GE_ElectionYear,VoteShare_UKIP,Party
2015,0.0522869232319162,UKIP
2015,0.108751538851474,UKIP
2015,0.168313688977294,UKIP
2015,0.133873518488903,UKIP
2015,0.127428080892775,UKIP
2015,0.0992502018687277,UKIP
2015,0.321953933000948,UKIP
2015,0.114414538581189,UKIP
2015,0.0887945823927765,UKIP
2015,0.0498934756086458,UKIP
2015,0.253041494677384,UKIP
2015,0.0219953275071385,UKIP
2015,0.139991216512956,UKIP
2015,0.215126399750578,UKIP
2015,0.0625311219213238,UKIP
2015,0.146944018973269,UKIP
2015,0.169381515189443,UKIP
2015,0.213444633571945,UKIP
2015,0.0890010626992561,UKIP
2015,0.0521074125443057,UKIP
2015,0.117119152256952,UKIP
2015,0.211778093883357,UKIP
2015,0.0400333103140106,UKIP
2015,0.0762367291619607,UKIP
2015,0.19663416658023,UKIP
2015,0.115261690043361,UKIP
2015,0.11204935336435,UKIP
2015,0.0447054094406799,UKIP
2015,0.160955567791944,UKIP
2015,0.0729245776585152,UKIP
2015,0.223679717732757,UKIP
2015,0.163063165044148,UKIP
2015,0.198503285853536,UKIP
2015,0.148218181818182,UKIP
2015,0.098032644693266,UKIP
2015,0.0972734678230869,UKIP
2015,0.157210087018292,UKIP
2015,0.18996753586763,UKIP
2015,0.0767430784204096,UKIP
2015,0.0691237862398229,UKIP
2015,0.184889259037556,UKIP
2015,0.0892485645335774,UKIP
2015,0.083409516346698,UKIP
2015,0.172353861305834,UKIP
2015,0.197305143718281,UKIP
2015,0.107380292837357,UKIP
2015,0.090534212426904,UKIP
2015,0.078212987012987,UKIP
2015,0.0424450723231982,UKIP
2015,0.0575141881433801,UKIP
2015,0.157032661705559,UKIP
2015,0.122107914283275,UKIP
2015,0.0567065043038203,UKIP
2015,0.0897065333437492,UKIP
2015,0.0823693073656465,UKIP
2015,0.0846920620993883,UKIP
2015,0.109650134563629,UKIP
2015,0.214121106166561,UKIP
2015,0.149054366144435,UKIP
2015,0.124920720678396,UKIP
2015,0.121494220200872,UKIP
2015,0.121718617686197,UKIP
2015,0.084281867978832,UKIP
2015,0.158568286342731,UKIP
2015,0.224457443958203,UKIP
2015,0.146570923092934,UKIP
2015,0.111027773488341,UKIP
2015,0.0817249339584474,UKIP
2015,0.0434695593003242,UKIP
2015,0.251096560930646,UKIP
2015,0.14821045304252,UKIP
2015,0.169343953766895,UKIP
2015,0.154426455390975,UKIP
2015,0.13612269270255,UKIP
2015,0.121787565323985,UKIP
2015,0.190186164100207,UKIP
2015,0.119981910526682,UKIP
2015,0.143512014787431,UKIP
2015,0.186724148474286,UKIP
2015,0.151826958863323,UKIP
2015,0.118768633432712,UKIP
2015,0.132368657653226,UKIP
2015,0.0949669930441717,UKIP
2015,0.112096481682989,UKIP
2015,0.12390731233523,UKIP
2015,0.164787564766839,UKIP
2015,0.175076344368718,UKIP
2015,0.164859734233284,UKIP
2015,0.120339566364575,UKIP
2015,0.108115183246073,UKIP
2015,0.148610517315092,UKIP
2015,0.125184845239916,UKIP
2015,0.165890713060524,UKIP
2015,0.168662929971858,UKIP
2015,0.139390296976354,UKIP
2015,0.213194762184892,UKIP
2015,0.126873251114105,UKIP
2015,0.147534403669725,UKIP
2015,0.170628453685492,UKIP
2015,0.15951776017536,UKIP
2015,0.146219661848923,UKIP
2015,0.22499034376207,UKIP
2015,0.159151580879286,UKIP
2015,0.0876296296296296,UKIP
2015,0.12867443150305,UKIP
2015,0.120328702797887,UKIP
2015,0.139932948795369,UKIP
2015,0.168535232929939,UKIP
2015,0.176174081752991,UKIP
2015,0.130110956533541,UKIP
2015,0.153344052677922,UKIP
2015,0.257093065266827,UKIP
2015,0.162715195010466,UKIP
2015,0.174261772590075,UKIP
2015,0.200900163666121,UKIP
2015,0.169671633425195,UKIP
2015,0.146915481474771,UKIP
2015,0.168852331807248,UKIP
2015,0.177576998585633,UKIP
2015,0.114981406756864,UKIP
2015,0.161224023749715,UKIP
2015,0.182954428556733,UKIP
2015,0.137318774086988,UKIP
2015,0.0936590801229804,UKIP
2015,0.0994348036013519,UKIP
2015,0.185100302747362,UKIP
2015,0.112734383987116,UKIP
2015,0.143871997202125,UKIP
2015,0.182424916573971,UKIP
2015,0.192365622822202,UKIP
2015,0.20613394533695,UKIP
2015,0.16668706151085,UKIP
2015,0.068081832350214,UKIP
2015,0.0692263350044544,UKIP
2015,0.121827753779698,UKIP
2015,0.229180005976011,UKIP
2015,0.121877917169463,UKIP
2015,0.159001593202337,UKIP
2015,0.214805426465756,UKIP
2015,0.140337343368847,UKIP
2015,0.167872892621273,UKIP
2015,0.0612804639134864,UKIP
2015,0.190790923110817,UKIP
2015,0.133522659475455,UKIP
2015,0.153545071558756,UKIP
2015,0.0920729671883284,UKIP
2015,0.0464578515871348,UKIP
2015,0.222810973318301,UKIP
2015,0.0722264031370064,UKIP
2015,0.0997025039252954,UKIP
2015,0.183679953078032,UKIP
2015,0.16175336749966,UKIP
2015,0.132758184190539,UKIP
2015,0.157915893038302,UKIP
2015,0.151743550806496,UKIP
2015,0.0416913419400687,UKIP
2015,0.187519260400616,UKIP
2015,0.304840429583365,UKIP
2015,0.205191707943497,UKIP
2015,0.227906787587946,UKIP
2015,0.113868341667011,UKIP
2015,0.13997225848564,UKIP
2015,0.280822646164317,UKIP
2015,0.301774052825001,UKIP
2015,0.139880830918663,UKIP
2015,0.109288977392527,UKIP
2015,0.138875569407816,UKIP
2015,0.10773330432891,UKIP
2015,0.15892899657528,UKIP
2015,0.137848965481299,UKIP
2015,0.180439656965858,UKIP
2015,0.121329257469678,UKIP
2015,0.170971323236767,UKIP
2015,0.171327251563304,UKIP
2015,0.165977890277921,UKIP
2015,0.0995287733828359,UKIP
2015,0.139932580865086,UKIP
2015,0.178956188652143,UKIP
2015,0.0746157154823082,UKIP
2015,0.218975650713686,UKIP
2015,0.221107033181035,UKIP
2015,0.0644364737477695,UKIP
2015,0.173967846270928,UKIP
2015,0.145942640735335,UKIP
2015,0.0886193660717819,UKIP
2015,0.144412406195704,UKIP
2015,0.248227955769776,UKIP
2015,0.140233508678678,UKIP
2015,0.156851349606096,UKIP
2015,0.129963749352667,UKIP
2015,0.116121141313277,UKIP
2015,0.106766817556252,UKIP
2015,0.265325817559713,UKIP
2015,0.0976600584985375,UKIP
2015,0.177258579252197,UKIP
2015,0.150297343457415,UKIP
2015,0.110795550028569,UKIP
2015,0.152441680858648,UKIP
2015,0.218180340195501,UKIP
2015,0.173626821941179,UKIP
2015,0.137370236157065,UKIP
2015,0.134796753310769,UKIP
2015,0.140863089555089,UKIP
2015,0.219909003171102,UKIP
2015,0.166680108068874,UKIP
2015,0.152137476640915,UKIP
2015,0.120171325335444,UKIP
2015,0.324406388534645,UKIP
2015,0.154783252767815,UKIP
2015,0.145040895735726,UKIP
2015,0.115302006391115,UKIP
2015,0.232568349630812,UKIP
2015,0.0987937463891175,UKIP
2015,0.174854288093256,UKIP
2015,0.134421829568329,UKIP
2015,0.127508476129387,UKIP
2015,0.175312858073648,UKIP
2015,0.16845423006281,UKIP
2015,0.208520956009699,UKIP
2015,0.0784634321091985,UKIP
2015,0.168840968209527,UKIP
2015,0.150964199239018,UKIP
2015,0.139802053846313,UKIP
2015,0.1183970856102,UKIP
2015,0.129042180162815,UKIP
2015,0.146429661633832,UKIP
2015,0.188136667154067,UKIP
2015,0.143601330571769,UKIP
2015,0.131302176599662,UKIP
2015,0.191579692198832,UKIP
2015,0.105797633067552,UKIP
2015,0.226515249002702,UKIP
2015,0.246856728928442,UKIP
2015,0.212187076482471,UKIP
2015,0.162020794794922,UKIP
2015,0.168893523648135,UKIP
2015,0.132105171107095,UKIP
2015,0.032082991208219,UKIP
2015,0.109257103436382,UKIP
2015,0.0797119321264736,UKIP
2015,0.155682267870634,UKIP
2015,0.191489871174752,UKIP
2015,0.142896511179291,UKIP
2015,0.107023344354273,UKIP
2015,0.147264718606206,UKIP
2015,0.184995972357655,UKIP
2015,0.107532341383726,UKIP
2015,0.119560523088085,UKIP
2015,0.180341985484069,UKIP
2015,0.128794449262793,UKIP
2015,0.109199357650837,UKIP
2015,0.167704734027335,UKIP
2015,0.149049937935644,UKIP
2015,0.105538398188182,UKIP
2015,0.217338316542086,UKIP
2015,0.164741550880717,UKIP
2015,0.151909819265884,UKIP
2015,0.0287134076855536,UKIP
2015,0.136026123671457,UKIP
2015,0.183285027569631,UKIP
2015,0.141325349809967,UKIP
2015,0.0355279853376568,UKIP
2015,0.115765171503958,UKIP
2015,0.126020844676052,UKIP
2015,0.049496806657635,UKIP
2015,0.122273109636415,UKIP
2015,0.141617013679677,UKIP
2015,0.0288896768945162,UKIP
2015,0.182952086193656,UKIP
2015,0.116750449661025,UKIP
2015,0.220209852777702,UKIP
2015,0.156317223576653,UKIP
2015,0.0599818164417648,UKIP
2015,0.182049418604651,UKIP
2015,0.124965706447188,UKIP
2015,0.164873509741204,UKIP
2015,0.170787555868689,UKIP
2015,0.0827085404276111,UKIP
2015,0.0826990371878769,UKIP
2015,0.196499986579703,UKIP
2015,0.317125332902913,UKIP
2015,0.0976152736469038,UKIP
2015,0.167336057667012,UKIP
2015,0.0970192246143342,UKIP
2015,0.195677176283958,UKIP
2015,0.0991845915928582,UKIP
2015,0.145221856080926,UKIP
2015,0.248512352682396,UKIP
2015,0.212018563960312,UKIP
2015,0.252269742477017,UKIP
2015,0.124960147366184,UKIP
2015,0.0748205254484496,UKIP
2015,0.121950237539254,UKIP
2015,0.130584603127179,UKIP
2015,0.191865423639091,UKIP
2015,0.0376828465860201,UKIP
2015,0.0619469026548673,UKIP
2015,0.178223473892525,UKIP
2015,0.194687920870775,UKIP
2015,0.0511337821651315,UKIP
2015,0.0745173186781401,UKIP
2015,0.0995215311004785,UKIP
2015,0.0893228481965724,UKIP
2015,0.0662238998518802,UKIP
2015,0.160468962008141,UKIP
2015,0.0915153380527342,UKIP
2015,0.113020552690324,UKIP
2015,0.0985017589599814,UKIP
2015,0.203112415142101,UKIP
2015,0.107189932602154,UKIP
2015,0.128270619230537,UKIP
2015,0.17675442795596,UKIP
2015,0.195980552738996,UKIP
2015,0.182838660578387,UKIP
2015,0.182593621338376,UKIP
2015,0.101051731176734,UKIP
2015,0.131822099292486,UKIP
2015,0.161144822006472,UKIP
2015,0.146869149157479,UKIP
2015,0.134298210176875,UKIP
2015,0.100572603141976,UKIP
2015,0.0974157282526019,UKIP
2015,0.0,UKIP
2015,0.0,UKIP
2015,0.0487717226685833,UKIP
2015,0.0216535990262957,UKIP
2015,0.109263516135773,UKIP
2015,0.0,UKIP
2015,0.0,UKIP
2015,0.0224852710664288,UKIP
2015,0.0552833270511371,UKIP
2015,0.0210889008357363,UKIP
2015,0.0,UKIP
2015,0.0319994273033145,UKIP
2015,0.0412273625059115,UKIP
2015,0.0,UKIP
2015,0.07129306508654,UKIP
2015,0.0659415163306214,UKIP
2015,0.0,UKIP
2015,0.0,UKIP
2015,0.0,UKIP
2015,0.0184754176021091,UKIP
2015,0.0245675834349456,UKIP
2015,0.0304597055187142,UKIP
2015,0.0252683923443132,UKIP
2015,0.0245168457545634,UKIP
2015,0.0,UKIP
2015,0.023910752570951,UKIP
2015,0.0286959574094659,UKIP
2015,0.0,UKIP
2015,0.020691151524715,UKIP
2015,0.0,UKIP
2015,0.0229850535316773,UKIP
2015,0.028234933057122,UKIP
2015,0.0,UKIP
2015,0.0,UKIP
2015,0.0,UKIP
2015,0.010333327258479,UKIP
2015,0.0201688167957845,UKIP
2015,0.0199613650998068,UKIP
2015,0.0156530936012692,UKIP
2015,0.0190702711886003,UKIP
2015,0.0146014342849262,UKIP
2015,0.0121941322079292,UKIP
2015,0.0207743885895896,UKIP
2015,0.0185023150679937,UKIP
2015,0.0,UKIP
2015,0.0303115677825655,UKIP
2015,0.0199908438882954,UKIP
2015,0.0260508758280878,UKIP
2015,0.0131628839174476,UKIP
2015,0.0,UKIP
2015,0.0,UKIP
2015,0.0,UKIP
2015,0.0237042105520393,UKIP
2015,0.0,UKIP
2015,0.0200477983528481,UKIP
2015,0.0160288743919116,UKIP
2015,0.0214534913995105,UKIP
2015,0.0,UKIP
2015,0.0233872797398472,UKIP
2015,0.0258967027398748,UKIP
2015,0.0273065246684092,UKIP
2015,0.0305315655029802,UKIP
2015,0.0242701371790362,UKIP
2015,0.0393465909090909,UKIP
2015,0.0267222256773846,UKIP
2015,0.0240583638084984,UKIP
2015,0.0,UKIP
2015,0.0229994297662041,UKIP
2015,0.047606476592749,UKIP
2015,0.0,UKIP
2015,0.0,UKIP
2015,0.020479704797048,UKIP
2015,0.019468560905025,UKIP
2015,0.0225809251063091,UKIP
2015,0.0,UKIP
2015,0.0182259584027828,UKIP
2015,0.0,UKIP
2015,0.146624291358873,UKIP
2015,0.164188269215367,UKIP
2015,0.175727356344096,UKIP
2015,0.155016962621107,UKIP
2015,0.162518795043293,UKIP
2015,0.111628233313064,UKIP
2015,0.134941404027762,UKIP
2015,0.171901957284788,UKIP
2015,0.157694381879897,UKIP
2015,0.0646638720695544,UKIP
2015,0.0772809915739673,UKIP
2015,0.126767708795738,UKIP
2015,0.189867411761605,UKIP
2015,0.104125405587628,UKIP
2015,0.184174547111769,UKIP
2015,0.152031129947704,UKIP
2015,0.0848455490554086,UKIP
2015,0.114999336606077,UKIP
2015,0.131166508888188,UKIP
2015,0.129803465585207,UKIP
2015,0.108117455815723,UKIP
2015,0.156285649098791,UKIP
2015,0.111650916846876,UKIP
2015,0.102335899080607,UKIP
2015,0.104965972975639,UKIP
2015,0.116431226765799,UKIP
2015,0.110738851239879,UKIP
2015,0.0832959025802266,UKIP
2015,0.164103945065302,UKIP
2015,0.163297453399842,UKIP
2015,0.186642213052117,UKIP
2015,0.179181264400467,UKIP
2015,0.149823841026031,UKIP
2015,0.153758865248227,UKIP
2015,0.134232617074072,UKIP
2015,0.193406647965643,UKIP
2015,0.195813677579729,UKIP
2015,0.107012652798627,UKIP
2015,0.112417793204238,UKIP
2015,0.137634731180492,UKIP
2017,0.0366905005107252,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0276818906001062,UKIP
2017,0.0377052787390235,UKIP
2017,0.0370413667562919,UKIP
2017,0.0472179619339753,UKIP
2017,0.0220471905142643,UKIP
2017,0.0256814268542283,UKIP
2017,0.0635709641561274,UKIP
2017,0.0854248215519226,UKIP
2017,0.0796301746125172,UKIP
2017,0.0202143307417525,UKIP
2017,0.0447036822654615,UKIP
2017,0.0300393137955683,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0064840713429474,UKIP
2017,0.0287177839651603,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0143196459390646,UKIP
2017,0.0,UKIP
2017,0.0149435854575846,UKIP
2017,0.0,UKIP
2017,0.0337301587301587,UKIP
2017,0.0430193188607847,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0218993835409751,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0430542447530448,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0454964724652856,UKIP
2017,0.0339454239520082,UKIP
2017,0.0383085858152376,UKIP
2017,0.0511396722402462,UKIP
2017,0.0,UKIP
2017,0.0362400685465026,UKIP
2017,0.0457662460500011,UKIP
2017,0.0346811854015891,UKIP
2017,0.0656616969496491,UKIP
2017,0.0310847338112587,UKIP
2017,0.0,UKIP
2017,0.077147321532685,UKIP
2017,0.0,UKIP
2017,0.0288987617754741,UKIP
2017,0.0,UKIP
2017,0.0272131968796966,UKIP
2017,0.0300732102932796,UKIP
2017,0.0428268654534824,UKIP
2017,0.0194385872430153,UKIP
2017,0.0350686083400222,UKIP
2017,0.0106317882820866,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0348705348705349,UKIP
2017,0.0360753084936585,UKIP
2017,0.0354217990545309,UKIP
2017,0.0,UKIP
2017,0.0109210047324354,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0307454672501931,UKIP
2017,0.0,UKIP
2017,0.0284790337853531,UKIP
2017,0.0296386781535296,UKIP
2017,0.0,UKIP
2017,0.0403917026429399,UKIP
2017,0.0266087771132089,UKIP
2017,0.0791207122382733,UKIP
2017,0.061355174981385,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0258089821533634,UKIP
2017,0.0,UKIP
2017,0.0252523512591725,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.042154077540107,UKIP
2017,0.0,UKIP
2017,0.0337931995540691,UKIP
2017,0.0,UKIP
2017,0.0532543055244912,UKIP
2017,0.0229237258834106,UKIP
2017,0.0289257660462812,UKIP
2017,0.0266601420907641,UKIP
2017,0.0495656048117621,UKIP
2017,0.0,UKIP
2017,0.0289307069996483,UKIP
2017,0.0124382833270034,UKIP
2017,0.0,UKIP
2017,0.0276008108303772,UKIP
2017,0.0336136207148372,UKIP
2017,0.0275376347675156,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0110208516583019,UKIP
2017,0.0,UKIP
2017,0.0230941147256022,UKIP
2017,0.0760448521916412,UKIP
2017,0.0422623526460998,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0229232985363945,UKIP
2017,0.025485125911431,UKIP
2017,0.0249179125622948,UKIP
2017,0.0290272641266019,UKIP
2017,0.0305923890148248,UKIP
2017,0.0220596056074369,UKIP
2017,0.0,UKIP
2017,0.0342559107347302,UKIP
2017,0.0182165315023384,UKIP
2017,0.0126293544437549,UKIP
2017,0.0182183260688574,UKIP
2017,0.0708068843662064,UKIP
2017,0.0263292946872838,UKIP
2017,0.0469164945411626,UKIP
2017,0.0268939870290857,UKIP
2017,0.0454051869996717,UKIP
2017,0.0242644641683103,UKIP
2017,0.0443870569019556,UKIP
2017,0.0,UKIP
2017,0.0337200798529441,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0647097750047268,UKIP
2017,0.0331370511488281,UKIP
2017,0.0551015163197122,UKIP
2017,0.0468308754314402,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0175375123771803,UKIP
2017,0.0111640270240337,UKIP
2017,0.0474920250797492,UKIP
2017,0.0199231559073896,UKIP
2017,0.0123073119912419,UKIP
2017,0.0,UKIP
2017,0.0376163370099488,UKIP
2017,0.0271852702524615,UKIP
2017,0.0368077692934984,UKIP
2017,0.0,UKIP
2017,0.0257856145251397,UKIP
2017,0.0216099300454023,UKIP
2017,0.019689546224644,UKIP
2017,0.0161173167906712,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0174611345619273,UKIP
2017,0.0,UKIP
2017,0.0368459402508911,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0388629003238575,UKIP
2017,0.0172788342635607,UKIP
2017,0.0,UKIP
2017,0.0270284491528397,UKIP
2017,0.034211742949607,UKIP
2017,0.0284760593659834,UKIP
2017,0.0,UKIP
2017,0.0088193185072062,UKIP
2017,0.0435668789808917,UKIP
2017,0.0238955319025634,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0541766619955823,UKIP
2017,0.0221160171819976,UKIP
2017,0.0429115167389703,UKIP
2017,0.0276488320911394,UKIP
2017,0.0361755017077262,UKIP
2017,0.0308342021098016,UKIP
2017,0.0355531971345184,UKIP
2017,0.0463950902283156,UKIP
2017,0.0626783853576768,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0479055409089885,UKIP
2017,0.0324799072002651,UKIP
2017,0.0,UKIP
2017,0.0300496789046407,UKIP
2017,0.0097029778764449,UKIP
2017,0.0,UKIP
2017,0.0236292926837737,UKIP
2017,0.0398474780359452,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0093337305133551,UKIP
2017,0.114760368112824,UKIP
2017,0.0329481238145519,UKIP
2017,0.0270058065222949,UKIP
2017,0.0434209958112018,UKIP
2017,0.0241203296933183,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0563947414243427,UKIP
2017,0.0108781001627885,UKIP
2017,0.0202105115676282,UKIP
2017,0.0228389192615482,UKIP
2017,0.0,UKIP
2017,0.0299312958107668,UKIP
2017,0.0201194184839045,UKIP
2017,0.0649553795247167,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0123226604742614,UKIP
2017,0.0624855027210277,UKIP
2017,0.0068868091117782,UKIP
2017,0.0247309919821898,UKIP
2017,0.0573529411764706,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.036503683858004,UKIP
2017,0.0432060528295208,UKIP
2017,0.0,UKIP
2017,0.0082730631146261,UKIP
2017,0.0268298883391673,UKIP
2017,0.0257925052699419,UKIP
2017,0.0075189338770754,UKIP
2017,0.0193344294366168,UKIP
2017,0.0543430258233968,UKIP
2017,0.0249642263216924,UKIP
2017,0.018101751719569,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0108559297500724,UKIP
2017,0.0702276325126917,UKIP
2017,0.0431280642206778,UKIP
2017,0.040474468392883,UKIP
2017,0.0,UKIP
2017,0.0231602472829515,UKIP
2017,0.0,UKIP
2017,0.0431271369538313,UKIP
2017,0.0420356651625202,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0429799426934097,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0374813393047558,UKIP
2017,0.0593719332679097,UKIP
2017,0.0,UKIP
2017,0.0169064214741213,UKIP
2017,0.0131588841266261,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0264173406133257,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.027055477579966,UKIP
2017,0.0466165128574406,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.017232783473869,UKIP
2017,0.0,UKIP
2017,0.0149556139356788,UKIP
2017,0.0311889707446294,UKIP
2017,0.0,UKIP
2017,0.0378271782000717,UKIP
2017,0.0295454545454545,UKIP
2017,0.0207168193589102,UKIP
2017,0.0,UKIP
2017,0.0529138505094005,UKIP
2017,0.026479923235902,UKIP
2017,0.0368940211921015,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0375799382050729,UKIP
2017,0.0202978971962617,UKIP
2017,0.0301330574161811,UKIP
2017,0.0407441703847125,UKIP
2017,0.0,UKIP
2017,0.0217445716788687,UKIP
2017,0.0283983515632262,UKIP
2017,0.0219044848081799,UKIP
2017,0.0238338680675528,UKIP
2017,0.0291959611888648,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0257803132153628,UKIP
2017,0.0,UKIP
2017,0.0399525529735267,UKIP
2017,0.0315824867305522,UKIP
2017,0.0368621603711067,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0615966335305239,UKIP
2017,0.0,UKIP
2017,0.0213086796517368,UKIP
2017,0.0,UKIP
2017,0.0556325663062564,UKIP
2017,0.0295235129243226,UKIP
2017,0.0408002402222055,UKIP
2017,0.0310639142516872,UKIP
2017,0.0184115084942822,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0284824534246326,UKIP
2017,0.0454837040869115,UKIP
2017,0.0404879364834657,UKIP
2017,0.0,UKIP
2017,0.0393492834929912,UKIP
2017,0.0448833034111311,UKIP
2017,0.0249608657183693,UKIP
2017,0.0,UKIP
2017,0.0315297781237836,UKIP
2017,0.0162179272334562,UKIP
2017,0.034771410173857,UKIP
2017,0.0397231564068821,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0207745314923589,UKIP
2017,0.0556642918656541,UKIP
2017,0.0229175756820212,UKIP
2017,0.0351444634988169,UKIP
2017,0.0336996794471504,UKIP
2017,0.0484299593936688,UKIP
2017,0.0414737485804141,UKIP
2017,0.0400903668179386,UKIP
2017,0.0,UKIP
2017,0.0125124958347218,UKIP
2017,0.0,UKIP
2017,0.0693554542350413,UKIP
2017,0.0245749946201851,UKIP
2017,0.0,UKIP
2017,0.0407116278045666,UKIP
2017,0.026636463052648,UKIP
2017,0.0,UKIP
2017,0.014435338524841,UKIP
2017,0.0407964414319,UKIP
2017,0.0253332136606382,UKIP
2017,0.0378683596932326,UKIP
2017,0.0,UKIP
2017,0.0101718769991897,UKIP
2017,0.0420439961679591,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0458176691729323,UKIP
2017,0.0303298453642457,UKIP
2017,0.028649462125857,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0067266698247276,UKIP
2017,0.0327911437934618,UKIP
2017,0.0538042366419312,UKIP
2017,0.0376100575685743,UKIP
2017,0.0470526990229057,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0748464274167475,UKIP
2017,0.0874403396355774,UKIP
2017,0.0,UKIP
2017,0.0219362331872167,UKIP
2017,0.0324555794531961,UKIP
2017,0.0255526401536588,UKIP
2017,0.0324653893588563,UKIP
2017,0.034328774769746,UKIP
2017,0.0487200487200487,UKIP
2017,0.0223406051283975,UKIP
2017,0.0333406013994331,UKIP
2017,0.0310183572956569,UKIP
2017,0.0423889783847467,UKIP
2017,0.0,UKIP
2017,0.0305478279477851,UKIP
2017,0.0369791870045687,UKIP
2017,0.022140067255676,UKIP
2017,0.0646848334709606,UKIP
2017,0.0631717219966563,UKIP
2017,0.016292528937215,UKIP
2017,0.044702211368878,UKIP
2017,0.0337493441271269,UKIP
2017,0.0,UKIP
2017,0.0234180368709517,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0296974026171406,UKIP
2017,0.0226171839027535,UKIP
2017,0.0227497004299711,UKIP
2017,0.0,UKIP
2017,0.0677631578947368,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0434264135943556,UKIP
2017,0.0394256381308543,UKIP
2017,0.0,UKIP
2017,0.0209698759961845,UKIP
2017,0.0252945252945253,UKIP
2017,0.0737270675954086,UKIP
2017,0.0,UKIP
2017,0.0267170646261639,UKIP
2017,0.0251799262741121,UKIP
2017,0.0602375736136514,UKIP
2017,0.0,UKIP
2017,0.0291352138789564,UKIP
2017,0.0213179892173512,UKIP
2017,0.049126221001221,UKIP
2017,0.0179209690230342,UKIP
2017,0.0,UKIP
2017,0.0239830707735716,UKIP
2017,0.0,UKIP
2017,0.0353033417388909,UKIP
2017,0.0235007089832346,UKIP
2017,0.0458146263593734,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0417546095336705,UKIP
2017,0.0369284876905041,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0261891007124976,UKIP
2017,0.0429196601998549,UKIP
2017,0.0220347800237812,UKIP
2017,0.048514104691507,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0273824752158618,UKIP
2017,0.0382093985361197,UKIP
2017,0.0,UKIP
2017,0.0062550407742629,UKIP
2017,0.0217967364666972,UKIP
2017,0.0162811834022816,UKIP
2017,0.0,UKIP
2017,0.0489681009066525,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0,UKIP
2017,0.0227427719537532,UKIP
2017,0.0,UKIP
