store_id,custom_id,cpi_item_id,product_id,brand_id,product_title,product_quantity,date_qoute_s,date_quote_e,observations,product_breadcrumb,product_url
5,,,4088600023212,,Nature's Pick Mini Easy Peelers 500g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-mini-easy-peelers-500g/4088600023212
5,,,4088600453644,,Everyday Essentials Baby Plum Tomatoes 250g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-baby-plum-tomatoes-250g/4088600453644
5,,,4088600535067,,Macaulay's Black Pudding Slices 240g/4 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-macaulays-black-pudding-slices-240g4-pack/4088600535067
5,,,4088600366326,,Nature's Pick Spring Onions 100g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-spring-onions-100g/4088600366326
5,,,4088600547527,,Butcher's Select Pork Sausages 454g/8 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-butchers-select-pork-sausages-454g8-pack/4088600547527
5,,,4088600524580,,Macaulay's Beef Olives 400g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-macaulays-beef-olives-400g/4088600524580
5,,,4088600149134,,Nature's Pick Pink Lady Apples 6 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-pink-lady-apples-6-pack/4088600149134
5,,,4088600266329,,Nature's Pick Gl: Baby Corn 145g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-gl-baby-corn-145g/4088600266329
5,,,4088600058795,,The Fishmonger Seafood Sticks 250g/16 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-the-fishmonger-seafood-sticks-250g16-pack/4088600058795
5,,,4088600089201,,Nature's Pick Honeydew Melon Each,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-honeydew-melon-each/4088600089201
5,,,4088600084398,,Nature's Pick Mixed Sweet Peppers 3 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-mixed-sweet-peppers-3-pack/4088600084398
5,,,4088600123622,,Nature's Pick Asparagus Tips 100g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-asparagus-tips-100g/4088600123622
5,,,4088600230030,,Nature's Pick Sweet & Crunchy Stir Fry 600g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-sweet-crunchy-stir-fry-600g/4088600230030
5,,,4088600031842,,Ashfields British Turkey Mince 500g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-british-turkey-mince-500g/4088600031842
5,,,4088600028361,,Nature's Pick Red Seedless Grapes 500g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-red-seedless-grapes-500g/4088600028361
5,,,4088600217888,,Oakhurst Lean Unsmoked Bacon 250g/8 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-lean-unsmoked-bacon-250g8-pack/4088600217888
5,,,4088600564272,,Specially Selected Smoky Venison Burgers 340g/2 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-specially-selected-smoky-venison-burgers-340g2-pack/4088600564272
5,,,4088600121987,,Everyday Essentials Blueberries 125g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-blueberries-125g/4088600121987
5,,,4088600222714,,Oakhurst Smoked Reduced Salt Back Bacon 250g/8 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-smoked-reduced-salt-back-bacon-250g8-pack/4088600222714
5,,,4088600389356,,Oakhurst Smoked Bacon Lardons 200g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-smoked-bacon-lardons-200g/4088600389356
5,,,4088600022239,,The Fishmonger Boneless Salmon Fillets 240g/2 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-the-fishmonger-boneless-salmon-fillets-240g2-pack/4088600022239
5,,,4088600193021,,Nature's Pick Sweet Potato 1kg,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-sweet-potato-1kg/4088600193021
5,,,4088600028217,,"Ready, Set…Cook! Cut Parsley 30g",,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ready-setcook-cut-parsley-30g/4088600028217
5,,,4088600133577,,Nature's Pick Brown Onions 3 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-brown-onions-3-pack/4088600133577
5,,,4088600060972,,Nature's Pick Ripe & Ready Medium Avocado 2 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-ripe-ready-medium-avocado-2-pack/4088600060972
5,,,4088600547503,,Butchers Select 45% Reduced Fat Pork Sausages 454g/8 Pa,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-butchers-select-45-reduced-fat-pork-sausages-454g8-pack/4088600547503
5,,,4088600237008,,Ashfields British Chicken Breast Fillets Medium Pack 65,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-british-chicken-breast-fillets-medium-pack-650g/4088600237008
5,,,4088600081250,,Everyday Essentials Lemons 4 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-lemons-4-pack/4088600081250
5,,,4088600060958,,The Fishmonger Cooked & Peeled King Prawns 150g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-the-fishmonger-cooked-peeled-king-prawns-150g/4088600060958
5,,,4088600149370,,Nature's Pick Mediterranean Style Vegetables 400g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-mediterranean-style-vegetables-400g/4088600149370
5,,,4088600325866,,Oakhurst Smoked Back Bacon Rashers 300g/10 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-smoked-back-bacon-rashers-300g10-pack/4088600325866
5,,,4088600552453,,Specially Selected Pork Sausages 667g/10 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-specially-selected-pork-sausages-667g10-pack/4088600552453
5,,,4088600133997,,Ashfields Grill Maple Pork Belly Slices 400g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-grill-maple-pork-belly-slices-400g/4088600133997
5,,,2812180000000,,Ashfields British Pork Shoulder Joint Typically 1.5kg,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-british-pork-shoulder-joint-typically-15kg/2812180000000
5,,,4088600476810,,Ashfields Beef & Pork Mince 1kg,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-beef-pork-mince-1kg/4088600476810
5,,,4088600109176,,Nature's Pick Kiwi Fruit 6 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-kiwi-fruit-6-pack/4088600109176
5,,,4088600133553,,Nature's Pick Red Onions 3 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-red-onions-3-pack/4088600133553
5,,,4061463896759,,Ashfields Hoisin Stir Fry Strips 475g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-hoisin-stir-fry-strips-475g/4061463896759
5,,,4088600009049,,Oakhurst Unsmoked Gammon Steaks 450g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-unsmoked-gammon-steaks-450g/4088600009049
5,,,4088600222721,,Oakhurst Unsmoked Reduced Salt Back Bacon 250g/8 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-unsmoked-reduced-salt-back-bacon-250g8-pack/4088600222721
5,,,4088600113593,,Nature's Pick Carrots 1kg,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-carrots-1kg/4088600113593
5,,,4088600134475,,Ashfields 100% British 5% Fat Lean Beef Mince 500g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-100-british-5-fat-lean-beef-mince-500g/4088600134475
5,,,4088600138640,,Ashfields British Pork Loin Steaks 480g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-british-pork-loin-steaks-480g/4088600138640
5,,,4088600365589,,Nature's Pick Large Loose Mango Each,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-large-loose-mango-each/4088600365589
5,,,4088600013459,,Nature's Pick Baking Potatoes 4 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-baking-potatoes-4-pack/4088600013459
5,,,4088600148793,,Nature's Pick Conference Pears 610g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-conference-pears-610g/4088600148793
5,,,4088600187693,,Nature's Pick Limes 5 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-limes-5-pack/4088600187693
5,,,810989,,Nature's Pick Loose Red Peppers Each,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-loose-red-peppers-each/810989
5,,,4088600101040,,Nature's Pick Royal Gala Apples 6 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-royal-gala-apples-6-pack/4088600101040
5,,,4088600191867,,Nature's Pick Mixed Peppers 3 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-mixed-peppers-3-pack/4088600191867
5,,,4088600214627,,Ashfields 100% British Lamb Mince 475g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-100-british-lamb-mince-475g/4088600214627
5,,,4088600148779,,Nature's Pick Sweet Pears 610g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-sweet-pears-610g/4088600148779
5,,,4088600325767,,Oakhurst Unsmoked Back Bacon Rashers 300g/10 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-unsmoked-back-bacon-rashers-300g10-pack/4088600325767
5,,,4088600004877,,Nature's Pick Apple & Grape Snack Pack 80g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-apple-grape-snack-pack-80g/4088600004877
5,,,4088600186979,,Nature's Pick Carrots 500g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-carrots-500g/4088600186979
5,,,4088600193250,,Nature's Pick Sweetcorn 2 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-sweetcorn-2-pack/4088600193250
5,,,807450,,Nature's Pick Pineapple Each,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-pineapple-each/807450
5,,,4088600023281,,Nature's Pick Easy Peelers 600g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-easy-peelers-600g/4088600023281
5,,,4088600148854,,Nature's Pick Mini Pears 550g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-mini-pears-550g/4088600148854
5,,,4088600411286,,Everyday Essentials Cherry Tomatoes 250g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-cherry-tomatoes-250g/4088600411286
5,,,4088600074214,,Oakhurst Large Unsmoked Gammon Joint 1.3kg,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-large-unsmoked-gammon-joint-13kg/4088600074214
5,,,4088600223162,,Oakhurst Small Unsmoked Gammon Joint 750g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-small-unsmoked-gammon-joint-750g/4088600223162
5,,,4088600191928,,Nature's Pick Tomato Salad 6 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-tomato-salad-6-pack/4088600191928
5,,,4088600184739,,Nature's Pick Broccoli 360g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-broccoli-360g/4088600184739
5,,,4088600547329,,Specially Selected Caramelised Onion Pork Sausages 400g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-specially-selected-caramelised-onion-pork-sausages-400g6-pack/4088600547329
5,,,4088600547480,,Butcher's Select British Cumberland Sausages 454g/8 Pac,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-butchers-select-british-cumberland-sausages-454g8-pack/4088600547480
5,,,4088600148687,,Nature's Pick Mini Apples 6 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-mini-apples-6-pack/4088600148687
5,,,4088600081472,,Everyday Essentials Raspberries 125g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-raspberries-125g/4088600081472
5,,,4088600166209,,Nature's Pick Little Gem Lettuce 2 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-little-gem-lettuce-2-pack/4088600166209
5,,,4088600547510,,Butcher's Select Pork Chipolatas 340g/12 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-butchers-select-pork-chipolatas-340g12-pack/4088600547510
5,,,4061464630291,,Ashfields Grill Tandoori Pork Shoulder Steaks 500g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-grill-tandoori-pork-shoulder-steaks-500g/4061464630291
5,,,4088600361543,,Nature's Pick Tomato Cherry 330g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-tomato-cherry-330g/4088600361543
5,,,4088600100173,,Nature's Pick Large Ripe And Ready Avocado Each,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-large-ripe-and-ready-avocado-each/4088600100173
5,,,4088600192871,,Nature's Pick Strawberries 600g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-strawberries-600g/4088600192871
5,,,4088600230764,,Specially Selected Extra Fine Beans 200g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-specially-selected-extra-fine-beans-200g/4088600230764
5,,,4088600359533,,Nature's Pick Sweet Vine Ripened Tomatoes 255g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-sweet-vine-ripened-tomatoes-255g/4088600359533
5,,,4088600443997,,Specially Selected Easy Peelers 600g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-specially-selected-easy-peelers-600g/4088600443997
5,,,4088600222752,,Oakhurst Smoked Gammon Steaks 250g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-smoked-gammon-steaks-250g/4088600222752
5,,,4088600074085,,Oakhurst Smoked Back Bacon 2x250g/14 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-smoked-back-bacon-2x250g14-pack/4088600074085
5,,,4088600192819,,Nature's Pick Strawberries 400g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-strawberries-400g/4088600192819
5,,,4088600138619,,Ashfields British Pork Loin Medallions 400g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-british-pork-loin-medallions-400g/4088600138619
5,,,4088600449821,,Specially Selected Pork Sausages 400g/6 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-specially-selected-pork-sausages-400g6-pack/4088600449821
5,,,4088600081212,,Nature's Pick Ginger 125g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-ginger-125g/4088600081212
5,,,4088600089195,,Nature's Pick Galia Melon Each,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-galia-melon-each/4088600089195
5,,,4088600230177,,Pinkids Pink Lady Kids Apples 6 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-pinkids-pink-lady-kids-apples-6-pack/4088600230177
5,,,4088600074108,,Oakhurst Smoked Streaky Bacon 300g/14 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-smoked-streaky-bacon-300g14-pack/4088600074108
5,,,4088600028231,,"Ready, Set…Cook! Cut Mint 30g",,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ready-setcook-cut-mint-30g/4088600028231
5,,,4088600193274,,Nature's Pick Cooked Beetroot 500g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-cooked-beetroot-500g/4088600193274
5,,,4088600009056,,Oakhurst Smoked Gammon Steaks 450g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-smoked-gammon-steaks-450g/4088600009056
5,,,4088600188690,,Nature's Pick Salad Potatoes 1kg,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-salad-potatoes-1kg/4088600188690
5,,,4088600559247,,Ashfields Grill BBQ Pork Loin Steaks 440g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-grill-bbq-pork-loin-steaks-440g/4088600559247
5,,,5060185541946,,Riverway Irish Recipe Style 8 Pork Sausages 410g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-riverway-irish-recipe-style-8-pork-sausages-410g/5060185541946
5,,,4088600039213,,Ashfields Grill Chinese Pork Loin Steaks 440g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-grill-chinese-pork-loin-steaks-440g/4088600039213
5,,,4061463896865,,Ashfields Fajita Stir Fry Strips 475g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-fajita-stir-fry-strips-475g/4061463896865
5,,,4088600191904,,Nature's Pick Tomato Large Vine 500g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-tomato-large-vine-500g/4088600191904
5,,,4088600035130,,Ashfields Garlic & Herb Chicken Kievs 260g/2 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-garlic-herb-chicken-kievs-260g2-pack/4088600035130
5,,,4088600028101,,"Ready, Set…Cook! Cut Basil 30g",,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ready-setcook-cut-basil-30g/4088600028101
5,,,4088600104300,,Nature's Pick Extra Large Mild Onions 3 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-extra-large-mild-onions-3-pack/4088600104300
5,,,4088600125664,,Nature's Pick Cantaloupe Melon Each,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-cantaloupe-melon-each/4088600125664
5,,,4088600266459,,Nature's Pick Sugar Snap Peas 160g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-sugar-snappeas-160g/4088600266459
5,,,4088600389363,,Oakhurst Unsmoked Bacon Lardons 200g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-unsmoked-bacon-lardons-200g/4088600389363
5,,,4088600087733,,Nature's Pick Wild Rocket 60g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-wild-rocket-60g/4088600087733
5,,,4088600148311,,Nature's Pick Hoisin Stir Fry Sauce 175ml,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-hoisin-stir-fry-sauce-175ml/4088600148311
5,,,4088600188720,,Nature's Pick Baby Potatoes 1kg,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-baby-potatoes-1kg/4088600188720
5,,,4061462252266,,Nature's Pick Blueberries 150g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-blueberries-150g/4061462252266
5,,,4088600261430,,"Ready, Set…Cook! Slow Cooked BBQ Pulled Pork 400g",,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ready-setcook-slow-cooked-bbq-pulled-pork-400g/4088600261430
5,,,4088600325774,,Oakhurst Smoked Back Bacon Rashers 360g/10 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-smoked-back-bacon-rashers-360g10-pack/4088600325774
5,,,4088600361581,,Nature's Pick Tomato Salad 650g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-tomato-salad-650g/4088600361581
5,,,4088600547497,,Butcher's Select Lincolnshire Sausages 454g/8 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-butchers-select-lincolnshire-sausages-454g8-pack/4088600547497
5,,,4088600187686,,Nature's Pick Unwaxed Lemons Min 4 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-unwaxed-lemons-min-4-pack/4088600187686
5,,,4088600385358,,Ashfields Black Pudding Slices 227g/4 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-black-pudding-slices-227g4-pack/4088600385358
5,,,4088600074115,,Oakhurst Unsmoked Streaky Bacon 300g/14 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-unsmoked-streaky-bacon-300g14-pack/4088600074115
5,,,4088600214979,,Macaulay's Big Breakfast Pack 700g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-macaulays-big-breakfast-pack-700g/4088600214979
5,,,4088600054568,,Specially Selected Cumberland Pork Sausages 400g/6 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-specially-selected-cumberland-pork-sausages-400g6-pack/4088600054568
5,,,4088600547312,,Specially Selected Bramley Apple Pork Sausages 400g/6 P,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-specially-selected-bramley-apple-pork-sausages-400g6-pack/4088600547312
5,,,2813350000000,,Ashfields British Pork Loin Joint Typically 1.5kg,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-british-pork-loin-joint-typically-15kg/2813350000000
5,,,4088600516547,,The Fishmonger Breaded Cod Fillets 300g/2 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-the-fishmonger-breaded-cod-fillets-300g2-pack/4088600516547
5,,,4088600028378,,Nature's Pick White Seedless Grapes 500g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-white-seedless-grapes-500g/4088600028378
5,,,4088600188669,,Nature's Pick Baking Potatoes 2.5kg,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-baking-potatoes-25kg/4088600188669
5,,,4088600023014,,Nature's Pick Oranges 5 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-oranges-5-pack/4088600023014
5,,,4088600525280,,Nature's Pick Baby Leaf Salad 110g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-baby-leaf-salad-110g/4088600525280
5,,,4088600193373,,Nature's Pick Mixed Chillies 65g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-mixed-chillies-65g/4088600193373
5,,,4088600040646,,Nature's Pick Granny Smith Apples 6 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-granny-smith-apples-6-pack/4088600040646
5,,,726255,,Nature's Pick Aubergine Each,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-aubergine-each/726255
5,,,4088600023007,,Everyday Essentials Easy Peelers 600g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-easy-peelers-600g/4088600023007
5,,,4088600281421,,Ashfields British Chicken Thigh Fillets 900g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-british-chicken-thigh-fillets-900g/4088600281421
5,,,4088600017419,,Nature's Pick Tenderstem Broccoli 200g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-tenderstem-broccoli-200g/4088600017419
5,,,4088600025872,,Nature's Glen Scotch Beef Meatballs 340g/12 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-glen-scotch-beef-meatballs-340g12-pack/4088600025872
5,,,4088600061009,,Nature's Pick Ripen At Home Avocado 4 Pack,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-ripen-at-home-avocado-4-pack/4088600061009
5,,,4088600081359,,Everyday Essentials Mushrooms 650g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-mushrooms-650g/4088600081359
5,,,808368,,Nature's Pick Grapefruit Each,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-grapefruit-each/808368
5,,,4088600286822,,Ashfields Grill Salt & Chilli Pork Belly Slices 400g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-grill-salt-chilli-pork-belly-slices-400g/4088600286822
5,,,4088600475400,,Ashfields British Lean Beef Steak Mince 5% Fat 750g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-british-lean-beef-steak-mince-5-fat-750g/4088600475400
5,,,4088600074207,,Oakhurst Large Smoked Gammon Joint 1.3kg,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-oakhurst-large-smoked-gammon-joint-13kg/4088600074207
5,,,4088600144207,,Nature's Pick Sweet Chilli Stir Fry Sauce 175ml,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-sweet-chilli-stir-fry-sauce-175ml/4088600144207
5,,,4088600188751,,Nature's Pick Miniature Potatoes 500g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-miniature-potatoes-500g/4088600188751
5,,,4088600192567,,Nature's Pick Blueberries 400g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-blueberries-400g/4088600192567
5,,,4088600157726,,Nature's Pick Pineapple Chunks 400g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-pineapple-chunks-400g/4088600157726
5,,,4088600375465,,Specially Selected Regal Vine Tomatoes 450g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-specially-selected-regal-vine-tomatoes-450g/4088600375465
5,,,4088600138701,,Ashfields Pork Belly Slices 500g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-ashfields-pork-belly-slices-500g/4088600138701
5,,,4088600408705,,Nature's Pick Crispy Leaf Salad 120g,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-crispy-leaf-salad-120g/4088600408705
5,,,4088600148304,,Nature's Pick Chinese Style Stir Fry Sauce 175ml,,,,,['Home/Fresh Food'],https://groceries.aldi.co.uk/en-GB/p-natures-pick-chinese-style-stir-fry-sauce-175ml/4088600148304
