store_id,product_id,date,price,original_price,unit_price
5,4061464068179,2023-07-28,£7.49,£,£7.49 per 75cl
5,4061464068179,2023-07-29,£7.49,£,£7.49 per 75cl
5,4061464068179,2023-07-30,7.49,,£7.49 per 75cl
5,4088600480046,2023-07-28,£0.99,£,£0.40 per 100ml
5,4088600480046,2023-07-29,£0.99,£,£0.40 per 100ml
5,4088600480046,2023-07-30,0.99,,£0.40 per 100ml
5,4088600480046,2023-07-31,0.99,,£0.40 per 100ml
5,5000382110156,2023-07-28,£1.99,£,£1.01 per litre
5,5000382110156,2023-07-29,£1.99,£,£1.01 per litre
5,5000382110156,2023-07-30,1.99,,£1.01 per litre
5,5000382110156,2023-07-31,1.99,,£1.01 per litre
5,4088600552521,2023-07-28,£0.99,£,£0.99 per 100ml
5,4088600552521,2023-07-29,£0.99,£,£0.99 per 100ml
5,4088600552521,2023-07-30,0.99,,£0.99 per 100ml
5,4088600552521,2023-07-31,0.99,,£0.99 per 100ml
5,4088600504889,2023-07-28,£6.49,£,£6.49 per 75cl
5,4088600504889,2023-07-29,£6.49,£,£6.49 per 75cl
5,4088600504889,2023-07-30,6.49,,£6.49 per 75cl
5,4088600504889,2023-07-31,6.49,,£6.49 per 75cl
5,4088600556925,2023-07-28,£8.99,£,£8.99 per 75cl
5,4088600556925,2023-07-29,£8.99,£,£8.99 per 75cl
5,4088600556925,2023-07-30,8.99,,£8.99 per 75cl
5,4088600556925,2023-07-31,8.99,,£8.99 per 75cl
5,4061462665004,2023-07-28,£6.49,£,£6.49 per 75cl
5,4061462665004,2023-07-29,£6.49,£,£6.49 per 75cl
5,4061462665004,2023-07-30,6.49,,£6.49 per 75cl
5,4061462665004,2023-07-31,6.49,,£6.49 per 75cl
5,4088600441665,2023-07-28,£1.89,£,£4.30 per litre
5,4088600441665,2023-07-29,£1.89,£,£4.30 per litre
5,4088600441665,2023-07-30,1.89,,£4.30 per litre
5,4088600441665,2023-07-31,1.89,,£4.30 per litre
5,4060800134592,2023-07-28,£3.99,£,£0.15 per 100ml
5,4060800134592,2023-07-29,£3.99,£,£0.15 per 100ml
5,4060800134592,2023-07-30,3.99,,£0.15 per 100ml
5,4060800134592,2023-07-31,3.99,,£0.15 per 100ml
5,5449000669902,2023-07-28,£1.85,£,£0.09 per 100ml
5,5449000669902,2023-07-29,£1.85,£,£0.09 per 100ml
5,5449000669902,2023-07-30,1.85,,£0.09 per 100ml
5,5449000669902,2023-07-31,1.85,,£0.09 per 100ml
5,4088600350387,2023-07-28,£1.55,£,£0.08 per 100ml
5,4088600350387,2023-07-29,£1.55,£,£0.08 per 100ml
5,4088600350387,2023-07-30,1.55,,£0.08 per 100ml
5,4088600350387,2023-07-31,1.55,,£0.08 per 100ml
5,4088600395098,2023-07-28,£1.19,£,£0.80 per 100g
5,4088600395098,2023-07-29,£1.19,£,£0.80 per 100g
5,4088600395098,2023-07-30,1.19,,£0.80 per 100g
5,4088600395098,2023-07-31,1.19,,£0.80 per 100g
5,4088600206967,2023-07-28,£1.89,£,£0.95 per litre
5,4088600206967,2023-07-29,£1.89,£,£0.95 per litre
5,4088600206967,2023-07-30,1.89,,£0.95 per litre
5,4088600206967,2023-07-31,1.89,,£0.95 per litre
5,4088600504513,2023-07-28,£1.49,£,£3.39 per litre
5,4088600504513,2023-07-29,£1.49,£,£3.39 per litre
5,4088600504513,2023-07-30,1.49,,£3.39 per litre
5,4088600504513,2023-07-31,1.49,,£3.39 per litre
5,4088600522715,2023-07-28,£0.99,£,£3.00 per litre
5,4088600522715,2023-07-29,£0.99,£,£3.00 per litre
5,4088600522715,2023-07-30,0.99,,£3.00 per litre
5,4088600522715,2023-07-31,0.99,,£3.00 per litre
5,4061464336759,2023-07-28,£5.79,£,£5.79 per 75cl
5,4061464336759,2023-07-29,£5.79,£,£5.79 per 75cl
5,4061464336759,2023-07-30,5.79,,£5.79 per 75cl
5,4088600057811,2023-07-28,£2.09,£,£0.12 per 100ml
5,4088600057811,2023-07-29,£2.09,£,£0.12 per 100ml
5,4088600057811,2023-07-30,2.09,,£0.12 per 100ml
5,4088600057811,2023-07-31,2.09,,£0.12 per 100ml
5,4088600141053,2023-07-28,£1.35,£,£0.07 per 100ml
5,4088600141053,2023-07-29,£1.35,£,£0.07 per 100ml
5,4088600141053,2023-07-30,1.35,,£0.07 per 100ml
5,4088600141053,2023-07-31,1.35,,£0.07 per 100ml
5,5028403155146,2023-07-28,£1.69,£,£3.38 per litre
5,5028403155146,2023-07-29,£1.69,£,£3.38 per litre
5,5028403155146,2023-07-30,1.69,,£3.38 per litre
5,5028403155146,2023-07-31,1.69,,£3.38 per litre
5,5010038444252,2023-07-28,£13.99,£,£1.77 per litre
5,5010038444252,2023-07-29,£13.99,£,£1.77 per litre
5,5010038444252,2023-07-30,13.99,,£1.77 per litre
5,5010038444252,2023-07-31,13.99,,£1.77 per litre
5,7350136990007,2023-07-28,£1.49,£,£3.39 per litre
5,7350136990007,2023-07-29,£1.49,£,£3.39 per litre
5,7350136990007,2023-07-30,1.49,,£3.39 per litre
5,7350136990007,2023-07-31,1.49,,£3.39 per litre
5,4088600470382,2023-07-28,£7.49,£,£7.49 per 75cl
5,4088600470382,2023-07-29,£7.49,£,£7.49 per 75cl
5,4088600470382,2023-07-30,7.49,,£7.49 per 75cl
5,4088600470382,2023-07-31,7.49,,£7.49 per 75cl
5,4088600497167,2023-07-28,£4.99,£,£4.99 per 75cl
5,4088600497167,2023-07-29,£4.99,£,£4.99 per 75cl
5,4088600497167,2023-07-30,4.99,,£4.99 per 75cl
5,4088600497167,2023-07-31,4.99,,£4.99 per 75cl
5,4061463643445,2023-07-28,£4.09,£,£4.09 per 75cl
5,4061463643445,2023-07-29,£4.09,£,£4.09 per 75cl
5,4061463643445,2023-07-30,4.09,,£4.09 per 75cl
5,4061463643445,2023-07-31,4.09,,£4.09 per 75cl
5,4061464610880,2023-07-28,£1.69,£,£5.59 per 75cl
5,4061464610880,2023-07-29,£1.49,£,£5.59 per 75cl
5,4061464610880,2023-07-30,1.49,,£5.59 per 75cl
5,4061464610880,2023-07-31,1.49,,£5.59 per 75cl
5,4061464017009,2023-07-28,£7.99,£,£7.99 per 75cl
5,4061464017009,2023-07-29,£7.99,£,£7.99 per 75cl
5,4061464017009,2023-07-30,7.49,,£7.49 per 75cl
5,4061464017009,2023-07-31,7.49,,£7.49 per 75cl
5,4088600141046,2023-07-28,£1.15,£,£0.12 per 100ml
5,4088600141046,2023-07-29,£1.15,£,£0.12 per 100ml
5,4088600141046,2023-07-30,1.15,,£0.12 per 100ml
5,4088600141046,2023-07-31,1.15,,£0.12 per 100ml
5,4088600552538,2023-07-28,£0.99,£,£0.99 per 100ml
5,4088600552538,2023-07-29,£0.99,£,£0.99 per 100ml
5,4088600552538,2023-07-30,0.99,,£0.99 per 100ml
5,4088600552538,2023-07-31,0.99,,£0.99 per 100ml
5,5449000004451,2023-07-28,£4.25,£,£0.16 per 100ml
5,5449000004451,2023-07-29,£4.25,£,£0.16 per 100ml
5,5449000004451,2023-07-30,4.25,,£0.16 per 100ml
5,5449000004451,2023-07-31,4.25,,£0.16 per 100ml
5,4061464084278,2023-07-28,£6.99,£,£6.99 per 75cl
5,4061464084278,2023-07-29,£6.99,£,£6.99 per 75cl
5,4061464084278,2023-07-30,6.99,,£6.99 per 75cl
5,4088600006963,2023-07-28,£1.59,£,£0.10 per 100ml
5,4088600006963,2023-07-29,£1.59,£,£0.10 per 100ml
5,4088600006963,2023-07-30,1.59,,£0.10 per 100ml
5,4088600006963,2023-07-31,1.59,,£0.10 per 100ml
5,4060800103307,2023-07-28,£1.85,£,£0.09 per 100ml
5,4060800103307,2023-07-29,£1.85,£,£0.09 per 100ml
5,4060800103307,2023-07-30,1.85,,£0.09 per 100ml
5,4060800103307,2023-07-31,1.85,,£0.09 per 100ml
5,5449000673039,2023-07-28,£1.85,£,£0.09 per 100ml
5,5449000673039,2023-07-29,£1.85,£,£0.09 per 100ml
5,5449000673039,2023-07-30,1.85,,£0.09 per 100ml
5,5449000673039,2023-07-31,1.85,,£0.09 per 100ml
5,4088600262529,2023-07-28,£1.49,£,£1.49 per 100g
5,4088600262529,2023-07-29,£1.49,£,£1.49 per 100g
5,4088600262529,2023-07-30,1.49,,£1.49 per 100g
5,4088600262529,2023-07-31,1.49,,£1.49 per 100g
5,4088600222608,2023-07-28,£0.69,£,£0.07 per 100ml
5,4088600222608,2023-07-29,£0.69,£,£0.07 per 100ml
5,4088600222608,2023-07-30,0.69,,£0.07 per 100ml
5,4088600222608,2023-07-31,0.69,,£0.07 per 100ml
5,4088600290157,2023-07-28,£0.95,£,£0.64 per 100g
5,4088600290157,2023-07-29,£0.95,£,£0.64 per 100g
5,4088600290157,2023-07-30,0.95,,£0.64 per 100g
5,4088600290157,2023-07-31,0.95,,£0.64 per 100g
5,4088600521381,2023-07-28,£0.99,£,£3.00 per litre
5,4088600521381,2023-07-29,£0.99,£,£3.00 per litre
5,4088600521381,2023-07-30,0.99,,£3.00 per litre
5,4088600521381,2023-07-31,0.99,,£3.00 per litre
5,4088600477138,2023-07-28,£5.49,£,£10.98 per litre
5,4088600477138,2023-07-29,£5.49,£,£10.98 per litre
5,4088600477138,2023-07-30,5.49,,£10.98 per litre
5,4088600477138,2023-07-31,5.49,,£10.98 per litre
5,4088600474533,2023-07-28,£1.59,£,£3.18 per litre
5,4088600474533,2023-07-29,£1.59,£,£3.18 per litre
5,4088600474533,2023-07-30,1.59,,£3.18 per litre
5,4088600474533,2023-07-31,1.59,,£3.18 per litre
5,5014379023176,2023-07-28,£3.49,£,£4.65 per litre
5,5014379023176,2023-07-29,£3.49,£,£4.65 per litre
5,5014379023176,2023-07-30,3.49,,£4.65 per litre
5,5014379023176,2023-07-31,3.49,,£4.65 per litre
5,4088600189734,2023-07-28,£4.99,£,£4.99 per 75cl
5,4088600189734,2023-07-29,£4.99,£,£4.99 per 75cl
5,4088600189734,2023-07-30,4.99,,£4.99 per 75cl
5,4088600189734,2023-07-31,4.99,,£4.99 per 75cl
5,4061459163162,2023-07-28,£4.49,£,£4.49 per 75cl
5,4061459163162,2023-07-29,£4.49,£,£4.49 per 75cl
5,4061459163162,2023-07-30,4.49,,£4.49 per 75cl
5,4061459163162,2023-07-31,4.49,,£4.49 per 75cl
5,5601815421414,2023-07-28,£9.99,£,£9.99 per 75cl
5,5601815421414,2023-07-29,£9.99,£,£9.99 per 75cl
5,5601815421414,2023-07-30,9.99,,£9.99 per 75cl
5,5601815421414,2023-07-31,9.99,,£9.99 per 75cl
5,4088600527420,2023-07-28,£8.99,£,£8.99 per 75cl
5,4088600527420,2023-07-29,£8.99,£,£8.99 per 75cl
5,4088600527420,2023-07-30,8.99,,£8.99 per 75cl
5,4088600527420,2023-07-31,8.99,,£8.99 per 75cl
5,4061464610866,2023-07-28,£1.69,£,£5.59 per 75cl
5,4061464610866,2023-07-30,1.49,,£5.59 per 75cl
5,4061464610866,2023-07-31,1.49,,£5.59 per 75cl
5,8711000519325,2023-07-28,£3.49,£,£3.49 per 100g
5,8711000519325,2023-07-29,£3.49,£,£3.49 per 100g
5,8711000519325,2023-07-30,3.25,,£3.25 per 100g
5,8711000519325,2023-07-31,3.25,,£3.25 per 100g
5,5449000031341,2023-07-28,£4.25,£,£0.16 per 100ml
5,5449000031341,2023-07-29,£4.25,£,£0.16 per 100ml
5,5449000031341,2023-07-30,4.25,,£0.16 per 100ml
5,5449000031341,2023-07-31,4.25,,£0.16 per 100ml
5,4061464397200,2023-07-28,£8.99,£,£8.99 per 75cl
5,4061464397200,2023-07-29,£8.99,£,£8.99 per 75cl
5,4061464397200,2023-07-30,8.99,,£8.99 per 75cl
5,4061464397200,2023-07-31,8.99,,£8.99 per 75cl
5,4088600458793,2023-07-28,£8.49,£,£8.49 per 75cl
5,4088600458793,2023-07-29,£8.49,£,£8.49 per 75cl
5,4088600458793,2023-07-30,8.49,,£8.49 per 75cl
5,4088600458793,2023-07-31,8.49,,£8.49 per 75cl
5,4088600041933,2023-07-28,£2.49,£,£0.25 per 100ml
5,4088600041933,2023-07-29,£2.49,£,£0.25 per 100ml
5,4088600041933,2023-07-30,2.49,,£0.25 per 100ml
5,4088600041933,2023-07-31,2.49,,£0.25 per 100ml
5,5011348002910,2023-07-28,£1.59,£,£3.18 per litre
5,5011348002910,2023-07-29,£1.59,£,£3.18 per litre
5,5011348002910,2023-07-30,1.59,,£3.18 per litre
5,5011348002910,2023-07-31,1.59,,£3.18 per litre
5,5035766064466,2023-07-28,£1.79,£,£3.58 per litre
5,5035766064466,2023-07-29,£1.79,£,£3.58 per litre
5,5035766064466,2023-07-30,1.79,,£3.58 per litre
5,5035766064466,2023-07-31,1.79,,£3.58 per litre
5,4088600535227,2023-07-28,£1.59,£,£3.18 per litre
5,4088600535227,2023-07-29,£1.59,£,£3.18 per litre
5,4088600535227,2023-07-30,1.59,,£3.18 per litre
5,4088600535227,2023-07-31,1.59,,£3.18 per litre
5,4088600557021,2023-07-28,£1.49,£,£3.39 per litre
5,4088600557021,2023-07-29,£1.49,£,£3.39 per litre
5,4088600557021,2023-07-30,1.49,,£3.39 per litre
5,4088600557021,2023-07-31,1.49,,£3.39 per litre
5,5010549016122,2023-07-28,£4.99,£,£2.50 per litre
5,5010549016122,2023-07-29,£4.99,£,£2.50 per litre
5,5010549016122,2023-07-30,4.99,,£2.50 per litre
5,5010549016122,2023-07-31,4.99,,£2.50 per litre
5,4088600466644,2023-07-28,£6.99,£,£6.99 per 75cl
5,4088600466644,2023-07-29,£6.99,£,£6.99 per 75cl
5,4088600466644,2023-07-30,6.99,,£6.99 per 75cl
5,4061464066656,2023-07-28,£9.99,£,£9.99 per 75cl
5,4061464066656,2023-07-29,£9.99,£,£9.99 per 75cl
5,4061464066656,2023-07-30,8.99,,£8.99 per 75cl
5,4061464066656,2023-07-31,8.99,,£8.99 per 75cl
5,4088600551524,2023-07-28,£1.59,£,£2.41 per litre
5,4088600551524,2023-07-29,£1.59,£,£2.41 per litre
5,4088600551524,2023-07-30,1.59,,£2.41 per litre
5,4088600551524,2023-07-31,1.59,,£2.41 per litre
5,4088600291154,2023-07-28,£1.09,£,£0.87 per 100g
5,4088600291154,2023-07-29,£1.09,£,£0.87 per 100g
5,4088600291154,2023-07-30,1.09,,£0.87 per 100g
5,4088600291154,2023-07-31,1.09,,£0.87 per 100g
5,4061464017535,2023-07-28,£5.99,£,£5.99 per 75cl
5,4061464017535,2023-07-29,£5.99,£,£5.99 per 75cl
5,4061464017535,2023-07-30,5.99,,£5.99 per 75cl
5,4061464017535,2023-07-31,5.99,,£5.99 per 75cl
5,5014379004687,2023-07-28,£9.99,£,£2.78 per litre
5,5014379004687,2023-07-29,£9.99,£,£2.78 per litre
5,5014379004687,2023-07-30,9.99,,£2.78 per litre
5,5014379004687,2023-07-31,9.99,,£2.78 per litre
5,4088600006994,2023-07-28,£1.59,£,£0.10 per 100ml
5,4088600006994,2023-07-29,£1.59,£,£0.10 per 100ml
5,4088600006994,2023-07-30,1.59,,£0.10 per 100ml
5,4088600006994,2023-07-31,1.59,,£0.10 per 100ml
5,4088600113654,2023-07-28,£0.89,£,£0.09 per 100ml
5,4088600113654,2023-07-29,£0.89,£,£0.09 per 100ml
5,4088600113654,2023-07-30,0.89,,£0.09 per 100ml
5,4088600113654,2023-07-31,0.89,,£0.09 per 100ml
5,4088600290935,2023-07-28,£0.59,£,£0.78 per 100g
5,4088600290935,2023-07-29,£0.59,£,£0.78 per 100g
5,4088600290935,2023-07-30,0.59,,£0.78 per 100g
5,4088600290935,2023-07-31,0.59,,£0.78 per 100g
5,4088600556635,2023-07-28,£1.49,£,£1.86 per 100g
5,4088600556635,2023-07-29,£1.49,£,£1.86 per 100g
5,4088600556635,2023-07-30,1.49,,£1.86 per 100g
5,4088600556635,2023-07-31,1.49,,£1.86 per 100g
5,4088600521398,2023-07-28,£0.99,£,£3.00 per litre
5,4088600521398,2023-07-29,£0.99,£,£3.00 per litre
5,4088600521398,2023-07-30,0.99,,£3.00 per litre
5,4088600521398,2023-07-31,0.99,,£3.00 per litre
5,4088600503073,2023-07-28,£1.49,£,£0.20 per 100ml
5,4088600503073,2023-07-29,£1.49,£,£0.20 per 100ml
5,4088600503073,2023-07-30,1.49,,£0.20 per 100ml
5,4088600503073,2023-07-31,1.49,,£0.20 per 100ml
5,4061464317772,2023-07-28,£3.38,£,£3.38 per 75cl
5,4061464317772,2023-07-29,£3.38,£,£3.38 per 75cl
5,4061464317772,2023-07-30,3.38,,£3.38 per 75cl
5,4061464317772,2023-07-31,3.38,,£3.38 per 75cl
5,4088600124070,2023-07-28,£1.49,£,£0.12 per 100ml
5,4088600124070,2023-07-29,£1.49,£,£0.12 per 100ml
5,4088600124070,2023-07-30,1.49,,£0.12 per 100ml
5,4088600124070,2023-07-31,1.49,,£0.12 per 100ml
5,4088600511610,2023-07-28,£5.99,£,£5.99 per 75cl
5,4088600511610,2023-07-29,£5.99,£,£5.99 per 75cl
5,4088600511610,2023-07-30,5.99,,£5.99 per 75cl
5,4088600511610,2023-07-31,5.99,,£5.99 per 75cl
5,4061464100213,2023-07-28,£6.99,£,£6.99 per 75cl
5,4061464100213,2023-07-29,£6.99,£,£6.99 per 75cl
5,4061464100213,2023-07-30,6.99,,£6.99 per 75cl
5,4061464100213,2023-07-31,6.99,,£6.99 per 75cl
5,4088600123097,2023-07-28,£1.49,£,£0.20 per 100ml
5,4088600123097,2023-07-29,£1.49,£,£0.20 per 100ml
5,4088600123097,2023-07-30,1.49,,£0.20 per 100ml
5,4088600123097,2023-07-31,1.49,,£0.20 per 100ml
5,5410228158424,2023-07-28,£3.25,£,£4.33 per litre
5,5410228158424,2023-07-29,£3.25,£,£4.33 per litre
5,5410228158424,2023-07-30,3.25,,£4.33 per litre
5,5410228158424,2023-07-31,3.25,,£4.33 per litre
5,4088600556666,2023-07-28,£1.69,£,£0.51 per 100ml
5,4088600556666,2023-07-29,£1.69,£,£0.51 per 100ml
5,4088600556666,2023-07-30,1.69,,£0.51 per 100ml
5,4088600556666,2023-07-31,1.69,,£0.51 per 100ml
5,4088600535258,2023-07-28,£1.49,£,£2.98 per litre
5,4088600535258,2023-07-29,£1.49,£,£2.98 per litre
5,4088600535258,2023-07-30,1.49,,£2.98 per litre
5,4088600535258,2023-07-31,1.49,,£2.98 per litre
5,4088600503097,2023-07-28,£1.49,£,£0.20 per 100ml
5,4088600503097,2023-07-29,£1.49,£,£0.20 per 100ml
5,4088600503097,2023-07-30,1.49,,£0.20 per 100ml
5,4088600503097,2023-07-31,1.49,,£0.20 per 100ml
5,5016325845726,2023-07-28,£15.99,£,£2.69 per litre
5,5016325845726,2023-07-29,£15.99,£,£2.69 per litre
5,5016325845726,2023-07-30,15.99,,£2.69 per litre
5,5016325845726,2023-07-31,15.99,,£2.69 per litre
5,7501064196539,2023-07-28,£15.49,£,£2.61 per litre
5,7501064196539,2023-07-29,£15.49,£,£2.61 per litre
5,7501064196539,2023-07-30,15.49,,£2.61 per litre
5,7501064196539,2023-07-31,15.49,,£2.61 per litre
5,5014379013573,2023-07-28,£5.75,£,£2.53 per litre
5,5014379013573,2023-07-29,£5.75,£,£2.53 per litre
5,5014379013573,2023-07-30,5.75,,£2.53 per litre
5,5014379013573,2023-07-31,5.75,,£2.53 per litre
5,4061464322769,2023-07-28,£4.09,£,£4.09 per 75cl
5,4061464322769,2023-07-29,£4.09,£,£4.09 per 75cl
5,4061464322769,2023-07-30,4.09,,£4.09 per 75cl
5,4061464322769,2023-07-31,4.09,,£4.09 per 75cl
5,4088600470665,2023-07-28,£14.99,£,£21.41 per litre
5,4088600470665,2023-07-29,£14.99,£,£21.41 per litre
5,4088600470665,2023-07-30,14.99,,£21.41 per litre
5,4088600470665,2023-07-31,14.99,,£21.41 per litre
5,4088600142005,2023-07-28,£10.99,£,£15.70 per litre
5,4088600142005,2023-07-29,£10.99,£,£15.70 per litre
5,4088600142005,2023-07-30,10.99,,£15.70 per litre
5,4061464063075,2023-07-28,£6.49,£,£6.49 per 75cl
5,4061464063075,2023-07-29,£6.49,£,£6.49 per 75cl
5,4061464063075,2023-07-30,6.49,,£6.49 per 75cl
5,4061464063075,2023-07-31,6.49,,£6.49 per 75cl
5,4088600216560,2023-07-28,£2.49,£,£0.25 per 100ml
5,4088600216560,2023-07-29,£2.49,£,£0.25 per 100ml
5,4088600216560,2023-07-30,2.49,,£0.25 per 100ml
5,4088600216560,2023-07-31,2.49,,£0.25 per 100ml
5,4088600290140,2023-07-28,£0.95,£,£0.52 per 100g
5,4088600290140,2023-07-29,£0.95,£,£0.52 per 100g
5,4088600290140,2023-07-30,0.95,,£0.52 per 100g
5,4088600290140,2023-07-31,0.95,,£0.52 per 100g
5,4088600556789,2023-07-28,£0.85,£,£0.11 per 100ml
5,4088600556789,2023-07-29,£0.85,£,£0.11 per 100ml
5,4088600556789,2023-07-30,0.85,,£0.11 per 100ml
5,4088600556789,2023-07-31,0.85,,£0.11 per 100ml
5,4088600412191,2023-07-28,£5.29,£,£5.29 per 75cl
5,4088600412191,2023-07-29,£5.29,£,£5.29 per 75cl
5,4088600412191,2023-07-30,5.29,,£5.29 per 75cl
5,4088600412191,2023-07-31,5.29,,£5.29 per 75cl
5,4061459278057,2023-07-28,£6.99,£,£6.99 per 75cl
5,4061459278057,2023-07-29,£6.49,£,£6.49 per 75cl
5,4061459278057,2023-07-30,6.49,,£6.49 per 75cl
5,4061459278057,2023-07-31,6.49,,£6.49 per 75cl
5,5010549104614,2023-07-28,£5.25,£,£2.63 per litre
5,5010549104614,2023-07-29,£5.25,£,£2.63 per litre
5,5010549104614,2023-07-30,5.25,,£2.63 per litre
5,5010549104614,2023-07-31,5.25,,£2.63 per litre
5,4088600535234,2023-07-28,£1.49,£,£2.98 per litre
5,4088600535234,2023-07-29,£1.49,£,£2.98 per litre
5,4088600535234,2023-07-30,1.49,,£2.98 per litre
5,4088600535234,2023-07-31,1.49,,£2.98 per litre
5,4088600262536,2023-07-28,£1.99,£,£1.00 per 100g
5,4088600262536,2023-07-29,£1.99,£,£1.00 per 100g
5,4088600262536,2023-07-30,1.99,,£1.00 per 100g
5,4088600262536,2023-07-31,1.99,,£1.00 per 100g
5,4088600287287,2023-07-28,£2.29,£,£2.29 per 100g
5,4088600287287,2023-07-29,£2.29,£,£2.29 per 100g
5,4088600287287,2023-07-30,2.29,,£2.29 per 100g
5,4088600287287,2023-07-31,2.29,,£2.29 per 100g
5,4088600503080,2023-07-28,£1.49,£,£0.20 per 100ml
5,4088600503080,2023-07-29,£1.49,£,£0.20 per 100ml
5,4088600503080,2023-07-30,1.49,,£0.20 per 100ml
5,4088600503080,2023-07-31,1.49,,£0.20 per 100ml
5,4088600123080,2023-07-28,£1.49,£,£0.20 per 100ml
5,4088600123080,2023-07-29,£1.49,£,£0.20 per 100ml
5,4088600123080,2023-07-30,1.49,,£0.20 per 100ml
5,4088600123080,2023-07-31,1.49,,£0.20 per 100ml
5,4088600123103,2023-07-28,£1.49,£,£0.20 per 100ml
5,4088600123103,2023-07-29,£1.49,£,£0.20 per 100ml
5,4088600123103,2023-07-30,1.49,,£0.20 per 100ml
5,4088600123103,2023-07-31,1.49,,£0.20 per 100ml
5,4053400053233,2023-07-28,£4.49,£,£2.27 per litre
5,4053400053233,2023-07-29,£4.49,£,£2.27 per litre
5,4053400053233,2023-07-30,4.49,,£2.27 per litre
5,4053400053233,2023-07-31,4.49,,£2.27 per litre
5,5010153870981,2023-07-28,£6.45,£,£2.84 per litre
5,5010153870981,2023-07-29,£6.45,£,£2.84 per litre
5,5010153870981,2023-07-30,6.45,,£2.84 per litre
5,5010153870981,2023-07-31,6.45,,£2.84 per litre
5,4088600549491,2023-07-28,£2.19,£,£3.32 per litre
5,4088600549491,2023-07-29,£2.19,£,£3.32 per litre
5,4088600549491,2023-07-30,2.19,,£3.32 per litre
5,4088600549491,2023-07-31,2.19,,£3.32 per litre
5,8410793553942,2023-07-28,£10.99,£,£3.66 per litre
5,8410793553942,2023-07-29,£10.99,£,£3.66 per litre
5,8410793553942,2023-07-30,10.99,,£3.66 per litre
5,8410793553942,2023-07-31,10.99,,£3.66 per litre
5,4088600095288,2023-07-28,£5.35,£,£4.01 per 75cl
5,4088600095288,2023-07-29,£5.35,£,£4.01 per 75cl
5,4088600095288,2023-07-30,5.35,,£4.01 per 75cl
5,4088600095288,2023-07-31,5.35,,£4.01 per 75cl
5,4088600370408,2023-07-28,£7.99,£,£7.99 per 75cl
5,4088600370408,2023-07-29,£7.99,£,£7.99 per 75cl
5,4088600370408,2023-07-30,7.99,,£7.99 per 75cl
5,4088600370408,2023-07-31,7.99,,£7.99 per 75cl
5,4061464010673,2023-07-28,£4.99,£,£4.99 per 75cl
5,4061464010673,2023-07-29,£4.99,£,£4.99 per 75cl
5,4061464010673,2023-07-30,4.99,,£4.99 per 75cl
5,4061464010673,2023-07-31,4.99,,£4.99 per 75cl
5,4061464474994,2023-07-28,£4.95,£,£4.95 per 75cl
5,4061464474994,2023-07-29,£4.95,£,£4.95 per 75cl
5,4061464474994,2023-07-30,4.95,,£4.95 per 75cl
5,4061464474994,2023-07-31,4.95,,£4.95 per 75cl
5,4088600497174,2023-07-28,£4.99,£,£4.99 per 75cl
5,4088600497174,2023-07-29,£4.99,£,£4.99 per 75cl
5,4088600497174,2023-07-30,4.99,,£4.99 per 75cl
5,4088600497174,2023-07-31,4.99,,£4.99 per 75cl
5,4061464364448,2023-07-28,£3.99,£,£3.99 per 75cl
5,4061464364448,2023-07-29,£3.99,£,£3.99 per 75cl
5,4061464364448,2023-07-30,3.99,,£3.99 per 75cl
5,5010038441893,2023-07-28,£9.40,£,£2.14 per litre
5,5010038441893,2023-07-29,£9.40,£,£2.14 per litre
5,5010038441893,2023-07-30,9.4,,£2.14 per litre
5,5010038441893,2023-07-31,9.4,,£2.14 per litre
5,4061464534919,2023-07-28,£4.75,£,£4.75 per 75cl
5,4061464534919,2023-07-29,£4.75,£,£4.75 per 75cl
5,4061464534919,2023-07-30,4.75,,£4.75 per 75cl
5,4061464534919,2023-07-31,4.75,,£4.75 per 75cl
5,4061464058354,2023-07-28,£5.99,£,£5.99 per 75cl
5,4061464058354,2023-07-29,£5.99,£,£5.99 per 75cl
5,4061464058354,2023-07-30,5.99,,£5.99 per 75cl
5,4061464058354,2023-07-31,5.99,,£5.99 per 75cl
5,4088600480039,2023-07-28,£0.99,£,£0.40 per 100ml
5,4088600480039,2023-07-29,£0.99,£,£0.40 per 100ml
5,4088600480039,2023-07-30,0.99,,£0.40 per 100ml
5,4088600480039,2023-07-31,0.99,,£0.40 per 100ml
5,4088600543857,2023-07-28,£1.69,£,£0.56 per 100g
5,4088600543857,2023-07-29,£1.69,£,£0.56 per 100g
5,4088600543857,2023-07-30,1.69,,£0.56 per 100g
5,4088600543857,2023-07-31,1.69,,£0.56 per 100g
5,4088600350875,2023-07-28,£0.85,£,£0.11 per 100ml
5,4088600350875,2023-07-29,£0.85,£,£0.11 per 100ml
5,4088600350875,2023-07-30,0.85,,£0.11 per 100ml
5,4088600055428,2023-07-28,£0.89,£,£0.09 per 100ml
5,4088600055428,2023-07-29,£0.89,£,£0.09 per 100ml
5,4088600055428,2023-07-30,0.89,,£0.09 per 100ml
5,4088600055428,2023-07-31,0.89,,£0.09 per 100ml
5,5014379004786,2023-07-28,£14.49,£,£2.42 per litre
5,5014379004786,2023-07-29,£14.49,£,£2.42 per litre
5,5014379004786,2023-07-30,14.49,,£2.42 per litre
5,5014379004786,2023-07-31,14.49,,£2.42 per litre
5,5014379012897,2023-07-28,£14.99,£,£1.89 per litre
5,5014379012897,2023-07-29,£14.99,£,£1.89 per litre
