date,id,value
2021-09-01,E06000006,910
2021-09-01,E08000011,1180
2021-09-01,E10000017,8670
2021-09-01,E08000012,2770
2021-09-01,E08000003,3160
2021-09-01,E08000004,1750
2021-09-01,E08000005,1590
2021-09-01,E08000006,2000
2021-09-01,E08000014,1690
2021-09-01,E08000013,1390
2021-09-01,E08000007,1950
2021-09-01,E08000008,1800
2021-09-01,E08000009,1400
2021-09-01,E06000007,1560
2021-09-01,E08000010,2830
2021-09-01,E08000015,2150
2021-09-01,E06000036,710
2021-09-01,E06000043,1100
2021-09-01,E06000060,2710
2021-09-01,E10000011,2790
2021-09-01,E10000014,11040
2021-09-01,E06000046,990
2021-09-01,E10000016,8790
2021-09-01,E06000035,2450
2021-09-01,E06000042,1660
2021-09-01,E10000025,3740
2021-09-01,E06000044,1340
2021-09-01,E06000038,990
2021-09-01,E06000039,740
2021-09-01,E06000045,1480
2021-09-01,E10000030,5460
2021-09-01,E06000037,940
2021-09-01,E10000032,4680
2021-09-01,E06000040,640
2021-09-01,E06000041,830
2021-09-01,E06000022,920
2021-09-01,E06000058,2380
2021-09-01,E06000023,2790
2021-09-01,E06000052,3760
2021-09-01,E10000008,5730
2021-09-01,E06000059,3600
2021-09-01,E10000013,4120
2021-09-01,E06000024,1250
2021-09-01,E06000026,2470
2021-09-01,E10000027,3810
2021-09-01,E06000025,2220
2021-09-01,E06000030,1410
2021-09-01,E06000027,930
2021-09-01,E06000054,4510
2021-09-01,E08000025,6380
2021-09-01,E08000026,2170
2021-09-01,E08000027,2300
2021-09-01,E06000019,1070
2021-09-01,E08000028,2070
2021-09-01,E06000051,2830
2021-09-01,E08000029,1390
2021-09-01,E10000028,6520
2021-09-01,E06000021,1860
2021-09-01,E06000020,1330
2021-09-01,E08000030,1910
2021-09-01,E10000031,3710
2021-09-01,E08000031,1650
2021-09-01,E10000034,3680
2021-09-01,E08000016,1810
2021-09-01,E08000032,3320
2021-09-01,E08000033,1550
2021-09-01,E08000017,2120
2021-09-01,E06000011,3370
2021-09-01,E06000010,1980
2021-09-01,E08000034,2900
2021-09-01,E08000035,5370
2021-09-01,E06000012,1010
2021-09-01,E06000013,1210
2021-09-01,E10000023,6290
2021-09-01,E08000018,1900
2021-09-01,E08000019,2980
2021-09-01,E08000036,2710
2021-09-01,E06000014,1170
2022-09-01,E06000015,1800
2022-09-01,E10000007,5610
2022-09-01,E06000016,1840
2022-09-01,E10000018,4340
2022-09-01,E10000019,4540
2022-09-01,E06000061,2390
2022-09-01,E06000018,1780
2022-09-01,E10000024,5420
2022-09-01,E06000017,140
2022-09-01,E06000062,2610
2022-09-01,E06000055,1030
2022-09-01,E10000003,3190
2022-09-01,E06000056,1960
2022-09-01,E10000012,8370
2022-09-01,E10000015,5620
2022-09-01,E06000032,1050
2022-09-01,E10000020,4860
2022-09-01,E06000031,1150
2022-09-01,E06000033,880
2022-09-01,E10000029,4440
2022-09-01,E06000034,1030
2022-09-01,E09000002,1120
2022-09-01,E09000003,1230
2022-09-01,E09000004,1430
2022-09-01,E09000005,1260
2022-09-01,E09000006,1520
2022-09-01,E09000007,690
2022-09-01,E09000001,70
2022-09-01,E09000008,1930
2022-09-01,E09000009,1240
2022-09-01,E09000010,1320
2022-09-01,E09000011,1280
2022-09-01,E09000012,930
2022-09-01,E09000013,650
2022-09-01,E09000014,910
2022-09-01,E09000015,920
2022-09-01,E09000016,1510
2022-09-01,E09000017,1390
2022-09-01,E09000018,1190
2022-09-01,E09000019,800
2022-09-01,E09000020,270
2022-09-01,E09000021,590
2022-09-01,E09000022,1360
2022-09-01,E09000023,1370
2022-09-01,E09000024,790
2022-09-01,E09000025,1610
2022-09-01,E09000026,1240
2022-09-01,E09000027,540
2022-09-01,E09000028,1320
2022-09-01,E09000029,940
2022-09-01,E09000030,1530
2022-09-01,E09000031,1220
2022-09-01,E09000032,1240
2022-09-01,E09000033,700
2022-09-01,E06000047,3870
2022-09-01,E06000005,910
2022-09-01,E08000037,1380
2022-09-01,E06000001,660
2022-09-01,E06000002,1040
2022-09-01,E08000021,1540
2022-09-01,E08000022,1480
2022-09-01,E06000057,2160
2022-09-01,E06000003,990
2022-09-01,E08000023,1060
2022-09-01,E06000004,1430
2022-09-01,E08000024,1940
2022-09-01,E06000008,1040
2022-09-01,E06000009,1060
2022-09-01,E08000001,1820
2022-09-01,E08000002,1220
2022-09-01,E06000049,2450
2022-09-01,E06000050,1860
2022-09-01,E06000063,2230
2022-09-01,E06000006,840
2022-09-01,E08000011,1140
2022-09-01,E10000017,8680
2022-09-01,E08000012,2690
2022-09-01,E08000003,2900
2022-09-01,E08000004,1480
2022-09-01,E08000005,1550
2022-09-01,E08000006,1910
2022-09-01,E08000014,1660
2022-09-01,E08000013,1370
2022-09-01,E08000007,1860
2022-09-01,E08000008,1650
2022-09-01,E08000009,1230
2022-09-01,E06000007,1440
2022-09-01,E06000064,1760
2022-09-01,E08000010,2690
2022-09-01,E08000015,2160
2022-09-01,E06000036,710
2022-09-01,E06000043,1080
2022-09-01,E06000060,2750
2022-09-01,E10000011,2530
2022-09-01,E10000014,10570
2022-09-01,E06000046,810
2022-09-01,E10000016,8670
2022-09-01,E06000035,2490
2022-09-01,E06000042,1630
2022-09-01,E10000025,3640
2022-09-01,E06000044,1350
2022-09-01,E06000038,960
2022-09-01,E06000039,760
2022-09-01,E06000045,1460
2022-09-01,E10000030,5200
2022-09-01,E06000037,930
2022-09-01,E10000032,4570
2022-09-01,E06000040,630
2022-09-01,E06000041,910
2022-09-01,E06000022,940
2022-09-01,E06000058,2300
2022-09-01,E06000023,2720
2022-09-01,E06000052,3550
2022-09-01,E10000008,5430
2022-09-01,E06000059,3220
2022-09-01,E10000013,3790
2022-09-01,E06000024,1310
2022-09-01,E06000026,2290
2022-09-01,E06000066,3710
2022-09-01,E06000025,2170
2022-09-01,E06000030,1350
2022-09-01,E06000027,880
2022-09-01,E06000054,4300
2022-09-01,E08000025,6130
2022-09-01,E08000026,2260
2022-09-01,E08000027,2230
2022-09-01,E06000019,1100
2022-09-01,E08000028,2110
2022-09-01,E06000051,2550
2022-09-01,E08000029,1350
2022-09-01,E10000028,6320
2022-09-01,E06000021,1890
2022-09-01,E06000020,1350
2022-09-01,E08000030,1780
2022-09-01,E10000031,3780
2022-09-01,E08000031,1590
2022-09-01,E10000034,3540
2022-09-01,E08000016,1670
2022-09-01,E08000032,3430
2022-09-01,E08000033,1490
2022-09-01,E08000017,2130
2022-09-01,E06000011,2980
2022-09-01,E06000010,1890
2022-09-01,E08000034,3140
2022-09-01,E08000035,5100
2022-09-01,E06000012,1050
2022-09-01,E06000013,1050
2022-09-01,E06000065,6150
2022-09-01,E08000018,1770
2022-09-01,E08000019,2750
2022-09-01,E08000036,2640
2022-09-01,E06000014,1100
2023-09-01,E06000015,1100
2023-09-01,E10000007,3320
2023-09-01,E06000016,1090
2023-09-01,E10000018,2760
2023-09-01,E10000019,2790
2023-09-01,E06000061,1390
2023-09-01,E06000018,920
2023-09-01,E10000024,3180
2023-09-01,E06000017,100
2023-09-01,E06000062,1370
2023-09-01,E06000055,630
2023-09-01,E10000003,2030
2023-09-01,E06000056,1170
2023-09-01,E10000012,5270
2023-09-01,E10000015,3520
2023-09-01,E06000032,650
2023-09-01,E10000020,2880
2023-09-01,E06000031,680
2023-09-01,E06000033,520
2023-09-01,E10000029,2680
2023-09-01,E06000034,670
2023-09-01,E09000002,700
2023-09-01,E09000003,750
2023-09-01,E09000004,890
2023-09-01,E09000005,730
2023-09-01,E09000006,940
2023-09-01,E09000007,410
2023-09-01,E09000001,30
2023-09-01,E09000008,1090
2023-09-01,E09000009,810
2023-09-01,E09000010,800
2023-09-01,E09000011,880
2023-09-01,E09000012,560
2023-09-01,E09000013,400
2023-09-01,E09000014,570
2023-09-01,E09000015,590
2023-09-01,E09000016,1040
2023-09-01,E09000017,820
2023-09-01,E09000018,640
2023-09-01,E09000019,450
2023-09-01,E09000020,160
2023-09-01,E09000021,350
2023-09-01,E09000022,760
2023-09-01,E09000023,760
2023-09-01,E09000024,490
2023-09-01,E09000025,900
2023-09-01,E09000026,830
2023-09-01,E09000027,360
2023-09-01,E09000028,730
2023-09-01,E09000029,620
2023-09-01,E09000030,790
2023-09-01,E09000031,710
2023-09-01,E09000032,670
2023-09-01,E09000033,420
2023-09-01,E06000047,2420
2023-09-01,E06000005,480
2023-09-01,E08000037,890
2023-09-01,E06000001,400
2023-09-01,E06000002,570
2023-09-01,E08000021,950
2023-09-01,E08000022,920
2023-09-01,E06000057,1400
2023-09-01,E06000003,550
2023-09-01,E08000023,640
2023-09-01,E06000004,790
2023-09-01,E08000024,1210
2023-09-01,E06000008,630
2023-09-01,E06000009,560
2023-09-01,E08000001,1130
2023-09-01,E08000002,740
2023-09-01,E06000049,1460
2023-09-01,E06000050,1240
2023-09-01,E06000063,1560
2023-09-01,E06000006,540
2023-09-01,E08000011,670
2023-09-01,E10000017,5230
2023-09-01,E08000012,1460
2023-09-01,E08000003,1630
2023-09-01,E08000004,940
2023-09-01,E08000005,900
2023-09-01,E08000006,1090
2023-09-01,E08000014,910
2023-09-01,E08000013,790
2023-09-01,E08000007,1090
2023-09-01,E08000008,950
2023-09-01,E08000009,760
2023-09-01,E06000007,860
2023-09-01,E06000064,1330
2023-09-01,E08000010,1480
2023-09-01,E08000015,1260
2023-09-01,E06000036,430
2023-09-01,E06000043,630
2023-09-01,E06000060,1710
2023-09-01,E10000011,1620
2023-09-01,E10000014,6070
2023-09-01,E06000046,460
2023-09-01,E10000016,5130
2023-09-01,E06000035,1400
2023-09-01,E06000042,960
2023-09-01,E10000025,2330
2023-09-01,E06000044,820
2023-09-01,E06000038,570
2023-09-01,E06000039,420
2023-09-01,E06000045,1010
2023-09-01,E10000030,3260
2023-09-01,E06000037,570
2023-09-01,E10000032,2510
2023-09-01,E06000040,410
2023-09-01,E06000041,550
2023-09-01,E06000022,610
2023-09-01,E06000058,1420
2023-09-01,E06000023,1570
2023-09-01,E06000052,2010
2023-09-01,E10000008,3390
2023-09-01,E06000059,1620
2023-09-01,E10000013,2480
2023-09-01,E06000024,830
2023-09-01,E06000026,1420
2023-09-01,E06000066,2490
2023-09-01,E06000025,1350
2023-09-01,E06000030,870
2023-09-01,E06000027,530
2023-09-01,E06000054,2340
2023-09-01,E08000025,3370
2023-09-01,E08000026,1230
2023-09-01,E08000027,1200
2023-09-01,E06000019,670
2023-09-01,E08000028,1120
2023-09-01,E06000051,1490
2023-09-01,E08000029,740
2023-09-01,E10000028,3600
2023-09-01,E06000021,1040
2023-09-01,E06000020,820
2023-09-01,E08000030,1010
2023-09-01,E10000031,2060
2023-09-01,E08000031,970
2023-09-01,E10000034,2110
2023-09-01,E08000016,1020
2023-09-01,E08000032,2120
2023-09-01,E08000033,920
2023-09-01,E08000017,1130
2023-09-01,E06000011,1560
2023-09-01,E06000010,1110
2023-09-01,E08000034,1890
2023-09-01,E08000035,3110
2023-09-01,E06000012,610
2023-09-01,E06000013,680
2023-09-01,E06000065,2970
2023-09-01,E08000018,1090
2023-09-01,E08000019,1670
2023-09-01,E08000036,1540
2023-09-01,E06000014,680
