date,id,value
2012-09-01,E14000774,1080
2012-09-01,E14000775,1840
2012-09-01,E14000776,760
2012-09-01,E14000777,1200
2012-09-01,E14000778,1040
2012-09-01,E14000779,570
2012-09-01,E14000780,490
2012-09-01,E14000781,1100
2012-09-01,E14000782,940
2012-09-01,E14000783,830
2012-09-01,E14000784,1240
2012-09-01,E14000785,1320
2012-09-01,E14000786,540
2012-09-01,E14000787,790
2012-09-01,E14000788,720
2012-09-01,E14000789,690
2012-09-01,E14000790,610
2012-09-01,E14000791,850
2012-09-01,E14000792,1340
2012-09-01,E14000793,1050
2012-09-01,E14000794,1520
2012-09-01,E14000795,1030
2012-09-01,E14000796,1470
2012-09-01,E14000797,870
2012-09-01,E14000798,930
2012-09-01,E14000799,750
2012-09-01,E14000800,740
2012-09-01,E14000801,890
2012-09-01,E14000802,740
2012-09-01,E14000803,570
2012-09-01,E14000804,720
2012-09-01,E14000805,1390
2012-09-01,E14000806,690
2012-09-01,E14000807,1180
2012-09-01,E14000808,910
2012-09-01,E14000809,650
2012-09-01,E14000810,1430
2012-09-01,E14000811,860
2012-09-01,E14000812,1260
2012-09-01,E14000813,790
2012-09-01,E14000814,800
2012-09-01,E14000815,720
2012-09-01,E14000816,830
2012-09-01,E14000817,560
2012-09-01,E14000818,850
2012-09-01,E14000819,1330
2012-09-01,E14000820,1220
2012-09-01,E14000821,1190
2012-09-01,E14000822,1130
2012-09-01,E14000823,740
2012-09-01,E14000824,390
2012-09-01,E14000825,1130
2012-09-01,E14000826,1030
2012-09-01,E14000827,900
2012-09-01,E14000828,700
2012-09-01,E14000829,1070
2012-09-01,E14000830,820
2012-09-01,E14000831,940
2012-09-01,E14000832,930
2012-09-01,E14000833,1040
2012-09-01,E14000834,1180
2012-09-01,E14000835,980
2012-09-01,E14000836,1350
2012-09-01,E14000837,960
2012-09-01,E14000838,760
2012-09-01,E14000839,1400
2012-09-01,E14000840,1330
2012-09-01,E14000841,730
2012-09-01,E14000842,1030
2012-09-01,E14000843,1120
2012-09-01,E14000844,620
2012-09-01,E14000845,620
2012-09-01,E14000846,670
2012-09-01,E14000847,750
2012-09-01,E14000848,740
2012-09-01,E14000849,1140
2012-09-01,E14000850,760
2012-09-01,E14000851,930
2012-09-01,E14000852,1040
2012-09-01,E14000853,1630
2012-09-01,E14000854,1060
2012-09-01,E14000855,1230
2012-09-01,E14000856,1370
2012-09-01,E14000857,1020
2012-09-01,E14000858,1040
2012-09-01,E14000859,800
2012-09-01,E14000860,560
2012-09-01,E14000861,1030
2012-09-01,E14000862,1320
2012-09-01,E14000863,810
2012-09-01,E14000864,640
2012-09-01,E14000865,920
2012-09-01,E14000866,1470
2012-09-01,E14000867,830
2012-09-01,E14000868,1080
2012-09-01,E14000869,700
2012-09-01,E14000870,1200
2012-09-01,E14000871,1170
2012-09-01,E14000872,590
2012-09-01,z,6040
2012-09-01,E14000873,710
2012-09-01,E14000874,600
2012-09-01,E14000875,1150
2012-09-01,E14000876,1020
2012-09-01,E14000877,780
2012-09-01,E14000878,1070
2012-09-01,E14000879,1330
2012-09-01,E14000880,1350
2012-09-01,E14000881,980
2012-09-01,E14000882,850
2012-09-01,E14000883,1100
2012-09-01,E14000884,870
2012-09-01,E14000885,1120
2012-09-01,E14000886,850
2012-09-01,E14000887,300
2012-09-01,E14000888,780
2012-09-01,E14000889,790
2012-09-01,E14000890,1030
2012-09-01,E14000891,1460
2012-09-01,E14000892,1120
2012-09-01,E14000893,460
2012-09-01,E14000894,1160
2012-09-01,E14000895,4710
2012-09-01,E14000896,250
2012-09-01,E14000897,1080
2012-09-01,E14000898,1580
2012-09-01,E14000899,900
2012-09-01,E14000900,800
2012-09-01,E14000901,740
2012-09-01,E14000902,1340
2012-09-01,E14000903,1180
2012-09-01,E14000904,1050
2012-09-01,E14000905,1110
2012-09-01,E14000906,430
2012-09-01,E14000907,510
2012-09-01,E14000908,700
2012-09-01,E14000909,910
2012-09-01,E14000910,730
2012-09-01,E14000911,1230
2012-09-01,E14000912,660
2012-09-01,E14000913,1070
2012-09-01,E14000914,920
2012-09-01,E14000915,1230
2012-09-01,E14000916,1070
2012-09-01,E14000917,920
2012-09-01,E14000918,550
2012-09-01,E14000919,610
2012-09-01,E14000920,1150
2012-09-01,E14000921,1260
2012-09-01,E14000922,420
2012-09-01,E14000923,990
2012-09-01,E14000924,1220
2012-09-01,E14000925,860
2012-09-01,E14000926,1150
2012-09-01,E14000927,1070
2012-09-01,E14000928,840
2012-09-01,E14000929,1230
2012-09-01,E14000930,1010
2012-09-01,E14000931,960
2012-09-01,E14000932,810
2012-09-01,E14000933,890
2012-09-01,E14000934,580
2012-09-01,E14000935,1110
2012-09-01,E14000936,1860
2012-09-01,E14000937,830
2012-09-01,E14000938,1060
2012-09-01,E14000939,940
2012-09-01,E14000940,1090
2012-09-01,E14000941,680
2012-09-01,E14000942,950
2012-09-01,E14000943,1070
2012-09-01,E14000944,1230
2012-09-01,E14000945,970
2012-09-01,E14000946,810
2012-09-01,E14000947,910
2012-09-01,E14000948,870
2012-09-01,E14000949,870
2012-09-01,E14000950,1050
2012-09-01,E14000951,500
2012-09-01,E14000952,990
2012-09-01,E14000953,490
2012-09-01,E14000954,1040
2012-09-01,E14000955,1060
2012-09-01,E14000956,880
2012-09-01,E14000957,630
2012-09-01,E14000958,1040
2012-09-01,E14000959,670
2012-09-01,E14000960,470
2012-09-01,E14000961,1130
2012-09-01,E14000962,1300
2012-09-01,E14000963,1440
2012-09-01,E14000964,760
2012-09-01,E14000965,970
2012-09-01,E14000966,870
2012-09-01,E14000967,1130
2012-09-01,E14000968,830
2012-09-01,E14000969,950
2012-09-01,E14000970,1400
2012-09-01,E14000971,1320
2012-09-01,E14000972,1190
2012-09-01,E14000973,1520
2012-09-01,E14000974,1330
2012-09-01,E14000975,840
2012-09-01,E14000976,900
2012-09-01,E14000977,700
2012-09-01,E14000978,530
2012-09-01,E14000979,1150
2012-09-01,E14000980,790
2012-09-01,E14000981,770
2012-09-01,E14000982,1360
2012-09-01,E14000983,1030
2012-09-01,E14000984,560
2012-09-01,E14000985,780
2012-09-01,E14000986,1060
2012-09-01,E14000987,610
2012-09-01,E14000988,1090
2012-09-01,E14000989,1410
2012-09-01,E14000990,870
2012-09-01,E14000991,570
2012-09-01,E14000992,1710
2012-09-01,E14000993,920
2012-09-01,E14000994,720
2012-09-01,E14000995,940
2012-09-01,E14000996,810
2012-09-01,E14000997,550
2012-09-01,E14000998,380
2012-09-01,E14000999,1210
2012-09-01,E14001000,910
2012-09-01,E14001001,700
2012-09-01,E14001002,760
2012-09-01,E14001003,720
2012-09-01,E14001004,520
2012-09-01,E14001005,350
2012-09-01,E14001006,1230
2012-09-01,E14001007,720
2012-09-01,E14001008,580
2012-09-01,E14001009,930
2012-09-01,E14001010,1550
2012-09-01,E14001011,1190
2012-09-01,E14001012,1050
2012-09-01,E14001013,690
2012-09-01,E14001014,1330
2012-09-01,E14001015,800
2012-09-01,E14001016,1010
2012-09-01,E14001017,1160
2012-09-01,E14001018,1100
2012-09-01,E14001019,800
2012-09-01,E14001020,1390
2012-09-01,E14001021,810
2012-09-01,E14001022,1020
2012-09-01,E14001023,750
2012-09-01,E14001024,930
2012-09-01,E14001025,1120
2012-09-01,E14001026,1000
2012-09-01,E14001027,640
2012-09-01,E14001028,1180
2012-09-01,E14001029,1060
2012-09-01,E14001030,1290
2012-09-01,E14001031,810
2012-09-01,E14001032,1190
2012-09-01,E14001033,1030
2012-09-01,E14001034,920
2012-09-01,E14001035,730
2012-09-01,E14001036,270
2012-09-01,E14001037,760
2012-09-01,E14001038,1120
2012-09-01,E14001039,1410
2012-09-01,E14001040,230
2012-09-01,E14001041,1020
2012-09-01,E14001042,640
2012-09-01,E14001043,780
2012-09-01,E14001044,730
2012-09-01,E14001045,750
2012-09-01,E14001046,840
2012-09-01,E14001047,690
2012-09-01,E14001048,2370
2012-09-01,E14001049,1060
2012-09-01,E14001050,1110
2012-09-01,E14001051,750
2012-09-01,E14001052,1010
2012-09-01,E14001053,990
2012-09-01,E14001054,1390
2012-09-01,E14001055,790
2012-09-01,E14001056,670
2012-09-01,E14001057,830
2012-09-01,E14001058,1080
2012-09-01,E14001059,1320
2012-09-01,E14001060,1190
2012-09-01,E14001061,900
2012-09-01,E14001062,680
2013-09-01,E14000530,920
2013-09-01,E14000531,720
2013-09-01,E14000532,610
2013-09-01,E14000533,930
2013-09-01,E14000534,400
2013-09-01,E14000535,1150
2013-09-01,E14000536,760
2013-09-01,E14000537,1110
2013-09-01,E14000538,860
2013-09-01,E14000539,760
2013-09-01,E14000540,1090
2013-09-01,E14000541,1100
2013-09-01,E14000542,1210
2013-09-01,E14000543,1250
2013-09-01,E14000544,700
2013-09-01,E14000545,950
2013-09-01,E14000546,1050
2013-09-01,E14000547,390
2013-09-01,E14000548,1040
2013-09-01,E14000549,270
2013-09-01,E14000550,450
2013-09-01,E14000551,390
2013-09-01,E14000552,750
2013-09-01,E14000553,650
2013-09-01,E14000554,840
2013-09-01,E14000555,740
2013-09-01,E14000556,2890
2013-09-01,E14000557,600
2013-09-01,E14000558,640
2013-09-01,E14000559,1150
2013-09-01,E14000560,660
2013-09-01,E14000561,1190
2013-09-01,E14000562,770
2013-09-01,E14000563,1050
2013-09-01,E14000564,970
2013-09-01,E14000565,1130
2013-09-01,E14000566,910
2013-09-01,E14000567,870
2013-09-01,E14000568,1130
2013-09-01,E14000569,1070
2013-09-01,E14000570,1240
2013-09-01,E14000571,1080
2013-09-01,E14000572,810
2013-09-01,E14000573,950
2013-09-01,E14000574,1000
2013-09-01,E14000575,1210
2013-09-01,E14000576,860
2013-09-01,E14000577,1110
2013-09-01,E14000578,930
2013-09-01,E14000579,1040
2013-09-01,E14000580,930
2013-09-01,E14000581,1260
2013-09-01,E14000582,780
2013-09-01,E14000583,820
2013-09-01,E14000584,920
2013-09-01,E14000585,880
2013-09-01,E14000586,750
2013-09-01,E14000587,920
2013-09-01,E14000588,1120
2013-09-01,E14000589,750
2013-09-01,E14000590,790
2013-09-01,E14000591,650
2013-09-01,E14000592,550
2013-09-01,E14000593,480
2013-09-01,E14000594,530
2013-09-01,E14000595,810
2013-09-01,E14000596,830
2013-09-01,E14000597,600
2013-09-01,E14000598,410
2013-09-01,E14000599,880
2013-09-01,E14000600,710
2013-09-01,E14000601,940
2013-09-01,E14000602,490
2013-09-01,E14000603,680
2013-09-01,E14000604,480
2013-09-01,E14000605,750
2013-09-01,E14000606,660
2013-09-01,E14000607,760
2013-09-01,E14000608,510
2013-09-01,E14000609,1000
2013-09-01,E14000610,1080
2013-09-01,E14000611,820
2013-09-01,E14000612,910
2013-09-01,E14000613,970
2013-09-01,E14000614,930
2013-09-01,E14000615,780
2013-09-01,E14000616,760
2013-09-01,E14000617,500
2013-09-01,E14000618,1150
2013-09-01,E14000619,460
2013-09-01,E14000620,980
2013-09-01,E14000621,570
2013-09-01,E14000622,700
2013-09-01,E14000623,640
2013-09-01,E14000624,710
2013-09-01,E14000625,740
2013-09-01,E14000626,680
2013-09-01,E14000627,610
2013-09-01,E14000628,690
2013-09-01,E14000629,180
2013-09-01,E14000630,590
2013-09-01,E14000631,390
2013-09-01,E14000632,1160
2013-09-01,E14000633,530
2013-09-01,E14000634,560
2013-09-01,E14000635,590
2013-09-01,E14000636,370
2013-09-01,E14000637,830
2013-09-01,E14000638,580
2013-09-01,E14000639,400
2013-09-01,E14000640,710
2013-09-01,E14000641,720
2013-09-01,E14000642,960
2013-09-01,E14000643,810
2013-09-01,E14000644,1040
2013-09-01,E14000645,900
2013-09-01,E14000646,900
2013-09-01,E14000647,950
2013-09-01,E14000648,1040
2013-09-01,E14000649,1040
2013-09-01,E14000650,1080
2013-09-01,E14000651,820
2013-09-01,E14000652,730
2013-09-01,E14000653,1050
2013-09-01,E14000654,750
2013-09-01,E14000655,810
2013-09-01,E14000656,580
2013-09-01,E14000657,880
2013-09-01,E14000658,1100
2013-09-01,E14000659,730
2013-09-01,E14000660,740
2013-09-01,E14000661,1160
2013-09-01,E14000662,990
2013-09-01,E14000663,1120
2013-09-01,E14000664,580
2013-09-01,E14000665,1640
2013-09-01,E14000666,940
2013-09-01,E14000667,1020
2013-09-01,E14000668,1170
2013-09-01,E14000669,1150
2013-09-01,E14000670,780
2013-09-01,E14000671,900
2013-09-01,E14000672,770
2013-09-01,E14000673,460
2013-09-01,E14000674,380
2013-09-01,E14000675,680
2013-09-01,E14000676,540
2013-09-01,E14000677,1200
2013-09-01,E14000678,1360
2013-09-01,E14000679,990
2013-09-01,E14000680,760
2013-09-01,E14000681,580
2013-09-01,E14000682,650
2013-09-01,E14000683,860
2013-09-01,E14000684,830
2013-09-01,E14000685,890
2013-09-01,E14000686,800
2013-09-01,E14000687,730
2013-09-01,E14000688,950
2013-09-01,E14000689,770
2013-09-01,E14000690,560
2013-09-01,E14000691,590
2013-09-01,E14000692,310
2013-09-01,E14000693,560
2013-09-01,E14000694,410
2013-09-01,E14000695,1070
2013-09-01,E14000696,840
2013-09-01,E14000697,370
2013-09-01,E14000698,780
2013-09-01,E14000699,740
2013-09-01,E14000700,610
2013-09-01,E14000701,870
2013-09-01,E14000702,730
2013-09-01,E14000703,270
2013-09-01,E14000704,960
2013-09-01,E14000705,720
2013-09-01,E14000706,750
2013-09-01,E14000707,780
2013-09-01,E14000708,1010
2013-09-01,E14000709,1030
2013-09-01,E14000710,940
2013-09-01,E14000711,710
2013-09-01,E14000712,1140
2013-09-01,E14000713,2330
2013-09-01,E14000714,760
2013-09-01,E14000715,680
2013-09-01,E14000716,740
2013-09-01,E14000717,790
2013-09-01,E14000718,690
2013-09-01,E14000719,400
2013-09-01,E14000720,510
2013-09-01,E14000721,580
2013-09-01,E14000722,890
2013-09-01,E14000723,1100
2013-09-01,E14000724,620
2013-09-01,E14000725,1090
2013-09-01,E14000726,370
2013-09-01,E14000727,310
2013-09-01,E14000728,700
2013-09-01,E14000729,770
2013-09-01,E14000730,740
2013-09-01,E14000731,390
2013-09-01,E14000732,380
2013-09-01,E14000733,1260
2013-09-01,E14000734,670
2013-09-01,E14000735,790
2013-09-01,E14000736,830
2013-09-01,E14000737,810
2013-09-01,E14000738,880
2013-09-01,E14000739,700
2013-09-01,E14000740,920
2013-09-01,E14000741,490
2013-09-01,E14000742,470
2013-09-01,E14000743,940
2013-09-01,E14000744,490
2013-09-01,E14000745,520
2013-09-01,E14000746,670
2013-09-01,E14000747,1160
2013-09-01,E14000748,830
2013-09-01,E14000749,380
2013-09-01,E14000750,440
2013-09-01,E14000751,780
2013-09-01,E14000752,390
2013-09-01,E14000753,530
2013-09-01,E14000754,1170
2013-09-01,E14000755,520
2013-09-01,E14000756,920
2013-09-01,E14000757,790
2013-09-01,E14000758,1180
2013-09-01,E14000759,530
2013-09-01,E14000760,650
2013-09-01,E14000761,970
2013-09-01,E14000762,1430
2013-09-01,E14000763,390
2013-09-01,E14000764,410
2013-09-01,E14000765,1030
2013-09-01,E14000766,700
2013-09-01,E14000767,460
2013-09-01,E14000768,230
2013-09-01,E14000769,850
2013-09-01,E14000770,470
2013-09-01,E14000771,1020
2013-09-01,E14000772,900
2013-09-01,E14000773,770
2013-09-01,E14000774,950
2013-09-01,E14000775,1480
2013-09-01,E14000776,660
2013-09-01,E14000777,1000
2013-09-01,E14000778,970
2013-09-01,E14000779,510
2013-09-01,E14000780,470
2013-09-01,E14000781,920
2013-09-01,E14000782,680
2013-09-01,E14000783,730
2013-09-01,E14000784,970
2013-09-01,E14000785,1110
2013-09-01,E14000786,460
2013-09-01,E14000787,690
2013-09-01,E14000788,610
2013-09-01,E14000789,740
2013-09-01,E14000790,590
2013-09-01,E14000791,950
2013-09-01,E14000792,1010
2013-09-01,E14000793,760
2013-09-01,E14000794,1170
2013-09-01,E14000795,750
2013-09-01,E14000796,1140
2013-09-01,E14000797,710
2013-09-01,E14000798,730
2013-09-01,E14000799,600
2013-09-01,E14000800,700
2013-09-01,E14000801,890
2013-09-01,E14000802,660
2013-09-01,E14000803,530
2013-09-01,E14000804,620
2013-09-01,E14000805,1170
2013-09-01,E14000806,580
2013-09-01,E14000807,1140
2013-09-01,E14000808,800
2013-09-01,E14000809,570
2013-09-01,E14000810,1130
2013-09-01,E14000811,810
2013-09-01,E14000812,980
2013-09-01,E14000813,650
2013-09-01,E14000814,790
2013-09-01,E14000815,640
2013-09-01,E14000816,800
2013-09-01,E14000817,480
2013-09-01,E14000818,810
2013-09-01,E14000819,1000
2013-09-01,E14000820,1020
2013-09-01,E14000821,860
2013-09-01,E14000822,950
2013-09-01,E14000823,590
2013-09-01,E14000824,340
2013-09-01,E14000825,870
2013-09-01,E14000826,900
2013-09-01,E14000827,800
2013-09-01,E14000828,580
2013-09-01,E14000829,810
2013-09-01,E14000830,730
2013-09-01,E14000831,780
2013-09-01,E14000832,760
2013-09-01,E14000833,980
2013-09-01,E14000834,930
2013-09-01,E14000835,760
2013-09-01,E14000836,1260
2013-09-01,E14000837,830
2013-09-01,E14000838,610
2013-09-01,E14000839,1720
2013-09-01,E14000840,1040
2013-09-01,E14000841,710
2013-09-01,E14000842,860
2013-09-01,E14000843,1000
2013-09-01,E14000844,520
2013-09-01,E14000845,540
2013-09-01,E14000846,600
2013-09-01,E14000847,730
2013-09-01,E14000848,630
2013-09-01,E14000849,940
2013-09-01,E14000850,700
2013-09-01,E14000851,810
2013-09-01,E14000852,820
2013-09-01,E14000853,1340
2013-09-01,E14000854,880
2013-09-01,E14000855,930
2013-09-01,E14000856,1130
2013-09-01,E14000857,1280
2013-09-01,E14000858,800
2013-09-01,E14000859,650
2013-09-01,E14000860,470
2013-09-01,E14000861,800
2013-09-01,E14000862,970
2013-09-01,E14000863,710
2013-09-01,E14000864,580
2013-09-01,E14000865,830
2013-09-01,E14000866,1280
2013-09-01,E14000867,700
2013-09-01,E14000868,860
2013-09-01,E14000869,570
2013-09-01,E14000870,990
2013-09-01,E14000871,1100
2013-09-01,E14000872,470
2013-09-01,z,5820
2013-09-01,E14000873,510
2013-09-01,E14000874,530
2013-09-01,E14000875,870
2013-09-01,E14000876,880
2013-09-01,E14000877,740
2013-09-01,E14000878,850
2013-09-01,E14000879,1140
2013-09-01,E14000880,1080
2013-09-01,E14000881,780
2013-09-01,E14000882,920
2013-09-01,E14000883,960
2013-09-01,E14000884,680
2013-09-01,E14000885,930
2013-09-01,E14000886,750
2013-09-01,E14000887,240
2013-09-01,E14000888,680
2013-09-01,E14000889,650
2013-09-01,E14000890,880
2013-09-01,E14000891,1150
2013-09-01,E14000892,890
2013-09-01,E14000893,410
2013-09-01,E14000894,890
2013-09-01,E14000895,4500
2013-09-01,E14000896,220
2013-09-01,E14000897,1010
2013-09-01,E14000898,1420
2013-09-01,E14000899,750
2013-09-01,E14000900,720
2013-09-01,E14000901,760
2013-09-01,E14000902,1100
2013-09-01,E14000903,1020
2013-09-01,E14000904,1050
2013-09-01,E14000905,720
2013-09-01,E14000906,340
2013-09-01,E14000907,510
2013-09-01,E14000908,600
2013-09-01,E14000909,680
2013-09-01,E14000910,530
2013-09-01,E14000911,1160
2013-09-01,E14000912,600
2013-09-01,E14000913,880
2013-09-01,E14000914,810
2013-09-01,E14000915,1080
2013-09-01,E14000916,740
2013-09-01,E14000917,800
2013-09-01,E14000918,420
2013-09-01,E14000919,520
2013-09-01,E14000920,1030
2013-09-01,E14000921,1180
2013-09-01,E14000922,390
2013-09-01,E14000923,910
2013-09-01,E14000924,990
2013-09-01,E14000925,740
2013-09-01,E14000926,780
2013-09-01,E14000927,1010
2013-09-01,E14000928,750
2013-09-01,E14000929,940
2013-09-01,E14000930,890
2013-09-01,E14000931,780
2013-09-01,E14000932,700
2013-09-01,E14000933,780
2013-09-01,E14000934,570
2013-09-01,E14000935,930
2013-09-01,E14000936,1750
2013-09-01,E14000937,670
2013-09-01,E14000938,1010
2013-09-01,E14000939,750
2013-09-01,E14000940,830
2013-09-01,E14000941,660
2013-09-01,E14000942,840
2013-09-01,E14000943,890
2013-09-01,E14000944,1060
2013-09-01,E14000945,830
2013-09-01,E14000946,720
2013-09-01,E14000947,750
2013-09-01,E14000948,730
2013-09-01,E14000949,710
2013-09-01,E14000950,930
2013-09-01,E14000951,420
2013-09-01,E14000952,780
2013-09-01,E14000953,410
2013-09-01,E14000954,1170
2013-09-01,E14000955,880
2013-09-01,E14000956,810
2013-09-01,E14000957,610
2013-09-01,E14000958,890
2013-09-01,E14000959,630
2013-09-01,E14000960,390
2013-09-01,E14000961,920
2013-09-01,E14000962,1150
2013-09-01,E14000963,1240
2013-09-01,E14000964,650
2013-09-01,E14000965,750
2013-09-01,E14000966,730
2013-09-01,E14000967,1060
2013-09-01,E14000968,710
2013-09-01,E14000969,970
2013-09-01,E14000970,1250
2013-09-01,E14000971,1090
2013-09-01,E14000972,890
2013-09-01,E14000973,1210
2013-09-01,E14000974,1160
2013-09-01,E14000975,720
2013-09-01,E14000976,710
2013-09-01,E14000977,600
2013-09-01,E14000978,440
2013-09-01,E14000979,1090
2013-09-01,E14000980,660
2013-09-01,E14000981,740
2013-09-01,E14000982,1140
2013-09-01,E14000983,1080
2013-09-01,E14000984,490
2013-09-01,E14000985,630
2013-09-01,E14000986,930
2013-09-01,E14000987,590
2013-09-01,E14000988,900
2013-09-01,E14000989,1120
2013-09-01,E14000990,710
2013-09-01,E14000991,530
2013-09-01,E14000992,1740
2013-09-01,E14000993,800
2013-09-01,E14000994,670
2013-09-01,E14000995,870
2013-09-01,E14000996,790
2013-09-01,E14000997,460
2013-09-01,E14000998,300
2013-09-01,E14000999,980
2013-09-01,E14001000,810
2013-09-01,E14001001,620
2013-09-01,E14001002,690
2013-09-01,E14001003,650
2013-09-01,E14001004,440
2013-09-01,E14001005,310
2013-09-01,E14001006,1030
2013-09-01,E14001007,590
2013-09-01,E14001008,520
2013-09-01,E14001009,860
2013-09-01,E14001010,1140
2013-09-01,E14001011,970
2013-09-01,E14001012,800
2013-09-01,E14001013,650
2013-09-01,E14001014,1140
2013-09-01,E14001015,720
2013-09-01,E14001016,880
2013-09-01,E14001017,1050
2013-09-01,E14001018,1040
2013-09-01,E14001019,710
2013-09-01,E14001020,1220
2013-09-01,E14001021,650
2013-09-01,E14001022,830
2013-09-01,E14001023,530
2013-09-01,E14001024,830
2013-09-01,E14001025,900
2013-09-01,E14001026,770
2013-09-01,E14001027,550
2013-09-01,E14001028,1070
2013-09-01,E14001029,890
2013-09-01,E14001030,1040
2013-09-01,E14001031,710
2013-09-01,E14001032,1140
2013-09-01,E14001033,820
2013-09-01,E14001034,810
2013-09-01,E14001035,620
2013-09-01,E14001036,250
2013-09-01,E14001037,730
2013-09-01,E14001038,1060
2013-09-01,E14001039,1100
2013-09-01,E14001040,190
2013-09-01,E14001041,730
2013-09-01,E14001042,440
2013-09-01,E14001043,630
2013-09-01,E14001044,620
2013-09-01,E14001045,640
2013-09-01,E14001046,750
2013-09-01,E14001047,590
2013-09-01,E14001048,1850
2013-09-01,E14001049,990
2013-09-01,E14001050,960
2013-09-01,E14001051,660
2013-09-01,E14001052,870
2013-09-01,E14001053,900
2013-09-01,E14001054,1270
2013-09-01,E14001055,620
2013-09-01,E14001056,580
2013-09-01,E14001057,580
2013-09-01,E14001058,880
2013-09-01,E14001059,1160
2013-09-01,E14001060,1010
2013-09-01,E14001061,710
2013-09-01,E14001062,600
2014-09-01,E14000530,940
2014-09-01,E14000531,880
2014-09-01,E14000532,690
2014-09-01,E14000533,1160
2014-09-01,E14000534,440
2014-09-01,E14000535,1460
2014-09-01,E14000536,1000
2014-09-01,E14000537,1110
2014-09-01,E14000538,810
2014-09-01,E14000539,890
2014-09-01,E14000540,1180
2014-09-01,E14000541,1050
2014-09-01,E14000542,1250
2014-09-01,E14000543,1250
2014-09-01,E14000544,880
2014-09-01,E14000545,1020
2014-09-01,E14000546,1240
2014-09-01,E14000547,440
2014-09-01,E14000548,1150
2014-09-01,E14000549,340
2014-09-01,E14000550,450
2014-09-01,E14000551,380
2014-09-01,E14000552,800
2014-09-01,E14000553,750
2014-09-01,E14000554,820
2014-09-01,E14000555,780
2014-09-01,E14000556,3170
2014-09-01,E14000557,650
2014-09-01,E14000558,700
2014-09-01,E14000559,1300
2014-09-01,E14000560,760
2014-09-01,E14000561,1460
2014-09-01,E14000562,970
2014-09-01,E14000563,1360
2014-09-01,E14000564,1160
2014-09-01,E14000565,1380
2014-09-01,E14000566,1180
2014-09-01,E14000567,1070
2014-09-01,E14000568,1440
2014-09-01,E14000569,1210
2014-09-01,E14000570,1170
2014-09-01,E14000571,1220
2014-09-01,E14000572,1000
2014-09-01,E14000573,1150
2014-09-01,E14000574,1160
2014-09-01,E14000575,1250
2014-09-01,E14000576,990
2014-09-01,E14000577,1380
2014-09-01,E14000578,1090
2014-09-01,E14000579,1190
2014-09-01,E14000580,1100
2014-09-01,E14000581,1410
2014-09-01,E14000582,930
2014-09-01,E14000583,1050
2014-09-01,E14000584,1060
2014-09-01,E14000585,970
2014-09-01,E14000586,850
2014-09-01,E14000587,990
2014-09-01,E14000588,1160
2014-09-01,E14000589,760
2014-09-01,E14000590,880
2014-09-01,E14000591,900
2014-09-01,E14000592,780
2014-09-01,E14000593,580
2014-09-01,E14000594,610
2014-09-01,E14000595,1090
2014-09-01,E14000596,940
2014-09-01,E14000597,550
2014-09-01,E14000598,400
2014-09-01,E14000599,930
2014-09-01,E14000600,740
2014-09-01,E14000601,1040
2014-09-01,E14000602,470
2014-09-01,E14000603,790
2014-09-01,E14000604,520
2014-09-01,E14000605,800
2014-09-01,E14000606,700
2014-09-01,E14000607,860
2014-09-01,E14000608,570
2014-09-01,E14000609,1160
2014-09-01,E14000610,1190
2014-09-01,E14000611,910
2014-09-01,E14000612,1070
2014-09-01,E14000613,980
2014-09-01,E14000614,1090
2014-09-01,E14000615,780
2014-09-01,E14000616,840
2014-09-01,E14000617,500
2014-09-01,E14000618,1240
2014-09-01,E14000619,530
2014-09-01,E14000620,960
2014-09-01,E14000621,650
2014-09-01,E14000622,840
2014-09-01,E14000623,650
2014-09-01,E14000624,790
2014-09-01,E14000625,1040
2014-09-01,E14000626,850
2014-09-01,E14000627,660
2014-09-01,E14000628,800
2014-09-01,E14000629,190
2014-09-01,E14000630,660
2014-09-01,E14000631,350
2014-09-01,E14000632,1330
2014-09-01,E14000633,580
2014-09-01,E14000634,570
2014-09-01,E14000635,780
2014-09-01,E14000636,430
2014-09-01,E14000637,1060
2014-09-01,E14000638,660
2014-09-01,E14000639,460
2014-09-01,E14000640,710
2014-09-01,E14000641,960
2014-09-01,E14000642,910
2014-09-01,E14000643,1000
2014-09-01,E14000644,1140
2014-09-01,E14000645,1050
2014-09-01,E14000646,900
2014-09-01,E14000647,1010
2014-09-01,E14000648,1450
2014-09-01,E14000649,1310
2014-09-01,E14000650,1220
2014-09-01,E14000651,930
2014-09-01,E14000652,760
2014-09-01,E14000653,1240
2014-09-01,E14000654,830
2014-09-01,E14000655,1000
2014-09-01,E14000656,610
2014-09-01,E14000657,970
2014-09-01,E14000658,1220
2014-09-01,E14000659,740
2014-09-01,E14000660,850
2014-09-01,E14000661,1160
2014-09-01,E14000662,1130
2014-09-01,E14000663,1230
2014-09-01,E14000664,710
2014-09-01,E14000665,2030
2014-09-01,E14000666,1030
2014-09-01,E14000667,1280
2014-09-01,E14000668,1310
2014-09-01,E14000669,1390
2014-09-01,E14000670,900
2014-09-01,E14000671,1040
2014-09-01,E14000672,910
2014-09-01,E14000673,520
2014-09-01,E14000674,440
2014-09-01,E14000675,750
2014-09-01,E14000676,580
2014-09-01,E14000677,1490
2014-09-01,E14000678,1300
2014-09-01,E14000679,1050
2014-09-01,E14000680,970
2014-09-01,E14000681,530
2014-09-01,E14000682,710
