time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,pcon_code,pcon_name,starts,starts_since_may_2010,starts_since_may_2015
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,,,4000,61240,32090
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,,,4250,66170,34220
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000061,940,North Northamptonshire,,,2270,x,x
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,,,1530,29320,14810
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,891,Nottinghamshire,,,5070,82540,42200
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,,,170,2490,1260
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,,,2300,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,,,970,12240,6990
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,,,3250,42170,22920
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,,,1900,21630,12420
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,,,7900,115410,59730
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,,,5440,70070,37910
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,,,970,15630,8000
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,,,4350,70990,37070
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,,,1050,16500,8700
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,,,790,13140,6860
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,,,4160,62570,32800
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,,,1040,13780,7510
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,,,1140,16700,8780
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,,,1270,14400,8180
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,,,1470,19480,10460
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,,,1110,16380,8800
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,,,1430,18080,9620
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,,,780,7660,4340
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,,,220,540,440
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,,,2010,25270,13350
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,,,1230,17500,9170
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,,,1250,18730,10220
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,,,1550,19410,10200
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,,,990,12860,7090
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,,,660,6880,3900
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,,,890,13020,7020
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,,,880,11040,6110
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000016,311,Havering,,,1370,19500,10800
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000017,312,Hillingdon,,,1280,19260,10010
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000018,313,Hounslow,,,1120,15290,8080
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000019,206,Islington,,,830,9530,5390
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000020,207,Kensington and Chelsea,,,330,3180,1750
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000021,314,Kingston upon Thames,,,660,6680,3870
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,,,1460,16210,8910
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,,,1440,18820,9860
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000024,315,Merton,,,760,9670,5150
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000025,316,Newham,,,1580,22280,11930
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,,,1260,15050,8530
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,,,560,5580,3190
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,,,1600,17070,9020
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,,,920,12590,6670
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,,,1520,17350,9410
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,,,1160,17370,9060
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,,,1230,11220,6660
202021,Academic year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,,,980,8090,4440
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,,,3510,69000,34060
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,,,730,14030,6790
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,,,1240,24450,11900
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,,,660,12410,6260
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,,,900,17060,8540
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,,,1480,27480,13270
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,,,1490,25730,11940
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,,,2030,38340,18140
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,,,980,18940,9500
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,,,980,21160,10110
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,,,1400,24190,11960
202021,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,,,1900,39580,18840
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,,,1030,17360,8760
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,,,1040,18230,9210
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,,,1680,29350,14590
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,,,1160,19010,9690
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,,,2230,33320,16870
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,,,1920,32380,15880
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,,,3580,56760,28960
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,,,800,15230,6980
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,,,1110,22100,9990
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,888,Lancashire,,,7960,128120,66520
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,,,2620,53370,23970
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,,,2900,46810,23450
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,,,1460,25730,13010
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,,,1340,24390,12390
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,,,1680,27980,14050
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,,,1630,31580,14690
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,,,1300,22340,10990
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,,,1790,29770,14720
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,,,1590,27490,13320
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,,,1360,19790,10110
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,,,1380,23310,11380
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,,,2310,40800,20450
202021,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,,,1990,38870,18390
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,,,610,8800,4570
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,,,1150,15510,8000
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000060,825,Buckinghamshire,,,2470,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,845,East Sussex,,,2650,37880,19640
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,,,10600,137540,74600
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,921,Isle of Wight,,,930,15210,7300
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,886,Kent,,,7920,108830,57810
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,,,2170,29150,16150
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,,,1360,20340,10290
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,,,3320,43320,23030
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,,,1220,18710,9930
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,,,900,12480,6310
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,,,660,10000,5340
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,,,1440,20200,10640
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,,,4910,60630,32200
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,,,940,11810,6160
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,938,West Sussex,,,4260,56820,31330
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,,,640,7820,4240
202021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,,,850,17410,5500
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,,,910,11510,6240
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",,,2200,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",,,2610,34720,18030
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,,,3390,53470,26950
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,,,5450,73500,38610
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,,,3090,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,,,3790,49920,27010
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,,,1110,18620,9230
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,,,2330,33980,17610
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,,,3350,50160,26450
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,,,2040,27190,14480
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,,,1150,18380,9740
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,880,Torbay,,,830,14550,6980
202021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,,,4170,59550,34730
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,,,5620,100670,49880
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,,,2010,33250,16550
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,,,2410,35220,18710
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",,,1090,16570,7840
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,,,1960,36340,18310
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,,,2730,39730,21640
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,,,1210,19350,9710
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,,,6010,91900,47650
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,,,1720,30400,14490
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,894,Telford and Wrekin,,,1230,20260,10650
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,,,1740,29410,15160
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,,,3290,47710,24820
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,,,1640,27140,14070
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,,,3490,53110,27340
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,370,Barnsley,,,1450,28910,13760
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,,,3220,48390,26020
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,,,1350,22810,11920
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,,,1880,36700,17840
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,,,3200,53860,27040
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",,,1920,32830,17460
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,,,2680,42170,21220
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,,,4990,71200,38060
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,,,910,15240,7850
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,,,1180,17800,9530
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,,,6160,91380,46790
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,,,1590,30050,14870
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,,,2680,50010,24530
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,,,2300,37810,20230
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,816,York,,,1010,15570,7940
202021,Academic year,Local authority,E92000001,England,z,Outside of England and unknown,z,z,Outside of England and unknown,,,3370,54260,27410
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,,,1860,29060,16020
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,,,5900,92030,49720
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,,,1900,30250,16760
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,,,4530,65770,36620
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,,,4830,70990,39050
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000061,940,North Northamptonshire,,,2520,x,x
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,,,1680,31000,16490
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,891,Nottinghamshire,,,5580,88130,47780
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,,,200,2690,1460
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,,,2510,x,x
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,,,1100,13340,8090
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,,,3260,45430,26190
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,,,2000,23630,14420
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,,,8540,123960,68270
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,,,5900,75970,43820
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,,,1030,16660,9030
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,,,5120,76110,42190
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,,,1150,17660,9860
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,,,950,14080,7810
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,,,4730,67300,37520
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,,,1080,14850,8590
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,,,1140,17840,9920
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,,,1280,15680,9450
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,,,1530,21010,11990
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,,,1240,17620,10040
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,,,1580,19660,11200
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,,,710,8360,5050
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,,,70,610,500
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,,,1890,27160,15240
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,,,1310,18820,10480
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,,,1370,20100,11590
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,,,1520,20930,11720
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,,,990,13850,8080
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,,,670,7560,4570
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,,,920,13940,7950
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,,,970,12010,7080
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000016,311,Havering,,,1660,21150,12460
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000017,312,Hillingdon,,,1450,20710,11460
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000018,313,Hounslow,,,1130,16410,9200
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000019,206,Islington,,,910,10430,6290
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000020,207,Kensington and Chelsea,,,300,3470,2050
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000021,314,Kingston upon Thames,,,630,7310,4500
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,,,1470,17680,10380
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,,,1400,20220,11260
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000024,315,Merton,,,830,10500,5980
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000025,316,Newham,,,1640,23920,13570
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,,,1320,16370,9850
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,,,500,6080,3690
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,,,1420,18480,10440
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,,,1000,13590,7670
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,,,1670,19010,11080
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,,,1270,18640,10330
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,,,1270,12500,7930
202122,Academic year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,,,750,8840,5190
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,,,4200,73210,38260
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,,,910,14940,7700
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,,,1440,25890,13340
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,,,730,13140,6980
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,,,1020,18080,9560
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,,,1630,29100,14900
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,,,1600,27330,13540
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,,,2250,40590,20390
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,,,1090,20030,10590
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,,,1040,22200,11150
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,,,1600,25790,13560
202122,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,,,2210,41790,21050
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,,,1150,18510,9910
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,,,1090,19320,10300
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,,,1850,31200,16440
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,,,1270,20280,10960
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,,,2330,35660,19200
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,,,2040,34420,17910
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,,,3860,60620,32820
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,,,910,16130,7880
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,,,1180,23280,11170
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,888,Lancashire,,,8670,136790,75200
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,,,2770,56130,26740
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,,,3160,49970,26610
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,,,1750,27470,14750
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,,,1590,25990,13980
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,,,2000,29980,16050
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,,,1690,33260,16380
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,,,1390,23730,12370
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,,,1950,31720,16670
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,,,1800,29300,15130
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,,,1400,21180,11510
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,,,1560,24870,12940
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,,,2830,43630,23290
202122,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,,,2150,41020,20540
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,,,710,9510,5280
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,,,1100,16610,9110
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000060,825,Buckinghamshire,,,2710,x,x
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,845,East Sussex,,,2790,40670,22430
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,,,11040,148580,85640
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,921,Isle of Wight,,,990,16200,8300
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,886,Kent,,,8790,117620,66600
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,,,2450,31590,18600
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,,,1660,22000,11940
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,,,3740,47060,26770
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,,,1340,20050,11270
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,,,990,13470,7290
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,,,740,10750,6080
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,,,1480,21680,12130
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,,,5460,66090,37660
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,,,940,12740,7100
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,938,West Sussex,,,4680,61500,36020
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,,,640,8460,4880
202122,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,,,830,18230,6330
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,,,920,12430,7160
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",,,2380,x,x
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",,,2790,37500,20810
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,,,3760,57220,30710
202122,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,,,5730,79230,44340
