Date,Series,Value
2012 Q4,Male,16.6
2013 Q1,Male,17
2013 Q2,Male,16.8
2013 Q3,Male,16.5
2013 Q4,Male,16.6
2014 Q1,Male,16.6
2014 Q2,Male,16.6
2014 Q3,Male,16.6
2014 Q4,Male,16.9
2015 Q1,Male,16.8
2015 Q2,Male,16.9
2015 Q3,Male,16.7
2015 Q4,Male,16.3
2016 Q1,Male,16.4
2016 Q2,Male,16.4
2016 Q3,Male,16.5
2016 Q4,Male,16.5
2017 Q1,Male,16.5
2017 Q2,Male,16.3
2017 Q3,Male,16.9
2017 Q4,Male,16.6
2018 Q1,Male,16.4
2018 Q2,Male,16.4
2018 Q3,Male,16.3
2018 Q4,Male,16.1
2019 Q1,Male,16.3
2019 Q2,Male,16.3
2019 Q3,Male,16.2
2019 Q4,Male,16.1
2020 Q1,Male,16.2
2020 Q2,Male,16.8
2020 Q3,Male,17.3
2020 Q4,Male,17.6
2021 Q1,Male,17.9
2021 Q2,Male,17.8
2021 Q3,Male,17.7
2021 Q4,Male,17.7
2022 Q1,Male,17.7
2022 Q2,Male,17.8
2022 Q3,Male,18.1
2022 Q4,Male,17.8
2023 Q1,Male,17
2023 Q2,Male,16.9
1971 FEB,Male,4.9
1971 MAR,Male,5
1971 APR,Male,5
1971 MAY,Male,4.9
1971 JUN,Male,5
1971 JUL,Male,5.1
1971 AUG,Male,5.3
1971 SEP,Male,5.4
1971 OCT,Male,5.5
1971 NOV,Male,5.4
1971 DEC,Male,5.3
1972 JAN,Male,5.2
1972 FEB,Male,5.1
1972 MAR,Male,4.9
1972 APR,Male,5
1972 MAY,Male,5.1
1972 JUN,Male,5.3
1972 JUL,Male,5.4
1972 AUG,Male,5.4
1972 SEP,Male,5.4
1972 OCT,Male,5.3
1972 NOV,Male,5.4
1972 DEC,Male,5.3
1973 JAN,Male,5.3
1973 FEB,Male,5.2
1973 MAR,Male,5.1
1973 APR,Male,5.2
1973 MAY,Male,5.3
1973 JUN,Male,5.5
1973 JUL,Male,5.6
1973 AUG,Male,5.8
1973 SEP,Male,5.9
1973 OCT,Male,6
1973 NOV,Male,6.1
1973 DEC,Male,6.2
1974 JAN,Male,6.2
1974 FEB,Male,6.2
1974 MAR,Male,6.3
1974 APR,Male,6.4
1974 MAY,Male,6.4
1974 JUN,Male,6.4
1974 JUL,Male,6.2
1974 AUG,Male,6.2
1974 SEP,Male,6.2
1974 OCT,Male,6.3
1974 NOV,Male,6.3
1974 DEC,Male,6.4
1975 JAN,Male,6.5
1975 FEB,Male,6.4
1975 MAR,Male,6.5
1975 APR,Male,6.4
1975 MAY,Male,6.3
1975 JUN,Male,6.2
1975 JUL,Male,6.2
1975 AUG,Male,6.1
1975 SEP,Male,6.1
1975 OCT,Male,6.1
1975 NOV,Male,6.1
1975 DEC,Male,6.1
1976 JAN,Male,6.1
1976 FEB,Male,6.2
1976 MAR,Male,6.3
1976 APR,Male,6.3
1976 MAY,Male,6.3
1976 JUN,Male,6.4
1976 JUL,Male,6.4
1976 AUG,Male,6.5
1976 SEP,Male,6.6
1976 OCT,Male,6.6
1976 NOV,Male,6.7
1976 DEC,Male,6.7
1977 JAN,Male,6.8
1977 FEB,Male,6.9
1977 MAR,Male,7
1977 APR,Male,7
1977 MAY,Male,7
1977 JUN,Male,7.1
1977 JUL,Male,7.1
1977 AUG,Male,7.1
1977 SEP,Male,7.2
1977 OCT,Male,7.2
1977 NOV,Male,7.3
1977 DEC,Male,7.4
1978 JAN,Male,7.5
1978 FEB,Male,7.6
1978 MAR,Male,7.7
1978 APR,Male,7.7
1978 MAY,Male,7.9
1978 JUN,Male,7.9
1978 JUL,Male,8
1978 AUG,Male,8
1978 SEP,Male,8
1978 OCT,Male,8.1
1978 NOV,Male,8.1
1978 DEC,Male,8.1
1979 JAN,Male,8.2
1979 FEB,Male,8.2
1979 MAR,Male,8.3
1979 APR,Male,8.4
1979 MAY,Male,8.5
1979 JUN,Male,8.5
1979 JUL,Male,8.5
1979 AUG,Male,8.6
1979 SEP,Male,8.6
1979 OCT,Male,8.6
1979 NOV,Male,8.7
1979 DEC,Male,8.8
1980 JAN,Male,8.8
1980 FEB,Male,8.8
1980 MAR,Male,8.8
1980 APR,Male,8.8
1980 MAY,Male,8.8
1980 JUN,Male,8.7
1980 JUL,Male,8.7
1980 AUG,Male,8.7
1980 SEP,Male,8.8
1980 OCT,Male,8.7
1980 NOV,Male,8.7
1980 DEC,Male,8.7
1981 JAN,Male,8.7
1981 FEB,Male,8.7
1981 MAR,Male,8.7
1981 APR,Male,8.7
1981 MAY,Male,8.8
1981 JUN,Male,8.9
1981 JUL,Male,9
1981 AUG,Male,9.1
1981 SEP,Male,9.3
1981 OCT,Male,9.4
1981 NOV,Male,9.6
1981 DEC,Male,9.7
1982 JAN,Male,9.8
1982 FEB,Male,9.9
1982 MAR,Male,10
1982 APR,Male,10
1982 MAY,Male,10.2
1982 JUN,Male,10.3
1982 JUL,Male,10.4
1982 AUG,Male,10.5
1982 SEP,Male,10.7
1982 OCT,Male,10.8
1982 NOV,Male,11
1982 DEC,Male,11.1
1983 JAN,Male,11.3
1983 FEB,Male,11.4
1983 MAR,Male,11.5
1983 APR,Male,11.6
1983 MAY,Male,11.6
1983 JUN,Male,11.7
1983 JUL,Male,11.6
1983 AUG,Male,11.5
1983 SEP,Male,11.4
1983 OCT,Male,11.4
1983 NOV,Male,11.4
1983 DEC,Male,11.4
1984 JAN,Male,11.3
1984 FEB,Male,11.3
1984 MAR,Male,11.2
1984 APR,Male,11.2
1984 MAY,Male,11.2
1984 JUN,Male,11.2
1984 JUL,Male,11.3
1984 AUG,Male,11.2
1984 SEP,Male,11.1
1984 OCT,Male,11.1
1984 NOV,Male,11.1
1984 DEC,Male,11.2
1985 JAN,Male,11.1
1985 FEB,Male,11.1
1985 MAR,Male,11.1
1985 APR,Male,11.2
1985 MAY,Male,11.3
1985 JUN,Male,11.4
1985 JUL,Male,11.4
1985 AUG,Male,11.4
1985 SEP,Male,11.5
1985 OCT,Male,11.5
1985 NOV,Male,11.6
1985 DEC,Male,11.6
1986 JAN,Male,11.6
1986 FEB,Male,11.7
1986 MAR,Male,11.7
1986 APR,Male,11.8
1986 MAY,Male,11.8
1986 JUN,Male,11.8
1986 JUL,Male,11.8
1986 AUG,Male,11.7
1986 SEP,Male,11.8
1986 OCT,Male,11.8
1986 NOV,Male,11.8
1986 DEC,Male,11.9
1987 JAN,Male,11.9
1987 FEB,Male,11.9
1987 MAR,Male,11.9
1987 APR,Male,11.8
1987 MAY,Male,11.8
1987 JUN,Male,11.7
1987 JUL,Male,11.6
1987 AUG,Male,11.6
1987 SEP,Male,11.5
1987 OCT,Male,11.5
1987 NOV,Male,11.5
1987 DEC,Male,11.5
1988 JAN,Male,11.4
1988 FEB,Male,11.3
1988 MAR,Male,11.3
1988 APR,Male,11.3
1988 MAY,Male,11.4
1988 JUN,Male,11.4
1988 JUL,Male,11.4
1988 AUG,Male,11.4
1988 SEP,Male,11.4
1988 OCT,Male,11.3
1988 NOV,Male,11.4
1988 DEC,Male,11.4
1989 JAN,Male,11.3
1989 FEB,Male,11.2
1989 MAR,Male,11.2
1989 APR,Male,11.2
1989 MAY,Male,11.2
1989 JUN,Male,11.2
1989 JUL,Male,11.2
1989 AUG,Male,11.2
1989 SEP,Male,11.2
1989 OCT,Male,11.1
1989 NOV,Male,11.2
1989 DEC,Male,11.2
1990 JAN,Male,11.2
1990 FEB,Male,11.2
1990 MAR,Male,11.2
1990 APR,Male,11.3
1990 MAY,Male,11.3
1990 JUN,Male,11.3
1990 JUL,Male,11.3
1990 AUG,Male,11.4
1990 SEP,Male,11.4
1990 OCT,Male,11.5
1990 NOV,Male,11.6
1990 DEC,Male,11.7
1991 JAN,Male,11.8
1991 FEB,Male,11.8
1991 MAR,Male,11.8
1991 APR,Male,11.9
1991 MAY,Male,12.1
1991 JUN,Male,12.2
1991 JUL,Male,12.3
1991 AUG,Male,12.4
1991 SEP,Male,12.6
1991 OCT,Male,12.7
1991 NOV,Male,12.9
1991 DEC,Male,13
1992 JAN,Male,13
1992 FEB,Male,13.1
1992 MAR,Male,13.2
1992 APR,Male,13.3
1992 MAY,Male,13.5
1992 JUN,Male,13.6
1992 JUL,Male,13.6
1992 AUG,Male,13.7
1992 SEP,Male,13.7
1992 OCT,Male,13.8
1992 NOV,Male,13.9
1992 DEC,Male,13.8
1993 JAN,Male,13.8
1993 FEB,Male,13.8
1993 MAR,Male,14
1993 APR,Male,14.1
1993 MAY,Male,14.2
1993 JUN,Male,14.2
1993 JUL,Male,14.4
1993 AUG,Male,14.4
1993 SEP,Male,14.5
1993 OCT,Male,14.4
1993 NOV,Male,14.4
1993 DEC,Male,14.4
1994 JAN,Male,14.4
1994 FEB,Male,14.5
1994 MAR,Male,14.5
1994 APR,Male,14.5
1994 MAY,Male,14.6
1994 JUN,Male,14.5
1994 JUL,Male,14.5
1994 AUG,Male,14.6
1994 SEP,Male,14.7
1994 OCT,Male,14.8
1994 NOV,Male,14.9
1994 DEC,Male,15
1995 JAN,Male,15.1
1995 FEB,Male,15
1995 MAR,Male,15.1
1995 APR,Male,15
1995 MAY,Male,15
1995 JUN,Male,15
1995 JUL,Male,14.9
1995 AUG,Male,14.9
1995 SEP,Male,15
1995 OCT,Male,15
1995 NOV,Male,15
1995 DEC,Male,15
1996 JAN,Male,15
1996 FEB,Male,15.1
1996 MAR,Male,15.1
1996 APR,Male,15.1
1996 MAY,Male,15.1
1996 JUN,Male,15.2
1996 JUL,Male,15.2
1996 AUG,Male,15.3
1996 SEP,Male,15.2
1996 OCT,Male,15.2
1996 NOV,Male,15.4
1996 DEC,Male,15.4
1997 JAN,Male,15.4
1997 FEB,Male,15.3
1997 MAR,Male,15.3
1997 APR,Male,15.3
1997 MAY,Male,15.3
1997 JUN,Male,15.3
1997 JUL,Male,15.4
1997 AUG,Male,15.5
1997 SEP,Male,15.5
1997 OCT,Male,15.5
1997 NOV,Male,15.6
1997 DEC,Male,15.7
1998 JAN,Male,15.7
1998 FEB,Male,15.7
1998 MAR,Male,15.8
1998 APR,Male,15.9
1998 MAY,Male,15.9
1998 JUN,Male,15.8
1998 JUL,Male,15.6
1998 AUG,Male,15.6
1998 SEP,Male,15.7
1998 OCT,Male,15.6
1998 NOV,Male,15.5
1998 DEC,Male,15.5
1999 JAN,Male,15.4
1999 FEB,Male,15.5
1999 MAR,Male,15.6
1999 APR,Male,15.6
1999 MAY,Male,15.6
1999 JUN,Male,15.6
1999 JUL,Male,15.6
1999 AUG,Male,15.5
1999 SEP,Male,15.6
1999 OCT,Male,15.5
1999 NOV,Male,15.5
1999 DEC,Male,15.5
2000 JAN,Male,15.7
2000 FEB,Male,15.6
2000 MAR,Male,15.5
2000 APR,Male,15.4
2000 MAY,Male,15.6
2000 JUN,Male,15.8
2000 JUL,Male,15.8
2000 AUG,Male,15.8
2000 SEP,Male,15.9
2000 OCT,Male,16
2000 NOV,Male,15.9
2000 DEC,Male,15.7
2001 JAN,Male,15.8
2001 FEB,Male,15.8
2001 MAR,Male,15.9
2001 APR,Male,16
2001 MAY,Male,16.1
2001 JUN,Male,16.1
2001 JUL,Male,15.9
2001 AUG,Male,16
2001 SEP,Male,16
2001 OCT,Male,16
2001 NOV,Male,16
2001 DEC,Male,16.1
2002 JAN,Male,16.2
2002 FEB,Male,16.2
2002 MAR,Male,16.2
2002 APR,Male,16.1
2002 MAY,Male,16.2
2002 JUN,Male,16.2
2002 JUL,Male,16.1
2002 AUG,Male,16.2
2002 SEP,Male,16
2002 OCT,Male,15.9
2002 NOV,Male,15.8
2002 DEC,Male,16
2003 JAN,Male,16.1
2003 FEB,Male,16
2003 MAR,Male,16
2003 APR,Male,15.9
2003 MAY,Male,15.8
2003 JUN,Male,15.8
2003 JUL,Male,16
2003 AUG,Male,16
2003 SEP,Male,16.1
2003 OCT,Male,16.3
2003 NOV,Male,16.4
2003 DEC,Male,16.2
2004 JAN,Male,16.2
2004 FEB,Male,16.2
2004 MAR,Male,16.3
2004 APR,Male,16.3
2004 MAY,Male,16.4
2004 JUN,Male,16.4
2004 JUL,Male,16.5
2004 AUG,Male,16.5
2004 SEP,Male,16.6
2004 OCT,Male,16.4
2004 NOV,Male,16.3
2004 DEC,Male,16.2
2005 JAN,Male,16.3
2005 FEB,Male,16.3
2005 MAR,Male,16.5
2005 APR,Male,16.6
2005 MAY,Male,16.6
2005 JUN,Male,16.6
2005 JUL,Male,16.5
2005 AUG,Male,16.5
2005 SEP,Male,16.4
2005 OCT,Male,16.5
2005 NOV,Male,16.4
2005 DEC,Male,16.5
2006 JAN,Male,16.4
2006 FEB,Male,16.4
2006 MAR,Male,16.2
2006 APR,Male,16.2
2006 MAY,Male,16.2
2006 JUN,Male,16.1
2006 JUL,Male,16
2006 AUG,Male,16
2006 SEP,Male,16.1
2006 OCT,Male,16.3
2006 NOV,Male,16.2
2006 DEC,Male,16.2
2007 JAN,Male,16.3
2007 FEB,Male,16.3
2007 MAR,Male,16.3
2007 APR,Male,16.2
2007 MAY,Male,16.3
2007 JUN,Male,16.4
2007 JUL,Male,16.4
2007 AUG,Male,16.4
2007 SEP,Male,16.4
2007 OCT,Male,16.2
2007 NOV,Male,16.3
2007 DEC,Male,16.3
2008 JAN,Male,16.2
2008 FEB,Male,16.2
2008 MAR,Male,16.2
2008 APR,Male,16.3
2008 MAY,Male,16.2
2008 JUN,Male,16.2
2008 JUL,Male,16.3
2008 AUG,Male,16.3
2008 SEP,Male,16.4
2008 OCT,Male,16.2
2008 NOV,Male,16.1
2008 DEC,Male,16
2009 JAN,Male,16.1
2009 FEB,Male,16
2009 MAR,Male,16.1
2009 APR,Male,16.4
2009 MAY,Male,16.5
2009 JUN,Male,16.7
2009 JUL,Male,16.7
2009 AUG,Male,16.9
2009 SEP,Male,17
2009 OCT,Male,17.2
2009 NOV,Male,17.3
2009 DEC,Male,17.5
2010 JAN,Male,17.5
2010 FEB,Male,17.4
2010 MAR,Male,17.4
2010 APR,Male,17.2
2010 MAY,Male,17.2
2010 JUN,Male,17.1
2010 JUL,Male,17.1
2010 AUG,Male,17
2010 SEP,Male,17.1
2010 OCT,Male,17.2
2010 NOV,Male,17.1
2010 DEC,Male,17
2011 JAN,Male,17.1
2011 FEB,Male,17.2
2011 MAR,Male,17.2
2011 APR,Male,17.2
2011 MAY,Male,17.2
2011 JUN,Male,17.5
2011 JUL,Male,17.4
2011 AUG,Male,17.4
2011 SEP,Male,17.4
2011 OCT,Male,17.3
2011 NOV,Male,17.2
2011 DEC,Male,17.2
2012 JAN,Male,17.1
2012 FEB,Male,17
2012 MAR,Male,17
2012 APR,Male,16.9
2012 MAY,Male,16.6
2012 JUN,Male,16.5
2012 JUL,Male,16.5
2012 AUG,Male,16.6
2012 SEP,Male,16.7
2012 OCT,Male,16.7
2012 NOV,Male,16.6
2012 DEC,Male,16.6
2013 JAN,Male,16.9
2013 FEB,Male,17
2013 MAR,Male,17
2013 APR,Male,17
2013 MAY,Male,16.8
2013 JUN,Male,16.7
2013 JUL,Male,16.6
2013 AUG,Male,16.5
2013 SEP,Male,16.6
2013 OCT,Male,16.5
2013 NOV,Male,16.6
2013 DEC,Male,16.6
2014 JAN,Male,16.5
2014 FEB,Male,16.6
2014 MAR,Male,16.5
2014 APR,Male,16.5
2014 MAY,Male,16.6
2014 JUN,Male,16.8
2014 JUL,Male,16.7
2014 AUG,Male,16.6
2014 SEP,Male,16.8
2014 OCT,Male,16.9
2014 NOV,Male,16.9
2014 DEC,Male,16.9
2015 JAN,Male,16.8
2015 FEB,Male,16.8
2015 MAR,Male,16.9
2015 APR,Male,17
2015 MAY,Male,16.9
2015 JUN,Male,16.9
2015 JUL,Male,16.7
2015 AUG,Male,16.7
2015 SEP,Male,16.4
2015 OCT,Male,16.4
2015 NOV,Male,16.3
2015 DEC,Male,16.4
2016 JAN,Male,16.3
2016 FEB,Male,16.4
2016 MAR,Male,16.4
2016 APR,Male,16.5
2016 MAY,Male,16.4
2016 JUN,Male,16.3
2016 JUL,Male,16.2
2016 AUG,Male,16.5
2016 SEP,Male,16.6
2016 OCT,Male,16.6
2016 NOV,Male,16.5
2016 DEC,Male,16.5
2017 JAN,Male,16.5
2017 FEB,Male,16.5
2017 MAR,Male,16.6
2017 APR,Male,16.5
2017 MAY,Male,16.3
2017 JUN,Male,16.5
2017 JUL,Male,16.6
2017 AUG,Male,16.9
2017 SEP,Male,16.9
2017 OCT,Male,16.4
2017 NOV,Male,16.6
2017 DEC,Male,16.6
2018 JAN,Male,16.6
2018 FEB,Male,16.4
2018 MAR,Male,16.4
2018 APR,Male,16.3
2018 MAY,Male,16.4
2018 JUN,Male,16.5
2018 JUL,Male,16.4
2018 AUG,Male,16.3
2018 SEP,Male,16.1
2018 OCT,Male,16.1
2018 NOV,Male,16.1
2018 DEC,Male,16
2019 JAN,Male,16
2019 FEB,Male,16.3
2019 MAR,Male,16.3
2019 APR,Male,16.4
2019 MAY,Male,16.3
2019 JUN,Male,16.4
2019 JUL,Male,16.4
2019 AUG,Male,16.2
2019 SEP,Male,16.2
2019 OCT,Male,16.2
2019 NOV,Male,16.1
2019 DEC,Male,16
2020 JAN,Male,15.9
2020 FEB,Male,16.2
2020 MAR,Male,16.5
2020 APR,Male,16.6
2020 MAY,Male,16.8
2020 JUN,Male,16.8
2020 JUL,Male,16.9
2020 AUG,Male,17.3
2020 SEP,Male,17.4
2020 OCT,Male,17.3
2020 NOV,Male,17.6
2020 DEC,Male,17.7
2021 JAN,Male,17.8
2021 FEB,Male,17.9
2021 MAR,Male,18.1
2021 APR,Male,17.9
2021 MAY,Male,17.8
2021 JUN,Male,17.7
2021 JUL,Male,17.7
2021 AUG,Male,17.7
2021 SEP,Male,17.6
2021 OCT,Male,17.7
2021 NOV,Male,17.7
2021 DEC,Male,17.8
2022 JAN,Male,17.8
2022 FEB,Male,17.7
2022 MAR,Male,17.7
2022 APR,Male,17.4
2022 MAY,Male,17.8
2022 JUN,Male,18.1
2022 JUL,Male,18.1
2022 AUG,Male,18.1
2022 SEP,Male,17.9
2022 OCT,Male,17.8
2022 NOV,Male,17.8
2022 DEC,Male,17.6
2023 JAN,Male,17.4
2023 FEB,Male,17
2023 MAR,Male,17
2023 APR,Male,16.7
2023 MAY,Male,16.9
1971,Female,44.5
1972,Female,43.9
1973,Female,42.7
1974,Female,41.8
1975,Female,41.4
1976,Female,41.2
1977,Female,40.9
1978,Female,40.3
1979,Female,39.7
1980,Female,39
1981,Female,39
1982,Female,39.6
1983,Female,39.3
1984,Female,37.2
1985,Female,36.3
1986,Female,35.3
1987,Female,34.3
1988,Female,33.4
1989,Female,32.5
1990,Female,32
1991,Female,32.5
1992,Female,33
1993,Female,32.8
1994,Female,32.8
1995,Female,32.5
1996,Female,32.1
1997,Female,31.7
1998,Female,31.6
1999,Female,31
2000,Female,30.8
2001,Female,30.8
2002,Female,30.5
2003,Female,30.5
2004,Female,30.2
2005,Female,30
2006,Female,29.6
2007,Female,29.9
2008,Female,29.5
2009,Female,29.5
2010,Female,29.5
2011,Female,29.3
2012,Female,28.6
2013,Female,28
2014,Female,27.6
2015,Female,27.3
2016,Female,26.9
2017,Female,26.3
2018,Female,25.8
2019,Female,25.1
2020,Female,24.9
2021,Female,24.8
2022,Female,25.1
1971 Q1,Female,44.5
1971 Q2,Female,44.5
1971 Q3,Female,44.5
1971 Q4,Female,44.5
1972 Q1,Female,44.2
1972 Q2,Female,44
1972 Q3,Female,43.8
1972 Q4,Female,43.5
1973 Q1,Female,43
1973 Q2,Female,42.7
1973 Q3,Female,42.6
1973 Q4,Female,42.4
1974 Q1,Female,42.1
1974 Q2,Female,41.9
1974 Q3,Female,41.6
1974 Q4,Female,41.5
1975 Q1,Female,41.5
1975 Q2,Female,41.4
1975 Q3,Female,41.3
1975 Q4,Female,41.3
1976 Q1,Female,41.3
1976 Q2,Female,41.3
1976 Q3,Female,41.2
1976 Q4,Female,41.1
1977 Q1,Female,41
1977 Q2,Female,41
1977 Q3,Female,40.8
1977 Q4,Female,40.7
1978 Q1,Female,40.6
1978 Q2,Female,40.4
1978 Q3,Female,40.3
1978 Q4,Female,40
1979 Q1,Female,40
1979 Q2,Female,39.8
1979 Q3,Female,39.5
1979 Q4,Female,39.3
1980 Q1,Female,39.1
1980 Q2,Female,39
1980 Q3,Female,38.9
1980 Q4,Female,38.9
1981 Q1,Female,38.8
1981 Q2,Female,38.9
1981 Q3,Female,39
1981 Q4,Female,39.1
1982 Q1,Female,39.3
1982 Q2,Female,39.4
1982 Q3,Female,39.7
1982 Q4,Female,39.9
1983 Q1,Female,40.2
1983 Q2,Female,39.9
1983 Q3,Female,39.1
1983 Q4,Female,38.2
1984 Q1,Female,37.6
1984 Q2,Female,37.2
1984 Q3,Female,37
1984 Q4,Female,36.8
1985 Q1,Female,36.7
1985 Q2,Female,36.5
1985 Q3,Female,36.2
1985 Q4,Female,35.9
1986 Q1,Female,35.7
1986 Q2,Female,35.5
1986 Q3,Female,35.1
1986 Q4,Female,34.8
1987 Q1,Female,34.7
1987 Q2,Female,34.5
1987 Q3,Female,34.2
1987 Q4,Female,34
1988 Q1,Female,33.8
1988 Q2,Female,33.6
1988 Q3,Female,33.2
1988 Q4,Female,32.9
1989 Q1,Female,32.6
1989 Q2,Female,32.5
1989 Q3,Female,32.5
1989 Q4,Female,32.2
1990 Q1,Female,32.2
1990 Q2,Female,32
1990 Q3,Female,32
1990 Q4,Female,32
1991 Q1,Female,32.2
1991 Q2,Female,32.3
1991 Q3,Female,32.5
1991 Q4,Female,32.8
1992 Q1,Female,32.9
1992 Q2,Female,33
1992 Q3,Female,33.1
1992 Q4,Female,33
1993 Q1,Female,33
1993 Q2,Female,32.8
1993 Q3,Female,32.7
1993 Q4,Female,32.7
1994 Q1,Female,32.6
1994 Q2,Female,32.7
1994 Q3,Female,32.8
1994 Q4,Female,33.1
1995 Q1,Female,32.8
1995 Q2,Female,32.7
1995 Q3,Female,32.3
1995 Q4,Female,32.2
1996 Q1,Female,32.3
1996 Q2,Female,32.1
1996 Q3,Female,32.2
1996 Q4,Female,31.8
1997 Q1,Female,31.8
1997 Q2,Female,31.5
1997 Q3,Female,31.6
1997 Q4,Female,31.8
1998 Q1,Female,31.8
1998 Q2,Female,31.8
1998 Q3,Female,31.5
1998 Q4,Female,31.3
1999 Q1,Female,31.1
1999 Q2,Female,31.2
1999 Q3,Female,31
1999 Q4,Female,30.8
2000 Q1,Female,30.8
2000 Q2,Female,30.8
2000 Q3,Female,30.5
2000 Q4,Female,30.9
2001 Q1,Female,31
2001 Q2,Female,30.7
2001 Q3,Female,31
2001 Q4,Female,30.6
2002 Q1,Female,30.8
2002 Q2,Female,30.4
2002 Q3,Female,30.4
2002 Q4,Female,30.4
2003 Q1,Female,30.5
2003 Q2,Female,30.6
2003 Q3,Female,30.5
2003 Q4,Female,30.4
2004 Q1,Female,30.1
2004 Q2,Female,30.3
2004 Q3,Female,30.4
2004 Q4,Female,30.2
2005 Q1,Female,30.1
2005 Q2,Female,30.1
2005 Q3,Female,29.9
2005 Q4,Female,30.1
2006 Q1,Female,29.5
2006 Q2,Female,29.4
2006 Q3,Female,29.7
2006 Q4,Female,29.7
2007 Q1,Female,29.9
2007 Q2,Female,29.9
2007 Q3,Female,29.9
2007 Q4,Female,29.7
2008 Q1,Female,29.6
2008 Q2,Female,29.5
2008 Q3,Female,29.6
2008 Q4,Female,29.5
2009 Q1,Female,29.4
2009 Q2,Female,29.6
2009 Q3,Female,29.5
2009 Q4,Female,29.4
2010 Q1,Female,29.6
2010 Q2,Female,29.6
2010 Q3,Female,29.3
2010 Q4,Female,29.7
2011 Q1,Female,29.4
2011 Q2,Female,29.4
2011 Q3,Female,29.2
2011 Q4,Female,29.1
2012 Q1,Female,29.1
2012 Q2,Female,28.8
2012 Q3,Female,28.6
2012 Q4,Female,28.1
2013 Q1,Female,28.1
2013 Q2,Female,28.1
2013 Q3,Female,28
2013 Q4,Female,27.9
2014 Q1,Female,27.7
2014 Q2,Female,27.6
2014 Q3,Female,27.7
2014 Q4,Female,27.5
2015 Q1,Female,27.4
2015 Q2,Female,27.3
2015 Q3,Female,27.2
2015 Q4,Female,27.2
2016 Q1,Female,27.2
2016 Q2,Female,26.8
2016 Q3,Female,26.8
2016 Q4,Female,26.6
2017 Q1,Female,26.6
2017 Q2,Female,26.3
2017 Q3,Female,26.2
2017 Q4,Female,26
2018 Q1,Female,25.7
2018 Q2,Female,25.9
2018 Q3,Female,25.9
2018 Q4,Female,25.7
2019 Q1,Female,25.3
2019 Q2,Female,25.1
2019 Q3,Female,25.4
2019 Q4,Female,24.8
2020 Q1,Female,24.6
2020 Q2,Female,25.1
2020 Q3,Female,24.9
2020 Q4,Female,24.8
2021 Q1,Female,24.8
2021 Q2,Female,24.6
2021 Q3,Female,24.8
2021 Q4,Female,24.8
2022 Q1,Female,25.1
2022 Q2,Female,25.1
2022 Q3,Female,25.2
2022 Q4,Female,24.9
2023 Q1,Female,25
2023 Q2,Female,24.8
1971 FEB,Female,44.5
1971 MAR,Female,44.5
1971 APR,Female,44.5
1971 MAY,Female,44.5
1971 JUN,Female,44.4
1971 JUL,Female,44.5
1971 AUG,Female,44.5
1971 SEP,Female,44.6
1971 OCT,Female,44.5
1971 NOV,Female,44.5
1971 DEC,Female,44.4
1972 JAN,Female,44.3
1972 FEB,Female,44.2
1972 MAR,Female,44.1
1972 APR,Female,44
1972 MAY,Female,44
1972 JUN,Female,43.9
1972 JUL,Female,43.9
1972 AUG,Female,43.8
1972 SEP,Female,43.7
1972 OCT,Female,43.6
1972 NOV,Female,43.5
1972 DEC,Female,43.3
1973 JAN,Female,43.2
1973 FEB,Female,43
1973 MAR,Female,42.8
1973 APR,Female,42.7
1973 MAY,Female,42.7
1973 JUN,Female,42.7
1973 JUL,Female,42.6
1973 AUG,Female,42.6
1973 SEP,Female,42.5
1973 OCT,Female,42.4
1973 NOV,Female,42.4
1973 DEC,Female,42.3
1974 JAN,Female,42.2
1974 FEB,Female,42.1
1974 MAR,Female,42.1
1974 APR,Female,42
1974 MAY,Female,41.9
1974 JUN,Female,41.8
1974 JUL,Female,41.7
1974 AUG,Female,41.6
1974 SEP,Female,41.6
1974 OCT,Female,41.5
1974 NOV,Female,41.5
1974 DEC,Female,41.5
1975 JAN,Female,41.5
1975 FEB,Female,41.5
1975 MAR,Female,41.5
1975 APR,Female,41.4
1975 MAY,Female,41.4
1975 JUN,Female,41.4
1975 JUL,Female,41.3
1975 AUG,Female,41.3
1975 SEP,Female,41.3
1975 OCT,Female,41.3
1975 NOV,Female,41.3
1975 DEC,Female,41.3
1976 JAN,Female,41.3
1976 FEB,Female,41.3
1976 MAR,Female,41.3
1976 APR,Female,41.3
1976 MAY,Female,41.3
1976 JUN,Female,41.2
1976 JUL,Female,41.2
1976 AUG,Female,41.2
1976 SEP,Female,41.2
1976 OCT,Female,41.2
1976 NOV,Female,41.1
1976 DEC,Female,41.1
1977 JAN,Female,41.1
1977 FEB,Female,41
1977 MAR,Female,41
1977 APR,Female,41
1977 MAY,Female,41
1977 JUN,Female,40.9
1977 JUL,Female,40.9
1977 AUG,Female,40.8
1977 SEP,Female,40.8
1977 OCT,Female,40.7
1977 NOV,Female,40.7
1977 DEC,Female,40.7
1978 JAN,Female,40.7
1978 FEB,Female,40.6
1978 MAR,Female,40.6
1978 APR,Female,40.5
1978 MAY,Female,40.4
1978 JUN,Female,40.4
1978 JUL,Female,40.4
1978 AUG,Female,40.3
1978 SEP,Female,40.2
1978 OCT,Female,40.1
1978 NOV,Female,40
1978 DEC,Female,40
1979 JAN,Female,40
1979 FEB,Female,40
1979 MAR,Female,40
1979 APR,Female,39.9
1979 MAY,Female,39.8
