"Title","BoP: total secondry income balance as per cent of GDP"
"1962 Q2","0.0"
"1962 Q3","-0.1"
"1962 Q4","0.0"
"1963 Q1","-0.1"
"1963 Q2","-0.1"
"1963 Q3","-0.2"
"1963 Q4","-0.2"
"1964 Q1","-0.2"
"1964 Q2","-0.2"
"1964 Q3","-0.2"
"1964 Q4","-0.2"
"1965 Q1","-0.1"
"1965 Q2","-0.2"
"1965 Q3","-0.3"
"1965 Q4","-0.1"
"1966 Q1","-0.2"
"1966 Q2","-0.3"
"1966 Q3","-0.2"
"1966 Q4","-0.2"
"1967 Q1","-0.1"
"1967 Q2","-0.4"
"1967 Q3","-0.3"
"1967 Q4","-0.3"
"1968 Q1","-0.2"
"1968 Q2","-0.3"
"1968 Q3","-0.3"
"1968 Q4","-0.3"
"1969 Q1","-0.1"
"1969 Q2","-0.3"
"1969 Q3","-0.3"
"1969 Q4","-0.2"
"1970 Q1","-0.1"
"1970 Q2","-0.2"
"1970 Q3","-0.2"
"1970 Q4","-0.2"
"1971 Q1","0.0"
"1971 Q2","-0.2"
"1971 Q3","-0.2"
"1971 Q4","-0.2"
"1972 Q1","-0.1"
"1972 Q2","-0.2"
"1972 Q3","-0.2"
"1972 Q4","-0.2"
"1973 Q1","-0.3"
"1973 Q2","-0.7"
"1973 Q3","-0.3"
"1973 Q4","-0.3"
"1974 Q1","-0.3"
"1974 Q2","-0.3"
"1974 Q3","-0.3"
"1974 Q4","-0.4"
"1975 Q1","0.0"
"1975 Q2","-0.4"
"1975 Q3","-0.3"
"1975 Q4","-0.3"
"1976 Q1","-0.3"
"1976 Q2","-0.4"
"1976 Q3","-0.4"
"1976 Q4","-0.4"
"1977 Q1","-0.4"
"1977 Q2","-0.6"
"1977 Q3","-0.7"
"1977 Q4","-0.5"
"1978 Q1","-0.9"
"1978 Q2","-0.8"
"1978 Q3","-0.9"
"1978 Q4","-0.6"
"1979 Q1","-0.6"
"1979 Q2","-0.9"
"1979 Q3","-0.9"
"1979 Q4","-0.8"
"1980 Q1","-0.5"
"1980 Q2","-0.8"
"1980 Q3","-0.8"
"1980 Q4","-0.4"
"1981 Q1","0.3"
"1981 Q2","-0.8"
"1981 Q3","-0.9"
"1981 Q4","-0.3"
"1982 Q1","0.4"
"1982 Q2","-0.9"
"1982 Q3","-0.8"
"1982 Q4","-0.5"
"1983 Q1","0.3"
"1983 Q2","-0.8"
"1983 Q3","-0.5"
"1983 Q4","-0.6"
"1984 Q1","-0.2"
"1984 Q2","-0.7"
"1984 Q3","-0.7"
"1984 Q4","-0.1"
"1985 Q1","-0.7"
"1985 Q2","-0.6"
"1985 Q3","-0.8"
"1985 Q4","-0.7"
"1986 Q1","-0.2"
"1986 Q2","-0.5"
"1986 Q3","-0.8"
"1986 Q4","-0.4"
"1987 Q1","-0.5"
"1987 Q2","-0.6"
"1987 Q3","-0.8"
"1987 Q4","-0.8"
"1988 Q1","-0.8"
"1988 Q2","-0.6"
"1988 Q3","0.0"
"1988 Q4","-0.9"
"1989 Q1","-0.5"
"1989 Q2","-0.6"
"1989 Q3","-0.8"
"1989 Q4","-0.9"
"1990 Q1","-0.6"
"1990 Q2","-0.8"
"1990 Q3","-0.6"
"1990 Q4","-0.8"
"1991 Q1","0.0"
"1991 Q2","0.1"
"1991 Q3","-0.5"
"1991 Q4","-0.2"
"1992 Q1","-0.7"
"1992 Q2","-0.9"
"1992 Q3","-0.8"
"1992 Q4","-0.5"
"1993 Q1","-0.6"
"1993 Q2","-0.7"
"1993 Q3","-0.8"
"1993 Q4","-0.5"
"1994 Q1","-0.6"
"1994 Q2","-0.8"
"1994 Q3","-0.8"
"1994 Q4","-0.3"
"1995 Q1","-0.5"
"1995 Q2","-1.0"
"1995 Q3","-0.9"
"1995 Q4","-1.1"
"1996 Q1","-0.4"
"1996 Q2","-0.7"
"1996 Q3","-0.4"
"1996 Q4","-0.5"
"1997 Q1","-0.8"
"1997 Q2","-0.6"
"1997 Q3","-0.7"
"1997 Q4","-0.5"
"1998 Q1","-0.9"
"1998 Q2","-0.7"
"1998 Q3","-0.7"
"1998 Q4","-1.2"
"1999 Q1","-0.9"
"1999 Q2","-0.7"
"1999 Q3","-0.8"
"1999 Q4","-0.7"
"2000 Q1","-0.7"
"2000 Q2","-0.8"
"2000 Q3","-1.0"
"2000 Q4","-1.1"
"2001 Q1","-0.7"
"2001 Q2","-1.0"
"2001 Q3","0.0"
"2001 Q4","-0.7"
"2002 Q1","-0.7"
"2002 Q2","-0.9"
"2002 Q3","-0.6"
"2002 Q4","-0.8"
"2003 Q1","-0.7"
"2003 Q2","-1.1"
"2003 Q3","-0.9"
"2003 Q4","-0.7"
"2004 Q1","-0.7"
"2004 Q2","-0.8"
"2004 Q3","-0.9"
"2004 Q4","-0.8"
"2005 Q1","-1.0"
"2005 Q2","-0.7"
"2005 Q3","-1.1"
"2005 Q4","-0.8"
"2006 Q1","-0.9"
"2006 Q2","-0.7"
"2006 Q3","-0.7"
"2006 Q4","-1.0"
"2007 Q1","-0.8"
"2007 Q2","-0.8"
"2007 Q3","-0.8"
"2007 Q4","-1.1"
"2008 Q1","-1.0"
"2008 Q2","-0.9"
"2008 Q3","-0.9"
"2008 Q4","-0.6"
"2009 Q1","-1.0"
"2009 Q2","-1.1"
"2009 Q3","-1.0"
"2009 Q4","-0.9"
"2010 Q1","-1.2"
"2010 Q2","-1.1"
"2010 Q3","-1.2"
"2010 Q4","-1.5"
"2011 Q1","-1.3"
"2011 Q2","-1.1"
"2011 Q3","-1.4"
"2011 Q4","-1.3"
"2012 Q1","-1.2"
"2012 Q2","-1.1"
"2012 Q3","-1.2"
"2012 Q4","-1.4"
"2013 Q1","-1.5"
"2013 Q2","-1.5"
"2013 Q3","-1.5"
"2013 Q4","-1.4"
"2014 Q1","-1.3"
"2014 Q2","-1.4"
"2014 Q3","-1.0"
"2014 Q4","-1.5"
"2015 Q1","-1.2"
"2015 Q2","-1.2"
"2015 Q3","-1.0"
"2015 Q4","-1.5"
"2016 Q1","-1.2"
"2016 Q2","-1.2"
"2016 Q3","-1.3"
"2016 Q4","-1.2"
"2017 Q1","-1.0"
"2017 Q2","-1.3"
"2017 Q3","-1.1"
"2017 Q4","-0.9"
"2018 Q1","-1.1"
"2018 Q2","-1.1"
"2018 Q3","-1.4"
"2018 Q4","-1.2"
"2019 Q1","-1.3"
"2019 Q2","-1.2"
"2019 Q3","-1.2"
"2019 Q4","-1.2"
"2020 Q1","-1.1"
"2020 Q2","-1.9"
"2020 Q3","-1.0"
"2020 Q4","-1.5"
"2021 Q1","-0.7"
"2021 Q2","-0.7"
"2021 Q3","-1.0"
"2021 Q4","-1.0"
"2022 Q1","-1.0"
"2022 Q2","-0.9"
"2022 Q3","-0.8"
"2022 Q4","-0.9"
"2023 Q1","-0.8"
"2023 Q2","-0.8"
"2023 Q3","-0.7"
"2023 Q4","-0.8"
