"Title","BoP: current account balance as per cent of GDP"
"1997 Q2","-0.4"
"1997 Q3","-0.1"
"1997 Q4","-0.4"
"1998 Q1","-1.2"
"1998 Q2","-0.8"
"1998 Q3","0.8"
"1998 Q4","0.1"
"1999 Q1","-2.8"
"1999 Q2","-2.2"
"1999 Q3","-2.2"
"1999 Q4","-1.3"
"2000 Q1","-1.6"
"2000 Q2","-1.6"
"2000 Q3","-2.0"
"2000 Q4","-2.1"
"2001 Q1","-1.0"
"2001 Q2","-2.1"
"2001 Q3","-2.1"
"2001 Q4","-1.9"
"2002 Q1","-1.8"
"2002 Q2","-2.7"
"2002 Q3","-1.6"
"2002 Q4","-1.8"
"2003 Q1","-0.9"
"2003 Q2","-2.1"
"2003 Q3","-2.7"
"2003 Q4","-1.6"
"2004 Q1","-2.4"
"2004 Q2","-2.4"
"2004 Q3","-3.2"
"2004 Q4","-1.2"
"2005 Q1","-1.9"
"2005 Q2","-0.7"
"2005 Q3","-2.7"
"2005 Q4","-2.6"
"2006 Q1","-3.3"
"2006 Q2","-2.9"
"2006 Q3","-3.3"
"2006 Q4","-3.0"
"2007 Q1","-3.9"
"2007 Q2","-2.8"
"2007 Q3","-4.4"
"2007 Q4","-3.8"
"2008 Q1","-3.5"
"2008 Q2","-4.2"
"2008 Q3","-3.6"
"2008 Q4","-4.1"
"2009 Q1","-4.0"
"2009 Q2","-3.8"
"2009 Q3","-2.3"
"2009 Q4","-2.2"
"2010 Q1","-2.3"
"2010 Q2","-2.2"
"2010 Q3","-3.3"
"2010 Q4","-3.2"
"2011 Q1","-0.7"
"2011 Q2","-1.3"
"2011 Q3","-2.7"
"2011 Q4","-1.8"
"2012 Q1","-1.9"
"2012 Q2","-3.9"
"2012 Q3","-2.9"
"2012 Q4","-3.8"
"2013 Q1","-4.3"
"2013 Q2","-4.0"
"2013 Q3","-4.6"
"2013 Q4","-5.6"
"2014 Q1","-4.0"
"2014 Q2","-4.1"
"2014 Q3","-5.0"
"2014 Q4","-6.9"
"2015 Q1","-5.6"
"2015 Q2","-3.1"
"2015 Q3","-4.4"
"2015 Q4","-6.7"
"2016 Q1","-5.8"
"2016 Q2","-5.3"
"2016 Q3","-6.7"
"2016 Q4","-4.1"
"2017 Q1","-3.2"
"2017 Q2","-4.4"
"2017 Q3","-3.4"
"2017 Q4","-3.1"
"2018 Q1","-4.1"
"2018 Q2","-3.4"
"2018 Q3","-3.7"
"2018 Q4","-4.6"
"2019 Q1","-6.2"
"2019 Q2","-2.4"
"2019 Q3","-2.4"
"2019 Q4","0.2"
"2020 Q1","-2.0"
"2020 Q2","-1.6"
"2020 Q3","-1.9"
"2020 Q4","-5.7"
"2021 Q1","-0.8"
"2021 Q2","1.0"
"2021 Q3","-2.4"
"2021 Q4","0.3"
"2022 Q1","-7.5"
"2022 Q2","-3.8"
"2022 Q3","-1.9"
"2022 Q4","0.6"
"2023 Q1","-3.2"
"2023 Q2","-4.1"
"2023 Q3","-2.7"
"2023 Q4","-3.1"
