id,name,nominal,pct
80561,Montdidier,< 20,0.1
80570,Moreuil,< 20,0.0
80606,Oisemont,< 20,0.1
80620,Péronne,< 20,0.1
80630,Poix-de-Picardie,< 20,0.0
80680,Rosières-en-Santerre,< 20,0.0
80685,Roye,< 20,0.0
80688,Rue,< 20,0.1
80721,Saint-Valery-sur-Somme,< 20,0.2
80799,Villers-Bretonneux,< 20,0.0
81003,Alban,s,s
81004,Albi,117 ,0.1
81037,Brassac,26 ,0.4
81060,Carmaux,367 ,1.2
81065,Castres,110 ,0.2
81099,Gaillac,268 ,0.9
81105,Graulhet,31 ,0.2
81120,Labruguière,< 20,0.1
81124,Lacaune,< 20,0.1
81140,Lavaur,67 ,0.4
81163,Mazamet,160 ,0.5
81219,Puylaurens,78 ,0.7
81220,Rabastens,102 ,0.6
81222,Réalmont,62 ,0.4
81271,Saint-Sulpice-la-Pointe,28 ,0.2
81308,Valence-d'Albigeois,s,s
82013,Beaumont-de-Lomagne,139 ,1.4
82033,Castelsarrasin,142 ,0.3
82037,Caussade,202 ,0.9
82079,Labastide-Saint-Pierre,29 ,0.3
82087,Lafrançaise,34 ,0.3
82121,Montauban,44 ,0.1
82125,Montech,< 20,0.1
82134,Nègrepelisse,37 ,0.2
82155,Saint-Antonin-Noble-Val,s,s
82186,Valence,339 ,1.6
82190,Verdun-sur-Garonne,45 ,0.3
83007,Aups,35 ,0.5
83012,Barjols,28 ,0.3
83019,Bormes-les-Mimosas - Le Lavandou,49 ,0.3
83023,Brignoles,35 ,0.1
83032,Carcès,83 ,1.1
83036,Cavalaire-sur-Mer,41 ,0.4
83042,Cogolin,115 ,0.9
83050,Draguignan,335 ,0.4
83055,Fayence,231 ,1.3
83061,Fréjus,174 ,0.2
83064,Garéoult,33 ,0.2
83071,La Londe-les-Maures,< 20,0.1
83072,Lorgues,176 ,1.3
83073,Le Luc,48 ,0.2
83081,Montauroux,157 ,1.6
83091,Pierrefeu-du-Var,23 ,0.3
83092,Carnoules,< 20,0.1
83104,Rians,< 20,0.1
83106,Rocbaron,s,s
83107,Roquebrune-sur-Argens,80 ,0.6
83115,Sainte-Maxime,219 ,0.9
83116,Saint-Maximin-la-Sainte-Baume,40 ,0.1
83119,Saint-Tropez,55 ,0.6
83121,Salernes,106 ,1.4
83137,Toulon,600 ,0.1
83150,Vinon-sur-Verdon,28 ,0.4
84003,Apt,137 ,0.5
84007,Avignon,611 ,0.1
84019,Bollène,21 ,0.1
84026,Cadenet,75 ,0.5
84069,Malaucène,s,s
84089,Pertuis,42 ,0.1
84091,Piolenc,< 20,0.0
84123,Sault,32 ,0.5
84133,La Tour-d'Aigues,31 ,0.3
84137,Vaison-la-Romaine,83 ,0.6
84138,Valréas,33 ,0.1
85001,L'Aiguillon-sur-Mer,< 20,0.3
85003,Aizenay,77 ,0.4
85018,Beauvoir-sur-Mer,< 20,0.1
85035,Bretignolles-sur-Mer,26 ,0.3
85047,Challans,67 ,0.2
85051,Chantonnay,164 ,0.8
85059,La Châtaigneraie,392 ,2.4
85084,Essarts en Bocage,26 ,0.2
85092,Fontenay-le-Comte,376 ,0.9
85109,Les Herbiers,< 20,0.0
85113,L'Île-d'Yeu,s,s
85114,Jard-sur-Mer,s,s
85128,Luçon,94 ,0.4
85135,Mareuil-sur-Lay-Dissais,57 ,0.7
85146,Montaigu-Vendée,24 ,0.1
85151,Mortagne-sur-Sèvre,< 20,0.0
85152,La Mothe-Achard,33 ,0.2
85156,Moutiers-les-Mauxfaits,105 ,0.7
85163,Noirmoutier-en-l'Île,< 20,0.0
85178,Le Poiré-sur-Vie,30 ,0.1
85182,Pouzauges,60 ,0.3
85191,La Roche-sur-Yon,83 ,0.1
85194,Les Sables-d'Olonne,41 ,0.1
85215,Saint-Fulgent,< 20,0.1
85223,Sainte-Hermine,96 ,1.6
85226,Saint-Hilaire-de-Riez,68 ,0.2
85234,Saint-Jean-de-Monts,< 20,0.1
85288,Talmont-Saint-Hilaire,< 20,0.2
85294,La Tranche-sur-Mer,24 ,0.4
86066,Châtellerault,57 ,0.1
86070,Chauvigny,86 ,0.3
86078,Civray,925 ,7.1
86082,Couhé,313 ,3.4
86103,Gençay,76 ,0.9
86112,L'Isle-Jourdain,375 ,6.3
86128,Lencloître,56 ,0.5
86137,Loudun,101 ,0.6
86139,Lusignan,37 ,0.3
86140,Lussac-les-Châteaux,128 ,1.3
86160,Mirebeau,29 ,0.3
86165,Montmorillon,434 ,3.4
86177,Neuville-de-Poitou,21 ,0.1
86194,Poitiers,215 ,0.1
86207,La Roche-Posay,148 ,0.9
86293,Vivonne,< 20,0.1
86294,Vouillé,103 ,0.7
87001,Aixe-sur-Vienne,34 ,0.2
87002,Ambazac,37 ,0.4
87011,Bellac,584 ,3.4
87014,Bessines-sur-Gartempe,106 ,1.5
87032,Châlus,446 ,5.2
87040,Châteauneuf-la-Forêt,170 ,2.7
87041,Châteauponsac,s,s
87059,Le Dorat,794 ,9.3
87064,Eymoutiers,209 ,4.0
87085,Limoges,284 ,0.1
87106,Nexon,61 ,0.6
87126,Rochechouart,922 ,6.4
87154,Saint-Junien,266 ,1.2
87161,Saint-Léonard-de-Noblat,87 ,0.8
87187,Saint-Yrieix-la-Perche,465 ,3.3
88075,La Bresse,< 20,0.0
88078,Bruyères,< 20,0.1
88090,Charmes,< 20,0.0
88095,Châtenois,< 20,0.0
88114,Contrexéville,< 20,0.0
88160,Épinal,36 ,0.0
88196,Gérardmer,< 20,0.1
88304,Mirecourt,< 20,0.0
88319,Moyenmoutier,< 20,0.0
88321,Neufchâteau,< 20,0.0
88367,Rambervillers,< 20,0.0
88372,Raon-l'Étape,< 20,0.0
88383,Remiremont,< 20,0.0
88413,Saint-Dié-des-Vosges,23 ,0.0
88468,Le Thillot,< 20,0.0
88516,Vittel,< 20,0.0
89003,Aillant-sur-Tholon,< 20,0.0
89024,Auxerre,64 ,0.1
89025,Avallon,98 ,0.4
89068,Chablis,< 20,0.1
89086,Charny,< 20,0.1
89206,Joigny,< 20,0.0
89257,Migennes,< 20,0.1
89309,Pont-sur-Yonne,< 20,0.0
89345,Saint-Florentin,< 20,0.1
89368,Saint-Sauveur-en-Puisaye,22 ,0.2
89387,Sens,26 ,0.0
89418,Tonnerre,31 ,0.2
89419,Toucy,< 20,0.2
89464,Villeneuve-sur-Yonne,< 20,0.1
90009,Beaucourt,< 20,0.0
90010,Belfort,67 ,0.1
90033,Delle,< 20,0.0
90052,Giromagny,< 20,0.0
91016,Angerville,< 20,0.0
91045,Ballancourt-sur-Essonne,< 20,0.0
91200,Dourdan,< 20,0.1
91223,Étampes,24 ,0.1
91226,Étréchy,23 ,0.1
91338,Limours,44 ,0.2
91405,Milly-la-Forêt,52 ,0.3
91540,Saint-Chéron,< 20,0.0
95250,Fosses,24 ,0.1
95351,Louvres,< 20,0.0
95355,Magny-en-Vexin,< 20,0.1
95370,Marines,22 ,0.2
95487,Persan - Beaumont-sur-Oise,37 ,0.1
95652,Viarmes,< 20,0.1
97101,Pointe-à-Pitre - Les Abymes,79 ,0.0
97105,Basse-Terre,< 20,0.0
97107,Capesterre-Belle-Eau,< 20,0.0
97112,Grand-Bourg,< 20,0.0
97129,Sainte-Rose,< 20,0.0
97209,Fort-de-France,30 ,0.0
97213,Le Lamentin,< 20,0.0
97222,Le Robert,59 ,0.0
97228,Sainte-Marie,< 20,0.0
97302,Cayenne,66 ,0.0
97304,Kourou,< 20,0.0
97311,Saint-Laurent-du-Maroni,< 20,0.0
97404,L'Étang-Salé,< 20,0.0
97405,Petite-Île,< 20,0.0
97409,Saint-André,< 20,0.0
97410,Saint-Benoît,< 20,0.0
97411,Saint-Denis,75 ,0.0
97412,Saint-Joseph,< 20,0.0
97413,Saint-Leu,< 20,0.0
97414,Saint-Louis,< 20,0.0
97415,Saint-Paul,27 ,0.0
97416,Saint-Pierre,31 ,0.0
976,Mayotte,< 20,0.0
,,,
,,,
,,,
