month,short,medium,long,ultra-long
2019-11-01,0.005081740952380001,0.00635322523809,0.01254815809523,0.0116429447619
2019-12-01,0.005792292500000001,0.00689979,0.0128409445,0.011696019499999998
2020-01-01,0.004729764545449999,0.005820125454539999,0.01159874545454,0.010559315454539999
2020-02-01,0.0043083190000000006,0.0048997979999999995,0.010477506,0.009331453
2020-03-01,0.002647215,0.00404860636363,0.008500218636360002,0.00648886136363
2020-04-01,0.0016091744999999998,0.0031060390000000005,0.006895403,0.0046551535
2020-05-01,0.0004923799999999999,0.00220802210526,0.00596198894736,0.00397221526315
2020-06-01,7.074318181000001e-05,0.00227934272727,0.00659218045454,0.00492687090909
2020-07-01,-0.00081208391304,0.00147851565217,0.006415850000000001,0.00487107391304
2020-08-01,-0.00043179350000000004,0.0020631465,0.007615977499999999,0.0060916295
2020-09-01,-0.0008360250000000001,0.0021123127272699997,0.007719772727270001,0.00615681590909
2020-10-01,-0.00052007954545,0.00243411954545,0.008059149545450001,0.00650110818181
2020-11-01,-2.0924285710000002e-05,0.0031239957142800002,0.00889436095238,0.00734979761904
2020-12-01,-0.00044521095238,0.00254962666666,0.00812770380952,0.006408162857140001
2021-01-01,-0.000471996,0.0028286275,0.008574680999999999,0.0068668995
2021-02-01,0.00449382,0.005577290500000001,0.011443131499999998,0.009780018
2021-03-01,0.004542060434780001,0.00777102565217,0.013098837826080002,0.011354843913040001
2021-04-01,0.0044782355,0.007739538000000001,0.0130412635,0.011134838499999999
2021-05-01,0.00464845736842,0.00821715105263,0.01355796736842,0.01154596947368
2021-06-01,0.00447850636363,0.007648414090900001,0.01277380318181,0.011093581363630001
2021-07-01,0.00368190727272,0.00613985,0.010874891818179999,0.0092020840909
2021-08-01,0.0034890928571400005,0.00566154523809,0.009701508095229999,0.007706793333330001
2021-09-01,0.004695395,0.00808683863636,0.01131878090909,0.00940464318181
2021-10-01,0.007624716190469999,0.01097884523809,0.013571282857139998,0.01149182190476
2021-11-01,0.00687715545454,0.00928652590909,0.010538472727270001,0.00824534227272
2021-12-01,0.00649840285714,0.00813078761904,0.00947508,0.00686846809523
2022-01-01,0.009976096,0.0117610375,0.01293723,0.0105097035
2022-02-01,0.013133266499999997,0.014430537,0.015366389499999999,0.013087971999999998
2022-03-01,0.01280665565217,0.015163359130430001,0.01707630695652,0.015115297391300003
2022-04-01,0.01584571,0.01812530263157,0.01940735473684,0.0171349068421
2022-05-01,0.01563742761904,0.01899517523809,0.021224046190469997,0.01896530857142
2022-06-01,0.0204517215,0.023891765500000002,0.025999381499999998,0.023899638999999997
2022-07-01,0.01763332,0.020533005714280003,0.02529708857142,0.02369811571428
2022-08-01,0.020930690909090003,0.02232551636363,0.025847603181809998,0.023961585909089998
2022-09-01,0.03425576285714,0.03391992380952,0.03633080380952,0.033179798571420005
2022-10-01,0.04039020714285,0.039598577619039996,0.041293107619039995,0.036465630476189996
2022-11-01,0.03304134727272,0.032764923181810006,0.03455462863636,0.0297925040909
2022-12-01,0.033781992000000004,0.033476287,0.03688412,0.032843341500000005
2023-01-01,0.03288681523809,0.034930772500000005,0.03698152666666,0.03334320761904
2023-02-01,0.0334925465,0.03546645,0.038868463500000006,0.035068388
2023-03-01,0.03390679130434,0.03529648260869,0.03932707043478,0.0352806647826
2023-04-01,0.03480917888888,0.036351953333329995,0.03977718666666,0.03559302166666
2023-05-01,0.037998018,0.039436136499999996,0.0433127505,0.0395247365
2023-06-01,0.04430478272727,0.04315389681818,0.044771950454539994,0.04047187227272
2023-07-01,0.04559829095238,0.04403377714285,0.04501706,0.04025269952379999
2023-08-01,0.045142709090900006,0.04491644363635999,0.04688158545454,0.04225840909089999
2023-09-01,0.04566232333333,0.043846569523800005,0.047388939047610004,0.04288977
2023-10-01,0.04542962772727,0.04541470636363,0.049924813636360005,0.04558421545453999
2023-11-01,0.04229439590909,0.04228246954545,0.0468589440909,0.04229300999999999
2023-12-01,0.03796108210526,0.03786382578947,0.0431514768421,0.03867193947368
2024-01-01,0.03767976272727,0.0384219240909,0.04471193818181,0.040545778181809995
2024-02-01,0.04062167333333,0.04040603523809,0.045939256666659996,0.04187639333332999
2024-03-01,0.0392114375,0.0400890565,0.044629071,0.0404005265
2024-04-01,0.04088950619047,0.04201804142857,0.04675030619047,0.04241740476190001
2024-05-01,0.04095724190476,0.04210054095238,0.04675619095238,0.042382663333329997
2024-06-01,0.040213321,0.0414603555,0.046170154000000005,0.0417395
2024-07-01,0.03942816521739,0.04118008304347,0.04632342739129999,0.041895746521730004
2024-08-01,0.03843330761904,0.039492508571420004,0.044809539999999995,0.04041985904761
2024-09-01,0.03755558238095,0.038956905238090006,0.04464948142857,0.040098882380949996
2024-10-01,0.04040317391304,0.04177002,0.04703413086956,0.042029140434779996
2024-11-01,0.04302806857142,0.044300155714280004,0.04886294380952,0.043488881904759996
2024-12-01,0.042434284,0.044238875999999996,0.0496609015,0.043877881
2025-01-01,,.04825,,
