Date,Series,Value
2019-09-01,Real Average Weekly Earnings (£),503.4284226587555
2019-10-01,Real Average Weekly Earnings (£),502.04367936803715
2019-11-01,Real Average Weekly Earnings (£),501.4574106562132
2019-12-01,Real Average Weekly Earnings (£),498.458132891785
2020-01-01,Real Average Weekly Earnings (£),499.3283792243051
2020-02-01,Real Average Weekly Earnings (£),498.0320458211455
2020-03-01,Real Average Weekly Earnings (£),493.56316121637275
2020-04-01,Real Average Weekly Earnings (£),492.76767551534846
2020-05-01,Real Average Weekly Earnings (£),493.6013977684358
2020-06-01,Real Average Weekly Earnings (£),492.21107913279343
2020-07-01,Real Average Weekly Earnings (£),496.4152553461561
2020-08-01,Real Average Weekly Earnings (£),510.17532380034294
2020-09-01,Real Average Weekly Earnings (£),513.1053767211267
2020-10-01,Real Average Weekly Earnings (£),517.224046412948
2020-11-01,Real Average Weekly Earnings (£),523.7313453518624
2020-12-01,Real Average Weekly Earnings (£),520.7483411123063
2021-01-01,Real Average Weekly Earnings (£),517.097209487335
2021-02-01,Real Average Weekly Earnings (£),514.3787208583906
2021-03-01,Real Average Weekly Earnings (£),510.3629056465513
2021-04-01,Real Average Weekly Earnings (£),529.0239693741864
2021-05-01,Real Average Weekly Earnings (£),528.9438292870192
2021-06-01,Real Average Weekly Earnings (£),522.5943240796882
2021-07-01,Real Average Weekly Earnings (£),522.2193980973278
2021-08-01,Real Average Weekly Earnings (£),522.2449123102838
2021-09-01,Real Average Weekly Earnings (£),521.1979509373452
2021-10-01,Real Average Weekly Earnings (£),520.3794681351962
2021-11-01,Real Average Weekly Earnings (£),516.7467633846915
2021-12-01,Real Average Weekly Earnings (£),525.1967873363085
2022-01-01,Real Average Weekly Earnings (£),517.6894021222417
2022-02-01,Real Average Weekly Earnings (£),515.1264590615689
2022-03-01,Real Average Weekly Earnings (£),524.1967098025643
2022-04-01,Real Average Weekly Earnings (£),509.66954850189575
2022-05-01,Real Average Weekly Earnings (£),506.3108698467435
2022-06-01,Real Average Weekly Earnings (£),507.6460074130071
2022-07-01,Real Average Weekly Earnings (£),502.52015338276846
2022-08-01,Real Average Weekly Earnings (£),504.2052307621948
2022-09-01,Real Average Weekly Earnings (£),500.7540566044968
2022-10-01,Real Average Weekly Earnings (£),499.8010417035032
2022-11-01,Real Average Weekly Earnings (£),500.70544697418865
2022-12-01,Real Average Weekly Earnings (£),499.3515690805183
2023-01-01,Real Average Weekly Earnings (£),500.2961651572418
2023-02-01,Real Average Weekly Earnings (£),500.1481461615433
2023-03-01,Real Average Weekly Earnings (£),502.27143568515316
2023-04-01,Real Average Weekly Earnings (£),504.13928213508
2023-05-01,Real Average Weekly Earnings (£),503.177715094895
2023-06-01,Real Average Weekly Earnings (£),513.2936573671471
2023-07-01,Real Average Weekly Earnings (£),508.72937967700057
2023-08-01,Real Average Weekly Earnings (£),506.93226607758174
2023-09-01,Real Average Weekly Earnings (£),507.7867058468962
2023-10-01,Real Average Weekly Earnings (£),506.8012962301462
2023-11-01,Real Average Weekly Earnings (£),509.17354118911754
2023-12-01,Real Average Weekly Earnings (£),508.68063654633994
2024-01-01,Real Average Weekly Earnings (£),508.95923690803227
2024-02-01,Real Average Weekly Earnings (£),511.88410070248165
2024-03-01,Real Average Weekly Earnings (£),516.3192689316164
2024-04-01,Real Average Weekly Earnings (£),519.7291419720707
2024-05-01,Real Average Weekly Earnings (£),519.7631537719475
2024-06-01,Real Average Weekly Earnings (£),519.2429341920189
2024-07-01,Real Average Weekly Earnings (£),519.5182525333007
2024-08-01,Real Average Weekly Earnings (£),519.8382426983419
2024-09-01,Real Average Weekly Earnings (£),523.7294630636115
2024-10-01,Real Average Weekly Earnings (£),524.8389538184805
2024-11-01,Real Average Weekly Earnings (£),523.0247259223546
2024-12-01,Real Average Weekly Earnings (£),526.6563701381402
2025-01-01,Real Average Weekly Earnings (£),520.5189784711139
2025-02-01,Real Average Weekly Earnings (£),526.6314954033028
2025-03-01,Real Average Weekly Earnings (£),532.2937945432011
2025-04-01,Real Average Weekly Earnings (£),524.8134635924715
2025-05-01,Real Average Weekly Earnings (£),525.3136179214571
2025-06-01,Real Average Weekly Earnings (£),525.4521653201151
2025-07-01,Real Average Weekly Earnings (£),525.0855827747937
2025-08-01,Real Average Weekly Earnings (£),528.0147671505651
2025-09-01,Real Average Weekly Earnings (£),526.7250337125689
2025-10-01,Real Average Weekly Earnings (£),530.843458187121
