REF_AREA,TIME_PERIOD,gfcf_pct_gdp
CHE,2010,25.1886290560148
TUR,2010,24.8782829197675
GBR,2010,16.5928041098154
USA,2010,18.3139365475553
EA,2010,20.3852052474133
EU,2010,20.5169677239556
OECD,2010,20.624507404434
BRA,2010,20.5346736503007
CHN,2010,43.5201821905755
IDN,2010,30.999408825566
ZAF,2010,17.5616355608667
AUS,2011,27.3175908517662
AUT,2011,22.7073593208779
BEL,2011,22.7900061624511
CAN,2011,23.5104953995433
CHL,2011,24.7203922133263
COL,2011,21.9158254216725
CRI,2011,19.4325156619233
CZE,2011,26.098348006461
DNK,2011,18.1475309529928
EST,2011,26.355640824898
FIN,2011,22.9086033745668
FRA,2011,21.6992927837053
DEU,2011,20.0081182128282
GRC,2011,13.8655954326586
HUN,2011,19.5689305528823
ISL,2011,15.1954435903287
IRL,2011,16.5650713199881
ISR,2011,22.8284573006813
ITA,2011,19.9088467204091
JPN,2011,23.3511623002885
KOR,2011,30.579957304265
LVA,2011,23.7249741856312
LTU,2011,18.7988654903077
LUX,2011,19.213253764947
MEX,2011,23.4720687877733
NLD,2011,19.9314647728018
NZL,2011,20.0542971149383
NOR,2011,21.3819281554801
POL,2011,20.3980983864419
PRT,2011,18.4841132585209
SVK,2011,23.9414977059811
SVN,2011,20.084838961224
ESP,2011,20.1470024048134
SWE,2011,22.4066937719191
CHE,2011,25.5188489805225
TUR,2011,27.9887488806003
GBR,2011,16.1811317139187
USA,2011,18.7369821481549
EA,2011,20.4224805604896
EU,2011,20.5973698786704
OECD,2011,21.0532892100755
BRA,2011,20.6089642083346
CHN,2011,43.515390928039
IND,2011,34.3134166471728
IDN,2011,31.3074540365687
RUS,2011,20.7451499385148
ZAF,2011,17.8093733475501
AUS,2012,27.7286395572248
AUT,2012,22.9527434083736
BEL,2012,22.8236232419409
CAN,2012,24.4942400972854
CHL,2012,26.7526624059091
COL,2012,21.1252094876723
CRI,2012,20.0288559027168
CZE,2012,25.3751105408769
DNK,2012,18.7986435638088
EST,2012,28.4404243314577
FIN,2012,23.3149347732785
FRA,2012,21.6559249264002
DEU,2012,19.9663127661399
GRC,2012,12.2795315309344
HUN,2012,19.200974937302
ISL,2012,15.7831762552044
IRL,2012,19.5031731332799
ISR,2012,23.5343536527443
ITA,2012,18.4823918939236
JPN,2012,23.7736492973571
KOR,2012,29.8554284944494
LVA,2012,27.0115757309662
LTU,2012,17.5779116934068
LUX,2012,19.1775316113029
MEX,2012,23.6882073296415
NLD,2012,18.5904058143633
NZL,2012,20.9138840070299
NOR,2012,22.3052199034421
POL,2012,19.4237357928102
PRT,2012,15.8781657037328
SVK,2012,21.0504458662276
SVN,2012,19.1676726735845
ESP,2012,18.7105922599627
SWE,2012,22.2577020508821
CHE,2012,26.2689032126867
TUR,2012,27.3995231528973
GBR,2012,16.2721553248286
USA,2012,19.5126052281381
EA,2012,19.9199720823417
EU,2012,20.1277538412247
OECD,2012,21.2265116563243
BRA,2012,20.7167127748839
CHN,2012,43.8737076505916
IND,2012,33.436934325955
IDN,2012,32.7196280650294
RUS,2012,21.1310155131995
ZAF,2012,17.9349332924188
AUS,2013,26.7582301625395
AUT,2013,23.3121101648088
BEL,2013,22.1558511394486
CAN,2013,24.1872375143712
CHL,2013,26.3486828076274
COL,2013,21.3383970995375
CRI,2013,19.8156100830026
CZE,2013,24.7753723844816
DNK,2013,18.8065381186482
EST,2013,27.5327691564093
FIN,2013,22.3315331429947
FRA,2013,21.2695637926893
DEU,2013,19.5771468839831
GRC,2013,11.5362303008001
HUN,2013,20.8591445952694
ISL,2013,15.4432466667749
IRL,2013,18.275566516629
ISR,2013,22.6695370992572
ITA,2013,17.3118980803026
JPN,2013,24.5565269630113
KOR,2013,29.2348610530955
LVA,2013,24.9648880386504
LTU,2013,18.6706506298181
LUX,2013,18.4542729429366
MEX,2013,21.9901857848145
NLD,2013,18.1992196127512
NZL,2013,21.3856999338834
NOR,2013,23.4320551008224
POL,2013,18.8010145515116
PRT,2013,14.8309176782448
SVK,2013,21.1910610755073
SVN,2013,19.8337348979967
ESP,2013,17.5983666974763
SWE,2013,21.96568388342
CHE,2013,26.2276028534817
TUR,2013,28.7953288969772
GBR,2013,16.5945808776841
USA,2013,19.7544258132209
EA,2013,19.3232934643612
EU,2013,19.5527762052575
OECD,2013,21.1757011115589
BRA,2013,20.911921875888
CHN,2013,44.0755431365052
IND,2013,31.2958008480393
IDN,2013,31.9657795676868
RUS,2013,21.578663303407
ZAF,2013,18.5787156595046
AUS,2014,26.1113805788248
AUT,2014,22.9671787468614
BEL,2014,22.8409196700006
CAN,2014,24.3893171480447
CHL,2014,25.4735403210856
COL,2014,22.6705098813348
CRI,2014,19.8399495600829
CZE,2014,24.7408229025596
DNK,2014,19.334256991948
EST,2014,25.342767806439
FIN,2014,21.7167423672002
FRA,2014,20.9583861621479
DEU,2014,19.782574460457
GRC,2014,11.2337812729069
HUN,2014,22.1003955003797
ISL,2014,17.0074199451892
IRL,2014,20.1917132287449
ISR,2014,22.0146304590313
ITA,2014,16.8397294480548
JPN,2014,25.0845490939861
KOR,2014,29.1925808527488
LVA,2014,23.6442193799567
LTU,2014,19.1075357021287
LUX,2014,19.1517354973098
MEX,2014,21.6713070701278
NLD,2014,17.3898179706967
NZL,2014,22.5410325337461
NOR,2014,23.7087320543897
POL,2014,19.9847969664101
PRT,2014,15.1107479627964
SVK,2014,21.1761310723424
SVN,2014,19.4365595017467
ESP,2014,18.0299514220621
SWE,2014,22.6931835326185
CHE,2014,26.4181898546309
TUR,2014,29.0843332558266
GBR,2014,17.1780619988843
USA,2014,20.4196434625853
EA,2014,19.2760537427784
EU,2014,19.5998919814061
OECD,2014,21.5071277125243
BRA,2014,19.8730289033325
CHN,2014,43.3803473680085
IND,2014,30.0802370588383
IDN,2014,32.5167414405111
RUS,2014,20.8823219362127
ZAF,2014,18.3011974744002
AUS,2015,25.2841043930064
AUT,2015,22.8959620632373
BEL,2015,23.1519860999475
CAN,2015,23.8505939136101
CHL,2015,25.4703710407401
COL,2015,23.3747819041323
CRI,2015,18.9889262480205
CZE,2015,25.6764620589865
DNK,2015,19.8029126025869
EST,2015,24.0517415983391
FIN,2015,21.4199398645048
FRA,2015,20.5598696757557
DEU,2015,19.7477510746575
GRC,2015,11.161094331359
HUN,2015,22.2937047865563
ISL,2015,19.1177527804324
IRL,2015,24.2815850859656
ISR,2015,21.2985776741888
ITA,2015,17.0809179970368
JPN,2015,24.9714561746572
KOR,2015,29.1800840544677
LVA,2015,22.3075948914481
LTU,2015,19.5972460221956
LUX,2015,17.3094554675767
MEX,2015,23.1641830024773
NLD,2015,21.8068437801695
NZL,2015,22.9104468851856
NOR,2015,23.6895734211067
POL,2015,20.2410635932191
PRT,2015,15.6540732098538
SVK,2015,24.3202564656274
SVN,2015,18.9176478496852
ESP,2015,18.298942519262
SWE,2015,23.2410511527473
CHE,2015,26.4112041843483
TUR,2015,30.0119130355216
GBR,2015,17.9499547721596
USA,2015,20.6492816432713
EA,2015,19.6810854000994
EU,2015,20.0139482418411
OECD,2015,21.8196154815064
BRA,2015,17.8358070425117
CHN,2015,41.6166710438192
IND,2015,28.7331441283578
IDN,2015,32.8119265823905
RUS,2015,20.145924217419
ZAF,2015,18.0089543115215
AUS,2016,23.9744250133026
AUT,2016,23.3219103488348
BEL,2016,23.5198221753782
CAN,2016,22.7723539706794
CHL,2016,24.1291976167099
COL,2016,22.1296577145622
CRI,2016,18.8245430062206
CZE,2016,24.3093476604522
DNK,2016,20.9848820610106
EST,2016,23.9449035564466
FIN,2016,23.0524251681601
FRA,2016,20.9212601092418
DEU,2016,20.0438468833034
GRC,2016,11.3684710928282
HUN,2016,19.6127620154747
ISL,2016,20.6690547784927
IRL,2016,34.1109334062634
ISR,2016,22.6023257361059
ITA,2016,17.2934651927051
JPN,2016,24.7606842913738
KOR,2016,29.8662168895967
LVA,2016,20.1698787836187
LTU,2016,19.9190160662572
LUX,2016,17.28483889537
MEX,2016,23.727719433496
NLD,2016,19.2941993265526
NZL,2016,22.622825294685
NOR,2016,25.0585118588206
POL,2016,18.3470170850393
PRT,2016,15.7267272276065
SVK,2016,21.6601191942233
SVN,2016,17.7799828143551
ESP,2016,18.1917189018021
SWE,2016,23.8714205355535
CHE,2016,26.4998168197215
TUR,2016,30.0433084376263
GBR,2016,18.568952315869
USA,2016,20.6802020301822
EA,2016,19.9927921786494
EU,2016,20.1935676061412
OECD,2016,21.8324525483737
BRA,2016,15.524327328224
CHN,2016,41.0805800894123
IND,2016,28.1884378848059
IDN,2016,32.5777314966055
RUS,2016,21.2701050920995
ZAF,2016,17.4415062830546
AUS,2017,24.3863880116543
AUT,2017,23.8459450139108
BEL,2017,23.5041514887444
CAN,2017,22.6963325471202
CHL,2017,22.2576646322394
COL,2017,21.7227919184852
CRI,2017,18.1777606896744
CZE,2017,23.7274064051355
DNK,2017,21.2303828701723
EST,2017,25.4039452906565
FIN,2017,23.6891760789654
FRA,2017,21.4204336075644
DEU,2017,20.1339289732412
GRC,2017,12.0492835508765
HUN,2017,22.3175179109155
ISL,2017,21.5478929249664
IRL,2017,32.4754505230788
ISR,2017,22.2880376755919
ITA,2017,17.5794629155864
JPN,2017,25.0073498435107
KOR,2017,31.6985138146943
LVA,2017,21.5265612714824
LTU,2017,20.1373572130318
LUX,2017,17.8113229941338
MEX,2017,23.2255397718321
NLD,2017,19.7582508613445
NZL,2017,22.9685609809744
NOR,2017,24.3563320185983
POL,2017,17.4740439375091
PRT,2017,17.085659362742
SVK,2017,21.2735243502353
SVN,2017,18.4937258353063
ESP,2017,18.9061933772299
SWE,2017,24.5812672645971
CHE,2017,27.1488888707629
TUR,2017,30.2598821716373
GBR,2017,18.9676629369709
USA,2017,20.9891678107732
EA,2017,20.3295922916211
EU,2017,20.4992701766882
OECD,2017,22.1067243608744
BRA,2017,14.5637633540164
CHN,2017,41.4184897995936
IND,2017,28.1778136155908
IDN,2017,32.1606388642645
RUS,2017,21.4175296692935
ZAF,2017,16.3988040540169
AUS,2018,23.3219874334142
AUT,2018,24.313593908698
BEL,2018,23.7749835796852
CAN,2018,22.6760598029678
CHL,2018,23.0497926473662
COL,2018,21.2278710779912
CRI,2018,18.2028667597924
CZE,2018,24.8456610600914
DNK,2018,21.7629454283236
EST,2018,26.5760515067779
FIN,2018,24.5932601711908
FRA,2018,21.8753900672966
DEU,2018,20.8175234345652
GRC,2018,11.331052417269
HUN,2018,24.8773384313132
ISL,2018,21.657797309205
IRL,2018,27.8988967752996
ISR,2018,23.4868019718742
ITA,2018,17.9722011780771
JPN,2018,25.2677675892842
KOR,2018,30.4949863588202
LVA,2018,22.9037634935095
LTU,2018,20.6920884298008
LUX,2018,16.151624557013
MEX,2018,23.0474727980501
NLD,2018,19.9510208021868
NZL,2018,23.511133451272
NOR,2018,23.7742134177864
POL,2018,18.7557477298941
PRT,2018,17.8287896047353
SVK,2018,21.3447569716069
SVN,2018,19.5302803767512
ESP,2018,19.6739026426325
SWE,2018,24.6138158333991
CHE,2018,26.6026939112546
TUR,2018,30.2954032756536
GBR,2018,18.6901207841924
USA,2018,21.2959968660736
EA,2018,20.7139293423631
EU,2018,20.9041458916004
OECD,2018,22.2878354790982
BRA,2018,15.0969119553704
CHN,2018,42.3803760237203
IND,2018,29.4630681512677
IDN,2018,32.2884970895674
RUS,2018,19.9993051140702
ZAF,2018,15.922167482868
AUS,2019,22.7279354612304
AUT,2019,25.0801117796079
BEL,2019,24.2312098845978
CAN,2019,22.579977290439
CHL,2019,24.5496860909301
COL,2019,21.269107264817
CRI,2019,16.2541664772626
CZE,2019,25.7720455320028
DNK,2019,21.3534089903591
EST,2019,26.6153369398091
FIN,2019,24.4207984303071
FRA,2019,22.4160955392444
DEU,2019,21.1522978107472
GRC,2019,10.9704631826845
HUN,2019,27.1243438949818
ISL,2019,20.5982032314798
IRL,2019,53.2106628439931
ISR,2019,23.1323388052801
ITA,2019,18.1291790303995
JPN,2019,25.5475785734924
KOR,2019,30.112526532099
LVA,2019,22.7240395466554
LTU,2019,21.2003104747537
LUX,2019,18.0483819362099
MEX,2019,21.6659739973308
NLD,2019,20.9075559765573
NZL,2019,23.5236625355301
NOR,2019,26.6268216540907
POL,2019,19.1456176918134
PRT,2019,18.4328254718014
SVK,2019,21.6812781607176
SVN,2019,19.7583967181682
ESP,2019,20.305014716322
SWE,2019,23.8411457244241
CHE,2019,26.6222042522884
TUR,2019,26.4629293556477
GBR,2019,18.8313068890229
USA,2019,21.331113461469
EA,2019,21.9199503245255
EU,2019,21.990498285133
OECD,2019,22.3994495186538
BRA,2019,15.4711697491897
CHN,2019,42.2503490502374
IND,2019,28.4545443348124
IDN,2019,32.3468845518553
RUS,2019,20.6383769791066
ZAF,2019,15.4689896605923
AUS,2020,22.5826306071239
AUT,2020,25.1342567587226
BEL,2020,24.0338724949105
CAN,2020,23.1842260868704
CHL,2020,22.566008046552
COL,2020,18.3620756136132
CRI,2020,16.1681534980449
CZE,2020,25.5353602874792
DNK,2020,22.1844244807288
EST,2020,31.1753638548915
FIN,2020,24.6561782162302
FRA,2020,22.4362308511816
DEU,2020,21.3426763110307
GRC,2020,12.2998659930525
HUN,2020,26.4476333540855
ISL,2020,21.006361432555
IRL,2020,41.3878112292615
ISR,2020,23.0232636605128
ITA,2020,18.2018164062184
JPN,2020,25.4716981132075
KOR,2020,31.0409083655236
LVA,2020,23.0296116182607
LTU,2020,21.433715761182
LUX,2020,17.1751509447995
MEX,2020,20.1075280652557
NLD,2020,21.2739585259834
NZL,2020,23.2335777755454
NOR,2020,27.4365570585644
POL,2020,18.3974922436708
PRT,2020,19.4962993707914
SVK,2020,19.7809655184171
SVN,2020,19.0238920118296
ESP,2020,20.6159328524088
SWE,2020,24.5326066682559
CHE,2020,26.9939095682844
TUR,2020,27.9506064966006
GBR,2020,18.2216480289167
USA,2020,21.5802777048872
EA,2020,21.8139933800804
EU,2020,21.9060516056084
OECD,2020,22.4468603401148
BRA,2020,16.5610215626399
CHN,2020,41.8494114609444
IND,2020,27.3243213738653
IDN,2020,31.7097564518048
ZAF,2020,13.7983605391336
AUS,2021,23.1156890618434
AUT,2021,25.8646541572121
BEL,2021,23.9163856652107
CAN,2021,23.7892861396204
CHL,2021,23.3256236274614
COL,2021,18.9897319714179
CRI,2021,16.8662904143979
CZE,2021,26.2369575229222
DNK,2021,23.206237827405
EST,2021,29.9823236933472
FIN,2021,24.4207361193742
FRA,2021,23.4832287343303
DEU,2021,21.181504152251
GRC,2021,13.7915466212968
HUN,2021,27.2593627994409
ISL,2021,22.4867916480727
IRL,2021,22.0777319746693
ISR,2021,24.0387174533002
ITA,2021,20.7705217357607
JPN,2021,25.5546376460195
KOR,2021,31.4877644393711
LVA,2021,22.9289576043746
LTU,2021,22.4859255388786
LUX,2021,18.1452709581154
MEX,2021,21.309732557813
NLD,2021,20.6858841343727
NZL,2021,24.6139364418934
NOR,2021,22.9458564440552
POL,2021,16.9279336078133
PRT,2021,20.5029780421601
SVK,2021,19.5981995330742
SVN,2021,20.2003576989075
ESP,2021,20.199534753463
SWE,2021,25.1158043176516
CHE,2021,26.2560766417289
TUR,2021,28.3920963318993
GBR,2021,18.5366124585172
USA,2021,21.2931408187217
EA,2021,21.6785016562866
EU,2021,21.8050714711206
OECD,2021,22.4477529670295
BRA,2021,17.9178490529776
CHN,2021,41.3521203793076
IND,2021,29.5780345158657
IDN,2021,30.794195058514
ZAF,2021,13.1098786287703
AUS,2022,23.1932473759349
AUT,2022,25.2127205022939
BEL,2022,23.9336223125547
CAN,2022,23.0826570731583
CHL,2022,25.6432104842911
COL,2022,19.070491795478
CZE,2022,27.6877651111963
DNK,2022,23.0897420855077
EST,2022,25.1608255808586
FIN,2022,24.6641741973059
FRA,2022,23.4857708214613
GRC,2022,15.7213357098936
HUN,2022,27.537745625411
ISL,2022,23.7636563942015
IRL,2022,21.1440596023062
ISR,2022,25.2726902512238
ITA,2022,21.7757352760856
JPN,2022,26.2617706144091
KOR,2022,31.9338930962313
LVA,2022,23.2880754495724
LTU,2022,22.4798439798512
LUX,2022,16.6013614150021
MEX,2022,22.4237578773334
NLD,2022,20.4686965446459
NZL,2022,25.3715792977793
NOR,2022,18.376163568034
POL,2022,16.4361707273812
PRT,2022,20.5732413117937
SVK,2022,20.9401153914882
SVN,2022,21.9883578867742
ESP,2022,20.4882317498181
SWE,2022,25.590797768041
CHE,2022,25.651038915403
TUR,2022,30.5449887012785
GBR,2022,19.0026614241506
USA,2022,21.3312121991138
EA,2022,21.9336071740555
EU,2022,22.0493026998792
BRA,2022,17.8004023705049
CHN,2022,41.2329317275585
IND,2022,31.2230944361252
IDN,2022,29.0848755052152
ZAF,2022,14.1824851452667
AUS,2023,24.0919767539482
AUT,2023,24.6875583433251
BEL,2023,24.1661068006826
CAN,2023,23.0403942262261
CHL,2023,24.2438038833856
CZE,2023,27.9408667883867
DNK,2023,23.5305356705048
EST,2023,25.4086831228023
FIN,2023,23.3984725554477
HUN,2023,25.3655787572835
ISL,2023,24.9194906766335
IRL,2023,24.8882709053126
ISR,2023,24.6558963939815
ITA,2023,22.6587144031483
JPN,2023,26.0120879352945
KOR,2023,31.4470154989809
LVA,2023,24.0227249766904
LTU,2023,23.6831224608639
LUX,2023,16.0686275070946
NLD,2023,20.3464703994637
NZL,2023,24.7040195587726
NOR,2023,21.6527928031412
POL,2023,17.9012869831235
PRT,2023,20.4859520223246
SVK,2023,21.1360451605213
SVN,2023,21.5950551612066
SWE,2023,25.4119400890775
CHE,2023,25.8242434365213
TUR,2023,32.8740322521155
GBR,2023,18.897529362349
USA,2023,21.3770252086573
EA,2023,21.9245748486249
EU,2023,22.1114500360917
CHN,2023,40.4544347218594
IND,2023,30.4260455714288
IDN,2023,29.1526667398689
ZAF,2023,14.9347126552699
AUS,2024,24.3287174731557
AUT,2024,23.5479112667466
CAN,2024,22.9101597496711
CHL,2024,23.4893512981789
CZE,2024,26.5024711602825
DNK,2024,23.3320384051141
EST,2024,23.8965496916472
FIN,2024,22.0530955495248
ISL,2024,26.7960053905934
IRL,2024,17.3480143214527
ISR,2024,23.0668014991287
ITA,2024,22.1523278072561
LVA,2024,22.4062700990842
LTU,2024,22.5009604521173
LUX,2024,15.375144986765
NLD,2024,19.849010075201
NOR,2024,21.9878128147487
POL,2024,17.0407167835613
SVK,2024,20.4183967254733
SVN,2024,20.9214124200884
SWE,2024,25.1056399166623
CHE,2024,25.0546188040859
TUR,2024,31.3157272631585
GBR,2024,18.6703124264875
USA,2024,21.3498335194267
EA,2024,21.0745633134367
EU,2024,21.2445279942012
CHN,2024,39.8697041361784
IDN,2024,29.1455856987662
ZAF,2024,14.5217362279425
ISR,2025,23.7168660995232
GBR,2025,18.6162085928712
AUT,1970,27.631869891564
BEL,1970,26.9221939576877
FIN,1970,27.9096553130722
DEU,1970,29.2519852988428
GRC,1970,29.0172443844239
ISL,1970,27.7214231453538
IRL,1970,22.4735383877469
ISR,1970,26.4397800851555
ITA,1970,25.9650757745093
JPN,1970,38.8937178056247
LUX,1970,20.6398570654902
MEX,1970,20.8897059440515
NLD,1970,28.0633570608194
NZL,1970,23.4008223032808
PRT,1970,24.8630214107651
ESP,1970,26.8911436396836
SWE,1970,28.2146711651972
CHE,1970,35.4260044146997
TUR,1970,18.6033590331401
GBR,1970,23.977570486697
USA,1970,20.2605867245028
IND,1970,15.6369810241939
ZAF,1970,23.5831295812582
AUT,1971,29.7742568468297
BEL,1971,26.1731909256976
FIN,1971,29.2225388784348
DEU,1971,29.9479138277709
GRC,1971,30.3142854245146
ISL,1971,33.4188299174802
IRL,1971,23.3655554124115
ISR,1971,28.5581541756936
ITA,1971,25.4869761138137
JPN,1971,37.5119528975053
LUX,1971,25.3673565137097
MEX,1971,18.8141888125684
NLD,1971,28.2176417465694
PRT,1971,26.4679899062089
ESP,1971,24.5896987137811
SWE,1971,27.5104390897799
CHE,1971,37.645682727592
TUR,1971,17.0060427570232
GBR,1971,24.0502206785126
USA,1971,20.8513490730262
IND,1971,16.8641064772779
ZAF,1971,24.9908200940065
AUT,1972,32.2965488024977
BEL,1972,25.292769843335
FIN,1972,29.6798105223695
DEU,1972,29.2869321738824
GRC,1972,34.8593227848178
ISL,1972,32.3819010084407
IRL,1972,23.3921166337573
ISR,1972,28.6927082440643
ITA,1972,24.9199790749272
JPN,1972,37.3719521583575
LUX,1972,24.8525965879465
MEX,1972,19.8572036388235
NLD,1972,26.1226241461582
PRT,1972,28.9932564885582
ESP,1972,25.7478557091384
SWE,1972,27.8272992364822
CHE,1972,38.2009425312964
TUR,1972,17.5247173359641
GBR,1972,23.6098682709904
IND,1972,17.3580286058254
ZAF,1972,25.740190977164
AUT,1973,30.4763285850912
BEL,1973,25.3542961857846
FIN,1973,30.6468710496559
DEU,1973,27.6872362465856
GRC,1973,35.1978315007675
ISL,1973,35.3535750983879
IRL,1973,24.9568473491988
ISR,1973,30.2873798913146
ITA,1973,26.484689314364
JPN,1973,39.8603679237201
LUX,1973,24.4008303611364
MEX,1973,20.2022663451912
NLD,1973,24.7430240522872
PRT,1973,28.6945136813596
ESP,1973,27.2743605882572
SWE,1973,27.4381664941139
CHE,1973,37.8126880745134
TUR,1973,18.1687608421776
GBR,1973,25.2224353964856
IND,1973,16.2567715834687
ZAF,1973,24.4682340770561
AUT,1974,30.3614117083365
BEL,1974,26.9000681412796
FIN,1974,31.7818582611707
DEU,1974,24.9277795082198
GRC,1974,27.0229695301851
ISL,1974,37.4151431968894
IRL,1974,24.3362950057168
ISR,1974,29.2292700213698
ITA,1974,27.839574678142
JPN,1974,38.1004327173637
LUX,1974,21.9652079426518
MEX,1974,20.8111922587729
NLD,1974,22.8828815412744
PRT,1974,27.829840607105
ESP,1974,28.8632617727714
SWE,1974,26.9382685052818
CHE,1974,35.4698501443523
TUR,1974,18.8123643826015
GBR,1974,26.7683343334971
IND,1974,17.2950265959551
ZAF,1974,24.2917787738969
AUT,1975,28.493474497179
BEL,1975,26.5831830133049
COL,1975,16.2007539558776
FIN,1975,33.4736489017459
DEU,1975,23.6348889877939
GRC,1975,26.9074039815402
ISL,1975,36.4270847128878
IRL,1975,22.4564319218237
ISR,1975,27.5511196607711
ITA,1975,26.7107625477785
JPN,1975,35.5469316287293
LUX,1975,24.8091060816543
MEX,1975,22.4195062792536
NLD,1975,22.3226039169156
PRT,1975,27.7432389194707
ESP,1975,27.2632206151664
SWE,1975,26.2426048163451
CHE,1975,30.9061752760786
TUR,1975,19.9006259093383
GBR,1975,26.0334524155496
IND,1975,18.6642937336777
ZAF,1975,28.9267391796698
AUT,1976,27.8280695360959
BEL,1976,26.0240940434916
COL,1976,16.9311548587701
FIN,1976,29.9057618971943
DEU,1976,23.4562245298558
GRC,1976,27.5132372522507
ISL,1976,31.7859948169971
IRL,1976,24.7174607181479
ISR,1976,23.460754337004
ITA,1976,25.5347730397992
JPN,1976,34.1582741178584
LUX,1976,22.2753452439414
MEX,1976,22.021516527116
NLD,1976,21.3036996073801
PRT,1976,26.8264867771066
ESP,1976,25.7126820672555
SWE,1976,26.5716473728655
CHE,1976,26.5012945297204
TUR,1976,23.300184494372
GBR,1976,25.6878013380217
IND,1976,19.3943731570199
ZAF,1976,29.9550434809964
AUT,1977,28.6994925424851
BEL,1977,25.510814341284
COL,1977,15.6011953698893
FIN,1977,29.191576947327
DEU,1977,23.7398794764358
GRC,1977,31.291106726791
ISL,1977,30.7752284475682
IRL,1977,24.4678449389669
ISR,1977,19.8631778812848
ITA,1977,25.4176519954542
JPN,1977,33.0350032486989
LUX,1977,22.4174224337223
MEX,1977,20.5660663010561
NLD,1977,22.4156829978345
PRT,1977,28.3617166062334
ESP,1977,24.6831266645639
SWE,1977,26.485060156212
CHE,1977,26.6923309614823
TUR,1977,22.6359926614341
GBR,1977,24.3799006609451
IND,1977,19.561327105028
ZAF,1977,28.8251335148342
AUT,1978,26.7002282483571
BEL,1978,25.511022193506
COL,1978,16.6398931652272
FIN,1978,25.8882376189695
DEU,1978,24.2842413417054
GRC,1978,34.8400451278364
ISL,1978,27.4602220723801
IRL,1978,27.3305009242258
ISR,1978,21.4431052167228
ITA,1978,24.767232177722
JPN,1978,33.3030030011684
LUX,1978,21.5120977706692
MEX,1978,22.052494664775
NLD,1978,22.5449881926641
PRT,1978,29.8846122952558
ESP,1978,23.3727740579078
SWE,1978,24.3956586446404
CHE,1978,27.5702035073071
TUR,1978,18.6621544790008
GBR,1978,23.9794553336655
IND,1978,20.0002252564579
ZAF,1978,26.0714753650733
AUT,1979,26.9775100007104
BEL,1979,24.3528476191348
COL,1979,16.8063131691492
FIN,1979,25.2138872466931
DEU,1979,25.1967206655276
GRC,1979,37.2040553905203
ISL,1979,26.5363954489334
IRL,1979,30.1289986665002
ISR,1979,22.9776689963298
ITA,1979,24.8393348645927
JPN,1979,34.6933585975272
LUX,1979,21.8048768051022
MEX,1979,24.5166517781654
NLD,1979,21.9676108799463
PRT,1979,28.4471272862081
ESP,1979,22.258068605471
SWE,1979,24.8874950783131
CHE,1979,28.0762754022803
TUR,1979,19.4200399351469
GBR,1979,24.1172719892859
IND,1979,21.0473910939694
ZAF,1979,25.7366448225314
AUT,1980,27.7122955271586
BEL,1980,24.8197575990691
COL,1980,18.4215231805007
DEU,1980,25.8950604039612
GRC,1980,32.2086499823459
ISL,1980,28.7000220255276
IRL,1980,28.2601902519552
ISR,1980,22.2784493640691
ITA,1980,26.3250006026616
JPN,1980,34.5792009322236
LUX,1980,24.2468715598117
MEX,1980,25.283039679038
NLD,1980,22.5417116893328
PRT,1980,30.5838070707864
ESP,1980,22.7652357074965
SWE,1980,25.3663210206656
TUR,1980,16.0210617847404
GBR,1980,23.266838313686
IND,1980,20.9630548650584
ZAF,1980,25.9335738408278
AUT,1981,27.6202699190513
BEL,1981,21.5582682052742
COL,1981,19.5024255693109
DEU,1981,24.7305167531309
GRC,1981,29.3812994364788
ISL,1981,27.8597679040905
IRL,1981,29.2986405433325
ISR,1981,22.662336141936
ITA,1981,26.4452889208096
JPN,1981,33.5121527923183
LUX,1981,22.7380051890113
MEX,1981,26.9438932519051
NLD,1981,20.6726426502931
PRT,1981,33.0189419209889
ESP,1981,22.6441780400572
SWE,1981,23.8636563147188
TUR,1981,19.4781391170398
GBR,1981,21.0843310950567
IND,1981,21.7934468726186
ZAF,1981,27.1742282878398
AUT,1982,24.9152895185349
BEL,1982,20.2956399883172
COL,1982,19.4089221912825
DEU,1982,23.3330147827196
GRC,1982,26.5953759556272
ISL,1982,27.7809891972966
IRL,1982,26.1928039256005
ISR,1982,22.2010668536843
ITA,1982,24.9166773665131
JPN,1982,32.3768853100865
LUX,1982,22.3472411190455
MEX,1982,23.4377242705682
NLD,1982,20.0496716061069
PRT,1982,33.2518316488797
ESP,1982,22.4154217888565
SWE,1982,23.6941291711006
TUR,1982,19.4259838393941
GBR,1982,21.0870387560264
IND,1982,23.2865923603957
ZAF,1982,27.0517212808795
AUT,1983,24.0377596339095
BEL,1983,18.7205809860733
COL,1983,19.2275718253487
DEU,1983,23.5636129384275
GRC,1983,28.4995748418454
ISL,1983,24.4294689876432
IRL,1983,22.8586599092939
ISR,1983,23.1222001025781
ITA,1983,23.5309700712441
JPN,1983,31.2712423400027
LUX,1983,18.9939810826456
MEX,1983,17.9169939778464
NLD,1983,19.9439648848966
PRT,1983,31.231167968619
ESP,1983,21.8028697187642
SWE,1983,24.0593714318943
TUR,1983,19.0589129891925
GBR,1983,20.9187865409009
IND,1983,22.5300120839856
ZAF,1983,26.0574493280057
AUT,1984,23.5329918294491
BEL,1984,18.3669507813302
COL,1984,19.1994140706031
DEU,1984,23.1064362693215
GRC,1984,23.0503832169776
ISL,1984,24.0958511767623
IRL,1984,21.1778697619617
