country_code,year,gdp_per_hour,indexed_2000,p10,p90
GRC,2001,39.8261730567268,104.72914714588254,99.92210708877577,130.14958514213373
GRC,2002,40.8461412813843,107.41131302037236,100.07003879457697,112.9141862624287
GRC,2003,42.7658501877833,112.45948765289747,101.10170135197774,143.08608166613882
GRC,2004,44.122154894774,116.0261028792904,103.59517462071307,128.13986034782982
GRC,2005,43.0989209120559,113.3353491835207,102.41753553303921,169.77326069660705
GRC,2006,45.2278868644654,118.93379792678525,106.36716301113105,152.86255982958795
GRC,2007,46.5068102204394,122.29692679546483,107.60781837840227,173.8745015838049
GRC,2008,46.0593248148264,121.12019397648857,107.02448773829661,166.8277879232891
GRC,2009,44.9811982108585,118.28509155306419,105.7490664780711,173.91482001758484
GRC,2010,44.5309161973918,117.10100461660838,105.90222399779203,166.44317037272864
GRC,2011,41.514424002154,109.16866689162813,108.95620079869195,180.43075115664453
GRC,2012,38.8422797319823,102.14184585945843,105.37574340122478,176.0323580881275
