REF_AREA,TIME_PERIOD,biz_pct_gdp
USA,2016,11.05602562479284
EA,2016,12.093946312156424
EU,2016,12.325213846520564
BRA,2016,7.740223513588687
CHN,2016,23.020657741753798
RUS,2016,13.737258022072703
ZAF,2016,11.125748738394634
AUS,2017,11.639386909935428
AUT,2017,15.051127902857889
BEL,2017,15.200294447180806
CAN,2017,10.311584240421439
CHL,2017,16.269289925612394
COL,2017,12.501751820535354
CZE,2017,15.514821954286111
DNK,2017,13.571911523833585
EST,2017,14.776985288219052
FIN,2017,12.758003791621038
FRA,2017,11.60615103196104
DEU,2017,11.74917719487205
GRC,2017,5.666996840003881
HUN,2017,14.017980864262794
IRL,2017,28.811554940909595
ITA,2017,10.353409271347056
JPN,2017,17.008261115621263
KOR,2017,20.30141752763202
LVA,2017,13.526627535521987
LTU,2017,12.53794137542719
LUX,2017,9.047490555906734
MEX,2017,14.122676566052196
NLD,2017,10.526715330800226
NZL,2017,13.568816672165417
NOR,2017,12.531510458748969
POL,2017,9.461991796603046
PRT,2017,12.017646070514054
SVK,2017,13.689743818206077
SVN,2017,11.720815606111476
ESP,2017,13.669719595495492
SWE,2017,16.06718433682745
CHE,2017,20.015122811318246
TUR,2017,16.07495143306307
GBR,2017,11.523434333608932
USA,2017,11.099881083628905
EA,2017,12.359474440913454
EU,2017,12.525779598713433
BRA,2017,7.427028828467827
CHN,2017,24.09327490084846
RUS,2017,14.957193324148426
ZAF,2017,10.493561148014612
AUS,2018,11.308341665878151
AUT,2018,15.404263111932439
BEL,2018,15.290349033432138
CAN,2018,10.248090621400706
CHL,2018,17.142912486150827
COL,2018,11.560745137382305
CZE,2018,14.917090244610192
DNK,2018,13.93693032921665
EST,2018,16.496797553023892
FIN,2018,13.205838597701643
FRA,2018,11.91784127693617
DEU,2018,12.089964269386105
GRC,2018,6.494827033326098
HUN,2018,14.900379721864248
IRL,2018,23.736787933815048
ITA,2018,10.779958018711786
JPN,2018,17.458416280398797
KOR,2018,19.27821703763551
LVA,2018,13.319248377543039
LTU,2018,13.242063440991206
LUX,2018,7.866154483038904
MEX,2018,14.533868289562522
NLD,2018,10.308622294934555
NZL,2018,14.219222257763395
NOR,2018,12.412608577856883
POL,2018,10.53871158653878
PRT,2018,12.38742078043181
SVK,2018,13.07943361287169
SVN,2018,12.022540949983211
ESP,2018,14.163441328542326
SWE,2018,16.105111999425695
CHE,2018,19.602731824087197
TUR,2018,15.660991790012302
GBR,2018,11.233404204076434
USA,2018,11.424724285547452
EA,2018,12.53711004916053
EU,2018,12.71319977825674
BRA,2018,8.075694078688594
CHN,2018,25.389480007856047
RUS,2018,14.166277129240438
ZAF,2018,10.283002420578207
AUS,2019,11.218920405468866
AUT,2019,16.057824876427084
BEL,2019,15.667577233588263
CAN,2019,10.899508679901928
CHL,2019,18.3731092981251
COL,2019,12.358263809491486
CZE,2019,15.434865336620646
DNK,2019,13.64763716428371
EST,2019,16.283757591685955
FIN,2019,12.977217652336478
FRA,2019,12.08801817345464
DEU,2019,12.297754206622022
GRC,2019,6.71988812871393
HUN,2019,16.55145995986358
IRL,2019,49.42252737180794
ITA,2019,10.873072992640822
JPN,2019,17.382402348188997
KOR,2019,18.844235720936776
LVA,2019,13.757019185002896
LTU,2019,13.756094223381279
LUX,2019,9.913319993262714
MEX,2019,13.544058058298454
NLD,2019,10.8879962688321
NZL,2019,14.039781391018694
NOR,2019,14.654412907426526
POL,2019,11.048264661534581
PRT,2019,12.867220621279182
SVK,2019,13.731958219004508
SVN,2019,12.15575101725539
ESP,2019,14.631453844988103
SWE,2019,15.545381729571668
CHE,2019,19.700349726178377
TUR,2019,15.241905540871668
GBR,2019,11.271389074200556
USA,2019,11.311666834261983
EA,2019,13.583030744043754
EU,2019,13.660215548619785
BRA,2019,8.539515675117942
CHN,2019,26.12487612933004
RUS,2019,13.888467571291276
ZAF,2019,10.158240318154519
AUS,2020,10.857651972264307
AUT,2020,15.66586425906415
BEL,2020,15.357749170944988
CAN,2020,10.258690842309077
CHL,2020,17.193501732558303
COL,2020,11.375693435262512
CZE,2020,14.555039721580085
DNK,2020,14.118376955437276
EST,2020,19.612474739577575
FIN,2020,12.834039096904668
FRA,2020,12.083642147557741
DEU,2020,11.860278434645501
GRC,2020,7.041006242185793
HUN,2020,14.841123849020253
IRL,2020,37.799106537403944
ITA,2020,10.648912142482327
JPN,2020,17.0947991831682
KOR,2020,20.255845795887407
LVA,2020,13.448358457368085
LTU,2020,12.355150659598403
LUX,2020,8.245399605935539
MEX,2020,12.481473845808784
NLD,2020,10.64726754304849
NZL,2020,13.322557176037945
NOR,2020,14.897236084730219
POL,2020,10.448476856281786
PRT,2020,13.238789340748715
SVK,2020,11.63623214669909
SVN,2020,11.334343225337152
ESP,2020,14.373537699674255
SWE,2020,15.641146612060398
CHE,2020,19.855809817462358
TUR,2020,17.470119012246823
GBR,2020,10.724095410218725
USA,2020,10.942602463542219
EA,2020,13.056692130677918
EU,2020,13.172083619165845
BRA,2020,9.337301305180812
CHN,2020,24.339154724737305
ZAF,2020,9.338601101832502
AUS,2021,11.12053479350011
AUT,2021,15.779200592580887
BEL,2021,15.225753645114532
CAN,2021,10.83677929567498
CHL,2021,17.93989265351523
COL,2021,11.435360722568712
CZE,2021,15.323994035912934
DNK,2021,14.971320357914992
EST,2021,18.99445366967798
FIN,2021,13.361258059847898
FRA,2021,12.647171528848709
DEU,2021,11.72238304990847
GRC,2021,7.721889399727611
HUN,2021,16.153484025853928
IRL,2021,18.309843903778777
ITA,2021,11.320478034301631
JPN,2021,17.20170908367015
KOR,2021,20.132976409651334
LVA,2021,14.163509172826373
LTU,2021,14.660255242325832
LUX,2021,9.79799724479047
MEX,2021,13.752080755636511
NLD,2021,10.428018619258589
NZL,2021,14.379527282753074
NOR,2021,12.2599398223426
POL,2021,8.969993815559398
PRT,2021,13.766727071029255
SVK,2021,11.520365340531741
SVN,2021,11.691199487559206
ESP,2021,13.266406253794065
SWE,2021,16.388470511798253
CHE,2021,19.547786088525722
TUR,2021,18.308231453736234
GBR,2021,10.746939274587817
USA,2021,10.72555920473343
EA,2021,12.51863325503977
EU,2021,12.70183292733569
BRA,2021,10.62937090871402
CHN,2021,24.681675101114823
ZAF,2021,8.431292361246712
AUS,2022,11.470178846594893
AUT,2022,15.44313205317268
BEL,2022,15.469141690380576
CAN,2022,10.927478748757537
CHL,2022,20.132816300330145
COL,2022,11.604679286428517
CZE,2022,16.387403913149033
DNK,2022,15.316340747911088
EST,2022,14.20378960951486
FIN,2022,13.666748078982488
FRA,2022,12.693415803151572
GRC,2022,8.802161584522814
HUN,2022,16.47755592898085
IRL,2022,16.954707641422186
ITA,2022,11.69652193819185
JPN,2022,18.140876279647294
KOR,2022,21.7904006895657
LVA,2022,14.890258400249282
LTU,2022,14.25937764072511
LUX,2022,8.049413477643892
MEX,2022,13.972225547227621
NLD,2022,10.488921535086842
NZL,2022,14.912978402787147
NOR,2022,10.157297429028711
POL,2022,8.987825918699714
PRT,2022,14.130079828876148
SVK,2022,12.320945743814274
SVN,2022,12.175457302084835
ESP,2022,13.112860800821002
SWE,2022,16.95755890870925
CHE,2022,19.2364516004666
TUR,2022,20.6211197202152
GBR,2022,11.015521810000912
USA,2022,11.011846449313202
EA,2022,12.64661923559253
EU,2022,12.868757784904867
ZAF,2022,9.209983445911966
AUS,2023,12.39223514706021
AUT,2023,15.306585856360819
BEL,2023,15.77449179192478
CAN,2023,10.735100111188466
CHL,2023,18.73123509364636
CZE,2023,16.564009736730966
DNK,2023,15.904879515572397
EST,2023,13.62002615614812
FIN,2023,13.488972149988943
HUN,2023,15.155012171968714
IRL,2023,19.853973621133253
ITA,2023,11.113339450818149
JPN,2023,18.18716448799444
LVA,2023,15.320652970773752
LTU,2023,14.884432828940446
LUX,2023,7.681151752072664
NLD,2023,10.47829179732473
NZL,2023,14.322321406430913
POL,2023,9.36102119257433
PRT,2023,14.05445070320476
SVK,2023,12.793195375913726
SVN,2023,11.96650781162071
SWE,2023,17.08907770510646
CHE,2023,19.24694675496006
TUR,2023,21.29826004014717
GBR,2023,11.101373319322507
USA,2023,11.36792768875053
EA,2023,12.646502526257452
EU,2023,13.010824197594967
ZAF,2023,10.101731894488701
AUS,2024,12.453466249378799
AUT,2024,14.098250141134821
CAN,2024,10.593951498041942
CZE,2024,15.620751534164535
DNK,2024,16.221523681554675
EST,2024,12.94331611283523
FIN,2024,12.876598230101626
IRL,2024,12.33132260874431
ITA,2024,11.051830148433865
LVA,2024,13.177211687797557
LTU,2024,13.762596010139623
LUX,2024,7.111510764313766
NLD,2024,10.167587412992381
POL,2024,8.821212492801275
SVK,2024,12.752184359244376
SVN,2024,11.700564054264841
SWE,2024,17.008260317749304
TUR,2024,18.932040382298975
GBR,2024,11.10665513657245
EA,2024,12.040497248777628
EU,2024,12.314162770492047
ZAF,2024,9.966637674168176
SWE,1970,16.293458131355628
USA,1970,8.908045839699616
SWE,1971,16.045215783363282
USA,1971,8.794079700476745
SWE,1972,16.032683856122215
SWE,1973,16.054116732758338
SWE,1974,16.09878855705537
FIN,1975,19.335363138571093
SWE,1975,15.781886408086496
FIN,1976,16.864003878696778
SWE,1976,16.239192403048726
FIN,1977,15.789462965864237
SWE,1977,15.834674174690058
FIN,1978,12.814458195735874
SWE,1978,13.929625018250153
FIN,1979,12.649865261721018
SWE,1979,14.538625643652749
SWE,1980,14.325203614828062
SWE,1981,13.660424160899497
SWE,1982,14.313945354566288
SWE,1983,14.998860253918968
SWE,1984,15.67678012664271
SWE,1985,17.28456256707934
SWE,1986,16.73240739903235
SWE,1987,17.825118522006367
SWE,1988,18.528604786268367
SWE,1989,20.393880405042818
SWE,1990,20.212234499646698
SWE,1991,17.307616501528916
SWE,1992,15.186012543378617
DEU,2022,12.01584703425839
COL,2023,8.77889284231226
FRA,2023,12.658218533143781
DEU,2023,11.979991989211497
GRC,2023,8.35083582658318
MEX,2023,13.961294615167319
ESP,2023,13.135406783859398
BEL,2024,16.000630691255015
FRA,2024,12.265293752022082
DEU,2024,11.385733788868945
GRC,2024,8.48011159108413
HUN,2024,14.763335631086964
MEX,2024,13.025014683897387
PRT,2024,13.754025659739334
ESP,2024,13.055013704816448
BEL,2009,14.139449333385839
