Date,Adj Close,Close,High,Low,Open,Midmarket_Rate
2019-01-28,0.010068,0.010068,0.010148,0.009935,0.010068,0.010042
2019-01-29,0.010032,0.010032,0.01013,0.01,0.010031,0.010065
2019-01-30,0.010025,0.010025,0.010113,0.009995,0.010101,0.010054
2019-01-31,0.010025,0.010025,0.010156,0.010004,0.010024,0.01008
2019-02-01,0.010025,0.010025,0.010169,0.010024,0.010025,0.010096
2019-02-04,0.010054,0.010054,0.010198,0.010046,0.010054,0.010122
2019-02-05,0.010168,0.010168,0.010196,0.010066,0.010091,0.010131
2019-02-06,0.010168,0.010168,0.010198,0.010075,0.010091,0.010136
2019-02-07,0.010174,0.010174,0.010175,0.010076,0.010174,0.010125
2019-02-08,0.010082,0.010082,0.010183,0.010056,0.010081,0.01012
2019-02-11,0.010067,0.010067,0.010158,0.01004,0.010067,0.010099
2019-02-12,0.010027,0.010027,0.010186,0.010023,0.010104,0.010104
2019-02-13,0.010076,0.010076,0.010196,0.010067,0.010154,0.010132
2019-02-14,0.010081,0.010081,0.010191,0.010066,0.01016,0.010129
2019-02-15,0.01008,0.01008,0.010198,0.010069,0.010081,0.010134
2019-02-18,0.010089,0.010089,0.010169,0.010078,0.010089,0.010123
2019-02-19,0.010165,0.010165,0.010181,0.010065,0.010082,0.010123
2019-02-20,0.010088,0.010088,0.010201,0.010067,0.010085,0.010134
2019-02-21,0.010164,0.010164,0.010196,0.010065,0.010085,0.010131
2019-02-22,0.010085,0.010085,0.010193,0.010065,0.010164,0.010129
2019-02-25,0.01009,0.01009,0.010201,0.010065,0.01009,0.010133
2019-02-26,0.010082,0.010082,0.010201,0.010083,0.010084,0.010142
2019-02-27,0.010082,0.010082,0.010204,0.010082,0.010082,0.010143
2019-02-28,0.010083,0.010083,0.010217,0.010076,0.010082,0.010146
2019-03-01,0.010086,0.010086,0.010207,0.010015,0.010083,0.010111
2019-03-04,0.010087,0.010087,0.010211,0.010087,0.010087,0.010149
2019-03-05,0.010083,0.010083,0.010206,0.010083,0.010083,0.010144
2019-03-06,0.010083,0.010083,0.010211,0.010082,0.010084,0.010147
2019-03-07,0.010083,0.010083,0.010237,0.010082,0.010085,0.010159
2019-03-08,0.0101,0.0101,0.010251,0.010101,0.010101,0.010176
2019-03-11,0.010144,0.010144,0.01026,0.010133,0.010144,0.010196
2019-03-12,0.010138,0.010138,0.010228,0.01007,0.010137,0.010149
2019-03-13,0.010075,0.010075,0.010183,0.00999,0.010076,0.010087
2019-03-14,0.010159,0.010159,0.010191,0.010075,0.010159,0.010133
2019-03-15,0.010081,0.010081,0.010181,0.010063,0.01016,0.010122
2019-03-18,0.010133,0.010133,0.010163,0.010029,0.010133,0.010096
2019-03-19,0.010113,0.010113,0.010135,0.009998,0.010035,0.010066
2019-03-20,0.010014,0.010014,0.010115,0.009985,0.010015,0.01005
2019-03-21,0.009999,0.009999,0.010138,0.009949,0.01,0.010044
2019-03-22,0.010021,0.010021,0.010115,0.01001,0.01002,0.010063
2019-03-25,0.01004,0.01004,0.010115,0.009997,0.01004,0.010056
2019-03-26,0.01,0.01,0.010115,0.009998,0.010077,0.010056
2019-03-27,0.010078,0.010078,0.01012,0.009999,0.010078,0.010059
2019-03-28,0.01002,0.01002,0.010155,0.010005,0.010021,0.01008
2019-03-29,0.010104,0.010104,0.010109,0.010004,0.010104,0.010057
2019-04-01,0.010017,0.010017,0.010132,0.010009,0.010097,0.01007
2019-04-02,0.010094,0.010094,0.010103,0.009999,0.010014,0.010051
2019-04-03,0.01002,0.01002,0.01011,0.010004,0.010019,0.010057
2019-04-04,0.010031,0.010031,0.010136,0.01002,0.010029,0.010078
2019-04-05,0.010025,0.010025,0.010137,0.009942,0.010024,0.01004
2019-04-08,0.010031,0.010031,0.010145,0.01002,0.010032,0.010083
2019-04-09,0.010024,0.010024,0.010125,0.009998,0.010018,0.010062
2019-04-10,0.010089,0.010089,0.010118,0.009985,0.010009,0.010051
2019-04-11,0.009989,0.009989,0.010125,0.009975,0.009989,0.01005
2019-04-12,0.01003,0.01003,0.010109,0.009993,0.010028,0.010051
2019-04-15,0.01,0.01,0.010077,0.009994,0.010005,0.010036
2019-04-16,0.010001,0.010001,0.010105,0.009901,0.009999,0.010003
2019-04-17,0.009989,0.009989,0.0101,0.009901,0.00999,0.01
2019-04-18,0.009975,0.009975,0.010078,0.009953,0.009973,0.010015
2019-04-19,0.00996,0.00996,0.010077,0.00996,0.009966,0.010019
2019-04-22,0.00996,0.00996,0.009974,0.009965,0.009973,0.00997
2019-04-23,0.009962,0.009962,0.010032,0.009934,0.009986,0.009983
2019-04-24,0.010053,0.010053,0.010054,0.009933,0.009974,0.009994
2019-04-25,0.010055,0.010055,0.01007,0.009939,0.010056,0.010005
2019-04-26,0.010019,0.010019,0.010067,0.009862,0.009938,0.009965
2019-04-29,0.009957,0.009957,0.01005,0.00994,0.009944,0.009995
2019-04-30,0.009955,0.009955,0.01012,0.009954,0.009967,0.010037
2019-05-01,0.01,0.01,0.010104,0.009993,0.010001,0.010048
2019-05-02,0.009993,0.009993,0.010128,0.009955,0.009988,0.010041
2019-05-03,0.009985,0.009985,0.010075,0.009982,0.009984,0.010028
2019-05-06,0.009989,0.009989,0.010089,0.009901,0.010034,0.009995
2019-05-07,0.01009,0.01009,0.01012,0.009979,0.010011,0.010049
2019-05-08,0.00999,0.00999,0.010097,0.00997,0.009989,0.010034
2019-05-09,0.010034,0.010034,0.0101,0.009954,0.009955,0.010027
2019-05-10,0.009954,0.009954,0.0101,0.009954,0.009955,0.010027
2019-05-13,0.009989,0.009989,0.0101,0.009984,0.00999,0.010042
2019-05-14,0.009989,0.009989,0.0101,0.009983,0.009992,0.010042
2019-05-15,0.009989,0.009989,0.010098,0.009901,0.009988,0.01
2019-05-16,0.009986,0.009986,0.0101,0.009901,0.009986,0.01
2019-05-17,0.010065,0.010065,0.010097,0.009984,0.009986,0.010041
2019-05-20,0.00998,0.00998,0.0101,0.009983,0.009994,0.010042
2019-05-21,0.009986,0.009986,0.010097,0.009974,0.009982,0.010036
2019-05-23,0.00997,0.00997,0.0101,0.009881,0.00997,0.009991
2019-05-24,0.009969,0.009969,0.01009,0.009968,0.00997,0.010029
2019-05-27,0.009975,0.009975,0.01009,0.00997,0.009989,0.01003
2019-05-28,0.009974,0.009974,0.01008,0.009962,0.009975,0.010021
2019-05-29,0.009967,0.009967,0.01008,0.009949,0.010047,0.010014
2019-05-30,0.009985,0.009985,0.01008,0.00995,0.009983,0.010015
2019-05-31,0.009987,0.009987,0.010087,0.009955,0.009985,0.010021
2019-06-03,0.009967,0.009967,0.010085,0.009965,0.010001,0.010025
2019-06-04,0.009984,0.009984,0.010082,0.009951,0.009985,0.010017
2019-06-05,0.009985,0.009985,0.010064,0.009959,0.009984,0.010012
2019-06-06,0.009985,0.009985,0.01007,0.009959,0.009984,0.010015
2019-06-07,0.009986,0.009986,0.01009,0.009896,0.009984,0.009993
2019-06-10,0.009979,0.009979,0.010057,0.009965,0.010029,0.010011
2019-06-11,0.009986,0.009986,0.010074,0.009887,0.009986,0.009981
2019-06-12,0.009984,0.009984,0.010075,0.009944,0.009983,0.01001
2019-06-13,0.010063,0.010063,0.010065,0.009932,0.009985,0.009999
2019-06-14,0.009947,0.009947,0.010026,0.009906,0.009946,0.009966
2019-06-17,0.009916,0.009916,0.009989,0.009882,0.009919,0.009936
2019-06-18,0.009896,0.009896,0.009979,0.009883,0.009898,0.009931
2019-06-19,0.009968,0.009968,0.010022,0.009889,0.009891,0.009955
2019-06-20,0.009989,0.009989,0.010035,0.009895,0.00991,0.009965
2019-06-21,0.009986,0.009986,0.010025,0.0099,0.009909,0.009963
2019-06-24,0.009912,0.009912,0.009996,0.0099,0.009987,0.009948
2019-06-25,0.009986,0.009986,0.009998,0.009876,0.009912,0.009937
2019-06-26,0.009961,0.009961,0.01,0.00979,0.009885,0.009895
2019-06-27,0.009887,0.009887,0.009989,0.009862,0.009887,0.009925
2019-06-28,0.009867,0.009867,0.009978,0.009857,0.009867,0.009918
2019-07-01,0.009868,0.009868,0.009959,0.009823,0.00986,0.009891
2019-07-02,0.009908,0.009908,0.009936,0.009794,0.00983,0.009865
2019-07-03,0.009803,0.009803,0.009968,0.009799,0.009804,0.009884
2019-07-04,0.009878,0.009878,0.009971,0.009833,0.009876,0.009902
2019-07-05,0.009918,0.009918,0.009949,0.009829,0.009843,0.009889
2019-07-08,0.009843,0.009843,0.009932,0.009742,0.009844,0.009837
2019-07-09,0.009839,0.009839,0.009925,0.009817,0.009838,0.009871
2019-07-10,0.009817,0.009817,0.009905,0.009732,0.009816,0.009819
2019-07-11,0.009884,0.009884,0.009899,0.009801,0.009883,0.00985
2019-07-12,0.009889,0.009889,0.009889,0.009802,0.009814,0.009846
2019-07-15,0.009809,0.009809,0.009875,0.009793,0.00981,0.009834
2019-07-16,0.009869,0.009869,0.00991,0.009788,0.009793,0.009849
2019-07-17,0.009787,0.009787,0.009915,0.009784,0.009784,0.009849
2019-07-18,0.009875,0.009875,0.00991,0.009785,0.0098,0.009847
2019-07-19,0.009875,0.009875,0.009898,0.00977,0.009874,0.009834
2019-07-22,0.009785,0.009785,0.009881,0.009736,0.009778,0.009809
2019-07-23,0.009747,0.009747,0.009849,0.009718,0.009746,0.009784
2019-07-24,0.009822,0.009822,0.009823,0.009698,0.009822,0.009761
2019-07-25,0.009785,0.009785,0.009842,0.009698,0.009708,0.00977
2019-07-26,0.009732,0.009732,0.009832,0.009715,0.009732,0.009774
2019-07-29,0.009727,0.009727,0.009813,0.009685,0.009726,0.009749
2019-07-30,0.009775,0.009775,0.009808,0.009674,0.009775,0.009741
2019-07-31,0.009765,0.009765,0.009827,0.009657,0.009688,0.009742
2019-08-01,0.009695,0.009695,0.009879,0.009676,0.009773,0.009778
2019-08-02,0.009779,0.009779,0.009913,0.009769,0.009857,0.009841
2019-08-05,0.009799,0.009799,0.009906,0.00976,0.009804,0.009833
2019-08-06,0.009792,0.009792,0.009888,0.00969,0.009842,0.009789
2019-08-07,0.009845,0.009845,0.009889,0.009754,0.009846,0.009822
2019-08-08,0.009754,0.009754,0.009884,0.009747,0.009754,0.009815
2019-08-09,0.009842,0.009842,0.009913,0.009709,0.009765,0.009811
2019-08-12,0.00979,0.00979,0.009861,0.009695,0.009799,0.009778
2019-08-13,0.009785,0.009785,0.009891,0.009765,0.009788,0.009828
2019-08-14,0.009777,0.009777,0.009891,0.009766,0.009778,0.009828
2019-08-15,0.009779,0.009779,0.009862,0.009766,0.009779,0.009814
2019-08-16,0.009771,0.009771,0.009888,0.009747,0.00977,0.009817
2019-08-19,0.009766,0.009766,0.009882,0.009763,0.009768,0.009823
2019-08-20,0.009774,0.009774,0.00992,0.009766,0.009777,0.009843
2019-08-21,0.009803,0.009803,0.009888,0.00978,0.009802,0.009834
2019-08-22,0.009805,0.009805,0.009901,0.009778,0.009803,0.00984
2019-08-23,0.009873,0.009873,0.009904,0.009777,0.009797,0.009841
2019-08-26,0.00978,0.00978,0.009875,0.009699,0.009868,0.009787
2019-08-27,0.009765,0.009765,0.009853,0.009676,0.009843,0.009765
2019-08-28,0.009761,0.009761,0.009888,0.009676,0.00976,0.009782
2019-08-29,0.009838,0.009838,0.009872,0.009742,0.009761,0.009807
2019-08-30,0.009746,0.009746,0.00986,0.009739,0.009745,0.009799
2019-09-02,0.009756,0.009756,0.00985,0.009731,0.009748,0.009791
2019-09-03,0.00983,0.00983,0.009842,0.009716,0.009751,0.009779
2019-09-04,0.009718,0.009718,0.009836,0.009633,0.009722,0.009734
2019-09-05,0.009719,0.009719,0.009832,0.009708,0.009718,0.00977
2019-09-06,0.009723,0.009723,0.009811,0.009709,0.009724,0.00976
2019-09-09,0.009809,0.009809,0.009832,0.009722,0.009791,0.009777
2019-09-10,0.009815,0.009815,0.009819,0.009657,0.009737,0.009738
2019-09-11,0.009742,0.009742,0.009832,0.009713,0.009742,0.009772
2019-09-12,0.009736,0.009736,0.00984,0.009711,0.009737,0.009775
2019-09-13,0.009815,0.009815,0.009846,0.009721,0.009736,0.009784
2019-09-16,0.009736,0.009736,0.009832,0.009716,0.009743,0.009774
2019-09-17,0.009806,0.009806,0.009834,0.009706,0.009728,0.00977
2019-09-18,0.009733,0.009733,0.009832,0.009636,0.009742,0.009734
2019-09-19,0.00979,0.00979,0.009836,0.009709,0.009713,0.009772
2019-09-20,0.009795,0.009795,0.009855,0.009717,0.009717,0.009786
2019-09-23,0.009741,0.009741,0.009836,0.009714,0.009739,0.009775
2019-09-24,0.009796,0.009796,0.009836,0.009717,0.009719,0.009776
2019-09-25,0.009729,0.009729,0.009836,0.009713,0.009727,0.009775
2019-09-26,0.009717,0.009717,0.009836,0.009708,0.009708,0.009772
2019-09-27,0.009729,0.009729,0.009837,0.009634,0.009728,0.009735
2019-09-30,0.009717,0.009717,0.009803,0.009707,0.009717,0.009755
2019-10-01,0.009804,0.009804,0.009804,0.0097,0.009717,0.009752
2019-10-02,0.009725,0.009725,0.009803,0.009634,0.009728,0.009718
2019-10-03,0.009797,0.009797,0.009811,0.009712,0.009723,0.009761
2019-10-04,0.009728,0.009728,0.009807,0.009717,0.009728,0.009762
2019-10-07,0.00972,0.00972,0.009812,0.009718,0.009723,0.009765
2019-10-08,0.009728,0.009728,0.009811,0.009643,0.009729,0.009727
2019-10-09,0.009728,0.009728,0.009812,0.009648,0.009728,0.00973
2019-10-10,0.009734,0.009734,0.009812,0.009728,0.009728,0.00977
2019-10-11,0.009733,0.009733,0.009813,0.009648,0.009733,0.00973
2019-10-14,0.009733,0.009733,0.009806,0.009721,0.009726,0.009764
2019-10-15,0.009729,0.009729,0.009816,0.009727,0.009728,0.009771
2019-10-16,0.009731,0.009731,0.009815,0.009724,0.009732,0.00977
2019-10-17,0.009732,0.009732,0.00981,0.009648,0.009737,0.009729
2019-10-18,0.009733,0.009733,0.009811,0.009728,0.009734,0.009769
2019-10-21,0.009731,0.009731,0.009809,0.009717,0.009717,0.009763
2019-10-22,0.009808,0.009808,0.009823,0.009723,0.009809,0.009773
2019-10-23,0.009748,0.009748,0.009832,0.009662,0.009746,0.009747
2019-10-24,0.009746,0.009746,0.009871,0.009695,0.009747,0.009783
2019-10-25,0.009857,0.009857,0.009858,0.009737,0.009781,0.009797
2019-10-28,0.009756,0.009756,0.009836,0.009742,0.009756,0.009789
2019-10-29,0.009747,0.009747,0.009843,0.009746,0.009747,0.009794
2019-10-30,0.009842,0.009842,0.009867,0.00975,0.009843,0.009809
2019-10-31,0.009863,0.009863,0.009862,0.009747,0.009785,0.009804
2019-11-01,0.009851,0.009851,0.009858,0.00977,0.009774,0.009814
2019-11-04,0.00978,0.00978,0.009858,0.009749,0.00978,0.009804
2019-11-05,0.009774,0.009774,0.009871,0.009751,0.009774,0.009811
2019-11-06,0.009863,0.009863,0.009892,0.009757,0.009862,0.009824
2019-11-07,0.009813,0.009813,0.009913,0.009732,0.009815,0.009823
2019-11-08,0.009897,0.009897,0.009938,0.009813,0.009819,0.009875
2019-11-11,0.009937,0.009937,0.009942,0.009814,0.009857,0.009878
2019-11-12,0.009861,0.009861,0.009943,0.009814,0.009862,0.009878
2019-11-13,0.009862,0.009862,0.009972,0.009842,0.009863,0.009907
2019-11-14,0.00989,0.00989,0.009978,0.009853,0.00989,0.009915
2019-11-15,0.009896,0.009896,0.009987,0.00979,0.009895,0.009888
2019-11-18,0.009985,0.009985,0.009996,0.009873,0.009905,0.009934
2019-11-19,0.009916,0.009916,0.010006,0.009867,0.009996,0.009936
2019-11-20,0.009927,0.009927,0.010041,0.009903,0.009926,0.009972
2019-11-21,0.009985,0.009985,0.01005,0.009916,0.00996,0.009983
2019-11-22,0.009985,0.009985,0.010046,0.009838,0.009961,0.009942
2019-11-25,0.00994,0.00994,0.010016,0.009891,0.00994,0.009953
2019-11-26,0.009972,0.009972,0.009972,0.009766,0.009971,0.009869
2019-11-27,0.009932,0.009932,0.009952,0.009833,0.009932,0.009892
2019-11-28,0.00993,0.00993,0.009931,0.009808,0.009931,0.009869
2019-11-29,0.009902,0.009902,0.009928,0.009761,0.009824,0.009844
2019-12-02,0.009922,0.009922,0.009927,0.009823,0.009843,0.009875
2019-12-03,0.009832,0.009832,0.009956,0.009832,0.009911,0.009894
2019-12-04,0.00995,0.00995,0.010001,0.009799,0.009873,0.0099
2019-12-05,0.009901,0.009901,0.010019,0.009896,0.009902,0.009958
2019-12-06,0.009935,0.009935,0.010024,0.009901,0.010015,0.009963
2019-12-09,0.00993,0.00993,0.010051,0.009929,0.00993,0.00999
2019-12-10,0.010041,0.010041,0.01004,0.009896,0.009961,0.009968
2019-12-11,0.01003,0.01003,0.010031,0.00993,0.009949,0.00998
2019-12-12,0.009931,0.009931,0.010011,0.00993,0.010009,0.00997
2019-12-13,0.010009,0.010009,0.010019,0.009843,0.010009,0.009931
2019-12-16,0.010009,0.010009,0.010021,0.009901,0.00993,0.009961
2019-12-17,0.00994,0.00994,0.010025,0.009901,0.010019,0.009963
2019-12-18,0.01003,0.01003,0.010091,0.009896,0.010029,0.009993
2019-12-19,0.010066,0.010066,0.010111,0.009983,0.010066,0.010047
2019-12-20,0.010111,0.010111,0.010117,0.010016,0.010031,0.010067
2019-12-23,0.010111,0.010111,0.010122,0.01002,0.010029,0.010071
2019-12-24,0.01004,0.01004,0.010122,0.01,0.010122,0.010061
2019-12-25,0.010019,0.010019,0.01002,0.010018,0.010019,0.010019
2019-12-26,0.010018,0.010018,0.010023,0.010015,0.010018,0.010019
2019-12-27,0.010015,0.010015,0.010081,0.00997,0.010015,0.010026
2019-12-30,0.010054,0.010054,0.010059,0.009955,0.009975,0.010007
2019-12-31,0.009956,0.009956,0.010048,0.009946,0.00996,0.009997
2020-01-01,0.010043,0.010043,0.009965,0.009927,0.009965,0.009946
2020-01-02,0.009927,0.009927,0.010085,0.009916,0.009927,0.01
2020-01-03,0.009986,0.009986,0.010086,0.009984,0.009985,0.010035
2020-01-06,0.010085,0.010085,0.010079,0.00998,0.010005,0.01003
2020-01-07,0.010059,0.010059,0.010069,0.009965,0.009984,0.010017
2020-01-08,0.010065,0.010065,0.010065,0.009939,0.010065,0.010002
2020-01-09,0.009986,0.009986,0.010066,0.00993,0.009985,0.009998
2020-01-10,0.00994,0.00994,0.010051,0.009935,0.01002,0.009993
2020-01-13,0.010039,0.010039,0.010045,0.009852,0.009959,0.009949
2020-01-14,0.01002,0.01002,0.01005,0.009847,0.010019,0.009949
2020-01-15,0.009985,0.009985,0.010065,0.009877,0.009986,0.009971
2020-01-16,0.009985,0.009985,0.010086,0.00996,0.010064,0.010023
2020-01-17,0.010065,0.010065,0.010091,0.009901,0.009986,0.009996
2020-01-20,0.010011,0.010011,0.010091,0.009985,0.010011,0.010038
2020-01-21,0.009986,0.009986,0.010086,0.00998,0.009991,0.010033
2020-01-22,0.009999,0.009999,0.010096,0.009926,0.010001,0.010011
2020-01-23,0.009984,0.009984,0.010101,0.00999,0.010015,0.010046
2020-01-24,0.009986,0.009986,0.0101,0.009984,0.009984,0.010042
2020-01-27,0.010093,0.010093,0.010097,0.00993,0.01001,0.010014
2020-01-28,0.010067,0.010067,0.0101,0.009974,0.009986,0.010037
2020-01-29,0.010069,0.010069,0.010113,0.009975,0.009986,0.010044
2020-01-30,0.010112,0.010112,0.010128,0.010014,0.010029,0.010071
2020-01-31,0.01004,0.01004,0.010143,0.01002,0.010123,0.010082
2020-02-03,0.010065,0.010065,0.010143,0.010039,0.010065,0.010091
2020-02-04,0.010052,0.010052,0.010149,0.01004,0.01005,0.010094
2020-02-05,0.01006,0.01006,0.010154,0.00997,0.010143,0.010062
2020-02-06,0.010064,0.010064,0.01015,0.010041,0.010065,0.010096
2020-02-07,0.010051,0.010051,0.010139,0.010035,0.010135,0.010087
2020-02-10,0.010125,0.010125,0.010139,0.01002,0.010041,0.01008
2020-02-11,0.010114,0.010114,0.01012,0.010029,0.010115,0.010075
2020-02-12,0.010114,0.010114,0.010126,0.010025,0.01003,0.010075
2020-02-13,0.01012,0.01012,0.010131,0.009935,0.010035,0.010033
2020-02-14,0.01004,0.01004,0.010126,0.009945,0.010039,0.010036
2020-02-17,0.010115,0.010115,0.010121,0.009945,0.010029,0.010033
2020-02-18,0.009985,0.009985,0.01009,0.009984,0.009986,0.010037
2020-02-19,0.009986,0.009986,0.010071,0.009955,0.010071,0.010013
2020-02-20,0.009985,0.009985,0.010071,0.009881,0.01007,0.009976
2020-02-21,0.00997,0.00997,0.010076,0.00997,0.009985,0.010023
2020-02-24,0.010067,0.010067,0.010076,0.009891,0.009982,0.009983
2020-02-25,0.009985,0.009985,0.010075,0.00996,0.01007,0.010018
2020-02-26,0.009982,0.009982,0.010095,0.009921,0.009985,0.010008
2020-02-27,0.009985,0.009985,0.010094,0.00998,0.01007,0.010037
2020-02-28,0.010067,0.010067,0.010083,0.009975,0.010066,0.010029
2020-03-02,0.010063,0.010063,0.010082,0.009954,0.009981,0.010018
2020-03-03,0.009985,0.009985,0.010035,0.009775,0.009955,0.009905
2020-03-04,0.009862,0.009862,0.009958,0.009803,0.00994,0.00988
2020-03-05,0.009813,0.009813,0.009929,0.009761,0.009814,0.009845
2020-03-06,0.009919,0.009919,0.009928,0.009818,0.009919,0.009873
2020-03-09,0.009833,0.009833,0.009894,0.009713,0.009833,0.009804
2020-03-10,0.009815,0.009815,0.009908,0.009805,0.009813,0.009856
2020-03-11,0.009833,0.009833,0.009936,0.009766,0.009831,0.009851
2020-03-12,0.009852,0.009852,0.009941,0.009833,0.009928,0.009887
2020-03-13,0.009939,0.009939,0.00994,0.009798,0.009861,0.009869
2020-03-16,0.009892,0.009892,0.009881,0.00969,0.009815,0.009785
2020-03-17,0.009766,0.009766,0.009851,0.009728,0.009765,0.009789
2020-03-18,0.009737,0.009737,0.009816,0.009676,0.009737,0.009746
2020-03-19,0.009685,0.009685,0.009766,0.009569,0.009685,0.009667
2020-03-20,0.009588,0.009588,0.010073,0.009477,0.009669,0.009775
2020-03-23,0.009522,0.009522,0.009603,0.00946,0.009524,0.009532
2020-03-24,0.00957,0.00957,0.009571,0.009407,0.00957,0.009489
2020-03-25,0.009488,0.009488,0.00962,0.009416,0.009488,0.009518
2020-03-26,0.009496,0.009496,0.009683,0.009488,0.009497,0.009585
2020-03-27,0.009606,0.009606,0.009762,0.009597,0.009682,0.009679
2020-03-30,0.009786,0.009786,0.009786,0.00956,0.009786,0.009673
2020-03-31,0.00972,0.00972,0.009729,0.009533,0.00972,0.009631
2020-04-01,0.009597,0.009597,0.009693,0.009527,0.009673,0.00961
2020-04-02,0.009597,0.009597,0.009687,0.009506,0.009598,0.009596
2020-04-03,0.009628,0.009628,0.009638,0.009439,0.009629,0.009539
2020-04-06,0.009525,0.009525,0.009612,0.009489,0.009525,0.00955
2020-04-07,0.009502,0.009502,0.009591,0.009425,0.009501,0.009508
2020-04-08,0.009471,0.009471,0.009611,0.009385,0.009471,0.009498
2020-04-09,0.009516,0.009516,0.009619,0.009513,0.009516,0.009566
2020-04-10,0.009533,0.009533,0.009533,0.009524,0.009533,0.009528
2020-04-13,0.009533,0.009533,0.009533,0.009528,0.009533,0.009531
2020-04-14,0.009533,0.009533,0.009609,0.009447,0.009533,0.009528
2020-04-15,0.009532,0.009532,0.009609,0.009496,0.009533,0.009552
2020-04-16,0.009498,0.009498,0.00961,0.009487,0.009496,0.009548
2020-04-17,0.009488,0.009488,0.009609,0.009434,0.009487,0.009521
2020-04-20,0.009467,0.009467,0.009551,0.009415,0.009467,0.009483
2020-04-21,0.009528,0.009528,0.009528,0.009419,0.009451,0.009474
2020-04-22,0.009513,0.009513,0.009514,0.009337,0.009437,0.009426
2020-04-23,0.009497,0.009497,0.009533,0.009391,0.009497,0.009462
2020-04-24,0.009484,0.009484,0.009538,0.009315,0.009484,0.009427
2020-04-27,0.009435,0.009435,0.009515,0.009401,0.009435,0.009458
2020-04-28,0.009412,0.009412,0.009492,0.009406,0.009488,0.009449
2020-04-29,0.009407,0.009407,0.009496,0.009398,0.009483,0.009447
2020-04-30,0.009486,0.009486,0.009491,0.009403,0.009413,0.009447
2020-05-01,0.009414,0.009414,0.009414,0.009406,0.009414,0.00941
2020-05-04,0.009407,0.009407,0.009545,0.009328,0.009407,0.009437
2020-05-05,0.009545,0.009545,0.009579,0.009385,0.00947,0.009482
2020-05-06,0.009478,0.009478,0.009601,0.009467,0.009479,0.009534
2020-05-07,0.009596,0.009596,0.009603,0.009511,0.00952,0.009557
2020-05-08,0.009601,0.009601,0.009616,0.009443,0.009525,0.009529
2020-05-11,0.009519,0.009519,0.00961,0.009425,0.009519,0.009518
2020-05-12,0.009507,0.009507,0.009584,0.00947,0.009506,0.009527
2020-05-13,0.00948,0.00948,0.009564,0.009463,0.00948,0.009513
2020-05-14,0.00948,0.00948,0.009556,0.009448,0.009479,0.009502
2020-05-15,0.009533,0.009533,0.009533,0.009355,0.009533,0.009444
2020-05-18,0.009427,0.009427,0.00955,0.009425,0.009427,0.009488
2020-05-19,0.009454,0.009454,0.009536,0.009368,0.009451,0.009452
2020-05-20,0.009451,0.009451,0.00953,0.009385,0.009527,0.009458
2020-05-21,0.009517,0.009517,0.009522,0.009359,0.009443,0.00944
2020-05-22,0.009451,0.009451,0.009522,0.009355,0.009448,0.009438
2020-05-25,0.009438,0.009438,0.00951,0.009432,0.009438,0.009471
2020-05-26,0.00951,0.00951,0.009509,0.009409,0.009434,0.009459
2020-05-27,0.009428,0.009428,0.009509,0.009355,0.009424,0.009432
2020-05-28,0.009503,0.009503,0.009512,0.009429,0.00943,0.00947
2020-05-29,0.009511,0.009511,0.009524,0.009438,0.009511,0.009481
2020-06-01,0.009452,0.009452,0.009525,0.009443,0.009452,0.009484
2020-06-02,0.009452,0.009452,0.009564,0.009442,0.009523,0.009503
2020-06-03,0.00956,0.00956,0.009596,0.009479,0.009489,0.009537
2020-06-04,0.009505,0.009505,0.009591,0.009505,0.009506,0.009548
2020-06-05,0.009515,0.009515,0.009585,0.009505,0.009584,0.009545
2020-06-08,0.00951,0.00951,0.00959,0.009491,0.00951,0.009541
2020-06-09,0.009497,0.009497,0.009591,0.009479,0.009566,0.009535
2020-06-10,0.009484,0.009484,0.009553,0.009461,0.009483,0.009507
2020-06-11,0.009542,0.009542,0.009552,0.009403,0.009473,0.009478
2020-06-12,0.009484,0.009484,0.009558,0.009461,0.009483,0.009509
2020-06-15,0.009483,0.009483,0.009559,0.009463,0.009483,0.009511
2020-06-16,0.009534,0.009534,0.009554,0.009465,0.009465,0.00951
2020-06-17,0.009484,0.009484,0.009568,0.009465,0.009484,0.009517
2020-06-18,0.009496,0.009496,0.009572,0.009465,0.009496,0.009519
2020-06-19,0.009497,0.009497,0.009568,0.009474,0.009496,0.009521
2020-06-22,0.009497,0.009497,0.009568,0.009403,0.009497,0.009485
2020-06-23,0.009488,0.009488,0.009567,0.009407,0.009489,0.009487
2020-06-24,0.009558,0.009558,0.009567,0.009479,0.009557,0.009523
2020-06-25,0.009484,0.009484,0.009558,0.009469,0.009553,0.009513
2020-06-26,0.009558,0.009558,0.009559,0.009394,0.009488,0.009476
2020-06-29,0.009479,0.009479,0.009554,0.00947,0.009479,0.009512
2020-06-30,0.009474,0.009474,0.009555,0.009467,0.009544,0.009511
2020-07-01,0.009475,0.009475,0.009555,0.009469,0.009473,0.009512
2020-07-02,0.009483,0.009483,0.009554,0.009381,0.009485,0.009467
2020-07-03,0.009461,0.009461,0.009554,0.009455,0.009531,0.009505
2020-07-06,0.009474,0.009474,0.009558,0.009385,0.009474,0.009472
2020-07-07,0.009539,0.009539,0.009539,0.009438,0.009539,0.009489
2020-07-08,0.009456,0.009456,0.00954,0.009368,0.009458,0.009454
