DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,CELL,CELL_NAME,CELL_CODE,CELL_TYPE,CELL_TYPECODE,CELL_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20100,Value,40503400,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1568,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20701,Confidence,176700,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1569,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20100,Value,9392500,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1570,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20701,Confidence,85100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1571,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20100,Value,3083100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1572,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20701,Confidence,48800,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1573,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20100,Value,1613400,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1574,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20701,Confidence,35300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1575,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20100,Value,4261300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1576,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20701,Confidence,57300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1577,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20100,Value,1122000,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1578,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20701,Confidence,29400,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1579,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20100,Value,8504700,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1580,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20701,Confidence,81000,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1581,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20100,Value,1295900,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1582,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20701,Confidence,31600,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1583,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20100,Value,13162900,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1584,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20701,Confidence,100700,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1585,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20100,Value,1831100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1586,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20701,Confidence,37600,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1587,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20100,Value,22028700,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1588,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20701,Confidence,130300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1589,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20100,Value,13089200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1590,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20701,Confidence,100500,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1591,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20100,Value,11491400,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1592,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20701,Confidence,94100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1593,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20100,Value,3530200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20100,1594,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957697,United Kingdom,K02000001,countries,499,0,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20701,Confidence,52200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957697dd20701,1595,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20100,Value,39344800,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1596,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20701,Confidence,173500,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1597,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20100,Value,9072800,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1598,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20701,Confidence,83300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1599,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20100,Value,2986600,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1600,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20701,Confidence,47800,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1601,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20100,Value,1539800,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1602,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20701,Confidence,34300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1603,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20100,Value,4140400,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1604,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20701,Confidence,56300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1605,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20100,Value,1084900,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1606,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20701,Confidence,28800,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1607,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20100,Value,8258900,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1608,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20701,Confidence,79500,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1609,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20100,Value,1262100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1610,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20701,Confidence,31100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1611,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20100,Value,12784200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1612,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20701,Confidence,98900,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1613,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20100,Value,1769100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1614,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20701,Confidence,36800,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1615,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20100,Value,21449700,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1616,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20701,Confidence,128100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1617,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20100,Value,12733200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1618,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20701,Confidence,98700,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1619,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20100,Value,11174700,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1620,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20701,Confidence,92500,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1621,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20100,Value,3416900,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20100,1622,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957698,Great Britain,K03000001,countries,499,1,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20701,Confidence,51100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957698dd20701,1623,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20100,Value,34008300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1624,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20701,Confidence,174000,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1625,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20100,Value,7776600,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1626,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20701,Confidence,83200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1627,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20100,Value,2576600,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1628,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20701,Confidence,47900,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1629,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20100,Value,1345900,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1630,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20701,Confidence,34600,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1631,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20100,Value,3558700,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1632,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20701,Confidence,56300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1633,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20100,Value,929100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1634,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20701,Confidence,28800,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1635,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20100,Value,7223400,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1636,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20701,Confidence,80200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1637,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20100,Value,1106100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1638,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20701,Confidence,31400,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1639,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20100,Value,11093700,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1640,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20701,Confidence,99400,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1641,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20100,Value,1519200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1642,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20701,Confidence,36800,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1643,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20100,Value,18347300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1644,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20701,Confidence,127800,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1645,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20100,Value,10830300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1646,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20701,Confidence,98200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1647,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20100,Value,9555900,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1648,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20701,Confidence,92200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1649,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20100,Value,2876200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20100,1650,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957699,England,E92000001,countries,499,2,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20701,Confidence,50600,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957699dd20701,1651,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957700,Wales,W92000004,countries,499,3,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20100,Value,1917200,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957700dd20100,1652,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957700,Wales,W92000004,countries,499,3,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20701,Confidence,24900,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957700dd20701,1653,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957700,Wales,W92000004,countries,499,3,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20100,Value,501100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957700dd20100,1654,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957700,Wales,W92000004,countries,499,3,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20701,Confidence,12700,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957700dd20701,1655,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957700,Wales,W92000004,countries,499,3,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20100,Value,155700,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957700dd20100,1656,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957700,Wales,W92000004,countries,499,3,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20701,Confidence,7100,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957700dd20701,1657,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957700,Wales,W92000004,countries,499,3,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20100,Value,86400,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957700dd20100,1658,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957700,Wales,W92000004,countries,499,3,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20701,Confidence,5300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957700dd20701,1659,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957700,Wales,W92000004,countries,499,3,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20100,Value,214300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957700dd20100,1660,3920
2013-03,Apr 2012-Mar 2013,2013-03,date,0,8,2092957700,Wales,W92000004,countries,499,3,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20701,Confidence,8300,A,Normal Value,F,Free (free for publication),Nm-17d1d32211e3d2092957700dd20701,1661,3920
