"ID","Constituency","County","Region_or_Country","Country","ElectorateSize","Turnout","PartyNameWinner","PartyNameRunnerUp","WinMargin","GE_ElectionYear","VoteShare_CON","VoteShare_LAB","VoteShare_LIBDEM","VoteShare_SNP","VoteShare_GREEN","VoteShare_PLAID_CYMRU","VoteShare_UKIP","VoteShare_OTHER","ENOP","VoteShare_Remaining","ShareMuslimReligion"
"E14000549","BATTERSEA","London","London","England",79350,0.755853812224323,"LAB","CON",0.094502892775564,2019,0.360504860196409,0.455007752971973,0.152558480750955,0,0.0254931056905147,0,0.00643580039014956,0,2.77038072654135,0.0319289060806643,0.0830772579983421
"E14000550","BEACONSFIELD","Buckinghamshire","South East","England",77720,0.744570252187339,"CON","OTHER",0.257050528789659,2019,0.561225547798438,0.099467754199212,0,0,0.0351316789935716,0,0,0.304175019008779,2.38877489821565,0.33930669800235,0.0383216543529591
"E14000551","BECKENHAM","London","London","England",68662,0.736287903061373,"CON","LAB",0.28202947285135,2019,0.539649886262486,0.257620413411136,0.162080901987934,0,0.0406487983384433,0,0,0,2.59394745437512,0.0406487983384433,0.0295002101768719
"E14000552","BEDFORD","Bedfordshire","East","England",71581,0.660803844595633,"LAB","CON",0.00306547430286891,2019,0.430138897697723,0.433204372000592,0.0974186592249635,0,0.0202955540052007,0,0.0189425170715207,0,2.61132998777261,0.0392380710767214,0.100842691549576
"E14000553","BERMONDSEY AND OLD SOUTHWARK","London","London","England",93248,0.628592570350034,"LAB","LIBDEM",0.275117290795871,2019,0.165111319628082,0.541209587989423,0.266092297193551,0,0,0,0.0275867951889448,0,2.55274150363297,0.0275867951889448,0.103690783897563
"E14000554","BERWICK-UPON-TWEED","Northumberland","North East","England",59939,0.702530906421529,"CON","LAB",0.352299983376475,2019,0.568690778693391,0.216390795316916,0.181813864019568,0,0.0331045619701252,0,0,0,2.47288254777063,0.0331045619701252,0.00326987741269295
"E14000555","BETHNAL GREEN AND BOW","London","London","England",88262,0.686161655072398,"LAB","CON",0.61959644661669,2019,0.107790363594333,0.727386810211023,0.0972887289059146,0,0.0424358508635778,0,0.017849476569466,0.00724876985568508,1.81045485990403,0.0675340972887289,0.412250034960145
"E14000556","BEVERLEY AND HOLDERNESS","Humberside","Yorkshire and The Humber","England",79696,0.671827946195543,"CON","LAB",0.381905793582608,2019,0.621007806955287,0.239102013372679,0.0872399237981398,0,0.0257368047514101,0,0,0.0269134511224833,2.21328061588485,0.0526502558738934,0.00376210677979669
"E14000557","BEXHILL AND BATTLE","East Sussex","South East","England",81963,0.720971657943218,"CON","LAB",0.440982857529657,2019,0.636115952820131,0.195133095290474,0.123195640769634,0,0.0455553111197604,0,0,0,2.17404120516506,0.0455553111197604,0.00588488177692859
"E14000558","BEXLEYHEATH AND CRAYFORD","London","London","England",65466,0.660587175022149,"CON","LAB",0.302987559543079,2019,0.597881885029829,0.29489432548675,0.0651852194422606,0,0.0300143365860426,0,0,0.0120242334551172,2.22360596195546,0.0420385700411599,0.0393595095915024
"E14000559","BIRKENHEAD","Merseyside","North West","England",63762,0.66385935196512,"LAB","OTHER",0.418271161614968,2019,0.130879538850434,0.590375392756739,0.0382716341042784,0,0.0331923740225377,0,0.0351768291242411,0.17210423114177,2.5056610059793,0.240473434288549,0.0206143314465478
"E14000560","BIRMINGHAM, EDGBASTON","West Midlands","West Midlands","England",68828,0.614982274655663,"LAB","CON",0.132630882630883,2019,0.368621243621244,0.501252126252126,0.0791202041202041,0,0.0262710262710263,0,0.0247353997353997,0,2.53358694605924,0.051006426006426,0.12756544058165
"E14000561","BIRMINGHAM, ERDINGTON","West Midlands","West Midlands","England",66148,0.532578460422084,"LAB","CON",0.102216923557297,2019,0.400777768315876,0.502994691873173,0.0369298021516364,0,0.0183939368134208,0,0.040903800845894,0,2.39807148385687,0.0592977376593148,0.151090045585458
