"ID","Constituency","County","Region_or_Country","Country","ElectorateSize","Turnout","PartyNameWinner","PartyNameRunnerUp","WinMargin","GE_ElectionYear","VoteShare_CON","VoteShare_LAB","VoteShare_LIBDEM","VoteShare_GREEN","VoteShare_SNP","VoteShare_PLAID_CYMRU","VoteShare_UKIP","VoteShare_OTHER","ENOP","VoteShare_Remaining"
"E14000640","CITY OF CHESTER","Cheshire","North West","England",72859,0.774386143098313,"LAB","CON",0.162634480069478,2017,0.404937877740558,0.567572357810035,0.0274897644494071,0,0,0,0,0,2.053941628341,0
"E14000641","CITY OF DURHAM","Durham","North East","England",71132,0.679356688972614,"LAB","CON",0.255856303286152,2017,0.298154126314047,0.554010429600199,0.0990605082360732,0.016492839996689,0,0,0.0230941147256022,0.00918798112739012,2.45986608962677,0.0487749358496813
"E14000642","CLACTON","Essex","Eastern","England",69263,0.637353276641208,"CON","LAB",0.358545701664968,2017,0.612323026390305,0.253777324725337,0.0200928757503681,0.0162872352474799,0,0,0.0760448521916412,0.0214746856948692,2.24086924941865,0.11380677313399
"E14000643","CLEETHORPES","Humberside","Yorkshire and The Humber","England",72711,0.658002227998515,"CON","LAB",0.217373129337012,2017,0.571043391020818,0.353670261683806,0.0232004013042388,0.00982359334503804,0,0,0.0422623526460998,0,2.20461432774158,0.0520859459911379
"E14000644","COLCHESTER","Essex","Eastern","England",79996,0.669345967298365,"CON","LAB",0.106022971332524,2017,0.458772994677374,0.35275002334485,0.169707722476422,0.0154636287235036,0,0,0,0.00330563077785041,2.74758486012865,0.018769259501354
"E14000645","COLNE VALLEY","West Yorkshire","Yorkshire and The Humber","England",84387,0.715987059618188,"LAB","CON",0.0151439920556107,2017,0.461817279046673,0.476961271102284,0.0412777226084078,0.0147633234028467,0,0,0,0.00518040383978815,2.25878494297959,0.0199437272426349
"E14000646","CONGLETON","Cheshire","North West","England",76694,0.733186429186116,"CON","LAB",0.224413579698031,2017,0.56605786843556,0.341644288737529,0.0516085433301915,0.0177660009603244,0,0,0.0229232985363945,0,2.26939085248692,0.0406892994967189
"E14000647","COPELAND","Cumbria","North West","England",61751,0.695162831371152,"CON","LAB",0.0394856384093927,2017,0.490646912199781,0.451161273790388,0.0327066880983996,0,0,0,0.025485125911431,0,2.24215193092357,0.025485125911431
"E14000648","CORBY","Northamptonshire","East Midlands","England",83020,0.722681281618887,"CON","LAB",0.0448355751120889,2017,0.492257946230645,0.447422371118556,0.0257512875643782,0.00965048252412621,0,0,0.0249179125622948,0,2.25285186199207,0.034568395086421
"E14000649","COVENTRY NORTH EAST","West Midlands","West Midlands","England",75759,0.613894058791695,"LAB","CON",0.334996129698116,2017,0.299281843983831,0.634277973681947,0.0248774404403543,0.0107938419196697,0,0,0.0290272641266019,0.00174163584759611,2.02651007747533,0.0415627418938677
"E14000650","COVENTRY NORTH WEST","West Midlands","West Midlands","England",75196,0.662920900047875,"LAB","CON",0.17211980180144,2017,0.367389516339345,0.539509318140785,0.0257979096872555,0.0133603482517202,0,0,0.0305923890148248,0.0233505185660695,2.33442761046471,0.0673032558326145
"E14000651","COVENTRY SOUTH","West Midlands","West Midlands","England",70736,0.664569667496042,"LAB","CON",0.16905273458274,2017,0.381352506966751,0.550405241549491,0.0285689974260248,0.0128486034589121,0,0,0.0220596056074369,0.00476504499138463,2.22288281076533,0.0396732540577336
"E14000652","CRAWLEY","West Sussex","South East","England",73425,0.68468505277494,"CON","LAB",0.0488731525868757,2017,0.505758558271836,0.45688540568496,0.0373560360432041,0,0,0,0,0,2.14623838834076,0
"E14000653","CREWE AND NANTWICH","Cheshire","North West","England",78895,0.697471322644021,"LAB","CON",0.000872299053192083,2017,0.470314572846057,0.471186871899249,0.0242426445199629,0,0,0,0.0342559107347302,0,2.2473221189218,0.0342559107347302
"E14000654","CROYDON CENTRAL","London","London","England",80045,0.713236304578674,"LAB","CON",0.0989998423569389,2017,0.424252509152055,0.523252351508994,0.0189697150163774,0.0109649506927537,0,0,0.0182165315023384,0.00434394212748069,2.19966825631569,0.0335254243225727
"E14000655","CROYDON NORTH","London","London","England",87461,0.681709561976195,"LAB","CON",0.542827432366704,2017,0.198715260889254,0.741542693255958,0.0277745165456284,0.0164869261862033,0,0,0.0126293544437549,0.00285124867920098,1.69323867946959,0.0319675293091592
"E14000656","CROYDON SOUTH","London","London","England",83518,0.733458655619148,"CON","LAB",0.186199128262892,2017,0.54416638098503,0.357967252722138,0.057805638539269,0.0183652480532837,0,0,0.0182183260688574,0.00347715363142172,2.33491902758564,0.0400607277535629
"E14000657","DAGENHAM AND RAINHAM","London","London","England",70616,0.649187153053132,"LAB","CON",0.101476779442881,2017,0.399319416268569,0.50079619571145,0.010143315228061,0.0118665881377746,0,0,0.0708068843662064,0.00706760028793927,2.40639082853996,0.0897410727919203
"E14000658","DARLINGTON","Durham","North East","England",66341,0.675555086598031,"LAB","CON",0.0731865140460094,2017,0.432893767989825,0.506080282035835,0.0230046634089743,0.011691991878082,0,0,0.0263292946872838,0,2.24783042957869,0.0380212865653658
"E14000659","DARTFORD","Kent","South East","England",78506,0.690698800091713,"CON","LAB",0.243176453231042,2017,0.575575390970788,0.332398937739746,0.0263352021245205,0.0148827087636471,0,0,0.0469164945411626,0.00389126586013573,2.24765861614071,0.0656904691649454
"E14000660","DAVENTRY","Northamptonshire","East Midlands","England",75268,0.739530743476643,"CON","LAB",0.390456856439646,2017,0.637119810286905,0.246662953847259,0.072130499613747,0.0171927492230027,0,0,0.0268939870290857,0,2.11422769876899,0.0440867362520885
"E14000661","DENTON AND REDDISH","Greater Manchester","North West","England",65751,0.602256999893538,"LAB","CON",0.355488774969065,2017,0.279906058233794,0.635394833202859,0.0215409480037375,0.012273037197909,0,0,0.0454051869996717,0.00547993636202934,2.06279010939163,0.0631581605596101
"E14000662","DERBY NORTH","Derbyshire","East Midlands","England",69919,0.696119795763669,"LAB","CON",0.0413995726495727,2017,0.443930802103879,0.485330374753452,0.046474358974359,0,0,0,0.0242644641683103,0,2.29690343434305,0.0242644641683103
"E14000663","DERBY SOUTH","Derbyshire","East Midlands","England",69918,0.647987642667124,"LAB","CON",0.248267337659471,2017,0.335099103871452,0.583366441530923,0.0271266498918466,0.0100207478038229,0,0,0.0443870569019556,0,2.19580283071467,0.0544078047057785
"E14000664","DERBYSHIRE DALES","Derbyshire","East Midlands","England",64430,0.769377619121527,"CON","LAB",0.289019789796454,2017,0.600028242319098,0.311008452522644,0.0630610639285066,0.0202134312400395,0,0,0,0.00568880998971173,2.16836113266748,0.0259022412297513
"E14000665","DEVIZES","Wiltshire","South West","England",72184,0.700889393771473,"CON","LAB",0.417765303500484,2017,0.627438578459471,0.209673274958986,0.093016820508766,0.0317435218310834,0,0,0.0337200798529441,0.00440772438874943,2.22986170927802,0.0698713260727769
"E14000666","DEWSBURY","West Yorkshire","Yorkshire and The Humber","England",81343,0.695142790406058,"LAB","CON",0.0587319833760721,2017,0.450844460164471,0.509576443540543,0.0214696259616235,0.0181094703333628,0,0,0,0,2.15648407279594,0.0181094703333628
"E14000667","DON VALLEY","South Yorkshire","Yorkshire and The Humber","England",73990,0.621543451817813,"LAB","CON",0.112398886666087,2017,0.417108810994172,0.529507697660259,0.0186135513612247,0,0,0,0,0.0347699399843437,2.19339816708906,0.0347699399843437
"E14000668","DONCASTER CENTRAL","South Yorkshire","Yorkshire and The Humber","England",71718,0.599905184193647,"LAB","CON",0.235473224246932,2017,0.343622164373373,0.579095388620305,0.0226152844923763,0,0,0,0,0.0546671625139457,2.1885304729657,0.0546671625139457
"E14000669","DONCASTER NORTH","South Yorkshire","Yorkshire and The Humber","England",72377,0.584605606753527,"LAB","CON",0.331442616751749,2017,0.276210058612214,0.607652675363963,0.0166855738324825,0,0,0,0.0647097750047268,0.0347419171866137,2.2162799593814,0.0994516921913405
"E14000670","DOVER","Kent","South East","England",74564,0.696931495091465,"CON","LAB",0.123869453103953,2017,0.523630835546319,0.399761382442366,0.0257091174999038,0.0177616133625832,0,0,0.0331370511488281,0,2.2931944889599,0.0508986645114113
"E14000671","DUDLEY NORTH","West Midlands","West Midlands","England",62043,0.627145689280015,"LAB","CON",0.000565407350295588,2017,0.464353636597276,0.464919043947571,0.00945772295039836,0.0061680801850424,0,0,0.0551015163197122,0,2.2991799225454,0.0612695965047546
"E14000672","DUDLEY SOUTH","West Midlands","West Midlands","England",61323,0.62364854948388,"CON","LAB",0.202123208869365,2017,0.56448070285535,0.362357493985985,0.0163424327999163,0.00998849492730886,0,0,0.0468308754314402,0,2.20993794634357,0.0568193703587491
"E14000673","DULWICH AND WEST NORWOOD","London","London","England",78037,0.719440778092443,"LAB","CON",0.501505085228791,2017,0.194859555064745,0.696364640293536,0.0797071763176175,0.025078816593342,0,0,0,0.00398981173075895,1.88717680292382,0.029068628324101
"E14000674","EALING CENTRAL AND ACTON","London","London","England",74200,0.745849056603774,"LAB","CON",0.249485020418489,2017,0.347475696577644,0.596960716996133,0.0555635864262224,0,0,0,0,0,2.08251434341556,0
"E14000675","EALING NORTH","London","London","England",74764,0.70242362634423,"LAB","CON",0.374990479092086,2017,0.284522812095361,0.659513291187448,0.0242783151801356,0.0141480691598751,0,0,0.0175375123771803,0,1.93420537128192,0.0316855815370554
"E14000676","EALING, SOUTHALL","London","London","England",65188,0.69253543596981,"LAB","CON",0.489312216192269,2017,0.213312659209215,0.702624875401484,0.0419094030346661,0.0229704286188947,0,0,0.0111640270240337,0.00801860671170672,1.84618686738672,0.0421530623546351
"E14000677","EASINGTON","Durham","North East","England",62385,0.582896529614491,"LAB","CON",0.409525904740953,2017,0.227147728522715,0.636673633263667,0.012649873501265,0.0112748872511275,0,0,0.0474920250797492,0.0647618523814762,2.15663121576661,0.123528764712353
"E14000678","EAST DEVON","Devon","South West","England",82369,0.733067051924875,"CON","OTHER",0.128481997946408,2017,0.485343314232718,0.113560332549435,0.0243118810241463,0,0,0,0.0199231559073896,0.35686131628631,2.65398359358077,0.3767844721937
"E14000679","EAST HAM","London","London","England",83928,0.674780764464779,"LAB","CON",0.704236046121519,2017,0.12785831582293,0.832094361944449,0.0115833524623453,0.00836967845602387,0,0,0.0123073119912419,0.00778697932300955,1.41014862515364,0.0284639697702753
"E14000680","EAST HAMPSHIRE","Hampshire","South East","England",74151,0.747231999568448,"CON","LAB",0.466575223794398,2017,0.636424343055154,0.169849119260757,0.151656800462027,0.0317643661565117,0,0,0,0.0103053710655501,2.18340788456055,0.0420697372220618
"E14000681","EAST SURREY","Surrey","South East","England",82004,0.72195258767865,"CON","LAB",0.40393223316386,2017,0.596422478590612,0.192490245426752,0.104673749641065,0.0185801395199568,0,0,0.0376163370099488,0.050217049811665,2.45091537139674,0.106413526341571
"E14000682","EAST WORTHING AND SHOREHAM","West Sussex","South East","England",75525,0.703303541873552,"CON","LAB",0.0961274168345351,2017,0.489259559086545,0.39313214225201,0.0474989174840447,0.0239659619330911,0,0,0.0271852702524615,0.0189581489918482,2.5134673954843,0.0701093811774008
"E14000683","EAST YORKSHIRE","Humberside","Yorkshire and The Humber","England",81065,0.665589341886141,"CON","LAB",0.278115501519757,2017,0.582734079620431,0.304618578100675,0.0395507450515235,0.0174772036474164,0,0,0.0368077692934984,0.0188116242864556,2.29384162167988,0.0730965972273704
"E14000684","EASTBOURNE","East Sussex","South East","England",78754,0.729105823196282,"LIBDEM","CON",0.0280215952629746,2017,0.440874259839777,0.0813479623824451,0.468895855102752,0.00888192267502612,0,0,0,0,2.37569296182239,0.00888192267502612
"E14000685","EASTLEIGH","Hampshire","South East","England",81212,0.705314485544008,"CON","LIBDEM",0.247538407821229,2017,0.504347067039106,0.199965083798883,0.256808659217877,0.0130935754189944,0,0,0.0257856145251397,0,2.76901671770057,0.0388791899441341
"E14000686","EDDISBURY","Cheshire","North West","England",70272,0.730290869763206,"CON","LAB",0.232701338685477,2017,0.568834154991329,0.336132816305852,0.0546386328650208,0.0152964788869619,0,0,0.0216099300454023,0.00348798690543463,2.27140529585139,0.0403943958377989
"E14000687","EDMONTON","London","London","England",65777,0.664031500372471,"LAB","CON",0.483424149457393,2017,0.231375062960758,0.714799212418151,0.0196437565822611,0.0144924218141856,0,0,0.019689546224644,0,1.76848444850767,0.0341819680388296
"E14000688","ELLESMERE PORT AND NESTON","Cheshire","North West","England",68666,0.741837299391256,"LAB","CON",0.22360077740042,2017,0.368028426156776,0.591629203557196,0.0175111407762225,0.00671391271913465,0,0,0.0161173167906712,0,2.05726808301216,0.0228312295098058
"E14000689","ELMET AND ROTHWELL","West Yorkshire","Yorkshire and The Humber","England",80291,0.741577511800825,"CON","LAB",0.164673675724698,2017,0.543347552987807,0.378673877263108,0.0437674246750193,0.016710893151053,0,0,0,0.0175002519230123,2.26694877450215,0.0342111450740654
"E14000690","ELTHAM","London","London","England",64474,0.715869963085895,"LAB","CON",0.136409923085256,2017,0.40801646625501,0.544426389340267,0.0315675441447297,0,0,0,0,0.0159896002599935,2.15457012180136,0.0159896002599935
"E14000691","ENFIELD NORTH","London","London","England",68076,0.713393853927963,"LAB","CON",0.210995572943478,2017,0.369195922989807,0.580191495933285,0.0213322351487697,0.0118192113662102,0,0,0.0174611345619273,0,2.11047291253219,0.0292803459281375
"E14000692","ENFIELD, SOUTHGATE","London","London","England",65210,0.741113326176967,"LAB","CON",0.0901133918225459,2017,0.426957457374607,0.517070849197153,0.0398319814600232,0.0161397119682172,0,0,0,0,2.21482956142133,0.0161397119682172
"E14000693","EPPING FOREST","Essex","Eastern","England",74737,0.679435888515728,"CON","LAB",0.359262687331377,2017,0.61958683707832,0.260324149746943,0.0567951318458418,0.02428169125032,0,0,0.0368459402508911,0.00216624982768467,2.18897837734933,0.0632938813288958
"E14000694","EPSOM AND EWELL","Surrey","South East","England",80029,0.740556548251259,"CON","LAB",0.345476327067796,2017,0.595839098302568,0.250362771234772,0.124877670165019,0.0289204602976411,0,0,0,0,2.3034226101018,0.0289204602976411
"E14000695","EREWASH","Derbyshire","East Midlands","England",72995,0.681978217686143,"CON","LAB",0.0910789256945421,2017,0.52106225266668,0.429983326972138,0.0249693658223017,0.013559390128764,0,0,0,0.0104256644101163,2.18671218651941,0.0239850545388803
"E14000696","ERITH AND THAMESMEAD","London","London","England",69724,0.637714416843555,"LAB","CON",0.225215905001799,2017,0.350193414897445,0.575409319899244,0.0168675782655632,0.0114024829075207,0,0,0.0388629003238575,0.0072643037063692,2.19438310678074,0.0575296869377474
"E14000697","ESHER AND WALTON","Surrey","South East","England",80938,0.739356050310114,"CON","LAB",0.389325223087464,2017,0.586059957889108,0.196734734801644,0.17335650546439,0.0179472611209518,0,0,0.0172788342635607,0.00862270646034558,2.42178645996301,0.0438488018448581
"E14000698","EXETER","Devon","South West","England",77330,0.716707616707617,"LAB","CON",0.290799848438374,2017,0.328726341049745,0.619526189488119,0.0281832452231023,0.018530213088429,0,0,0,0.00503401115060534,2.02824652887006,0.0235642242390343
"E14000699","FAREHAM","Hampshire","South East","England",78837,0.723188350647539,"CON","LAB",0.378065036657663,2017,0.629932998912548,0.251867962254885,0.0683340933805732,0.0228364962991546,0,0,0.0270284491528397,0,2.14511881298813,0.0498649454519942
"E14000700","FAVERSHAM AND MID KENT","Kent","South East","England",72205,0.68899660688318,"CON","LAB",0.350017085770568,2017,0.610866550081409,0.26084946431084,0.0653078453838268,0.0287643972743171,0,0,0.034211742949607,0,2.23481998384594,0.0629761402239241
"E14000701","FELTHAM AND HESTON","London","London","England",81714,0.648934087182123,"LAB","CON",0.294246327342674,2017,0.317932374073585,0.61217870141626,0.0261564863182907,0.0152563788258812,0,0,0.0284760593659834,0,2.09392702587323,0.0437324381918645
"E14000702","FILTON AND BRADLEY STOKE","Avon","South West","England",72483,0.699501952181891,"CON","LAB",0.0826397380773934,2017,0.49976332294584,0.417123584868447,0.0601948641079247,0.0229182280777879,0,0,0,0,2.33697206426483,0.0229182280777879
"E14000703","FINCHLEY AND GOLDERS GREEN","London","London","England",73329,0.714383122639065,"CON","LAB",0.0316311921351532,2017,0.469580986923738,0.437949794788585,0.0661067099360504,0.0175431898444211,0,0,0.00881931850720626,0,2.39772522807079,0.0263625083516274
"E14000704","FOLKESTONE AND HYTHE","Kent","South East","England",86272,0.68243462537092,"CON","LAB",0.26175796178344,2017,0.546870488322718,0.285112526539278,0.0717112526539278,0.0424288747346072,0,0,0.0435668789808917,0.0103099787685775,2.56868954835936,0.0963057324840764
"E14000705","FOREST OF DEAN","Gloucestershire","South West","England",70898,0.730161640666874,"CON","LAB",0.183553228890992,2017,0.542739583132111,0.359186354241119,0.039194853864431,0.0239728012054011,0,0,0.0238955319025634,0.0110108756543744,2.34530233491389,0.058879208762339
"E14000706","FYLDE","Lancashire","North West","England",65937,0.704718140042768,"CON","LAB",0.254051262186068,2017,0.588245421481912,0.334194159295844,0.050379839455958,0.0271805797662857,0,0,0,0,2.16921939904997,0.0271805797662857
"E14000707","GAINSBOROUGH","Lincolnshire","East Midlands","England",75893,0.677598724520048,"CON","LAB",0.331025765678172,2017,0.618181818181818,0.287156052503646,0.0705882352941176,0.0240738940204181,0,0,0,0,2.12689203725799,0.0240738940204181
"E14000708","GARSTON AND HALEWOOD","Merseyside","North West","England",75248,0.711274718264937,"LAB","CON",0.600668883823474,2017,0.176562908710437,0.777231792533911,0.0321923694929188,0.0140129292627331,0,0,0,0,1.5711007186472,0.0140129292627331
"E14000709","GATESHEAD","Tyne and Wear","North East","England",65186,0.645890221826773,"LAB","CON",0.412084649549913,2017,0.239317863335154,0.651402512885068,0.0405909317625822,0.0145120300216137,0,0,0.0541766619955823,0,2.05595652901544,0.0686886920171959
"E14000710","GEDLING","Nottinghamshire","East Midlands","England",71223,0.725636381505974,"LAB","CON",0.0908246584884486,2017,0.428369645137572,0.519194303626021,0.0203552494098526,0.0099647846445571,0,0,0.0221160171819976,0,2.20232286907006,0.0320808018265547
"E14000711","GILLINGHAM AND RAINHAM","Kent","South East","England",72903,0.670315350534272,"CON","LAB",0.192968813947778,2017,0.55437095850045,0.361402144552672,0.0280756323156258,0.0106409102070885,0,0,0.0429115167389703,0.00259883768519276,2.26917759799367,0.0561512646312515
"E14000712","GLOUCESTER","Gloucestershire","South West","England",82965,0.651732658349907,"CON","LAB",0.102087995413438,2017,0.50319024985667,0.401102254443232,0.0502302528157423,0.0139446283590095,0,0,0.0276488320911394,0.00388378243420688,2.39474773173947,0.0454772428843558
"E14000713","GOSPORT","Hampshire","South East","England",74152,0.667291509332183,"CON","LAB",0.347830480386411,2017,0.619369050746751,0.27153857036034,0.0470483619975344,0.0206948121501182,0,0,0.0361755017077262,0.00517370303752956,2.16765289039409,0.062044016895374
"E14000714","GRANTHAM AND STAMFORD","Lincolnshire","East Midlands","England",81740,0.692353804746758,"CON","LAB",0.35506158005407,2017,0.620041347869878,0.264979767815808,0.0551304931705335,0.0138179633523581,0,0,0.0308342021098016,0.0151962256816214,2.17828129727238,0.059848391143781
"E14000715","GRAVESHAM","Kent","South East","England",72954,0.67161499026784,"CON","LAB",0.190766781639692,2017,0.555891177010837,0.365124395371145,0.0246953895136437,0.0147560054697226,0,0,0.0355531971345184,0.00397983550013266,2.25003112869552,0.0542890381043737
"E14000716","GREAT GRIMSBY","Humberside","Yorkshire and The Humber","England",61743,0.575304083053949,"LAB","CON",0.0722108048759889,2017,0.421722361420005,0.493933166295994,0.0268573519889643,0,0,0,0.0463950902283156,0.0110920300667211,2.35395710130299,0.0574871202950367
"E14000717","GREAT YARMOUTH","Norfolk","Eastern","England",71408,0.61822204794981,"CON","LAB",0.180605264350111,2017,0.541408055089929,0.360802790739818,0.0223576314954922,0.0127531373170842,0,0,0.0626783853576768,0,2.33703601262152,0.075431522674761
"E14000718","GREENWICH AND WOOLWICH","London","London","England",77190,0.687990672366887,"LAB","CON",0.390050088502241,2017,0.254227394268068,0.644277482770308,0.0712725492411404,0.0302225737204836,0,0,0,0,2.05880684019575,0.0302225737204836
"E14000719","GUILDFORD","Surrey","South East","England",75291,0.737259433398414,"CON","LIBDEM",0.30697724693293,2017,0.545767353041849,0.189969194184727,0.238790106108919,0.0207533913419445,0,0,0,0.00471995532256031,2.55477439893462,0.0254733466645049
"E14000720","HACKNEY NORTH AND STOKE NEWINGTON","London","London","England",85058,0.661877777516518,"LAB","CON",0.624160716188852,2017,0.126576432555331,0.750737148744183,0.0677999218444705,0.0462893886106078,0,0,0,0.00859710824540836,1.70520048322545,0.0548864968560162
"E14000721","HACKNEY SOUTH AND SHOREDITCH","London","London","England",83099,0.666121132624941,"LAB","CON",0.685244065469523,2017,0.10917006901037,0.794414134479893,0.0572316363767749,0.0274957545976804,0,0,0,0.011688405535282,1.54516513858084,0.0391841601329624
"E14000722","HALESOWEN AND ROWLEY REGIS","West Midlands","West Midlands","England",68856,0.644518996165911,"CON","LAB",0.118366795105793,2017,0.51853354063859,0.400166745532797,0.0193560017125217,0.00991459924739178,0,0,0.0479055409089885,0.00412357195971067,2.31591189351397,0.0619437121160909
"E14000723","HALIFAX","West Yorkshire","Yorkshire and The Humber","England",71224,0.677805234190722,"LAB","CON",0.11135968182948,2017,0.416998094291159,0.52835777612064,0.022164222387936,0,0,0,0.0324799072002651,0,2.19975757751581,0.0324799072002651
"E14000724","HALTEMPRICE AND HOWDEN","Humberside","Yorkshire and The Humber","England",71519,0.71924943022134,"CON","LAB",0.299475116640747,2017,0.609545101088647,0.3100699844479,0.0482503888024883,0.0138219284603421,0,0,0,0.0183125972006221,2.12520373217738,0.0321345256609642
"E14000725","HALTON","Cheshire","North West","England",73457,0.674108662210545,"LAB","CON",0.513045761137364,2017,0.216284987277354,0.729330748414718,0.0180944303081708,0,0,0,0.0300496789046407,0.00624015509511693,1.72422156335856,0.0362898339997577
"E14000726","HAMMERSMITH","London","London","England",72803,0.717717676469376,"LAB","CON",0.356943274898568,2017,0.281788256908826,0.638731531807395,0.0536247416366838,0.0153104187399525,0,0,0.00970297787644492,0.00084207303069739,2.03837248365076,0.0258554696470948
"E14000727","HAMPSTEAD AND KILBURN","London","London","England",82957,0.704063550996299,"LAB","CON",0.266406423887548,2017,0.323659835293715,0.590066259181263,0.0701970654202407,0.0127039567175167,0,0,0,0.00337288338726523,2.1832427323369,0.016076840104782
"E14000728","HARBOROUGH","Leicestershire","East Midlands","England",78810,0.730846339297044,"CON","LAB",0.215788742664676,2017,0.523195249835064,0.307406507170388,0.12649744782805,0.0192715024827251,0,0,0.0236292926837737,0,2.59630089799405,0.0429007951664988
"E14000729","HARLOW","Essex","Eastern","England",67699,0.662432236812951,"CON","LAB",0.156780983811265,2017,0.540293448691076,0.383512464879811,0.0216295767738483,0.0147170316193194,0,0,0.0398474780359452,0,2.26618072709453,0.0545645096552647
"E14000730","HARROGATE AND KNARESBOROUGH","North Yorkshire","Yorkshire and The Humber","England",77280,0.734213250517598,"CON","LIBDEM",0.320197391610857,2017,0.55475854776172,0.200828339795559,0.234561156150864,0,0,0,0,0.0098519562918576,2.48012757234224,0.0098519562918576
"E14000731","HARROW EAST","London","London","England",71755,0.708591735767542,"CON","LAB",0.0345560035401711,2017,0.494227554331793,0.459671550791622,0.0309371619628282,0.0151637329137575,0,0,0,0,2.18940135962594,0.0151637329137575
"E14000732","HARROW WEST","London","London","England",69797,0.721449345960428,"LAB","CON",0.264402740542151,2017,0.344077052924238,0.608479793466389,0.0251613543838745,0.0129480687121438,0,0,0.00933373051335518,0,2.04279849906832,0.022281799225499
"E14000733","HARTLEPOOL","Cleveland","North East","England",70718,0.591574987980429,"LAB","CON",0.182861240588024,2017,0.342273216206526,0.52513445679455,0.0178319588861002,0,0,0,0.114760368112824,0,2.46059920559286,0.114760368112824
"E14000734","HARWICH AND NORTH ESSEX","Essex","Eastern","England",71294,0.717325441131091,"CON","LAB",0.280714104143447,2017,0.585068731546118,0.304354627402671,0.0544963923270957,0.0203750415517882,0,0,0.0329481238145519,0.00275708335777556,2.27575123241164,0.0560802487241157
"E14000735","HASTINGS AND RYE","East Sussex","South East","England",78319,0.699268376766813,"CON","LAB",0.00631778840886682,2017,0.468684950516744,0.462367162107877,0.0344191651754738,0,0,0,0.0270058065222949,0.0075229156776102,2.296635444937,0.034528722199905
"E14000736","HAVANT","Hampshire","South East","England",72470,0.639078239271423,"CON","LAB",0.344517856371723,2017,0.597573088051129,0.253055231679406,0.0604784730319126,0.0242259360020728,0,0,0.0434209958112018,0.0212462754242778,2.33802253187213,0.0888932072375524
"E14000737","HAYES AND HARLINGTON","London","London","England",73268,0.652426707430256,"LAB","CON",0.378959039370738,2017,0.286201414166771,0.665160453537509,0.0125726957031087,0.0119451068992929,0,0,0.0241203296933183,0,1.90391973041385,0.0360654365926112
"E14000738","HAZEL GROVE","Greater Manchester","North West","England",63166,0.698667004401102,"CON","LIBDEM",0.124943351762893,2017,0.454250883712499,0.204749388199039,0.329307531949606,0.0116921961388562,0,0,0,0,2.80232666243025,0.0116921961388562
"E14000739","HEMEL HEMPSTEAD","Hertfordshire","Eastern","England",74415,0.702573405899348,"CON","LAB",0.180654909911633,2017,0.549615546459585,0.368960636547951,0.0618377261772694,0.0195860908151945,0,0,0,0,2.26031240633309,0.0195860908151945
"E14000740","HEMSWORTH","West Yorkshire","Yorkshire and The Humber","England",71870,0.639265340197579,"LAB","CON",0.221443496430437,2017,0.33880376110047,0.560247257530907,0.0198502524812816,0,0,0,0.0563947414243427,0.0247039874629984,2.31027093710407,0.0810987288873411
"E14000741","HENDON","London","London","England",76522,0.682352787433679,"CON","LAB",0.0205304988987839,2017,0.480283443454946,0.459752944556162,0.0380158958153787,0.0110696160107249,0,0,0.0108781001627885,0,2.25361744760729,0.0219477161735134
"E14000742","HENLEY","Oxfordshire","South East","England",74997,0.761350454018161,"CON","LAB",0.390444666281371,2017,0.591061139424508,0.200616473143137,0.148601551690923,0.0326450550797737,0,0,0.0202105115676282,0.00686526909402967,2.42011234957933,0.0597208357414315
"E14000743","HEREFORD AND SOUTH HEREFORDSHIRE","Hereford and Worcester","West Midlands","England",71088,0.710162052667117,"CON","LAB",0.297381348546074,2017,0.534902147214959,0.237520798668885,0.0704381586245147,0.0241660724189842,0,0,0.0228389192615482,0.110133903811108,2.77213292090577,0.157138895491641
"E14000744","HERTFORD AND STORTFORD","Hertfordshire","Eastern","England",82339,0.72859762688398,"CON","LAB",0.317292305640752,2017,0.60314708627817,0.285854780637418,0.0807607681024137,0.0302373649819976,0,0,0,0,2.20781761934887,0.0302373649819976
"E14000745","HERTSMERE","Hertfordshire","Eastern","England",73561,0.710335639809138,"CON","LAB",0.324402426654929,2017,0.611027118060207,0.286624691405278,0.0534706141274185,0.0189462805963294,0,0,0.0299312958107668,0,2.17570183306203,0.0488775764070962
"E14000746","HEXHAM","Northumberland","North East","England",61053,0.757112672595941,"CON","LAB",0.199809622706819,2017,0.540758047767394,0.340948425060575,0.0710669781931464,0.027107130494981,0,0,0.0201194184839045,0,2.41047962172994,0.0472265489788854
"E14000747","HEYWOOD AND MIDDLETON","Greater Manchester","North West","England",79901,0.624084804946121,"LAB","CON",0.152752431565226,2017,0.380246665998195,0.532999097563421,0.0217988569136669,0,0,0,0.0649553795247167,0,2.30749728956896,0.0649553795247167
"E14000748","HIGH PEAK","Derbyshire","East Midlands","England",73248,0.735214613368283,"LAB","CON",0.0431173750765974,2017,0.453660891686628,0.496778266763226,0.0495608415501458,0,0,0,0,0,2.19754560180372,0
"E14000749","HITCHIN AND HARPENDEN","Hertfordshire","Eastern","England",75916,0.774316349649613,"CON","LAB",0.204668016263205,2017,0.530578568633789,0.325910552370583,0.106085092628821,0.0226085773097664,0,0,0,0.0148172090570403,2.50177594838739,0.0374257863668067
