latitude,longitude,accessibility_type_group_text
53.71878,-1.859373,Public Access
53.71878,-1.859373,Public Access
51.95425,-0.2591348,Public Access
51.95425,-0.2591348,Public Access
52.27607,-1.60093,Public Access
51.95425,-0.2591348,Public Access
51.95425,-0.2591348,Public Access
51.29025,-0.756839,Public Access
51.29025,-0.756839,Public Access
51.29025,-0.756839,Public Access
51.29025,-0.756839,Public Access
51.29025,-0.756839,Public Access
51.29025,-0.756839,Public Access
52.9118,-1.320637,Public Access
51.29025,-0.756839,Public Access
51.29025,-0.756839,Public Access
51.95425,-0.2591348,Public Access
51.60492,0.2991311,Public Access
51.60492,0.2991311,Public Access
51.51853,-0.08401491,Public Access
53.24278,-2.126346,Public Access
50.99652,-0.1025593,Public Access
51.51853,-0.08401491,Public Access
54.88206,-2.973071,Public Access
53.61614,-1.349632,Public Access
51.60492,0.2991311,Public Access
51.51853,-0.08401491,Public Access
51.60492,0.2991311,Public Access
51.60492,0.2991311,Public Access
51.36221,-2.365772,Public Access
51.76757,-0.6014053,Public Access
51.63761,0.06734631,Public Access
54.80639,-1.451171,Public Access
53.85707,-1.683438,Private
51.40987,0.1863395,Public Access
53.72958,-2.455397,Public Access
54.54115,-1.558774,Public Access
54.54115,-1.558774,Public Access
53.64392,-1.730729,Public Access
55.12523,-1.520423,Public Access
51.77626,-0.1374018,Private
53.64392,-1.730729,Public Access
53.64392,-1.730729,Public Access
51.5476,-0.3217681,Public Access
51.6792,-0.07903398,Public Access
51.17299,0.5400401,Public Access
51.17299,0.5400401,Public Access
52.09899,0.4772663,Public Access
55.59615,-1.823292,Public Access
51.77155,-1.240336,Private
53.75218,-1.816041,Public Access
51.48537,-0.9656485,Public Access
55.59615,-1.823292,Public Access
54.52643,-1.556367,Public Access
54.52643,-1.556367,Public Access
51.63528,-2.4324,Public Access
52.09899,0.4772663,Public Access
52.82401,-2.135218,Public Access
51.74035,-0.02485649,Public Access
51.74035,-0.02485649,Private
51.74035,-0.02485649,Public Access
52.64555,-1.03442,Public Access
51.74035,-0.02485649,Public Access
51.78805,-2.197625,Private
52.57749,-0.2777391,Public Access
51.64632,0.6222074,Public Access
50.92875,-1.516262,Public Access
51.74035,-0.02485649,Private
51.45482,-1.058059,Private
52.7548,-1.938375,Public Access
53.47586,-1.365898,Public Access
53.47586,-1.365898,Public Access
53.40161,-2.296312,Public Access
53.40161,-2.296312,Public Access
51.50518,-0.0880117,Public Access
51.51486,-0.1093639,Public Access
51.50518,-0.0880117,Public Access
51.51486,-0.1093639,Public Access
52.03184,-0.2845168,Private
51.23028,-2.321921,Public Access
51.8129,-0.3564088,Public Access
51.8129,-0.3564088,Public Access
51.8129,-0.3564088,Public Access
51.8129,-0.3564088,Public Access
52.38297,-2.292995,Public Access
52.38297,-2.292995,Public Access
52.38297,-2.292995,Public Access
52.38297,-2.292995,Public Access
52.38297,-2.292995,Public Access
53.68855,-1.475886,Private
51.43661,-0.0304824,Public Access
51.43661,-0.0304824,Public Access
51.90289,-2.072896,Public Access
51.90289,-2.072896,Public Access
53.79824,-1.531181,Public Access
51.2627,-2.188148,Public Access
51.2627,-2.188148,Public Access
51.75364,-0.4434409,Public Access
52.63765,-1.132769,Public Access
52.63765,-1.132769,Public Access
50.41541,-5.061149,Public Access
51.04069,-0.08998786,Public Access
54.9818,-1.581728,Public Access
54.9818,-1.581728,Public Access
53.20102,-0.6136357,Public Access
53.20102,-0.6136357,Public Access
53.20102,-0.6136357,Public Access
53.20102,-0.6136357,Public Access
51.52415,-0.1276171,Public Access
51.52415,-0.1276171,Public Access
52.48205,-1.893021,Public Access
51.76566,0.08582173,Public Access
51.52415,-0.1276171,Public Access
52.48205,-1.893021,Public Access
52.48205,-1.893021,Public Access
51.52415,-0.1276171,Public Access
52.48205,-1.893021,Public Access
51.77662,0.07714221,Public Access
50.81731,-0.06707013,Public Access
52.26182,-1.609858,Private
51.33263,1.399515,Public Access
53.14406,-1.191773,Public Access
53.37216,-2.31637,Private
50.76598,0.2810964,Public Access
50.76598,0.2810964,Public Access
52.98374,-1.30123,Public Access
51.0682,1.09486,Public Access
52.34236,0.5263873,Private
52.34236,0.5263873,Private
52.34236,0.5263873,Private
52.34236,0.5263873,Private
52.34236,0.5263873,Private
52.34236,0.5263873,Private
52.34236,0.5263873,Private
52.34236,0.5263873,Private
52.34236,0.5263873,Private
52.34236,0.5263873,Private
52.34236,0.5263873,Private
51.58145,-0.3395664,Public Access
51.58145,-0.3395664,Public Access
52.34303,0.5018052,Private
51.58145,-0.3395664,Public Access
52.34303,0.5018052,Private
52.34303,0.5018052,Private
52.34303,0.5018052,Private
51.58145,-0.3395664,Public Access
52.34303,0.5018052,Private
51.49743,-0.1028661,Public Access
50.92689,-2.189937,Public Access
52.12372,-0.2160539,Public Access
53.6225,-3.027686,Public Access
53.8376,-0.4210743,Public Access
53.47139,-2.281555,Public Access
53.8376,-0.4210743,Public Access
51.79504,-0.7160462,Public Access
53.8376,-0.4210743,Public Access
51.53133,-0.1220312,Public Access
54.6631,-3.34932,Public Access
52.67741,-1.118405,Private
52.75444,-0.7963852,Public Access
51.53133,-0.1220312,Public Access
54.93103,-1.433751,Public Access
52.8971,-1.266597,Public Access
52.8971,-1.266597,Public Access
52.25013,-0.9254012,Public Access
52.57859,1.719995,Private
52.56561,1.708121,Public Access
53.11001,-2.040351,Public Access
52.29245,-1.597522,Public Access
51.54395,-0.1516245,Public Access
52.29245,-1.597522,Public Access
52.29245,-1.597522,Public Access
52.923,-1.540095,Public Access
51.54395,-0.1516245,Public Access
52.29245,-1.597522,Public Access
52.29245,-1.597522,Public Access
52.95768,-1.173814,Public Access
52.95768,-1.173814,Public Access
52.95768,-1.173814,Public Access
52.95768,-1.173814,Public Access
52.95768,-1.173814,Public Access
52.34251,0.5140018,Public Access
52.95768,-1.173814,Public Access
51.87115,-2.242305,Public Access
53.39592,-1.494943,Private
53.39592,-1.494943,Private
55.13316,-1.524965,Private
52.21577,-2.162271,Private
54.60407,-3.132276,Public Access
52.11687,-0.8319648,Private
53.51141,-2.235888,Public Access
53.51141,-2.235888,Public Access
53.51141,-2.235888,Public Access
53.51141,-2.235888,Public Access
53.51141,-2.235888,Public Access
53.51141,-2.235888,Public Access
51.64098,0.4060594,Public Access
51.5353,-0.08359864,Public Access
51.5353,-0.08359864,Public Access
51.5353,-0.08359864,Public Access
51.5353,-0.08359864,Public Access
51.5353,-0.08359864,Public Access
51.5353,-0.08359864,Public Access
53.44364,-2.754907,Public Access
53.54916,-2.658644,Public Access
52.33502,-1.668505,Public Access
53.54916,-2.658644,Public Access
51.00653,-2.191102,Public Access
52.33502,-1.668505,Public Access
51.36698,-0.2041704,Public Access
52.33502,-1.668505,Public Access
52.57859,1.719995,Private
50.20459,-5.478089,Public Access
51.43663,0.3594795,Private
51.493,0.06339826,Public Access
51.49145,0.3428454,Public Access
51.51761,-0.08070943,Public Access
51.51667,-0.09374986,Private
51.18006,-3.271462,Public Access
53.08176,-1.370847,Public Access
53.08176,-1.370847,Public Access
53.08176,-1.370847,Public Access
52.33006,-0.082064,Public Access
51.81144,-0.330626,Public Access
51.81144,-0.330626,Public Access
53.76659,-0.3431662,Public Access
53.76659,-0.3431662,Public Access
53.76659,-0.3431662,Public Access
52.39037,-2.267008,Private
54.56922,-1.23965,Public Access
52.30117,-1.948303,Public Access
52.92321,-1.145524,Public Access
54.33598,-1.430262,Public Access
54.33598,-1.430262,Public Access
54.33598,-1.430262,Public Access
54.33598,-1.430262,Public Access
54.33598,-1.430262,Public Access
54.33598,-1.430262,Public Access
54.33598,-1.430262,Public Access
54.33598,-1.430262,Public Access
54.33598,-1.430262,Public Access
54.33598,-1.430262,Public Access
51.41246,-0.03981815,Public Access
54.33598,-1.430262,Public Access
52.57264,-1.341954,Public Access
52.23464,0.7360289,Public Access
50.79604,-2.072532,Private
52.34734,-1.583112,Public Access
52.9212,-1.375242,Public Access
52.9212,-1.375242,Public Access
52.9212,-1.375242,Private
52.9212,-1.375242,Public Access
52.86679,-1.849744,Private
52.08767,0.01810139,Public Access
52.86679,-1.849744,Public Access
52.86679,-1.849744,Public Access
52.86679,-1.849744,Public Access
52.86679,-1.849744,Public Access
52.86679,-1.849744,Public Access
52.86679,-1.849744,Public Access
52.86679,-1.849744,Public Access
53.38406,-2.289097,Public Access
52.43227,-1.468907,Public Access
52.43227,-1.468907,Public Access
53.38406,-2.289097,Public Access
52.69854,-2.765837,Private
53.38406,-2.289097,Public Access
51.43856,-2.49191,Public Access
52.43227,-1.468907,Public Access
53.38406,-2.289097,Public Access
52.69854,-2.765837,Private
51.54457,0.1034437,Public Access
55.15557,-1.70977,Public Access
53.38406,-2.289097,Public Access
51.42145,-0.09435873,Public Access
51.30647,-0.5486647,Public Access
51.42145,-0.09435873,Public Access
53.55199,-2.003431,Public Access
53.38406,-2.289097,Public Access
53.55199,-2.003431,Public Access
54.96703,-2.0971,Public Access
51.42145,-0.09435873,Public Access
52.43227,-1.468907,Public Access
52.69854,-2.765837,Private
53.38406,-2.289097,Public Access
51.79147,-0.0889834,Public Access
51.42145,-0.09435873,Private
51.02874,-0.2180788,Private
52.43227,-1.468907,Public Access
52.43227,-1.468907,Public Access
53.55199,-2.003431,Public Access
51.42145,-0.09435873,Public Access
54.97044,-2.119979,Public Access
52.69854,-2.765837,Private
52.69854,-2.765837,Private
51.30647,-0.5486647,Private
54.97044,-2.119979,Public Access
53.38406,-2.289097,Private
52.69854,-2.765837,Private
51.29294,0.3264693,Private
53.55199,-2.003431,Public Access
51.92528,-0.546284,Public Access
54.92035,-1.478944,Public Access
51.74306,0.4674266,Public Access
52.02454,-1.37465,Public Access
51.39614,-0.2261242,Public Access
52.58741,1.559026,Public Access
52.80815,-1.659969,Public Access
54.33857,-1.432011,Public Access
54.33857,-1.432011,Public Access
51.38,-2.147424,Public Access
53.84172,-1.592495,Public Access
52.21995,-0.8818325,Public Access
51.43716,-1.999584,Public Access
53.84486,-2.207089,Public Access
53.84486,-2.207089,Public Access
53.82722,-2.218638,Public Access
53.85634,-2.190894,Public Access
53.84486,-2.207089,Public Access
51.43663,-0.5683101,Private
51.71592,-1.968585,Public Access
51.71592,-1.968585,Public Access
52.16865,-0.2985791,Private
52.16865,-0.2985791,Private
52.16865,-0.2985791,Private
53.80732,-1.64878,Public Access
53.80732,-1.64878,Public Access
52.16865,-0.2985791,Private
51.90944,-0.2828895,Public Access
51.90944,-0.2828895,Public Access
51.90944,-0.2828895,Public Access
51.90944,-0.2828895,Public Access
53.48895,-1.239585,Private
53.48895,-1.239585,Private
53.48895,-1.239585,Private
51.90944,-0.2828895,Private
51.43579,0.1078085,Public Access
52.35052,-2.018021,Private
50.82431,-1.901804,Public Access
50.82431,-1.901804,Public Access
51.4313,0.3772173,Private
52.35052,-2.018021,Private
51.90944,-0.2828895,Public Access
53.46232,-2.208556,Private
51.4313,0.3772173,Private
54.24373,-0.3931446,Private
52.35052,-2.018021,Private
52.57859,1.719995,Private
54.47416,-2.352526,Public Access
54.96703,-2.0971,Public Access
51.9377,-2.056966,Public Access
53.77686,-2.756489,Public Access
54.93007,-1.414633,Private
51.30508,-0.08086483,Public Access
51.68591,-2.138233,Public Access
51.53049,-0.7215325,Private
52.92316,1.169796,Public Access
52.92316,1.169796,Public Access
52.92316,1.169796,Public Access
52.92316,1.169796,Public Access
53.48119,-2.243646,Public Access
53.48119,-2.243646,Public Access
53.48119,-2.243646,Public Access
53.48119,-2.243646,Public Access
53.85707,-1.683438,Private
53.65779,-2.181961,Public Access
53.68549,-2.830741,Public Access
53.68549,-2.830741,Public Access
53.54945,-0.07285653,Public Access
53.68549,-2.830741,Private
51.76101,-0.7488174,Public Access
50.37686,-4.198274,Public Access
51.37862,0.5118612,Private
50.37686,-4.198274,Public Access
50.37686,-4.198274,Public Access
51.37862,0.5118612,Private
51.36087,-0.1976007,Private
52.44762,-0.09694495,Public Access
50.4052,-5.061898,Public Access
50.85723,-1.185359,Public Access
50.85723,-1.185359,Public Access
51.74482,-0.2998684,Public Access
51.7545,-0.01791333,Private
53.54945,-0.07285653,Public Access
51.22977,-1.146487,Public Access
51.87718,0.1622714,Public Access
51.87718,0.1622714,Public Access
51.87718,0.1622714,Public Access
51.87718,0.1622714,Public Access
54.94913,-1.598756,Public Access
54.94913,-1.598756,Public Access
54.92035,-1.478944,Public Access
50.43012,-3.616853,Public Access
51.50856,-0.2527654,Public Access
51.79504,-0.7160462,Public Access
51.50856,-0.2527654,Public Access
51.50856,-0.2527654,Public Access
51.79504,-0.7160462,Public Access
51.50856,-0.2527654,Public Access
53.55167,-0.01720406,Public Access
52.22672,1.339252,Public Access
51.50856,-0.2527654,Public Access
51.50856,-0.2527654,Public Access
51.50856,-0.2527654,Public Access
51.94613,-0.07813834,Public Access
51.72314,0.1740411,Public Access
50.37142,-4.133783,Public Access
50.37142,-4.133783,Public Access
54.13608,-1.5275,Public Access
51.77562,-1.258212,Private
53.08132,-0.798326,Public Access
53.08132,-0.798326,Public Access
53.08132,-0.798326,Public Access
53.08132,-0.798326,Public Access
51.4428,0.2595644,Public Access
54.5377,-1.596769,Public Access
51.49748,-0.1415137,Public Access
51.49748,-0.1415137,Public Access
51.49748,-0.1415137,Public Access
53.47815,-2.372411,Public Access
50.85914,-0.08962537,Public Access
50.85914,-0.08962537,Public Access
50.85914,-0.08962537,Public Access
50.85914,-0.08962537,Public Access
50.85914,-0.08962537,Public Access
50.85914,-0.08962537,Public Access
50.85914,-0.08962537,Public Access
50.85914,-0.08962537,Public Access
50.85914,-0.08962537,Public Access
50.85914,-0.08962537,Public Access
51.90599,-0.3817385,Public Access
51.90599,-0.3817385,Private
51.90599,-0.3817385,Private
51.90599,-0.3817385,Private
51.90599,-0.3817385,Private
53.65902,-1.847913,Public Access
51.77506,-0.4480392,Public Access
51.77506,-0.4480392,Public Access
53.49392,-2.302701,Public Access
53.49392,-2.302701,Public Access
53.49392,-2.302701,Public Access
53.49392,-2.302701,Public Access
53.49392,-2.302701,Public Access
51.54881,0.04864677,Public Access
51.54881,0.04864677,Public Access
50.46416,-3.533737,Public Access
52.64204,1.222004,Public Access
50.787,-1.122352,Public Access
50.787,-1.122352,Private
52.9674,-1.218983,Public Access
52.75444,-0.7963852,Public Access
53.74726,-1.477415,Public Access
50.787,-1.122352,Private
50.787,-1.122352,Private
53.55508,-0.05985915,Public Access
50.787,-1.122352,Public Access
50.787,-1.122352,Public Access
53.48335,-2.246853,Public Access
50.787,-1.122352,Public Access
54.54488,-1.57093,Public Access
50.787,-1.122352,Private
51.52936,-0.4640256,Public Access
51.67618,-0.6014454,Public Access
51.67618,-0.6014454,Public Access
51.67618,-0.6014454,Public Access
51.67618,-0.6014454,Public Access
51.67618,-0.6014454,Public Access
51.71955,-2.191677,Public Access
51.71955,-2.191677,Public Access
51.71955,-2.191677,Public Access
52.77104,-1.204247,Public Access
52.35297,-0.8494911,Public Access
52.35297,-0.8494911,Public Access
52.53679,-1.807855,Public Access
52.53679,-1.807855,Public Access
52.53679,-1.807855,Public Access
52.53679,-1.807855,Public Access
52.53679,-1.807855,Public Access
53.76074,-2.700681,Public Access
53.76074,-2.700681,Public Access
53.76074,-2.700681,Public Access
51.21718,-0.7948922,Public Access
51.40574,-0.2224867,Public Access
51.53239,-0.6521187,Public Access
52.9639,-1.322167,Public Access
51.42164,-0.05934642,Public Access
51.36731,0.1042741,Private
53.55508,-0.05985915,Public Access
53.69542,-2.204766,Public Access
53.32745,-2.70205,Public Access
53.32745,-2.70205,Public Access
51.90236,-2.174695,Public Access
51.43457,-0.2061976,Public Access
51.4669,-0.4059339,Public Access
52.24691,0.7367153,Public Access
52.55428,1.647614,Public Access
52.90822,-1.035295,Public Access
53.56913,-0.114236,Public Access
51.60648,0.6636478,Public Access
51.73537,0.4362875,Public Access
51.38884,0.5379889,Private
51.23041,0.5159227,Public Access
51.36308,-0.2739063,Public Access
51.6219,0.4040124,Public Access
50.18742,-5.366536,Public Access
51.03032,-0.2716395,Public Access
51.03032,-0.2716395,Public Access
51.60493,-0.2818626,Public Access
51.59067,-0.2887908,Public Access
53.96486,-1.079552,Public Access
52.50942,-2.092775,Public Access
52.50942,-2.092775,Public Access
52.50942,-2.092775,Public Access
52.50942,-2.092775,Public Access
52.50942,-2.092775,Public Access
55.40749,-1.695377,Public Access
51.06673,0.1868019,Public Access
53.71613,-1.132413,Public Access
53.71613,-1.132413,Public Access
53.71613,-1.132413,Public Access
53.22608,-0.5261911,Public Access
53.22608,-0.5261911,Public Access
53.22608,-0.5261911,Public Access
53.22608,-0.5261911,Public Access
51.49935,-2.603407,Public Access
52.91403,-0.6430719,Public Access
51.51949,-0.1698981,Public Access
51.51949,-0.1698981,Public Access
51.72501,-2.375471,Public Access
51.28527,0.546374,Public Access
51.28527,0.546374,Public Access
51.28527,0.546374,Public Access
52.39685,-1.935989,Public Access
52.06252,-2.698897,Public Access
51.57666,-1.763801,Public Access
51.57213,0.4630856,Public Access
51.57666,-1.763801,Public Access
51.57213,0.4630856,Public Access
55.75722,-2.010163,Public Access
55.75722,-2.010163,Public Access
55.75722,-2.010163,Public Access
55.75722,-2.010163,Public Access
55.75722,-2.010163,Public Access
55.75722,-2.010163,Public Access
55.75722,-2.010163,Public Access
55.75722,-2.010163,Public Access
55.75722,-2.010163,Public Access
55.75722,-2.010163,Public Access
50.39292,-4.065495,Public Access
55.01868,-1.682213,Public Access
52.97594,-0.03351589,Public Access
55.01868,-1.682213,Public Access
55.01868,-1.682213,Public Access
54.99874,-1.669912,Public Access
55.01868,-1.682213,Public Access
55.01868,-1.682213,Public Access
55.01868,-1.682213,Public Access
52.97594,-0.03351589,Public Access
55.01868,-1.682213,Public Access
52.7388,-1.358133,Public Access
52.7388,-1.358133,Public Access
52.7388,-1.358133,Public Access
52.7388,-1.358133,Public Access
52.7388,-1.358133,Public Access
52.7388,-1.358133,Public Access
52.7388,-1.358133,Public Access
52.7388,-1.358133,Public Access
51.42971,-2.58107,Public Access
51.40133,0.169196,Public Access
51.40133,0.169196,Public Access
51.40133,0.169196,Public Access
51.40133,0.169196,Public Access
51.40133,0.169196,Public Access
51.40133,0.169196,Public Access
51.40133,0.169196,Public Access
51.40133,0.169196,Public Access
51.40133,0.169196,Public Access
51.40133,0.169196,Public Access
53.96276,-2.036914,Public Access
51.75831,-1.185882,Public Access
51.7495,-1.125935,Public Access
54.53901,-3.557407,Public Access
53.57812,-2.001425,Private
52.51992,-1.798658,Public Access
52.51992,-1.798658,Public Access
51.7495,-1.125935,Public Access
52.96801,-2.6804,Public Access
50.26067,-5.051354,Public Access
53.72688,-1.858421,Public Access
53.72688,-1.858421,Public Access
53.72688,-1.858421,Public Access
53.72688,-1.858421,Public Access
53.72688,-1.858421,Public Access
53.72688,-1.858421,Public Access
51.41297,-2.388839,Public Access
50.92002,-0.4627816,Public Access
53.27015,-1.893911,Public Access
52.44485,1.714006,Public Access
52.46952,1.705957,Public Access
52.46952,1.705957,Public Access
52.44485,1.714006,Public Access
52.44485,1.714006,Public Access
52.44753,1.716897,Public Access
52.44485,1.714006,Public Access
53.97741,-1.986143,Public Access
51.18811,0.2646962,Private
53.53948,-2.612206,Public Access
53.53948,-2.612206,Public Access
53.39779,-2.088539,Private
51.67627,-0.602217,Public Access
52.67176,-2.033962,Public Access
53.45661,-1.336979,Public Access
52.90575,-3.039738,Public Access
51.87806,-0.4136713,Public Access
51.87806,-0.4136713,Public Access
52.22325,-0.8767281,Public Access
52.22325,-0.8767281,Public Access
50.15004,-5.052438,Public Access
51.83136,-2.505204,Public Access
50.15004,-5.052438,Public Access
52.76956,-1.225696,Public Access
50.15004,-5.052438,Public Access
53.36935,-2.927348,Private
53.49774,-1.469585,Public Access
51.50779,-0.3815212,Public Access
51.50779,-0.3815212,Public Access
51.50779,-0.3815212,Public Access
51.50779,-0.3815212,Public Access
51.50779,-0.3815212,Public Access
51.56805,-0.1910391,Public Access
51.20286,-1.487092,Public Access
53.38816,-3.176535,Public Access
51.0891,-0.7088345,Public Access
53.34869,-3.027684,Public Access
51.20286,-1.487092,Public Access
51.20286,-1.487092,Public Access
51.0891,-0.7088345,Public Access
50.8209,-1.069962,Private
51.94941,0.810842,Public Access
53.85049,-1.552745,Public Access
51.50784,-0.5883034,Public Access
51.50784,-0.5883034,Public Access
54.95354,-1.690695,Public Access
54.95354,-1.690695,Public Access
51.37618,-0.09099963,Public Access
51.37618,-0.09099963,Public Access
54.95354,-1.690695,Public Access
51.37618,-0.09099963,Public Access
52.91586,-1.444591,Public Access
52.91586,-1.444591,Public Access
52.91586,-1.444591,Public Access
52.91586,-1.444591,Public Access
53.69664,-2.298627,Public Access
53.69664,-2.298627,Public Access
53.69664,-2.298627,Public Access
52.52334,-1.823111,Public Access
52.52334,-1.823111,Public Access
50.72458,-3.521399,Public Access
50.72458,-3.521399,Public Access
50.72458,-3.521399,Public Access
52.60327,-2.170655,Public Access
51.406,-0.1628283,Public Access
51.406,-0.1628283,Public Access
50.69717,-1.29981,Public Access
50.69717,-1.29981,Public Access
51.29329,-2.447222,Public Access
52.60327,-2.170655,Public Access
54.79921,-1.676674,Public Access
51.51321,-0.7166271,Public Access
51.51321,-0.7166271,Public Access
54.79921,-1.676674,Public Access
51.49159,-0.1099368,Public Access
52.57541,-0.2387431,Public Access
52.57541,-0.2387431,Public Access
52.57541,-0.2387431,Public Access
51.33355,0.7374763,Private
52.52691,-2.235096,Public Access
52.52691,-2.235096,Public Access
52.52691,-2.235096,Public Access
53.78246,-2.379757,Public Access
52.63169,-2.028496,Public Access
53.78246,-2.379757,Public Access
53.09877,-1.247566,Public Access
52.92545,-1.479425,Public Access
52.92545,-1.479425,Public Access
53.09877,-1.247566,Public Access
52.92545,-1.479425,Public Access
52.92545,-1.479425,Public Access
53.09877,-1.247566,Public Access
52.92545,-1.479425,Public Access
53.09877,-1.247566,Public Access
51.64864,0.4253317,Public Access
51.49877,-0.1309487,Private
52.93526,-1.189937,Public Access
51.49877,-0.1309487,Private
52.93526,-1.189937,Public Access
52.04731,0.7337014,Public Access
53.48551,-3.032449,Public Access
51.54488,-0.4781139,Public Access
51.54488,-0.4781139,Public Access
50.76887,-1.94253,Public Access
51.54488,-0.4781139,Public Access
51.54488,-0.4781139,Public Access
51.27166,0.5164709,Public Access
51.27166,0.5164709,Public Access
53.92942,-2.899425,Public Access
51.22489,-0.213816,Public Access
52.67825,0.1362862,Public Access
52.8141,0.01865563,Public Access
51.37176,-0.1013414,Public Access
54.973,-1.520655,Public Access
52.97011,-1.315244,Public Access
51.50653,-0.6121588,Public Access
53.41571,-2.837221,Public Access
51.57191,-1.804619,Public Access
51.43419,-2.569023,Public Access
51.57191,-1.804619,Public Access
51.57191,-1.804619,Public Access
52.09303,-0.647806,Public Access
53.56409,-2.367866,Public Access
52.58026,1.064201,Public Access
53.34183,-2.728477,Public Access
53.34183,-2.728477,Public Access
51.07572,-4.059021,Public Access
51.07572,-4.059021,Public Access
51.07572,-4.059021,Public Access
51.07572,-4.059021,Public Access
51.07572,-4.059021,Public Access
51.07572,-4.059021,Public Access
51.07572,-4.059021,Public Access
51.07572,-4.059021,Public Access
51.06964,-1.797361,Public Access
52.06514,-2.7215,Public Access
53.20723,-2.911272,Public Access
53.37973,-3.081061,Public Access
53.37973,-3.081061,Public Access
53.37973,-3.081061,Public Access
53.58892,-1.288628,Public Access
51.89735,0.5475138,Public Access
53.58892,-1.288628,Public Access
53.37973,-3.081061,Public Access
53.16154,-0.4152483,Public Access
51.35326,-0.1165745,Public Access
51.17225,0.3884883,Public Access
51.35326,-0.1165745,Public Access
52.38756,-1.554417,Public Access
51.78104,-0.6137478,Public Access
51.96227,1.066708,Private
52.38756,-1.554417,Public Access
52.38756,-1.554417,Public Access
51.35326,-0.1165745,Public Access
51.19789,-2.148228,Public Access
51.35326,-0.1165745,Public Access
51.78104,-0.6137478,Public Access
51.35326,-0.1165745,Public Access
51.3082,-0.6568606,Public Access
55.16606,-1.691136,Public Access
51.35308,1.028719,Public Access
51.51726,-0.07836043,Public Access
51.51726,-0.07836043,Public Access
51.51726,-0.07836043,Public Access
51.16351,0.3254571,Private
51.27827,0.5247963,Private
53.7831,-2.87896,Public Access
53.7831,-2.87896,Public Access
51.553,0.6134592,Public Access
51.553,0.6134592,Public Access
52.61214,1.736017,Public Access
51.43619,0.3644927,Public Access
51.43619,0.3644927,Public Access
51.43619,0.3644927,Public Access
53.389,-1.431391,Public Access
53.389,-1.431391,Public Access
51.21152,0.2691412,Public Access
51.65317,-0.1785957,Public Access
52.62592,1.267166,Public Access
52.15659,-1.502286,Private
51.51307,-0.5904472,Public Access
52.25816,-0.914416,Public Access
51.37164,-2.139697,Public Access
53.7599,-2.487084,Public Access
51.37164,-2.139697,Public Access
53.7599,-2.487084,Public Access
53.7599,-2.487084,Public Access
52.35379,-2.32601,Public Access
52.57156,-2.029412,Public Access
52.71141,0.129278,Public Access
54.51638,-1.359836,Public Access
53.03686,-1.184948,Public Access
52.55002,-2.031038,Public Access
52.55002,-2.031038,Public Access
51.55202,-0.1139086,Public Access
53.72913,-2.651994,Public Access
53.72913,-2.651994,Public Access
51.1134,-1.502325,Private
53.37122,-1.207351,Public Access
51.51128,-0.08505423,Public Access
53.38765,-1.411243,Public Access
51.41931,0.4045212,Public Access
51.42793,-0.3189217,Public Access
51.51128,-0.08505423,Public Access
51.51128,-0.08505423,Public Access
51.09917,-0.1707036,Public Access
51.12302,-3.022489,Public Access
52.90746,-2.488051,Public Access
52.90746,-2.488051,Public Access
52.90746,-2.488051,Public Access
51.76361,-0.2270527,Public Access
51.1134,-1.502325,Public Access
51.76361,-0.2270527,Public Access
51.55904,0.07287191,Public Access
53.77686,-2.756489,Public Access
51.45662,-2.569509,Public Access
51.45662,-2.569509,Public Access
53.01202,-2.223392,Public Access
52.22044,-1.857016,Public Access
52.22044,-1.857016,Public Access
51.60442,-2.198255,Private
53.01202,-2.223392,Public Access
53.77502,-2.654382,Private
51.05404,-1.303947,Public Access
53.77502,-2.654382,Public Access
53.77502,-2.654382,Public Access
53.7709,-1.794363,Public Access
50.43012,-3.616853,Public Access
51.5434,0.7087435,Public Access
52.62062,-0.2756438,Public Access
51.5434,0.7087435,Public Access
51.5434,0.7087435,Public Access
51.41467,-2.496381,Public Access
51.41467,-2.496381,Public Access
51.8936,-0.1992254,Public Access
51.51526,-0.08399344,Public Access
51.36514,1.129642,Public Access
51.51526,-0.08399344,Public Access
51.8936,-0.1992254,Public Access
51.51526,-0.08399344,Public Access
53.41582,-1.053718,Public Access
51.51526,-0.08399344,Public Access
51.51526,-0.08399344,Public Access
53.59325,-2.537063,Public Access
53.74036,-0.3403308,Public Access
53.91722,-1.107241,Public Access
53.91722,-1.107241,Public Access
51.12103,0.8631432,Public Access
51.12103,0.8631432,Public Access
51.12103,0.8631432,Public Access
53.32509,-1.31434,Public Access
52.95297,-1.146204,Public Access
53.16558,0.228587,Public Access
53.32509,-1.31434,Public Access
53.55249,-0.07596394,Public Access
50.96813,0.2764867,Public Access
52.55476,-1.733609,Public Access
50.97847,-1.656711,Public Access
51.74029,-1.291533,Public Access
50.96813,0.2764867,Public Access
54.56673,-1.314846,Public Access
50.96813,0.2764867,Public Access
52.55811,-2.144803,Public Access
51.44931,-0.01656588,Public Access
53.26007,-1.208346,Public Access
53.85707,-1.683438,Private
53.63062,-1.798844,Public Access
53.63062,-1.798844,Public Access
53.63062,-1.798844,Public Access
53.45027,-1.457332,Public Access
50.75443,-1.980293,Public Access
50.75443,-1.980293,Public Access
51.37125,0.5615995,Public Access
52.53135,-2.409246,Public Access
53.02851,-1.216448,Public Access
52.53135,-2.409246,Public Access
53.02851,-1.216448,Public Access
50.396,-3.558636,Public Access
51.40714,0.016013,Public Access
