date,region,value,region_short,label_wrapped
2024-02-01,East Lothian and Midlothian,161.66818742136067,,East Lothian and Midlothian
2014-07-01,City of Edinburgh,100.0,Edinburgh area,City of Edinburgh
2014-08-01,City of Edinburgh,99.98351240403507,Edinburgh area,City of Edinburgh
2014-09-01,City of Edinburgh,100.48682365041995,Edinburgh area,City of Edinburgh
2014-10-01,City of Edinburgh,100.56686731020031,Edinburgh area,City of Edinburgh
2014-11-01,City of Edinburgh,100.80988475085616,Edinburgh area,City of Edinburgh
2014-12-01,City of Edinburgh,100.78435672121486,Edinburgh area,City of Edinburgh
2015-01-01,City of Edinburgh,101.72352420172619,Edinburgh area,City of Edinburgh
2015-02-01,City of Edinburgh,102.3178942464236,Edinburgh area,City of Edinburgh
2015-03-01,City of Edinburgh,101.58745452736977,Edinburgh area,City of Edinburgh
2015-04-01,City of Edinburgh,101.98203651361668,Edinburgh area,City of Edinburgh
2015-05-01,City of Edinburgh,101.72882896657791,Edinburgh area,City of Edinburgh
2015-06-01,City of Edinburgh,101.19851134806106,Edinburgh area,City of Edinburgh
2015-07-01,City of Edinburgh,102.11752540371361,Edinburgh area,City of Edinburgh
2015-08-01,City of Edinburgh,101.94856227317048,Edinburgh area,City of Edinburgh
2015-09-01,City of Edinburgh,101.74819189551694,Edinburgh area,City of Edinburgh
2015-10-01,City of Edinburgh,102.00006423354952,Edinburgh area,City of Edinburgh
2015-11-01,City of Edinburgh,103.1147544257943,Edinburgh area,City of Edinburgh
2015-12-01,City of Edinburgh,103.39678859612779,Edinburgh area,City of Edinburgh
2016-01-01,City of Edinburgh,102.82959530229456,Edinburgh area,City of Edinburgh
2016-02-01,City of Edinburgh,103.39221312132243,Edinburgh area,City of Edinburgh
2016-03-01,City of Edinburgh,104.33666330187216,Edinburgh area,City of Edinburgh
2016-04-01,City of Edinburgh,104.22622891133643,Edinburgh area,City of Edinburgh
2016-05-01,City of Edinburgh,103.998496630255,Edinburgh area,City of Edinburgh
2016-06-01,City of Edinburgh,104.92060609141075,Edinburgh area,City of Edinburgh
2016-07-01,City of Edinburgh,105.14944353183631,Edinburgh area,City of Edinburgh
2016-08-01,City of Edinburgh,105.16282536142919,Edinburgh area,City of Edinburgh
2016-09-01,City of Edinburgh,105.69995870483852,Edinburgh area,City of Edinburgh
2016-10-01,City of Edinburgh,106.77385508652975,Edinburgh area,City of Edinburgh
2016-11-01,City of Edinburgh,106.20680530991689,Edinburgh area,City of Edinburgh
2016-12-01,City of Edinburgh,106.9215744067015,Edinburgh area,City of Edinburgh
2017-01-01,City of Edinburgh,107.8326610546074,Edinburgh area,City of Edinburgh
2017-02-01,City of Edinburgh,108.1077248544874,Edinburgh area,City of Edinburgh
2017-03-01,City of Edinburgh,109.53403832356071,Edinburgh area,City of Edinburgh
2017-04-01,City of Edinburgh,110.17518001640283,Edinburgh area,City of Edinburgh
2017-05-01,City of Edinburgh,110.74011751884566,Edinburgh area,City of Edinburgh
2017-06-01,City of Edinburgh,110.84163043382891,Edinburgh area,City of Edinburgh
2017-07-01,City of Edinburgh,109.45571744602871,Edinburgh area,City of Edinburgh
2017-08-01,City of Edinburgh,110.5541581504242,Edinburgh area,City of Edinburgh
2017-09-01,City of Edinburgh,111.28161720100395,Edinburgh area,City of Edinburgh
2017-10-01,City of Edinburgh,110.64741671468819,Edinburgh area,City of Edinburgh
2017-11-01,City of Edinburgh,112.16607238673595,Edinburgh area,City of Edinburgh
2017-12-01,City of Edinburgh,112.45988820802866,Edinburgh area,City of Edinburgh
2018-01-01,City of Edinburgh,112.28158820783929,Edinburgh area,City of Edinburgh
2018-02-01,City of Edinburgh,113.32420320778984,Edinburgh area,City of Edinburgh
2018-03-01,City of Edinburgh,112.28302740926988,Edinburgh area,City of Edinburgh
2018-04-01,City of Edinburgh,111.81061150632698,Edinburgh area,City of Edinburgh
2018-05-01,City of Edinburgh,112.94148633505678,Edinburgh area,City of Edinburgh
2018-06-01,City of Edinburgh,114.99683290304037,Edinburgh area,City of Edinburgh
2018-07-01,City of Edinburgh,114.20670268359223,Edinburgh area,City of Edinburgh
2018-08-01,City of Edinburgh,116.57176939029074,Edinburgh area,City of Edinburgh
2018-09-01,City of Edinburgh,115.93191033463877,Edinburgh area,City of Edinburgh
2018-10-01,City of Edinburgh,116.39596674323036,Edinburgh area,City of Edinburgh
2018-11-01,City of Edinburgh,114.77608327196069,Edinburgh area,City of Edinburgh
2018-12-01,City of Edinburgh,115.31586093934234,Edinburgh area,City of Edinburgh
2019-01-01,City of Edinburgh,115.37849718824535,Edinburgh area,City of Edinburgh
2019-02-01,City of Edinburgh,116.63091441012683,Edinburgh area,City of Edinburgh
2019-03-01,City of Edinburgh,121.26143056380447,Edinburgh area,City of Edinburgh
2019-04-01,City of Edinburgh,120.43260000491452,Edinburgh area,City of Edinburgh
2019-05-01,City of Edinburgh,121.0915301583662,Edinburgh area,City of Edinburgh
2019-06-01,City of Edinburgh,121.3904465970207,Edinburgh area,City of Edinburgh
2019-07-01,City of Edinburgh,122.00827786989154,Edinburgh area,City of Edinburgh
2019-08-01,City of Edinburgh,121.46724519430335,Edinburgh area,City of Edinburgh
2019-09-01,City of Edinburgh,122.1158273340561,Edinburgh area,City of Edinburgh
2019-10-01,City of Edinburgh,121.40725787420325,Edinburgh area,City of Edinburgh
2019-11-01,City of Edinburgh,122.28500478109008,Edinburgh area,City of Edinburgh
2019-12-01,City of Edinburgh,123.15372449318855,Edinburgh area,City of Edinburgh
2020-01-01,City of Edinburgh,122.01035349728471,Edinburgh area,City of Edinburgh
2020-02-01,City of Edinburgh,121.49492559851444,Edinburgh area,City of Edinburgh
2020-03-01,City of Edinburgh,120.81080318431941,Edinburgh area,City of Edinburgh
2020-04-01,City of Edinburgh,117.99956561481739,Edinburgh area,City of Edinburgh
2020-05-01,City of Edinburgh,117.97874180337035,Edinburgh area,City of Edinburgh
2020-06-01,City of Edinburgh,118.60247704467481,Edinburgh area,City of Edinburgh
2020-07-01,City of Edinburgh,119.33382525843254,Edinburgh area,City of Edinburgh
2020-08-01,City of Edinburgh,120.07764316158836,Edinburgh area,City of Edinburgh
2020-09-01,City of Edinburgh,121.36184177306654,Edinburgh area,City of Edinburgh
2020-10-01,City of Edinburgh,123.29067829502026,Edinburgh area,City of Edinburgh
2020-11-01,City of Edinburgh,121.70799859324728,Edinburgh area,City of Edinburgh
2020-12-01,City of Edinburgh,121.85240876702876,Edinburgh area,City of Edinburgh
2021-01-01,City of Edinburgh,123.6846988756698,Edinburgh area,City of Edinburgh
2021-02-01,City of Edinburgh,123.56518951522821,Edinburgh area,City of Edinburgh
2021-03-01,City of Edinburgh,123.45700707872405,Edinburgh area,City of Edinburgh
2021-04-01,City of Edinburgh,127.10696830192522,Edinburgh area,City of Edinburgh
2021-05-01,City of Edinburgh,127.44265565599993,Edinburgh area,City of Edinburgh
2021-06-01,City of Edinburgh,126.74348120177967,Edinburgh area,City of Edinburgh
2021-07-01,City of Edinburgh,128.5719529465132,Edinburgh area,City of Edinburgh
2021-08-01,City of Edinburgh,131.40500206362606,Edinburgh area,City of Edinburgh
2021-09-01,City of Edinburgh,130.60471608215656,Edinburgh area,City of Edinburgh
2021-10-01,City of Edinburgh,132.4484559102177,Edinburgh area,City of Edinburgh
2021-11-01,City of Edinburgh,134.54859788654662,Edinburgh area,City of Edinburgh
2021-12-01,City of Edinburgh,135.75088557943593,Edinburgh area,City of Edinburgh
2022-01-01,City of Edinburgh,136.91523330553633,Edinburgh area,City of Edinburgh
2022-02-01,City of Edinburgh,136.58196406313067,Edinburgh area,City of Edinburgh
2022-03-01,City of Edinburgh,139.05734370795784,Edinburgh area,City of Edinburgh
2022-04-01,City of Edinburgh,137.19424306150506,Edinburgh area,City of Edinburgh
2022-05-01,City of Edinburgh,139.6999313176085,Edinburgh area,City of Edinburgh
2022-06-01,City of Edinburgh,141.82974125815647,Edinburgh area,City of Edinburgh
2022-07-01,City of Edinburgh,143.10804415152256,Edinburgh area,City of Edinburgh
2022-08-01,City of Edinburgh,142.9083915518389,Edinburgh area,City of Edinburgh
2022-09-01,City of Edinburgh,145.6997053624083,Edinburgh area,City of Edinburgh
2022-10-01,City of Edinburgh,147.3904590952984,Edinburgh area,City of Edinburgh
2022-11-01,City of Edinburgh,150.23316550152012,Edinburgh area,City of Edinburgh
2022-12-01,City of Edinburgh,149.59844486121446,Edinburgh area,City of Edinburgh
2023-01-01,City of Edinburgh,150.6111789235307,Edinburgh area,City of Edinburgh
2023-02-01,City of Edinburgh,155.5037665394171,Edinburgh area,City of Edinburgh
2023-03-01,City of Edinburgh,158.63131913252568,Edinburgh area,City of Edinburgh
2023-04-01,City of Edinburgh,157.54389452600205,Edinburgh area,City of Edinburgh
2023-05-01,City of Edinburgh,154.2778412917159,Edinburgh area,City of Edinburgh
2023-06-01,City of Edinburgh,155.4462541238968,Edinburgh area,City of Edinburgh
2023-07-01,City of Edinburgh,154.63704417259157,Edinburgh area,City of Edinburgh
2023-08-01,City of Edinburgh,154.71529041349424,Edinburgh area,City of Edinburgh
2023-09-01,City of Edinburgh,156.131034069528,Edinburgh area,City of Edinburgh
2023-10-01,City of Edinburgh,157.66150401008508,Edinburgh area,City of Edinburgh
2023-11-01,City of Edinburgh,159.48750392012587,Edinburgh area,City of Edinburgh
2023-12-01,City of Edinburgh,160.23701396950767,Edinburgh area,City of Edinburgh
2024-01-01,City of Edinburgh,159.72315248061332,Edinburgh area,City of Edinburgh
2024-02-01,City of Edinburgh,161.0876401509693,Edinburgh area,City of Edinburgh
2014-07-01,Falkirk,100.0,,Falkirk
2014-08-01,Falkirk,100.09883273776519,,Falkirk
2014-09-01,Falkirk,100.80464756894847,,Falkirk
2014-10-01,Falkirk,100.38503187970629,,Falkirk
2014-11-01,Falkirk,100.30796154555594,,Falkirk
2014-12-01,Falkirk,100.03875009157652,,Falkirk
2015-01-01,Falkirk,100.85829493948806,,Falkirk
2015-02-01,Falkirk,102.1860583618935,,Falkirk
2015-03-01,Falkirk,102.0055584667462,,Falkirk
2015-04-01,Falkirk,101.60329870969989,,Falkirk
2015-05-01,Falkirk,102.23795657232064,,Falkirk
2015-06-01,Falkirk,102.2264662447123,,Falkirk
2015-07-01,Falkirk,102.82307035729714,,Falkirk
2015-08-01,Falkirk,103.2150704977283,,Falkirk
2015-09-01,Falkirk,102.94705583751005,,Falkirk
2015-10-01,Falkirk,102.98169709868397,,Falkirk
2015-11-01,Falkirk,104.14899394290842,,Falkirk
2015-12-01,Falkirk,104.14292137398624,,Falkirk
2016-01-01,Falkirk,103.96338292854064,,Falkirk
2016-02-01,Falkirk,104.42920219415974,,Falkirk
2016-03-01,Falkirk,104.41528574617385,,Falkirk
2016-04-01,Falkirk,104.89831281566906,,Falkirk
2016-05-01,Falkirk,104.98132212637843,,Falkirk
2016-06-01,Falkirk,105.22328489140422,,Falkirk
2016-07-01,Falkirk,105.7633773578083,,Falkirk
2016-08-01,Falkirk,105.3402647327181,,Falkirk
2016-09-01,Falkirk,105.98523897140359,,Falkirk
2016-10-01,Falkirk,107.09763489187768,,Falkirk
2016-11-01,Falkirk,106.36239651575612,,Falkirk
2016-12-01,Falkirk,107.55263456045788,,Falkirk
2017-01-01,Falkirk,107.84043681075686,,Falkirk
2017-02-01,Falkirk,107.8999719359131,,Falkirk
2017-03-01,Falkirk,108.66177719540428,,Falkirk
2017-04-01,Falkirk,108.9219237499645,,Falkirk
2017-05-01,Falkirk,108.96547139941171,,Falkirk
2017-06-01,Falkirk,109.40012834280625,,Falkirk
2017-07-01,Falkirk,109.03713712645569,,Falkirk
2017-08-01,Falkirk,108.8424556751614,,Falkirk
2017-09-01,Falkirk,109.63323040399382,,Falkirk
2017-10-01,Falkirk,109.27778681006744,,Falkirk
2017-11-01,Falkirk,110.24885170095888,,Falkirk
2017-12-01,Falkirk,111.00110129944807,,Falkirk
2018-01-01,Falkirk,111.09745323395133,,Falkirk
2018-02-01,Falkirk,111.51284795826845,,Falkirk
2018-03-01,Falkirk,111.60500453881785,,Falkirk
2018-04-01,Falkirk,111.1705594050768,,Falkirk
2018-05-01,Falkirk,111.21160202466771,,Falkirk
2018-06-01,Falkirk,111.83336718596118,,Falkirk
2018-07-01,Falkirk,112.37014822301114,,Falkirk
2018-08-01,Falkirk,114.77150279142974,,Falkirk
2018-09-01,Falkirk,113.44961812519163,,Falkirk
2018-10-01,Falkirk,114.18875213768547,,Falkirk
2018-11-01,Falkirk,114.45574928094085,,Falkirk
2018-12-01,Falkirk,113.50429131895505,,Falkirk
2019-01-01,Falkirk,114.04566848704836,,Falkirk
2019-02-01,Falkirk,115.19707683850642,,Falkirk
2019-03-01,Falkirk,118.93708918271764,,Falkirk
2019-04-01,Falkirk,117.17939854032416,,Falkirk
2019-05-01,Falkirk,119.31257439987127,,Falkirk
2019-06-01,Falkirk,118.55921107023015,,Falkirk
2019-07-01,Falkirk,117.68348198125587,,Falkirk
2019-08-01,Falkirk,118.22731503382835,,Falkirk
2019-09-01,Falkirk,119.0311617407863,,Falkirk
2019-10-01,Falkirk,118.12525116056463,,Falkirk
2019-11-01,Falkirk,118.06121542636564,,Falkirk
2019-12-01,Falkirk,118.47466440906187,,Falkirk
2020-01-01,Falkirk,119.48118319032075,,Falkirk
2020-02-01,Falkirk,119.04756245297618,,Falkirk
2020-03-01,Falkirk,118.63752526695353,,Falkirk
2020-04-01,Falkirk,113.77185605670672,,Falkirk
2020-05-01,Falkirk,113.56604421577738,,Falkirk
2020-06-01,Falkirk,114.20408480315851,,Falkirk
2020-07-01,Falkirk,116.64054647555105,,Falkirk
2020-08-01,Falkirk,117.65136928434418,,Falkirk
2020-09-01,Falkirk,118.87479845550062,,Falkirk
2020-10-01,Falkirk,120.04640832570865,,Falkirk
2020-11-01,Falkirk,119.29965262663073,,Falkirk
2020-12-01,Falkirk,120.54288530820132,,Falkirk
2021-01-01,Falkirk,120.8240252450527,,Falkirk
2021-02-01,Falkirk,121.5560927060674,,Falkirk
2021-03-01,Falkirk,120.07889757311546,,Falkirk
2021-04-01,Falkirk,123.26560772730346,,Falkirk
2021-05-01,Falkirk,122.72173314342636,,Falkirk
2021-06-01,Falkirk,122.96238421141494,,Falkirk
2021-07-01,Falkirk,124.17868730288897,,Falkirk
2021-08-01,Falkirk,125.52282374994788,,Falkirk
2021-09-01,Falkirk,125.47449792390546,,Falkirk
2021-10-01,Falkirk,125.76441757855106,,Falkirk
2021-11-01,Falkirk,127.49238565061307,,Falkirk
2021-12-01,Falkirk,128.38213778458842,,Falkirk
2022-01-01,Falkirk,129.64558582867716,,Falkirk
2022-02-01,Falkirk,129.63953540978412,,Falkirk
2022-03-01,Falkirk,131.13732245574937,,Falkirk
2022-04-01,Falkirk,130.29407223135573,,Falkirk
2022-05-01,Falkirk,130.7407725608983,,Falkirk
2022-06-01,Falkirk,131.98163934248305,,Falkirk
2022-07-01,Falkirk,133.28007751070442,,Falkirk
2022-08-01,Falkirk,134.0228586639313,,Falkirk
2022-09-01,Falkirk,134.62753092462472,,Falkirk
2022-10-01,Falkirk,136.1979977536548,,Falkirk
2022-11-01,Falkirk,138.7912719416112,,Falkirk
2022-12-01,Falkirk,138.56867868486637,,Falkirk
2023-01-01,Falkirk,139.91163495068602,,Falkirk
2023-02-01,Falkirk,143.29566310182253,,Falkirk
2023-03-01,Falkirk,146.05860582068433,,Falkirk
2023-04-01,Falkirk,148.4071298008873,,Falkirk
2023-05-01,Falkirk,144.30296405598486,,Falkirk
2023-06-01,Falkirk,145.56791830205407,,Falkirk
2023-07-01,Falkirk,145.13716114816225,,Falkirk
2023-08-01,Falkirk,144.85010576915784,,Falkirk
2023-09-01,Falkirk,146.46006956105896,,Falkirk
2023-10-01,Falkirk,147.38560922021543,,Falkirk
2023-11-01,Falkirk,150.22144976149124,,Falkirk
2023-12-01,Falkirk,150.07379212983994,,Falkirk
2024-01-01,Falkirk,149.44881175338136,,Falkirk
2024-02-01,Falkirk,150.724169591255,,Falkirk
2014-07-01,Perth and Kinross and Stirling,100.0,,Perth and Kinross and Stirling
2014-08-01,Perth and Kinross and Stirling,99.60220074728538,,Perth and Kinross and Stirling
2014-09-01,Perth and Kinross and Stirling,100.25544265343606,,Perth and Kinross and Stirling
2014-10-01,Perth and Kinross and Stirling,99.83630796099915,,Perth and Kinross and Stirling
2014-11-01,Perth and Kinross and Stirling,100.05799888823965,,Perth and Kinross and Stirling
2014-12-01,Perth and Kinross and Stirling,100.5507262356765,,Perth and Kinross and Stirling
2015-01-01,Perth and Kinross and Stirling,101.40721119185218,,Perth and Kinross and Stirling
2015-02-01,Perth and Kinross and Stirling,102.00817497519299,,Perth and Kinross and Stirling
2015-03-01,Perth and Kinross and Stirling,101.95362675899482,,Perth and Kinross and Stirling
2015-04-01,Perth and Kinross and Stirling,101.73641654821697,,Perth and Kinross and Stirling
2015-05-01,Perth and Kinross and Stirling,102.57091793117125,,Perth and Kinross and Stirling
2015-06-01,Perth and Kinross and Stirling,102.50453279944851,,Perth and Kinross and Stirling
2015-07-01,Perth and Kinross and Stirling,102.6784551262751,,Perth and Kinross and Stirling
2015-08-01,Perth and Kinross and Stirling,102.68667550333583,,Perth and Kinross and Stirling
2015-09-01,Perth and Kinross and Stirling,102.39286381136432,,Perth and Kinross and Stirling
2015-10-01,Perth and Kinross and Stirling,103.17919842156866,,Perth and Kinross and Stirling
2015-11-01,Perth and Kinross and Stirling,104.15208815418437,,Perth and Kinross and Stirling
2015-12-01,Perth and Kinross and Stirling,104.21822193090856,,Perth and Kinross and Stirling
2016-01-01,Perth and Kinross and Stirling,103.84507405252779,,Perth and Kinross and Stirling
2016-02-01,Perth and Kinross and Stirling,103.61337538652684,,Perth and Kinross and Stirling
2016-03-01,Perth and Kinross and Stirling,102.85696688873192,,Perth and Kinross and Stirling
2016-04-01,Perth and Kinross and Stirling,103.78361008927999,,Perth and Kinross and Stirling
2016-05-01,Perth and Kinross and Stirling,103.74427837503835,,Perth and Kinross and Stirling
2016-06-01,Perth and Kinross and Stirling,104.37582941341883,,Perth and Kinross and Stirling
2016-07-01,Perth and Kinross and Stirling,105.11249283777637,,Perth and Kinross and Stirling
2016-08-01,Perth and Kinross and Stirling,105.06357060619523,,Perth and Kinross and Stirling
2016-09-01,Perth and Kinross and Stirling,105.85335960533567,,Perth and Kinross and Stirling
2016-10-01,Perth and Kinross and Stirling,106.14485288428885,,Perth and Kinross and Stirling
2016-11-01,Perth and Kinross and Stirling,104.72657789099273,,Perth and Kinross and Stirling
2016-12-01,Perth and Kinross and Stirling,106.34125684821572,,Perth and Kinross and Stirling
2017-01-01,Perth and Kinross and Stirling,107.27082989094687,,Perth and Kinross and Stirling
2017-02-01,Perth and Kinross and Stirling,106.33517275633699,,Perth and Kinross and Stirling
2017-03-01,Perth and Kinross and Stirling,106.01484427354492,,Perth and Kinross and Stirling
2017-04-01,Perth and Kinross and Stirling,108.99041819877837,,Perth and Kinross and Stirling
2017-05-01,Perth and Kinross and Stirling,107.6084321768668,,Perth and Kinross and Stirling
2017-06-01,Perth and Kinross and Stirling,108.21647385678497,,Perth and Kinross and Stirling
2017-07-01,Perth and Kinross and Stirling,107.95016625576706,,Perth and Kinross and Stirling
2017-08-01,Perth and Kinross and Stirling,108.40684576535776,,Perth and Kinross and Stirling
2017-09-01,Perth and Kinross and Stirling,108.89932779774978,,Perth and Kinross and Stirling
2017-10-01,Perth and Kinross and Stirling,108.3737621509699,,Perth and Kinross and Stirling
2017-11-01,Perth and Kinross and Stirling,108.8004635116265,,Perth and Kinross and Stirling
2017-12-01,Perth and Kinross and Stirling,109.50346627370666,,Perth and Kinross and Stirling
2018-01-01,Perth and Kinross and Stirling,109.45301872149642,,Perth and Kinross and Stirling
2018-02-01,Perth and Kinross and Stirling,111.13594172236326,,Perth and Kinross and Stirling
2018-03-01,Perth and Kinross and Stirling,112.07509227330274,,Perth and Kinross and Stirling
2018-04-01,Perth and Kinross and Stirling,109.78067088052248,,Perth and Kinross and Stirling
2018-05-01,Perth and Kinross and Stirling,110.93969526184584,,Perth and Kinross and Stirling
2018-06-01,Perth and Kinross and Stirling,112.20196336037678,,Perth and Kinross and Stirling
2018-07-01,Perth and Kinross and Stirling,112.31638563814965,,Perth and Kinross and Stirling
2018-08-01,Perth and Kinross and Stirling,113.8680776345549,,Perth and Kinross and Stirling
2018-09-01,Perth and Kinross and Stirling,112.19115695388517,,Perth and Kinross and Stirling
2018-10-01,Perth and Kinross and Stirling,112.80485203051815,,Perth and Kinross and Stirling
2018-11-01,Perth and Kinross and Stirling,112.57651064958141,,Perth and Kinross and Stirling
2018-12-01,Perth and Kinross and Stirling,112.1238342354949,,Perth and Kinross and Stirling
2019-01-01,Perth and Kinross and Stirling,112.20047009796377,,Perth and Kinross and Stirling
2019-02-01,Perth and Kinross and Stirling,112.86694879507475,,Perth and Kinross and Stirling
2019-03-01,Perth and Kinross and Stirling,114.96123678479026,,Perth and Kinross and Stirling
2019-04-01,Perth and Kinross and Stirling,114.53600592056709,,Perth and Kinross and Stirling
2019-05-01,Perth and Kinross and Stirling,115.2791706582243,,Perth and Kinross and Stirling
2019-06-01,Perth and Kinross and Stirling,115.30294623926368,,Perth and Kinross and Stirling
2019-07-01,Perth and Kinross and Stirling,115.0275587293045,,Perth and Kinross and Stirling
2019-08-01,Perth and Kinross and Stirling,115.26020613265682,,Perth and Kinross and Stirling
2019-09-01,Perth and Kinross and Stirling,115.56100465728754,,Perth and Kinross and Stirling
2019-10-01,Perth and Kinross and Stirling,115.29402708601464,,Perth and Kinross and Stirling
2019-11-01,Perth and Kinross and Stirling,115.7620923730456,,Perth and Kinross and Stirling
2019-12-01,Perth and Kinross and Stirling,115.7083070494679,,Perth and Kinross and Stirling
2020-01-01,Perth and Kinross and Stirling,115.95769766924131,,Perth and Kinross and Stirling
2020-02-01,Perth and Kinross and Stirling,116.20074633757183,,Perth and Kinross and Stirling
2020-03-01,Perth and Kinross and Stirling,114.38913468816247,,Perth and Kinross and Stirling
2020-04-01,Perth and Kinross and Stirling,110.79816660084356,,Perth and Kinross and Stirling
2020-05-01,Perth and Kinross and Stirling,109.49259668000654,,Perth and Kinross and Stirling
2020-06-01,Perth and Kinross and Stirling,110.19130224729581,,Perth and Kinross and Stirling
2020-07-01,Perth and Kinross and Stirling,112.7609689788161,,Perth and Kinross and Stirling
2020-08-01,Perth and Kinross and Stirling,114.77432902200195,,Perth and Kinross and Stirling
2020-09-01,Perth and Kinross and Stirling,116.70878589700162,,Perth and Kinross and Stirling
2020-10-01,Perth and Kinross and Stirling,116.90871626469783,,Perth and Kinross and Stirling
2020-11-01,Perth and Kinross and Stirling,116.2421005070978,,Perth and Kinross and Stirling
2020-12-01,Perth and Kinross and Stirling,117.70776218988577,,Perth and Kinross and Stirling
2021-01-01,Perth and Kinross and Stirling,117.49639354361281,,Perth and Kinross and Stirling
2021-02-01,Perth and Kinross and Stirling,118.23000028675843,,Perth and Kinross and Stirling
2021-03-01,Perth and Kinross and Stirling,116.08712644442474,,Perth and Kinross and Stirling
2021-04-01,Perth and Kinross and Stirling,120.08272822443813,,Perth and Kinross and Stirling
2021-05-01,Perth and Kinross and Stirling,120.05597448158565,,Perth and Kinross and Stirling
2021-06-01,Perth and Kinross and Stirling,120.44643333204048,,Perth and Kinross and Stirling
2021-07-01,Perth and Kinross and Stirling,122.30514918695067,,Perth and Kinross and Stirling
2021-08-01,Perth and Kinross and Stirling,123.02210284836971,,Perth and Kinross and Stirling
2021-09-01,Perth and Kinross and Stirling,123.99015736569852,,Perth and Kinross and Stirling
2021-10-01,Perth and Kinross and Stirling,124.74561712614205,,Perth and Kinross and Stirling
2021-11-01,Perth and Kinross and Stirling,126.24200544751791,,Perth and Kinross and Stirling
2021-12-01,Perth and Kinross and Stirling,127.88448073653389,,Perth and Kinross and Stirling
2022-01-01,Perth and Kinross and Stirling,129.11979949063303,,Perth and Kinross and Stirling
2022-02-01,Perth and Kinross and Stirling,129.4509515705543,,Perth and Kinross and Stirling
2022-03-01,Perth and Kinross and Stirling,129.97846301166703,,Perth and Kinross and Stirling
2022-04-01,Perth and Kinross and Stirling,131.3966251042891,,Perth and Kinross and Stirling
2022-05-01,Perth and Kinross and Stirling,132.09558388502424,,Perth and Kinross and Stirling
2022-06-01,Perth and Kinross and Stirling,133.1091592107464,,Perth and Kinross and Stirling
2022-07-01,Perth and Kinross and Stirling,133.92588175751652,,Perth and Kinross and Stirling
2022-08-01,Perth and Kinross and Stirling,134.06269507308335,,Perth and Kinross and Stirling
2022-09-01,Perth and Kinross and Stirling,134.50316706368986,,Perth and Kinross and Stirling
2022-10-01,Perth and Kinross and Stirling,136.95123698159983,,Perth and Kinross and Stirling
2022-11-01,Perth and Kinross and Stirling,139.39513654374778,,Perth and Kinross and Stirling
2022-12-01,Perth and Kinross and Stirling,138.2161640536185,,Perth and Kinross and Stirling
2023-01-01,Perth and Kinross and Stirling,141.06689678085147,,Perth and Kinross and Stirling
2023-02-01,Perth and Kinross and Stirling,144.54077711234422,,Perth and Kinross and Stirling
2023-03-01,Perth and Kinross and Stirling,145.7685914562085,,Perth and Kinross and Stirling
2023-04-01,Perth and Kinross and Stirling,146.04170980200306,,Perth and Kinross and Stirling
2023-05-01,Perth and Kinross and Stirling,143.66424973116165,,Perth and Kinross and Stirling
2023-06-01,Perth and Kinross and Stirling,144.5106776997232,,Perth and Kinross and Stirling
2023-07-01,Perth and Kinross and Stirling,143.7393240332789,,Perth and Kinross and Stirling
2023-08-01,Perth and Kinross and Stirling,144.33580710015704,,Perth and Kinross and Stirling
2023-09-01,Perth and Kinross and Stirling,145.03959830850818,,Perth and Kinross and Stirling
2023-10-01,Perth and Kinross and Stirling,145.41903563719535,,Perth and Kinross and Stirling
2023-11-01,Perth and Kinross and Stirling,149.07154574254903,,Perth and Kinross and Stirling
2023-12-01,Perth and Kinross and Stirling,148.99333763365652,,Perth and Kinross and Stirling
2024-01-01,Perth and Kinross and Stirling,147.82819199150822,,Perth and Kinross and Stirling
2024-02-01,Perth and Kinross and Stirling,149.64276879359952,,Perth and Kinross and Stirling
2014-07-01,West Lothian,100.0,,West Lothian
2014-08-01,West Lothian,100.23774108202397,,West Lothian
2014-09-01,West Lothian,101.01284204403409,,West Lothian
2014-10-01,West Lothian,100.07034838600299,,West Lothian
2014-11-01,West Lothian,100.52893297971073,,West Lothian
2014-12-01,West Lothian,101.31828951894339,,West Lothian
2015-01-01,West Lothian,101.72563245552251,,West Lothian
2015-02-01,West Lothian,102.48983473998696,,West Lothian
2015-03-01,West Lothian,102.1705827598508,,West Lothian
2015-04-01,West Lothian,101.84761095553449,,West Lothian
2015-05-01,West Lothian,102.69319586831183,,West Lothian
2015-06-01,West Lothian,103.0200230615725,,West Lothian
2015-07-01,West Lothian,103.76815453838428,,West Lothian
2015-08-01,West Lothian,102.6960792031846,,West Lothian
2015-09-01,West Lothian,102.93478443640154,,West Lothian
2015-10-01,West Lothian,103.4794155726418,,West Lothian
2015-11-01,West Lothian,104.85734811661212,,West Lothian
2015-12-01,West Lothian,105.20791859684853,,West Lothian
2016-01-01,West Lothian,105.38111443743946,,West Lothian
2016-02-01,West Lothian,105.64344076697023,,West Lothian
2016-03-01,West Lothian,105.97367349300706,,West Lothian
2016-04-01,West Lothian,105.90484853883859,,West Lothian
2016-05-01,West Lothian,105.61094716960895,,West Lothian
2016-06-01,West Lothian,106.04139204416722,,West Lothian
2016-07-01,West Lothian,106.68031728866193,,West Lothian
2016-08-01,West Lothian,106.79883979905726,,West Lothian
2016-09-01,West Lothian,107.03332671882654,,West Lothian
2016-10-01,West Lothian,108.17867450512266,,West Lothian
2016-11-01,West Lothian,107.32017811240375,,West Lothian
2016-12-01,West Lothian,108.14539669903569,,West Lothian
