date,Exports to Russia,Imports from Russia,Exports (3m mean),Imports (3m mean)
2021-03-01,0.5177237345793779,2.94472045686603,0.4593644623361992,2.355708195050345
2021-04-01,0.5396075769639929,2.518350983134425,0.5014904657138831,2.4817018876641033
2021-05-01,0.5040220563547897,2.361989272546079,0.5204511226327203,2.608353570848845
2021-06-01,0.614429516500196,2.6366876870945233,0.5526863832729929,2.5056759809250093
2021-07-01,0.4718541070466039,2.7728554459227883,0.53010189330053,2.590510801854464
2021-08-01,0.5085483384417407,3.0156875878826677,0.5316106539961803,2.808410240299993
2021-09-01,0.5661026509215515,2.7125523365119304,0.5155016988032988,2.833698456772462
2021-10-01,0.6848022475736886,2.7065197179097003,0.586484412312327,2.8115865474347665
2021-11-01,0.6226290513161346,3.2691566763247466,0.6245113166037917,2.896076243582126
2021-12-01,0.647266101190835,3.7128427967326085,0.6515658000268861,3.2295063969890188
2022-01-01,0.4551516137395624,5.050339132990557,0.5750155887488441,4.010779535349305
2022-02-01,0.5053991982474775,4.170728783606123,0.5359389710592917,4.311303571109764
2022-03-01,0.2921428205191947,4.5178140403994735,0.41756454416874494,4.579627318998718
2022-04-01,0.4690280445107389,5.793889528962524,0.42219002109247045,4.827477450989374
2022-05-01,0.5470187204166441,4.735282084757358,0.43606319514885933,5.015661884706453
2022-06-01,0.8235435600928046,5.308751006051832,0.6131967750067293,5.279307539923905
2022-07-01,0.7597001835943752,4.560634157535883,0.710087488034608,4.8682224161150245
2022-08-01,0.9873119936259227,6.560154623744138,0.8568519124377009,5.476513262443952
2022-09-01,1.1892377763288442,6.461061910048736,0.9787499845163808,5.860616897109586
2022-10-01,1.1819898474902355,5.147079671902895,1.1195132058150008,6.056098735231923
