STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,STANDARD_REVENUE,Revenue category,CTRY_SPECIFIC_REVENUE,Country-specific revenue category,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,REVENUE_CODE,Revenue code,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1995,,20.513668,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1996,,23.392915,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1997,,26.438978,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1998,,53.508033,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1999,,45.180166,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2000,,59.917,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2001,,66.675,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2002,,69.75,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2003,,74.8693,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2004,,75.5045,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2005,,78.2475,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2006,,80.979384,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2007,,87.6983,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2008,,83.3326,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2009,,77.5735,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2010,,78.999,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2011,,82.7563,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2012,,90.8225,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2013,,89.101,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2014,,92.7843,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2015,,91.1337,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2016,,81.3646,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2017,,83.3555,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2018,,86.3912,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2019,,87.222,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2020,,79.3781,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2021,,84.8082,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2022,,91.66908,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2023,,96.27302,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,ITA,Italy,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2024,,102.527,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1990,,38.44148,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1991,,43.341701,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1992,,47.711713,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1993,,49.741542,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1994,,50.678229,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1995,,50.666469,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1996,,50.278571,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1997,,51.275613,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1998,,56.424638,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1999,,59.091025,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2000,,56.961764,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2001,,55.667256,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2002,,52.858,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2003,,52.087,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2004,,55.63,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2005,,59.329,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2006,,67.152,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2007,,72.132,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2008,,76.143,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2009,,68.205,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2010,,70.044,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2011,,76.318,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2012,,80.57,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2013,,83.649,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2014,,86.527,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2015,,91.87,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2016,,98.626,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2017,,103.996,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2018,,109.789,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2019,,113.452,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2020,,106.34,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2021,,124.84,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2022,,136.894,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2023,,140.051,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,DEU,Germany,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,2024,,143.886,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,BEL,Belgium,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1990,,3.0678,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,BEL,Belgium,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1991,,3.3909,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,BEL,Belgium,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1992,,3.521,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,BEL,Belgium,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1993,,3.5722,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,BEL,Belgium,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1994,,4.0784,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,BEL,Belgium,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1995,,4.2842,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,BEL,Belgium,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1996,,4.4834,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,BEL,Belgium,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1997,,4.7368,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,BEL,Belgium,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1998,,4.6679,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),Global Revenue Statistics - Comparative tax revenues,I,BEL,Belgium,TAX_REV,Tax revenue,S1313,Local government,_T,Total tax revenue,_T,Total,XDC,National currency,A,Annual,1999,,4.977,,A,Normal value,9,Billions,TOTALTAX,,3,Three,EUR,Euro
