Line,Start Date Time,End Date Time,Service Status,Status Message
Piccadilly,15/01/2025 06:40,15/01/2025 06:46,Minor Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. No service between Arnos Grove and King's Cross while emergency services assist a person on the track. Tickets are being accepted on local buses, South Western Railways, London Overground & Elizabeth Line.  MINOR DELAYS on the rest of the line due to a shortage of trains.."
Piccadilly,15/01/2025 06:46,15/01/2025 07:09,Part Closure,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. No service between Arnos Grove and King's Cross while emergency services deal with a casualty on the track. Tickets are being accepted on local buses, South Western Railways, London Overground & Elizabeth Line.  MINOR DELAYS on the rest of the line due to a shortage of trains.."
Piccadilly,15/01/2025 06:46,15/01/2025 07:09,Part Suspended,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. No service between Arnos Grove and King's Cross while emergency services deal with a casualty on the track. Tickets are being accepted on local buses, South Western Railways, London Overground & Elizabeth Line.  MINOR DELAYS on the rest of the line due to a shortage of trains.."
Piccadilly,15/01/2025 06:46,15/01/2025 07:09,Minor Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. No service between Arnos Grove and King's Cross while emergency services deal with a casualty on the track. Tickets are being accepted on local buses, South Western Railways, London Overground & Elizabeth Line.  MINOR DELAYS on the rest of the line due to a shortage of trains.."
Piccadilly,15/01/2025 07:09,15/01/2025 07:09,Severe Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. No service between Arnos Grove and King's Cross while emergency services deal with a casualty on the track. Tickets are being accepted on local buses, South Western Railways, London Overground & Elizabeth Line.  MINOR DELAYS on the rest of the line due to a shortage of trains.."
Piccadilly,15/01/2025 07:09,15/01/2025 07:44,Part Closure,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. No service between Arnos Grove and King's Cross while emergency services deal with a casualty on the track. Tickets are being accepted on local buses, South Western Railways, London Overground & Elizabeth Line. SEVERE DELAYS on the rest of the line due to a shortage of trains.."
Piccadilly,15/01/2025 07:09,15/01/2025 07:44,Part Suspended,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. No service between Arnos Grove and King's Cross while emergency services deal with a casualty on the track. Tickets are being accepted on local buses, South Western Railways, London Overground & Elizabeth Line. SEVERE DELAYS on the rest of the line due to a shortage of trains.."
Piccadilly,15/01/2025 07:09,15/01/2025 07:44,Severe Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. No service between Arnos Grove and King's Cross while emergency services deal with a casualty on the track. Tickets are being accepted on local buses, South Western Railways, London Overground & Elizabeth Line. SEVERE DELAYS on the rest of the line due to a shortage of trains.."
Metropolitan,15/01/2025 07:13,15/01/2025 07:59,Minor Delays,Minor delays between Baker Street and Aldgate due to an earlier faulty train at Liverpool Street. GOOD SERVICE on the rest of the line.
Central,15/01/2025 07:27,15/01/2025 07:58,Minor Delays,Minor delays between Liverpool Street and Epping / Hainault due to an earlier faulty train. GOOD SERVICE on the rest of the line.
Central,15/01/2025 07:27,15/01/2025 07:58,Minor Delays,Minor delays between Liverpool Street and Epping / Hainault due to an earlier faulty train. GOOD SERVICE on the rest of the line.
Piccadilly,15/01/2025 07:47,15/01/2025 07:47,Severe Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. Tickets are being accepted on local buses SEVERE DELAYS on the rest of the line due to an earlier customer incident. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Piccadilly,15/01/2025 07:47,15/01/2025 07:53,Severe Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. SEVERE DELAYS on the rest of the line due to an earlier customer incident. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Piccadilly,15/01/2025 07:53,15/01/2025 07:55,Part Suspended,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. NO SERVICE between Kings Cross and Arnos Grove. SEVERE DELAYS on the rest of the line due to an earlier customer incident. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Piccadilly,15/01/2025 07:53,15/01/2025 08:08,Part Suspended,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. NO SERVICE between Kings Cross and Arnos Grove. SEVERE DELAYS on the rest of the line due to an earlier customer incident. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Piccadilly,15/01/2025 07:53,15/01/2025 07:55,Severe Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. NO SERVICE between Kings Cross and Arnos Grove. SEVERE DELAYS on the rest of the line due to an earlier customer incident. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Piccadilly,15/01/2025 07:55,15/01/2025 08:08,Part Closure,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. NO SERVICE between Kings Cross and Arnos Grove. SEVERE DELAYS on the rest of the line due to an earlier customer incident. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Piccadilly,15/01/2025 07:55,15/01/2025 08:08,Severe Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. NO SERVICE between Kings Cross and Arnos Grove. SEVERE DELAYS on the rest of the line due to an earlier customer incident. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Central,15/01/2025 07:58,15/01/2025 08:58,Minor Delays,Minor delays while we fix signal failures at Holborn and Queensway.
Piccadilly,15/01/2025 08:08,15/01/2025 15:55,Severe Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. SEVERE DELAYS on the rest of the line due to an earlier customer incident. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Piccadilly,15/01/2025 08:08,15/01/2025 15:55,Part Closure,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. SEVERE DELAYS on the rest of the line due to an earlier customer incident. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Northern,15/01/2025 08:34,15/01/2025 08:41,Minor Delays,Minor delays between Morden to Kennington due to a customer incident at Morden. GOOD SERVICE on the rest of the line.
Northern,15/01/2025 08:41,15/01/2025 08:49,Severe Delays,SEVERE DELAYS between Morden to Kennington due to a customer incident at Morden. MINOR DELAYS on the rest of the line.
Northern,15/01/2025 08:41,15/01/2025 08:49,Minor Delays,SEVERE DELAYS between Morden to Kennington due to a customer incident at Morden. MINOR DELAYS on the rest of the line.
Northern,15/01/2025 08:49,15/01/2025 09:33,Minor Delays,Minor delays due to an earlier customer incident.
Central,15/01/2025 08:58,15/01/2025 09:04,Severe Delays,Severe delays while we fix signal failures at Holborn and Queensway.
Central,15/01/2025 09:04,15/01/2025 09:19,Severe Delays,"Severe delays while we fix signal failures at Holborn and Queensway. Tickets accepted on local buses, London Overground, Elizabeth Line, Chiltern Railways, Great Western Railway and Greater Anglia"
Central,15/01/2025 09:19,15/01/2025 09:40,Severe Delays,"Severe delays between Leytonstone and Epping. MINOR DELAYS on the rest of the line due to earlier signal failure. Tickets accepted on local buses, London Overground, Elizabeth Line, Chiltern Railways, Great Western Railway and Greater Anglia"
Central,15/01/2025 09:19,15/01/2025 09:40,Minor Delays,"Severe delays between Leytonstone and Epping. MINOR DELAYS on the rest of the line due to earlier signal failure. Tickets accepted on local buses, London Overground, Elizabeth Line, Chiltern Railways, Great Western Railway and Greater Anglia"
Central,15/01/2025 09:40,15/01/2025 10:05,Minor Delays,Minor delays due to an earlier signal failure.
Central,15/01/2025 10:05,15/01/2025 11:01,Minor Delays,Minor delays between Leytonstone and Epping due to an earlier signal failure. GOOD SERVICE  on the rest of the line.
Central,15/01/2025 11:42,15/01/2025 11:47,Minor Delays,Minor delays while we fix a failure at Holborn.
Piccadilly,15/01/2025 15:55,15/01/2025 22:37,Severe Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. SEVERE DELAYS between Acton Town and Rayners Lane due to shortage of trains. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Piccadilly,15/01/2025 15:55,15/01/2025 22:37,Minor Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. SEVERE DELAYS between Acton Town and Rayners Lane due to shortage of trains. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Piccadilly,15/01/2025 15:55,15/01/2025 22:37,Part Closure,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. SEVERE DELAYS between Acton Town and Rayners Lane due to shortage of trains. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
District,15/01/2025 18:30,15/01/2025 18:37,Part Suspended,"No service between Barking and Upminster while we respond to a customer incident. Tickets are being accepted on London Buses, London Overground and C2C services via reasonable routes."
C&H,15/01/2025 18:36,15/01/2025 18:48,Severe Delays,"Severe delays between Liverpool Street and Barking while we respond to a customer incident. GOOD SERVICE on the rest of the line.
 Tickets are being accepted on London Buses, London Overground and C2C services via reasonable routes."
District,15/01/2025 18:37,15/01/2025 18:38,Part Suspended,No service between Barking and Upminster while we respond to a customer incident. Tickets are being accepted on London Buses and C2C services via reasonable routes.
District,15/01/2025 18:38,15/01/2025 18:51,Part Suspended,No service between Barking and Upminster while we respond to a customer incident. Tickets are being accepted on London Buses and C2C services via reasonable routes. GOOD SERVICE on the rest of the line.
C&H,15/01/2025 18:48,15/01/2025 18:50,Severe Delays,"Severe delays while we respond to a customer incident. GOOD SERVICE on the rest of the line.
 Tickets are being accepted on London Buses, London Overground and C2C services via reasonable routes."
C&H,15/01/2025 18:50,15/01/2025 18:53,Severe Delays,"Severe delays while emergency services deal with a casualty on the track. Tickets are being accepted on London Buses, London Overground and C2C services via reasonable routes."
District,15/01/2025 18:51,15/01/2025 18:58,Part Suspended,No service between Barking and Upminster while emergency services deal with a casualty on the track. Tickets are being accepted on London Buses and C2C services via reasonable routes. GOOD SERVICE on the rest of the line.
C&H,15/01/2025 18:53,15/01/2025 19:09,Severe Delays,Severe delays while emergency services deal with a casualty on the track. Tickets are being accepted on London Buses and C2C services via reasonable routes.
District,15/01/2025 18:58,15/01/2025 19:58,Severe Delays,"No service between Barking and Upminster and SEVERE DELAYS on the rest of the line while emergency services deal with a casualty on the track. Tickets are being accepted on London Buses, London Overground, South West Trains, DLR and C2C services via reasonable routes. GOOD SERVICE on the rest of the line."
District,15/01/2025 18:58,15/01/2025 19:58,Part Suspended,"No service between Barking and Upminster and SEVERE DELAYS on the rest of the line while emergency services deal with a casualty on the track. Tickets are being accepted on London Buses, London Overground, South West Trains, DLR and C2C services via reasonable routes. GOOD SERVICE on the rest of the line."
C&H,15/01/2025 19:09,15/01/2025 19:49,Part Suspended,No service between Liverpool Street and Barking and SEVERE DELAYS on the rest of the line while emergency services deal with a casualty on the track. Tickets are being accepted on London Buses and C2C services via reasonable routes.
C&H,15/01/2025 19:09,15/01/2025 19:49,Severe Delays,No service between Liverpool Street and Barking and SEVERE DELAYS on the rest of the line while emergency services deal with a casualty on the track. Tickets are being accepted on London Buses and C2C services via reasonable routes.
C&H,15/01/2025 19:23,15/01/2025 19:48,Part Suspended,No service anticlockwise while emergency services deal with a casualty on the track. GOOD SERVICE clockwise.
C&H,15/01/2025 19:48,15/01/2025 20:02,Severe Delays,Severe delays due to an earlier casualty on the track.
C&H,15/01/2025 19:49,15/01/2025 20:03,Severe Delays,Severe delays due to an earlier casualty on the track. Tickets are being accepted on London Buses and C2C services via reasonable routes.
District,15/01/2025 19:58,15/01/2025 20:00,Severe Delays,"Severe delays due to an earlier casualty on the track. Tickets are being accepted on London Buses, London Overground, South West Trains, DLR and C2C services via reasonable routes. GOOD SERVICE on the rest of the line."
District,15/01/2025 20:00,15/01/2025 20:03,Severe Delays,"Severe delays due to an earlier casualty on the track. Tickets are being accepted on London Buses, London Overground, South West Trains, DLR and C2C services via reasonable routes. GOOD SERVICE on the rest of the line."
C&H,15/01/2025 20:02,15/01/2025 20:18,Severe Delays,Severe delays due to an earlier customer incident.
C&H,15/01/2025 20:03,15/01/2025 21:00,Severe Delays,Severe delays due to an earlier customer incident. Tickets are being accepted on London Buses and C2C services via reasonable routes.
District,15/01/2025 20:03,15/01/2025 20:05,Severe Delays,"Severe delays due to an earlier customer incident. Tickets are being accepted on London Buses, London Overground, South West Trains, DLR and C2C services via reasonable routes. GOOD SERVICE on the rest of the line."
District,15/01/2025 20:05,15/01/2025 22:36,Severe Delays,"Severe delays due to an earlier customer incident. Tickets are being accepted on London Buses, London Overground, South West Trains, DLR and C2C services via reasonable routes."
C&H,15/01/2025 20:18,15/01/2025 20:58,Minor Delays,Minor delays due to an earlier customer incident.
Northern,15/01/2025 20:51,15/01/2025 20:55,Part Suspended,"No service between Camden Town and Charing Cross, southbound only and SEVERE DELAYS between Battersea Power Station and Camden Town while we respond to a fire alert. Tickets are being accepted on London Buses and Southeastern GOOD SERVICE on the rest of the line."
Northern,15/01/2025 20:51,15/01/2025 20:55,Severe Delays,"No service between Camden Town and Charing Cross, southbound only and SEVERE DELAYS between Battersea Power Station and Camden Town while we respond to a fire alert. Tickets are being accepted on London Buses and Southeastern GOOD SERVICE on the rest of the line."
Northern,15/01/2025 20:55,15/01/2025 21:01,Part Suspended,"No service between Camden Town and Charing Cross, southbound only and SEVERE DELAYS between Battersea Power Station and Camden Town, northbound only via Charing Cross, while we respond to a fire alert. Tickets are being accepted on London Buses and Southeastern GOOD SERVICE on the rest of the line."
Northern,15/01/2025 20:55,15/01/2025 21:01,Severe Delays,"No service between Camden Town and Charing Cross, southbound only and SEVERE DELAYS between Battersea Power Station and Camden Town, northbound only via Charing Cross, while we respond to a fire alert. Tickets are being accepted on London Buses and Southeastern GOOD SERVICE on the rest of the line."
C&H,15/01/2025 21:00,15/01/2025 22:30,Minor Delays,Minor delays due to an earlier customer incident.
Northern,15/01/2025 21:01,15/01/2025 21:04,Part Suspended,"No service between Camden Town and Charing Cross southbound, SEVERE DELAYS between Battersea Power Station and Camden Town via Charing Cross northbound, SEVERE DELAYS between Charing Cross and Battersea Power Station southbound and MINOR DELAYS on the rest of the line while we respond to a fire alert at Warren Street. Tickets are being accepted on London Buses and Southeastern."
Northern,15/01/2025 21:01,15/01/2025 21:04,Severe Delays,"No service between Camden Town and Charing Cross southbound, SEVERE DELAYS between Battersea Power Station and Camden Town via Charing Cross northbound, SEVERE DELAYS between Charing Cross and Battersea Power Station southbound and MINOR DELAYS on the rest of the line while we respond to a fire alert at Warren Street. Tickets are being accepted on London Buses and Southeastern."
Northern,15/01/2025 21:01,15/01/2025 21:04,Severe Delays,"No service between Camden Town and Charing Cross southbound, SEVERE DELAYS between Battersea Power Station and Camden Town via Charing Cross northbound, SEVERE DELAYS between Charing Cross and Battersea Power Station southbound and MINOR DELAYS on the rest of the line while we respond to a fire alert at Warren Street. Tickets are being accepted on London Buses and Southeastern."
Northern,15/01/2025 21:01,15/01/2025 21:04,Minor Delays,"No service between Camden Town and Charing Cross southbound, SEVERE DELAYS between Battersea Power Station and Camden Town via Charing Cross northbound, SEVERE DELAYS between Charing Cross and Battersea Power Station southbound and MINOR DELAYS on the rest of the line while we respond to a fire alert at Warren Street. Tickets are being accepted on London Buses and Southeastern."
Northern,15/01/2025 21:04,15/01/2025 21:34,Part Suspended,"No service between Camden Town and Charing Cross southbound, SEVERE DELAYS between Battersea Power Station and Camden Town via Charing Cross northbound, SEVERE DELAYS between Charing Cross and Battersea Power Station southbound and MINOR DELAYS on the rest of the line while we respond to a fire alert at Warren Street. Tickets are being accepted on London Buses, Southeastern and Southwestern railway services via reasonable routes."
Northern,15/01/2025 21:04,15/01/2025 21:34,Severe Delays,"No service between Camden Town and Charing Cross southbound, SEVERE DELAYS between Battersea Power Station and Camden Town via Charing Cross northbound, SEVERE DELAYS between Charing Cross and Battersea Power Station southbound and MINOR DELAYS on the rest of the line while we respond to a fire alert at Warren Street. Tickets are being accepted on London Buses, Southeastern and Southwestern railway services via reasonable routes."
Northern,15/01/2025 21:04,15/01/2025 21:34,Severe Delays,"No service between Camden Town and Charing Cross southbound, SEVERE DELAYS between Battersea Power Station and Camden Town via Charing Cross northbound, SEVERE DELAYS between Charing Cross and Battersea Power Station southbound and MINOR DELAYS on the rest of the line while we respond to a fire alert at Warren Street. Tickets are being accepted on London Buses, Southeastern and Southwestern railway services via reasonable routes."
Northern,15/01/2025 21:04,15/01/2025 21:34,Minor Delays,"No service between Camden Town and Charing Cross southbound, SEVERE DELAYS between Battersea Power Station and Camden Town via Charing Cross northbound, SEVERE DELAYS between Charing Cross and Battersea Power Station southbound and MINOR DELAYS on the rest of the line while we respond to a fire alert at Warren Street. Tickets are being accepted on London Buses, Southeastern and Southwestern railway services via reasonable routes."
Northern,15/01/2025 21:34,15/01/2025 23:01,Severe Delays,"Severe delays between Camden Town and Battersea Power Station via Charing Cross due to an earlier fire alert at Warren Street. MINOR DELAYS on the rest of the line. Tickets are being accepted on London Buses, Southeastern and Southwestern railway services via reasonable routes."
Northern,15/01/2025 21:34,15/01/2025 23:01,Minor Delays,"Severe delays between Camden Town and Battersea Power Station via Charing Cross due to an earlier fire alert at Warren Street. MINOR DELAYS on the rest of the line. Tickets are being accepted on London Buses, Southeastern and Southwestern railway services via reasonable routes."
District,15/01/2025 22:36,16/01/2025 01:13,Severe Delays,"Severe delays due to an earlier customer incident. Tickets are being accepted on London Buses, London Overground, South Western Railway, DLR and C2C services via reasonable routes."
Piccadilly,15/01/2025 22:37,16/01/2025 01:15,Part Closure,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. SEVERE DELAYS between Acton Town and Rayners Lane due to shortage of trains. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Piccadilly,15/01/2025 22:37,16/01/2025 01:15,Severe Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. SEVERE DELAYS between Acton Town and Rayners Lane due to shortage of trains. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Piccadilly,15/01/2025 22:37,16/01/2025 01:15,Minor Delays,"No service between Rayners Lane and Uxbridge due a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. SEVERE DELAYS between Acton Town and Rayners Lane due to shortage of trains. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses, Southwestern, Elizabeth line and London Overground."
Northern,15/01/2025 23:01,16/01/2025 01:14,Minor Delays,Minor delays due to an earlier fire alert at Warren Street.
Waterloo & City,16/01/2025 00:35,16/01/2025 01:15,Planned Closure,Service resumes at 06:00.
Waterloo & City,16/01/2025 04:22,16/01/2025 05:59,Planned Closure,Service will resume at 06:00.
Piccadilly,16/01/2025 04:23,16/01/2025 09:20,Part Closure,No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
Jubilee,16/01/2025 05:18,16/01/2025 05:58,Minor Delays,Minor delays eastbound only due to faulty train. GOOD SERVICE on the westbound
Metropolitan,16/01/2025 09:06,16/01/2025 09:30,Minor Delays,Minor delays between Harrow-on-the-Hill and Aldgate while we help a person ill on a train at Farringdon. GOOD SERVICE on the rest of the line.
Piccadilly,16/01/2025 09:20,16/01/2025 10:54,Minor Delays,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town and Rayners Lane due to a shortage of trains. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 09:20,16/01/2025 10:54,Part Closure,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town and Rayners Lane due to a shortage of trains. GOOD SERVICE on the rest of the line."
Metropolitan,16/01/2025 09:30,16/01/2025 10:31,Minor Delays,Minor delays between Harrow-on-the-Hill and Aldgate due to an earlier person ill on a train at Farringdon. GOOD SERVICE on the rest of the line.
Piccadilly,16/01/2025 10:54,16/01/2025 18:39,Minor Delays,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 10:54,16/01/2025 18:39,Minor Delays,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 10:54,16/01/2025 18:39,Part Closure,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 18:39,16/01/2025 18:40,Minor Delays,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane also MINOR DELAYS between Acton Town and Cockfosters eastbound due to train cancellations and a earlier faulty train at Knightsbridge. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 18:39,16/01/2025 18:40,Minor Delays,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane also MINOR DELAYS between Acton Town and Cockfosters eastbound due to train cancellations and a earlier faulty train at Knightsbridge. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 18:39,16/01/2025 18:40,Minor Delays,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane also MINOR DELAYS between Acton Town and Cockfosters eastbound due to train cancellations and a earlier faulty train at Knightsbridge. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 18:39,16/01/2025 18:40,Part Closure,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane also MINOR DELAYS between Acton Town and Cockfosters eastbound due to train cancellations and a earlier faulty train at Knightsbridge. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 18:40,16/01/2025 19:55,Minor Delays,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane also MINOR DELAYS between Acton Town and Cockfosters eastbound due to train cancellations and an earlier faulty train at Knightsbridge. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 18:40,16/01/2025 19:55,Minor Delays,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane also MINOR DELAYS between Acton Town and Cockfosters eastbound due to train cancellations and an earlier faulty train at Knightsbridge. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 18:40,16/01/2025 19:55,Minor Delays,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane also MINOR DELAYS between Acton Town and Cockfosters eastbound due to train cancellations and an earlier faulty train at Knightsbridge. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 18:40,16/01/2025 19:55,Part Closure,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane also MINOR DELAYS between Acton Town and Cockfosters eastbound due to train cancellations and an earlier faulty train at Knightsbridge. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 19:55,17/01/2025 01:11,Minor Delays,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 19:55,17/01/2025 01:11,Minor Delays,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane. GOOD SERVICE on the rest of the line."
Piccadilly,16/01/2025 19:55,17/01/2025 01:11,Part Closure,"No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
 MINOR DELAYS between Acton Town, Heathrow Airport and Rayners Lane. GOOD SERVICE on the rest of the line."
Jubilee,16/01/2025 20:39,16/01/2025 21:07,Severe Delays,"Severe delays between Finchley Road and Stanmore, northbound only, due to an earlier customer incident. MINOR DELAYS on the rest of the line."
Jubilee,16/01/2025 20:39,16/01/2025 21:07,Minor Delays,"Severe delays between Finchley Road and Stanmore, northbound only, due to an earlier customer incident. MINOR DELAYS on the rest of the line."
Jubilee,16/01/2025 21:07,16/01/2025 23:06,Severe Delays,Severe delays between Stratford and Green Park westbound only due to earlier faulty platform edge doors at Canada Water. GOOD SERVICE on the rest of the line.
Waterloo & City,17/01/2025 00:31,17/01/2025 01:12,Planned Closure,Service will resume at 06:00.
Piccadilly,17/01/2025 04:27,17/01/2025 06:12,Part Closure,No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey.
Waterloo & City,17/01/2025 04:27,17/01/2025 08:03,Planned Closure,Service will resume at 06:00.
Piccadilly,17/01/2025 06:12,17/01/2025 10:31,Minor Delays,No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. Minor delays between Acton Town and Rayners Lane due to a shortage of trains. GOOD SERVICE on the rest of the line.
Piccadilly,17/01/2025 06:12,17/01/2025 10:31,Part Closure,No service between Rayners Lane and Uxbridge due to a shortage of trains while we fix damage caused by leaf fall. Please use the Metropolitan line to complete your journey. Minor delays between Acton Town and Rayners Lane due to a shortage of trains. GOOD SERVICE on the rest of the line.
Bakerloo,17/01/2025 07:42,17/01/2025 08:38,Minor Delays,Minor delays due to train cancellations.
Jubilee,17/01/2025 09:01,17/01/2025 09:23,Minor Delays,Minor delays while we fix a signal failure at West Hampstead.
