Line,Start Date Time,End Date Time,Service Status,Status Message
Northern,12/05/2020 06:13,13/05/2020 01:15,Special Service,A 6 minute service is operating between Kennington and Edgware via Charing Cross and between Morden and High Barnet via Bank. A 15 minute service is operating between Finchley Central and Mill Hill Eas  This is due to operational restrictions. Public transport should only be used for essential journeys.
Northern,12/05/2020 06:13,13/05/2020 01:15,Special Service,A 6 minute service is operating between Kennington and Edgware via Charing Cross and between Morden and High Barnet via Bank. A 15 minute service is operating between Finchley Central and Mill Hill Eas  This is due to operational restrictions. Public transport should only be used for essential journeys.
Piccadilly,12/05/2020 06:20,12/05/2020 11:51,Special Service,A 15 minute service is operating between Cockfosters and Heathrow Airport. A 10 minute service is operating between Acton Town and Rayners Lane. A 20 minute service is operating between Rayners Lane and Uxbridge. This is due to operational restrictions.
Piccadilly,12/05/2020 06:20,12/05/2020 11:51,Special Service,A 15 minute service is operating between Cockfosters and Heathrow Airport. A 10 minute service is operating between Acton Town and Rayners Lane. A 20 minute service is operating between Rayners Lane and Uxbridge. This is due to operational restrictions.
Piccadilly,12/05/2020 06:20,12/05/2020 11:51,Special Service,A 15 minute service is operating between Cockfosters and Heathrow Airport. A 10 minute service is operating between Acton Town and Rayners Lane. A 20 minute service is operating between Rayners Lane and Uxbridge. This is due to operational restrictions.
Victoria,12/05/2020 06:59,12/05/2020 09:47,Special Service,A 4 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Victoria,12/05/2020 09:47,13/05/2020 01:16,Special Service,A 6 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Bakerloo,12/05/2020 10:58,12/05/2020 11:03,Part Suspended,No service between Harrow & Wealdstone and Stonebridge Park while we fix a faulty train.
Bakerloo,12/05/2020 11:03,12/05/2020 11:33,Part Suspended,No service between Harrow & Wealdstone and Stonebridge Park while we fix a faulty train. Public transport should only be used for essential journeys.
Bakerloo,12/05/2020 11:33,12/05/2020 11:36,Special Service,"A 10 minute service is operating between Elephant & Castle and Queen's Park. A 45 minute service is operating between Queen's Park and Harrow & Wealdstone due to operational restrictions.

 Public transport should only be used for essential journeys."
Bakerloo,12/05/2020 11:33,12/05/2020 11:36,Special Service,"A 10 minute service is operating between Elephant & Castle and Queen's Park. A 45 minute service is operating between Queen's Park and Harrow & Wealdstone due to operational restrictions.

 Public transport should only be used for essential journeys."
Bakerloo,12/05/2020 11:36,13/05/2020 01:13,Special Service,"A 6 minute service is operating between Elephant & Castle and Queen's Park. A 20 minute service is operating between Queen's Park and Harrow & Wealdstone due to operational restrictions.

 Public transport should only be used for essential journeys."
Bakerloo,12/05/2020 11:36,13/05/2020 01:13,Special Service,"A 6 minute service is operating between Elephant & Castle and Queen's Park. A 20 minute service is operating between Queen's Park and Harrow & Wealdstone due to operational restrictions.

 Public transport should only be used for essential journeys."
Piccadilly,12/05/2020 11:51,13/05/2020 01:15,Special Service,A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton town and Rayners Lane due to operational restrictions. Public transport should only be used for essential journeys.
Piccadilly,12/05/2020 11:51,13/05/2020 01:15,Special Service,A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton town and Rayners Lane due to operational restrictions. Public transport should only be used for essential journeys.
C&H,12/05/2020 19:26,13/05/2020 01:14,Special Service,A 15 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Jubilee,12/05/2020 20:46,13/05/2020 01:14,Special Service,A 8 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
C&H,13/05/2020 04:21,13/05/2020 06:25,Special Service,No service due to operational restrictions.
C&H,13/05/2020 04:22,13/05/2020 04:45,Special Service,A 15 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Jubilee,13/05/2020 04:22,13/05/2020 09:38,Special Service,A 5 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Waterloo & City,13/05/2020 04:23,13/05/2020 06:25,Special Service,No service due to operational restrictions.
Bakerloo,13/05/2020 04:26,14/05/2020 01:05,Special Service,"A 6 minute service is operating between Elephant & Castle and Queen's Park. A 20 minute service is operating between Queen's Park and Harrow & Wealdstone due to operational restrictions.
 Public transport should only be used for essential journeys."
Bakerloo,13/05/2020 04:26,14/05/2020 01:05,Special Service,"A 6 minute service is operating between Elephant & Castle and Queen's Park. A 20 minute service is operating between Queen's Park and Harrow & Wealdstone due to operational restrictions.
 Public transport should only be used for essential journeys."
Central,13/05/2020 04:29,13/05/2020 04:57,Special Service,"A 10 minute service is operating between Hainault and Ealing Broadway, between North Acton and West Ruislip. A 12 minute service is operating between Leytonstone and Epping.  A 20 minute service is operating between Woodford and Hainault. Public transport should only be used for essential journeys."
Central,13/05/2020 04:29,13/05/2020 04:57,Special Service,"A 10 minute service is operating between Hainault and Ealing Broadway, between North Acton and West Ruislip. A 12 minute service is operating between Leytonstone and Epping.  A 20 minute service is operating between Woodford and Hainault. Public transport should only be used for essential journeys."
Central,13/05/2020 04:29,13/05/2020 04:57,Special Service,"A 10 minute service is operating between Hainault and Ealing Broadway, between North Acton and West Ruislip. A 12 minute service is operating between Leytonstone and Epping.  A 20 minute service is operating between Woodford and Hainault. Public transport should only be used for essential journeys."
Central,13/05/2020 04:29,13/05/2020 04:57,Special Service,"A 10 minute service is operating between Hainault and Ealing Broadway, between North Acton and West Ruislip. A 12 minute service is operating between Leytonstone and Epping.  A 20 minute service is operating between Woodford and Hainault. Public transport should only be used for essential journeys."
Victoria,13/05/2020 04:30,13/05/2020 07:13,Special Service,A 6 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Northern,13/05/2020 04:32,14/05/2020 01:07,Special Service,A 6 minute service is operating between Kennington and Edgware via Charing Cross and between Morden and High Barnet via Bank. A 15 minute service is operating between Finchley Central and Mill Hill East. Public transport should only be used for essential journeys.
Northern,13/05/2020 04:32,14/05/2020 01:07,Special Service,A 6 minute service is operating between Kennington and Edgware via Charing Cross and between Morden and High Barnet via Bank. A 15 minute service is operating between Finchley Central and Mill Hill East. Public transport should only be used for essential journeys.
Northern,13/05/2020 04:32,14/05/2020 01:07,Special Service,A 6 minute service is operating between Kennington and Edgware via Charing Cross and between Morden and High Barnet via Bank. A 15 minute service is operating between Finchley Central and Mill Hill East. Public transport should only be used for essential journeys.
Piccadilly,13/05/2020 04:34,13/05/2020 06:17,Special Service,"A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton Town and Rayners Lane due to operational restrictions.

 Public transport should only be used for essential journeys."
Piccadilly,13/05/2020 04:34,13/05/2020 06:17,Special Service,"A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton Town and Rayners Lane due to operational restrictions.

 Public transport should only be used for essential journeys."
District,13/05/2020 04:41,13/05/2020 04:52,Special Service,A 12 minute service operating between Edgware Road and Earl's Court and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond due to operational restrictions. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:42,13/05/2020 04:52,Special Service,A 12 minute service operating between Edgware Road and Earl's Court and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond due to operational restrictions. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:42,13/05/2020 04:52,Special Service,A 12 minute service operating between Edgware Road and Earl's Court and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond due to operational restrictions. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:42,13/05/2020 04:52,Special Service,A 12 minute service operating between Edgware Road and Earl's Court and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond due to operational restrictions. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:42,13/05/2020 04:52,Special Service,A 12 minute service operating between Edgware Road and Earl's Court and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond due to operational restrictions. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon. Please take the first train and change if necessary Public transport should only be used for essential journeys.
Metropolitan,13/05/2020 04:44,14/05/2020 01:07,Special Service,"A 15 minute service is operating between Baker Street and Watford and between Aldgate and Uxbridge. A 30 minute service is operating between Baker Street and Amersham and between Baker Street and Chesham.
 Public transport should only be used for essential journeys."
Metropolitan,13/05/2020 04:44,14/05/2020 01:07,Special Service,"A 15 minute service is operating between Baker Street and Watford and between Aldgate and Uxbridge. A 30 minute service is operating between Baker Street and Amersham and between Baker Street and Chesham.
 Public transport should only be used for essential journeys."
Metropolitan,13/05/2020 04:44,14/05/2020 01:07,Special Service,"A 15 minute service is operating between Baker Street and Watford and between Aldgate and Uxbridge. A 30 minute service is operating between Baker Street and Amersham and between Baker Street and Chesham.
 Public transport should only be used for essential journeys."
Metropolitan,13/05/2020 04:44,14/05/2020 01:07,Special Service,"A 15 minute service is operating between Baker Street and Watford and between Aldgate and Uxbridge. A 30 minute service is operating between Baker Street and Amersham and between Baker Street and Chesham.
 Public transport should only be used for essential journeys."
C&H,13/05/2020 04:45,13/05/2020 11:05,Special Service,A 10 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
District,13/05/2020 04:52,13/05/2020 04:55,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond due to operational restrictions. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:52,13/05/2020 04:55,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond due to operational restrictions. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:52,13/05/2020 04:55,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond due to operational restrictions. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:52,13/05/2020 04:55,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond due to operational restrictions. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:52,13/05/2020 04:53,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond due to operational restrictions. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:53,13/05/2020 04:55,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond due to operational restrictions. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:55,13/05/2020 13:49,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:55,13/05/2020 13:49,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:55,13/05/2020 13:49,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:55,13/05/2020 13:49,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 04:55,13/05/2020 13:49,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
Central,13/05/2020 04:57,14/05/2020 01:05,Special Service,A 10 minute service is operating between Hainault and Ealing Broadway and between North Acton and West Ruislip. A 12 minute service is operating between Leytonstone and Epping.  A 20 minute service is operating between Woodford and Hainault. Public transport should only be used for essential journeys.
Central,13/05/2020 04:57,14/05/2020 01:05,Special Service,A 10 minute service is operating between Hainault and Ealing Broadway and between North Acton and West Ruislip. A 12 minute service is operating between Leytonstone and Epping.  A 20 minute service is operating between Woodford and Hainault. Public transport should only be used for essential journeys.
Central,13/05/2020 04:57,14/05/2020 01:05,Special Service,A 10 minute service is operating between Hainault and Ealing Broadway and between North Acton and West Ruislip. A 12 minute service is operating between Leytonstone and Epping.  A 20 minute service is operating between Woodford and Hainault. Public transport should only be used for essential journeys.
Central,13/05/2020 04:57,14/05/2020 01:05,Special Service,A 10 minute service is operating between Hainault and Ealing Broadway and between North Acton and West Ruislip. A 12 minute service is operating between Leytonstone and Epping.  A 20 minute service is operating between Woodford and Hainault. Public transport should only be used for essential journeys.
Piccadilly,13/05/2020 06:17,13/05/2020 08:56,Special Service,"A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton Town and Uxbridge due to operational restrictions.

 Public transport should only be used for essential journeys."
Piccadilly,13/05/2020 06:17,13/05/2020 08:56,Special Service,"A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton Town and Uxbridge due to operational restrictions.

 Public transport should only be used for essential journeys."
Victoria,13/05/2020 07:13,13/05/2020 07:14,Special Service,No service between Warren Street and Brixton while we deal with a customer incident. A 6 minute service is operating between Warren Street and Walthamstow Central due to operational restrictions.  Public transport should only be used for essential journeys.
Victoria,13/05/2020 07:14,13/05/2020 07:15,Special Service,No service between Warren Street and Brixton while we deal with a customer incident. A 6 minute service is operating between Warren Street and Walthamstow Central due to operational restrictions. Tickets are accepted on Southeastern and London Buses. Public transport should only be used for essential journeys.
Victoria,13/05/2020 07:15,13/05/2020 07:31,Special Service,No service between Warren Street and Brixton while we deal with a customer incident. Tickets are accepted on Southeastern and London Buses. A 6 minute service is operating between Warren Street and Walthamstow Central due to operational restrictions. Public transport should only be used for essential journeys.
Victoria,13/05/2020 07:31,13/05/2020 07:59,Special Service,A 6 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Victoria,13/05/2020 07:59,13/05/2020 09:35,Special Service,A 4 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Piccadilly,13/05/2020 08:56,13/05/2020 16:15,Special Service,"A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton Town and Rayners Lane due to operational restrictions.

 Public transport should only be used for essential journeys."
Piccadilly,13/05/2020 08:56,13/05/2020 16:15,Special Service,"A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton Town and Rayners Lane due to operational restrictions.

 Public transport should only be used for essential journeys."
Victoria,13/05/2020 09:35,14/05/2020 01:09,Special Service,A 6 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Jubilee,13/05/2020 09:38,13/05/2020 17:43,Special Service,An 8 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
C&H,13/05/2020 11:05,13/05/2020 11:26,Part Suspended,No service between Hammersmith and Edgware Road while we fix a signal failure. Public transport should only be used for essential journeys.
C&H,13/05/2020 11:26,14/05/2020 01:06,Special Service,A 15 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
District,13/05/2020 13:49,13/05/2020 14:00,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Parsons Green due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 13:49,13/05/2020 14:00,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Parsons Green due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 13:49,13/05/2020 14:00,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Parsons Green due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 13:49,13/05/2020 14:00,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Parsons Green due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 13:49,13/05/2020 14:00,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Parsons Green due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 14:00,13/05/2020 14:49,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Parsons Green due to operational restrictions. SOUTH WESTERN will accepting London Underground tickets via any route. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 14:00,13/05/2020 14:49,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Parsons Green due to operational restrictions. SOUTH WESTERN will accepting London Underground tickets via any route. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 14:00,13/05/2020 14:49,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Parsons Green due to operational restrictions. SOUTH WESTERN will accepting London Underground tickets via any route. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 14:00,13/05/2020 14:49,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Parsons Green due to operational restrictions. SOUTH WESTERN will accepting London Underground tickets via any route. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 14:00,13/05/2020 14:49,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Parsons Green due to operational restrictions. SOUTH WESTERN will accepting London Underground tickets via any route. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 14:49,14/05/2020 01:05,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 14:49,14/05/2020 01:05,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 14:49,14/05/2020 01:05,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 14:49,14/05/2020 01:05,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
District,13/05/2020 14:49,14/05/2020 01:05,Special Service,A 12 minute service operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Kensington (Olympia) and between Upminster and Wimbledon due to operational restrictions. Please take the first train and change if necessary Public transport should only be used for essential journeys.
Piccadilly,13/05/2020 16:15,13/05/2020 16:52,Special Service,"No service Northfields to Heathrow Terminal 5 while we respond to a fire alert
 A 15 minute service is operating between Cockfosters and Northfields. A 20 minute service is operating between Acton Town and Rayners Lane due to operational restrictions."
Piccadilly,13/05/2020 16:15,13/05/2020 16:52,Special Service,"No service Northfields to Heathrow Terminal 5 while we respond to a fire alert
 A 15 minute service is operating between Cockfosters and Northfields. A 20 minute service is operating between Acton Town and Rayners Lane due to operational restrictions."
Piccadilly,13/05/2020 16:52,13/05/2020 16:52,Special Service,A 15 minute service is operating between Cockfosters and Heathrow. A 20 minute service is operating between Acton Town and Rayners Lane due to operational restrictions.
Piccadilly,13/05/2020 16:52,13/05/2020 16:52,Special Service,A 15 minute service is operating between Cockfosters and Heathrow. A 20 minute service is operating between Acton Town and Rayners Lane due to operational restrictions.
Piccadilly,13/05/2020 16:52,14/05/2020 01:07,Special Service,A 15 minute service is operating between Cockfosters and Heathrow Terminals. A 20 minute service is operating between Acton Town and Rayners Lane due to operational restrictions.
Piccadilly,13/05/2020 16:52,14/05/2020 01:07,Special Service,A 15 minute service is operating between Cockfosters and Heathrow Terminals. A 20 minute service is operating between Acton Town and Rayners Lane due to operational restrictions.
Jubilee,13/05/2020 17:43,13/05/2020 22:00,Special Service,An 6 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Jubilee,13/05/2020 22:00,13/05/2020 22:00,Special Service,An 10 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Jubilee,13/05/2020 22:00,14/05/2020 01:06,Special Service,A 10 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
C&H,14/05/2020 04:19,14/05/2020 06:26,Special Service,A 15 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Jubilee,14/05/2020 04:20,14/05/2020 05:13,Special Service,A 5 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys. Public transport should only be used for essential journeys.
Bakerloo,14/05/2020 04:23,14/05/2020 04:34,Special Service,A 6 minute service is operating between Elephant & Castle and Queen's Park. A 45 minute service is operating between Queen's Park and Harrow & Wealdstone due to operational restrictions. Public transport should only be used for essential journeys.
Bakerloo,14/05/2020 04:23,14/05/2020 04:34,Special Service,A 6 minute service is operating between Elephant & Castle and Queen's Park. A 45 minute service is operating between Queen's Park and Harrow & Wealdstone due to operational restrictions. Public transport should only be used for essential journeys.
Victoria,14/05/2020 04:23,14/05/2020 07:08,Special Service,A 6 minute service is operating due to operational restrictions. Public transport should only be used for essential journeys.
Piccadilly,14/05/2020 04:25,14/05/2020 04:49,Special Service,A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton town and Rayners Lane due to operational restrictions. Public transport should only be used for essential journeys.
Piccadilly,14/05/2020 04:25,14/05/2020 04:49,Special Service,A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton town and Rayners Lane due to operational restrictions. Public transport should only be used for essential journeys.
Bakerloo,14/05/2020 04:34,14/05/2020 05:12,Special Service,A 6 minute service is operating between Elephant & Castle and Queen's Park. A 20 minute service is operating between Queen's Park and Harrow & Wealdstone due to operational restrictions. Public transport should only be used for essential journeys.
Bakerloo,14/05/2020 04:34,14/05/2020 05:12,Special Service,A 6 minute service is operating between Elephant & Castle and Queen's Park. A 20 minute service is operating between Queen's Park and Harrow & Wealdstone due to operational restrictions. Public transport should only be used for essential journeys.
Central,14/05/2020 04:43,14/05/2020 04:50,Special Service,"A 10 minute service is operating between West Ruislip to White City and between Ealing Broadway to Hainault.  A 12 minute service is operating between Epping and Leytonstone. A 20 minute service is operating between Woodford and Hainault.
Public transport should only be used for essential journeys."
Central,14/05/2020 04:43,14/05/2020 04:50,Special Service,"A 10 minute service is operating between West Ruislip to White City and between Ealing Broadway to Hainault.  A 12 minute service is operating between Epping and Leytonstone. A 20 minute service is operating between Woodford and Hainault.
Public transport should only be used for essential journeys."
Central,14/05/2020 04:43,14/05/2020 04:50,Special Service,"A 10 minute service is operating between West Ruislip to White City and between Ealing Broadway to Hainault.  A 12 minute service is operating between Epping and Leytonstone. A 20 minute service is operating between Woodford and Hainault.
Public transport should only be used for essential journeys."
Central,14/05/2020 04:43,14/05/2020 04:50,Special Service,"A 10 minute service is operating between West Ruislip to White City and between Ealing Broadway to Hainault.  A 12 minute service is operating between Epping and Leytonstone. A 20 minute service is operating between Woodford and Hainault.
Public transport should only be used for essential journeys."
Northern,14/05/2020 04:47,14/05/2020 04:52,Special Service,A 6 minute service is operating between Kennington and Edgware via Charing Cross and between Morden and High Barnet via Bank. A 15 minute service is in operation between Finchley Central and Mill Hill East.
Northern,14/05/2020 04:47,14/05/2020 04:52,Special Service,A 6 minute service is operating between Kennington and Edgware via Charing Cross and between Morden and High Barnet via Bank. A 15 minute service is in operation between Finchley Central and Mill Hill East.
Northern,14/05/2020 04:47,14/05/2020 04:52,Special Service,A 6 minute service is operating between Kennington and Edgware via Charing Cross and between Morden and High Barnet via Bank. A 15 minute service is in operation between Finchley Central and Mill Hill East.
Piccadilly,14/05/2020 04:49,14/05/2020 05:13,Special Service,A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton town and Rayners Lane due to operational restrictions. Public transport should only be used for essential journeys.
Piccadilly,14/05/2020 04:49,14/05/2020 05:13,Special Service,A 15 minute service is operating between Cockfosters and Heathrow Airport. A 20 minute service is operating between Acton town and Rayners Lane due to operational restrictions. Public transport should only be used for essential journeys.
Central,14/05/2020 04:50,14/05/2020 08:51,Special Service,"A 10 minute service is operating between West Ruislip to White City and between Ealing Broadway to Hainault.  A 12 minute service is operating between Epping and Leytonstone. A 20 minute service is operating between Woodford and Hainault due to operational restrictions. 
Public transport should only be used for essential journeys."
