Line,Start Date Time,End Date Time,Service Status,Status Message
C&H,23/07/2021 11:57,23/07/2021 12:24,Minor Delays,Minor delays anticlockwise due to train cancellations. GOOD SERVICE clockwise.
Central,23/07/2021 11:59,23/07/2021 11:59,Minor Delays,Minor delays between White City and West Ruislip and between Leytonstone and Hainault due to train cancellations. GOOD SERVICE on the rest of the line.
Central,23/07/2021 11:59,23/07/2021 12:39,Minor Delays,Minor delays between White City and West Ruislip and between Leytonstone and Hainault due to train cancellations. GOOD SERVICE on the rest of the line.
Central,23/07/2021 11:59,23/07/2021 11:59,Minor Delays,Minor delays between White City and West Ruislip and between Leytonstone and Hainault due to train cancellations. GOOD SERVICE on the rest of the line.
Central,23/07/2021 11:59,23/07/2021 12:39,Minor Delays,Minor delays between White City and West Ruislip and between Leytonstone and Hainault due to train cancellations. GOOD SERVICE on the rest of the line.
Jubilee,23/07/2021 12:10,23/07/2021 12:40,Minor Delays,Minor delays due to an earlier signal failure at Neasden.
District,23/07/2021 12:20,23/07/2021 12:21,Severe Delays,Severe delays between Tower Hill and Upminster due to a customer incident. Minor delays between Earl's Court and Edgware Road due to an earlier signal failure at Parsons Green.  GOOD SERVICE on the rest of the line.
District,23/07/2021 12:20,23/07/2021 12:21,Minor Delays,Severe delays between Tower Hill and Upminster due to a customer incident. Minor delays between Earl's Court and Edgware Road due to an earlier signal failure at Parsons Green.  GOOD SERVICE on the rest of the line.
District,23/07/2021 12:21,23/07/2021 12:26,Minor Delays,Minor delays between Tower Hill and Upminster due to a customer incident. Minor delays between Earl's Court and Edgware Road due to an earlier signal failure at Parsons Green.  GOOD SERVICE on the rest of the line.
District,23/07/2021 12:21,23/07/2021 12:26,Minor Delays,Minor delays between Tower Hill and Upminster due to a customer incident. Minor delays between Earl's Court and Edgware Road due to an earlier signal failure at Parsons Green.  GOOD SERVICE on the rest of the line.
C&H,23/07/2021 12:24,23/07/2021 12:24,Minor Delays,Minor delays  due to train cancellations. GOOD SERVICE clockwise.
C&H,23/07/2021 12:24,23/07/2021 14:57,Minor Delays,Minor delays  due to train cancellations.
District,23/07/2021 12:26,23/07/2021 12:46,Minor Delays,Minor delays between Tower Hill and Upminster due to an earlier customer incident. Minor delays between Wimbledon and Edgware Road due to an earlier signal failure at Parsons Green.  GOOD SERVICE on the rest of the line.
District,23/07/2021 12:26,23/07/2021 12:46,Minor Delays,Minor delays between Tower Hill and Upminster due to an earlier customer incident. Minor delays between Wimbledon and Edgware Road due to an earlier signal failure at Parsons Green.  GOOD SERVICE on the rest of the line.
District,23/07/2021 12:46,23/07/2021 13:29,Minor Delays,Minor delays between Tower Hill and Ealing Broadway due to an earlier customer incident. Minor delays between Wimbledon and Edgware Road due to an earlier signal failure at Parsons Green. GOOD SERVICE on the rest of the line.
District,23/07/2021 12:46,23/07/2021 13:29,Minor Delays,Minor delays between Tower Hill and Ealing Broadway due to an earlier customer incident. Minor delays between Wimbledon and Edgware Road due to an earlier signal failure at Parsons Green. GOOD SERVICE on the rest of the line.
District,23/07/2021 13:32,23/07/2021 13:32,Minor Delays,Minor delays between Earl's Court and Ealing Broadway / Richmond / Wimbledon. GOOD SERVICE on the rest of the line.
District,23/07/2021 13:32,23/07/2021 13:32,Minor Delays,Minor delays between Earl's Court and Ealing Broadway / Richmond / Wimbledon. GOOD SERVICE on the rest of the line.
District,23/07/2021 13:32,23/07/2021 13:32,Minor Delays,Minor delays between Earl's Court and Ealing Broadway / Richmond / Wimbledon. GOOD SERVICE on the rest of the line.
District,23/07/2021 13:32,23/07/2021 13:32,Minor Delays,Minor delays between Earl's Court and Ealing Broadway / Richmond / Wimbledon due to train cancellation. GOOD SERVICE on the rest of the line.
District,23/07/2021 13:32,23/07/2021 13:32,Minor Delays,Minor delays between Earl's Court and Ealing Broadway / Richmond / Wimbledon due to train cancellation. GOOD SERVICE on the rest of the line.
District,23/07/2021 13:32,23/07/2021 13:32,Minor Delays,Minor delays between Earl's Court and Ealing Broadway / Richmond / Wimbledon due to train cancellation. GOOD SERVICE on the rest of the line.
District,23/07/2021 13:32,23/07/2021 14:25,Minor Delays,Minor delays between Earl's Court and Ealing Broadway / Richmond / Wimbledon due to train cancellations. GOOD SERVICE on the rest of the line.
District,23/07/2021 13:32,23/07/2021 14:25,Minor Delays,Minor delays between Earl's Court and Ealing Broadway / Richmond / Wimbledon due to train cancellations. GOOD SERVICE on the rest of the line.
District,23/07/2021 13:32,23/07/2021 14:25,Minor Delays,Minor delays between Earl's Court and Ealing Broadway / Richmond / Wimbledon due to train cancellations. GOOD SERVICE on the rest of the line.
District,23/07/2021 14:25,23/07/2021 15:53,Minor Delays,Minor delays between Earl's Court and Ealing Broadway / Richmond due to train cancellations. GOOD SERVICE on the rest of the line.
District,23/07/2021 14:25,23/07/2021 15:53,Minor Delays,Minor delays between Earl's Court and Ealing Broadway / Richmond due to train cancellations. GOOD SERVICE on the rest of the line.
C&H,23/07/2021 14:57,24/07/2021 01:17,Severe Delays,Severe delays due to train cancellations.
Victoria,23/07/2021 15:52,24/07/2021 01:22,Minor Delays,Minor delays due to train cancellations.
C&H,23/07/2021 16:10,24/07/2021 01:17,Severe Delays,Severe delays due to train cancellations.
Jubilee,23/07/2021 16:58,23/07/2021 17:16,Severe Delays,Severe delays due to a customer incident at Canary Wharf.
Jubilee,23/07/2021 17:16,23/07/2021 17:23,Severe Delays,Severe delays due to a customer incident at Canary Wharf. Valid London Underground tickets is being accepted on London Buses and the DLR.
Jubilee,23/07/2021 17:23,23/07/2021 17:33,Severe Delays,"Severe delays due to an earlier customer incident at Canary Wharf. Valid London Underground tickets are accepted on London Buses, DLR and Thameslink services via any reasonable route."
Jubilee,23/07/2021 17:33,23/07/2021 18:48,Minor Delays,Minor delays due to an earlier customer incident at Canary Wharf.
Waterloo & City,23/07/2021 19:15,24/07/2021 01:22,Planned Closure,Service will resume at 06:00 on Monday.
Metropolitan,23/07/2021 21:39,23/07/2021 21:50,Minor Delays,Minor delays due to train cancellations.
Metropolitan,23/07/2021 21:50,24/07/2021 01:20,Severe Delays,Severe delays between Harrow-on-the-Hill and Uxbridge due to train cancellations. Minor delays on the rest of the line.
Metropolitan,23/07/2021 21:50,24/07/2021 01:20,Minor Delays,Severe delays between Harrow-on-the-Hill and Uxbridge due to train cancellations. Minor delays on the rest of the line.
Central,23/07/2021 22:24,23/07/2021 23:49,Minor Delays,Minor delays due to train cancellations.
Northern,23/07/2021 22:34,23/07/2021 22:41,Minor Delays,Minor delays due to train cancellations.
Northern,23/07/2021 22:41,23/07/2021 23:00,Severe Delays,Severe delays Kennington to Morden due to train cancellations. MINOR DELAYS on the rest of the line.
Northern,23/07/2021 22:41,23/07/2021 23:00,Minor Delays,Severe delays Kennington to Morden due to train cancellations. MINOR DELAYS on the rest of the line.
Jubilee,23/07/2021 22:44,24/07/2021 01:19,Minor Delays,Minor delays due to train cancellations.
Northern,23/07/2021 23:00,23/07/2021 23:32,Minor Delays,Minor delays due to train cancellations.
Northern,23/07/2021 23:32,23/07/2021 23:34,Severe Delays,Severe delays due to train cancellations.
Northern,23/07/2021 23:34,24/07/2021 01:20,Severe Delays,Severe delays due to train cancellations. London Underground tickets will be accepted on local bus services.
Central,23/07/2021 23:49,24/07/2021 01:16,Severe Delays,Severe delays Leytonstone to Ealing Broadway due to train cancellations. MINOR DELAYS on the rest of the line. London Underground tickets will be accepted on local bus services.
Central,23/07/2021 23:49,24/07/2021 01:16,Minor Delays,Severe delays Leytonstone to Ealing Broadway due to train cancellations. MINOR DELAYS on the rest of the line. London Underground tickets will be accepted on local bus services.
Central,24/07/2021 04:14,24/07/2021 06:49,Minor Delays,Minor delays due to train cancellations.
C&H,24/07/2021 04:15,24/07/2021 04:20,Suspended,No service due to a shortage of control room staff.
C&H,24/07/2021 04:15,24/07/2021 04:20,Suspended,No service due to a shortage of control room staff.
Metropolitan,24/07/2021 04:15,24/07/2021 04:20,Suspended,"No service, until 12.00, due to a shortage of control room staff."
Waterloo & City,24/07/2021 04:20,25/07/2021 01:34,Planned Closure,Service will resume at 06:00 on Monday.
C&H,24/07/2021 04:20,25/07/2021 01:28,Planned Closure,No service due to a shortage of control room staff.
C&H,24/07/2021 04:20,25/07/2021 01:29,Planned Closure,No service due to a shortage of control room staff.
Metropolitan,24/07/2021 04:20,24/07/2021 11:36,Planned Closure,"No service, until 12.00, due to a shortage of control room staff."
Piccadilly,24/07/2021 04:24,24/07/2021 04:35,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. GOOD SERVICE on the rest of the line.
Piccadilly,24/07/2021 04:24,24/07/2021 04:35,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. GOOD SERVICE on the rest of the line.
District,24/07/2021 04:26,24/07/2021 04:26,Part Closure,No service Edgware Road to High Street Kensington due to a shortage of control room staff and no service Turnham Green to Richmond due to planned engineering work. GOOD SERVICE on the rest of the line.
District,24/07/2021 04:26,24/07/2021 04:26,Part Closure,No service Edgware Road to High Street Kensington due to a shortage of control room staff and no service Turnham Green to Richmond due to planned engineering work. GOOD SERVICE on the rest of the line.
District,24/07/2021 04:26,24/07/2021 04:49,Part Closure,"No service Edgware Road to High Street Kensington, until 11.00, due to a shortage of control room staff and no service Turnham Green to Richmond due to planned engineering work. GOOD SERVICE on the rest of the line."
District,24/07/2021 04:26,24/07/2021 04:49,Part Closure,"No service Edgware Road to High Street Kensington, until 11.00, due to a shortage of control room staff and no service Turnham Green to Richmond due to planned engineering work. GOOD SERVICE on the rest of the line."
Northern,24/07/2021 04:33,24/07/2021 08:59,Minor Delays,Minor delays due to train cancellations.
Piccadilly,24/07/2021 04:35,24/07/2021 07:52,Minor Delays,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. MINOR DELAYS on the rest of the line.
Piccadilly,24/07/2021 04:35,24/07/2021 07:52,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. MINOR DELAYS on the rest of the line.
Piccadilly,24/07/2021 04:35,24/07/2021 07:52,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. MINOR DELAYS on the rest of the line.
District,24/07/2021 04:49,24/07/2021 08:32,Minor Delays,"No service Edgware Road to High Street Kensington, until 11.00, due to a shortage of control room staff. No service Turnham Green to Ealing Broadway due to planned engineering work. MINOR DELAYS Barking to Aldgate East westbound only due to train cancellations. GOOD SERVICE on the rest of the line."
District,24/07/2021 04:49,24/07/2021 08:32,Part Closure,"No service Edgware Road to High Street Kensington, until 11.00, due to a shortage of control room staff. No service Turnham Green to Ealing Broadway due to planned engineering work. MINOR DELAYS Barking to Aldgate East westbound only due to train cancellations. GOOD SERVICE on the rest of the line."
District,24/07/2021 04:49,24/07/2021 08:32,Part Closure,"No service Edgware Road to High Street Kensington, until 11.00, due to a shortage of control room staff. No service Turnham Green to Ealing Broadway due to planned engineering work. MINOR DELAYS Barking to Aldgate East westbound only due to train cancellations. GOOD SERVICE on the rest of the line."
Jubilee,24/07/2021 05:56,24/07/2021 08:11,Minor Delays,Minor delays due to train cancellations.
Central,24/07/2021 06:49,24/07/2021 09:01,Severe Delays,Severe delays due to train cancellations. London Underground tickets will be accepted on Chiltern Railways and local bus services.
Piccadilly,24/07/2021 07:52,25/07/2021 01:31,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work.
Piccadilly,24/07/2021 07:52,25/07/2021 01:31,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work.
District,24/07/2021 08:32,24/07/2021 11:01,Part Closure,"No service Edgware Road to High Street Kensington, until 11.00, due to a shortage of control room staff. No service Turnham Green to Ealing Broadway due to planned engineering work. GOOD SERVICE on the rest of the line."
District,24/07/2021 08:32,24/07/2021 11:01,Part Closure,"No service Edgware Road to High Street Kensington, until 11.00, due to a shortage of control room staff. No service Turnham Green to Ealing Broadway due to planned engineering work. GOOD SERVICE on the rest of the line."
Central,24/07/2021 09:01,24/07/2021 19:24,Minor Delays,Minor delays due to train cancellations.
District,24/07/2021 11:01,24/07/2021 20:58,Part Closure,No service Turnham Green to Ealing Broadway due to planned engineering work. GOOD SERVICE on the rest of the line.
Metropolitan,24/07/2021 11:36,24/07/2021 11:39,Severe Delays,Severe delays between Baker Street and Aldgate and MINOR DELAYS on the rest of the line due to a shortage of control room staff.
Metropolitan,24/07/2021 11:36,24/07/2021 11:39,Minor Delays,Severe delays between Baker Street and Aldgate and MINOR DELAYS on the rest of the line due to a shortage of control room staff.
Metropolitan,24/07/2021 11:39,24/07/2021 13:25,Severe Delays,Severe delays between Baker Street and Aldgate and MINOR DELAYS on the rest of the line due to a shortage of control room staff. Tickets are being accepted on London Buses via any reasonable route.
Metropolitan,24/07/2021 11:39,24/07/2021 13:25,Minor Delays,Severe delays between Baker Street and Aldgate and MINOR DELAYS on the rest of the line due to a shortage of control room staff. Tickets are being accepted on London Buses via any reasonable route.
Metropolitan,24/07/2021 13:25,24/07/2021 23:14,Minor Delays,Minor delays due to train cancellations.
Central,24/07/2021 19:24,24/07/2021 19:30,Severe Delays,"Severe delays due to train cancellations. Tickets are being accepted on London Buses, Chiltern Railways, great Western, Greater Anglia, London Overground and TFL Rail."
Central,24/07/2021 19:30,25/07/2021 01:18,Severe Delays,"Severe delays due to train cancellations. Tickets are being accepted on London Buses, Chiltern Railways, great Western, Greater Anglia, London Overground and TFL Rail."
Northern,24/07/2021 20:33,24/07/2021 21:52,Minor Delays,Minor delays due to train cancellations.
Bakerloo,24/07/2021 20:36,24/07/2021 20:37,Minor Delays,Minor delays between Elephant & Castle and Queens Park northbound only while we fix a signal failure. GOOD SERVICE on the rest of the line.
Bakerloo,24/07/2021 20:37,24/07/2021 21:32,Minor Delays,Minor delays between Elephant & Castle and Queen's Park northbound only while we fix a signal failure. GOOD SERVICE on the rest of the line.
District,24/07/2021 20:58,25/07/2021 00:42,Part Closure,No service between Turnham Green and Ealing Broadway due to planned engineering work. GOOD SERVICE on the rest of the line.
Northern,24/07/2021 21:52,24/07/2021 22:32,Severe Delays,Severe delays Camden Town to Edgware due to train cancellations. MINOR DELAYS on the rest of the line.
Northern,24/07/2021 21:52,24/07/2021 22:32,Minor Delays,Severe delays Camden Town to Edgware due to train cancellations. MINOR DELAYS on the rest of the line.
Northern,24/07/2021 22:32,25/07/2021 01:29,Severe Delays,Severe delays due to train cancellations.
Metropolitan,24/07/2021 23:14,24/07/2021 23:17,Severe Delays,Severe delays due to train cancellations.
Jubilee,24/07/2021 23:16,25/07/2021 01:25,Minor Delays,Minor delays due to train cancellations.
Metropolitan,24/07/2021 23:17,25/07/2021 01:28,Severe Delays,Severe delays due to train cancellations. Tickets are being accepted on Local London Buses
District,25/07/2021 00:44,25/07/2021 01:23,Part Suspended,No service between Turnham Green and Ealing Broadway due to planned engineering work and Earl's Court to Wimbledon due to train cancellations. GOOD SERVICE on the rest of the line.
District,25/07/2021 00:44,25/07/2021 01:23,Part Suspended,No service between Turnham Green and Ealing Broadway due to planned engineering work and Earl's Court to Wimbledon due to train cancellations. GOOD SERVICE on the rest of the line.
C&H,25/07/2021 04:23,26/07/2021 00:51,Planned Closure,No service due to a shortage of control room staff.
District,25/07/2021 04:24,25/07/2021 07:31,Part Closure,No service between Turnham Green and Ealing Broadway due to planned engineering work. GOOD SERVICE on the rest of the line.
C&H,25/07/2021 04:25,26/07/2021 00:51,Planned Closure,No service due to a shortage of control room staff.
Metropolitan,25/07/2021 04:27,25/07/2021 04:27,Planned Closure,No service due to a shortage of control room staff.
Metropolitan,25/07/2021 04:27,25/07/2021 07:49,Planned Closure,No service until 12.00 due to a shortage of control room staff.
Piccadilly,25/07/2021 04:30,25/07/2021 09:37,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. GOOD SERVICE on the rest of the line.
Piccadilly,25/07/2021 04:30,25/07/2021 09:37,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. GOOD SERVICE on the rest of the line.
Waterloo & City,25/07/2021 04:31,26/07/2021 00:54,Planned Closure,Service will resume at 06:00 on Monday.
Jubilee,25/07/2021 05:10,25/07/2021 06:33,Minor Delays,Minor delays due to train cancellations.
Northern,25/07/2021 05:10,25/07/2021 05:32,Severe Delays,Severe delays due to train cancellations.
Northern,25/07/2021 05:32,25/07/2021 05:32,Severe Delays,Severe delays due to train cancellations. London Underground tickets accepted via any reasonable routes.
Northern,25/07/2021 05:32,25/07/2021 08:30,Severe Delays,Severe delays due to train cancellations. London Underground tickets accepted on local bus services.
Jubilee,25/07/2021 06:33,25/07/2021 08:05,Severe Delays,Severe delays due to train cancellations.
Central,25/07/2021 06:54,25/07/2021 08:09,Severe Delays,Severe delays due to train cancellations.
District,25/07/2021 07:32,25/07/2021 07:32,Part Closure,No service between Turnham Green and Ealing Broadway also Edgware Road and High Street Kensington due to planned engineering work. GOOD SERVICE on the rest of the line.
District,25/07/2021 07:32,25/07/2021 07:32,Part Closure,No service between Turnham Green and Ealing Broadway also Edgware Road and High Street Kensington due to planned engineering work. GOOD SERVICE on the rest of the line.
District,25/07/2021 07:32,25/07/2021 09:37,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. GOOD SERVICE on the rest of the line.
District,25/07/2021 07:32,25/07/2021 09:37,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. GOOD SERVICE on the rest of the line.
Metropolitan,25/07/2021 07:49,25/07/2021 11:43,Planned Closure,No service until 12:00 due to a shortage of control room staff.
Central,25/07/2021 08:09,25/07/2021 09:23,Minor Delays,Minor delays due to train cancellations.
Northern,25/07/2021 08:30,25/07/2021 09:00,Minor Delays,Minor delays due to train cancellations
Piccadilly,25/07/2021 09:37,25/07/2021 10:02,Part Suspended,No service between Hyde Park Corner and Hammersmith while we fix a signal failure at Barons Court and from Hammersmith to Uxbridge/Heathrow due to planned engineering work. GOOD SERVICE on the rest of the line.
Piccadilly,25/07/2021 09:37,25/07/2021 10:02,Part Closure,No service between Hyde Park Corner and Hammersmith while we fix a signal failure at Barons Court and from Hammersmith to Uxbridge/Heathrow due to planned engineering work. GOOD SERVICE on the rest of the line.
Piccadilly,25/07/2021 09:37,25/07/2021 10:02,Part Closure,No service between Hyde Park Corner and Hammersmith while we fix a signal failure at Barons Court and from Hammersmith to Uxbridge/Heathrow due to planned engineering work. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:37,25/07/2021 09:42,Part Suspended,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. NO SERVIC  between  Earl's Court and Richmond while fix a signal failure at Barons Court. Tickets are being accepted on local buses and South Western Railway. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:37,25/07/2021 09:42,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. NO SERVIC  between  Earl's Court and Richmond while fix a signal failure at Barons Court. Tickets are being accepted on local buses and South Western Railway. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:37,25/07/2021 09:42,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. NO SERVIC  between  Earl's Court and Richmond while fix a signal failure at Barons Court. Tickets are being accepted on local buses and South Western Railway. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:42,25/07/2021 10:06,Part Suspended,No service between Turnham Green and Ealing Broadway due to planned engineering work and also between Edgware Road and High Street Kensington due to a temporary shortage of control room staff. NO SERVICE between  Earl's Court and Richmond while fix signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:42,25/07/2021 10:06,Part Closure,No service between Turnham Green and Ealing Broadway due to planned engineering work and also between Edgware Road and High Street Kensington due to a temporary shortage of control room staff. NO SERVICE between  Earl's Court and Richmond while fix signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:42,25/07/2021 10:06,Part Closure,No service between Turnham Green and Ealing Broadway due to planned engineering work and also between Edgware Road and High Street Kensington due to a temporary shortage of control room staff. NO SERVICE between  Earl's Court and Richmond while fix signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:42,25/07/2021 10:06,Part Suspended,No service between Turnham Green and Ealing Broadway due to planned engineering work and also between Edgware Road and High Street Kensington due to a temporary shortage of control room staff. NO SERVICE between  Earl's Court and Richmond while fix signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:42,25/07/2021 10:06,Part Closure,No service between Turnham Green and Ealing Broadway due to planned engineering work and also between Edgware Road and High Street Kensington due to a temporary shortage of control room staff. NO SERVICE between  Earl's Court and Richmond while fix signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:42,25/07/2021 10:06,Part Closure,No service between Turnham Green and Ealing Broadway due to planned engineering work and also between Edgware Road and High Street Kensington due to a temporary shortage of control room staff. NO SERVICE between  Earl's Court and Richmond while fix signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:44,25/07/2021 10:07,Part Suspended,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:44,25/07/2021 10:07,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:44,25/07/2021 10:07,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:44,25/07/2021 10:07,Part Suspended,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:44,25/07/2021 10:07,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 09:44,25/07/2021 10:07,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
Piccadilly,25/07/2021 10:02,25/07/2021 11:06,Minor Delays,No service between Hyde Park Corner and Hammersmith while we fix a signal failure at Barons Court and from Hammersmith to Uxbridge/Heathrow due to planned engineering work. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Piccadilly,25/07/2021 10:02,25/07/2021 11:06,Part Suspended,No service between Hyde Park Corner and Hammersmith while we fix a signal failure at Barons Court and from Hammersmith to Uxbridge/Heathrow due to planned engineering work. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Piccadilly,25/07/2021 10:02,25/07/2021 11:06,Part Closure,No service between Hyde Park Corner and Hammersmith while we fix a signal failure at Barons Court and from Hammersmith to Uxbridge/Heathrow due to planned engineering work. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Piccadilly,25/07/2021 10:02,25/07/2021 11:06,Part Closure,No service between Hyde Park Corner and Hammersmith while we fix a signal failure at Barons Court and from Hammersmith to Uxbridge/Heathrow due to planned engineering work. MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
District,25/07/2021 10:06,25/07/2021 10:07,Part Suspended,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 10:06,25/07/2021 10:07,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 10:06,25/07/2021 10:07,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 10:07,25/07/2021 10:57,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 10:07,25/07/2021 10:57,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 10:07,25/07/2021 10:57,Part Suspended,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. No service between  Earl's Court and Richmond while we fix a signalling problem. GOOD SERVICE on the rest of the line.
District,25/07/2021 10:57,25/07/2021 11:11,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. GOOD SERVICE on the rest of the line.
District,25/07/2021 10:57,25/07/2021 11:11,Part Closure,No service between Turnham Green and Ealing Broadway also between Edgware Road and High Street Kensington due to planned engineering work. GOOD SERVICE on the rest of the line.
Piccadilly,25/07/2021 11:06,25/07/2021 13:48,Severe Delays,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. SEVERE DELAYS between Hammersmith and Cockfosters due to an earlier signal failure at Barons Court. Tickets are being accepted on local buses.
Piccadilly,25/07/2021 11:06,25/07/2021 13:48,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. SEVERE DELAYS between Hammersmith and Cockfosters due to an earlier signal failure at Barons Court. Tickets are being accepted on local buses.
Piccadilly,25/07/2021 11:06,25/07/2021 13:48,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. SEVERE DELAYS between Hammersmith and Cockfosters due to an earlier signal failure at Barons Court. Tickets are being accepted on local buses.
District,25/07/2021 11:11,25/07/2021 16:25,Part Closure,No service between Turnham Green and Ealing Broadway due to planned engineering work. GOOD SERVICE on the rest of the line.
Metropolitan,25/07/2021 11:43,25/07/2021 16:09,Minor Delays,Severe delays between Baker Street and Aldgate due to train cancellations and MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Metropolitan,25/07/2021 11:43,25/07/2021 16:09,Minor Delays,Severe delays between Baker Street and Aldgate due to train cancellations and MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Metropolitan,25/07/2021 11:43,25/07/2021 16:09,Minor Delays,Severe delays between Baker Street and Aldgate due to train cancellations and MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Metropolitan,25/07/2021 11:43,25/07/2021 16:09,Minor Delays,Severe delays between Baker Street and Aldgate due to train cancellations and MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Metropolitan,25/07/2021 11:43,25/07/2021 16:09,Severe Delays,Severe delays between Baker Street and Aldgate due to train cancellations and MINOR DELAYS on the rest of the line. Tickets are being accepted on local buses.
Piccadilly,25/07/2021 13:48,25/07/2021 13:52,Minor Delays,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. Minor delays between Hammersmith and Cockfosters due to an earlier signal failure at Barons Court. Tickets are being accepted on local buses.
Piccadilly,25/07/2021 13:48,25/07/2021 13:52,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. Minor delays between Hammersmith and Cockfosters due to an earlier signal failure at Barons Court. Tickets are being accepted on local buses.
Piccadilly,25/07/2021 13:48,25/07/2021 13:52,Part Closure,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. Minor delays between Hammersmith and Cockfosters due to an earlier signal failure at Barons Court. Tickets are being accepted on local buses.
Piccadilly,25/07/2021 13:52,25/07/2021 14:58,Minor Delays,No service Hammersmith to Uxbridge/Heathrow due to planned engineering work. Minor delays between Hammersmith and Cockfosters due to an earlier signal failure at Barons Court.
