,Year,Country_ID,Country_ISO3,RTA_count
2358,1962,600,PRY,7
2359,1963,600,PRY,7
2360,1964,600,PRY,7
2361,1965,600,PRY,7
2362,1966,600,PRY,7
2363,1967,600,PRY,7
2364,1968,600,PRY,7
2365,1969,600,PRY,7
2366,1970,600,PRY,7
2367,1971,600,PRY,7
2368,1972,600,PRY,7
2369,1973,600,PRY,7
2370,1974,600,PRY,17
2371,1975,600,PRY,17
2372,1976,600,PRY,17
2373,1977,600,PRY,17
2374,1978,600,PRY,17
2375,1979,600,PRY,17
2376,1980,600,PRY,16
2377,1981,600,PRY,16
2378,1982,600,PRY,22
2379,1983,600,PRY,22
2380,1984,600,PRY,22
2381,1985,600,PRY,22
2382,1986,600,PRY,22
2383,1987,600,PRY,22
2384,1988,600,PRY,22
2385,1989,600,PRY,22
2386,1990,600,PRY,22
2387,1991,600,PRY,22
2388,1992,600,PRY,22
2389,1993,600,PRY,22
2390,1994,600,PRY,22
2391,1995,600,PRY,22
2392,1996,600,PRY,22
2393,1997,600,PRY,22
2394,1998,600,PRY,22
2395,1999,600,PRY,22
2396,2000,600,PRY,22
2397,2001,600,PRY,22
2398,2002,600,PRY,22
2399,2003,600,PRY,22
2400,2004,600,PRY,22
2401,2005,600,PRY,22
2402,2006,600,PRY,22
2403,2007,600,PRY,22
2404,2008,600,PRY,22
2405,2009,600,PRY,22
2406,2010,600,PRY,22
2407,2011,600,PRY,23
2408,2012,600,PRY,23
2409,2013,600,PRY,23
2410,2014,600,PRY,23
2411,2015,600,PRY,23
2412,2016,600,PRY,23
2413,2017,600,PRY,23
2414,2018,600,PRY,23
2415,2019,600,PRY,23
2416,2020,600,PRY,23
2417,2021,600,PRY,23
2418,2022,600,PRY,23
2419,2023,600,PRY,23
2420,1962,604,PER,7
2421,1963,604,PER,7
2422,1964,604,PER,7
2423,1965,604,PER,7
2424,1966,604,PER,7
2425,1967,604,PER,7
2426,1968,604,PER,7
2427,1969,604,PER,7
2428,1970,604,PER,7
2429,1971,604,PER,7
2430,1972,604,PER,7
2431,1973,604,PER,7
2432,1974,604,PER,17
2433,1975,604,PER,17
2434,1976,604,PER,17
2435,1977,604,PER,17
2436,1978,604,PER,17
2437,1979,604,PER,17
2438,1980,604,PER,16
2439,1981,604,PER,16
2440,1982,604,PER,22
2441,1983,604,PER,22
2442,1984,604,PER,22
2443,1985,604,PER,22
2444,1986,604,PER,22
2445,1987,604,PER,22
2446,1988,604,PER,22
2447,1989,604,PER,22
2448,1990,604,PER,48
2449,1991,604,PER,48
2450,1992,604,PER,48
2451,1993,604,PER,48
2452,1994,604,PER,48
2453,1995,604,PER,48
2454,1996,604,PER,48
2455,1997,604,PER,48
2456,1998,604,PER,48
2457,1999,604,PER,48
2458,2000,604,PER,48
2459,2001,604,PER,48
2460,2002,604,PER,48
2461,2003,604,PER,48
2462,2004,604,PER,48
2463,2005,604,PER,48
2464,2006,604,PER,48
2465,2007,604,PER,48
2466,2008,604,PER,48
2467,2009,604,PER,48
2468,2010,604,PER,50
2469,2011,604,PER,51
2470,2012,604,PER,54
2471,2013,604,PER,56
2472,2014,604,PER,83
2473,2015,604,PER,83
2474,2016,604,PER,83
2475,2017,604,PER,85
2476,2018,604,PER,85
2477,2019,604,PER,85
2478,2020,604,PER,85
2479,2021,604,PER,86
2480,2022,604,PER,88
2481,2023,604,PER,88
2482,1962,858,URY,7
2483,1963,858,URY,7
2484,1964,858,URY,7
2485,1965,858,URY,7
2486,1966,858,URY,7
2487,1967,858,URY,7
2488,1968,858,URY,7
2489,1969,858,URY,7
2490,1970,858,URY,7
2491,1971,858,URY,7
2492,1972,858,URY,7
2493,1973,858,URY,7
2494,1974,858,URY,17
2495,1975,858,URY,17
2496,1976,858,URY,17
2497,1977,858,URY,17
2498,1978,858,URY,17
2499,1979,858,URY,17
2500,1980,858,URY,16
2501,1981,858,URY,16
2502,1982,858,URY,22
2503,1983,858,URY,22
2504,1984,858,URY,22
2505,1985,858,URY,22
2506,1986,858,URY,22
2507,1987,858,URY,22
2508,1988,858,URY,22
2509,1989,858,URY,22
2510,1990,858,URY,22
2511,1991,858,URY,22
2512,1992,858,URY,22
2513,1993,858,URY,22
2514,1994,858,URY,22
2515,1995,858,URY,22
2516,1996,858,URY,22
2517,1997,858,URY,22
2518,1998,858,URY,22
2519,1999,858,URY,22
2520,2000,858,URY,22
2521,2001,858,URY,22
2522,2002,858,URY,22
2523,2003,858,URY,22
2524,2004,858,URY,22
2525,2005,858,URY,22
2526,2006,858,URY,22
2527,2007,858,URY,22
2528,2008,858,URY,22
2529,2009,858,URY,22
2530,2010,858,URY,22
2531,2011,858,URY,22
2532,2012,858,URY,22
2533,2013,858,URY,22
2534,2014,858,URY,22
2535,2015,858,URY,22
2536,2016,858,URY,22
2537,2017,858,URY,22
2538,2018,858,URY,22
2539,2019,858,URY,22
2540,2020,858,URY,22
2541,2021,858,URY,22
2542,2022,858,URY,22
2543,2023,858,URY,22
2544,1988,591,PAN,2
2545,1989,591,PAN,2
2546,1990,591,PAN,2
2547,1991,591,PAN,2
2548,1992,591,PAN,2
2549,1993,591,PAN,2
2550,1994,591,PAN,2
2551,1995,591,PAN,2
2552,1996,591,PAN,2
2553,1997,591,PAN,2
2554,1998,591,PAN,2
2555,1999,591,PAN,2
2556,2000,591,PAN,2
2557,2001,591,PAN,2
2558,2002,591,PAN,2
2559,2003,591,PAN,2
2560,2004,591,PAN,4
2561,2005,591,PAN,4
2562,2006,591,PAN,4
2563,2007,591,PAN,5
2564,2008,591,PAN,5
2565,2009,591,PAN,7
2566,2010,591,PAN,10
2567,2011,591,PAN,10
2568,2012,591,PAN,10
2569,2013,591,PAN,12
2570,2014,591,PAN,13
2571,2015,591,PAN,17
2572,2016,591,PAN,18
2573,2017,591,PAN,18
2574,2018,591,PAN,18
2575,2019,591,PAN,18
2576,2020,591,PAN,18
2577,2021,591,PAN,19
2578,2022,591,PAN,20
2579,2023,591,PAN,20
2580,1962,not found,not found,1
2581,1962,not found,not found,1
2582,1962,not found,not found,1
2583,1962,not found,not found,1
2584,1962,not found,not found,1
2585,1962,not found,not found,1
2586,1962,not found,not found,1
2587,1962,not found,not found,1
2588,1962,not found,not found,1
2589,1962,not found,not found,1
2590,1963,not found,not found,1
2591,1963,not found,not found,1
2592,1963,not found,not found,1
2593,1963,not found,not found,1
2594,1963,not found,not found,1
2595,1963,not found,not found,1
2596,1963,not found,not found,1
2597,1963,not found,not found,1
2598,1963,not found,not found,1
2599,1963,not found,not found,1
2600,1964,not found,not found,1
2601,1964,not found,not found,1
2602,1964,not found,not found,1
2603,1964,not found,not found,1
2604,1964,not found,not found,1
2605,1964,not found,not found,1
2606,1964,not found,not found,1
2607,1964,not found,not found,1
2608,1964,not found,not found,1
2609,1964,not found,not found,1
2610,1965,not found,not found,15
2611,1965,not found,not found,15
2612,1965,not found,not found,15
2613,1965,not found,not found,15
2614,1965,not found,not found,15
2615,1965,not found,not found,15
2616,1965,not found,not found,15
2617,1965,not found,not found,15
2618,1965,not found,not found,15
2619,1965,not found,not found,15
2620,1966,not found,not found,15
2621,1966,not found,not found,15
2622,1966,not found,not found,15
2623,1966,not found,not found,15
2624,1966,not found,not found,15
2625,1966,not found,not found,15
2626,1966,not found,not found,15
2627,1966,not found,not found,15
2628,1966,not found,not found,15
2629,1966,not found,not found,15
2630,1967,not found,not found,15
2631,1967,not found,not found,15
2632,1967,not found,not found,15
2633,1967,not found,not found,15
2634,1967,not found,not found,15
2635,1967,not found,not found,15
2636,1967,not found,not found,15
2637,1967,not found,not found,15
2638,1967,not found,not found,15
2639,1967,not found,not found,15
2640,1968,not found,not found,15
2641,1968,not found,not found,15
2642,1968,not found,not found,15
2643,1968,not found,not found,15
2644,1968,not found,not found,15
2645,1968,not found,not found,15
2646,1968,not found,not found,15
2647,1968,not found,not found,15
2648,1968,not found,not found,15
2649,1968,not found,not found,15
2650,1969,not found,not found,18
2651,1969,not found,not found,18
2652,1969,not found,not found,18
2653,1969,not found,not found,18
2654,1969,not found,not found,18
2655,1969,not found,not found,18
2656,1969,not found,not found,18
2657,1969,not found,not found,18
2658,1969,not found,not found,18
2659,1969,not found,not found,18
2660,1970,not found,not found,17
2661,1970,not found,not found,17
2662,1970,not found,not found,17
2663,1970,not found,not found,17
2664,1970,not found,not found,17
2665,1970,not found,not found,17
2666,1970,not found,not found,17
2667,1970,not found,not found,17
2668,1970,not found,not found,17
2669,1970,not found,not found,17
2670,1971,not found,not found,16
2671,1971,not found,not found,16
2672,1971,not found,not found,16
2673,1971,not found,not found,16
2674,1971,not found,not found,16
2675,1971,not found,not found,16
2676,1971,not found,not found,16
2677,1971,not found,not found,16
2678,1971,not found,not found,16
2679,1971,not found,not found,16
2680,1972,not found,not found,16
2681,1972,not found,not found,16
2682,1972,not found,not found,16
2683,1972,not found,not found,16
2684,1972,not found,not found,16
2685,1972,not found,not found,16
2686,1972,not found,not found,16
2687,1972,not found,not found,16
2688,1972,not found,not found,16
2689,1972,not found,not found,16
2690,1973,not found,not found,16
2691,1973,not found,not found,16
2692,1973,not found,not found,16
2693,1973,not found,not found,16
2694,1973,not found,not found,16
2695,1973,not found,not found,16
2696,1973,not found,not found,16
2697,1973,not found,not found,16
2698,1973,not found,not found,16
2699,1973,not found,not found,16
2700,1974,not found,not found,30
2701,1974,not found,not found,30
2702,1974,not found,not found,30
2703,1974,not found,not found,30
2704,1974,not found,not found,30
2705,1974,not found,not found,30
2706,1974,not found,not found,30
2707,1974,not found,not found,30
2708,1974,not found,not found,30
2709,1974,not found,not found,30
2710,1975,not found,not found,30
2711,1975,not found,not found,30
2712,1975,not found,not found,30
2713,1975,not found,not found,30
2714,1975,not found,not found,30
2715,1975,not found,not found,30
2716,1975,not found,not found,30
2717,1975,not found,not found,30
2718,1975,not found,not found,30
2719,1975,not found,not found,30
2720,1976,not found,not found,30
2721,1976,not found,not found,30
2722,1976,not found,not found,30
2723,1976,not found,not found,30
2724,1976,not found,not found,30
2725,1976,not found,not found,30
2726,1976,not found,not found,30
2727,1976,not found,not found,30
2728,1976,not found,not found,30
2729,1976,not found,not found,30
2730,1977,not found,not found,30
2731,1977,not found,not found,30
2732,1977,not found,not found,30
2733,1977,not found,not found,30
2734,1977,not found,not found,30
2735,1977,not found,not found,30
2736,1977,not found,not found,30
2737,1977,not found,not found,30
2738,1977,not found,not found,30
2739,1977,not found,not found,30
2740,1978,not found,not found,30
2741,1978,not found,not found,30
2742,1978,not found,not found,30
2743,1978,not found,not found,30
2744,1978,not found,not found,30
2745,1978,not found,not found,30
2746,1978,not found,not found,30
2747,1978,not found,not found,30
2748,1978,not found,not found,30
2749,1978,not found,not found,30
2750,1979,not found,not found,30
2751,1979,not found,not found,30
2752,1979,not found,not found,30
2753,1979,not found,not found,30
2754,1979,not found,not found,30
2755,1979,not found,not found,30
2756,1979,not found,not found,30
2757,1979,not found,not found,30
2758,1979,not found,not found,30
2759,1979,not found,not found,30
2760,1980,not found,not found,30
2761,1980,not found,not found,30
2762,1980,not found,not found,30
2763,1980,not found,not found,30
2764,1980,not found,not found,30
2765,1980,not found,not found,30
2766,1980,not found,not found,30
2767,1980,not found,not found,30
2768,1980,not found,not found,30
2769,1980,not found,not found,30
2770,1981,not found,not found,32
2771,1981,not found,not found,32
2772,1981,not found,not found,32
2773,1981,not found,not found,32
2774,1981,not found,not found,32
2775,1981,not found,not found,32
2776,1981,not found,not found,32
2777,1981,not found,not found,32
2778,1981,not found,not found,32
2779,1981,not found,not found,32
2780,1982,not found,not found,32
2781,1982,not found,not found,32
2782,1982,not found,not found,32
2783,1982,not found,not found,32
2784,1982,not found,not found,32
2785,1982,not found,not found,32
2786,1982,not found,not found,32
2787,1982,not found,not found,32
2788,1982,not found,not found,32
2789,1982,not found,not found,32
2790,1983,not found,not found,32
2791,1983,not found,not found,32
2792,1983,not found,not found,32
2793,1983,not found,not found,32
2794,1983,not found,not found,32
2795,1983,not found,not found,32
2796,1983,not found,not found,32
2797,1983,not found,not found,32
2798,1983,not found,not found,32
2799,1983,not found,not found,32
2800,1984,not found,not found,32
2801,1984,not found,not found,32
2802,1984,not found,not found,32
2803,1984,not found,not found,32
2804,1984,not found,not found,32
2805,1984,not found,not found,32
2806,1984,not found,not found,32
2807,1984,not found,not found,32
2808,1984,not found,not found,32
2809,1984,not found,not found,32
2810,1985,not found,not found,32
2811,1985,not found,not found,32
2812,1985,not found,not found,32
2813,1985,not found,not found,32
2814,1985,not found,not found,32
2815,1985,not found,not found,32
2816,1985,not found,not found,32
2817,1985,not found,not found,32
2818,1985,not found,not found,32
2819,1985,not found,not found,32
2820,1986,not found,not found,32
2821,1986,not found,not found,32
2822,1986,not found,not found,32
2823,1986,not found,not found,32
2824,1986,not found,not found,32
2825,1986,not found,not found,32
2826,1986,not found,not found,32
2827,1986,not found,not found,32
2828,1986,not found,not found,32
2829,1986,not found,not found,32
2830,1987,not found,not found,32
2831,1987,not found,not found,32
2832,1987,not found,not found,32
2833,1987,not found,not found,32
2834,1987,not found,not found,32
2835,1987,not found,not found,32
2836,1987,not found,not found,32
2837,1987,not found,not found,32
2838,1987,not found,not found,32
2839,1987,not found,not found,32
2840,1988,not found,not found,32
2841,1988,not found,not found,32
2842,1988,not found,not found,32
2843,1988,not found,not found,32
2844,1988,not found,not found,32
2845,1988,not found,not found,32
2846,1988,not found,not found,32
2847,1988,not found,not found,32
2848,1988,not found,not found,32
2849,1988,not found,not found,32
2850,1989,not found,not found,32
2851,1989,not found,not found,32
2852,1989,not found,not found,32
2853,1989,not found,not found,32
2854,1989,not found,not found,32
2855,1989,not found,not found,32
2856,1989,not found,not found,32
2857,1989,not found,not found,32
2858,1989,not found,not found,32
2859,1989,not found,not found,32
2860,1990,not found,not found,32
2861,1990,not found,not found,32
2862,1990,not found,not found,32
2863,1990,not found,not found,32
2864,1990,not found,not found,32
2865,1990,not found,not found,32
2866,1990,not found,not found,32
2867,1990,not found,not found,32
2868,1990,not found,not found,32
2869,1990,not found,not found,32
2870,1991,not found,not found,31
2871,1991,not found,not found,31
2872,1991,not found,not found,31
2873,1991,not found,not found,31
2874,1991,not found,not found,31
2875,1991,not found,not found,31
2876,1991,not found,not found,31
2877,1991,not found,not found,31
2878,1991,not found,not found,31
2879,1991,not found,not found,31
2880,1992,not found,not found,29
2881,1992,not found,not found,29
2882,1992,not found,not found,29
2883,1992,not found,not found,29
2884,1992,not found,not found,29
2885,1992,not found,not found,29
2886,1992,not found,not found,29
2887,1992,not found,not found,29
2888,1992,not found,not found,29
2889,1992,not found,not found,29
2890,1993,not found,not found,31
2891,1993,not found,not found,31
2892,1993,not found,not found,31
2893,1993,not found,not found,31
2894,1993,not found,not found,31
2895,1993,not found,not found,31
2896,1993,not found,not found,31
2897,1993,not found,not found,31
2898,1993,not found,not found,31
2899,1993,not found,not found,31
2900,1994,not found,not found,31
2901,1994,not found,not found,31
2902,1994,not found,not found,31
2903,1994,not found,not found,31
2904,1994,not found,not found,31
2905,1994,not found,not found,31
2906,1994,not found,not found,31
2907,1994,not found,not found,31
2908,1994,not found,not found,31
2909,1994,not found,not found,31
2910,1995,not found,not found,31
2911,1995,not found,not found,31
2912,1995,not found,not found,31
2913,1995,not found,not found,31
2914,1995,not found,not found,31
2915,1995,not found,not found,31
2916,1995,not found,not found,31
2917,1995,not found,not found,31
2918,1995,not found,not found,31
2919,1995,not found,not found,31
2920,1996,not found,not found,31
2921,1996,not found,not found,31
2922,1996,not found,not found,31
2923,1996,not found,not found,31
2924,1996,not found,not found,31
2925,1996,not found,not found,31
2926,1996,not found,not found,31
2927,1996,not found,not found,31
2928,1996,not found,not found,31
2929,1996,not found,not found,31
2930,1997,not found,not found,31
2931,1997,not found,not found,31
2932,1997,not found,not found,31
2933,1997,not found,not found,31
2934,1997,not found,not found,31
2935,1997,not found,not found,31
2936,1997,not found,not found,31
2937,1997,not found,not found,31
2938,1997,not found,not found,31
2939,1997,not found,not found,31
2940,1998,not found,not found,31
2941,1998,not found,not found,31
2942,1998,not found,not found,31
2943,1998,not found,not found,31
2944,1998,not found,not found,31
2945,1998,not found,not found,31
2946,1998,not found,not found,31
2947,1998,not found,not found,31
2948,1998,not found,not found,31
2949,1998,not found,not found,31
2950,1999,not found,not found,31
2951,1999,not found,not found,31
2952,1999,not found,not found,31
2953,1999,not found,not found,31
2954,1999,not found,not found,31
2955,1999,not found,not found,31
2956,1999,not found,not found,31
2957,1999,not found,not found,31
2958,1999,not found,not found,31
2959,1999,not found,not found,31
2960,2000,not found,not found,33
2961,2000,not found,not found,33
2962,2000,not found,not found,33
2963,2000,not found,not found,33
2964,2000,not found,not found,33
2965,2000,not found,not found,33
2966,2000,not found,not found,33
2967,2000,not found,not found,33
2968,2000,not found,not found,33
2969,2000,not found,not found,33
2970,2001,not found,not found,33
2971,2001,not found,not found,33
2972,2001,not found,not found,33
2973,2001,not found,not found,33
2974,2001,not found,not found,33
2975,2001,not found,not found,33
2976,2001,not found,not found,33
2977,2001,not found,not found,33
2978,2001,not found,not found,33
2979,2001,not found,not found,33
2980,2002,not found,not found,33
2981,2002,not found,not found,33
2982,2002,not found,not found,33
2983,2002,not found,not found,33
2984,2002,not found,not found,33
2985,2002,not found,not found,33
2986,2002,not found,not found,33
2987,2002,not found,not found,33
2988,2002,not found,not found,33
2989,2002,not found,not found,33
2990,2003,not found,not found,36
2991,2003,not found,not found,36
2992,2003,not found,not found,36
2993,2003,not found,not found,36
2994,2003,not found,not found,36
2995,2003,not found,not found,36
2996,2003,not found,not found,36
2997,2003,not found,not found,36
2998,2003,not found,not found,36
2999,2003,not found,not found,36
3000,2004,not found,not found,36
3001,2004,not found,not found,36
3002,2004,not found,not found,36
3003,2004,not found,not found,36
3004,2004,not found,not found,36
3005,2004,not found,not found,36
3006,2004,not found,not found,36
3007,2004,not found,not found,36
3008,2004,not found,not found,36
3009,2004,not found,not found,36
3010,2005,not found,not found,37
3011,2005,not found,not found,37
3012,2005,not found,not found,37
3013,2005,not found,not found,37
3014,2005,not found,not found,37
3015,2005,not found,not found,37
3016,2005,not found,not found,37
3017,2005,not found,not found,37
3018,2005,not found,not found,37
3019,2005,not found,not found,37
3020,2006,not found,not found,37
3021,2006,not found,not found,37
3022,2006,not found,not found,37
3023,2006,not found,not found,37
3024,2006,not found,not found,37
3025,2006,not found,not found,37
3026,2006,not found,not found,37
3027,2006,not found,not found,37
3028,2006,not found,not found,37
3029,2006,not found,not found,37
3030,2007,not found,not found,39
3031,2007,not found,not found,39
3032,2007,not found,not found,39
3033,2007,not found,not found,39
3034,2007,not found,not found,39
3035,2007,not found,not found,39
3036,2007,not found,not found,39
3037,2007,not found,not found,39
3038,2007,not found,not found,39
3039,2007,not found,not found,39
3040,2008,not found,not found,39
3041,2008,not found,not found,39
3042,2008,not found,not found,39
3043,2008,not found,not found,39
3044,2008,not found,not found,39
3045,2008,not found,not found,39
3046,2008,not found,not found,39
3047,2008,not found,not found,39
3048,2008,not found,not found,39
3049,2008,not found,not found,39
3050,2009,not found,not found,46
3051,2009,not found,not found,46
3052,2009,not found,not found,46
3053,2009,not found,not found,46
3054,2009,not found,not found,46
3055,2009,not found,not found,46
3056,2009,not found,not found,46
3057,2009,not found,not found,46
3058,2009,not found,not found,46
3059,2009,not found,not found,46
3060,2010,not found,not found,55
3061,2010,not found,not found,55
3062,2010,not found,not found,55
3063,2010,not found,not found,55
3064,2010,not found,not found,55
3065,2010,not found,not found,55
3066,2010,not found,not found,55
3067,2010,not found,not found,55
3068,2010,not found,not found,55
3069,2010,not found,not found,55
3070,2011,not found,not found,58
3071,2011,not found,not found,58
3072,2011,not found,not found,58
3073,2011,not found,not found,58
3074,2011,not found,not found,58
3075,2011,not found,not found,58
3076,2011,not found,not found,58
3077,2011,not found,not found,58
3078,2011,not found,not found,58
3079,2011,not found,not found,58
3080,2012,not found,not found,59
3081,2012,not found,not found,59
3082,2012,not found,not found,59
3083,2012,not found,not found,59
3084,2012,not found,not found,59
3085,2012,not found,not found,59
3086,2012,not found,not found,59
3087,2012,not found,not found,59
3088,2012,not found,not found,59
3089,2012,not found,not found,59
3090,2013,not found,not found,62
3091,2013,not found,not found,62
3092,2013,not found,not found,62
3093,2013,not found,not found,62
3094,2013,not found,not found,62
3095,2013,not found,not found,62
3096,2013,not found,not found,62
3097,2013,not found,not found,62
3098,2013,not found,not found,62
3099,2013,not found,not found,62
3100,2014,not found,not found,65
3101,2014,not found,not found,65
3102,2014,not found,not found,65
3103,2014,not found,not found,65
3104,2014,not found,not found,65
3105,2014,not found,not found,65
3106,2014,not found,not found,65
3107,2014,not found,not found,65
3108,2014,not found,not found,65
3109,2014,not found,not found,65
3110,2015,not found,not found,70
3111,2015,not found,not found,70
3112,2015,not found,not found,70
3113,2015,not found,not found,70
3114,2015,not found,not found,70
3115,2015,not found,not found,70
3116,2015,not found,not found,70
3117,2015,not found,not found,70
3118,2015,not found,not found,70
3119,2015,not found,not found,70
3120,2016,not found,not found,70
3121,2016,not found,not found,70
3122,2016,not found,not found,70
3123,2016,not found,not found,70
3124,2016,not found,not found,70
3125,2016,not found,not found,70
3126,2016,not found,not found,70
3127,2016,not found,not found,70
3128,2016,not found,not found,70
3129,2016,not found,not found,70
3130,2017,not found,not found,71
3131,2017,not found,not found,71
3132,2017,not found,not found,71
3133,2017,not found,not found,71
3134,2017,not found,not found,71
3135,2017,not found,not found,71
3136,2017,not found,not found,71
3137,2017,not found,not found,71
3138,2017,not found,not found,71
3139,2017,not found,not found,71
3140,2018,not found,not found,72
3141,2018,not found,not found,72
3142,2018,not found,not found,72
3143,2018,not found,not found,72
3144,2018,not found,not found,72
3145,2018,not found,not found,72
3146,2018,not found,not found,72
3147,2018,not found,not found,72
3148,2018,not found,not found,72
3149,2018,not found,not found,72
3150,2019,not found,not found,72
3151,2019,not found,not found,72
3152,2019,not found,not found,72
3153,2019,not found,not found,72
3154,2019,not found,not found,72
3155,2019,not found,not found,72
3156,2019,not found,not found,72
3157,2019,not found,not found,72
3158,2019,not found,not found,72
3159,2019,not found,not found,72
3160,2020,not found,not found,73
3161,2020,not found,not found,73
3162,2020,not found,not found,73
3163,2020,not found,not found,73
3164,2020,not found,not found,73
3165,2020,not found,not found,73
3166,2020,not found,not found,73
3167,2020,not found,not found,73
3168,2020,not found,not found,73
3169,2020,not found,not found,73
3170,2021,not found,not found,74
3171,2021,not found,not found,74
3172,2021,not found,not found,74
3173,2021,not found,not found,74
3174,2021,not found,not found,74
3175,2021,not found,not found,74
3176,2021,not found,not found,74
3177,2021,not found,not found,74
3178,2021,not found,not found,74
3179,2021,not found,not found,74
3180,2022,not found,not found,74
3181,2022,not found,not found,74
3182,2022,not found,not found,74
3183,2022,not found,not found,74
3184,2022,not found,not found,74
3185,2022,not found,not found,74
3186,2022,not found,not found,74
3187,2022,not found,not found,74
3188,2022,not found,not found,74
3189,2022,not found,not found,74
3190,2023,not found,not found,74
3191,2023,not found,not found,74
3192,2023,not found,not found,74
3193,2023,not found,not found,74
3194,2023,not found,not found,74
3195,2023,not found,not found,74
3196,2023,not found,not found,74
3197,2023,not found,not found,74
3198,2023,not found,not found,74
3199,2023,not found,not found,74
3200,1963,288,GHA,2
3201,1964,288,GHA,6
3202,1965,288,GHA,6
3203,1966,288,GHA,6
3204,1967,288,GHA,5
3205,1968,288,GHA,5
3206,1969,288,GHA,5
3207,1970,288,GHA,5
3208,1971,288,GHA,5
3209,1972,288,GHA,5
3210,1973,288,GHA,5
3211,1974,288,GHA,5
3212,1975,288,GHA,5
3213,1976,288,GHA,5
3214,1977,288,GHA,57
3215,1978,288,GHA,57
3216,1979,288,GHA,57
3217,1980,288,GHA,57
3218,1981,288,GHA,57
3219,1982,288,GHA,57
3220,1983,288,GHA,57
3221,1984,288,GHA,57
3222,1985,288,GHA,57
3223,1986,288,GHA,57
3224,1987,288,GHA,56
3225,1988,288,GHA,56
3226,1989,288,GHA,56
3227,1990,288,GHA,87
3228,1991,288,GHA,87
3229,1992,288,GHA,44
3230,1993,288,GHA,44
3231,1994,288,GHA,44
3232,1995,288,GHA,44
3233,1996,288,GHA,54
3234,1997,288,GHA,54
3235,1998,288,GHA,54
3236,1999,288,GHA,54
3237,2000,288,GHA,54
3238,2001,288,GHA,54
3239,2002,288,GHA,54
3240,2003,288,GHA,54
3241,2004,288,GHA,54
3242,2005,288,GHA,54
3243,2006,288,GHA,54
3244,2007,288,GHA,54
3245,2008,288,GHA,54
3246,2009,288,GHA,54
3247,2010,288,GHA,54
3248,2011,288,GHA,54
3249,2012,288,GHA,54
3250,2013,288,GHA,54
3251,2014,288,GHA,54
3252,2015,288,GHA,54
3253,2016,288,GHA,54
3254,2017,288,GHA,81
3255,2018,288,GHA,81
3256,2019,288,GHA,81
3257,2020,288,GHA,81
3258,2021,288,GHA,81
3259,2022,288,GHA,81
3260,2023,288,GHA,81
3261,1963,854,BFA,2
3262,1964,854,BFA,24
3263,1965,854,BFA,24
3264,1966,854,BFA,24
3265,1967,854,BFA,23
3266,1968,854,BFA,23
3267,1969,854,BFA,23
3268,1970,854,BFA,23
3269,1971,854,BFA,23
3270,1972,854,BFA,23
3271,1973,854,BFA,23
3272,1974,854,BFA,23
3273,1975,854,BFA,23
3274,1976,854,BFA,23
3275,1977,854,BFA,55
3276,1978,854,BFA,55
3277,1979,854,BFA,55
3278,1980,854,BFA,55
3279,1981,854,BFA,55
3280,1982,854,BFA,55
3281,1983,854,BFA,55
3282,1984,854,BFA,55
3283,1985,854,BFA,55
3284,1986,854,BFA,55
3285,1987,854,BFA,54
3286,1988,854,BFA,54
3287,1989,854,BFA,54
3288,1990,854,BFA,54
3289,1991,854,BFA,54
3290,1996,854,BFA,15
3291,1997,854,BFA,15
3292,1998,854,BFA,15
3293,1999,854,BFA,15
3294,2000,854,BFA,15
3295,2001,854,BFA,15
3296,2002,854,BFA,15
3297,2003,854,BFA,15
3298,2004,854,BFA,15
3299,2005,854,BFA,15
3300,2006,854,BFA,15
3301,2007,854,BFA,15
3302,2008,854,BFA,15
3303,2009,854,BFA,15
3304,2010,854,BFA,15
3305,2011,854,BFA,15
3306,2012,854,BFA,15
3307,2013,854,BFA,15
3308,2014,854,BFA,15
3309,2015,854,BFA,15
3310,2016,854,BFA,15
3311,2017,854,BFA,15
3312,2018,854,BFA,15
3313,2019,854,BFA,15
3314,2020,854,BFA,15
3315,2021,854,BFA,15
3316,2022,854,BFA,15
3317,2023,854,BFA,15
3318,1963,120,CMR,5
3319,1964,120,CMR,23
3320,1965,120,CMR,23
3321,1966,120,CMR,23
3322,1967,120,CMR,23
3323,1968,120,CMR,23
3324,1969,120,CMR,23
3325,1970,120,CMR,23
3326,1971,120,CMR,23
3327,1972,120,CMR,23
3328,1973,120,CMR,23
3329,1974,120,CMR,23
3330,1975,120,CMR,23
3331,1976,120,CMR,23
3332,1977,120,CMR,55
3333,1978,120,CMR,55
3334,1979,120,CMR,55
3335,1980,120,CMR,55
3336,1981,120,CMR,55
3337,1982,120,CMR,55
3338,1983,120,CMR,55
3339,1984,120,CMR,55
3340,1985,120,CMR,55
3341,1986,120,CMR,55
3342,1987,120,CMR,54
3343,1988,120,CMR,54
3344,1989,120,CMR,54
3345,1990,120,CMR,87
3346,1991,120,CMR,87
3347,1992,120,CMR,43
3348,1993,120,CMR,43
3349,1994,120,CMR,43
3350,1995,120,CMR,43
3351,1996,120,CMR,43
3352,1997,120,CMR,43
3353,1998,120,CMR,43
3354,1999,120,CMR,43
3355,2000,120,CMR,48
3356,2001,120,CMR,48
3357,2002,120,CMR,48
3358,2003,120,CMR,48
3359,2004,120,CMR,48
3360,2005,120,CMR,48
3361,2006,120,CMR,48
3362,2007,120,CMR,48
3363,2008,120,CMR,48
3364,2009,120,CMR,48
