id,date,value,country,iso3,name
DEG0D,2020-01-01,69427.0,Germany,DEU,Sömmerda
DEG0D,2021-01-01,69107.0,Germany,DEU,Sömmerda
DEG0D,2022-01-01,68717.0,Germany,DEU,Sömmerda
DEG0D,2023-01-01,69646.0,Germany,DEU,Sömmerda
DEG0E,2000-01-01,74167.0,Germany,DEU,Hildburghausen
DEG0E,2001-01-01,73839.0,Germany,DEU,Hildburghausen
DEG0E,2002-01-01,73246.0,Germany,DEU,Hildburghausen
DEG0E,2003-01-01,72769.0,Germany,DEU,Hildburghausen
DEG0E,2004-01-01,72000.0,Germany,DEU,Hildburghausen
DEG0E,2005-01-01,71521.0,Germany,DEU,Hildburghausen
DEG0E,2006-01-01,71022.0,Germany,DEU,Hildburghausen
DEG0E,2007-01-01,70210.0,Germany,DEU,Hildburghausen
DEG0E,2008-01-01,69425.0,Germany,DEU,Hildburghausen
DEG0E,2009-01-01,68596.0,Germany,DEU,Hildburghausen
DEG0E,2010-01-01,67816.0,Germany,DEU,Hildburghausen
DEG0E,2011-01-01,66701.0,Germany,DEU,Hildburghausen
DEG0E,2012-01-01,66007.0,Germany,DEU,Hildburghausen
DEG0E,2013-01-01,65540.0,Germany,DEU,Hildburghausen
DEG0E,2014-01-01,65032.0,Germany,DEU,Hildburghausen
DEG0E,2015-01-01,64673.0,Germany,DEU,Hildburghausen
DEG0E,2016-01-01,64524.0,Germany,DEU,Hildburghausen
DEG0E,2017-01-01,64330.0,Germany,DEU,Hildburghausen
DEG0E,2018-01-01,63923.0,Germany,DEU,Hildburghausen
DEG0E,2019-01-01,63553.0,Germany,DEU,Hildburghausen
DEG0E,2020-01-01,63197.0,Germany,DEU,Hildburghausen
DEG0E,2021-01-01,62656.0,Germany,DEU,Hildburghausen
DEG0E,2022-01-01,62089.0,Germany,DEU,Hildburghausen
DEG0E,2023-01-01,61926.0,Germany,DEU,Hildburghausen
DEG0F,2000-01-01,122513.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2001-01-01,121806.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2002-01-01,121040.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2003-01-01,120446.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2004-01-01,119336.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2005-01-01,118112.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2006-01-01,117014.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2007-01-01,115753.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2008-01-01,114445.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2009-01-01,113416.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2010-01-01,112804.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2011-01-01,110721.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2012-01-01,110135.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2013-01-01,109531.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2014-01-01,108958.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2015-01-01,108899.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2016-01-01,109620.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2017-01-01,109167.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2018-01-01,108830.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2019-01-01,108742.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2020-01-01,106249.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2021-01-01,105606.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2022-01-01,105367.0,Germany,DEU,Ilm-Kreis ()
DEG0F,2023-01-01,106776.0,Germany,DEU,Ilm-Kreis ()
DEG0G,2000-01-01,91937.0,Germany,DEU,Weimarer Land
DEG0G,2001-01-01,91443.0,Germany,DEU,Weimarer Land
DEG0G,2002-01-01,90905.0,Germany,DEU,Weimarer Land
DEG0G,2003-01-01,90262.0,Germany,DEU,Weimarer Land
DEG0G,2004-01-01,89480.0,Germany,DEU,Weimarer Land
DEG0G,2005-01-01,88862.0,Germany,DEU,Weimarer Land
DEG0G,2006-01-01,88292.0,Germany,DEU,Weimarer Land
DEG0G,2007-01-01,87399.0,Germany,DEU,Weimarer Land
DEG0G,2008-01-01,86568.0,Germany,DEU,Weimarer Land
DEG0G,2009-01-01,85509.0,Germany,DEU,Weimarer Land
DEG0G,2010-01-01,84935.0,Germany,DEU,Weimarer Land
DEG0G,2011-01-01,82837.0,Germany,DEU,Weimarer Land
DEG0G,2012-01-01,82458.0,Germany,DEU,Weimarer Land
DEG0G,2013-01-01,82016.0,Germany,DEU,Weimarer Land
DEG0G,2014-01-01,81704.0,Germany,DEU,Weimarer Land
DEG0G,2015-01-01,81641.0,Germany,DEU,Weimarer Land
DEG0G,2016-01-01,82127.0,Germany,DEU,Weimarer Land
DEG0G,2017-01-01,82316.0,Germany,DEU,Weimarer Land
DEG0G,2018-01-01,82131.0,Germany,DEU,Weimarer Land
DEG0G,2019-01-01,81947.0,Germany,DEU,Weimarer Land
DEG0G,2020-01-01,82156.0,Germany,DEU,Weimarer Land
DEG0G,2021-01-01,82291.0,Germany,DEU,Weimarer Land
DEG0G,2022-01-01,82103.0,Germany,DEU,Weimarer Land
DEG0G,2023-01-01,83179.0,Germany,DEU,Weimarer Land
DEG0H,2000-01-01,68423.0,Germany,DEU,Sonneberg ()
DEG0H,2001-01-01,67833.0,Germany,DEU,Sonneberg ()
DEG0H,2002-01-01,67175.0,Germany,DEU,Sonneberg ()
DEG0H,2003-01-01,66562.0,Germany,DEU,Sonneberg ()
DEG0H,2004-01-01,65683.0,Germany,DEU,Sonneberg ()
DEG0H,2005-01-01,64983.0,Germany,DEU,Sonneberg ()
DEG0H,2006-01-01,64005.0,Germany,DEU,Sonneberg ()
DEG0H,2007-01-01,63122.0,Germany,DEU,Sonneberg ()
DEG0H,2008-01-01,62384.0,Germany,DEU,Sonneberg ()
DEG0H,2009-01-01,61315.0,Germany,DEU,Sonneberg ()
DEG0H,2010-01-01,60560.0,Germany,DEU,Sonneberg ()
DEG0H,2011-01-01,59149.0,Germany,DEU,Sonneberg ()
DEG0H,2012-01-01,58465.0,Germany,DEU,Sonneberg ()
DEG0H,2013-01-01,57802.0,Germany,DEU,Sonneberg ()
DEG0H,2014-01-01,57252.0,Germany,DEU,Sonneberg ()
DEG0H,2015-01-01,56809.0,Germany,DEU,Sonneberg ()
DEG0H,2016-01-01,56818.0,Germany,DEU,Sonneberg ()
DEG0H,2017-01-01,56507.0,Germany,DEU,Sonneberg ()
DEG0H,2018-01-01,56361.0,Germany,DEU,Sonneberg ()
DEG0H,2019-01-01,56196.0,Germany,DEU,Sonneberg ()
DEG0H,2020-01-01,57717.0,Germany,DEU,Sonneberg ()
DEG0H,2021-01-01,57044.0,Germany,DEU,Sonneberg ()
DEG0H,2022-01-01,56504.0,Germany,DEU,Sonneberg ()
DEG0H,2023-01-01,56922.0,Germany,DEU,Sonneberg ()
DEG0I,2000-01-01,134307.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2001-01-01,132885.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2002-01-01,131015.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2003-01-01,129610.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2004-01-01,127910.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2005-01-01,126692.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2006-01-01,125087.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2007-01-01,123516.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2008-01-01,121542.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2009-01-01,119817.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2010-01-01,118303.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2011-01-01,113638.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2012-01-01,112555.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2013-01-01,111463.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2014-01-01,110307.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2015-01-01,109646.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2016-01-01,109278.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2017-01-01,108315.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2018-01-01,107368.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2019-01-01,106356.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2020-01-01,103199.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2021-01-01,102139.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2022-01-01,100969.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0I,2023-01-01,101494.0,Germany,DEU,Saalfeld-Rudolstadt ()
DEG0J,2000-01-01,93679.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2001-01-01,93929.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2002-01-01,93404.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2003-01-01,92969.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2004-01-01,92311.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2005-01-01,91470.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2006-01-01,90761.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2007-01-01,89827.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2008-01-01,88935.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2009-01-01,88199.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2010-01-01,87400.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2011-01-01,85207.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2012-01-01,84677.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2013-01-01,84282.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2014-01-01,84001.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2015-01-01,83966.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2016-01-01,86184.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2017-01-01,84525.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2018-01-01,82990.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2019-01-01,83051.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2020-01-01,82950.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2021-01-01,82816.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2022-01-01,82513.0,Germany,DEU,Saale-Holzland-Kreis
DEG0J,2023-01-01,83234.0,Germany,DEU,Saale-Holzland-Kreis
DEG0K,2000-01-01,99651.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2001-01-01,98592.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2002-01-01,97568.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2003-01-01,96607.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2004-01-01,95376.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2005-01-01,94501.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2006-01-01,93281.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2007-01-01,92093.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2008-01-01,90910.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2009-01-01,89825.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2010-01-01,88632.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2011-01-01,86151.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2012-01-01,85259.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2013-01-01,84435.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2014-01-01,83654.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2015-01-01,82887.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2016-01-01,82951.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2017-01-01,82362.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2018-01-01,81501.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2019-01-01,80868.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2020-01-01,80312.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2021-01-01,79632.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2022-01-01,79030.0,Germany,DEU,Saale-Orla-Kreis
DEG0K,2023-01-01,79178.0,Germany,DEU,Saale-Orla-Kreis
DEG0L,2000-01-01,125156.0,Germany,DEU,Greiz
DEG0L,2001-01-01,123869.0,Germany,DEU,Greiz
DEG0L,2002-01-01,122459.0,Germany,DEU,Greiz
DEG0L,2003-01-01,121129.0,Germany,DEU,Greiz
DEG0L,2004-01-01,119500.0,Germany,DEU,Greiz
DEG0L,2005-01-01,118053.0,Germany,DEU,Greiz
DEG0L,2006-01-01,116320.0,Germany,DEU,Greiz
DEG0L,2007-01-01,114384.0,Germany,DEU,Greiz
DEG0L,2008-01-01,112682.0,Germany,DEU,Greiz
DEG0L,2009-01-01,110747.0,Germany,DEU,Greiz
DEG0L,2010-01-01,109003.0,Germany,DEU,Greiz
DEG0L,2011-01-01,105993.0,Germany,DEU,Greiz
DEG0L,2012-01-01,104464.0,Germany,DEU,Greiz
DEG0L,2013-01-01,103297.0,Germany,DEU,Greiz
DEG0L,2014-01-01,102167.0,Germany,DEU,Greiz
DEG0L,2015-01-01,101382.0,Germany,DEU,Greiz
DEG0L,2016-01-01,101114.0,Germany,DEU,Greiz
DEG0L,2017-01-01,99717.0,Germany,DEU,Greiz
DEG0L,2018-01-01,99275.0,Germany,DEU,Greiz
DEG0L,2019-01-01,98159.0,Germany,DEU,Greiz
DEG0L,2020-01-01,97398.0,Germany,DEU,Greiz
DEG0L,2021-01-01,96668.0,Germany,DEU,Greiz
DEG0L,2022-01-01,96102.0,Germany,DEU,Greiz
DEG0L,2023-01-01,96381.0,Germany,DEU,Greiz
DEG0M,2000-01-01,115689.0,Germany,DEU,Altenburger Land
DEG0M,2001-01-01,114200.0,Germany,DEU,Altenburger Land
DEG0M,2002-01-01,112421.0,Germany,DEU,Altenburger Land
DEG0M,2003-01-01,110887.0,Germany,DEU,Altenburger Land
DEG0M,2004-01-01,109304.0,Germany,DEU,Altenburger Land
DEG0M,2005-01-01,107893.0,Germany,DEU,Altenburger Land
DEG0M,2006-01-01,106365.0,Germany,DEU,Altenburger Land
DEG0M,2007-01-01,104721.0,Germany,DEU,Altenburger Land
DEG0M,2008-01-01,103313.0,Germany,DEU,Altenburger Land
DEG0M,2009-01-01,101705.0,Germany,DEU,Altenburger Land
DEG0M,2010-01-01,100215.0,Germany,DEU,Altenburger Land
DEG0M,2011-01-01,97203.0,Germany,DEU,Altenburger Land
DEG0M,2012-01-01,95829.0,Germany,DEU,Altenburger Land
DEG0M,2013-01-01,94749.0,Germany,DEU,Altenburger Land
DEG0M,2014-01-01,93605.0,Germany,DEU,Altenburger Land
DEG0M,2015-01-01,92705.0,Germany,DEU,Altenburger Land
DEG0M,2016-01-01,92344.0,Germany,DEU,Altenburger Land
DEG0M,2017-01-01,91607.0,Germany,DEU,Altenburger Land
DEG0M,2018-01-01,90650.0,Germany,DEU,Altenburger Land
DEG0M,2019-01-01,90118.0,Germany,DEU,Altenburger Land
DEG0M,2020-01-01,89393.0,Germany,DEU,Altenburger Land
DEG0M,2021-01-01,88356.0,Germany,DEU,Altenburger Land
DEG0M,2022-01-01,87807.0,Germany,DEU,Altenburger Land
DEG0M,2023-01-01,88787.0,Germany,DEU,Altenburger Land
DEG0N,2000-01-01,44499.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2001-01-01,44442.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2002-01-01,44242.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2003-01-01,44306.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2004-01-01,44081.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2005-01-01,43915.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2006-01-01,43727.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2007-01-01,43626.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2008-01-01,43308.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2009-01-01,43051.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2010-01-01,42847.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2011-01-01,41778.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2012-01-01,41708.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2013-01-01,41744.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2014-01-01,41567.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2015-01-01,41884.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2016-01-01,42417.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2017-01-01,42588.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2018-01-01,42710.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2019-01-01,42370.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2020-01-01,42250.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2021-01-01,41970.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2022-01-01,41806.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0N,2023-01-01,42408.0,Germany,DEU,"Eisenach, Kreisfreie Stadt ()"
DEG0P,2000-01-01,145712.0,Germany,DEU,Wartburgkreis ()
DEG0P,2001-01-01,144677.0,Germany,DEU,Wartburgkreis ()
DEG0P,2002-01-01,143646.0,Germany,DEU,Wartburgkreis ()
DEG0P,2003-01-01,142595.0,Germany,DEU,Wartburgkreis ()
DEG0P,2004-01-01,141001.0,Germany,DEU,Wartburgkreis ()
DEG0P,2005-01-01,139805.0,Germany,DEU,Wartburgkreis ()
DEG0P,2006-01-01,138337.0,Germany,DEU,Wartburgkreis ()
DEG0P,2007-01-01,136678.0,Germany,DEU,Wartburgkreis ()
DEG0P,2008-01-01,135058.0,Germany,DEU,Wartburgkreis ()
DEG0P,2009-01-01,133451.0,Germany,DEU,Wartburgkreis ()
DEG0P,2010-01-01,131820.0,Germany,DEU,Wartburgkreis ()
DEG0P,2011-01-01,129162.0,Germany,DEU,Wartburgkreis ()
DEG0P,2012-01-01,128105.0,Germany,DEU,Wartburgkreis ()
DEG0P,2013-01-01,127227.0,Germany,DEU,Wartburgkreis ()
DEG0P,2014-01-01,126283.0,Germany,DEU,Wartburgkreis ()
DEG0P,2015-01-01,125835.0,Germany,DEU,Wartburgkreis ()
DEG0P,2016-01-01,125655.0,Germany,DEU,Wartburgkreis ()
DEG0P,2017-01-01,124729.0,Germany,DEU,Wartburgkreis ()
DEG0P,2018-01-01,123764.0,Germany,DEU,Wartburgkreis ()
DEG0P,2019-01-01,123025.0,Germany,DEU,Wartburgkreis ()
DEG0P,2020-01-01,118974.0,Germany,DEU,Wartburgkreis ()
DEG0P,2021-01-01,117967.0,Germany,DEU,Wartburgkreis ()
DEG0P,2022-01-01,117094.0,Germany,DEU,Wartburgkreis ()
DEG0P,2023-01-01,117131.0,Germany,DEU,Wartburgkreis ()
DK,2000-01-01,5330020.0,Denmark,DNK,Denmark
DK,2001-01-01,5349212.0,Denmark,DNK,Denmark
DK,2002-01-01,5368354.0,Denmark,DNK,Denmark
DK,2003-01-01,5383507.0,Denmark,DNK,Denmark
DK,2004-01-01,5397640.0,Denmark,DNK,Denmark
DK,2005-01-01,5411405.0,Denmark,DNK,Denmark
DK,2006-01-01,5427459.0,Denmark,DNK,Denmark
DK,2007-01-01,5447084.0,Denmark,DNK,Denmark
DK,2008-01-01,5475791.0,Denmark,DNK,Denmark
DK,2009-01-01,5511451.0,Denmark,DNK,Denmark
DK,2010-01-01,5534738.0,Denmark,DNK,Denmark
DK,2011-01-01,5560628.0,Denmark,DNK,Denmark
DK,2012-01-01,5580516.0,Denmark,DNK,Denmark
DK,2013-01-01,5602628.0,Denmark,DNK,Denmark
DK,2014-01-01,5627235.0,Denmark,DNK,Denmark
DK,2015-01-01,5659715.0,Denmark,DNK,Denmark
DK,2016-01-01,5707251.0,Denmark,DNK,Denmark
DK,2017-01-01,5748769.0,Denmark,DNK,Denmark
DK,2018-01-01,5781190.0,Denmark,DNK,Denmark
DK,2019-01-01,5806081.0,Denmark,DNK,Denmark
DK,2020-01-01,5822763.0,Denmark,DNK,Denmark
DK,2021-01-01,5840045.0,Denmark,DNK,Denmark
DK,2022-01-01,5873420.0,Denmark,DNK,Denmark
DK,2023-01-01,5932654.0,Denmark,DNK,Denmark
DK0,2000-01-01,5330020.0,Denmark,DNK,Danmark
DK0,2001-01-01,5349212.0,Denmark,DNK,Danmark
DK0,2002-01-01,5368354.0,Denmark,DNK,Danmark
DK0,2003-01-01,5383507.0,Denmark,DNK,Danmark
DK0,2004-01-01,5397640.0,Denmark,DNK,Danmark
DK0,2005-01-01,5411405.0,Denmark,DNK,Danmark
DK0,2006-01-01,5427459.0,Denmark,DNK,Danmark
DK0,2007-01-01,5447084.0,Denmark,DNK,Danmark
DK0,2008-01-01,5475791.0,Denmark,DNK,Danmark
DK0,2009-01-01,5511451.0,Denmark,DNK,Danmark
DK0,2010-01-01,5534738.0,Denmark,DNK,Danmark
DK0,2011-01-01,5560628.0,Denmark,DNK,Danmark
DK0,2012-01-01,5580516.0,Denmark,DNK,Danmark
DK0,2013-01-01,5602628.0,Denmark,DNK,Danmark
DK0,2014-01-01,5627235.0,Denmark,DNK,Danmark
DK0,2015-01-01,5659715.0,Denmark,DNK,Danmark
DK0,2016-01-01,5707251.0,Denmark,DNK,Danmark
DK0,2017-01-01,5748769.0,Denmark,DNK,Danmark
DK0,2018-01-01,5781190.0,Denmark,DNK,Danmark
DK0,2019-01-01,5806081.0,Denmark,DNK,Danmark
DK0,2020-01-01,5822763.0,Denmark,DNK,Danmark
DK0,2021-01-01,5840045.0,Denmark,DNK,Danmark
DK0,2022-01-01,5873420.0,Denmark,DNK,Danmark
DK0,2023-01-01,5932654.0,Denmark,DNK,Danmark
DK01,2007-01-01,1636749.0,Denmark,DNK,Hovedstaden
DK01,2008-01-01,1645825.0,Denmark,DNK,Hovedstaden
DK01,2009-01-01,1662285.0,Denmark,DNK,Hovedstaden
DK01,2010-01-01,1680271.0,Denmark,DNK,Hovedstaden
DK01,2011-01-01,1699387.0,Denmark,DNK,Hovedstaden
DK01,2012-01-01,1714589.0,Denmark,DNK,Hovedstaden
DK01,2013-01-01,1732068.0,Denmark,DNK,Hovedstaden
DK01,2014-01-01,1749405.0,Denmark,DNK,Hovedstaden
DK01,2015-01-01,1768125.0,Denmark,DNK,Hovedstaden
DK01,2016-01-01,1789174.0,Denmark,DNK,Hovedstaden
DK01,2017-01-01,1807404.0,Denmark,DNK,Hovedstaden
DK01,2018-01-01,1822659.0,Denmark,DNK,Hovedstaden
DK01,2019-01-01,1835562.0,Denmark,DNK,Hovedstaden
DK01,2020-01-01,1846023.0,Denmark,DNK,Hovedstaden
DK01,2021-01-01,1855084.0,Denmark,DNK,Hovedstaden
DK01,2022-01-01,1867948.0,Denmark,DNK,Hovedstaden
DK01,2023-01-01,1891871.0,Denmark,DNK,Hovedstaden
DK011,2007-01-01,648889.0,Denmark,DNK,Byen København
DK011,2008-01-01,656582.0,Denmark,DNK,Byen København
DK011,2009-01-01,667228.0,Denmark,DNK,Byen København
DK011,2010-01-01,678873.0,Denmark,DNK,Byen København
DK011,2011-01-01,692876.0,Denmark,DNK,Byen København
DK011,2012-01-01,704108.0,Denmark,DNK,Byen København
DK011,2013-01-01,716958.0,Denmark,DNK,Byen København
DK011,2014-01-01,728243.0,Denmark,DNK,Byen København
DK011,2015-01-01,739977.0,Denmark,DNK,Byen København
DK011,2016-01-01,752964.0,Denmark,DNK,Byen København
DK011,2017-01-01,764816.0,Denmark,DNK,Byen København
DK011,2018-01-01,775033.0,Denmark,DNK,Byen København
DK011,2019-01-01,784618.0,Denmark,DNK,Byen København
DK011,2020-01-01,794128.0,Denmark,DNK,Byen København
DK011,2021-01-01,799033.0,Denmark,DNK,Byen København
DK011,2022-01-01,805402.0,Denmark,DNK,Byen København
DK011,2023-01-01,815979.0,Denmark,DNK,Byen København
DK012,2007-01-01,503407.0,Denmark,DNK,Københavns omegn
DK012,2008-01-01,504481.0,Denmark,DNK,Københavns omegn
DK012,2009-01-01,508183.0,Denmark,DNK,Københavns omegn
DK012,2010-01-01,512692.0,Denmark,DNK,Københavns omegn
DK012,2011-01-01,516751.0,Denmark,DNK,Københavns omegn
DK012,2012-01-01,520784.0,Denmark,DNK,Københavns omegn
DK012,2013-01-01,525393.0,Denmark,DNK,Københavns omegn
DK012,2014-01-01,530612.0,Denmark,DNK,Københavns omegn
DK012,2015-01-01,535355.0,Denmark,DNK,Københavns omegn
DK012,2016-01-01,539241.0,Denmark,DNK,Københavns omegn
DK012,2017-01-01,542601.0,Denmark,DNK,Københavns omegn
DK012,2018-01-01,546059.0,Denmark,DNK,Københavns omegn
DK012,2019-01-01,547534.0,Denmark,DNK,Københavns omegn
DK012,2020-01-01,548370.0,Denmark,DNK,Københavns omegn
DK012,2021-01-01,550504.0,Denmark,DNK,Københavns omegn
DK012,2022-01-01,553622.0,Denmark,DNK,Københavns omegn
DK012,2023-01-01,562572.0,Denmark,DNK,Københavns omegn
DK013,2007-01-01,441318.0,Denmark,DNK,Nordsjælland
DK013,2008-01-01,441849.0,Denmark,DNK,Nordsjælland
DK013,2009-01-01,444215.0,Denmark,DNK,Nordsjælland
DK013,2010-01-01,446451.0,Denmark,DNK,Nordsjælland
DK013,2011-01-01,447864.0,Denmark,DNK,Nordsjælland
DK013,2012-01-01,448291.0,Denmark,DNK,Nordsjælland
DK013,2013-01-01,448910.0,Denmark,DNK,Nordsjælland
DK013,2014-01-01,450245.0,Denmark,DNK,Nordsjælland
DK013,2015-01-01,452874.0,Denmark,DNK,Nordsjælland
DK013,2016-01-01,457122.0,Denmark,DNK,Nordsjælland
DK013,2017-01-01,460214.0,Denmark,DNK,Nordsjælland
DK013,2018-01-01,461852.0,Denmark,DNK,Nordsjælland
DK013,2019-01-01,463748.0,Denmark,DNK,Nordsjælland
DK013,2020-01-01,463942.0,Denmark,DNK,Nordsjælland
DK013,2021-01-01,465887.0,Denmark,DNK,Nordsjælland
DK013,2022-01-01,469286.0,Denmark,DNK,Nordsjælland
DK013,2023-01-01,473625.0,Denmark,DNK,Nordsjælland
DK014,2007-01-01,43135.0,Denmark,DNK,Bornholm
DK014,2008-01-01,42913.0,Denmark,DNK,Bornholm
DK014,2009-01-01,42659.0,Denmark,DNK,Bornholm
DK014,2010-01-01,42255.0,Denmark,DNK,Bornholm
DK014,2011-01-01,41896.0,Denmark,DNK,Bornholm
DK014,2012-01-01,41406.0,Denmark,DNK,Bornholm
DK014,2013-01-01,40807.0,Denmark,DNK,Bornholm
DK014,2014-01-01,40305.0,Denmark,DNK,Bornholm
