,LOCATION,TIME,Trade
2512,GBR,2010 Apr,0.8319377
2513,GBR,2010 Jul,6.089008
2514,GBR,2010 Oct,5.155378
2515,GBR,2011 Jan,7.756052
2516,GBR,2011 Apr,2.065474
2517,GBR,2011 Jul,-0.4799911
2518,GBR,2011 Oct,-0.02975427
2519,GBR,2012 Jan,-0.7100726
2520,GBR,2012 Apr,-2.336374
2521,GBR,2012 Jul,2.126036
2522,GBR,2012 Oct,-1.284451
2523,GBR,2013 Jan,-0.6054226
2524,GBR,2013 Apr,-0.3440277
2525,GBR,2013 Jul,0.1195435
2526,GBR,2013 Oct,2.92105
2527,GBR,2014 Jan,1.779466
2528,GBR,2014 Apr,-0.7403752
2529,GBR,2014 Jul,-1.724089
2530,GBR,2014 Oct,-3.718675
2531,GBR,2015 Jan,-7.032862
2532,GBR,2015 Apr,4.444219
2533,GBR,2015 Jul,-3.599149
2534,GBR,2015 Oct,-2.546365
2535,GBR,2016 Jan,-3.617122
2536,GBR,2016 Apr,4.088035
2537,GBR,2016 Jul,-6.328027
2538,GBR,2016 Oct,0.6529551
2539,GBR,2017 Jan,3.246267
2540,GBR,2017 Apr,4.254515
2541,GBR,2017 Jul,3.730021
2542,GBR,2017 Oct,2.817002
2543,GBR,2018 Jan,5.818637
2544,GBR,2018 Apr,-3.390856
2545,GBR,2018 Jul,-0.5309966
2546,GBR,2018 Oct,-3.523424
2547,GBR,2019 Jan,5.070877
2559,USA,2000 Jan,2.919257
2560,USA,2000 Apr,2.847618
2561,USA,2000 Jul,3.925187
2562,USA,2000 Oct,-0.8376609
2563,USA,2001 Jan,-1.514407
2564,USA,2001 Apr,-4.407817
2565,USA,2001 Jul,-6.584647
2566,USA,2001 Oct,-3.167903
2567,USA,2002 Jan,-1.287647
2568,USA,2002 Apr,4.374601
2569,USA,2002 Jul,1.160012
2570,USA,2002 Oct,-1.848639
2571,USA,2003 Jan,1.336443
2572,USA,2003 Apr,0.8398157
2573,USA,2003 Jul,1.93724
2574,USA,2003 Oct,5.249659
2575,USA,2004 Jan,3.157759
2576,USA,2004 Apr,2.90668
2577,USA,2004 Jul,1.604991
2578,USA,2004 Oct,2.723234
2579,USA,2005 Jan,2.694602
2580,USA,2005 Apr,4.092877
2581,USA,2005 Jul,-0.1701002
2582,USA,2005 Oct,3.846345
2583,USA,2006 Jan,4.961335
2584,USA,2006 Apr,3.595923
2585,USA,2006 Jul,1.70723
2586,USA,2006 Oct,3.581857
2587,USA,2007 Jan,1.807598
2588,USA,2007 Apr,3.517999
2589,USA,2007 Jul,3.239361
2590,USA,2007 Oct,3.608566
2591,USA,2008 Jan,5.30763
2592,USA,2008 Apr,5.996936
2593,USA,2008 Jul,1.396163
2594,USA,2008 Oct,-14.89113
2595,USA,2009 Jan,-13.75401
2596,USA,2009 Apr,-0.248786
2597,USA,2009 Jul,6.826303
2598,USA,2009 Oct,7.664074
2599,USA,2010 Jan,4.736635
2600,USA,2010 Apr,3.65676
2601,USA,2010 Jul,3.200942
2602,USA,2010 Oct,6.16672
2603,USA,2011 Jan,3.905752
2604,USA,2011 Apr,3.834572
2605,USA,2011 Jul,2.257262
2606,USA,2011 Oct,0.6050848
2607,USA,2012 Jan,0.9217778
2608,USA,2012 Apr,1.149914
2609,USA,2012 Jul,-0.0237218
2610,USA,2012 Oct,-0.2633228
2611,USA,2013 Jan,0.7545589
2612,USA,2013 Apr,0.5654024
2613,USA,2013 Jul,0.4341091
2614,USA,2013 Oct,2.513861
2615,USA,2014 Jan,-0.8851576
2616,USA,2014 Apr,1.577052
2617,USA,2014 Jul,0.7895786
2618,USA,2014 Oct,-0.8793936
2619,USA,2015 Jan,-5.869784
2620,USA,2015 Apr,0.3356416
2621,USA,2015 Jul,-2.166806
2622,USA,2015 Oct,-3.188836
2623,USA,2016 Jan,-2.988068
2624,USA,2016 Apr,2.139261
2625,USA,2016 Jul,2.793441
2626,USA,2016 Oct,-0.05247342
2627,USA,2017 Jan,2.799601
2628,USA,2017 Apr,0.06423385
2629,USA,2017 Jul,1.415658
2630,USA,2017 Oct,4.02867
2631,USA,2018 Jan,2.270477
2632,USA,2018 Apr,3.161254
2633,USA,2018 Jul,-1.530891
2634,USA,2018 Oct,-0.1778642
2635,USA,2019 Jan,-0.2217044
2647,ARG,2000 Jan,3.023019
2648,ARG,2000 Apr,2.552857
2649,ARG,2000 Jul,-1.584087
2650,ARG,2000 Oct,6.656918
2651,ARG,2001 Jan,-3.332727
2652,ARG,2001 Apr,1.573079
2653,ARG,2001 Jul,-0.1492347
2654,ARG,2001 Oct,-6.222982
2655,ARG,2002 Jan,1.207218
2656,ARG,2002 Apr,-4.648333
2657,ARG,2002 Jul,4.95253
2658,ARG,2002 Oct,4.192881
2659,ARG,2003 Jan,10.97049
2660,ARG,2003 Apr,3.428877
2661,ARG,2003 Jul,-6.311506
2662,ARG,2003 Oct,6.166398
2663,ARG,2004 Jan,9.01278
2664,ARG,2004 Apr,2.947671
2665,ARG,2004 Jul,-0.7307453
2666,ARG,2004 Oct,7.692795
2667,ARG,2005 Jan,4.408072
2668,ARG,2005 Apr,2.819887
2669,ARG,2005 Jul,4.568919
2670,ARG,2005 Oct,3.899398
2671,ARG,2006 Jan,5.652054
2672,ARG,2006 Apr,-3.011947
2673,ARG,2006 Jul,3.473398
2674,ARG,2006 Oct,14.38467
2675,ARG,2007 Jan,-1.805727
2676,ARG,2007 Apr,-1.629683
2677,ARG,2007 Jul,6.777575
2678,ARG,2007 Oct,29.80505
2679,ARG,2008 Jan,7.035086
2680,ARG,2008 Apr,-13.53935
2681,ARG,2008 Jul,22.79136
2682,ARG,2008 Oct,-20.62709
2683,ARG,2009 Jan,-11.88258
2684,ARG,2009 Apr,2.5391
2685,ARG,2009 Jul,-9.973666
2686,ARG,2009 Oct,17.76756
2687,ARG,2010 Jan,1.975669
2688,ARG,2010 Apr,14.36478
2689,ARG,2010 Jul,-0.9444367
2690,ARG,2010 Oct,4.271863
2691,ARG,2011 Jan,10.52114
2692,ARG,2011 Apr,1.796677
2693,ARG,2011 Jul,5.602473
2694,ARG,2011 Oct,-1.104208
2695,ARG,2012 Jan,-2.982157
2696,ARG,2012 Apr,-10.60042
2697,ARG,2012 Jul,10.95587
2698,ARG,2012 Oct,0.6061754
2699,ARG,2013 Jan,-6.616466
2700,ARG,2013 Apr,8.421449
2701,ARG,2013 Jul,-8.253344
2702,ARG,2013 Oct,-11.60498
2703,ARG,2014 Jan,-3.340224
2704,ARG,2014 Apr,15.7608
2705,ARG,2014 Jul,-7.890243
2706,ARG,2014 Oct,-9.040413
2707,ARG,2015 Jan,-9.901827
2708,ARG,2015 Apr,4.790211
2709,ARG,2015 Jul,-1.494192
2710,ARG,2015 Oct,-12.45373
2711,ARG,2016 Jan,10.22867
2712,ARG,2016 Apr,1.089911
2713,ARG,2016 Jul,1.779663
2714,ARG,2016 Oct,0.974345
2715,ARG,2017 Jan,0.371533
2716,ARG,2017 Apr,-4.094572
2717,ARG,2017 Jul,4.271219
2718,ARG,2017 Oct,0.1882099
2719,ARG,2018 Jan,10.99317
2720,ARG,2018 Apr,-11.73152
2721,ARG,2018 Jul,0.03433034
2722,ARG,2018 Oct,11.75205
2723,ARG,2019 Jan,1.468749
2735,BRA,2000 Jan,3.329629
2736,BRA,2000 Apr,2.097135
2737,BRA,2000 Jul,2.768297
2738,BRA,2000 Oct,-1.883134
2739,BRA,2001 Jan,12.98508
2740,BRA,2001 Apr,-5.395865
2741,BRA,2001 Jul,-3.717653
2742,BRA,2001 Oct,-3.129504
2743,BRA,2002 Jan,-1.069332
2744,BRA,2002 Apr,-5.575011
2745,BRA,2002 Jul,31.14701
2746,BRA,2002 Oct,-0.9118466
2747,BRA,2003 Jan,3.218812
2748,BRA,2003 Apr,1.699774
2749,BRA,2003 Jul,2.947351
2750,BRA,2003 Oct,11.29373
2751,BRA,2004 Jan,7.400467
2752,BRA,2004 Apr,7.698085
2753,BRA,2004 Jul,5.795021
2754,BRA,2004 Oct,1.596038
2755,BRA,2005 Jan,12.74452
2756,BRA,2005 Apr,1.932262
2757,BRA,2005 Jul,5.235159
2758,BRA,2005 Oct,5.705504
2759,BRA,2006 Jan,4.919238
2760,BRA,2006 Apr,-7.880954
2761,BRA,2006 Jul,18.8081
2762,BRA,2006 Oct,0.9341003
2763,BRA,2007 Jan,4.831424
2764,BRA,2007 Apr,-1.510683
2765,BRA,2007 Jul,3.014135
2766,BRA,2007 Oct,11.26686
2767,BRA,2008 Jan,-0.1367385
2768,BRA,2008 Apr,14.94434
2769,BRA,2008 Jul,7.466716
2770,BRA,2008 Oct,-15.10892
2771,BRA,2009 Jan,-22.25219
2772,BRA,2009 Apr,4.640186
2773,BRA,2009 Jul,2.234807
2774,BRA,2009 Oct,6.842234
2775,BRA,2010 Jan,9.761456
2776,BRA,2010 Apr,7.438621
2777,BRA,2010 Jul,5.852791
2778,BRA,2010 Oct,10.82497
2779,BRA,2011 Jan,4.218961
2780,BRA,2011 Apr,7.654521
2781,BRA,2011 Jul,3.931722
2782,BRA,2011 Oct,0.877117
2783,BRA,2012 Jan,-7.543752
2784,BRA,2012 Apr,-3.232865
2785,BRA,2012 Jul,-1.158224
2786,BRA,2012 Oct,3.518349
2787,BRA,2013 Jan,-5.779971
2788,BRA,2013 Apr,3.117645
2789,BRA,2013 Jul,-2.00009
2790,BRA,2013 Oct,2.762556
2791,BRA,2014 Jan,-4.824695
2792,BRA,2014 Apr,2.112878
2793,BRA,2014 Jul,-2.667685
2794,BRA,2014 Oct,-8.659273
2795,BRA,2015 Jan,-6.126491
2796,BRA,2015 Apr,-0.5847918
2797,BRA,2015 Jul,-4.52566
2798,BRA,2015 Oct,-0.4268982
2799,BRA,2016 Jan,-3.116632
2800,BRA,2016 Apr,3.977364
2801,BRA,2016 Jul,-2.798535
2802,BRA,2016 Oct,0.1299052
2803,BRA,2017 Jan,25.47019
2804,BRA,2017 Apr,-3.985811
2805,BRA,2017 Jul,-2.366504
2806,BRA,2017 Oct,3.013955
2807,BRA,2018 Jan,9.6069
2808,BRA,2018 Apr,-5.938999
2809,BRA,2018 Jul,2.16545
2810,BRA,2018 Oct,7.355092
2811,BRA,2019 Jan,-7.713704
2823,CHL,2000 Jan,5.140515
2824,CHL,2000 Apr,-7.815219
2825,CHL,2000 Jul,12.69341
2826,CHL,2000 Oct,-3.059663
2827,CHL,2001 Jan,-2.281789
2828,CHL,2001 Apr,-2.256745
2829,CHL,2001 Jul,-7.032259
2830,CHL,2001 Oct,1.399263
2831,CHL,2002 Jan,0.8684185
2832,CHL,2002 Apr,5.665658
2833,CHL,2002 Jul,-8.413498
2834,CHL,2002 Oct,10.65224
2835,CHL,2003 Jan,5.498965
2836,CHL,2003 Apr,2.352487
2837,CHL,2003 Jul,7.311834
2838,CHL,2003 Oct,11.27181
2839,CHL,2004 Jan,21.50501
2840,CHL,2004 Apr,3.294969
2841,CHL,2004 Jul,15.63205
2842,CHL,2004 Oct,2.795653
2843,CHL,2005 Jan,0.1007598
2844,CHL,2005 Apr,8.266644
2845,CHL,2005 Jul,9.185077
2846,CHL,2005 Oct,14.30962
2847,CHL,2006 Jan,9.285847
2848,CHL,2006 Apr,14.49266
2849,CHL,2006 Jul,3.018974
2850,CHL,2006 Oct,-7.956686
2851,CHL,2007 Jan,10.55145
2852,CHL,2007 Apr,10.38562
2853,CHL,2007 Jul,-3.675553
2854,CHL,2007 Oct,0.4018486
2855,CHL,2008 Jan,9.304522
2856,CHL,2008 Apr,-6.150002
2857,CHL,2008 Jul,-10.50936
2858,CHL,2008 Oct,-25.70707
2859,CHL,2009 Jan,-4.22341
2860,CHL,2009 Apr,12.76722
2861,CHL,2009 Jul,12.77061
2862,CHL,2009 Oct,19.45877
2863,CHL,2010 Jan,-9.073963
2864,CHL,2010 Apr,2.683759
2865,CHL,2010 Jul,20.41095
2866,CHL,2010 Oct,6.209068
2867,CHL,2011 Jan,-1.605646
2868,CHL,2011 Apr,3.634234
2869,CHL,2011 Jul,-3.344874
2870,CHL,2011 Oct,2.1739
2871,CHL,2012 Jan,-3.942154
2872,CHL,2012 Apr,-2.366979
2873,CHL,2012 Jul,-5.144025
2874,CHL,2012 Oct,13.20155
2875,CHL,2013 Jan,-10.44611
2876,CHL,2013 Apr,6.231452
2877,CHL,2013 Jul,-1.337751
2878,CHL,2013 Oct,-1.949663
2879,CHL,2014 Jan,-0.4042032
2880,CHL,2014 Apr,1.747551
2881,CHL,2014 Jul,-3.605329
2882,CHL,2014 Oct,-2.938162
2883,CHL,2015 Jan,-5.836081
2884,CHL,2015 Apr,-7.276788
2885,CHL,2015 Jul,-6.454814
2886,CHL,2015 Oct,-3.156644
2887,CHL,2016 Jan,4.694848
2888,CHL,2016 Apr,-2.725546
2889,CHL,2016 Jul,3.329693
2890,CHL,2016 Oct,6.433846
2891,CHL,2017 Jan,-3.552163
2892,CHL,2017 Apr,4.467031
2893,CHL,2017 Jul,13.66804
2894,CHL,2017 Oct,2.995457
2895,CHL,2018 Jan,1.301767
2896,CHL,2018 Apr,-2.33962
2897,CHL,2018 Jul,-1.678241
2898,CHL,2018 Oct,0.07860576
2899,CHL,2019 Jan,-1.62085
2911,CHN,2000 Jan,10.65527
2912,CHN,2000 Apr,6.002223
2913,CHN,2000 Jul,2.232011
2914,CHN,2000 Oct,-1.633354
2915,CHN,2001 Jan,6.849657
2916,CHN,2001 Apr,-2.680985
2917,CHN,2001 Jul,1.599197
2918,CHN,2001 Oct,1.140493
2919,CHN,2002 Jan,8.926761
2920,CHN,2002 Apr,5.324351
2921,CHN,2002 Jul,10.37068
2922,CHN,2002 Oct,3.066473
2923,CHN,2003 Jan,10.94932
2924,CHN,2003 Apr,6.442953
2925,CHN,2003 Jul,6.947858
2926,CHN,2003 Oct,10.71078
2927,CHN,2004 Jan,5.356122
2928,CHN,2004 Apr,9.813984
2929,CHN,2004 Jul,5.36704
2930,CHN,2004 Oct,10.96768
2931,CHN,2005 Jan,5.506638
2932,CHN,2005 Apr,6.18026
2933,CHN,2005 Jul,3.715139
2934,CHN,2005 Oct,5.560708
2935,CHN,2006 Jan,8.19152
2936,CHN,2006 Apr,5.092516
2937,CHN,2006 Jul,7.154303
2938,CHN,2006 Oct,5.871506
2939,CHN,2007 Jan,9.008862
2940,CHN,2007 Apr,3.379044
2941,CHN,2007 Jul,5.335417
2942,CHN,2007 Oct,2.255828
2943,CHN,2008 Jan,8.269169
2944,CHN,2008 Apr,5.103629
2945,CHN,2008 Jul,5.155324
2946,CHN,2008 Oct,-13.08512
2947,CHN,2009 Jan,-15.9687
2948,CHN,2009 Apr,-0.1866534
2949,CHN,2009 Jul,9.261121
2950,CHN,2009 Oct,9.051705
2951,CHN,2010 Jan,9.097525
2952,CHN,2010 Apr,7.372735
2953,CHN,2010 Jul,3.721913
2954,CHN,2010 Oct,3.462159
2955,CHN,2011 Jan,7.916884
2956,CHN,2011 Apr,4.68173
2957,CHN,2011 Jul,3.282658
2958,CHN,2011 Oct,-1.596199
2959,CHN,2012 Jan,1.472175
2960,CHN,2012 Apr,6.92056
2961,CHN,2012 Jul,-1.385365
2962,CHN,2012 Oct,1.306542
2963,CHN,2013 Jan,11.94401
2964,CHN,2013 Apr,-6.842849
2965,CHN,2013 Jul,-2.003029
2966,CHN,2013 Oct,3.938639
2967,CHN,2014 Jan,1.136997
2968,CHN,2014 Apr,2.143791
2969,CHN,2014 Jul,4.565022
2970,CHN,2014 Oct,-0.7406206
2971,CHN,2015 Jan,3.247689
2972,CHN,2015 Apr,-9.198154
2973,CHN,2015 Jul,0.5372921
2974,CHN,2015 Oct,-0.1474528
2975,CHN,2016 Jan,-6.753983
2976,CHN,2016 Apr,-0.06869886
2977,CHN,2016 Jul,0.4771758
2978,CHN,2016 Oct,1.873756
2979,CHN,2017 Jan,3.919339
2980,CHN,2017 Apr,1.664007
2981,CHN,2017 Jul,-0.2911931
2982,CHN,2017 Oct,4.932179
2983,CHN,2018 Jan,8.892307
2984,CHN,2018 Apr,-1.871999
2985,CHN,2018 Jul,-0.3565419
2986,CHN,2018 Oct,-1.652399
2987,CHN,2019 Jan,2.185181
2999,COL,2000 Jan,1.472465
3000,COL,2000 Apr,-4.619617
3001,COL,2000 Jul,8.768709
3002,COL,2000 Oct,-0.957977
3003,COL,2001 Jan,-7.268003
3004,COL,2001 Apr,-1.464302
3005,COL,2001 Jul,4.822493
3006,COL,2001 Oct,-9.860356
3007,COL,2002 Jan,1.650937
3008,COL,2002 Apr,1.49161
3009,COL,2002 Jul,-1.656731
3010,COL,2002 Oct,3.391446
3011,COL,2003 Jan,3.105167
3012,COL,2003 Apr,2.422894
3013,COL,2003 Jul,4.553087
3014,COL,2003 Oct,0.2177114
3015,COL,2004 Jan,5.929457
3016,COL,2004 Apr,10.63557
3017,COL,2004 Jul,13.12337
3018,COL,2004 Oct,4.468086
3019,COL,2005 Jan,6.235289
3020,COL,2005 Apr,7.880101
3021,COL,2005 Jul,-0.5178947
3022,COL,2005 Oct,3.519894
3023,COL,2006 Jan,3.248373
3024,COL,2006 Apr,4.701778
3025,COL,2006 Jul,4.938243
3026,COL,2006 Oct,3.352061
3027,COL,2007 Jan,-1.645077
3028,COL,2007 Apr,12.08008
3029,COL,2007 Jul,6.656829
3030,COL,2007 Oct,15.67675
3031,COL,2008 Jan,5.39831
3032,COL,2008 Apr,8.016961
3033,COL,2008 Jul,-0.08813948
3034,COL,2008 Oct,-17.73401
3035,COL,2009 Jan,-3.57279
3036,COL,2009 Apr,-2.215254
3037,COL,2009 Jul,5.784934
3038,COL,2009 Oct,8.297894
3039,COL,2010 Jan,7.987241
3040,COL,2010 Apr,2.163035
3041,COL,2010 Jul,-2.640186
3042,COL,2010 Oct,11.8991
3043,COL,2011 Jan,22.82521
3044,COL,2011 Apr,9.852499
3045,COL,2011 Jul,-1.935549
3046,COL,2011 Oct,7.139143
3047,COL,2012 Jan,6.588865
3048,COL,2012 Apr,-8.958514
3049,COL,2012 Jul,-2.812598
3050,COL,2012 Oct,5.165861
3051,COL,2013 Jan,0.6613377
3052,COL,2013 Apr,-3.669624
3053,COL,2013 Jul,-2.429351
3054,COL,2013 Oct,4.781922
3055,COL,2014 Jan,-5.006069
3056,COL,2014 Apr,0.61014
3057,COL,2014 Jul,2.863346
3058,COL,2014 Oct,-19.47445
3059,COL,2015 Jan,-15.08899
3060,COL,2015 Apr,-3.90441
3061,COL,2015 Jul,-10.26759
3062,COL,2015 Oct,-10.64565
3063,COL,2016 Jan,-8.976734
3064,COL,2016 Apr,9.713277
3065,COL,2016 Jul,3.05429
3066,COL,2016 Oct,13.45739
3067,COL,2017 Jan,1.33835
3068,COL,2017 Apr,-2.237439
3069,COL,2017 Jul,7.269831
3070,COL,2017 Oct,8.024334
3071,COL,2018 Jan,-0.5413631
3072,COL,2018 Apr,1.87397
3073,COL,2018 Jul,1.898422
3074,COL,2018 Oct,-2.474929
3075,COL,2019 Jan,-3.777496
3087,CRI,2000 Jan,-6.85185
3088,CRI,2000 Apr,-3.864225
3089,CRI,2000 Jul,-7.880343
3090,CRI,2000 Oct,-5.614579
3091,CRI,2001 Jan,-5.868363
3092,CRI,2001 Apr,-2.532769
3093,CRI,2001 Jul,4.735867
3094,CRI,2001 Oct,-4.597727
3095,CRI,2002 Jan,-0.89059
3096,CRI,2002 Apr,5.371732
3097,CRI,2002 Jul,7.361113
3098,CRI,2002 Oct,0.2674735
3099,CRI,2003 Jan,8.640233
3100,CRI,2003 Apr,5.539371
3101,CRI,2003 Jul,-2.449343
3102,CRI,2003 Oct,-3.213945
3103,CRI,2004 Jan,4.901874
3104,CRI,2004 Apr,2.217801
3105,CRI,2004 Jul,-2.664039
3106,CRI,2004 Oct,6.084615
3107,CRI,2005 Jan,-0.2223779
3108,CRI,2005 Apr,7.206206
3109,CRI,2005 Jul,2.956874
3110,CRI,2005 Oct,3.102319
3111,CRI,2006 Jan,3.827443
3112,CRI,2006 Apr,7.421976
3113,CRI,2006 Jul,2.244481
3114,CRI,2006 Oct,3.334182
3115,CRI,2007 Jan,1.796124
3116,CRI,2007 Apr,4.875974
3117,CRI,2007 Jul,0.5347082
3118,CRI,2007 Oct,5.193392
3119,CRI,2008 Jan,-3.755828
3120,CRI,2008 Apr,-1.207844
3121,CRI,2008 Jul,3.857826
3122,CRI,2008 Oct,-7.573911
3123,CRI,2009 Jan,-10.50683
3124,CRI,2009 Apr,4.806596
3125,CRI,2009 Jul,5.24405
3126,CRI,2009 Oct,4.379663
3127,CRI,2010 Jan,-8.709148
3128,CRI,2010 Apr,3.281174
3129,CRI,2010 Jul,3.393912
3130,CRI,2010 Oct,3.043372
3131,CRI,2011 Jan,2.358688
3132,CRI,2011 Apr,4.433547
3133,CRI,2011 Jul,0.090644
3134,CRI,2011 Oct,7.217061
3135,CRI,2012 Jan,5.889266
3136,CRI,2012 Apr,-2.810498
3137,CRI,2012 Jul,-2.146974
3138,CRI,2012 Oct,3.417551
3139,CRI,2013 Jan,2.728743
3140,CRI,2013 Apr,-4.567546
3141,CRI,2013 Jul,3.508817
3142,CRI,2013 Oct,1.490113
3143,CRI,2014 Jan,-3.203631
3144,CRI,2014 Apr,1.909715
3145,CRI,2014 Jul,0.3852001
3146,CRI,2014 Oct,-9.131042
3147,CRI,2015 Jan,-10.19089
3148,CRI,2015 Apr,1.202148
3149,CRI,2015 Jul,-2.82108
3150,CRI,2015 Oct,0.8269187
3151,CRI,2016 Jan,8.239492
3152,CRI,2016 Apr,4.997949
3153,CRI,2016 Jul,-2.680606
3154,CRI,2016 Oct,4.50599
3155,CRI,2017 Jan,-3.669167
3156,CRI,2017 Apr,5.557823
3157,CRI,2017 Jul,-0.1707886
3158,CRI,2017 Oct,3.11942
3159,CRI,2018 Jan,-0.5978455
3160,CRI,2018 Apr,1.542549
3161,CRI,2018 Jul,2.778659
3162,CRI,2018 Oct,-2.283268
3163,CRI,2019 Jan,-1.286942
3175,EST,2000 Jan,17.93918
3176,EST,2000 Apr,0.7120454
3177,EST,2000 Jul,6.721507
3178,EST,2000 Oct,8.804683
3179,EST,2001 Jan,10.70022
3180,EST,2001 Apr,-12.09274
3181,EST,2001 Jul,-16.51139
3182,EST,2001 Oct,11.00539
3183,EST,2002 Jan,-3.539531
3184,EST,2002 Apr,8.555871
3185,EST,2002 Jul,7.748037
3186,EST,2002 Oct,10.32036
3187,EST,2003 Jan,2.30047
3188,EST,2003 Apr,14.47587
3189,EST,2003 Jul,-2.693482
3190,EST,2003 Oct,16.37173
3191,EST,2004 Jan,6.168872
3192,EST,2004 Apr,-2.035672
3193,EST,2004 Jul,12.28461
3194,EST,2004 Oct,9.39642
3195,EST,2005 Jan,13.16072
3196,EST,2005 Apr,-2.860479
3197,EST,2005 Jul,6.646049
3198,EST,2005 Oct,4.220079
3199,EST,2006 Jan,12.02373
3200,EST,2006 Apr,7.976189
3201,EST,2006 Jul,0.3963035
3202,EST,2006 Oct,2.122705
3203,EST,2007 Jan,3.168308
3204,EST,2007 Apr,6.177638
3205,EST,2007 Jul,-2.246524
3206,EST,2007 Oct,10.2352
3207,EST,2008 Jan,6.472757
3208,EST,2008 Apr,7.350672
3209,EST,2008 Jul,-1.519379
3210,EST,2008 Oct,-21.86154
3211,EST,2009 Jan,-21.38853
3212,EST,2009 Apr,7.423019
3213,EST,2009 Jul,7.910588
3214,EST,2009 Oct,3.573934
3215,EST,2010 Jan,5.23985
3216,EST,2010 Apr,-0.209554
3217,EST,2010 Jul,13.07781
3218,EST,2010 Oct,18.61019
3219,EST,2011 Jan,11.43504
3220,EST,2011 Apr,16.0605
3221,EST,2011 Jul,-3.959848
3222,EST,2011 Oct,-7.48545
3223,EST,2012 Jan,1.891833
3224,EST,2012 Apr,-5.269639
3225,EST,2012 Jul,9.220897
3226,EST,2012 Oct,-4.923791
3227,EST,2013 Jan,8.048645
3228,EST,2013 Apr,-7.139408
3229,EST,2013 Jul,-0.6234856
3230,EST,2013 Oct,2.041577
3231,EST,2014 Jan,0.8232675
3232,EST,2014 Apr,0.4460407
3233,EST,2014 Jul,-0.4081873
3234,EST,2014 Oct,-5.936495
3235,EST,2015 Jan,-13.68888
3236,EST,2015 Apr,-1.450362
3237,EST,2015 Jul,-2.985585
3238,EST,2015 Oct,-1.782434
3239,EST,2016 Jan,2.314486
3240,EST,2016 Apr,3.681385
3241,EST,2016 Jul,1.17303
3242,EST,2016 Oct,-3.366303
3243,EST,2017 Jan,4.073241
3244,EST,2017 Apr,4.759357
3245,EST,2017 Jul,6.167341
3246,EST,2017 Oct,3.195603
3247,EST,2018 Jan,8.800397
3248,EST,2018 Apr,0.5901014
3249,EST,2018 Jul,0.6915817
3250,EST,2018 Oct,0.1446998
3251,EST,2019 Jan,-1.761087
3263,IND,2000 Jan,0.04605296
3264,IND,2000 Apr,14.05402
3265,IND,2000 Jul,4.4918
3266,IND,2000 Oct,1.255961
3267,IND,2001 Jan,-2.23285
3268,IND,2001 Apr,-3.343503
3269,IND,2001 Jul,2.053176
3270,IND,2001 Oct,-0.8620459
3271,IND,2002 Jan,5.369459
3272,IND,2002 Apr,9.259485
3273,IND,2002 Jul,9.91884
3274,IND,2002 Oct,-4.260356
3275,IND,2003 Jan,4.112474
3276,IND,2003 Apr,1.139314
3277,IND,2003 Jul,6.756396
3278,IND,2003 Oct,15.47021
3279,IND,2004 Jan,6.467851
3280,IND,2004 Apr,0.2431176
3281,IND,2004 Jul,3.896921
3282,IND,2004 Oct,14.05812
3283,IND,2005 Jan,17.06342
3284,IND,2005 Apr,-4.191767
3285,IND,2005 Jul,2.403878
3286,IND,2005 Oct,4.826308
3287,IND,2006 Jan,9.409777
3288,IND,2006 Apr,4.981041
3289,IND,2006 Jul,9.404595
3290,IND,2006 Oct,-2.517515
3291,IND,2007 Jan,3.683202
3292,IND,2007 Apr,11.14995
3293,IND,2007 Jul,4.362951
3294,IND,2007 Oct,13.45376
3295,IND,2008 Jan,4.108815
3296,IND,2008 Apr,27.1488
3297,IND,2008 Jul,-7.428106
3298,IND,2008 Oct,-25.43084
3299,IND,2009 Jan,-7.516918
3300,IND,2009 Apr,6.63982
3301,IND,2009 Jul,9.921188
3302,IND,2009 Oct,10.52812
3303,IND,2010 Jan,4.688722
3304,IND,2010 Apr,14.70028
3305,IND,2010 Jul,-4.87017
3306,IND,2010 Oct,23.11559
3307,IND,2011 Jan,10.12614
3308,IND,2011 Apr,5.709664
3309,IND,2011 Jul,1.115037
3310,IND,2011 Oct,-5.077722
3311,IND,2012 Jan,1.954356
3312,IND,2012 Apr,-1.735424
3313,IND,2012 Jul,-3.381258
3314,IND,2012 Oct,3.466142
3315,IND,2013 Jan,7.686152
3316,IND,2013 Apr,-7.230747
3317,IND,2013 Jul,8.604165
3318,IND,2013 Oct,-1.154631
3319,IND,2014 Jan,0.02539917
3320,IND,2014 Apr,1.078883
3321,IND,2014 Jul,1.532897
3322,IND,2014 Oct,-1.729015
3323,IND,2015 Jan,-14.97865
3324,IND,2015 Apr,-1.053586
3325,IND,2015 Jul,-0.913101
3326,IND,2015 Oct,-3.174365
3327,IND,2016 Jan,-4.128924
3328,IND,2016 Apr,6.84971
3329,IND,2016 Jul,-0.2167007
3330,IND,2016 Oct,4.378567
3331,IND,2017 Jan,4.814777
3332,IND,2017 Apr,-0.5524993
3333,IND,2017 Jul,3.638857
3334,IND,2017 Oct,5.828538
3335,IND,2018 Jan,-1.981821
3336,IND,2018 Apr,6.446788
3337,IND,2018 Jul,-0.441229
3338,IND,2018 Oct,0.3360012
3339,IND,2019 Jan,0.544611
3351,IDN,2000 Jan,12.37267
3352,IDN,2000 Apr,4.223657
3353,IDN,2000 Jul,5.869243
3354,IDN,2000 Oct,-4.373542
3355,IDN,2001 Jan,-0.7704325
