SDZ,Area,Series,Count,Population,Value
N21000334,Court_W,Economically inactive: Looking after home or family,162,2045,0.07921760391198043
N21000335,Court_X,Economically inactive: Looking after home or family,165,2210,0.0746606334841629
N21000336,Benbradagh_A,Economically inactive: Looking after home or family,140,3005,0.04658901830282862
N21000337,Benbradagh_B,Economically inactive: Looking after home or family,68,1852,0.0367170626349892
N21000338,Benbradagh_C,Economically inactive: Looking after home or family,76,1465,0.05187713310580205
N21000339,Benbradagh_D,Economically inactive: Looking after home or family,116,2975,0.038991596638655465
N21000340,Benbradagh_E,Economically inactive: Looking after home or family,168,3308,0.05078597339782346
N21000341,Benbradagh_F,Economically inactive: Looking after home or family,193,3346,0.057680812910938434
N21000342,Benbradagh_G,Economically inactive: Looking after home or family,85,1868,0.045503211991434686
N21000343,Limavady_A,Economically inactive: Looking after home or family,92,2860,0.032167832167832165
N21000344,Limavady_B,Economically inactive: Looking after home or family,60,1228,0.048859934853420196
N21000345,Limavady_C,Economically inactive: Looking after home or family,118,2268,0.05202821869488536
N21000346,Limavady_D,Economically inactive: Looking after home or family,136,3232,0.04207920792079208
N21000347,Limavady_E,Economically inactive: Looking after home or family,216,2739,0.07886089813800658
N21000348,Limavady_F,Economically inactive: Looking after home or family,88,2095,0.04200477326968974
N21000349,Limavady_G,Economically inactive: Looking after home or family,57,1808,0.03152654867256637
N21000350,Bann_A,Economically inactive: Looking after home or family,45,1155,0.03896103896103896
N21000351,Bann_B,Economically inactive: Looking after home or family,119,2783,0.0427596119295724
N21000352,Bann_C,Economically inactive: Looking after home or family,116,2402,0.04829308909242298
N21000353,Bann_D,Economically inactive: Looking after home or family,141,3529,0.039954661377160666
N21000354,Bann_E,Economically inactive: Looking after home or family,69,1863,0.037037037037037035
N21000355,Bann_F,Economically inactive: Looking after home or family,76,1252,0.06070287539936102
N21000356,Bann_G,Economically inactive: Looking after home or family,125,2857,0.04375218760938047
N21000357,Bann_H,Economically inactive: Looking after home or family,100,1694,0.0590318772136954
N21000358,Coleraine_A,Economically inactive: Looking after home or family,243,2830,0.08586572438162544
N21000359,Coleraine_B,Economically inactive: Looking after home or family,69,2729,0.025283986808354707
N21000360,Coleraine_C,Economically inactive: Looking after home or family,139,2624,0.052972560975609755
N21000361,Coleraine_D,Economically inactive: Looking after home or family,51,1288,0.039596273291925464
N21000362,Coleraine_E,Economically inactive: Looking after home or family,101,1877,0.053809270111880664
N21000363,Coleraine_F,Economically inactive: Looking after home or family,112,2351,0.047639302424500214
N21000364,Coleraine_G,Economically inactive: Looking after home or family,145,2188,0.06627056672760512
N21000365,Coleraine_H,Economically inactive: Looking after home or family,98,2775,0.035315315315315315
N21000366,Coleraine_J,Economically inactive: Looking after home or family,95,2793,0.034013605442176874
N21000367,Coleraine_K,Economically inactive: Looking after home or family,79,2171,0.03638876093965914
N21000368,Causeway_A,Economically inactive: Looking after home or family,55,1427,0.03854239663629993
N21000369,Causeway_B,Economically inactive: Looking after home or family,34,1286,0.026438569206842923
N21000370,Causeway_C,Economically inactive: Looking after home or family,75,1247,0.060144346431435444
N21000371,Causeway_D,Economically inactive: Looking after home or family,96,1783,0.0538418395961862
N21000372,Causeway_E,Economically inactive: Looking after home or family,101,3081,0.03278156442713405
N21000373,Causeway_F,Economically inactive: Looking after home or family,62,2068,0.029980657640232108
N21000374,Causeway_G,Economically inactive: Looking after home or family,101,2653,0.03807010931021485
N21000375,Causeway_H,Economically inactive: Looking after home or family,91,3132,0.02905491698595147
N21000376,Causeway_J,Economically inactive: Looking after home or family,76,1999,0.03801900950475238
N21000377,Causeway_K,Economically inactive: Looking after home or family,122,2985,0.040871021775544386
N21000378,Causeway_L,Economically inactive: Looking after home or family,142,2882,0.049271339347675226
N21000379,The_Glens_A,Economically inactive: Looking after home or family,149,3155,0.04722662440570523
N21000380,The_Glens_B,Economically inactive: Looking after home or family,151,2614,0.05776587605202754
N21000381,The_Glens_C,Economically inactive: Looking after home or family,120,2789,0.04302617425600574
N21000382,The_Glens_D,Economically inactive: Looking after home or family,111,1882,0.0589798087141339
N21000383,The_Glens_E,Economically inactive: Looking after home or family,68,1922,0.03537981269510926
N21000384,The_Glens_F,Economically inactive: Looking after home or family,128,3088,0.04145077720207254
N21000385,The_Glens_G,Economically inactive: Looking after home or family,86,2027,0.04242723236309817
N21000386,Ballymoney_A,Economically inactive: Looking after home or family,117,2591,0.04515631030490158
N21000387,Ballymoney_B,Economically inactive: Looking after home or family,108,2375,0.04547368421052632
N21000388,Ballymoney_C,Economically inactive: Looking after home or family,75,2209,0.033952014486192846
N21000389,Ballymoney_D,Economically inactive: Looking after home or family,109,1928,0.05653526970954357
N21000390,Ballymoney_E,Economically inactive: Looking after home or family,105,2188,0.047989031078610606
N21000391,Ballymoney_F,Economically inactive: Looking after home or family,95,2347,0.040477204942479764
N21000392,Ballymoney_G,Economically inactive: Looking after home or family,60,1725,0.034782608695652174
N21000393,Ballymoney_H,Economically inactive: Looking after home or family,119,3237,0.036762434352795796
N21000394,Ballymoney_J,Economically inactive: Looking after home or family,58,1236,0.04692556634304207
N21000395,Ballymoney_K,Economically inactive: Looking after home or family,105,3312,0.03170289855072464
N21000396,Ballymoney_L,Economically inactive: Looking after home or family,66,1370,0.04817518248175182
N21000397,The_Moor_A,Economically inactive: Looking after home or family,168,2560,0.065625
N21000398,The_Moor_B,Economically inactive: Looking after home or family,167,2920,0.05719178082191781
N21000399,The_Moor_C,Economically inactive: Looking after home or family,59,1150,0.051304347826086956
N21000400,The_Moor_D,Economically inactive: Looking after home or family,265,2922,0.09069130732375086
N21000401,The_Moor_E,Economically inactive: Looking after home or family,109,1565,0.06964856230031949
N21000402,The_Moor_F,Economically inactive: Looking after home or family,154,2228,0.06912028725314183
N21000403,The_Moor_G,Economically inactive: Looking after home or family,98,1735,0.05648414985590778
N21000404,The_Moor_H,Economically inactive: Looking after home or family,69,2047,0.033707865168539325
N21000405,Foyleside_A,Economically inactive: Looking after home or family,180,2956,0.06089309878213803
N21000406,Foyleside_B,Economically inactive: Looking after home or family,68,2117,0.03212092583845064
N21000407,Foyleside_C,Economically inactive: Looking after home or family,201,2420,0.08305785123966943
N21000408,Foyleside_D,Economically inactive: Looking after home or family,137,3103,0.044150821785369
N21000409,Foyleside_E,Economically inactive: Looking after home or family,120,3366,0.035650623885918005
N21000410,Foyleside_F,Economically inactive: Looking after home or family,72,1544,0.046632124352331605
N21000411,Foyleside_G,Economically inactive: Looking after home or family,100,2063,0.048473097430925836
N21000412,Ballyarnett_A,Economically inactive: Looking after home or family,71,2472,0.02872168284789644
N21000413,Ballyarnett_B,Economically inactive: Looking after home or family,226,2284,0.0989492119089317
N21000414,Ballyarnett_C,Economically inactive: Looking after home or family,49,1470,0.03333333333333333
N21000415,Ballyarnett_D,Economically inactive: Looking after home or family,163,3044,0.05354796320630749
N21000416,Ballyarnett_E,Economically inactive: Looking after home or family,180,2031,0.08862629246676514
N21000417,Ballyarnett_F,Economically inactive: Looking after home or family,191,2102,0.09086584205518554
N21000418,Ballyarnett_G,Economically inactive: Looking after home or family,239,2863,0.08347886831994411
N21000419,Ballyarnett_H,Economically inactive: Looking after home or family,78,1962,0.039755351681957186
N21000420,Ballyarnett_J,Economically inactive: Looking after home or family,70,2100,0.03333333333333333
N21000421,Ballyarnett_K,Economically inactive: Looking after home or family,190,2446,0.0776778413736713
N21000422,Ballyarnett_L,Economically inactive: Looking after home or family,145,2476,0.058562197092084003
N21000423,Waterside_A,Economically inactive: Looking after home or family,75,2429,0.03087690407575134
N21000424,Waterside_B,Economically inactive: Looking after home or family,115,1994,0.057673019057171516
N21000425,Waterside_C,Economically inactive: Looking after home or family,89,2533,0.03513620213185945
N21000426,Waterside_D,Economically inactive: Looking after home or family,100,1995,0.05012531328320802
N21000427,Waterside_E,Economically inactive: Looking after home or family,108,2066,0.05227492739593417
N21000428,Waterside_F,Economically inactive: Looking after home or family,76,2209,0.034404708012675415
N21000429,Waterside_G,Economically inactive: Looking after home or family,111,2208,0.050271739130434784
N21000430,Waterside_H,Economically inactive: Looking after home or family,62,2190,0.028310502283105023
N21000431,Waterside_J,Economically inactive: Looking after home or family,65,2542,0.025570416994492525
N21000432,Waterside_K,Economically inactive: Looking after home or family,72,2202,0.0326975476839237
N21000433,Waterside_L,Economically inactive: Looking after home or family,75,2265,0.033112582781456956
N21000434,Waterside_N,Economically inactive: Looking after home or family,125,2110,0.05924170616113744
N21000435,Waterside_P,Economically inactive: Looking after home or family,118,2303,0.05123751628310899
N21000436,Faughan_A,Economically inactive: Looking after home or family,141,2608,0.05406441717791411
N21000437,Faughan_B,Economically inactive: Looking after home or family,41,1145,0.03580786026200873
N21000438,Faughan_C,Economically inactive: Looking after home or family,53,2426,0.021846661170651278
N21000439,Faughan_D,Economically inactive: Looking after home or family,111,2475,0.044848484848484846
N21000440,Faughan_E,Economically inactive: Looking after home or family,136,3420,0.03976608187134503
N21000441,Faughan_F,Economically inactive: Looking after home or family,116,2837,0.040888262248854425
N21000442,Faughan_G,Economically inactive: Looking after home or family,104,2990,0.034782608695652174
N21000443,Faughan_H,Economically inactive: Looking after home or family,43,1335,0.03220973782771536
N21000444,Sperrin_A,Economically inactive: Looking after home or family,90,2122,0.04241281809613572
N21000445,Sperrin_B,Economically inactive: Looking after home or family,127,2978,0.04264607118871726
N21000446,Sperrin_C,Economically inactive: Looking after home or family,145,2509,0.05779194898365883
N21000447,Sperrin_D,Economically inactive: Looking after home or family,124,2887,0.042951160374090754
N21000448,Sperrin_E,Economically inactive: Looking after home or family,65,1393,0.046661880832735106
N21000449,Sperrin_F,Economically inactive: Looking after home or family,129,3048,0.04232283464566929
N21000450,Sperrin_G,Economically inactive: Looking after home or family,199,2720,0.07316176470588236
N21000451,Sperrin_H,Economically inactive: Looking after home or family,174,2932,0.059345156889495224
N21000452,Sperrin_J,Economically inactive: Looking after home or family,36,1439,0.02501737317581654
N21000453,Sperrin_K,Economically inactive: Looking after home or family,112,2691,0.04162021553325901
N21000454,Derg_A,Economically inactive: Looking after home or family,107,2135,0.05011709601873536
N21000455,Derg_B,Economically inactive: Looking after home or family,107,1978,0.05409504550050556
N21000456,Derg_C,Economically inactive: Looking after home or family,115,2442,0.047092547092547093
N21000457,Derg_D,Economically inactive: Looking after home or family,103,1908,0.053983228511530396
N21000458,Derg_E,Economically inactive: Looking after home or family,117,1425,0.08210526315789474
N21000459,Derg_F,Economically inactive: Looking after home or family,173,2980,0.05805369127516778
N21000460,Derg_G,Economically inactive: Looking after home or family,65,1933,0.03362648732540093
N21000461,Derg_H,Economically inactive: Looking after home or family,156,3008,0.05186170212765957
N21000462,Erne_East_A,Economically inactive: Looking after home or family,113,2860,0.03951048951048951
N21000463,Erne_East_B,Economically inactive: Looking after home or family,146,2828,0.051626591230551626
N21000464,Erne_East_C,Economically inactive: Looking after home or family,111,1898,0.058482613277133826
N21000465,Erne_East_D,Economically inactive: Looking after home or family,159,3020,0.05264900662251656
N21000466,Erne_East_E,Economically inactive: Looking after home or family,144,2777,0.05185451926539431
N21000467,Erne_East_F,Economically inactive: Looking after home or family,127,2564,0.049531981279251174
N21000468,Erne_West_A,Economically inactive: Looking after home or family,104,2272,0.045774647887323945
N21000469,Erne_West_B,Economically inactive: Looking after home or family,66,1575,0.0419047619047619
N21000470,Erne_West_C,Economically inactive: Looking after home or family,97,2914,0.033287577213452296
N21000471,Erne_West_D,Economically inactive: Looking after home or family,108,2683,0.04025344763324636
N21000472,Erne_West_E,Economically inactive: Looking after home or family,96,2499,0.03841536614645858
N21000473,Erne_West_F,Economically inactive: Looking after home or family,110,2717,0.04048582995951417
N21000474,Enniskillen_A,Economically inactive: Looking after home or family,61,1917,0.03182055294731351
N21000475,Enniskillen_B,Economically inactive: Looking after home or family,141,2666,0.05288822205551388
N21000476,Enniskillen_C,Economically inactive: Looking after home or family,81,2226,0.03638814016172507
N21000477,Enniskillen_D,Economically inactive: Looking after home or family,111,2478,0.044794188861985475
N21000478,Enniskillen_E,Economically inactive: Looking after home or family,67,1607,0.04169259489732421
N21000479,Enniskillen_F,Economically inactive: Looking after home or family,82,2340,0.03504273504273504
N21000480,Enniskillen_G,Economically inactive: Looking after home or family,104,2900,0.03586206896551724
N21000481,Enniskillen_H,Economically inactive: Looking after home or family,89,2317,0.038411739318083726
N21000482,Erne_North_A,Economically inactive: Looking after home or family,102,2283,0.04467805519053877
N21000483,Erne_North_B,Economically inactive: Looking after home or family,126,2534,0.049723756906077346
N21000484,Erne_North_C,Economically inactive: Looking after home or family,69,1799,0.03835464146748194
N21000485,Erne_North_D,Economically inactive: Looking after home or family,113,2325,0.048602150537634406
N21000486,Erne_North_E,Economically inactive: Looking after home or family,42,1364,0.030791788856304986
N21000487,Erne_North_F,Economically inactive: Looking after home or family,103,2645,0.0389413988657845
N21000488,Erne_North_G,Economically inactive: Looking after home or family,92,2134,0.04311152764761012
N21000489,West_Tyrone_A,Economically inactive: Looking after home or family,66,2498,0.02642113690952762
N21000490,West_Tyrone_B,Economically inactive: Looking after home or family,83,1686,0.04922894424673784
N21000491,West_Tyrone_C,Economically inactive: Looking after home or family,114,2954,0.03859174001354096
N21000492,West_Tyrone_D,Economically inactive: Looking after home or family,88,1217,0.07230895645028759
N21000493,West_Tyrone_E,Economically inactive: Looking after home or family,106,2772,0.03823953823953824
N21000494,West_Tyrone_F,Economically inactive: Looking after home or family,96,2866,0.03349616189811584
N21000495,West_Tyrone_G,Economically inactive: Looking after home or family,115,2610,0.044061302681992334
N21000496,Omagh_A,Economically inactive: Looking after home or family,152,3211,0.047337278106508875
N21000497,Omagh_B,Economically inactive: Looking after home or family,105,1231,0.08529650690495533
N21000498,Omagh_C,Economically inactive: Looking after home or family,130,2749,0.04728992360858494
N21000499,Omagh_D,Economically inactive: Looking after home or family,57,1670,0.03413173652694611
N21000500,Omagh_E,Economically inactive: Looking after home or family,119,2335,0.050963597430406855
N21000501,Omagh_F,Economically inactive: Looking after home or family,87,1767,0.04923599320882852
N21000502,Omagh_G,Economically inactive: Looking after home or family,61,2468,0.02471636952998379
N21000503,Omagh_H,Economically inactive: Looking after home or family,126,3048,0.04133858267716536
N21000504,Mid_Tyrone_A,Economically inactive: Looking after home or family,142,2963,0.04792440094498819
N21000505,Mid_Tyrone_B,Economically inactive: Looking after home or family,109,2878,0.037873523280055596
N21000506,Mid_Tyrone_C,Economically inactive: Looking after home or family,77,1978,0.038928210313447925
N21000507,Mid_Tyrone_D,Economically inactive: Looking after home or family,99,2761,0.035856573705179286
N21000508,Mid_Tyrone_E,Economically inactive: Looking after home or family,135,3076,0.04388816644993498
N21000509,Mid_Tyrone_F,Economically inactive: Looking after home or family,74,1814,0.040793825799338476
N21000510,Mid_Tyrone_G,Economically inactive: Looking after home or family,96,2120,0.045283018867924525
N21000511,Downshire_West_A,Economically inactive: Looking after home or family,77,2657,0.02898005269100489
N21000512,Downshire_West_B,Economically inactive: Looking after home or family,74,2800,0.02642857142857143
N21000513,Downshire_West_C,Economically inactive: Looking after home or family,60,2659,0.022564874012786763
N21000514,Downshire_West_D,Economically inactive: Looking after home or family,60,2232,0.026881720430107527
N21000515,Downshire_West_E,Economically inactive: Looking after home or family,54,1793,0.03011712214166202
N21000516,Downshire_West_F,Economically inactive: Looking after home or family,35,1716,0.020396270396270396
N21000517,Downshire_West_G,Economically inactive: Looking after home or family,117,3336,0.03507194244604316
N21000518,Killultagh_A,Economically inactive: Looking after home or family,56,2441,0.02294141745186399
N21000519,Killultagh_B,Economically inactive: Looking after home or family,98,2727,0.03593692702603594
N21000520,Killultagh_C,Economically inactive: Looking after home or family,90,3213,0.028011204481792718
N21000521,Killultagh_D,Economically inactive: Looking after home or family,41,2271,0.01805372082782915
N21000522,Killultagh_E,Economically inactive: Looking after home or family,93,3244,0.028668310727496916
N21000523,Killultagh_F,Economically inactive: Looking after home or family,64,2251,0.028431808085295423
N21000524,Killultagh_G,Economically inactive: Looking after home or family,80,2735,0.029250457038391225
N21000525,Killultagh_H,Economically inactive: Looking after home or family,66,3135,0.021052631578947368
N21000526,Lisburn_South_A,Economically inactive: Looking after home or family,25,1423,0.017568517217146872
N21000527,Lisburn_South_B,Economically inactive: Looking after home or family,139,2459,0.05652704351362343
N21000528,Lisburn_South_C,Economically inactive: Looking after home or family,100,2835,0.03527336860670194
N21000529,Lisburn_South_D,Economically inactive: Looking after home or family,71,2081,0.03411821239788563
N21000530,Lisburn_South_E,Economically inactive: Looking after home or family,83,3610,0.02299168975069252
N21000531,Lisburn_South_F,Economically inactive: Looking after home or family,49,1382,0.03545586107091172
N21000532,Lisburn_South_G,Economically inactive: Looking after home or family,106,2910,0.036426116838487975
N21000533,Lisburn_South_H,Economically inactive: Looking after home or family,88,2627,0.03349828701941378
N21000534,Lisburn_South_J,Economically inactive: Looking after home or family,81,2355,0.034394904458598725
N21000535,Lisburn_South_K,Economically inactive: Looking after home or family,173,2636,0.06562974203338391
N21000536,Lisburn_North_A,Economically inactive: Looking after home or family,42,1389,0.03023758099352052
N21000537,Lisburn_North_B,Economically inactive: Looking after home or family,76,1633,0.04654011022657685
N21000538,Lisburn_North_C,Economically inactive: Looking after home or family,133,2910,0.04570446735395189
N21000539,Lisburn_North_D,Economically inactive: Looking after home or family,47,2122,0.022148916116870875
N21000540,Lisburn_North_E,Economically inactive: Looking after home or family,40,2012,0.019880715705765408
N21000541,Lisburn_North_F,Economically inactive: Looking after home or family,99,3036,0.03260869565217391
N21000542,Lisburn_North_G,Economically inactive: Looking after home or family,102,3716,0.02744886975242196
N21000543,Lisburn_North_H,Economically inactive: Looking after home or family,61,2180,0.02798165137614679
N21000544,Lisburn_North_J,Economically inactive: Looking after home or family,86,2226,0.03863432165318958
N21000545,Lisburn_North_K,Economically inactive: Looking after home or family,107,2224,0.048111510791366906
N21000546,Downshire_East_A,Economically inactive: Looking after home or family,107,3264,0.03278186274509804
N21000547,Downshire_East_B,Economically inactive: Looking after home or family,125,1729,0.07229612492770388
N21000548,Downshire_East_C,Economically inactive: Looking after home or family,34,1830,0.018579234972677595
N21000549,Downshire_East_D,Economically inactive: Looking after home or family,76,2371,0.03205398566005905
N21000550,Downshire_East_E,Economically inactive: Looking after home or family,100,3338,0.029958058717795086
N21000551,Downshire_East_F,Economically inactive: Looking after home or family,52,2168,0.023985239852398525
N21000552,Downshire_East_G,Economically inactive: Looking after home or family,73,2047,0.0356619443087445
N21000553,Castlereagh_South_A,Economically inactive: Looking after home or family,59,2660,0.02218045112781955
N21000554,Castlereagh_South_B,Economically inactive: Looking after home or family,65,3114,0.020873474630700065
N21000555,Castlereagh_South_C,Economically inactive: Looking after home or family,57,2121,0.026874115983026876
N21000556,Castlereagh_South_D,Economically inactive: Looking after home or family,51,2828,0.018033946251768036
N21000557,Castlereagh_South_E,Economically inactive: Looking after home or family,64,3619,0.01768444321635811
N21000558,Castlereagh_South_F,Economically inactive: Looking after home or family,48,1572,0.030534351145038167
N21000559,Castlereagh_South_G,Economically inactive: Looking after home or family,36,2188,0.016453382084095063
N21000560,Castlereagh_South_H,Economically inactive: Looking after home or family,81,2330,0.03476394849785408
N21000561,Castlereagh_South_J,Economically inactive: Looking after home or family,58,3057,0.018972849198560682
N21000562,Castlereagh_East_A,Economically inactive: Looking after home or family,67,2519,0.026597856292179436
N21000563,Castlereagh_East_B,Economically inactive: Looking after home or family,49,2478,0.01977401129943503
N21000564,Castlereagh_East_C,Economically inactive: Looking after home or family,64,2375,0.026947368421052633
N21000565,Castlereagh_East_D,Economically inactive: Looking after home or family,39,1929,0.02021772939346812
N21000566,Castlereagh_East_E,Economically inactive: Looking after home or family,67,1954,0.03428863868986694
N21000567,Castlereagh_East_F,Economically inactive: Looking after home or family,100,2204,0.045372050816696916
N21000568,Castlereagh_East_G,Economically inactive: Looking after home or family,58,2223,0.026090868196131354
N21000569,Castlereagh_East_H,Economically inactive: Looking after home or family,57,2462,0.0231519090170593
N21000570,Castlereagh_East_J,Economically inactive: Looking after home or family,66,2161,0.03054141601110597
N21000571,Castlereagh_East_K,Economically inactive: Looking after home or family,35,1594,0.021957340025094103
N21000572,Bannside_A,Economically inactive: Looking after home or family,82,2293,0.035761011774967294
N21000573,Bannside_B,Economically inactive: Looking after home or family,116,2659,0.04362542309138774
N21000574,Bannside_C,Economically inactive: Looking after home or family,87,2223,0.03913630229419703
N21000575,Bannside_D,Economically inactive: Looking after home or family,57,1370,0.041605839416058395
N21000576,Bannside_E,Economically inactive: Looking after home or family,74,2853,0.025937609533824044
N21000577,Bannside_F,Economically inactive: Looking after home or family,49,1879,0.026077700904736562
N21000578,Bannside_G,Economically inactive: Looking after home or family,64,1658,0.038600723763570564
N21000579,Bannside_H,Economically inactive: Looking after home or family,69,2352,0.029336734693877552
N21000580,Bannside_J,Economically inactive: Looking after home or family,88,2555,0.03444227005870842
N21000581,Ballymena_A,Economically inactive: Looking after home or family,151,1923,0.07852314092563703
N21000582,Ballymena_B,Economically inactive: Looking after home or family,77,2918,0.02638793694311172
N21000583,Ballymena_C,Economically inactive: Looking after home or family,106,2486,0.042638777152051485
N21000584,Ballymena_D,Economically inactive: Looking after home or family,66,2711,0.02434526005164146
N21000585,Ballymena_E,Economically inactive: Looking after home or family,97,2607,0.03720751822017645
N21000586,Ballymena_F,Economically inactive: Looking after home or family,62,2707,0.022903583302548946
N21000587,Ballymena_G,Economically inactive: Looking after home or family,120,2621,0.045784051888592144
N21000588,Ballymena_H,Economically inactive: Looking after home or family,144,2229,0.06460296096904442
N21000589,Ballymena_J,Economically inactive: Looking after home or family,64,1171,0.05465414175918019
N21000590,Ballymena_K,Economically inactive: Looking after home or family,86,2918,0.029472241261137764
N21000591,Braid_A,Economically inactive: Looking after home or family,117,2910,0.04020618556701031
N21000592,Braid_B,Economically inactive: Looking after home or family,79,2126,0.03715898400752587
N21000593,Braid_C,Economically inactive: Looking after home or family,134,3466,0.03866128101557992
N21000594,Braid_D,Economically inactive: Looking after home or family,55,1372,0.04008746355685131
N21000595,Braid_E,Economically inactive: Looking after home or family,52,1725,0.030144927536231884
N21000596,Braid_F,Economically inactive: Looking after home or family,88,3179,0.02768166089965398
N21000597,Braid_G,Economically inactive: Looking after home or family,165,2381,0.06929861402771945
N21000598,Braid_H,Economically inactive: Looking after home or family,90,3426,0.02626970227670753
N21000599,Braid_J,Economically inactive: Looking after home or family,37,1119,0.03306523681858802
N21000600,Braid_K,Economically inactive: Looking after home or family,73,2120,0.03443396226415094
N21000601,Coast_Road_A,Economically inactive: Looking after home or family,73,1475,0.04949152542372881
N21000602,Coast_Road_B,Economically inactive: Looking after home or family,48,1245,0.03855421686746988
N21000603,Coast_Road_C,Economically inactive: Looking after home or family,70,1890,0.037037037037037035
N21000604,Coast_Road_D,Economically inactive: Looking after home or family,75,2146,0.03494874184529357
N21000605,Coast_Road_E,Economically inactive: Looking after home or family,78,2010,0.03880597014925373
N21000606,Coast_Road_F,Economically inactive: Looking after home or family,72,2404,0.029950083194675542
N21000607,Coast_Road_G,Economically inactive: Looking after home or family,89,1971,0.04515474378488077
N21000608,Coast_Road_H,Economically inactive: Looking after home or family,143,2074,0.06894889103182257
N21000609,Coast_Road_J,Economically inactive: Looking after home or family,69,1790,0.038547486033519554
N21000610,Larne_Lough_A,Economically inactive: Looking after home or family,39,1227,0.03178484107579462
N21000611,Larne_Lough_B,Economically inactive: Looking after home or family,86,2183,0.03939532753092075
N21000612,Larne_Lough_C,Economically inactive: Looking after home or family,70,3048,0.022965879265091863
N21000613,Larne_Lough_D,Economically inactive: Looking after home or family,81,2300,0.035217391304347825
N21000614,Larne_Lough_E,Economically inactive: Looking after home or family,72,2065,0.03486682808716707
N21000615,Larne_Lough_F,Economically inactive: Looking after home or family,89,2477,0.035930561162696814
N21000616,Larne_Lough_G,Economically inactive: Looking after home or family,52,1488,0.03494623655913978
N21000617,Larne_Lough_H,Economically inactive: Looking after home or family,48,1365,0.035164835164835165
N21000618,Larne_Lough_J,Economically inactive: Looking after home or family,56,2172,0.02578268876611418
N21000619,Carrick_Castle_A,Economically inactive: Looking after home or family,58,2439,0.023780237802378024
N21000620,Carrick_Castle_B,Economically inactive: Looking after home or family,71,1902,0.03732912723449001
N21000621,Carrick_Castle_C,Economically inactive: Looking after home or family,69,2692,0.02563150074294205
N21000622,Carrick_Castle_D,Economically inactive: Looking after home or family,115,2196,0.052367941712204005
N21000623,Carrick_Castle_E,Economically inactive: Looking after home or family,62,2383,0.026017624842635333
N21000624,Carrick_Castle_F,Economically inactive: Looking after home or family,78,2067,0.03773584905660377
N21000625,Carrick_Castle_G,Economically inactive: Looking after home or family,64,1793,0.03569436698271054
N21000626,Carrick_Castle_H,Economically inactive: Looking after home or family,61,1337,0.0456245325355273
N21000627,Carrick_Castle_J,Economically inactive: Looking after home or family,56,1621,0.03454657618753856
N21000628,Knockagh_A,Economically inactive: Looking after home or family,57,1556,0.036632390745501286
N21000629,Knockagh_B,Economically inactive: Looking after home or family,40,1717,0.023296447291788
N21000630,Knockagh_C,Economically inactive: Looking after home or family,66,2294,0.02877070619006103
N21000631,Knockagh_D,Economically inactive: Looking after home or family,82,1450,0.05655172413793103
N21000632,Knockagh_E,Economically inactive: Looking after home or family,118,1547,0.07627666451195864
N21000633,Knockagh_F,Economically inactive: Looking after home or family,78,2704,0.028846153846153848
N21000634,Knockagh_G,Economically inactive: Looking after home or family,48,2317,0.020716443677168753
N21000635,Knockagh_H,Economically inactive: Looking after home or family,91,2000,0.0455
N21000636,Knockagh_J,Economically inactive: Looking after home or family,59,1688,0.03495260663507109
N21000637,Carntogher_A,Economically inactive: Looking after home or family,117,3022,0.03871608206485771
N21000638,Carntogher_B,Economically inactive: Looking after home or family,102,2808,0.03632478632478633
N21000639,Carntogher_C,Economically inactive: Looking after home or family,132,3382,0.03903015966883501
N21000640,Carntogher_D,Economically inactive: Looking after home or family,136,3721,0.03654931470034937
N21000641,Carntogher_E,Economically inactive: Looking after home or family,80,2339,0.034202650705429674
N21000642,Carntogher_F,Economically inactive: Looking after home or family,114,1896,0.060126582278481014
N21000643,Moyola_A,Economically inactive: Looking after home or family,88,1934,0.045501551189245086
N21000644,Moyola_B,Economically inactive: Looking after home or family,66,1602,0.04119850187265917
N21000645,Moyola_C,Economically inactive: Looking after home or family,105,3018,0.03479125248508946
N21000646,Moyola_D,Economically inactive: Looking after home or family,93,1872,0.049679487179487176
N21000647,Moyola_E,Economically inactive: Looking after home or family,108,2921,0.036973639164669635
N21000648,Moyola_F,Economically inactive: Looking after home or family,107,2345,0.04562899786780384
N21000649,Moyola_G,Economically inactive: Looking after home or family,108,2497,0.043251902282739285
N21000650,Moyola_H,Economically inactive: Looking after home or family,94,2398,0.03919933277731443
N21000651,Magherafelt_A,Economically inactive: Looking after home or family,114,2896,0.0393646408839779
N21000652,Magherafelt_B,Economically inactive: Looking after home or family,170,2859,0.059461350122420424
N21000653,Magherafelt_C,Economically inactive: Looking after home or family,116,3316,0.03498190591073583
N21000654,Magherafelt_D,Economically inactive: Looking after home or family,138,3331,0.04142900030021015
N21000655,Magherafelt_E,Economically inactive: Looking after home or family,93,2409,0.038605230386052306
N21000656,Magherafelt_F,Economically inactive: Looking after home or family,106,2141,0.04950957496496964
N21000657,Magherafelt_G,Economically inactive: Looking after home or family,93,2314,0.04019014693171997
N21000658,Cookstown_A,Economically inactive: Looking after home or family,149,3163,0.047107176730951626
N21000659,Cookstown_B,Economically inactive: Looking after home or family,111,2914,0.03809196980096088
N21000660,Cookstown_C,Economically inactive: Looking after home or family,147,2536,0.05796529968454259
N21000661,Cookstown_D,Economically inactive: Looking after home or family,123,2736,0.044956140350877194
N21000662,Cookstown_E,Economically inactive: Looking after home or family,138,2359,0.058499364137346334
