SDZ,Area,Series,Count,Population,Value
N21000332,Court_T,Economically active: Employee (including full-time students),523,1435,0.36445993031358886
N21000333,Court_U,Economically active: Employee (including full-time students),502,1267,0.39621152328334647
N21000334,Court_W,Economically active: Employee (including full-time students),539,2045,0.26356968215158927
N21000335,Court_X,Economically active: Employee (including full-time students),726,2210,0.32850678733031674
N21000336,Benbradagh_A,Economically active: Employee (including full-time students),1106,3005,0.36805324459234606
N21000337,Benbradagh_B,Economically active: Employee (including full-time students),690,1852,0.37257019438444927
N21000338,Benbradagh_C,Economically active: Employee (including full-time students),526,1465,0.3590443686006826
N21000339,Benbradagh_D,Economically active: Employee (including full-time students),1063,2975,0.3573109243697479
N21000340,Benbradagh_E,Economically active: Employee (including full-time students),1055,3308,0.31892382103990324
N21000341,Benbradagh_F,Economically active: Employee (including full-time students),1042,3346,0.3114166168559474
N21000342,Benbradagh_G,Economically active: Employee (including full-time students),633,1868,0.33886509635974305
N21000343,Limavady_A,Economically active: Employee (including full-time students),785,2860,0.2744755244755245
N21000344,Limavady_B,Economically active: Employee (including full-time students),336,1228,0.2736156351791531
N21000345,Limavady_C,Economically active: Employee (including full-time students),689,2268,0.3037918871252205
N21000346,Limavady_D,Economically active: Employee (including full-time students),1348,3232,0.41707920792079206
N21000347,Limavady_E,Economically active: Employee (including full-time students),685,2739,0.25009127418765975
N21000348,Limavady_F,Economically active: Employee (including full-time students),752,2095,0.3589498806682578
N21000349,Limavady_G,Economically active: Employee (including full-time students),706,1808,0.39048672566371684
N21000350,Bann_A,Economically active: Employee (including full-time students),362,1155,0.31341991341991343
N21000351,Bann_B,Economically active: Employee (including full-time students),1026,2783,0.3686669062163133
N21000352,Bann_C,Economically active: Employee (including full-time students),849,2402,0.35345545378850957
N21000353,Bann_D,Economically active: Employee (including full-time students),1180,3529,0.334372343440068
N21000354,Bann_E,Economically active: Employee (including full-time students),665,1863,0.3569511540526033
N21000355,Bann_F,Economically active: Employee (including full-time students),380,1252,0.3035143769968051
N21000356,Bann_G,Economically active: Employee (including full-time students),963,2857,0.3370668533426671
N21000357,Bann_H,Economically active: Employee (including full-time students),580,1694,0.34238488783943327
N21000358,Coleraine_A,Economically active: Employee (including full-time students),749,2830,0.2646643109540636
N21000359,Coleraine_B,Economically active: Employee (including full-time students),982,2729,0.35983876877977283
N21000360,Coleraine_C,Economically active: Employee (including full-time students),1011,2624,0.3852896341463415
N21000361,Coleraine_D,Economically active: Employee (including full-time students),440,1288,0.3416149068322981
N21000362,Coleraine_E,Economically active: Employee (including full-time students),640,1877,0.3409696323921151
N21000363,Coleraine_F,Economically active: Employee (including full-time students),950,2351,0.4040833687792429
N21000364,Coleraine_G,Economically active: Employee (including full-time students),662,2188,0.30255941499085925
N21000365,Coleraine_H,Economically active: Employee (including full-time students),985,2775,0.35495495495495494
N21000366,Coleraine_J,Economically active: Employee (including full-time students),1196,2793,0.42821339061940566
N21000367,Coleraine_K,Economically active: Employee (including full-time students),912,2171,0.4200829111008752
N21000368,Causeway_A,Economically active: Employee (including full-time students),412,1427,0.2887175893482831
N21000369,Causeway_B,Economically active: Employee (including full-time students),403,1286,0.31337480559875586
N21000370,Causeway_C,Economically active: Employee (including full-time students),377,1247,0.3023255813953488
N21000371,Causeway_D,Economically active: Employee (including full-time students),532,1783,0.29837352776219855
N21000372,Causeway_E,Economically active: Employee (including full-time students),1132,3081,0.3674131775397598
N21000373,Causeway_F,Economically active: Employee (including full-time students),683,2068,0.3302707930367505
N21000374,Causeway_G,Economically active: Employee (including full-time students),936,2653,0.35280814172634756
N21000375,Causeway_H,Economically active: Employee (including full-time students),1081,3132,0.34514687100894
N21000376,Causeway_J,Economically active: Employee (including full-time students),640,1999,0.32016008004002
N21000377,Causeway_K,Economically active: Employee (including full-time students),968,2985,0.3242881072026801
N21000378,Causeway_L,Economically active: Employee (including full-time students),988,2882,0.3428174878556558
N21000379,The_Glens_A,Economically active: Employee (including full-time students),1090,3155,0.34548335974643424
N21000380,The_Glens_B,Economically active: Employee (including full-time students),702,2614,0.2685539403213466
N21000381,The_Glens_C,Economically active: Employee (including full-time students),857,2789,0.30727859447830763
N21000382,The_Glens_D,Economically active: Employee (including full-time students),612,1882,0.32518597236981933
N21000383,The_Glens_E,Economically active: Employee (including full-time students),605,1922,0.31477627471383973
N21000384,The_Glens_F,Economically active: Employee (including full-time students),1100,3088,0.35621761658031087
N21000385,The_Glens_G,Economically active: Employee (including full-time students),714,2027,0.3522446965959546
N21000386,Ballymoney_A,Economically active: Employee (including full-time students),955,2591,0.3685835584716326
N21000387,Ballymoney_B,Economically active: Employee (including full-time students),931,2375,0.392
N21000388,Ballymoney_C,Economically active: Employee (including full-time students),770,2209,0.3485740153915799
N21000389,Ballymoney_D,Economically active: Employee (including full-time students),568,1928,0.2946058091286307
N21000390,Ballymoney_E,Economically active: Employee (including full-time students),757,2188,0.3459780621572212
N21000391,Ballymoney_F,Economically active: Employee (including full-time students),968,2347,0.4124414145717938
N21000392,Ballymoney_G,Economically active: Employee (including full-time students),606,1725,0.35130434782608694
N21000393,Ballymoney_H,Economically active: Employee (including full-time students),1224,3237,0.37812789620018533
N21000394,Ballymoney_J,Economically active: Employee (including full-time students),496,1236,0.40129449838187703
N21000395,Ballymoney_K,Economically active: Employee (including full-time students),1183,3312,0.3571859903381642
N21000396,Ballymoney_L,Economically active: Employee (including full-time students),521,1370,0.3802919708029197
N21000397,The_Moor_A,Economically active: Employee (including full-time students),832,2560,0.325
N21000398,The_Moor_B,Economically active: Employee (including full-time students),951,2920,0.3256849315068493
N21000399,The_Moor_C,Economically active: Employee (including full-time students),273,1150,0.2373913043478261
N21000400,The_Moor_D,Economically active: Employee (including full-time students),681,2922,0.23305954825462014
N21000401,The_Moor_E,Economically active: Employee (including full-time students),502,1565,0.3207667731629393
N21000402,The_Moor_F,Economically active: Employee (including full-time students),583,2228,0.2616696588868941
N21000403,The_Moor_G,Economically active: Employee (including full-time students),574,1735,0.330835734870317
N21000404,The_Moor_H,Economically active: Employee (including full-time students),848,2047,0.4142647777234978
N21000405,Foyleside_A,Economically active: Employee (including full-time students),898,2956,0.3037889039242219
N21000406,Foyleside_B,Economically active: Employee (including full-time students),661,2117,0.31223429381199813
N21000407,Foyleside_C,Economically active: Employee (including full-time students),688,2420,0.28429752066115704
N21000408,Foyleside_D,Economically active: Employee (including full-time students),1056,3103,0.34031582339671285
N21000409,Foyleside_E,Economically active: Employee (including full-time students),1414,3366,0.42008318478906714
N21000410,Foyleside_F,Economically active: Employee (including full-time students),518,1544,0.33549222797927464
N21000411,Foyleside_G,Economically active: Employee (including full-time students),716,2063,0.347067377605429
N21000412,Ballyarnett_A,Economically active: Employee (including full-time students),1043,2472,0.42192556634304207
N21000413,Ballyarnett_B,Economically active: Employee (including full-time students),457,2284,0.2000875656742557
N21000414,Ballyarnett_C,Economically active: Employee (including full-time students),665,1470,0.4523809523809524
N21000415,Ballyarnett_D,Economically active: Employee (including full-time students),1085,3044,0.3564388961892247
N21000416,Ballyarnett_E,Economically active: Employee (including full-time students),534,2031,0.26292466765140327
N21000417,Ballyarnett_F,Economically active: Employee (including full-time students),544,2102,0.2588011417697431
N21000418,Ballyarnett_G,Economically active: Employee (including full-time students),766,2863,0.26755151938526023
N21000419,Ballyarnett_H,Economically active: Employee (including full-time students),694,1962,0.35372069317023447
N21000420,Ballyarnett_J,Economically active: Employee (including full-time students),859,2100,0.40904761904761905
N21000421,Ballyarnett_K,Economically active: Employee (including full-time students),694,2446,0.2837285363859362
N21000422,Ballyarnett_L,Economically active: Employee (including full-time students),767,2476,0.30977382875605813
N21000423,Waterside_A,Economically active: Employee (including full-time students),866,2429,0.3565253190613421
N21000424,Waterside_B,Economically active: Employee (including full-time students),595,1994,0.29839518555667
N21000425,Waterside_C,Economically active: Employee (including full-time students),1132,2533,0.4469009080142124
N21000426,Waterside_D,Economically active: Employee (including full-time students),738,1995,0.3699248120300752
N21000427,Waterside_E,Economically active: Employee (including full-time students),742,2066,0.3591481122942885
N21000428,Waterside_F,Economically active: Employee (including full-time students),754,2209,0.3413309189678588
N21000429,Waterside_G,Economically active: Employee (including full-time students),810,2208,0.36684782608695654
N21000430,Waterside_H,Economically active: Employee (including full-time students),966,2190,0.4410958904109589
N21000431,Waterside_J,Economically active: Employee (including full-time students),1039,2542,0.4087332808811959
N21000432,Waterside_K,Economically active: Employee (including full-time students),954,2202,0.4332425068119891
N21000433,Waterside_L,Economically active: Employee (including full-time students),887,2265,0.3916114790286976
N21000434,Waterside_N,Economically active: Employee (including full-time students),710,2110,0.33649289099526064
N21000435,Waterside_P,Economically active: Employee (including full-time students),816,2303,0.3543204515848893
N21000436,Faughan_A,Economically active: Employee (including full-time students),986,2608,0.37806748466257667
N21000437,Faughan_B,Economically active: Employee (including full-time students),393,1145,0.34323144104803494
N21000438,Faughan_C,Economically active: Employee (including full-time students),1071,2426,0.4414674361088211
N21000439,Faughan_D,Economically active: Employee (including full-time students),890,2475,0.3595959595959596
N21000440,Faughan_E,Economically active: Employee (including full-time students),1237,3420,0.3616959064327485
N21000441,Faughan_F,Economically active: Employee (including full-time students),1136,2837,0.400422982023264
N21000442,Faughan_G,Economically active: Employee (including full-time students),1108,2990,0.3705685618729097
N21000443,Faughan_H,Economically active: Employee (including full-time students),477,1335,0.35730337078651686
N21000444,Sperrin_A,Economically active: Employee (including full-time students),722,2122,0.3402450518378888
N21000445,Sperrin_B,Economically active: Employee (including full-time students),1103,2978,0.37038280725319006
N21000446,Sperrin_C,Economically active: Employee (including full-time students),845,2509,0.33678756476683935
N21000447,Sperrin_D,Economically active: Employee (including full-time students),1065,2887,0.36889504676134394
N21000448,Sperrin_E,Economically active: Employee (including full-time students),477,1393,0.34242641780330224
N21000449,Sperrin_F,Economically active: Employee (including full-time students),1055,3048,0.34612860892388453
N21000450,Sperrin_G,Economically active: Employee (including full-time students),721,2720,0.2650735294117647
N21000451,Sperrin_H,Economically active: Employee (including full-time students),905,2932,0.3086630286493861
N21000452,Sperrin_J,Economically active: Employee (including full-time students),588,1439,0.4086170952050035
N21000453,Sperrin_K,Economically active: Employee (including full-time students),881,2691,0.3273875882571535
N21000454,Derg_A,Economically active: Employee (including full-time students),842,2135,0.3943793911007026
N21000455,Derg_B,Economically active: Employee (including full-time students),677,1978,0.34226491405460063
N21000456,Derg_C,Economically active: Employee (including full-time students),798,2442,0.32678132678132676
N21000457,Derg_D,Economically active: Employee (including full-time students),616,1908,0.3228511530398323
N21000458,Derg_E,Economically active: Employee (including full-time students),420,1425,0.29473684210526313
N21000459,Derg_F,Economically active: Employee (including full-time students),912,2980,0.30604026845637583
N21000460,Derg_G,Economically active: Employee (including full-time students),725,1933,0.3750646663217796
N21000461,Derg_H,Economically active: Employee (including full-time students),986,3008,0.32779255319148937
N21000462,Erne_East_A,Economically active: Employee (including full-time students),963,2860,0.3367132867132867
N21000463,Erne_East_B,Economically active: Employee (including full-time students),1009,2828,0.3567892503536068
N21000464,Erne_East_C,Economically active: Employee (including full-time students),717,1898,0.37776606954689146
N21000465,Erne_East_D,Economically active: Employee (including full-time students),1032,3020,0.34172185430463575
N21000466,Erne_East_E,Economically active: Employee (including full-time students),963,2777,0.34677709758732445
N21000467,Erne_East_F,Economically active: Employee (including full-time students),824,2564,0.3213728549141966
N21000468,Erne_West_A,Economically active: Employee (including full-time students),718,2272,0.3160211267605634
N21000469,Erne_West_B,Economically active: Employee (including full-time students),522,1575,0.3314285714285714
N21000470,Erne_West_C,Economically active: Employee (including full-time students),993,2914,0.34076870281400135
N21000471,Erne_West_D,Economically active: Employee (including full-time students),971,2683,0.36190831159150205
N21000472,Erne_West_E,Economically active: Employee (including full-time students),964,2499,0.38575430172068825
N21000473,Erne_West_F,Economically active: Employee (including full-time students),977,2717,0.35958778064041225
N21000474,Enniskillen_A,Economically active: Employee (including full-time students),686,1917,0.35785080855503393
N21000475,Enniskillen_B,Economically active: Employee (including full-time students),915,2666,0.34321080270067517
N21000476,Enniskillen_C,Economically active: Employee (including full-time students),907,2226,0.40745732255166217
N21000477,Enniskillen_D,Economically active: Employee (including full-time students),1026,2478,0.41404358353510895
N21000478,Enniskillen_E,Economically active: Employee (including full-time students),594,1607,0.36963285625388925
N21000479,Enniskillen_F,Economically active: Employee (including full-time students),928,2340,0.39658119658119656
N21000480,Enniskillen_G,Economically active: Employee (including full-time students),1091,2900,0.3762068965517241
N21000481,Enniskillen_H,Economically active: Employee (including full-time students),818,2317,0.35304272766508416
N21000482,Erne_North_A,Economically active: Employee (including full-time students),837,2283,0.36662286465177396
N21000483,Erne_North_B,Economically active: Employee (including full-time students),793,2534,0.31294396211523284
N21000484,Erne_North_C,Economically active: Employee (including full-time students),648,1799,0.3602001111728738
N21000485,Erne_North_D,Economically active: Employee (including full-time students),804,2325,0.34580645161290324
N21000486,Erne_North_E,Economically active: Employee (including full-time students),570,1364,0.4178885630498534
N21000487,Erne_North_F,Economically active: Employee (including full-time students),967,2645,0.36559546313799623
N21000488,Erne_North_G,Economically active: Employee (including full-time students),733,2134,0.3434864104967198
N21000489,West_Tyrone_A,Economically active: Employee (including full-time students),940,2498,0.37630104083266613
N21000490,West_Tyrone_B,Economically active: Employee (including full-time students),559,1686,0.33155397390272834
N21000491,West_Tyrone_C,Economically active: Employee (including full-time students),972,2954,0.3290453622207177
N21000492,West_Tyrone_D,Economically active: Employee (including full-time students),355,1217,0.29170090386195563
N21000493,West_Tyrone_E,Economically active: Employee (including full-time students),1004,2772,0.3621933621933622
N21000494,West_Tyrone_F,Economically active: Employee (including full-time students),1077,2866,0.3757850662944871
N21000495,West_Tyrone_G,Economically active: Employee (including full-time students),834,2610,0.3195402298850575
N21000496,Omagh_A,Economically active: Employee (including full-time students),1240,3211,0.3861725319215198
N21000497,Omagh_B,Economically active: Employee (including full-time students),317,1231,0.25751421608448416
N21000498,Omagh_C,Economically active: Employee (including full-time students),1026,2749,0.3732266278646781
N21000499,Omagh_D,Economically active: Employee (including full-time students),562,1670,0.33652694610778444
N21000500,Omagh_E,Economically active: Employee (including full-time students),849,2335,0.3635974304068523
N21000501,Omagh_F,Economically active: Employee (including full-time students),630,1767,0.3565365025466893
N21000502,Omagh_G,Economically active: Employee (including full-time students),936,2468,0.37925445705024313
N21000503,Omagh_H,Economically active: Employee (including full-time students),1127,3048,0.369750656167979
N21000504,Mid_Tyrone_A,Economically active: Employee (including full-time students),1044,2963,0.352345595680054
N21000505,Mid_Tyrone_B,Economically active: Employee (including full-time students),993,2878,0.34503127171646975
N21000506,Mid_Tyrone_C,Economically active: Employee (including full-time students),778,1978,0.39332659251769464
N21000507,Mid_Tyrone_D,Economically active: Employee (including full-time students),1001,2761,0.36254980079681276
N21000508,Mid_Tyrone_E,Economically active: Employee (including full-time students),986,3076,0.32054616384915474
N21000509,Mid_Tyrone_F,Economically active: Employee (including full-time students),615,1814,0.3390297684674752
N21000510,Mid_Tyrone_G,Economically active: Employee (including full-time students),744,2120,0.35094339622641507
N21000511,Downshire_West_A,Economically active: Employee (including full-time students),1174,2657,0.44185171245765903
N21000512,Downshire_West_B,Economically active: Employee (including full-time students),1139,2800,0.4067857142857143
N21000513,Downshire_West_C,Economically active: Employee (including full-time students),1164,2659,0.43775855584806317
N21000514,Downshire_West_D,Economically active: Employee (including full-time students),1021,2232,0.4574372759856631
N21000515,Downshire_West_E,Economically active: Employee (including full-time students),698,1793,0.3892916899051868
N21000516,Downshire_West_F,Economically active: Employee (including full-time students),626,1716,0.36480186480186483
N21000517,Downshire_West_G,Economically active: Employee (including full-time students),1187,3336,0.35581534772182255
N21000518,Killultagh_A,Economically active: Employee (including full-time students),1103,2441,0.45186399016796397
N21000519,Killultagh_B,Economically active: Employee (including full-time students),1128,2727,0.4136413641364136
N21000520,Killultagh_C,Economically active: Employee (including full-time students),1287,3213,0.4005602240896359
N21000521,Killultagh_D,Economically active: Employee (including full-time students),1142,2271,0.5028621752531924
N21000522,Killultagh_E,Economically active: Employee (including full-time students),1682,3244,0.5184956843403206
N21000523,Killultagh_F,Economically active: Employee (including full-time students),990,2251,0.4398045313194136
N21000524,Killultagh_G,Economically active: Employee (including full-time students),821,2735,0.30018281535648994
N21000525,Killultagh_H,Economically active: Employee (including full-time students),1545,3135,0.49282296650717705
N21000526,Lisburn_South_A,Economically active: Employee (including full-time students),595,1423,0.4181307097680956
N21000527,Lisburn_South_B,Economically active: Employee (including full-time students),813,2459,0.3306222041480277
N21000528,Lisburn_South_C,Economically active: Employee (including full-time students),995,2835,0.3509700176366843
N21000529,Lisburn_South_D,Economically active: Employee (including full-time students),842,2081,0.40461316674675635
N21000530,Lisburn_South_E,Economically active: Employee (including full-time students),1832,3610,0.5074792243767313
N21000531,Lisburn_South_F,Economically active: Employee (including full-time students),522,1382,0.37771345875542695
N21000532,Lisburn_South_G,Economically active: Employee (including full-time students),1300,2910,0.44673539518900346
N21000533,Lisburn_South_H,Economically active: Employee (including full-time students),1060,2627,0.4035020936429387
N21000534,Lisburn_South_J,Economically active: Employee (including full-time students),905,2355,0.3842887473460722
N21000535,Lisburn_South_K,Economically active: Employee (including full-time students),865,2636,0.3281487101669196
N21000536,Lisburn_North_A,Economically active: Employee (including full-time students),526,1389,0.37868970482361414
N21000537,Lisburn_North_B,Economically active: Employee (including full-time students),719,1633,0.4402939375382731
N21000538,Lisburn_North_C,Economically active: Employee (including full-time students),1139,2910,0.3914089347079038
N21000539,Lisburn_North_D,Economically active: Employee (including full-time students),938,2122,0.4420358152686145
N21000540,Lisburn_North_E,Economically active: Employee (including full-time students),1010,2012,0.5019880715705766
N21000541,Lisburn_North_F,Economically active: Employee (including full-time students),1246,3036,0.41040843214756256
N21000542,Lisburn_North_G,Economically active: Employee (including full-time students),1611,3716,0.43353067814854684
N21000543,Lisburn_North_H,Economically active: Employee (including full-time students),794,2180,0.3642201834862385
N21000544,Lisburn_North_J,Economically active: Employee (including full-time students),950,2226,0.42677448337825696
N21000545,Lisburn_North_K,Economically active: Employee (including full-time students),845,2224,0.37994604316546765
N21000546,Downshire_East_A,Economically active: Employee (including full-time students),1133,3264,0.3471200980392157
N21000547,Downshire_East_B,Economically active: Employee (including full-time students),579,1729,0.33487565066512437
N21000548,Downshire_East_C,Economically active: Employee (including full-time students),811,1830,0.44316939890710383
N21000549,Downshire_East_D,Economically active: Employee (including full-time students),840,2371,0.35428089413749475
N21000550,Downshire_East_E,Economically active: Employee (including full-time students),1299,3338,0.38915518274415817
N21000551,Downshire_East_F,Economically active: Employee (including full-time students),857,2168,0.3952952029520295
N21000552,Downshire_East_G,Economically active: Employee (including full-time students),764,2047,0.37322911577918905
N21000553,Castlereagh_South_A,Economically active: Employee (including full-time students),1165,2660,0.43796992481203006
N21000554,Castlereagh_South_B,Economically active: Employee (including full-time students),1452,3114,0.4662813102119461
N21000555,Castlereagh_South_C,Economically active: Employee (including full-time students),932,2121,0.4394153701084394
N21000556,Castlereagh_South_D,Economically active: Employee (including full-time students),1219,2828,0.431046676096181
N21000557,Castlereagh_South_E,Economically active: Employee (including full-time students),1700,3619,0.4697430229345123
N21000558,Castlereagh_South_F,Economically active: Employee (including full-time students),539,1572,0.3428753180661578
N21000559,Castlereagh_South_G,Economically active: Employee (including full-time students),899,2188,0.4108775137111517
N21000560,Castlereagh_South_H,Economically active: Employee (including full-time students),1093,2330,0.46909871244635193
N21000561,Castlereagh_South_J,Economically active: Employee (including full-time students),1323,3057,0.43277723258096173
N21000562,Castlereagh_East_A,Economically active: Employee (including full-time students),1126,2519,0.44700277888050816
N21000563,Castlereagh_East_B,Economically active: Employee (including full-time students),1218,2478,0.4915254237288136
N21000564,Castlereagh_East_C,Economically active: Employee (including full-time students),1016,2375,0.42778947368421055
N21000565,Castlereagh_East_D,Economically active: Employee (including full-time students),954,1929,0.49455676516329705
N21000566,Castlereagh_East_E,Economically active: Employee (including full-time students),758,1954,0.38792221084953943
N21000567,Castlereagh_East_F,Economically active: Employee (including full-time students),862,2204,0.3911070780399274
N21000568,Castlereagh_East_G,Economically active: Employee (including full-time students),886,2223,0.3985605038236617
N21000569,Castlereagh_East_H,Economically active: Employee (including full-time students),1339,2462,0.5438667749796913
N21000570,Castlereagh_East_J,Economically active: Employee (including full-time students),713,2161,0.3299398426654327
N21000571,Castlereagh_East_K,Economically active: Employee (including full-time students),721,1594,0.4523212045169385
N21000572,Bannside_A,Economically active: Employee (including full-time students),780,2293,0.340165721761884
N21000573,Bannside_B,Economically active: Employee (including full-time students),1023,2659,0.3847311019180143
N21000574,Bannside_C,Economically active: Employee (including full-time students),787,2223,0.35402609086819614
N21000575,Bannside_D,Economically active: Employee (including full-time students),501,1370,0.3656934306569343
N21000576,Bannside_E,Economically active: Employee (including full-time students),1248,2853,0.4374342797055731
N21000577,Bannside_F,Economically active: Employee (including full-time students),820,1879,0.43640234167110165
N21000578,Bannside_G,Economically active: Employee (including full-time students),721,1658,0.43486127864897467
N21000579,Bannside_H,Economically active: Employee (including full-time students),878,2352,0.37329931972789115
N21000580,Bannside_J,Economically active: Employee (including full-time students),983,2555,0.3847358121330724
N21000581,Ballymena_A,Economically active: Employee (including full-time students),587,1923,0.30525221008840353
N21000582,Ballymena_B,Economically active: Employee (including full-time students),1065,2918,0.36497601096641535
N21000583,Ballymena_C,Economically active: Employee (including full-time students),976,2486,0.3925985518905873
N21000584,Ballymena_D,Economically active: Employee (including full-time students),1124,2711,0.41460715603098486
N21000585,Ballymena_E,Economically active: Employee (including full-time students),1141,2607,0.4376678174146529
N21000586,Ballymena_F,Economically active: Employee (including full-time students),985,2707,0.3638714444033986
N21000587,Ballymena_G,Economically active: Employee (including full-time students),1119,2621,0.4269362838611217
N21000588,Ballymena_H,Economically active: Employee (including full-time students),801,2229,0.35935397039030953
N21000589,Ballymena_J,Economically active: Employee (including full-time students),421,1171,0.3595217762596072
N21000590,Ballymena_K,Economically active: Employee (including full-time students),1290,2918,0.4420836189170665
N21000591,Braid_A,Economically active: Employee (including full-time students),1084,2910,0.3725085910652921
N21000592,Braid_B,Economically active: Employee (including full-time students),769,2126,0.3617121354656632
N21000593,Braid_C,Economically active: Employee (including full-time students),1282,3466,0.3698788228505482
N21000594,Braid_D,Economically active: Employee (including full-time students),505,1372,0.3680758017492711
N21000595,Braid_E,Economically active: Employee (including full-time students),672,1725,0.38956521739130434
N21000596,Braid_F,Economically active: Employee (including full-time students),1190,3179,0.37433155080213903
N21000597,Braid_G,Economically active: Employee (including full-time students),764,2381,0.3208735825283494
N21000598,Braid_H,Economically active: Employee (including full-time students),1347,3426,0.39316987740805603
N21000599,Braid_J,Economically active: Employee (including full-time students),440,1119,0.3932082216264522
N21000600,Braid_K,Economically active: Employee (including full-time students),946,2120,0.44622641509433963
N21000601,Coast_Road_A,Economically active: Employee (including full-time students),508,1475,0.34440677966101696
N21000602,Coast_Road_B,Economically active: Employee (including full-time students),395,1245,0.3172690763052209
N21000603,Coast_Road_C,Economically active: Employee (including full-time students),655,1890,0.34656084656084657
N21000604,Coast_Road_D,Economically active: Employee (including full-time students),734,2146,0.34203168685927304
N21000605,Coast_Road_E,Economically active: Employee (including full-time students),693,2010,0.3447761194029851
N21000606,Coast_Road_F,Economically active: Employee (including full-time students),1129,2404,0.46963394342762066
N21000607,Coast_Road_G,Economically active: Employee (including full-time students),718,1971,0.36428209030948755
N21000608,Coast_Road_H,Economically active: Employee (including full-time students),588,2074,0.28351012536162007
N21000609,Coast_Road_J,Economically active: Employee (including full-time students),557,1790,0.3111731843575419
N21000610,Larne_Lough_A,Economically active: Employee (including full-time students),442,1227,0.3602281988590057
N21000611,Larne_Lough_B,Economically active: Employee (including full-time students),751,2183,0.3440219880897847
N21000612,Larne_Lough_C,Economically active: Employee (including full-time students),1515,3048,0.4970472440944882
N21000613,Larne_Lough_D,Economically active: Employee (including full-time students),877,2300,0.38130434782608696
N21000614,Larne_Lough_E,Economically active: Employee (including full-time students),745,2065,0.36077481840193704
N21000615,Larne_Lough_F,Economically active: Employee (including full-time students),963,2477,0.3887767460637868
N21000616,Larne_Lough_G,Economically active: Employee (including full-time students),584,1488,0.3924731182795699
N21000617,Larne_Lough_H,Economically active: Employee (including full-time students),472,1365,0.3457875457875458
N21000618,Larne_Lough_J,Economically active: Employee (including full-time students),794,2172,0.36556169429097607
N21000619,Carrick_Castle_A,Economically active: Employee (including full-time students),1198,2439,0.4911849118491185
N21000620,Carrick_Castle_B,Economically active: Employee (including full-time students),727,1902,0.3822292323869611
N21000621,Carrick_Castle_C,Economically active: Employee (including full-time students),1239,2692,0.4602526002971768
N21000622,Carrick_Castle_D,Economically active: Employee (including full-time students),761,2196,0.3465391621129326
N21000623,Carrick_Castle_E,Economically active: Employee (including full-time students),1145,2383,0.4804867813680235
N21000624,Carrick_Castle_F,Economically active: Employee (including full-time students),816,2067,0.39477503628447025
N21000625,Carrick_Castle_G,Economically active: Employee (including full-time students),540,1793,0.30117122141662017
N21000626,Carrick_Castle_H,Economically active: Employee (including full-time students),502,1337,0.3754674644727001
N21000627,Carrick_Castle_J,Economically active: Employee (including full-time students),540,1621,0.33312769895126465
N21000628,Knockagh_A,Economically active: Employee (including full-time students),606,1556,0.38946015424164526
N21000629,Knockagh_B,Economically active: Employee (including full-time students),689,1717,0.4012813046010483
N21000630,Knockagh_C,Economically active: Employee (including full-time students),1108,2294,0.48299912816041846
N21000631,Knockagh_D,Economically active: Employee (including full-time students),525,1450,0.3620689655172414
N21000632,Knockagh_E,Economically active: Employee (including full-time students),501,1547,0.32385261797026504
N21000633,Knockagh_F,Economically active: Employee (including full-time students),1156,2704,0.4275147928994083
N21000634,Knockagh_G,Economically active: Employee (including full-time students),1063,2317,0.45878290893396634
N21000635,Knockagh_H,Economically active: Employee (including full-time students),791,2000,0.3955
N21000636,Knockagh_J,Economically active: Employee (including full-time students),753,1688,0.44609004739336494
N21000637,Carntogher_A,Economically active: Employee (including full-time students),1070,3022,0.3540701522170748
N21000638,Carntogher_B,Economically active: Employee (including full-time students),992,2808,0.35327635327635326
N21000639,Carntogher_C,Economically active: Employee (including full-time students),1190,3382,0.3518628030751035
N21000640,Carntogher_D,Economically active: Employee (including full-time students),1334,3721,0.35850577801666217
N21000641,Carntogher_E,Economically active: Employee (including full-time students),891,2339,0.38093202223172296
N21000642,Carntogher_F,Economically active: Employee (including full-time students),609,1896,0.3212025316455696
N21000643,Moyola_A,Economically active: Employee (including full-time students),711,1934,0.36763185108583246
N21000644,Moyola_B,Economically active: Employee (including full-time students),620,1602,0.38701622971285893
N21000645,Moyola_C,Economically active: Employee (including full-time students),1150,3018,0.3810470510271703
N21000646,Moyola_D,Economically active: Employee (including full-time students),658,1872,0.35149572649572647
N21000647,Moyola_E,Economically active: Employee (including full-time students),1107,2921,0.37897980143786375
N21000648,Moyola_F,Economically active: Employee (including full-time students),869,2345,0.37057569296375265
N21000649,Moyola_G,Economically active: Employee (including full-time students),884,2497,0.3540248297957549
N21000650,Moyola_H,Economically active: Employee (including full-time students),880,2398,0.3669724770642202
N21000651,Magherafelt_A,Economically active: Employee (including full-time students),1165,2896,0.4022790055248619
N21000652,Magherafelt_B,Economically active: Employee (including full-time students),1051,2859,0.3676110528156698
N21000653,Magherafelt_C,Economically active: Employee (including full-time students),1438,3316,0.4336550060313631
N21000654,Magherafelt_D,Economically active: Employee (including full-time students),1271,3331,0.3815670969678775
N21000655,Magherafelt_E,Economically active: Employee (including full-time students),909,2409,0.37733499377334995
N21000656,Magherafelt_F,Economically active: Employee (including full-time students),861,2141,0.4021485287248949
N21000657,Magherafelt_G,Economically active: Employee (including full-time students),851,2314,0.36776145203111493
N21000658,Cookstown_A,Economically active: Employee (including full-time students),1098,3163,0.34713879228580463
