SDZ,Area,Series,Count,Population,Value
N21000380,The_Glens_B,Economically inactive: Student,91,2614,0.03481254781943382
N21000381,The_Glens_C,Economically inactive: Student,116,2789,0.04159196844747221
N21000382,The_Glens_D,Economically inactive: Student,61,1882,0.032412327311370885
N21000383,The_Glens_E,Economically inactive: Student,69,1922,0.03590010405827263
N21000384,The_Glens_F,Economically inactive: Student,118,3088,0.03821243523316062
N21000385,The_Glens_G,Economically inactive: Student,93,2027,0.045880611741489885
N21000386,Ballymoney_A,Economically inactive: Student,105,2591,0.04052489386337321
N21000387,Ballymoney_B,Economically inactive: Student,77,2375,0.03242105263157895
N21000388,Ballymoney_C,Economically inactive: Student,83,2209,0.03757356269805342
N21000389,Ballymoney_D,Economically inactive: Student,62,1928,0.032157676348547715
N21000390,Ballymoney_E,Economically inactive: Student,74,2188,0.033820840950639856
N21000391,Ballymoney_F,Economically inactive: Student,99,2347,0.04218150830847891
N21000392,Ballymoney_G,Economically inactive: Student,70,1725,0.04057971014492753
N21000393,Ballymoney_H,Economically inactive: Student,132,3237,0.04077849860982391
N21000394,Ballymoney_J,Economically inactive: Student,36,1236,0.02912621359223301
N21000395,Ballymoney_K,Economically inactive: Student,94,3312,0.028381642512077296
N21000396,Ballymoney_L,Economically inactive: Student,57,1370,0.041605839416058395
N21000397,The_Moor_A,Economically inactive: Student,113,2560,0.044140625
N21000398,The_Moor_B,Economically inactive: Student,108,2920,0.036986301369863014
N21000399,The_Moor_C,Economically inactive: Student,31,1150,0.026956521739130435
N21000400,The_Moor_D,Economically inactive: Student,154,2922,0.05270362765229295
N21000401,The_Moor_E,Economically inactive: Student,63,1565,0.040255591054313096
N21000402,The_Moor_F,Economically inactive: Student,86,2228,0.03859964093357271
N21000403,The_Moor_G,Economically inactive: Student,62,1735,0.035734870317002884
N21000404,The_Moor_H,Economically inactive: Student,93,2047,0.045432340009770394
N21000405,Foyleside_A,Economically inactive: Student,146,2956,0.04939106901217862
N21000406,Foyleside_B,Economically inactive: Student,44,2117,0.020784128483703354
N21000407,Foyleside_C,Economically inactive: Student,135,2420,0.05578512396694215
N21000408,Foyleside_D,Economically inactive: Student,302,3103,0.09732516919110538
N21000409,Foyleside_E,Economically inactive: Student,143,3366,0.042483660130718956
N21000410,Foyleside_F,Economically inactive: Student,87,1544,0.056347150259067356
N21000411,Foyleside_G,Economically inactive: Student,137,2063,0.0664081434803684
N21000412,Ballyarnett_A,Economically inactive: Student,104,2472,0.042071197411003236
N21000413,Ballyarnett_B,Economically inactive: Student,140,2284,0.06129597197898424
N21000414,Ballyarnett_C,Economically inactive: Student,87,1470,0.05918367346938776
N21000415,Ballyarnett_D,Economically inactive: Student,149,3044,0.04894875164257556
N21000416,Ballyarnett_E,Economically inactive: Student,99,2031,0.04874446085672083
N21000417,Ballyarnett_F,Economically inactive: Student,108,2102,0.05137963843958135
N21000418,Ballyarnett_G,Economically inactive: Student,143,2863,0.04994760740482012
N21000419,Ballyarnett_H,Economically inactive: Student,83,1962,0.042303771661569824
N21000420,Ballyarnett_J,Economically inactive: Student,97,2100,0.04619047619047619
N21000421,Ballyarnett_K,Economically inactive: Student,98,2446,0.04006541291905151
N21000422,Ballyarnett_L,Economically inactive: Student,97,2476,0.03917609046849758
N21000423,Waterside_A,Economically inactive: Student,86,2429,0.0354055166735282
N21000424,Waterside_B,Economically inactive: Student,80,1994,0.04012036108324975
N21000425,Waterside_C,Economically inactive: Student,102,2533,0.040268456375838924
N21000426,Waterside_D,Economically inactive: Student,60,1995,0.03007518796992481
N21000427,Waterside_E,Economically inactive: Student,86,2066,0.041626331074540175
N21000428,Waterside_F,Economically inactive: Student,59,2209,0.026708918062471707
N21000429,Waterside_G,Economically inactive: Student,60,2208,0.02717391304347826
N21000430,Waterside_H,Economically inactive: Student,156,2190,0.07123287671232877
N21000431,Waterside_J,Economically inactive: Student,97,2542,0.03815892997639654
N21000432,Waterside_K,Economically inactive: Student,62,2202,0.02815622161671208
N21000433,Waterside_L,Economically inactive: Student,93,2265,0.04105960264900662
N21000434,Waterside_N,Economically inactive: Student,69,2110,0.032701421800947865
N21000435,Waterside_P,Economically inactive: Student,81,2303,0.03517151541467651
N21000436,Faughan_A,Economically inactive: Student,119,2608,0.04562883435582822
N21000437,Faughan_B,Economically inactive: Student,49,1145,0.04279475982532751
N21000438,Faughan_C,Economically inactive: Student,119,2426,0.04905193734542457
N21000439,Faughan_D,Economically inactive: Student,84,2475,0.03393939393939394
N21000440,Faughan_E,Economically inactive: Student,152,3420,0.044444444444444446
N21000441,Faughan_F,Economically inactive: Student,98,2837,0.03454353189989425
N21000442,Faughan_G,Economically inactive: Student,98,2990,0.03277591973244147
N21000443,Faughan_H,Economically inactive: Student,80,1335,0.0599250936329588
N21000444,Sperrin_A,Economically inactive: Student,95,2122,0.044769085768143264
N21000445,Sperrin_B,Economically inactive: Student,110,2978,0.036937541974479515
N21000446,Sperrin_C,Economically inactive: Student,83,2509,0.03308090872857712
N21000447,Sperrin_D,Economically inactive: Student,126,2887,0.04364392102528576
N21000448,Sperrin_E,Economically inactive: Student,45,1393,0.03230437903804738
N21000449,Sperrin_F,Economically inactive: Student,155,3048,0.05085301837270341
N21000450,Sperrin_G,Economically inactive: Student,101,2720,0.03713235294117647
N21000451,Sperrin_H,Economically inactive: Student,92,2932,0.03137789904502047
N21000452,Sperrin_J,Economically inactive: Student,50,1439,0.03474635163307853
N21000453,Sperrin_K,Economically inactive: Student,134,2691,0.04979561501300632
N21000454,Derg_A,Economically inactive: Student,120,2135,0.05620608899297424
N21000455,Derg_B,Economically inactive: Student,75,1978,0.037917087967644085
N21000456,Derg_C,Economically inactive: Student,107,2442,0.04381654381654382
N21000457,Derg_D,Economically inactive: Student,63,1908,0.0330188679245283
N21000458,Derg_E,Economically inactive: Student,54,1425,0.037894736842105266
N21000459,Derg_F,Economically inactive: Student,103,2980,0.03456375838926175
N21000460,Derg_G,Economically inactive: Student,77,1933,0.03983445421624418
N21000461,Derg_H,Economically inactive: Student,124,3008,0.041223404255319146
N21000462,Erne_East_A,Economically inactive: Student,137,2860,0.0479020979020979
N21000463,Erne_East_B,Economically inactive: Student,133,2828,0.04702970297029703
N21000464,Erne_East_C,Economically inactive: Student,85,1898,0.044783983140147525
N21000465,Erne_East_D,Economically inactive: Student,93,3020,0.030794701986754967
N21000466,Erne_East_E,Economically inactive: Student,119,2777,0.042851998559596684
N21000467,Erne_East_F,Economically inactive: Student,126,2564,0.04914196567862714
N21000468,Erne_West_A,Economically inactive: Student,111,2272,0.0488556338028169
N21000469,Erne_West_B,Economically inactive: Student,72,1575,0.045714285714285714
N21000470,Erne_West_C,Economically inactive: Student,137,2914,0.047014413177762525
N21000471,Erne_West_D,Economically inactive: Student,118,2683,0.04398061871039881
N21000472,Erne_West_E,Economically inactive: Student,100,2499,0.040016006402561026
N21000473,Erne_West_F,Economically inactive: Student,130,2717,0.04784688995215311
N21000474,Enniskillen_A,Economically inactive: Student,112,1917,0.058424621804903494
N21000475,Enniskillen_B,Economically inactive: Student,96,2666,0.03600900225056264
N21000476,Enniskillen_C,Economically inactive: Student,93,2226,0.04177897574123989
N21000477,Enniskillen_D,Economically inactive: Student,81,2478,0.03268765133171913
N21000478,Enniskillen_E,Economically inactive: Student,40,1607,0.024891101431238332
N21000479,Enniskillen_F,Economically inactive: Student,98,2340,0.04188034188034188
N21000480,Enniskillen_G,Economically inactive: Student,110,2900,0.03793103448275862
N21000481,Enniskillen_H,Economically inactive: Student,86,2317,0.03711696158826068
N21000482,Erne_North_A,Economically inactive: Student,72,2283,0.03153745072273324
N21000483,Erne_North_B,Economically inactive: Student,110,2534,0.043409629044988164
N21000484,Erne_North_C,Economically inactive: Student,79,1799,0.04391328515842134
N21000485,Erne_North_D,Economically inactive: Student,88,2325,0.0378494623655914
N21000486,Erne_North_E,Economically inactive: Student,57,1364,0.041788856304985335
N21000487,Erne_North_F,Economically inactive: Student,119,2645,0.04499054820415879
N21000488,Erne_North_G,Economically inactive: Student,81,2134,0.03795688847235239
N21000489,West_Tyrone_A,Economically inactive: Student,102,2498,0.04083266613290633
N21000490,West_Tyrone_B,Economically inactive: Student,73,1686,0.04329774614472123
N21000491,West_Tyrone_C,Economically inactive: Student,118,2954,0.03994583615436696
N21000492,West_Tyrone_D,Economically inactive: Student,28,1217,0.023007395234182416
N21000493,West_Tyrone_E,Economically inactive: Student,102,2772,0.0367965367965368
N21000494,West_Tyrone_F,Economically inactive: Student,112,2866,0.039078855547801813
N21000495,West_Tyrone_G,Economically inactive: Student,110,2610,0.0421455938697318
N21000496,Omagh_A,Economically inactive: Student,125,3211,0.03892868265337901
N21000497,Omagh_B,Economically inactive: Student,55,1231,0.04467912266450041
N21000498,Omagh_C,Economically inactive: Student,106,2749,0.038559476173153875
N21000499,Omagh_D,Economically inactive: Student,45,1670,0.02694610778443114
N21000500,Omagh_E,Economically inactive: Student,79,2335,0.033832976445396144
N21000501,Omagh_F,Economically inactive: Student,69,1767,0.03904923599320883
N21000502,Omagh_G,Economically inactive: Student,92,2468,0.03727714748784441
N21000503,Omagh_H,Economically inactive: Student,162,3048,0.0531496062992126
N21000504,Mid_Tyrone_A,Economically inactive: Student,116,2963,0.03914951063111711
N21000505,Mid_Tyrone_B,Economically inactive: Student,149,2878,0.051772063933287
N21000506,Mid_Tyrone_C,Economically inactive: Student,81,1978,0.04095045500505561
N21000507,Mid_Tyrone_D,Economically inactive: Student,121,2761,0.043824701195219126
N21000508,Mid_Tyrone_E,Economically inactive: Student,122,3076,0.03966189856957087
N21000509,Mid_Tyrone_F,Economically inactive: Student,95,1814,0.05237045203969129
N21000510,Mid_Tyrone_G,Economically inactive: Student,98,2120,0.04622641509433962
N21000511,Downshire_West_A,Economically inactive: Student,65,2657,0.024463680843056078
N21000512,Downshire_West_B,Economically inactive: Student,89,2800,0.031785714285714285
N21000513,Downshire_West_C,Economically inactive: Student,101,2659,0.03798420458819105
N21000514,Downshire_West_D,Economically inactive: Student,66,2232,0.02956989247311828
N21000515,Downshire_West_E,Economically inactive: Student,47,1793,0.026213050752928055
N21000516,Downshire_West_F,Economically inactive: Student,52,1716,0.030303030303030304
N21000517,Downshire_West_G,Economically inactive: Student,125,3336,0.03747002398081535
N21000518,Killultagh_A,Economically inactive: Student,95,2441,0.038918476034412126
N21000519,Killultagh_B,Economically inactive: Student,112,2727,0.04107077374404107
N21000520,Killultagh_C,Economically inactive: Student,149,3213,0.04637410519763461
N21000521,Killultagh_D,Economically inactive: Student,90,2271,0.03963011889035667
N21000522,Killultagh_E,Economically inactive: Student,71,3244,0.021886559802712702
N21000523,Killultagh_F,Economically inactive: Student,60,2251,0.02665482007996446
N21000524,Killultagh_G,Economically inactive: Student,118,2735,0.04314442413162706
N21000525,Killultagh_H,Economically inactive: Student,98,3135,0.03125996810207336
N21000526,Lisburn_South_A,Economically inactive: Student,49,1423,0.03443429374560787
N21000527,Lisburn_South_B,Economically inactive: Student,116,2459,0.04717364782431883
N21000528,Lisburn_South_C,Economically inactive: Student,104,2835,0.03668430335097002
N21000529,Lisburn_South_D,Economically inactive: Student,67,2081,0.032196059586737144
N21000530,Lisburn_South_E,Economically inactive: Student,109,3610,0.030193905817174516
N21000531,Lisburn_South_F,Economically inactive: Student,41,1382,0.029667149059334298
N21000532,Lisburn_South_G,Economically inactive: Student,99,2910,0.03402061855670103
N21000533,Lisburn_South_H,Economically inactive: Student,89,2627,0.03387894937190712
N21000534,Lisburn_South_J,Economically inactive: Student,73,2355,0.03099787685774947
N21000535,Lisburn_South_K,Economically inactive: Student,106,2636,0.04021244309559939
N21000536,Lisburn_North_A,Economically inactive: Student,27,1389,0.019438444924406047
N21000537,Lisburn_North_B,Economically inactive: Student,66,1633,0.04041641151255358
N21000538,Lisburn_North_C,Economically inactive: Student,104,2910,0.03573883161512027
N21000539,Lisburn_North_D,Economically inactive: Student,67,2122,0.03157398680490104
N21000540,Lisburn_North_E,Economically inactive: Student,42,2012,0.020874751491053677
N21000541,Lisburn_North_F,Economically inactive: Student,100,3036,0.03293807641633729
N21000542,Lisburn_North_G,Economically inactive: Student,127,3716,0.034176533907427344
N21000543,Lisburn_North_H,Economically inactive: Student,81,2180,0.037155963302752296
N21000544,Lisburn_North_J,Economically inactive: Student,80,2226,0.03593890386343217
N21000545,Lisburn_North_K,Economically inactive: Student,63,2224,0.028327338129496404
N21000546,Downshire_East_A,Economically inactive: Student,140,3264,0.0428921568627451
N21000547,Downshire_East_B,Economically inactive: Student,51,1729,0.029496818970503182
N21000548,Downshire_East_C,Economically inactive: Student,48,1830,0.02622950819672131
N21000549,Downshire_East_D,Economically inactive: Student,104,2371,0.043863348797975536
N21000550,Downshire_East_E,Economically inactive: Student,135,3338,0.04044337926902337
N21000551,Downshire_East_F,Economically inactive: Student,79,2168,0.03643911439114391
N21000552,Downshire_East_G,Economically inactive: Student,84,2047,0.04103566194430874
N21000553,Castlereagh_South_A,Economically inactive: Student,86,2660,0.032330827067669175
N21000554,Castlereagh_South_B,Economically inactive: Student,110,3114,0.035324341682723186
N21000555,Castlereagh_South_C,Economically inactive: Student,80,2121,0.03771805752003772
N21000556,Castlereagh_South_D,Economically inactive: Student,118,2828,0.04172560113154172
N21000557,Castlereagh_South_E,Economically inactive: Student,135,3619,0.03730312240950539
N21000558,Castlereagh_South_F,Economically inactive: Student,65,1572,0.041348600508905854
N21000559,Castlereagh_South_G,Economically inactive: Student,79,2188,0.03610603290676417
N21000560,Castlereagh_South_H,Economically inactive: Student,77,2330,0.03304721030042918
N21000561,Castlereagh_South_J,Economically inactive: Student,146,3057,0.04775924108603206
N21000562,Castlereagh_East_A,Economically inactive: Student,104,2519,0.04128622469233823
N21000563,Castlereagh_East_B,Economically inactive: Student,76,2478,0.03066989507667474
N21000564,Castlereagh_East_C,Economically inactive: Student,77,2375,0.03242105263157895
N21000565,Castlereagh_East_D,Economically inactive: Student,44,1929,0.02280974598237429
N21000566,Castlereagh_East_E,Economically inactive: Student,67,1954,0.03428863868986694
N21000567,Castlereagh_East_F,Economically inactive: Student,67,2204,0.030399274047186932
N21000568,Castlereagh_East_G,Economically inactive: Student,73,2223,0.03283850652271705
N21000569,Castlereagh_East_H,Economically inactive: Student,56,2462,0.022745735174654752
N21000570,Castlereagh_East_J,Economically inactive: Student,86,2161,0.03979639055992596
N21000571,Castlereagh_East_K,Economically inactive: Student,47,1594,0.029485570890840654
N21000572,Bannside_A,Economically inactive: Student,72,2293,0.03139991277802006
N21000573,Bannside_B,Economically inactive: Student,70,2659,0.026325686348251224
N21000574,Bannside_C,Economically inactive: Student,85,2223,0.038236617183985605
N21000575,Bannside_D,Economically inactive: Student,42,1370,0.030656934306569343
N21000576,Bannside_E,Economically inactive: Student,93,2853,0.03259726603575184
N21000577,Bannside_F,Economically inactive: Student,61,1879,0.032464076636508785
N21000578,Bannside_G,Economically inactive: Student,53,1658,0.031966224366706875
N21000579,Bannside_H,Economically inactive: Student,98,2352,0.041666666666666664
N21000580,Bannside_J,Economically inactive: Student,78,2555,0.030528375733855185
N21000581,Ballymena_A,Economically inactive: Student,93,1923,0.0483619344773791
N21000582,Ballymena_B,Economically inactive: Student,82,2918,0.02810143934201508
N21000583,Ballymena_C,Economically inactive: Student,94,2486,0.03781174577634755
N21000584,Ballymena_D,Economically inactive: Student,88,2711,0.03246034673552195
N21000585,Ballymena_E,Economically inactive: Student,64,2607,0.02454929037207518
N21000586,Ballymena_F,Economically inactive: Student,96,2707,0.03546361285555966
N21000587,Ballymena_G,Economically inactive: Student,66,2621,0.02518122853872568
N21000588,Ballymena_H,Economically inactive: Student,71,2229,0.031852848811126065
N21000589,Ballymena_J,Economically inactive: Student,39,1171,0.033304867634500426
N21000590,Ballymena_K,Economically inactive: Student,107,2918,0.03666895133653187
N21000591,Braid_A,Economically inactive: Student,120,2910,0.041237113402061855
N21000592,Braid_B,Economically inactive: Student,80,2126,0.03762935089369708
N21000593,Braid_C,Economically inactive: Student,141,3466,0.04068090017311021
N21000594,Braid_D,Economically inactive: Student,44,1372,0.03206997084548105
N21000595,Braid_E,Economically inactive: Student,50,1725,0.028985507246376812
N21000596,Braid_F,Economically inactive: Student,106,3179,0.03334381881094684
N21000597,Braid_G,Economically inactive: Student,73,2381,0.030659386812263753
N21000598,Braid_H,Economically inactive: Student,116,3426,0.033858727378867484
N21000599,Braid_J,Economically inactive: Student,21,1119,0.01876675603217158
N21000600,Braid_K,Economically inactive: Student,73,2120,0.03443396226415094
N21000601,Coast_Road_A,Economically inactive: Student,65,1475,0.04406779661016949
N21000602,Coast_Road_B,Economically inactive: Student,48,1245,0.03855421686746988
N21000603,Coast_Road_C,Economically inactive: Student,61,1890,0.032275132275132276
N21000604,Coast_Road_D,Economically inactive: Student,79,2146,0.03681267474370923
N21000605,Coast_Road_E,Economically inactive: Student,64,2010,0.031840796019900496
N21000606,Coast_Road_F,Economically inactive: Student,81,2404,0.03369384359400998
N21000607,Coast_Road_G,Economically inactive: Student,73,1971,0.037037037037037035
N21000608,Coast_Road_H,Economically inactive: Student,92,2074,0.044358727097396335
N21000609,Coast_Road_J,Economically inactive: Student,47,1790,0.026256983240223464
N21000610,Larne_Lough_A,Economically inactive: Student,31,1227,0.02526487367563162
N21000611,Larne_Lough_B,Economically inactive: Student,71,2183,0.03252404947320202
N21000612,Larne_Lough_C,Economically inactive: Student,104,3048,0.03412073490813648
N21000613,Larne_Lough_D,Economically inactive: Student,88,2300,0.03826086956521739
N21000614,Larne_Lough_E,Economically inactive: Student,69,2065,0.03341404358353511
N21000615,Larne_Lough_F,Economically inactive: Student,80,2477,0.03229713362939039
N21000616,Larne_Lough_G,Economically inactive: Student,50,1488,0.033602150537634407
N21000617,Larne_Lough_H,Economically inactive: Student,40,1365,0.029304029304029304
N21000618,Larne_Lough_J,Economically inactive: Student,73,2172,0.03360957642725598
N21000619,Carrick_Castle_A,Economically inactive: Student,119,2439,0.04879048790487905
N21000620,Carrick_Castle_B,Economically inactive: Student,69,1902,0.03627760252365931
N21000621,Carrick_Castle_C,Economically inactive: Student,145,2692,0.05386329866270431
N21000622,Carrick_Castle_D,Economically inactive: Student,83,2196,0.0377959927140255
N21000623,Carrick_Castle_E,Economically inactive: Student,82,2383,0.03441040704993705
N21000624,Carrick_Castle_F,Economically inactive: Student,51,2067,0.02467343976777939
N21000625,Carrick_Castle_G,Economically inactive: Student,46,1793,0.025655326268823202
N21000626,Carrick_Castle_H,Economically inactive: Student,47,1337,0.035153328347045626
N21000627,Carrick_Castle_J,Economically inactive: Student,28,1621,0.01727328809376928
N21000628,Knockagh_A,Economically inactive: Student,55,1556,0.03534704370179949
N21000629,Knockagh_B,Economically inactive: Student,36,1717,0.020966802562609202
N21000630,Knockagh_C,Economically inactive: Student,88,2294,0.03836094158674804
N21000631,Knockagh_D,Economically inactive: Student,53,1450,0.036551724137931035
N21000632,Knockagh_E,Economically inactive: Student,53,1547,0.03425985778926956
N21000633,Knockagh_F,Economically inactive: Student,111,2704,0.04105029585798817
N21000634,Knockagh_G,Economically inactive: Student,111,2317,0.04790677600345274
N21000635,Knockagh_H,Economically inactive: Student,54,2000,0.027
N21000636,Knockagh_J,Economically inactive: Student,56,1688,0.03317535545023697
N21000637,Carntogher_A,Economically inactive: Student,119,3022,0.039377895433487756
N21000638,Carntogher_B,Economically inactive: Student,120,2808,0.042735042735042736
N21000639,Carntogher_C,Economically inactive: Student,162,3382,0.047900650502661145
N21000640,Carntogher_D,Economically inactive: Student,159,3721,0.04273044880408492
N21000641,Carntogher_E,Economically inactive: Student,96,2339,0.041043180846515606
N21000642,Carntogher_F,Economically inactive: Student,60,1896,0.03164556962025317
N21000643,Moyola_A,Economically inactive: Student,91,1934,0.04705274043433299
N21000644,Moyola_B,Economically inactive: Student,63,1602,0.03932584269662921
N21000645,Moyola_C,Economically inactive: Student,116,3018,0.038436050364479786
N21000646,Moyola_D,Economically inactive: Student,78,1872,0.041666666666666664
N21000647,Moyola_E,Economically inactive: Student,113,2921,0.038685381718589526
N21000648,Moyola_F,Economically inactive: Student,75,2345,0.031982942430703626
N21000649,Moyola_G,Economically inactive: Student,109,2497,0.043652382859431314
N21000650,Moyola_H,Economically inactive: Student,90,2398,0.03753127606338615
N21000651,Magherafelt_A,Economically inactive: Student,127,2896,0.043853591160220994
N21000652,Magherafelt_B,Economically inactive: Student,122,2859,0.04267226302903113
N21000653,Magherafelt_C,Economically inactive: Student,124,3316,0.03739445114595899
N21000654,Magherafelt_D,Economically inactive: Student,128,3331,0.03842689882918043
N21000655,Magherafelt_E,Economically inactive: Student,98,2409,0.0406807804068078
N21000656,Magherafelt_F,Economically inactive: Student,89,2141,0.04156936011209715
N21000657,Magherafelt_G,Economically inactive: Student,101,2314,0.04364736387208297
N21000658,Cookstown_A,Economically inactive: Student,122,3163,0.038570976920644956
N21000659,Cookstown_B,Economically inactive: Student,95,2914,0.03260123541523679
N21000660,Cookstown_C,Economically inactive: Student,94,2536,0.03706624605678233
N21000661,Cookstown_D,Economically inactive: Student,108,2736,0.039473684210526314
N21000662,Cookstown_E,Economically inactive: Student,83,2359,0.035184400169563375
N21000663,Cookstown_F,Economically inactive: Student,81,2260,0.03584070796460177
N21000664,Cookstown_G,Economically inactive: Student,62,1988,0.03118712273641851
N21000665,Cookstown_H,Economically inactive: Student,55,2100,0.02619047619047619
N21000666,Cookstown_J,Economically inactive: Student,113,2863,0.03946908836884387
N21000667,Cookstown_K,Economically inactive: Student,63,1698,0.037102473498233215
N21000668,Torrent_A,Economically inactive: Student,119,2873,0.04142011834319527
N21000669,Torrent_B,Economically inactive: Student,118,2949,0.04001356391997287
N21000670,Torrent_C,Economically inactive: Student,84,2335,0.035974304068522485
N21000671,Torrent_D,Economically inactive: Student,153,3812,0.040136411332633785
N21000672,Torrent_E,Economically inactive: Student,93,2322,0.040051679586563305
N21000673,Torrent_F,Economically inactive: Student,162,3692,0.043878656554712896
N21000674,Torrent_G,Economically inactive: Student,80,2229,0.03589053387169134
N21000675,Torrent_H,Economically inactive: Student,116,2809,0.041295834816660736
N21000676,Dungannon_A,Economically inactive: Student,133,3376,0.039395734597156395
N21000677,Dungannon_B,Economically inactive: Student,109,2409,0.0452469904524699
N21000678,Dungannon_C,Economically inactive: Student,54,1245,0.043373493975903614
N21000679,Dungannon_D,Economically inactive: Student,83,2896,0.028660220994475138
N21000680,Dungannon_E,Economically inactive: Student,81,2677,0.030257751214045572
N21000681,Dungannon_F,Economically inactive: Student,153,3748,0.04082177161152615
N21000682,Dungannon_G,Economically inactive: Student,96,2772,0.03463203463203463
N21000683,Dungannon_H,Economically inactive: Student,79,2828,0.027934936350777935
N21000684,Dungannon_J,Economically inactive: Student,58,1941,0.029881504379185988
N21000685,Dungannon_K,Economically inactive: Student,61,1749,0.03487707261292167
N21000686,Clogher_Valley_A,Economically inactive: Student,78,2927,0.026648445507345405
N21000687,Clogher_Valley_B,Economically inactive: Student,156,3633,0.042939719240297276
N21000688,Clogher_Valley_C,Economically inactive: Student,58,1708,0.03395784543325527
N21000689,Clogher_Valley_D,Economically inactive: Student,115,3083,0.037301329873499836
N21000690,Clogher_Valley_E,Economically inactive: Student,157,4077,0.03850870738287957
N21000691,Clogher_Valley_F,Economically inactive: Student,101,3077,0.03282417939551511
N21000692,Clogher_Valley_G,Economically inactive: Student,66,2139,0.030855539971949508
N21000693,Clogher_Valley_H,Economically inactive: Student,36,1353,0.026607538802660754
N21000694,Slieve_Gullion_A,Economically inactive: Student,105,2645,0.03969754253308128
N21000695,Slieve_Gullion_B,Economically inactive: Student,106,2084,0.0508637236084453
N21000696,Slieve_Gullion_C,Economically inactive: Student,86,2873,0.029933867037939436
N21000697,Slieve_Gullion_D,Economically inactive: Student,88,2396,0.03672787979966611
N21000698,Slieve_Gullion_E,Economically inactive: Student,120,2772,0.04329004329004329
N21000699,Slieve_Gullion_F,Economically inactive: Student,182,3550,0.05126760563380282
N21000700,Slieve_Gullion_G,Economically inactive: Student,182,2761,0.0659181455994205
N21000701,Slieve_Gullion_H,Economically inactive: Student,175,3059,0.057208237986270026
N21000702,Slieve_Gullion_J,Economically inactive: Student,111,1944,0.05709876543209876
N21000703,Slieve_Gullion_K,Economically inactive: Student,142,2723,0.052148365773044436
N21000704,Slieve_Gullion_L,Economically inactive: Student,113,2365,0.04778012684989429
N21000705,Slieve_Gullion_N,Economically inactive: Student,71,1573,0.04513668150031786
N21000706,Newry_A,Economically inactive: Student,90,2784,0.032327586206896554
N21000707,Newry_B,Economically inactive: Student,87,2193,0.03967168262653899
N21000708,Newry_C,Economically inactive: Student,55,1585,0.03470031545741325
N21000709,Newry_D,Economically inactive: Student,93,2223,0.04183535762483131
N21000710,Newry_E,Economically inactive: Student,81,2164,0.03743068391866913
N21000711,Newry_F,Economically inactive: Student,103,2218,0.046438232642019836
N21000712,Newry_G,Economically inactive: Student,70,2005,0.034912718204488775
N21000713,Newry_H,Economically inactive: Student,58,1600,0.03625
N21000714,Newry_J,Economically inactive: Student,68,1840,0.03695652173913044
N21000715,Newry_K,Economically inactive: Student,85,2250,0.03777777777777778
N21000716,Newry_L,Economically inactive: Student,91,2674,0.034031413612565446
N21000717,Newry_N,Economically inactive: Student,125,2403,0.05201831044527674
N21000718,Newry_P,Economically inactive: Student,99,1977,0.05007587253414264
N21000719,Crotlieve_A,Economically inactive: Student,117,2944,0.03974184782608696
N21000720,Crotlieve_B,Economically inactive: Student,119,2785,0.04272890484739677
N21000721,Crotlieve_C,Economically inactive: Student,112,3032,0.036939313984168866
N21000722,Crotlieve_D,Economically inactive: Student,89,1719,0.051774287376381616
N21000723,Crotlieve_E,Economically inactive: Student,106,2263,0.04684047724259832
N21000724,Crotlieve_F,Economically inactive: Student,142,2490,0.0570281124497992
N21000725,Crotlieve_G,Economically inactive: Student,176,3220,0.0546583850931677
N21000726,Crotlieve_H,Economically inactive: Student,144,3118,0.046183450930083386
N21000727,Crotlieve_J,Economically inactive: Student,80,1788,0.0447427293064877
N21000728,Crotlieve_K,Economically inactive: Student,86,2805,0.030659536541889482
N21000729,Crotlieve_L,Economically inactive: Student,112,2502,0.04476418864908074
N21000730,The_Mournes_A,Economically inactive: Student,108,2243,0.04814979937583593
N21000731,The_Mournes_B,Economically inactive: Student,92,1885,0.04880636604774536
N21000732,The_Mournes_C,Economically inactive: Student,72,1598,0.04505632040050062
N21000733,The_Mournes_D,Economically inactive: Student,102,2474,0.041228779304769606
N21000734,The_Mournes_E,Economically inactive: Student,100,2341,0.042716787697565144
N21000735,The_Mournes_F,Economically inactive: Student,102,2339,0.04360837964942283
N21000736,The_Mournes_G,Economically inactive: Student,151,3592,0.042037861915367486
N21000737,The_Mournes_H,Economically inactive: Student,59,2012,0.029324055666003976
N21000738,The_Mournes_J,Economically inactive: Student,86,2098,0.04099142040038131
N21000739,The_Mournes_K,Economically inactive: Student,121,2989,0.04048176647708264
N21000740,The_Mournes_L,Economically inactive: Student,57,1826,0.0312157721796276
N21000741,The_Mournes_N,Economically inactive: Student,83,2153,0.03855085926614027
N21000742,The_Mournes_P,Economically inactive: Student,71,2654,0.026752072343632253
N21000743,Slieve_Croob_A,Economically inactive: Student,109,2646,0.041194255479969764
N21000744,Slieve_Croob_B,Economically inactive: Student,45,1344,0.033482142857142856
N21000745,Slieve_Croob_C,Economically inactive: Student,106,2808,0.03774928774928775
N21000746,Slieve_Croob_D,Economically inactive: Student,114,3085,0.036952998379254455
N21000747,Slieve_Croob_E,Economically inactive: Student,103,2609,0.03947872748179379
N21000748,Slieve_Croob_F,Economically inactive: Student,71,1969,0.03605891315388522
N21000749,Slieve_Croob_G,Economically inactive: Student,128,2788,0.04591104734576758
N21000750,Slieve_Croob_H,Economically inactive: Student,66,1539,0.042884990253411304
