SDZ,Area,Series,Count,Population,Value
N21000311,Black_Mountain_L,Economically inactive: Long-term sick or disabled,246,2438,0.10090237899917966
N21000312,Black_Mountain_N,Economically inactive: Long-term sick or disabled,277,2389,0.11594809543742152
N21000313,Black_Mountain_P,Economically inactive: Long-term sick or disabled,321,2561,0.1253416634127294
N21000314,Black_Mountain_Q,Economically inactive: Long-term sick or disabled,177,1788,0.09899328859060402
N21000315,Black_Mountain_R,Economically inactive: Long-term sick or disabled,192,2637,0.07281001137656427
N21000316,Court_A,Economically inactive: Long-term sick or disabled,135,1574,0.08576874205844981
N21000317,Court_B,Economically inactive: Long-term sick or disabled,185,1870,0.09893048128342247
N21000318,Court_C,Economically inactive: Long-term sick or disabled,192,1577,0.12175015852885225
N21000319,Court_D,Economically inactive: Long-term sick or disabled,259,1695,0.1528023598820059
N21000320,Court_E,Economically inactive: Long-term sick or disabled,108,2396,0.045075125208681135
N21000321,Court_F,Economically inactive: Long-term sick or disabled,149,1196,0.1245819397993311
N21000322,Court_G,Economically inactive: Long-term sick or disabled,193,1275,0.15137254901960784
N21000323,Court_H,Economically inactive: Long-term sick or disabled,240,1831,0.1310759148006554
N21000324,Court_J,Economically inactive: Long-term sick or disabled,174,1937,0.08982963345379452
N21000325,Court_K,Economically inactive: Long-term sick or disabled,275,1621,0.16964836520666254
N21000326,Court_L,Economically inactive: Long-term sick or disabled,114,1368,0.08333333333333333
N21000327,Court_N,Economically inactive: Long-term sick or disabled,214,1678,0.12753277711561384
N21000328,Court_P,Economically inactive: Long-term sick or disabled,220,1503,0.14637391882900866
N21000329,Court_Q,Economically inactive: Long-term sick or disabled,193,1288,0.1498447204968944
N21000330,Court_R,Economically inactive: Long-term sick or disabled,176,1521,0.11571334648257725
N21000331,Court_S,Economically inactive: Long-term sick or disabled,354,2189,0.161717679305619
N21000332,Court_T,Economically inactive: Long-term sick or disabled,192,1435,0.1337979094076655
N21000333,Court_U,Economically inactive: Long-term sick or disabled,159,1267,0.1254932912391476
N21000334,Court_W,Economically inactive: Long-term sick or disabled,307,2045,0.15012224938875304
N21000335,Court_X,Economically inactive: Long-term sick or disabled,210,2210,0.09502262443438914
N21000336,Benbradagh_A,Economically inactive: Long-term sick or disabled,241,3005,0.08019966722129784
N21000337,Benbradagh_B,Economically inactive: Long-term sick or disabled,95,1852,0.05129589632829374
N21000338,Benbradagh_C,Economically inactive: Long-term sick or disabled,129,1465,0.08805460750853242
N21000339,Benbradagh_D,Economically inactive: Long-term sick or disabled,158,2975,0.05310924369747899
N21000340,Benbradagh_E,Economically inactive: Long-term sick or disabled,196,3308,0.0592503022974607
N21000341,Benbradagh_F,Economically inactive: Long-term sick or disabled,251,3346,0.07501494321578003
N21000342,Benbradagh_G,Economically inactive: Long-term sick or disabled,80,1868,0.042826552462526764
N21000343,Limavady_A,Economically inactive: Long-term sick or disabled,225,2860,0.07867132867132867
N21000344,Limavady_B,Economically inactive: Long-term sick or disabled,158,1228,0.12866449511400652
N21000345,Limavady_C,Economically inactive: Long-term sick or disabled,158,2268,0.06966490299823633
N21000346,Limavady_D,Economically inactive: Long-term sick or disabled,146,3232,0.04517326732673267
N21000347,Limavady_E,Economically inactive: Long-term sick or disabled,427,2739,0.15589631252281855
N21000348,Limavady_F,Economically inactive: Long-term sick or disabled,78,2095,0.037231503579952266
N21000349,Limavady_G,Economically inactive: Long-term sick or disabled,111,1808,0.06139380530973451
N21000350,Bann_A,Economically inactive: Long-term sick or disabled,51,1155,0.04415584415584416
N21000351,Bann_B,Economically inactive: Long-term sick or disabled,96,2783,0.034495149119655046
N21000352,Bann_C,Economically inactive: Long-term sick or disabled,121,2402,0.050374687760199835
N21000353,Bann_D,Economically inactive: Long-term sick or disabled,160,3529,0.04533862283933125
N21000354,Bann_E,Economically inactive: Long-term sick or disabled,60,1863,0.0322061191626409
N21000355,Bann_F,Economically inactive: Long-term sick or disabled,102,1252,0.08146964856230032
N21000356,Bann_G,Economically inactive: Long-term sick or disabled,70,2857,0.024501225061253063
N21000357,Bann_H,Economically inactive: Long-term sick or disabled,123,1694,0.07260920897284534
N21000358,Coleraine_A,Economically inactive: Long-term sick or disabled,333,2830,0.1176678445229682
N21000359,Coleraine_B,Economically inactive: Long-term sick or disabled,90,2729,0.03297911322828875
N21000360,Coleraine_C,Economically inactive: Long-term sick or disabled,214,2624,0.08155487804878049
N21000361,Coleraine_D,Economically inactive: Long-term sick or disabled,127,1288,0.0986024844720497
N21000362,Coleraine_E,Economically inactive: Long-term sick or disabled,212,1877,0.11294619072988812
N21000363,Coleraine_F,Economically inactive: Long-term sick or disabled,140,2351,0.059549128030625266
N21000364,Coleraine_G,Economically inactive: Long-term sick or disabled,270,2188,0.12340036563071298
N21000365,Coleraine_H,Economically inactive: Long-term sick or disabled,121,2775,0.0436036036036036
N21000366,Coleraine_J,Economically inactive: Long-term sick or disabled,102,2793,0.036519871106337275
N21000367,Coleraine_K,Economically inactive: Long-term sick or disabled,83,2171,0.03823122984799632
N21000368,Causeway_A,Economically inactive: Long-term sick or disabled,59,1427,0.04134548002803083
N21000369,Causeway_B,Economically inactive: Long-term sick or disabled,96,1286,0.07465007776049767
N21000370,Causeway_C,Economically inactive: Long-term sick or disabled,101,1247,0.0809943865276664
N21000371,Causeway_D,Economically inactive: Long-term sick or disabled,145,1783,0.08132361189007291
N21000372,Causeway_E,Economically inactive: Long-term sick or disabled,77,3081,0.024991885751379422
N21000373,Causeway_F,Economically inactive: Long-term sick or disabled,73,2068,0.03529980657640232
N21000374,Causeway_G,Economically inactive: Long-term sick or disabled,184,2653,0.06935544666415379
N21000375,Causeway_H,Economically inactive: Long-term sick or disabled,75,3132,0.023946360153256706
N21000376,Causeway_J,Economically inactive: Long-term sick or disabled,86,1999,0.04302151075537769
N21000377,Causeway_K,Economically inactive: Long-term sick or disabled,155,2985,0.051926298157453935
N21000378,Causeway_L,Economically inactive: Long-term sick or disabled,180,2882,0.062456627342123525
N21000379,The_Glens_A,Economically inactive: Long-term sick or disabled,136,3155,0.043106180665610144
N21000380,The_Glens_B,Economically inactive: Long-term sick or disabled,254,2614,0.0971690895179801
N21000381,The_Glens_C,Economically inactive: Long-term sick or disabled,140,2789,0.05019720329867336
N21000382,The_Glens_D,Economically inactive: Long-term sick or disabled,144,1882,0.0765143464399575
N21000383,The_Glens_E,Economically inactive: Long-term sick or disabled,90,1922,0.046826222684703434
N21000384,The_Glens_F,Economically inactive: Long-term sick or disabled,121,3088,0.0391839378238342
N21000385,The_Glens_G,Economically inactive: Long-term sick or disabled,94,2027,0.046373951652688705
N21000386,Ballymoney_A,Economically inactive: Long-term sick or disabled,148,2591,0.057120802778849865
N21000387,Ballymoney_B,Economically inactive: Long-term sick or disabled,164,2375,0.06905263157894737
N21000388,Ballymoney_C,Economically inactive: Long-term sick or disabled,97,2209,0.04391127206880942
N21000389,Ballymoney_D,Economically inactive: Long-term sick or disabled,248,1928,0.12863070539419086
N21000390,Ballymoney_E,Economically inactive: Long-term sick or disabled,221,2188,0.1010054844606947
N21000391,Ballymoney_F,Economically inactive: Long-term sick or disabled,75,2347,0.031955688112484025
N21000392,Ballymoney_G,Economically inactive: Long-term sick or disabled,74,1725,0.042898550724637684
N21000393,Ballymoney_H,Economically inactive: Long-term sick or disabled,153,3237,0.047265987025023166
N21000394,Ballymoney_J,Economically inactive: Long-term sick or disabled,78,1236,0.06310679611650485
N21000395,Ballymoney_K,Economically inactive: Long-term sick or disabled,138,3312,0.041666666666666664
N21000396,Ballymoney_L,Economically inactive: Long-term sick or disabled,97,1370,0.0708029197080292
N21000397,The_Moor_A,Economically inactive: Long-term sick or disabled,350,2560,0.13671875
N21000398,The_Moor_B,Economically inactive: Long-term sick or disabled,325,2920,0.1113013698630137
N21000399,The_Moor_C,Economically inactive: Long-term sick or disabled,234,1150,0.20347826086956522
N21000400,The_Moor_D,Economically inactive: Long-term sick or disabled,445,2922,0.15229295003422313
N21000401,The_Moor_E,Economically inactive: Long-term sick or disabled,217,1565,0.13865814696485623
N21000402,The_Moor_F,Economically inactive: Long-term sick or disabled,399,2228,0.17908438061041293
N21000403,The_Moor_G,Economically inactive: Long-term sick or disabled,252,1735,0.1452449567723343
N21000404,The_Moor_H,Economically inactive: Long-term sick or disabled,103,2047,0.05031753786028334
N21000405,Foyleside_A,Economically inactive: Long-term sick or disabled,299,2956,0.10115020297699594
N21000406,Foyleside_B,Economically inactive: Long-term sick or disabled,108,2117,0.05101558809636278
N21000407,Foyleside_C,Economically inactive: Long-term sick or disabled,318,2420,0.13140495867768595
N21000408,Foyleside_D,Economically inactive: Long-term sick or disabled,274,3103,0.088301643570738
N21000409,Foyleside_E,Economically inactive: Long-term sick or disabled,175,3366,0.051990493166963754
N21000410,Foyleside_F,Economically inactive: Long-term sick or disabled,228,1544,0.14766839378238342
N21000411,Foyleside_G,Economically inactive: Long-term sick or disabled,215,2063,0.10421715947649055
N21000412,Ballyarnett_A,Economically inactive: Long-term sick or disabled,86,2472,0.03478964401294499
N21000413,Ballyarnett_B,Economically inactive: Long-term sick or disabled,263,2284,0.11514886164623468
N21000414,Ballyarnett_C,Economically inactive: Long-term sick or disabled,54,1470,0.036734693877551024
N21000415,Ballyarnett_D,Economically inactive: Long-term sick or disabled,239,3044,0.07851511169513797
N21000416,Ballyarnett_E,Economically inactive: Long-term sick or disabled,200,2031,0.09847365829640571
N21000417,Ballyarnett_F,Economically inactive: Long-term sick or disabled,297,2102,0.1412940057088487
N21000418,Ballyarnett_G,Economically inactive: Long-term sick or disabled,426,2863,0.14879497031086272
N21000419,Ballyarnett_H,Economically inactive: Long-term sick or disabled,97,1962,0.04943934760448522
N21000420,Ballyarnett_J,Economically inactive: Long-term sick or disabled,132,2100,0.06285714285714286
N21000421,Ballyarnett_K,Economically inactive: Long-term sick or disabled,255,2446,0.10425183973834833
N21000422,Ballyarnett_L,Economically inactive: Long-term sick or disabled,279,2476,0.11268174474959612
N21000423,Waterside_A,Economically inactive: Long-term sick or disabled,59,2429,0.02428983120625772
N21000424,Waterside_B,Economically inactive: Long-term sick or disabled,240,1994,0.12036108324974924
N21000425,Waterside_C,Economically inactive: Long-term sick or disabled,97,2533,0.03829451243584682
N21000426,Waterside_D,Economically inactive: Long-term sick or disabled,175,1995,0.08771929824561403
N21000427,Waterside_E,Economically inactive: Long-term sick or disabled,210,2066,0.10164569215876089
N21000428,Waterside_F,Economically inactive: Long-term sick or disabled,132,2209,0.05975554549569941
N21000429,Waterside_G,Economically inactive: Long-term sick or disabled,210,2208,0.09510869565217392
N21000430,Waterside_H,Economically inactive: Long-term sick or disabled,103,2190,0.047031963470319633
N21000431,Waterside_J,Economically inactive: Long-term sick or disabled,172,2542,0.06766325727773406
N21000432,Waterside_K,Economically inactive: Long-term sick or disabled,109,2202,0.049500454132606724
N21000433,Waterside_L,Economically inactive: Long-term sick or disabled,179,2265,0.07902869757174392
N21000434,Waterside_N,Economically inactive: Long-term sick or disabled,224,2110,0.1061611374407583
N21000435,Waterside_P,Economically inactive: Long-term sick or disabled,185,2303,0.08033000434216239
N21000436,Faughan_A,Economically inactive: Long-term sick or disabled,197,2608,0.07553680981595091
N21000437,Faughan_B,Economically inactive: Long-term sick or disabled,88,1145,0.07685589519650655
N21000438,Faughan_C,Economically inactive: Long-term sick or disabled,72,2426,0.02967848309975268
N21000439,Faughan_D,Economically inactive: Long-term sick or disabled,183,2475,0.07393939393939394
N21000440,Faughan_E,Economically inactive: Long-term sick or disabled,166,3420,0.048538011695906436
N21000441,Faughan_F,Economically inactive: Long-term sick or disabled,190,2837,0.06697215368346845
N21000442,Faughan_G,Economically inactive: Long-term sick or disabled,146,2990,0.04882943143812709
N21000443,Faughan_H,Economically inactive: Long-term sick or disabled,90,1335,0.06741573033707865
N21000444,Sperrin_A,Economically inactive: Long-term sick or disabled,102,2122,0.04806786050895382
N21000445,Sperrin_B,Economically inactive: Long-term sick or disabled,150,2978,0.050369375419744795
N21000446,Sperrin_C,Economically inactive: Long-term sick or disabled,189,2509,0.07532881626145875
N21000447,Sperrin_D,Economically inactive: Long-term sick or disabled,156,2887,0.05403533079321095
N21000448,Sperrin_E,Economically inactive: Long-term sick or disabled,174,1393,0.1249102656137832
N21000449,Sperrin_F,Economically inactive: Long-term sick or disabled,149,3048,0.04888451443569554
N21000450,Sperrin_G,Economically inactive: Long-term sick or disabled,366,2720,0.13455882352941176
N21000451,Sperrin_H,Economically inactive: Long-term sick or disabled,332,2932,0.11323328785811733
N21000452,Sperrin_J,Economically inactive: Long-term sick or disabled,99,1439,0.06879777623349548
N21000453,Sperrin_K,Economically inactive: Long-term sick or disabled,155,2691,0.057599405425492384
N21000454,Derg_A,Economically inactive: Long-term sick or disabled,115,2135,0.053864168618266976
N21000455,Derg_B,Economically inactive: Long-term sick or disabled,223,1978,0.11274014155712841
N21000456,Derg_C,Economically inactive: Long-term sick or disabled,188,2442,0.07698607698607698
N21000457,Derg_D,Economically inactive: Long-term sick or disabled,162,1908,0.08490566037735849
N21000458,Derg_E,Economically inactive: Long-term sick or disabled,170,1425,0.11929824561403508
N21000459,Derg_F,Economically inactive: Long-term sick or disabled,309,2980,0.10369127516778523
N21000460,Derg_G,Economically inactive: Long-term sick or disabled,86,1933,0.04449042938437662
N21000461,Derg_H,Economically inactive: Long-term sick or disabled,208,3008,0.06914893617021277
N21000462,Erne_East_A,Economically inactive: Long-term sick or disabled,84,2860,0.02937062937062937
N21000463,Erne_East_B,Economically inactive: Long-term sick or disabled,115,2828,0.04066478076379067
N21000464,Erne_East_C,Economically inactive: Long-term sick or disabled,120,1898,0.06322444678609063
N21000465,Erne_East_D,Economically inactive: Long-term sick or disabled,234,3020,0.07748344370860927
N21000466,Erne_East_E,Economically inactive: Long-term sick or disabled,132,2777,0.04753330932661145
N21000467,Erne_East_F,Economically inactive: Long-term sick or disabled,173,2564,0.06747269890795632
N21000468,Erne_West_A,Economically inactive: Long-term sick or disabled,91,2272,0.04005281690140845
N21000469,Erne_West_B,Economically inactive: Long-term sick or disabled,99,1575,0.06285714285714286
N21000470,Erne_West_C,Economically inactive: Long-term sick or disabled,130,2914,0.04461221688400824
N21000471,Erne_West_D,Economically inactive: Long-term sick or disabled,83,2683,0.030935519940365263
N21000472,Erne_West_E,Economically inactive: Long-term sick or disabled,79,2499,0.031612645058023206
N21000473,Erne_West_F,Economically inactive: Long-term sick or disabled,83,2717,0.0305483989694516
N21000474,Enniskillen_A,Economically inactive: Long-term sick or disabled,68,1917,0.03547209181011998
N21000475,Enniskillen_B,Economically inactive: Long-term sick or disabled,252,2666,0.09452363090772693
N21000476,Enniskillen_C,Economically inactive: Long-term sick or disabled,134,2226,0.06019766397124888
N21000477,Enniskillen_D,Economically inactive: Long-term sick or disabled,128,2478,0.0516545601291364
N21000478,Enniskillen_E,Economically inactive: Long-term sick or disabled,140,1607,0.08711885500933417
N21000479,Enniskillen_F,Economically inactive: Long-term sick or disabled,89,2340,0.03803418803418803
N21000480,Enniskillen_G,Economically inactive: Long-term sick or disabled,114,2900,0.039310344827586205
N21000481,Enniskillen_H,Economically inactive: Long-term sick or disabled,116,2317,0.050064738886491156
N21000482,Erne_North_A,Economically inactive: Long-term sick or disabled,158,2283,0.0692071835304424
N21000483,Erne_North_B,Economically inactive: Long-term sick or disabled,135,2534,0.053275453827940016
N21000484,Erne_North_C,Economically inactive: Long-term sick or disabled,65,1799,0.03613118399110617
N21000485,Erne_North_D,Economically inactive: Long-term sick or disabled,184,2325,0.07913978494623657
N21000486,Erne_North_E,Economically inactive: Long-term sick or disabled,57,1364,0.041788856304985335
N21000487,Erne_North_F,Economically inactive: Long-term sick or disabled,107,2645,0.04045368620037807
N21000488,Erne_North_G,Economically inactive: Long-term sick or disabled,109,2134,0.05107778819119025
N21000489,West_Tyrone_A,Economically inactive: Long-term sick or disabled,78,2498,0.03122497998398719
N21000490,West_Tyrone_B,Economically inactive: Long-term sick or disabled,116,1686,0.06880189798339265
N21000491,West_Tyrone_C,Economically inactive: Long-term sick or disabled,127,2954,0.04299255247122546
N21000492,West_Tyrone_D,Economically inactive: Long-term sick or disabled,148,1217,0.12161051766639278
N21000493,West_Tyrone_E,Economically inactive: Long-term sick or disabled,109,2772,0.03932178932178932
N21000494,West_Tyrone_F,Economically inactive: Long-term sick or disabled,106,2866,0.03698534542916958
N21000495,West_Tyrone_G,Economically inactive: Long-term sick or disabled,159,2610,0.06091954022988506
N21000496,Omagh_A,Economically inactive: Long-term sick or disabled,227,3211,0.07069448769853628
N21000497,Omagh_B,Economically inactive: Long-term sick or disabled,174,1231,0.1413484971567831
N21000498,Omagh_C,Economically inactive: Long-term sick or disabled,211,2749,0.07675518370316478
N21000499,Omagh_D,Economically inactive: Long-term sick or disabled,211,1670,0.12634730538922156
N21000500,Omagh_E,Economically inactive: Long-term sick or disabled,207,2335,0.08865096359743041
N21000501,Omagh_F,Economically inactive: Long-term sick or disabled,131,1767,0.07413695529145445
N21000502,Omagh_G,Economically inactive: Long-term sick or disabled,96,2468,0.03889789303079417
N21000503,Omagh_H,Economically inactive: Long-term sick or disabled,246,3048,0.08070866141732283
N21000504,Mid_Tyrone_A,Economically inactive: Long-term sick or disabled,131,2963,0.044211947350658115
N21000505,Mid_Tyrone_B,Economically inactive: Long-term sick or disabled,139,2878,0.04829742876997915
N21000506,Mid_Tyrone_C,Economically inactive: Long-term sick or disabled,103,1978,0.052072800808897875
N21000507,Mid_Tyrone_D,Economically inactive: Long-term sick or disabled,145,2761,0.052517203911626224
N21000508,Mid_Tyrone_E,Economically inactive: Long-term sick or disabled,169,3076,0.05494148244473342
N21000509,Mid_Tyrone_F,Economically inactive: Long-term sick or disabled,69,1814,0.038037486218302094
N21000510,Mid_Tyrone_G,Economically inactive: Long-term sick or disabled,135,2120,0.06367924528301887
N21000511,Downshire_West_A,Economically inactive: Long-term sick or disabled,125,2657,0.04704554008280015
N21000512,Downshire_West_B,Economically inactive: Long-term sick or disabled,79,2800,0.028214285714285713
N21000513,Downshire_West_C,Economically inactive: Long-term sick or disabled,45,2659,0.01692365550959007
N21000514,Downshire_West_D,Economically inactive: Long-term sick or disabled,77,2232,0.03449820788530466
N21000515,Downshire_West_E,Economically inactive: Long-term sick or disabled,55,1793,0.03067484662576687
N21000516,Downshire_West_F,Economically inactive: Long-term sick or disabled,38,1716,0.022144522144522144
N21000517,Downshire_West_G,Economically inactive: Long-term sick or disabled,65,3336,0.01948441247002398
N21000518,Killultagh_A,Economically inactive: Long-term sick or disabled,97,2441,0.039737812371978695
N21000519,Killultagh_B,Economically inactive: Long-term sick or disabled,94,2727,0.03447011367803447
N21000520,Killultagh_C,Economically inactive: Long-term sick or disabled,126,3213,0.0392156862745098
N21000521,Killultagh_D,Economically inactive: Long-term sick or disabled,25,2271,0.011008366358432409
N21000522,Killultagh_E,Economically inactive: Long-term sick or disabled,66,3244,0.020345252774352653
N21000523,Killultagh_F,Economically inactive: Long-term sick or disabled,61,2251,0.027099067081297203
N21000524,Killultagh_G,Economically inactive: Long-term sick or disabled,142,2735,0.051919561243144424
N21000525,Killultagh_H,Economically inactive: Long-term sick or disabled,68,3135,0.021690590111642743
N21000526,Lisburn_South_A,Economically inactive: Long-term sick or disabled,35,1423,0.024595924104005622
N21000527,Lisburn_South_B,Economically inactive: Long-term sick or disabled,248,2459,0.10085400569337129
N21000528,Lisburn_South_C,Economically inactive: Long-term sick or disabled,92,2835,0.032451499118165784
N21000529,Lisburn_South_D,Economically inactive: Long-term sick or disabled,190,2081,0.0913022585295531
N21000530,Lisburn_South_E,Economically inactive: Long-term sick or disabled,66,3610,0.018282548476454295
N21000531,Lisburn_South_F,Economically inactive: Long-term sick or disabled,48,1382,0.03473227206946455
N21000532,Lisburn_South_G,Economically inactive: Long-term sick or disabled,136,2910,0.04673539518900344
N21000533,Lisburn_South_H,Economically inactive: Long-term sick or disabled,210,2627,0.07993909402360107
N21000534,Lisburn_South_J,Economically inactive: Long-term sick or disabled,183,2355,0.07770700636942675
N21000535,Lisburn_South_K,Economically inactive: Long-term sick or disabled,262,2636,0.09939301972685888
N21000536,Lisburn_North_A,Economically inactive: Long-term sick or disabled,180,1389,0.12958963282937366
N21000537,Lisburn_North_B,Economically inactive: Long-term sick or disabled,77,1633,0.04715248009797918
N21000538,Lisburn_North_C,Economically inactive: Long-term sick or disabled,178,2910,0.061168384879725084
N21000539,Lisburn_North_D,Economically inactive: Long-term sick or disabled,59,2122,0.027803958529688973
N21000540,Lisburn_North_E,Economically inactive: Long-term sick or disabled,27,2012,0.01341948310139165
N21000541,Lisburn_North_F,Economically inactive: Long-term sick or disabled,137,3036,0.04512516469038208
N21000542,Lisburn_North_G,Economically inactive: Long-term sick or disabled,80,3716,0.021528525296017224
N21000543,Lisburn_North_H,Economically inactive: Long-term sick or disabled,34,2180,0.015596330275229359
N21000544,Lisburn_North_J,Economically inactive: Long-term sick or disabled,148,2226,0.0664869721473495
N21000545,Lisburn_North_K,Economically inactive: Long-term sick or disabled,168,2224,0.07553956834532374
N21000546,Downshire_East_A,Economically inactive: Long-term sick or disabled,60,3264,0.01838235294117647
N21000547,Downshire_East_B,Economically inactive: Long-term sick or disabled,140,1729,0.08097165991902834
N21000548,Downshire_East_C,Economically inactive: Long-term sick or disabled,33,1830,0.018032786885245903
N21000549,Downshire_East_D,Economically inactive: Long-term sick or disabled,35,2371,0.014761703922395614
N21000550,Downshire_East_E,Economically inactive: Long-term sick or disabled,69,3338,0.02067106051527861
N21000551,Downshire_East_F,Economically inactive: Long-term sick or disabled,32,2168,0.014760147601476014
N21000552,Downshire_East_G,Economically inactive: Long-term sick or disabled,62,2047,0.030288226673180263
N21000553,Castlereagh_South_A,Economically inactive: Long-term sick or disabled,68,2660,0.02556390977443609
N21000554,Castlereagh_South_B,Economically inactive: Long-term sick or disabled,56,3114,0.01798330122029544
N21000555,Castlereagh_South_C,Economically inactive: Long-term sick or disabled,65,2121,0.030645921735030647
N21000556,Castlereagh_South_D,Economically inactive: Long-term sick or disabled,65,2828,0.022984441301272984
N21000557,Castlereagh_South_E,Economically inactive: Long-term sick or disabled,40,3619,0.011052777010223818
N21000558,Castlereagh_South_F,Economically inactive: Long-term sick or disabled,170,1572,0.10814249363867684
N21000559,Castlereagh_South_G,Economically inactive: Long-term sick or disabled,51,2188,0.02330895795246801
N21000560,Castlereagh_South_H,Economically inactive: Long-term sick or disabled,98,2330,0.04206008583690987
N21000561,Castlereagh_South_J,Economically inactive: Long-term sick or disabled,62,3057,0.020281321557082108
N21000562,Castlereagh_East_A,Economically inactive: Long-term sick or disabled,110,2519,0.043668122270742356
N21000563,Castlereagh_East_B,Economically inactive: Long-term sick or disabled,60,2478,0.024213075060532687
N21000564,Castlereagh_East_C,Economically inactive: Long-term sick or disabled,80,2375,0.03368421052631579
N21000565,Castlereagh_East_D,Economically inactive: Long-term sick or disabled,77,1929,0.039917055469155
N21000566,Castlereagh_East_E,Economically inactive: Long-term sick or disabled,158,1954,0.08085977482088025
N21000567,Castlereagh_East_F,Economically inactive: Long-term sick or disabled,189,2204,0.08575317604355717
N21000568,Castlereagh_East_G,Economically inactive: Long-term sick or disabled,71,2223,0.031938821412505626
N21000569,Castlereagh_East_H,Economically inactive: Long-term sick or disabled,61,2462,0.024776604386677496
N21000570,Castlereagh_East_J,Economically inactive: Long-term sick or disabled,60,2161,0.027764923646459973
N21000571,Castlereagh_East_K,Economically inactive: Long-term sick or disabled,48,1594,0.030112923462986198
N21000572,Bannside_A,Economically inactive: Long-term sick or disabled,83,2293,0.03619712167466201
N21000573,Bannside_B,Economically inactive: Long-term sick or disabled,197,2659,0.07408800300864987
N21000574,Bannside_C,Economically inactive: Long-term sick or disabled,75,2223,0.033738191632928474
N21000575,Bannside_D,Economically inactive: Long-term sick or disabled,108,1370,0.07883211678832117
N21000576,Bannside_E,Economically inactive: Long-term sick or disabled,75,2853,0.026288117770767613
N21000577,Bannside_F,Economically inactive: Long-term sick or disabled,70,1879,0.03725385843533795
N21000578,Bannside_G,Economically inactive: Long-term sick or disabled,85,1658,0.05126658624849216
N21000579,Bannside_H,Economically inactive: Long-term sick or disabled,65,2352,0.027636054421768707
N21000580,Bannside_J,Economically inactive: Long-term sick or disabled,67,2555,0.026223091976516635
N21000581,Ballymena_A,Economically inactive: Long-term sick or disabled,193,1923,0.10036401456058243
N21000582,Ballymena_B,Economically inactive: Long-term sick or disabled,80,2918,0.027416038382453736
N21000583,Ballymena_C,Economically inactive: Long-term sick or disabled,140,2486,0.05631536604987932
N21000584,Ballymena_D,Economically inactive: Long-term sick or disabled,134,2711,0.04942825525636296
N21000585,Ballymena_E,Economically inactive: Long-term sick or disabled,137,2607,0.05255082470272344
N21000586,Ballymena_F,Economically inactive: Long-term sick or disabled,67,2707,0.024750646472109346
N21000587,Ballymena_G,Economically inactive: Long-term sick or disabled,233,2621,0.08889736741701641
N21000588,Ballymena_H,Economically inactive: Long-term sick or disabled,193,2229,0.08658591296545536
N21000589,Ballymena_J,Economically inactive: Long-term sick or disabled,137,1171,0.11699402220324509
N21000590,Ballymena_K,Economically inactive: Long-term sick or disabled,71,2918,0.02433173406442769
N21000591,Braid_A,Economically inactive: Long-term sick or disabled,119,2910,0.04089347079037801
N21000592,Braid_B,Economically inactive: Long-term sick or disabled,49,2126,0.023047977422389464
N21000593,Braid_C,Economically inactive: Long-term sick or disabled,86,3466,0.024812463935372186
N21000594,Braid_D,Economically inactive: Long-term sick or disabled,76,1372,0.05539358600583091
N21000595,Braid_E,Economically inactive: Long-term sick or disabled,64,1725,0.03710144927536232
N21000596,Braid_F,Economically inactive: Long-term sick or disabled,100,3179,0.031456432840515886
N21000597,Braid_G,Economically inactive: Long-term sick or disabled,256,2381,0.10751784964300715
N21000598,Braid_H,Economically inactive: Long-term sick or disabled,99,3426,0.028896672504378284
N21000599,Braid_J,Economically inactive: Long-term sick or disabled,49,1119,0.043789097408400354
N21000600,Braid_K,Economically inactive: Long-term sick or disabled,105,2120,0.049528301886792456
N21000601,Coast_Road_A,Economically inactive: Long-term sick or disabled,134,1475,0.09084745762711864
N21000602,Coast_Road_B,Economically inactive: Long-term sick or disabled,63,1245,0.05060240963855422
N21000603,Coast_Road_C,Economically inactive: Long-term sick or disabled,55,1890,0.0291005291005291
N21000604,Coast_Road_D,Economically inactive: Long-term sick or disabled,123,2146,0.057315936626281455
N21000605,Coast_Road_E,Economically inactive: Long-term sick or disabled,201,2010,0.1
N21000606,Coast_Road_F,Economically inactive: Long-term sick or disabled,80,2404,0.033277870216306155
N21000607,Coast_Road_G,Economically inactive: Long-term sick or disabled,135,1971,0.0684931506849315
N21000608,Coast_Road_H,Economically inactive: Long-term sick or disabled,229,2074,0.11041465766634523
N21000609,Coast_Road_J,Economically inactive: Long-term sick or disabled,145,1790,0.08100558659217877
N21000610,Larne_Lough_A,Economically inactive: Long-term sick or disabled,63,1227,0.05134474327628362
N21000611,Larne_Lough_B,Economically inactive: Long-term sick or disabled,193,2183,0.08841044434264773
N21000612,Larne_Lough_C,Economically inactive: Long-term sick or disabled,101,3048,0.03313648293963255
N21000613,Larne_Lough_D,Economically inactive: Long-term sick or disabled,56,2300,0.02434782608695652
N21000614,Larne_Lough_E,Economically inactive: Long-term sick or disabled,80,2065,0.0387409200968523
N21000615,Larne_Lough_F,Economically inactive: Long-term sick or disabled,95,2477,0.03835284618490109
N21000616,Larne_Lough_G,Economically inactive: Long-term sick or disabled,65,1488,0.043682795698924734
N21000617,Larne_Lough_H,Economically inactive: Long-term sick or disabled,117,1365,0.08571428571428572
N21000618,Larne_Lough_J,Economically inactive: Long-term sick or disabled,60,2172,0.027624309392265192
N21000619,Carrick_Castle_A,Economically inactive: Long-term sick or disabled,41,2439,0.016810168101681018
