SDZ,Area,Series,Count,Population,Value
N21000380,The_Glens_B,Economically inactive: Other,97,2614,0.03710788064269319
N21000381,The_Glens_C,Economically inactive: Other,71,2789,0.02545715310147006
N21000382,The_Glens_D,Economically inactive: Other,55,1882,0.02922422954303932
N21000383,The_Glens_E,Economically inactive: Other,50,1922,0.026014568158168574
N21000384,The_Glens_F,Economically inactive: Other,59,3088,0.01910621761658031
N21000385,The_Glens_G,Economically inactive: Other,36,2027,0.017760236803157376
N21000386,Ballymoney_A,Economically inactive: Other,52,2591,0.020069471246622925
N21000387,Ballymoney_B,Economically inactive: Other,61,2375,0.02568421052631579
N21000388,Ballymoney_C,Economically inactive: Other,34,2209,0.015391579900407425
N21000389,Ballymoney_D,Economically inactive: Other,96,1928,0.04979253112033195
N21000390,Ballymoney_E,Economically inactive: Other,61,2188,0.027879341864716637
N21000391,Ballymoney_F,Economically inactive: Other,51,2347,0.021729867916489135
N21000392,Ballymoney_G,Economically inactive: Other,30,1725,0.017391304347826087
N21000393,Ballymoney_H,Economically inactive: Other,54,3237,0.016682113067655237
N21000394,Ballymoney_J,Economically inactive: Other,35,1236,0.02831715210355987
N21000395,Ballymoney_K,Economically inactive: Other,57,3312,0.017210144927536232
N21000396,Ballymoney_L,Economically inactive: Other,47,1370,0.034306569343065696
N21000397,The_Moor_A,Economically inactive: Other,102,2560,0.03984375
N21000398,The_Moor_B,Economically inactive: Other,128,2920,0.043835616438356165
N21000399,The_Moor_C,Economically inactive: Other,80,1150,0.06956521739130435
N21000400,The_Moor_D,Economically inactive: Other,137,2922,0.04688569472963724
N21000401,The_Moor_E,Economically inactive: Other,76,1565,0.04856230031948882
N21000402,The_Moor_F,Economically inactive: Other,129,2228,0.057899461400359065
N21000403,The_Moor_G,Economically inactive: Other,95,1735,0.05475504322766571
N21000404,The_Moor_H,Economically inactive: Other,59,2047,0.02882266731802638
N21000405,Foyleside_A,Economically inactive: Other,108,2956,0.036535859269282815
N21000406,Foyleside_B,Economically inactive: Other,28,2117,0.013226263580538498
N21000407,Foyleside_C,Economically inactive: Other,85,2420,0.03512396694214876
N21000408,Foyleside_D,Economically inactive: Other,92,3103,0.029648727038349983
N21000409,Foyleside_E,Economically inactive: Other,65,3366,0.019310754604872252
N21000410,Foyleside_F,Economically inactive: Other,103,1544,0.0667098445595855
N21000411,Foyleside_G,Economically inactive: Other,78,2063,0.03780901599612215
N21000412,Ballyarnett_A,Economically inactive: Other,28,2472,0.011326860841423949
N21000413,Ballyarnett_B,Economically inactive: Other,106,2284,0.046409807355516634
N21000414,Ballyarnett_C,Economically inactive: Other,27,1470,0.018367346938775512
N21000415,Ballyarnett_D,Economically inactive: Other,89,3044,0.02923784494086728
N21000416,Ballyarnett_E,Economically inactive: Other,69,2031,0.033973412112259974
N21000417,Ballyarnett_F,Economically inactive: Other,90,2102,0.04281636536631779
N21000418,Ballyarnett_G,Economically inactive: Other,125,2863,0.04366049598323437
N21000419,Ballyarnett_H,Economically inactive: Other,42,1962,0.021406727828746176
N21000420,Ballyarnett_J,Economically inactive: Other,41,2100,0.019523809523809523
N21000421,Ballyarnett_K,Economically inactive: Other,109,2446,0.04456255110384301
N21000422,Ballyarnett_L,Economically inactive: Other,83,2476,0.033521809369951534
N21000423,Waterside_A,Economically inactive: Other,38,2429,0.015644298065047343
N21000424,Waterside_B,Economically inactive: Other,67,1994,0.033600802407221665
N21000425,Waterside_C,Economically inactive: Other,58,2533,0.02289774970390841
N21000426,Waterside_D,Economically inactive: Other,42,1995,0.021052631578947368
N21000427,Waterside_E,Economically inactive: Other,96,2066,0.046466602129719266
N21000428,Waterside_F,Economically inactive: Other,39,2209,0.01765504753282028
N21000429,Waterside_G,Economically inactive: Other,81,2208,0.036684782608695655
N21000430,Waterside_H,Economically inactive: Other,40,2190,0.0182648401826484
N21000431,Waterside_J,Economically inactive: Other,50,2542,0.01966955153422502
N21000432,Waterside_K,Economically inactive: Other,35,2202,0.01589464123524069
N21000433,Waterside_L,Economically inactive: Other,81,2265,0.03576158940397351
N21000434,Waterside_N,Economically inactive: Other,87,2110,0.04123222748815166
N21000435,Waterside_P,Economically inactive: Other,80,2303,0.03473729917498915
N21000436,Faughan_A,Economically inactive: Other,69,2608,0.026457055214723926
N21000437,Faughan_B,Economically inactive: Other,25,1145,0.021834061135371178
N21000438,Faughan_C,Economically inactive: Other,36,2426,0.01483924154987634
N21000439,Faughan_D,Economically inactive: Other,88,2475,0.035555555555555556
N21000440,Faughan_E,Economically inactive: Other,71,3420,0.020760233918128656
N21000441,Faughan_F,Economically inactive: Other,50,2837,0.017624250969333802
N21000442,Faughan_G,Economically inactive: Other,54,2990,0.018060200668896322
N21000443,Faughan_H,Economically inactive: Other,29,1335,0.021722846441947566
N21000444,Sperrin_A,Economically inactive: Other,51,2122,0.02403393025447691
N21000445,Sperrin_B,Economically inactive: Other,71,2978,0.02384150436534587
N21000446,Sperrin_C,Economically inactive: Other,63,2509,0.02510960542048625
N21000447,Sperrin_D,Economically inactive: Other,74,2887,0.025632144094215447
N21000448,Sperrin_E,Economically inactive: Other,66,1393,0.04737975592246949
N21000449,Sperrin_F,Economically inactive: Other,82,3048,0.02690288713910761
N21000450,Sperrin_G,Economically inactive: Other,131,2720,0.048161764705882355
N21000451,Sperrin_H,Economically inactive: Other,96,2932,0.03274215552523874
N21000452,Sperrin_J,Economically inactive: Other,37,1439,0.02571230020847811
N21000453,Sperrin_K,Economically inactive: Other,73,2691,0.027127461910070604
N21000454,Derg_A,Economically inactive: Other,58,2135,0.027166276346604217
N21000455,Derg_B,Economically inactive: Other,71,1978,0.0358948432760364
N21000456,Derg_C,Economically inactive: Other,96,2442,0.03931203931203931
N21000457,Derg_D,Economically inactive: Other,45,1908,0.02358490566037736
N21000458,Derg_E,Economically inactive: Other,59,1425,0.041403508771929824
N21000459,Derg_F,Economically inactive: Other,129,2980,0.043288590604026844
N21000460,Derg_G,Economically inactive: Other,40,1933,0.020693222969477496
N21000461,Derg_H,Economically inactive: Other,91,3008,0.030252659574468085
N21000462,Erne_East_A,Economically inactive: Other,50,2860,0.017482517482517484
N21000463,Erne_East_B,Economically inactive: Other,79,2828,0.027934936350777935
N21000464,Erne_East_C,Economically inactive: Other,53,1898,0.02792413066385669
N21000465,Erne_East_D,Economically inactive: Other,98,3020,0.03245033112582781
N21000466,Erne_East_E,Economically inactive: Other,66,2777,0.023766654663305724
N21000467,Erne_East_F,Economically inactive: Other,78,2564,0.030421216848673948
N21000468,Erne_West_A,Economically inactive: Other,51,2272,0.02244718309859155
N21000469,Erne_West_B,Economically inactive: Other,48,1575,0.030476190476190476
N21000470,Erne_West_C,Economically inactive: Other,64,2914,0.02196293754289636
N21000471,Erne_West_D,Economically inactive: Other,59,2683,0.021990309355199404
N21000472,Erne_West_E,Economically inactive: Other,48,2499,0.01920768307322929
N21000473,Erne_West_F,Economically inactive: Other,49,2717,0.0180345969819654
N21000474,Enniskillen_A,Economically inactive: Other,29,1917,0.015127803860198226
N21000475,Enniskillen_B,Economically inactive: Other,138,2666,0.051762940735183796
N21000476,Enniskillen_C,Economically inactive: Other,54,2226,0.02425876010781671
N21000477,Enniskillen_D,Economically inactive: Other,65,2478,0.026230831315577078
N21000478,Enniskillen_E,Economically inactive: Other,71,1607,0.04418170504044804
N21000479,Enniskillen_F,Economically inactive: Other,56,2340,0.023931623931623933
N21000480,Enniskillen_G,Economically inactive: Other,48,2900,0.016551724137931035
N21000481,Enniskillen_H,Economically inactive: Other,51,2317,0.0220112214069918
N21000482,Erne_North_A,Economically inactive: Other,67,2283,0.029347349978098992
N21000483,Erne_North_B,Economically inactive: Other,81,2534,0.03196527229676401
N21000484,Erne_North_C,Economically inactive: Other,32,1799,0.017787659811006114
N21000485,Erne_North_D,Economically inactive: Other,85,2325,0.03655913978494624
N21000486,Erne_North_E,Economically inactive: Other,23,1364,0.01686217008797654
N21000487,Erne_North_F,Economically inactive: Other,45,2645,0.017013232514177693
N21000488,Erne_North_G,Economically inactive: Other,51,2134,0.023898781630740395
N21000489,West_Tyrone_A,Economically inactive: Other,29,2498,0.011609287429943955
N21000490,West_Tyrone_B,Economically inactive: Other,62,1686,0.036773428232502965
N21000491,West_Tyrone_C,Economically inactive: Other,62,2954,0.02098849018280298
N21000492,West_Tyrone_D,Economically inactive: Other,69,1217,0.056696795398520954
N21000493,West_Tyrone_E,Economically inactive: Other,59,2772,0.021284271284271284
N21000494,West_Tyrone_F,Economically inactive: Other,57,2866,0.01988834612700628
N21000495,West_Tyrone_G,Economically inactive: Other,70,2610,0.02681992337164751
N21000496,Omagh_A,Economically inactive: Other,95,3211,0.029585798816568046
N21000497,Omagh_B,Economically inactive: Other,77,1231,0.06255077173030058
N21000498,Omagh_C,Economically inactive: Other,96,2749,0.03492178974172426
N21000499,Omagh_D,Economically inactive: Other,91,1670,0.05449101796407185
N21000500,Omagh_E,Economically inactive: Other,75,2335,0.032119914346895075
N21000501,Omagh_F,Economically inactive: Other,57,1767,0.03225806451612903
N21000502,Omagh_G,Economically inactive: Other,52,2468,0.02106969205834684
N21000503,Omagh_H,Economically inactive: Other,118,3048,0.03871391076115486
N21000504,Mid_Tyrone_A,Economically inactive: Other,82,2963,0.027674654066824164
N21000505,Mid_Tyrone_B,Economically inactive: Other,49,2878,0.017025712300208478
N21000506,Mid_Tyrone_C,Economically inactive: Other,39,1978,0.019716885743174924
N21000507,Mid_Tyrone_D,Economically inactive: Other,86,2761,0.031148134733792104
N21000508,Mid_Tyrone_E,Economically inactive: Other,68,3076,0.022106631989596878
N21000509,Mid_Tyrone_F,Economically inactive: Other,36,1814,0.019845644983461964
N21000510,Mid_Tyrone_G,Economically inactive: Other,56,2120,0.026415094339622643
N21000511,Downshire_West_A,Economically inactive: Other,62,2657,0.023334587881068874
N21000512,Downshire_West_B,Economically inactive: Other,36,2800,0.012857142857142857
N21000513,Downshire_West_C,Economically inactive: Other,24,2659,0.009025949605114705
N21000514,Downshire_West_D,Economically inactive: Other,31,2232,0.013888888888888888
N21000515,Downshire_West_E,Economically inactive: Other,17,1793,0.009481316229782488
N21000516,Downshire_West_F,Economically inactive: Other,16,1716,0.009324009324009324
N21000517,Downshire_West_G,Economically inactive: Other,48,3336,0.014388489208633094
N21000518,Killultagh_A,Economically inactive: Other,31,2441,0.012699713232281851
N21000519,Killultagh_B,Economically inactive: Other,39,2727,0.014301430143014302
N21000520,Killultagh_C,Economically inactive: Other,37,3213,0.011515717398070339
N21000521,Killultagh_D,Economically inactive: Other,16,2271,0.007045354469396741
N21000522,Killultagh_E,Economically inactive: Other,41,3244,0.012638717632552405
N21000523,Killultagh_F,Economically inactive: Other,27,2251,0.011994669035984007
N21000524,Killultagh_G,Economically inactive: Other,345,2735,0.12614259597806216
N21000525,Killultagh_H,Economically inactive: Other,33,3135,0.010526315789473684
N21000526,Lisburn_South_A,Economically inactive: Other,21,1423,0.014757554462403373
N21000527,Lisburn_South_B,Economically inactive: Other,77,2459,0.0313135420902806
N21000528,Lisburn_South_C,Economically inactive: Other,43,2835,0.015167548500881834
N21000529,Lisburn_South_D,Economically inactive: Other,65,2081,0.0312349831811629
N21000530,Lisburn_South_E,Economically inactive: Other,38,3610,0.010526315789473684
N21000531,Lisburn_South_F,Economically inactive: Other,29,1382,0.020984081041968163
N21000532,Lisburn_South_G,Economically inactive: Other,63,2910,0.021649484536082474
N21000533,Lisburn_South_H,Economically inactive: Other,73,2627,0.027788351732013702
N21000534,Lisburn_South_J,Economically inactive: Other,80,2355,0.03397027600849257
N21000535,Lisburn_South_K,Economically inactive: Other,77,2636,0.02921092564491654
N21000536,Lisburn_North_A,Economically inactive: Other,66,1389,0.047516198704103674
N21000537,Lisburn_North_B,Economically inactive: Other,33,1633,0.02020820575627679
N21000538,Lisburn_North_C,Economically inactive: Other,100,2910,0.03436426116838488
N21000539,Lisburn_North_D,Economically inactive: Other,22,2122,0.010367577756833177
N21000540,Lisburn_North_E,Economically inactive: Other,19,2012,0.009443339960238568
N21000541,Lisburn_North_F,Economically inactive: Other,61,3036,0.020092226613965744
N21000542,Lisburn_North_G,Economically inactive: Other,77,3716,0.020721205597416577
N21000543,Lisburn_North_H,Economically inactive: Other,25,2180,0.011467889908256881
N21000544,Lisburn_North_J,Economically inactive: Other,66,2226,0.029649595687331536
N21000545,Lisburn_North_K,Economically inactive: Other,62,2224,0.02787769784172662
N21000546,Downshire_East_A,Economically inactive: Other,48,3264,0.014705882352941176
N21000547,Downshire_East_B,Economically inactive: Other,50,1729,0.02891844997108155
N21000548,Downshire_East_C,Economically inactive: Other,26,1830,0.014207650273224045
N21000549,Downshire_East_D,Economically inactive: Other,25,2371,0.010544074230282582
N21000550,Downshire_East_E,Economically inactive: Other,40,3338,0.011983223487118035
N21000551,Downshire_East_F,Economically inactive: Other,12,2168,0.005535055350553505
N21000552,Downshire_East_G,Economically inactive: Other,31,2047,0.015144113336590131
N21000553,Castlereagh_South_A,Economically inactive: Other,41,2660,0.015413533834586466
N21000554,Castlereagh_South_B,Economically inactive: Other,41,3114,0.013166345536287732
N21000555,Castlereagh_South_C,Economically inactive: Other,33,2121,0.015558698727015558
N21000556,Castlereagh_South_D,Economically inactive: Other,28,2828,0.009900990099009901
N21000557,Castlereagh_South_E,Economically inactive: Other,40,3619,0.011052777010223818
N21000558,Castlereagh_South_F,Economically inactive: Other,116,1572,0.0737913486005089
N21000559,Castlereagh_South_G,Economically inactive: Other,26,2188,0.011882998171846435
N21000560,Castlereagh_South_H,Economically inactive: Other,41,2330,0.01759656652360515
N21000561,Castlereagh_South_J,Economically inactive: Other,32,3057,0.01046777886817141
N21000562,Castlereagh_East_A,Economically inactive: Other,38,2519,0.015085351329892815
N21000563,Castlereagh_East_B,Economically inactive: Other,28,2478,0.011299435028248588
N21000564,Castlereagh_East_C,Economically inactive: Other,47,2375,0.019789473684210527
N21000565,Castlereagh_East_D,Economically inactive: Other,37,1929,0.01918092275790565
N21000566,Castlereagh_East_E,Economically inactive: Other,32,1954,0.016376663254861822
N21000567,Castlereagh_East_F,Economically inactive: Other,64,2204,0.029038112522686024
N21000568,Castlereagh_East_G,Economically inactive: Other,39,2223,0.017543859649122806
N21000569,Castlereagh_East_H,Economically inactive: Other,24,2462,0.00974817221770918
N21000570,Castlereagh_East_J,Economically inactive: Other,35,2161,0.016196205460434984
N21000571,Castlereagh_East_K,Economically inactive: Other,24,1594,0.015056461731493099
N21000572,Bannside_A,Economically inactive: Other,31,2293,0.013519406890536415
N21000573,Bannside_B,Economically inactive: Other,67,2659,0.025197442647611885
N21000574,Bannside_C,Economically inactive: Other,33,2223,0.014844804318488529
N21000575,Bannside_D,Economically inactive: Other,44,1370,0.032116788321167884
N21000576,Bannside_E,Economically inactive: Other,46,2853,0.016123378899404135
N21000577,Bannside_F,Economically inactive: Other,42,1879,0.022352315061202766
N21000578,Bannside_G,Economically inactive: Other,25,1658,0.015078407720144753
N21000579,Bannside_H,Economically inactive: Other,53,2352,0.022534013605442178
N21000580,Bannside_J,Economically inactive: Other,33,2555,0.012915851272015656
N21000581,Ballymena_A,Economically inactive: Other,83,1923,0.04316172646905876
N21000582,Ballymena_B,Economically inactive: Other,83,2918,0.02844413982179575
N21000583,Ballymena_C,Economically inactive: Other,68,2486,0.027353177795655673
N21000584,Ballymena_D,Economically inactive: Other,84,2711,0.03098487642936186
N21000585,Ballymena_E,Economically inactive: Other,116,2607,0.04449558879938627
N21000586,Ballymena_F,Economically inactive: Other,42,2707,0.015515330624307351
N21000587,Ballymena_G,Economically inactive: Other,117,2621,0.04463945059137734
N21000588,Ballymena_H,Economically inactive: Other,101,2229,0.04531179901301032
N21000589,Ballymena_J,Economically inactive: Other,64,1171,0.05465414175918019
N21000590,Ballymena_K,Economically inactive: Other,46,2918,0.015764222069910898
N21000591,Braid_A,Economically inactive: Other,44,2910,0.015120274914089347
N21000592,Braid_B,Economically inactive: Other,24,2126,0.011288805268109126
N21000593,Braid_C,Economically inactive: Other,62,3466,0.01788805539526832
N21000594,Braid_D,Economically inactive: Other,22,1372,0.016034985422740525
N21000595,Braid_E,Economically inactive: Other,28,1725,0.016231884057971015
N21000596,Braid_F,Economically inactive: Other,50,3179,0.015728216420257943
N21000597,Braid_G,Economically inactive: Other,124,2381,0.052078958420831586
N21000598,Braid_H,Economically inactive: Other,55,3426,0.016053706946876824
N21000599,Braid_J,Economically inactive: Other,18,1119,0.0160857908847185
N21000600,Braid_K,Economically inactive: Other,51,2120,0.024056603773584907
N21000601,Coast_Road_A,Economically inactive: Other,47,1475,0.031864406779661014
N21000602,Coast_Road_B,Economically inactive: Other,36,1245,0.02891566265060241
N21000603,Coast_Road_C,Economically inactive: Other,24,1890,0.012698412698412698
N21000604,Coast_Road_D,Economically inactive: Other,57,2146,0.026561043802423114
N21000605,Coast_Road_E,Economically inactive: Other,66,2010,0.03283582089552239
N21000606,Coast_Road_F,Economically inactive: Other,48,2404,0.019966722129783693
N21000607,Coast_Road_G,Economically inactive: Other,71,1971,0.03602232369355657
N21000608,Coast_Road_H,Economically inactive: Other,81,2074,0.0390549662487946
N21000609,Coast_Road_J,Economically inactive: Other,50,1790,0.027932960893854747
N21000610,Larne_Lough_A,Economically inactive: Other,23,1227,0.018744906275468622
N21000611,Larne_Lough_B,Economically inactive: Other,79,2183,0.03618873110398534
N21000612,Larne_Lough_C,Economically inactive: Other,59,3048,0.01935695538057743
N21000613,Larne_Lough_D,Economically inactive: Other,40,2300,0.017391304347826087
N21000614,Larne_Lough_E,Economically inactive: Other,28,2065,0.013559322033898305
N21000615,Larne_Lough_F,Economically inactive: Other,46,2477,0.018570851836899476
N21000616,Larne_Lough_G,Economically inactive: Other,34,1488,0.0228494623655914
N21000617,Larne_Lough_H,Economically inactive: Other,31,1365,0.02271062271062271
N21000618,Larne_Lough_J,Economically inactive: Other,18,2172,0.008287292817679558
N21000619,Carrick_Castle_A,Economically inactive: Other,23,2439,0.00943009430094301
N21000620,Carrick_Castle_B,Economically inactive: Other,42,1902,0.022082018927444796
N21000621,Carrick_Castle_C,Economically inactive: Other,23,2692,0.008543833580980683
N21000622,Carrick_Castle_D,Economically inactive: Other,52,2196,0.023679417122040074
N21000623,Carrick_Castle_E,Economically inactive: Other,36,2383,0.015107007973143098
N21000624,Carrick_Castle_F,Economically inactive: Other,39,2067,0.018867924528301886
N21000625,Carrick_Castle_G,Economically inactive: Other,48,1793,0.026770775237032907
N21000626,Carrick_Castle_H,Economically inactive: Other,57,1337,0.04263275991024682
N21000627,Carrick_Castle_J,Economically inactive: Other,48,1621,0.02961135101789019
N21000628,Knockagh_A,Economically inactive: Other,27,1556,0.017352185089974295
N21000629,Knockagh_B,Economically inactive: Other,23,1717,0.013395457192778102
N21000630,Knockagh_C,Economically inactive: Other,35,2294,0.015257192676547515
N21000631,Knockagh_D,Economically inactive: Other,43,1450,0.029655172413793104
N21000632,Knockagh_E,Economically inactive: Other,45,1547,0.029088558500323207
N21000633,Knockagh_F,Economically inactive: Other,69,2704,0.02551775147928994
N21000634,Knockagh_G,Economically inactive: Other,16,2317,0.0069054812257229176
N21000635,Knockagh_H,Economically inactive: Other,62,2000,0.031
N21000636,Knockagh_J,Economically inactive: Other,38,1688,0.022511848341232227
N21000637,Carntogher_A,Economically inactive: Other,58,3022,0.019192587690271344
N21000638,Carntogher_B,Economically inactive: Other,66,2808,0.023504273504273504
N21000639,Carntogher_C,Economically inactive: Other,61,3382,0.018036664695446483
N21000640,Carntogher_D,Economically inactive: Other,85,3721,0.022843321687718354
N21000641,Carntogher_E,Economically inactive: Other,57,2339,0.02436938862761864
N21000642,Carntogher_F,Economically inactive: Other,100,1896,0.052742616033755275
N21000643,Moyola_A,Economically inactive: Other,45,1934,0.02326783867631851
N21000644,Moyola_B,Economically inactive: Other,36,1602,0.02247191011235955
N21000645,Moyola_C,Economically inactive: Other,57,3018,0.018886679920477135
N21000646,Moyola_D,Economically inactive: Other,45,1872,0.02403846153846154
N21000647,Moyola_E,Economically inactive: Other,48,2921,0.01643272851763095
N21000648,Moyola_F,Economically inactive: Other,57,2345,0.024307036247334754
N21000649,Moyola_G,Economically inactive: Other,44,2497,0.01762114537444934
N21000650,Moyola_H,Economically inactive: Other,41,2398,0.017097581317764805
N21000651,Magherafelt_A,Economically inactive: Other,95,2896,0.03280386740331492
N21000652,Magherafelt_B,Economically inactive: Other,103,2859,0.0360265827212312
N21000653,Magherafelt_C,Economically inactive: Other,48,3316,0.014475271411338963
N21000654,Magherafelt_D,Economically inactive: Other,63,3331,0.018913239267487243
N21000655,Magherafelt_E,Economically inactive: Other,33,2409,0.0136986301369863
N21000656,Magherafelt_F,Economically inactive: Other,41,2141,0.01914992993928071
N21000657,Magherafelt_G,Economically inactive: Other,50,2314,0.021607605877268798
N21000658,Cookstown_A,Economically inactive: Other,75,3163,0.023711666139740753
N21000659,Cookstown_B,Economically inactive: Other,57,2914,0.01956074124914207
N21000660,Cookstown_C,Economically inactive: Other,118,2536,0.04652996845425868
N21000661,Cookstown_D,Economically inactive: Other,61,2736,0.0222953216374269
N21000662,Cookstown_E,Economically inactive: Other,58,2359,0.024586689275116574
N21000663,Cookstown_F,Economically inactive: Other,85,2260,0.03761061946902655
N21000664,Cookstown_G,Economically inactive: Other,47,1988,0.023641851106639838
N21000665,Cookstown_H,Economically inactive: Other,49,2100,0.023333333333333334
N21000666,Cookstown_J,Economically inactive: Other,59,2863,0.020607754104086624
N21000667,Cookstown_K,Economically inactive: Other,47,1698,0.02767962308598351
N21000668,Torrent_A,Economically inactive: Other,84,2873,0.02923773059519666
N21000669,Torrent_B,Economically inactive: Other,76,2949,0.025771447948457104
N21000670,Torrent_C,Economically inactive: Other,59,2335,0.025267665952890792
N21000671,Torrent_D,Economically inactive: Other,80,3812,0.02098635886673662
N21000672,Torrent_E,Economically inactive: Other,58,2322,0.024978466838931956
N21000673,Torrent_F,Economically inactive: Other,89,3692,0.024106175514626217
N21000674,Torrent_G,Economically inactive: Other,52,2229,0.02332884701659937
N21000675,Torrent_H,Economically inactive: Other,123,2809,0.043787824848700606
N21000676,Dungannon_A,Economically inactive: Other,104,3376,0.030805687203791468
N21000677,Dungannon_B,Economically inactive: Other,86,2409,0.0356994603569946
N21000678,Dungannon_C,Economically inactive: Other,86,1245,0.06907630522088354
N21000679,Dungannon_D,Economically inactive: Other,59,2896,0.02037292817679558
N21000680,Dungannon_E,Economically inactive: Other,75,2677,0.028016436309301458
N21000681,Dungannon_F,Economically inactive: Other,158,3748,0.04215581643543223
N21000682,Dungannon_G,Economically inactive: Other,38,2772,0.013708513708513708
N21000683,Dungannon_H,Economically inactive: Other,62,2828,0.021923620933521924
N21000684,Dungannon_J,Economically inactive: Other,38,1941,0.019577537351880475
N21000685,Dungannon_K,Economically inactive: Other,27,1749,0.015437392795883362
N21000686,Clogher_Valley_A,Economically inactive: Other,52,2927,0.01776563033823027
N21000687,Clogher_Valley_B,Economically inactive: Other,88,3633,0.0242224057252959
N21000688,Clogher_Valley_C,Economically inactive: Other,51,1708,0.029859484777517563
N21000689,Clogher_Valley_D,Economically inactive: Other,51,3083,0.016542328900421666
N21000690,Clogher_Valley_E,Economically inactive: Other,84,4077,0.020603384841795438
N21000691,Clogher_Valley_F,Economically inactive: Other,61,3077,0.019824504387390314
N21000692,Clogher_Valley_G,Economically inactive: Other,41,2139,0.01916783543712015
N21000693,Clogher_Valley_H,Economically inactive: Other,44,1353,0.032520325203252036
N21000694,Slieve_Gullion_A,Economically inactive: Other,35,2645,0.013232514177693762
N21000695,Slieve_Gullion_B,Economically inactive: Other,75,2084,0.03598848368522073
N21000696,Slieve_Gullion_C,Economically inactive: Other,55,2873,0.019143752175426385
N21000697,Slieve_Gullion_D,Economically inactive: Other,92,2396,0.038397328881469114
N21000698,Slieve_Gullion_E,Economically inactive: Other,93,2772,0.03354978354978355
N21000699,Slieve_Gullion_F,Economically inactive: Other,68,3550,0.01915492957746479
N21000700,Slieve_Gullion_G,Economically inactive: Other,68,2761,0.02462875769648678
N21000701,Slieve_Gullion_H,Economically inactive: Other,92,3059,0.03007518796992481
N21000702,Slieve_Gullion_J,Economically inactive: Other,96,1944,0.04938271604938271
N21000703,Slieve_Gullion_K,Economically inactive: Other,115,2723,0.04223283143591627
N21000704,Slieve_Gullion_L,Economically inactive: Other,63,2365,0.0266384778012685
N21000705,Slieve_Gullion_N,Economically inactive: Other,83,1573,0.052765416401780035
N21000706,Newry_A,Economically inactive: Other,80,2784,0.028735632183908046
N21000707,Newry_B,Economically inactive: Other,40,2193,0.01823985408116735
N21000708,Newry_C,Economically inactive: Other,66,1585,0.0416403785488959
N21000709,Newry_D,Economically inactive: Other,44,2223,0.01979307242465137
N21000710,Newry_E,Economically inactive: Other,120,2164,0.05545286506469501
N21000711,Newry_F,Economically inactive: Other,96,2218,0.04328223624887286
N21000712,Newry_G,Economically inactive: Other,57,2005,0.028428927680798004
N21000713,Newry_H,Economically inactive: Other,72,1600,0.045
N21000714,Newry_J,Economically inactive: Other,55,1840,0.029891304347826088
N21000715,Newry_K,Economically inactive: Other,53,2250,0.023555555555555555
N21000716,Newry_L,Economically inactive: Other,101,2674,0.03777112939416604
N21000717,Newry_N,Economically inactive: Other,61,2403,0.025384935497295046
N21000718,Newry_P,Economically inactive: Other,57,1977,0.028831562974203338
N21000719,Crotlieve_A,Economically inactive: Other,46,2944,0.015625
N21000720,Crotlieve_B,Economically inactive: Other,61,2785,0.021903052064631955
N21000721,Crotlieve_C,Economically inactive: Other,79,3032,0.026055408970976253
N21000722,Crotlieve_D,Economically inactive: Other,60,1719,0.034904013961605584
N21000723,Crotlieve_E,Economically inactive: Other,58,2263,0.02562969509500663
N21000724,Crotlieve_F,Economically inactive: Other,28,2490,0.011244979919678716
N21000725,Crotlieve_G,Economically inactive: Other,76,3220,0.02360248447204969
N21000726,Crotlieve_H,Economically inactive: Other,75,3118,0.024053880692751765
N21000727,Crotlieve_J,Economically inactive: Other,26,1788,0.0145413870246085
N21000728,Crotlieve_K,Economically inactive: Other,93,2805,0.033155080213903745
N21000729,Crotlieve_L,Economically inactive: Other,82,2502,0.032773780975219824
N21000730,The_Mournes_A,Economically inactive: Other,45,2243,0.020062416406598307
N21000731,The_Mournes_B,Economically inactive: Other,88,1885,0.04668435013262599
N21000732,The_Mournes_C,Economically inactive: Other,21,1598,0.013141426783479349
N21000733,The_Mournes_D,Economically inactive: Other,79,2474,0.03193209377526273
N21000734,The_Mournes_E,Economically inactive: Other,61,2341,0.026057240495514736
N21000735,The_Mournes_F,Economically inactive: Other,43,2339,0.01838392475416845
N21000736,The_Mournes_G,Economically inactive: Other,64,3592,0.017817371937639197
N21000737,The_Mournes_H,Economically inactive: Other,44,2012,0.02186878727634195
N21000738,The_Mournes_J,Economically inactive: Other,39,2098,0.018589132507149667
N21000739,The_Mournes_K,Economically inactive: Other,76,2989,0.02542656406825025
N21000740,The_Mournes_L,Economically inactive: Other,31,1826,0.016976998904709748
N21000741,The_Mournes_N,Economically inactive: Other,73,2153,0.03390617742684626
N21000742,The_Mournes_P,Economically inactive: Other,84,2654,0.031650339110776186
N21000743,Slieve_Croob_A,Economically inactive: Other,34,2646,0.012849584278155708
N21000744,Slieve_Croob_B,Economically inactive: Other,38,1344,0.028273809523809524
N21000745,Slieve_Croob_C,Economically inactive: Other,44,2808,0.01566951566951567
N21000746,Slieve_Croob_D,Economically inactive: Other,52,3085,0.016855753646677473
N21000747,Slieve_Croob_E,Economically inactive: Other,41,2609,0.015714833269451896
N21000748,Slieve_Croob_F,Economically inactive: Other,56,1969,0.028440832910106652
N21000749,Slieve_Croob_G,Economically inactive: Other,81,2788,0.029053084648493543
N21000750,Slieve_Croob_H,Economically inactive: Other,35,1539,0.022742040285899934
