date,value
2005-08-01,1486284.106
2005-09-01,1482888.658
2005-10-01,1478321.084
2006-11-01,1486136.285
2006-12-01,1470288.914
2006-01-01,1471758.734
2006-02-01,1474447.485
2006-03-01,1503126.326
2006-04-01,1490290.147
2006-05-01,1488329.681
2006-06-01,1481238.317
2006-07-01,1480705.864
2006-08-01,1501751.634
2006-09-01,1505420.323
2006-10-01,1503096.706
2007-11-01,1476864.763
2007-12-01,1475000.102
2007-01-01,1490007.65
2007-02-01,1484402.545
2007-03-01,1508690.883
2007-04-01,1524184.739
2007-05-01,1556702.502
2007-06-01,1574725.069
2007-07-01,1568725.349
2007-08-01,1555028.12
2007-09-01,1547249.382
2007-10-01,1572120.661
2008-11-01,1579862.356
2008-12-01,1593312.29
2008-01-01,1595242.161
2008-02-01,1615745.258
2008-03-01,1588979.018
2008-04-01,1608363.338
2008-05-01,1604572.416
2008-06-01,1613542.227
2008-07-01,1593139.275
2008-08-01,1615785.737
2008-09-01,1641526.316
2008-10-01,1660445.457
2009-11-01,1645704.12
2009-12-01,1659857.488
2009-01-01,1644717.863
2009-02-01,1651314.744
2009-03-01,1655573.348
2009-04-01,1656374.738
2009-05-01,1672394.081
2009-06-01,1687612.998
2009-07-01,1745605.629
2009-08-01,1801307.214
2009-09-01,1816873.885
2009-10-01,1845355.454
2010-11-01,1870479.386
2010-12-01,1836810.787
2010-01-01,1825653.581
2010-02-01,1818949.0
2010-03-01,1846582.634
2010-04-01,1872547.597
2010-05-01,1846721.048
2010-06-01,1824172.317
2010-07-01,1786193.144
2010-08-01,1781411.075
2010-09-01,1795806.296
2010-10-01,1800159.377
2011-11-01,1806154.301
2011-12-01,1821702.7
2011-01-01,1840841.041
2011-02-01,1867331.718
2011-03-01,1852657.774
2011-04-01,1838876.293
2011-05-01,1814415.664
2011-06-01,1815367.441
2011-07-01,1855794.808
2011-08-01,1880919.397
2011-09-01,1890254.84
2011-10-01,1898855.116
2012-11-01,1918062.167
2012-12-01,1916411.904
2012-01-01,1925201.978
2012-02-01,1897265.469
2012-03-01,1850074.308
2012-04-01,1865611.092
2012-05-01,1847643.757
2012-06-01,1895240.188
2012-07-01,1898645.147
2012-08-01,1878074.197
2012-09-01,1840001.596
2012-10-01,1835255.019
2013-11-01,1849073.466
2013-12-01,1868064.121
2013-01-01,1871281.574
2013-02-01,1881594.935
2013-03-01,1917990.838
2013-04-01,1929210.068
2013-05-01,1904178.68
2013-06-01,1865123.998
2013-07-01,1836458.276
2013-08-01,1862744.376
2013-09-01,1862855.127
2013-10-01,1857364.122
2014-11-01,1864256.578
2014-12-01,1858144.711
2014-01-01,1891772.654
2014-02-01,1868390.487
2014-03-01,1865137.933
2014-04-01,1857743.016
2014-05-01,1876543.305
2014-06-01,1871404.769
2014-07-01,1876274.527
2014-08-01,1860288.045
2014-09-01,1876630.871
2014-10-01,1873722.212
2015-11-01,1853292.883
2015-12-01,1858082.195
2015-01-01,1866287.027
2015-02-01,1869060.066
2015-03-01,1872932.99
2015-04-01,1885398.759
2015-05-01,1894565.238
2015-06-01,1893574.615
2015-07-01,1892688.306
2015-08-01,1904446.306
2015-09-01,1905795.634
2015-10-01,1912703.101
2016-11-01,1909408.018
2016-12-01,1892160.419
2016-01-01,1885112.657
2016-02-01,1926896.583
2016-03-01,1903347.599
2016-04-01,1897708.344
2016-05-01,1874800.75
2016-06-01,1889294.906
2016-07-01,1868761.259
2016-08-01,1865518.625
2016-09-01,1862916.004
2016-10-01,1875161.68
2017-11-01,1876323.376
2017-12-01,1896373.027
2017-01-01,1888800.885
2017-02-01,1883074.809
2017-03-01,1868702.306
2017-04-01,1868309.994
2017-05-01,1874618.254
2017-06-01,1880199.471
2017-07-01,1895144.234
2017-08-01,1890510.464
2017-09-01,1874774.185
2017-10-01,1880071.292
2018-11-01,1874603.35
2018-12-01,1855767.644
2018-01-01,1801734.095
2018-02-01,1838059.303
2018-03-01,1857857.498
2018-04-01,1870905.15
2018-05-01,1864023.099
2018-06-01,1860455.787
2018-07-01,1882805.066
2018-08-01,1869271.341
2018-09-01,1821674.017
2018-10-01,1833158.91
2019-11-01,1817473.119
2019-12-01,1813322.677
2019-01-01,1835843.948
2019-02-01,1825936.74
2019-03-01,1851585.532
2019-04-01,1809875.904
2019-05-01,1840537.917
2019-06-01,1858535.427
2019-07-01,1863477.629
2019-08-01,1816942.832
2019-09-01,1819137.999
2019-10-01,1785414.678
2020-11-01,1752258.408
2020-12-01,1762752.751
2020-01-01,1794189.94
2020-02-01,1799702.818
2020-03-01,1729998.498
2020-04-01,1718404.617
2020-05-01,1822119.244
2020-06-01,1902437.04
2020-07-01,1934058.458
2020-08-01,1890296.263
2020-09-01,1837977.484
2020-10-01,1853830.024
2021-11-01,1852520.494
2021-12-01,1870641.191
2021-01-01,1860111.23
2021-02-01,1880570.435
2021-03-01,1887096.669
2021-04-01,1908210.528
2021-05-01,1913984.305
2021-06-01,1927758.281
2021-07-01,1904200.849
2021-08-01,1899883.045
2021-09-01,1884255.651
2021-10-01,1904589.939
2022-11-01,1940239.742
2022-12-01,1878934.948
2022-01-01,1891989.263
2022-02-01,1859577.125
2022-03-01,1814946.147
2022-04-01,1853990.324
2022-05-01,1919405.883
2022-06-01,1926105.54
2022-08-01,1943325.84
2022-09-01,1951338.058
2022-10-01,1904138.324
2023-11-01,1840256.996
2023-12-01,1815308.864
2023-01-01,1839403.146
2023-02-01,1847962.876
2023-03-01,1915011.559
2023-04-01,1936878.068
2023-05-01,1973411.639
2023-06-01,1990097.807
2023-07-01,2032301.296
2023-08-01,1968909.63
2023-09-01,1944922.244
2023-10-01,1964435.17
2024-11-01,1975483.851
2024-12-01,1992210.208
2024-01-01,1914908.443
