id,date,value,country,name,iso3
ITF1,2017-01-01,11.7,Italy,Abruzzo,ITA
ITF1,2018-01-01,10.7,Italy,Abruzzo,ITA
ITF1,2019-01-01,11.1,Italy,Abruzzo,ITA
ITF1,2020-01-01,9.5,Italy,Abruzzo,ITA
ITF1,2021-01-01,9.3,Italy,Abruzzo,ITA
ITF1,2022-01-01,9.4,Italy,Abruzzo,ITA
ITF1,2023-01-01,8.0,Italy,Abruzzo,ITA
ITF2,2012-01-01,12.0,Italy,Molise,ITA
ITF2,2013-01-01,15.6,Italy,Molise,ITA
ITF2,2014-01-01,15.2,Italy,Molise,ITA
ITF2,2015-01-01,14.3,Italy,Molise,ITA
ITF2,2016-01-01,12.8,Italy,Molise,ITA
ITF2,2017-01-01,14.6,Italy,Molise,ITA
ITF2,2018-01-01,12.7,Italy,Molise,ITA
ITF2,2019-01-01,12.0,Italy,Molise,ITA
ITF2,2020-01-01,9.8,Italy,Molise,ITA
ITF2,2021-01-01,10.9,Italy,Molise,ITA
ITF2,2022-01-01,10.5,Italy,Molise,ITA
ITF2,2023-01-01,9.6,Italy,Molise,ITA
ITF3,2012-01-01,19.2,Italy,Campania,ITA
ITF3,2013-01-01,21.5,Italy,Campania,ITA
ITF3,2014-01-01,21.7,Italy,Campania,ITA
ITF3,2015-01-01,19.8,Italy,Campania,ITA
ITF3,2016-01-01,20.4,Italy,Campania,ITA
ITF3,2017-01-01,20.9,Italy,Campania,ITA
ITF3,2018-01-01,20.3,Italy,Campania,ITA
ITF3,2019-01-01,20.0,Italy,Campania,ITA
ITF3,2020-01-01,18.2,Italy,Campania,ITA
ITF3,2021-01-01,19.3,Italy,Campania,ITA
ITF3,2022-01-01,17.1,Italy,Campania,ITA
ITF3,2023-01-01,17.4,Italy,Campania,ITA
ITF4,2012-01-01,15.7,Italy,Puglia,ITA
ITF4,2013-01-01,19.7,Italy,Puglia,ITA
ITF4,2014-01-01,21.5,Italy,Puglia,ITA
ITF4,2015-01-01,19.7,Italy,Puglia,ITA
ITF4,2016-01-01,19.4,Italy,Puglia,ITA
ITF4,2017-01-01,18.8,Italy,Puglia,ITA
ITF4,2018-01-01,16.0,Italy,Puglia,ITA
ITF4,2019-01-01,14.8,Italy,Puglia,ITA
ITF4,2020-01-01,14.1,Italy,Puglia,ITA
ITF4,2021-01-01,14.5,Italy,Puglia,ITA
ITF4,2022-01-01,12.1,Italy,Puglia,ITA
ITF4,2023-01-01,11.6,Italy,Puglia,ITA
ITF5,2012-01-01,14.5,Italy,Basilicata,ITA
ITF5,2013-01-01,15.2,Italy,Basilicata,ITA
ITF5,2014-01-01,14.7,Italy,Basilicata,ITA
ITF5,2015-01-01,13.7,Italy,Basilicata,ITA
ITF5,2016-01-01,13.3,Italy,Basilicata,ITA
ITF5,2017-01-01,12.8,Italy,Basilicata,ITA
ITF5,2018-01-01,12.4,Italy,Basilicata,ITA
ITF5,2019-01-01,10.8,Italy,Basilicata,ITA
ITF5,2020-01-01,8.7,Italy,Basilicata,ITA
ITF5,2021-01-01,8.2,Italy,Basilicata,ITA
ITF5,2022-01-01,7.1,Italy,Basilicata,ITA
ITF5,2023-01-01,7.5,Italy,Basilicata,ITA
ITF6,2012-01-01,19.4,Italy,Calabria,ITA
ITF6,2013-01-01,22.3,Italy,Calabria,ITA
ITF6,2014-01-01,23.4,Italy,Calabria,ITA
ITF6,2015-01-01,22.9,Italy,Calabria,ITA
ITF6,2016-01-01,23.2,Italy,Calabria,ITA
ITF6,2017-01-01,21.6,Italy,Calabria,ITA
ITF6,2018-01-01,21.5,Italy,Calabria,ITA
ITF6,2019-01-01,20.9,Italy,Calabria,ITA
ITF6,2020-01-01,19.9,Italy,Calabria,ITA
ITF6,2021-01-01,17.9,Italy,Calabria,ITA
ITF6,2022-01-01,14.6,Italy,Calabria,ITA
ITF6,2023-01-01,15.9,Italy,Calabria,ITA
ITG1,2012-01-01,18.4,Italy,Sicilia,ITA
ITG1,2013-01-01,21.0,Italy,Sicilia,ITA
ITG1,2014-01-01,22.2,Italy,Sicilia,ITA
ITG1,2015-01-01,21.4,Italy,Sicilia,ITA
ITG1,2016-01-01,22.1,Italy,Sicilia,ITA
ITG1,2017-01-01,21.5,Italy,Sicilia,ITA
ITG1,2018-01-01,21.3,Italy,Sicilia,ITA
ITG1,2019-01-01,19.9,Italy,Sicilia,ITA
ITG1,2020-01-01,18.0,Italy,Sicilia,ITA
ITG1,2021-01-01,18.7,Italy,Sicilia,ITA
ITG1,2022-01-01,16.6,Italy,Sicilia,ITA
ITG1,2023-01-01,15.8,Italy,Sicilia,ITA
ITG2,2012-01-01,15.4,Italy,Sardegna,ITA
ITG2,2013-01-01,17.5,Italy,Sardegna,ITA
ITG2,2014-01-01,18.6,Italy,Sardegna,ITA
ITG2,2015-01-01,17.4,Italy,Sardegna,ITA
ITG2,2016-01-01,17.3,Italy,Sardegna,ITA
ITG2,2017-01-01,17.0,Italy,Sardegna,ITA
ITG2,2018-01-01,15.3,Italy,Sardegna,ITA
ITG2,2019-01-01,14.7,Italy,Sardegna,ITA
ITG2,2020-01-01,13.0,Italy,Sardegna,ITA
ITG2,2021-01-01,13.5,Italy,Sardegna,ITA
ITG2,2022-01-01,11.5,Italy,Sardegna,ITA
ITG2,2023-01-01,10.0,Italy,Sardegna,ITA
ITH1,2012-01-01,4.1,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH1,2013-01-01,4.4,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH1,2014-01-01,4.4,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH1,2015-01-01,3.8,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH1,2016-01-01,3.7,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH1,2017-01-01,3.1,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH1,2018-01-01,2.9,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH1,2019-01-01,2.9,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH1,2020-01-01,3.7,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH1,2021-01-01,3.8,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH1,2022-01-01,2.3,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH1,2023-01-01,2.0,Italy,Provincia Autonoma di Bolzano/Bozen,ITA
ITH2,2012-01-01,6.1,Italy,Provincia Autonoma di Trento,ITA
ITH2,2013-01-01,6.5,Italy,Provincia Autonoma di Trento,ITA
ITH2,2014-01-01,6.9,Italy,Provincia Autonoma di Trento,ITA
ITH2,2015-01-01,6.8,Italy,Provincia Autonoma di Trento,ITA
ITH2,2016-01-01,6.8,Italy,Provincia Autonoma di Trento,ITA
ITH2,2017-01-01,5.7,Italy,Provincia Autonoma di Trento,ITA
ITH2,2018-01-01,4.8,Italy,Provincia Autonoma di Trento,ITA
ITH2,2019-01-01,5.0,Italy,Provincia Autonoma di Trento,ITA
ITH2,2020-01-01,5.3,Italy,Provincia Autonoma di Trento,ITA
ITH2,2021-01-01,4.8,Italy,Provincia Autonoma di Trento,ITA
ITH2,2022-01-01,3.8,Italy,Provincia Autonoma di Trento,ITA
ITH2,2023-01-01,3.7,Italy,Provincia Autonoma di Trento,ITA
ITH3,2012-01-01,6.4,Italy,Veneto,ITA
ITH3,2013-01-01,7.6,Italy,Veneto,ITA
ITH3,2014-01-01,7.5,Italy,Veneto,ITA
ITH3,2015-01-01,7.1,Italy,Veneto,ITA
ITH3,2016-01-01,6.8,Italy,Veneto,ITA
ITH3,2017-01-01,6.3,Italy,Veneto,ITA
ITH3,2018-01-01,6.4,Italy,Veneto,ITA
ITH3,2019-01-01,5.6,Italy,Veneto,ITA
ITH3,2020-01-01,5.8,Italy,Veneto,ITA
ITH3,2021-01-01,5.3,Italy,Veneto,ITA
ITH3,2022-01-01,4.2,Italy,Veneto,ITA
ITH3,2023-01-01,4.2,Italy,Veneto,ITA
ITH4,2012-01-01,6.7,Italy,Friuli-Venezia Giulia,ITA
ITH4,2013-01-01,7.7,Italy,Friuli-Venezia Giulia,ITA
ITH4,2014-01-01,8.0,Italy,Friuli-Venezia Giulia,ITA
ITH4,2015-01-01,8.0,Italy,Friuli-Venezia Giulia,ITA
ITH4,2016-01-01,7.5,Italy,Friuli-Venezia Giulia,ITA
ITH4,2017-01-01,6.7,Italy,Friuli-Venezia Giulia,ITA
ITH4,2018-01-01,6.6,Italy,Friuli-Venezia Giulia,ITA
ITH4,2019-01-01,6.1,Italy,Friuli-Venezia Giulia,ITA
ITH4,2020-01-01,5.6,Italy,Friuli-Venezia Giulia,ITA
ITH4,2021-01-01,5.7,Italy,Friuli-Venezia Giulia,ITA
ITH4,2022-01-01,5.3,Italy,Friuli-Venezia Giulia,ITA
ITH4,2023-01-01,4.6,Italy,Friuli-Venezia Giulia,ITA
ITH5,2012-01-01,7.0,Italy,Emilia-Romagna,ITA
ITH5,2013-01-01,8.4,Italy,Emilia-Romagna,ITA
ITH5,2014-01-01,8.3,Italy,Emilia-Romagna,ITA
ITH5,2015-01-01,7.7,Italy,Emilia-Romagna,ITA
ITH5,2016-01-01,6.9,Italy,Emilia-Romagna,ITA
ITH5,2017-01-01,6.5,Italy,Emilia-Romagna,ITA
ITH5,2018-01-01,5.8,Italy,Emilia-Romagna,ITA
ITH5,2019-01-01,5.5,Italy,Emilia-Romagna,ITA
ITH5,2020-01-01,5.8,Italy,Emilia-Romagna,ITA
ITH5,2021-01-01,5.4,Italy,Emilia-Romagna,ITA
ITH5,2022-01-01,5.0,Italy,Emilia-Romagna,ITA
ITH5,2023-01-01,4.9,Italy,Emilia-Romagna,ITA
ITI1,2012-01-01,7.8,Italy,Toscana,ITA
ITI1,2013-01-01,8.7,Italy,Toscana,ITA
ITI1,2014-01-01,10.1,Italy,Toscana,ITA
ITI1,2015-01-01,9.2,Italy,Toscana,ITA
ITI1,2016-01-01,9.5,Italy,Toscana,ITA
ITI1,2017-01-01,8.6,Italy,Toscana,ITA
ITI1,2018-01-01,7.3,Italy,Toscana,ITA
ITI1,2019-01-01,6.7,Italy,Toscana,ITA
ITI1,2020-01-01,6.7,Italy,Toscana,ITA
ITI1,2021-01-01,7.5,Italy,Toscana,ITA
ITI1,2022-01-01,6.0,Italy,Toscana,ITA
ITI1,2023-01-01,5.2,Italy,Toscana,ITA
ITI2,2012-01-01,9.5,Italy,Umbria,ITA
ITI2,2013-01-01,10.3,Italy,Umbria,ITA
ITI2,2014-01-01,11.3,Italy,Umbria,ITA
ITI2,2015-01-01,10.4,Italy,Umbria,ITA
ITI2,2016-01-01,9.6,Italy,Umbria,ITA
ITI2,2017-01-01,10.5,Italy,Umbria,ITA
ITI2,2018-01-01,9.2,Italy,Umbria,ITA
ITI2,2019-01-01,8.4,Italy,Umbria,ITA
ITI2,2020-01-01,8.1,Italy,Umbria,ITA
ITI2,2021-01-01,6.6,Italy,Umbria,ITA
ITI2,2022-01-01,7.1,Italy,Umbria,ITA
ITI2,2023-01-01,6.0,Italy,Umbria,ITA
ITI3,2012-01-01,9.1,Italy,Marche,ITA
ITI3,2013-01-01,10.9,Italy,Marche,ITA
ITI3,2014-01-01,10.1,Italy,Marche,ITA
ITI3,2015-01-01,9.9,Italy,Marche,ITA
ITI3,2016-01-01,10.6,Italy,Marche,ITA
ITI3,2017-01-01,10.6,Italy,Marche,ITA
ITI3,2018-01-01,8.0,Italy,Marche,ITA
ITI3,2019-01-01,8.6,Italy,Marche,ITA
ITI3,2020-01-01,7.4,Italy,Marche,ITA
ITI3,2021-01-01,7.1,Italy,Marche,ITA
ITI3,2022-01-01,6.2,Italy,Marche,ITA
ITI3,2023-01-01,5.1,Italy,Marche,ITA
ITI4,2012-01-01,10.6,Italy,Lazio,ITA
ITI4,2013-01-01,12.0,Italy,Lazio,ITA
ITI4,2014-01-01,12.5,Italy,Lazio,ITA
ITI4,2015-01-01,11.8,Italy,Lazio,ITA
ITI4,2016-01-01,11.1,Italy,Lazio,ITA
ITI4,2017-01-01,10.7,Italy,Lazio,ITA
ITI4,2018-01-01,11.1,Italy,Lazio,ITA
ITI4,2019-01-01,9.9,Italy,Lazio,ITA
ITI4,2020-01-01,9.2,Italy,Lazio,ITA
ITI4,2021-01-01,10.0,Italy,Lazio,ITA
ITI4,2022-01-01,7.7,Italy,Lazio,ITA
ITI4,2023-01-01,7.1,Italy,Lazio,ITA
LT00,2012-01-01,13.4,Lithuania,Lietuva (),LTU
LT01,2013-01-01,9.7,Lithuania,Sostinės regionas,LTU
LT01,2014-01-01,8.5,Lithuania,Sostinės regionas,LTU
LT01,2015-01-01,7.6,Lithuania,Sostinės regionas,LTU
LT01,2016-01-01,5.6,Lithuania,Sostinės regionas,LTU
LT01,2017-01-01,4.8,Lithuania,Sostinės regionas,LTU
LT01,2018-01-01,4.6,Lithuania,Sostinės regionas,LTU
LT01,2019-01-01,4.4,Lithuania,Sostinės regionas,LTU
LT01,2020-01-01,6.8,Lithuania,Sostinės regionas,LTU
LT01,2021-01-01,4.8,Lithuania,Sostinės regionas,LTU
LT01,2022-01-01,4.5,Lithuania,Sostinės regionas,LTU
LT01,2023-01-01,4.9,Lithuania,Sostinės regionas,LTU
LT02,2013-01-01,12.6,Lithuania,Vidurio ir vakarų Lietuvos regionas,LTU
LT02,2014-01-01,11.6,Lithuania,Vidurio ir vakarų Lietuvos regionas,LTU
LT02,2015-01-01,9.8,Lithuania,Vidurio ir vakarų Lietuvos regionas,LTU
LT02,2016-01-01,8.8,Lithuania,Vidurio ir vakarų Lietuvos regionas,LTU
LT02,2017-01-01,8.1,Lithuania,Vidurio ir vakarų Lietuvos regionas,LTU
LT02,2018-01-01,6.9,Lithuania,Vidurio ir vakarų Lietuvos regionas,LTU
LT02,2019-01-01,7.1,Lithuania,Vidurio ir vakarų Lietuvos regionas,LTU
LT02,2020-01-01,9.3,Lithuania,Vidurio ir vakarų Lietuvos regionas,LTU
LT02,2021-01-01,8.2,Lithuania,Vidurio ir vakarų Lietuvos regionas,LTU
LT02,2022-01-01,6.6,Lithuania,Vidurio ir vakarų Lietuvos regionas,LTU
LT02,2023-01-01,7.8,Lithuania,Vidurio ir vakarų Lietuvos regionas,LTU
LU00,2012-01-01,5.1,Luxembourg,Luxembourg,LUX
LU00,2013-01-01,5.8,Luxembourg,Luxembourg,LUX
LU00,2014-01-01,5.9,Luxembourg,Luxembourg,LUX
LU00,2015-01-01,6.7,Luxembourg,Luxembourg,LUX
LU00,2016-01-01,6.3,Luxembourg,Luxembourg,LUX
LU00,2017-01-01,5.5,Luxembourg,Luxembourg,LUX
LU00,2018-01-01,5.6,Luxembourg,Luxembourg,LUX
LU00,2019-01-01,5.6,Luxembourg,Luxembourg,LUX
LU00,2020-01-01,6.8,Luxembourg,Luxembourg,LUX
LU00,2021-01-01,5.2,Luxembourg,Luxembourg,LUX
LU00,2022-01-01,4.6,Luxembourg,Luxembourg,LUX
LU00,2023-01-01,5.2,Luxembourg,Luxembourg,LUX
LV00,2012-01-01,15.0,Latvia,Latvija,LVA
LV00,2013-01-01,11.9,Latvia,Latvija,LVA
LV00,2014-01-01,10.8,Latvia,Latvija,LVA
LV00,2015-01-01,9.9,Latvia,Latvija,LVA
LV00,2016-01-01,9.6,Latvia,Latvija,LVA
LV00,2017-01-01,8.7,Latvia,Latvija,LVA
LV00,2018-01-01,7.4,Latvia,Latvija,LVA
LV00,2019-01-01,6.3,Latvia,Latvija,LVA
LV00,2020-01-01,8.1,Latvia,Latvija,LVA
LV00,2021-01-01,7.5,Latvia,Latvija,LVA
LV00,2022-01-01,6.8,Latvia,Latvija,LVA
LV00,2023-01-01,6.5,Latvia,Latvija,LVA
ME00,2012-01-01,20.0,Montenegro,Crna Gora,MNE
ME00,2013-01-01,19.5,Montenegro,Crna Gora,MNE
ME00,2014-01-01,18.0,Montenegro,Crna Gora,MNE
ME00,2015-01-01,17.5,Montenegro,Crna Gora,MNE
ME00,2016-01-01,17.7,Montenegro,Crna Gora,MNE
ME00,2017-01-01,16.1,Montenegro,Crna Gora,MNE
ME00,2018-01-01,15.2,Montenegro,Crna Gora,MNE
ME00,2019-01-01,15.1,Montenegro,Crna Gora,MNE
ME00,2020-01-01,17.9,Montenegro,Crna Gora,MNE
MK00,2012-01-01,31.0,North Macedonia,Severna Makedonija,MKD
MK00,2013-01-01,29.0,North Macedonia,Severna Makedonija,MKD
MK00,2014-01-01,28.0,North Macedonia,Severna Makedonija,MKD
MK00,2015-01-01,26.1,North Macedonia,Severna Makedonija,MKD
MK00,2016-01-01,23.7,North Macedonia,Severna Makedonija,MKD
MK00,2017-01-01,22.4,North Macedonia,Severna Makedonija,MKD
MK00,2018-01-01,20.7,North Macedonia,Severna Makedonija,MKD
MK00,2019-01-01,17.3,North Macedonia,Severna Makedonija,MKD
MK00,2020-01-01,16.4,North Macedonia,Severna Makedonija,MKD
MT00,2012-01-01,6.2,Malta,Malta,MLT
MT00,2013-01-01,6.1,Malta,Malta,MLT
MT00,2014-01-01,5.7,Malta,Malta,MLT
MT00,2015-01-01,5.4,Malta,Malta,MLT
MT00,2016-01-01,4.7,Malta,Malta,MLT
MT00,2017-01-01,4.0,Malta,Malta,MLT
MT00,2018-01-01,4.0,Malta,Malta,MLT
MT00,2019-01-01,4.1,Malta,Malta,MLT
MT00,2020-01-01,4.8,Malta,Malta,MLT
MT00,2021-01-01,3.7,Malta,Malta,MLT
MT00,2022-01-01,3.5,Malta,Malta,MLT
MT00,2023-01-01,3.1,Malta,Malta,MLT
NL11,2012-01-01,7.0,Netherlands,Groningen,NLD
NL11,2013-01-01,8.2,Netherlands,Groningen,NLD
NL11,2014-01-01,8.6,Netherlands,Groningen,NLD
NL11,2015-01-01,9.1,Netherlands,Groningen,NLD
NL11,2016-01-01,8.2,Netherlands,Groningen,NLD
NL11,2017-01-01,7.2,Netherlands,Groningen,NLD
NL11,2018-01-01,5.5,Netherlands,Groningen,NLD
NL11,2019-01-01,5.1,Netherlands,Groningen,NLD
NL11,2020-01-01,5.2,Netherlands,Groningen,NLD
NL11,2021-01-01,5.3,Netherlands,Groningen,NLD
NL11,2022-01-01,4.6,Netherlands,Groningen,NLD
NL11,2023-01-01,4.2,Netherlands,Groningen,NLD
NL12,2012-01-01,6.4,Netherlands,Friesland (NL),NLD
NL12,2013-01-01,8.3,Netherlands,Friesland (NL),NLD
NL12,2014-01-01,7.9,Netherlands,Friesland (NL),NLD
NL12,2015-01-01,7.9,Netherlands,Friesland (NL),NLD
NL12,2016-01-01,6.7,Netherlands,Friesland (NL),NLD
NL12,2017-01-01,5.5,Netherlands,Friesland (NL),NLD
NL12,2018-01-01,4.7,Netherlands,Friesland (NL),NLD
NL12,2019-01-01,3.7,Netherlands,Friesland (NL),NLD
NL12,2020-01-01,3.9,Netherlands,Friesland (NL),NLD
NL12,2021-01-01,4.5,Netherlands,Friesland (NL),NLD
NL12,2022-01-01,3.8,Netherlands,Friesland (NL),NLD
NL12,2023-01-01,4.0,Netherlands,Friesland (NL),NLD
NL13,2012-01-01,6.4,Netherlands,Drenthe,NLD
NL13,2013-01-01,7.1,Netherlands,Drenthe,NLD
NL13,2014-01-01,7.3,Netherlands,Drenthe,NLD
NL13,2015-01-01,7.5,Netherlands,Drenthe,NLD
NL13,2016-01-01,6.5,Netherlands,Drenthe,NLD
NL13,2017-01-01,5.0,Netherlands,Drenthe,NLD
NL13,2018-01-01,4.1,Netherlands,Drenthe,NLD
NL13,2019-01-01,2.8,Netherlands,Drenthe,NLD
NL13,2020-01-01,3.7,Netherlands,Drenthe,NLD
NL13,2021-01-01,3.5,Netherlands,Drenthe,NLD
NL13,2022-01-01,2.9,Netherlands,Drenthe,NLD
NL13,2023-01-01,3.3,Netherlands,Drenthe,NLD
NL21,2012-01-01,5.6,Netherlands,Overijssel,NLD
NL21,2013-01-01,7.2,Netherlands,Overijssel,NLD
NL21,2014-01-01,7.3,Netherlands,Overijssel,NLD
NL21,2015-01-01,6.9,Netherlands,Overijssel,NLD
NL21,2016-01-01,6.2,Netherlands,Overijssel,NLD
NL21,2017-01-01,5.1,Netherlands,Overijssel,NLD
NL21,2018-01-01,3.7,Netherlands,Overijssel,NLD
NL21,2019-01-01,3.0,Netherlands,Overijssel,NLD
NL21,2020-01-01,3.5,Netherlands,Overijssel,NLD
NL21,2021-01-01,3.8,Netherlands,Overijssel,NLD
NL21,2022-01-01,3.3,Netherlands,Overijssel,NLD
NL21,2023-01-01,2.9,Netherlands,Overijssel,NLD
NL22,2012-01-01,5.3,Netherlands,Gelderland,NLD
NL22,2013-01-01,6.6,Netherlands,Gelderland,NLD
NL22,2014-01-01,6.9,Netherlands,Gelderland,NLD
NL22,2015-01-01,6.3,Netherlands,Gelderland,NLD
NL22,2016-01-01,5.6,Netherlands,Gelderland,NLD
NL22,2017-01-01,4.5,Netherlands,Gelderland,NLD
NL22,2018-01-01,3.3,Netherlands,Gelderland,NLD
NL22,2019-01-01,3.1,Netherlands,Gelderland,NLD
NL22,2020-01-01,3.5,Netherlands,Gelderland,NLD
NL22,2021-01-01,3.9,Netherlands,Gelderland,NLD
NL22,2022-01-01,3.5,Netherlands,Gelderland,NLD
NL22,2023-01-01,3.3,Netherlands,Gelderland,NLD
NL23,2012-01-01,7.3,Netherlands,Flevoland,NLD
NL23,2013-01-01,9.9,Netherlands,Flevoland,NLD
NL23,2014-01-01,11.0,Netherlands,Flevoland,NLD
NL23,2015-01-01,7.9,Netherlands,Flevoland,NLD
NL23,2016-01-01,7.9,Netherlands,Flevoland,NLD
NL23,2017-01-01,5.7,Netherlands,Flevoland,NLD
NL23,2018-01-01,4.5,Netherlands,Flevoland,NLD
NL23,2019-01-01,3.5,Netherlands,Flevoland,NLD
NL23,2020-01-01,3.9,Netherlands,Flevoland,NLD
NL23,2021-01-01,4.6,Netherlands,Flevoland,NLD
NL23,2022-01-01,3.3,Netherlands,Flevoland,NLD
NL23,2023-01-01,4.3,Netherlands,Flevoland,NLD
NL31,2012-01-01,5.2,Netherlands,Utrecht (),NLD
NL31,2013-01-01,6.4,Netherlands,Utrecht (),NLD
NL31,2014-01-01,6.4,Netherlands,Utrecht (),NLD
NL31,2015-01-01,6.4,Netherlands,Utrecht (),NLD
NL31,2016-01-01,5.0,Netherlands,Utrecht (),NLD
NL31,2017-01-01,4.2,Netherlands,Utrecht (),NLD
NL31,2018-01-01,3.4,Netherlands,Utrecht (),NLD
NL31,2019-01-01,2.9,Netherlands,Utrecht (),NLD
NL31,2020-01-01,3.5,Netherlands,Utrecht (),NLD
NL31,2021-01-01,4.0,Netherlands,Utrecht (),NLD
NL31,2022-01-01,3.3,Netherlands,Utrecht (),NLD
NL31,2023-01-01,3.3,Netherlands,Utrecht (),NLD
NL32,2012-01-01,5.4,Netherlands,Noord-Holland,NLD
NL32,2013-01-01,7.2,Netherlands,Noord-Holland,NLD
NL32,2014-01-01,6.9,Netherlands,Noord-Holland,NLD
NL32,2015-01-01,6.2,Netherlands,Noord-Holland,NLD
NL32,2016-01-01,5.5,Netherlands,Noord-Holland,NLD
NL32,2017-01-01,4.5,Netherlands,Noord-Holland,NLD
NL32,2018-01-01,3.8,Netherlands,Noord-Holland,NLD
NL32,2019-01-01,3.1,Netherlands,Noord-Holland,NLD
NL32,2020-01-01,3.9,Netherlands,Noord-Holland,NLD
NL32,2021-01-01,4.5,Netherlands,Noord-Holland,NLD
NL32,2022-01-01,3.6,Netherlands,Noord-Holland,NLD
NL32,2023-01-01,3.8,Netherlands,Noord-Holland,NLD
NL33,2012-01-01,6.9,Netherlands,Zuid-Holland (),NLD
NL33,2013-01-01,7.9,Netherlands,Zuid-Holland (),NLD
NL33,2014-01-01,8.4,Netherlands,Zuid-Holland (),NLD
NL33,2015-01-01,7.8,Netherlands,Zuid-Holland (),NLD
NL33,2016-01-01,7.1,Netherlands,Zuid-Holland (),NLD
NL33,2017-01-01,5.5,Netherlands,Zuid-Holland (),NLD
NL33,2018-01-01,4.3,Netherlands,Zuid-Holland (),NLD
NL33,2019-01-01,4.0,Netherlands,Zuid-Holland (),NLD
NL33,2020-01-01,4.4,Netherlands,Zuid-Holland (),NLD
NL33,2021-01-01,5.1,Netherlands,Zuid-Holland (),NLD
NL33,2022-01-01,3.9,Netherlands,Zuid-Holland (),NLD
NL33,2023-01-01,4.0,Netherlands,Zuid-Holland (),NLD
NL34,2012-01-01,3.5,Netherlands,Zeeland,NLD
NL34,2013-01-01,5.0,Netherlands,Zeeland,NLD
NL34,2014-01-01,5.4,Netherlands,Zeeland,NLD
NL34,2015-01-01,5.3,Netherlands,Zeeland,NLD
NL34,2016-01-01,3.9,Netherlands,Zeeland,NLD
NL34,2017-01-01,2.9,Netherlands,Zeeland,NLD
NL34,2018-01-01,2.7,Netherlands,Zeeland,NLD
NL34,2019-01-01,2.6,Netherlands,Zeeland,NLD
NL34,2020-01-01,2.6,Netherlands,Zeeland,NLD
NL34,2021-01-01,3.6,Netherlands,Zeeland,NLD
NL34,2022-01-01,2.6,Netherlands,Zeeland,NLD
NL34,2023-01-01,2.1,Netherlands,Zeeland,NLD
NL41,2012-01-01,5.3,Netherlands,Noord-Brabant,NLD
NL41,2013-01-01,6.7,Netherlands,Noord-Brabant,NLD
NL41,2014-01-01,7.0,Netherlands,Noord-Brabant,NLD
NL41,2015-01-01,6.5,Netherlands,Noord-Brabant,NLD
NL41,2016-01-01,5.3,Netherlands,Noord-Brabant,NLD
NL41,2017-01-01,4.2,Netherlands,Noord-Brabant,NLD
NL41,2018-01-01,3.4,Netherlands,Noord-Brabant,NLD
NL41,2019-01-01,3.2,Netherlands,Noord-Brabant,NLD
NL41,2020-01-01,3.5,Netherlands,Noord-Brabant,NLD
NL41,2021-01-01,3.2,Netherlands,Noord-Brabant,NLD
NL41,2022-01-01,3.0,Netherlands,Noord-Brabant,NLD
NL41,2023-01-01,3.2,Netherlands,Noord-Brabant,NLD
NL42,2012-01-01,5.4,Netherlands,Limburg (NL),NLD
NL42,2013-01-01,7.4,Netherlands,Limburg (NL),NLD
NL42,2014-01-01,7.4,Netherlands,Limburg (NL),NLD
NL42,2015-01-01,6.3,Netherlands,Limburg (NL),NLD
NL42,2016-01-01,5.7,Netherlands,Limburg (NL),NLD
NL42,2017-01-01,4.7,Netherlands,Limburg (NL),NLD
NL42,2018-01-01,3.4,Netherlands,Limburg (NL),NLD
NL42,2019-01-01,3.1,Netherlands,Limburg (NL),NLD
NL42,2020-01-01,3.5,Netherlands,Limburg (NL),NLD
NL42,2021-01-01,3.8,Netherlands,Limburg (NL),NLD
NL42,2022-01-01,3.6,Netherlands,Limburg (NL),NLD
NL42,2023-01-01,3.4,Netherlands,Limburg (NL),NLD
NO01,2012-01-01,3.2,Norway,Oslo og Akershus (statistical region 2016),NOR
NO01,2013-01-01,3.9,Norway,Oslo og Akershus (statistical region 2016),NOR
NO01,2014-01-01,3.8,Norway,Oslo og Akershus (statistical region 2016),NOR
NO01,2015-01-01,4.7,Norway,Oslo og Akershus (statistical region 2016),NOR
NO02,2012-01-01,3.0,Norway,Innlandet,NOR
NO02,2013-01-01,2.9,Norway,Innlandet,NOR
NO02,2014-01-01,2.9,Norway,Innlandet,NOR
NO02,2015-01-01,4.5,Norway,Innlandet,NOR
NO02,2016-01-01,4.5,Norway,Innlandet,NOR
NO02,2017-01-01,2.9,Norway,Innlandet,NOR
NO02,2018-01-01,2.9,Norway,Innlandet,NOR
NO02,2019-01-01,3.3,Norway,Innlandet,NOR
NO02,2020-01-01,3.7,Norway,Innlandet,NOR
NO02,2021-01-01,3.6,Norway,Innlandet,NOR
NO02,2022-01-01,,Norway,Innlandet,NOR
NO02,2023-01-01,3.0,Norway,Innlandet,NOR
