id,date,value,country,iso3
LU,2007-01-01,88120.0,Luxembourg,LUX
LU,2008-01-01,86330.0,Luxembourg,LUX
LU,2009-01-01,82020.0,Luxembourg,LUX
LU,2010-01-01,83550.0,Luxembourg,LUX
LU,2011-01-01,82490.0,Luxembourg,LUX
LU,2012-01-01,81940.0,Luxembourg,LUX
LU,2013-01-01,82400.0,Luxembourg,LUX
LU,2014-01-01,82590.0,Luxembourg,LUX
LU,2015-01-01,82820.0,Luxembourg,LUX
LU,2016-01-01,84750.0,Luxembourg,LUX
LU,2017-01-01,84020.0,Luxembourg,LUX
LU,2018-01-01,83390.0,Luxembourg,LUX
LU,2019-01-01,84070.0,Luxembourg,LUX
LU,2020-01-01,82030.0,Luxembourg,LUX
LU,2021-01-01,86540.0,Luxembourg,LUX
LU,2022-01-01,85850.0,Luxembourg,LUX
LU,2023-01-01,83320.0,Luxembourg,LUX
LV,2000-01-01,5250.0,Latvia,LVA
LV,2001-01-01,5650.0,Latvia,LVA
LV,2002-01-01,6120.0,Latvia,LVA
LV,2003-01-01,6700.0,Latvia,LVA
LV,2004-01-01,7340.0,Latvia,LVA
LV,2005-01-01,8210.0,Latvia,LVA
LV,2006-01-01,9280.0,Latvia,LVA
LV,2007-01-01,10280.0,Latvia,LVA
LV,2008-01-01,10050.0,Latvia,LVA
LV,2009-01-01,8760.0,Latvia,LVA
LV,2010-01-01,8550.0,Latvia,LVA
LV,2011-01-01,8940.0,Latvia,LVA
LV,2012-01-01,9680.0,Latvia,LVA
LV,2013-01-01,9980.0,Latvia,LVA
LV,2014-01-01,10270.0,Latvia,LVA
LV,2015-01-01,10760.0,Latvia,LVA
LV,2016-01-01,11110.0,Latvia,LVA
LV,2017-01-01,11590.0,Latvia,LVA
LV,2018-01-01,12140.0,Latvia,LVA
LV,2019-01-01,12300.0,Latvia,LVA
LV,2020-01-01,11940.0,Latvia,LVA
LV,2021-01-01,12870.0,Latvia,LVA
LV,2022-01-01,13220.0,Latvia,LVA
LV,2023-01-01,13220.0,Latvia,LVA
ME,2006-01-01,4580.0,Montenegro,MNE
ME,2007-01-01,4890.0,Montenegro,MNE
ME,2008-01-01,5230.0,Montenegro,MNE
ME,2009-01-01,4920.0,Montenegro,MNE
ME,2010-01-01,5050.0,Montenegro,MNE
ME,2011-01-01,5200.0,Montenegro,MNE
ME,2012-01-01,5060.0,Montenegro,MNE
ME,2013-01-01,5230.0,Montenegro,MNE
ME,2014-01-01,5320.0,Montenegro,MNE
ME,2015-01-01,5500.0,Montenegro,MNE
ME,2016-01-01,5660.0,Montenegro,MNE
ME,2017-01-01,5920.0,Montenegro,MNE
ME,2018-01-01,6230.0,Montenegro,MNE
ME,2019-01-01,6480.0,Montenegro,MNE
ME,2020-01-01,5490.0,Montenegro,MNE
ME,2021-01-01,6230.0,Montenegro,MNE
ME,2022-01-01,6650.0,Montenegro,MNE
MK,2000-01-01,2620.0,North Macedonia,MKD
MK,2001-01-01,2530.0,North Macedonia,MKD
MK,2002-01-01,2580.0,North Macedonia,MKD
MK,2003-01-01,2640.0,North Macedonia,MKD
MK,2004-01-01,2770.0,North Macedonia,MKD
MK,2005-01-01,2920.0,North Macedonia,MKD
MK,2006-01-01,3080.0,North Macedonia,MKD
MK,2007-01-01,3300.0,North Macedonia,MKD
MK,2008-01-01,3500.0,North Macedonia,MKD
MK,2009-01-01,3510.0,North Macedonia,MKD
MK,2010-01-01,3650.0,North Macedonia,MKD
MK,2011-01-01,3750.0,North Macedonia,MKD
MK,2012-01-01,3750.0,North Macedonia,MKD
MK,2013-01-01,3880.0,North Macedonia,MKD
MK,2014-01-01,4030.0,North Macedonia,MKD
MK,2015-01-01,4190.0,North Macedonia,MKD
MK,2016-01-01,4330.0,North Macedonia,MKD
MK,2017-01-01,4390.0,North Macedonia,MKD
MK,2018-01-01,4540.0,North Macedonia,MKD
MK,2019-01-01,4750.0,North Macedonia,MKD
MK,2020-01-01,4580.0,North Macedonia,MKD
MK,2021-01-01,4830.0,North Macedonia,MKD
MT,2000-01-01,13710.0,Malta,MLT
MT,2001-01-01,13500.0,Malta,MLT
MT,2002-01-01,13770.0,Malta,MLT
MT,2003-01-01,14180.0,Malta,MLT
MT,2004-01-01,14150.0,Malta,MLT
MT,2005-01-01,14460.0,Malta,MLT
MT,2006-01-01,14740.0,Malta,MLT
MT,2007-01-01,15430.0,Malta,MLT
MT,2008-01-01,16010.0,Malta,MLT
MT,2009-01-01,15670.0,Malta,MLT
MT,2010-01-01,16560.0,Malta,MLT
MT,2011-01-01,16650.0,Malta,MLT
MT,2012-01-01,17190.0,Malta,MLT
MT,2013-01-01,18030.0,Malta,MLT
MT,2014-01-01,19020.0,Malta,MLT
MT,2015-01-01,20360.0,Malta,MLT
MT,2016-01-01,20710.0,Malta,MLT
MT,2017-01-01,22760.0,Malta,MLT
MT,2018-01-01,23540.0,Malta,MLT
MT,2019-01-01,23520.0,Malta,MLT
MT,2020-01-01,22230.0,Malta,MLT
MT,2021-01-01,25080.0,Malta,MLT
MT,2022-01-01,25450.0,Malta,MLT
MT,2023-01-01,26530.0,Malta,MLT
NL,2000-01-01,35240.0,Netherlands,NLD
NL,2001-01-01,35790.0,Netherlands,NLD
NL,2002-01-01,35650.0,Netherlands,NLD
NL,2003-01-01,35510.0,Netherlands,NLD
NL,2004-01-01,36100.0,Netherlands,NLD
NL,2005-01-01,36750.0,Netherlands,NLD
NL,2006-01-01,37990.0,Netherlands,NLD
NL,2007-01-01,39380.0,Netherlands,NLD
NL,2008-01-01,40060.0,Netherlands,NLD
NL,2009-01-01,38390.0,Netherlands,NLD
NL,2010-01-01,38700.0,Netherlands,NLD
NL,2011-01-01,39200.0,Netherlands,NLD
NL,2012-01-01,38680.0,Netherlands,NLD
NL,2013-01-01,38550.0,Netherlands,NLD
NL,2014-01-01,39030.0,Netherlands,NLD
NL,2015-01-01,39680.0,Netherlands,NLD
NL,2016-01-01,40430.0,Netherlands,NLD
NL,2017-01-01,41310.0,Netherlands,NLD
NL,2018-01-01,42000.0,Netherlands,NLD
NL,2019-01-01,42680.0,Netherlands,NLD
NL,2020-01-01,40800.0,Netherlands,NLD
NL,2021-01-01,43140.0,Netherlands,NLD
NL,2022-01-01,44870.0,Netherlands,NLD
NL,2023-01-01,44460.0,Netherlands,NLD
NO,2000-01-01,62040.0,Norway,NOR
NO,2001-01-01,63000.0,Norway,NOR
NO,2002-01-01,63530.0,Norway,NOR
NO,2003-01-01,63750.0,Norway,NOR
NO,2004-01-01,65920.0,Norway,NOR
NO,2005-01-01,67240.0,Norway,NOR
NO,2006-01-01,68330.0,Norway,NOR
NO,2007-01-01,69600.0,Norway,NOR
NO,2008-01-01,69070.0,Norway,NOR
NO,2009-01-01,66880.0,Norway,NOR
NO,2010-01-01,66580.0,Norway,NOR
NO,2011-01-01,66440.0,Norway,NOR
NO,2012-01-01,67350.0,Norway,NOR
NO,2013-01-01,67220.0,Norway,NOR
NO,2014-01-01,67830.0,Norway,NOR
NO,2015-01-01,68390.0,Norway,NOR
NO,2016-01-01,68580.0,Norway,NOR
NO,2017-01-01,69720.0,Norway,NOR
NO,2018-01-01,69840.0,Norway,NOR
NO,2019-01-01,70150.0,Norway,NOR
NO,2020-01-01,68850.0,Norway,NOR
NO,2021-01-01,71160.0,Norway,NOR
NO,2022-01-01,72640.0,Norway,NOR
NO,2023-01-01,71870.0,Norway,NOR
PL,2000-01-01,6450.0,Poland,POL
PL,2001-01-01,6530.0,Poland,POL
PL,2002-01-01,6660.0,Poland,POL
PL,2003-01-01,6900.0,Poland,POL
PL,2004-01-01,7250.0,Poland,POL
PL,2005-01-01,7510.0,Poland,POL
PL,2006-01-01,7970.0,Poland,POL
PL,2007-01-01,8540.0,Poland,POL
PL,2008-01-01,8900.0,Poland,POL
PL,2009-01-01,9060.0,Poland,POL
PL,2010-01-01,9320.0,Poland,POL
PL,2011-01-01,9790.0,Poland,POL
PL,2012-01-01,9940.0,Poland,POL
PL,2013-01-01,10030.0,Poland,POL
PL,2014-01-01,10420.0,Poland,POL
PL,2015-01-01,10890.0,Poland,POL
PL,2016-01-01,11220.0,Poland,POL
PL,2017-01-01,11800.0,Poland,POL
PL,2018-01-01,12500.0,Poland,POL
PL,2019-01-01,13070.0,Poland,POL
PL,2020-01-01,12810.0,Poland,POL
PL,2021-01-01,13770.0,Poland,POL
PL,2022-01-01,14670.0,Poland,POL
PL,2023-01-01,14750.0,Poland,POL
PT,2000-01-01,16230.0,Portugal,PRT
PT,2001-01-01,16430.0,Portugal,PRT
PT,2002-01-01,16470.0,Portugal,PRT
PT,2003-01-01,16250.0,Portugal,PRT
PT,2004-01-01,16500.0,Portugal,PRT
PT,2005-01-01,16600.0,Portugal,PRT
PT,2006-01-01,16840.0,Portugal,PRT
PT,2007-01-01,17230.0,Portugal,PRT
PT,2008-01-01,17260.0,Portugal,PRT
PT,2009-01-01,16710.0,Portugal,PRT
PT,2010-01-01,16990.0,Portugal,PRT
PT,2011-01-01,16720.0,Portugal,PRT
PT,2012-01-01,16110.0,Portugal,PRT
PT,2013-01-01,16050.0,Portugal,PRT
PT,2014-01-01,16260.0,Portugal,PRT
PT,2015-01-01,16620.0,Portugal,PRT
PT,2016-01-01,17010.0,Portugal,PRT
PT,2017-01-01,17650.0,Portugal,PRT
PT,2018-01-01,18190.0,Portugal,PRT
PT,2019-01-01,18670.0,Portugal,PRT
PT,2020-01-01,17100.0,Portugal,PRT
PT,2021-01-01,18090.0,Portugal,PRT
PT,2022-01-01,19310.0,Portugal,PRT
PT,2023-01-01,19720.0,Portugal,PRT
RO,2000-01-01,3780.0,Romania,ROU
RO,2001-01-01,3980.0,Romania,ROU
RO,2002-01-01,4350.0,Romania,ROU
RO,2003-01-01,4470.0,Romania,ROU
RO,2004-01-01,4970.0,Romania,ROU
RO,2005-01-01,5230.0,Romania,ROU
RO,2006-01-01,5690.0,Romania,ROU
RO,2007-01-01,6190.0,Romania,ROU
RO,2008-01-01,6880.0,Romania,ROU
RO,2009-01-01,6550.0,Romania,ROU
RO,2010-01-01,6340.0,Romania,ROU
RO,2011-01-01,6650.0,Romania,ROU
RO,2012-01-01,6810.0,Romania,ROU
RO,2013-01-01,6860.0,Romania,ROU
RO,2014-01-01,7160.0,Romania,ROU
RO,2015-01-01,7420.0,Romania,ROU
RO,2016-01-01,7680.0,Romania,ROU
RO,2017-01-01,8360.0,Romania,ROU
RO,2018-01-01,8910.0,Romania,ROU
RO,2019-01-01,9300.0,Romania,ROU
RO,2020-01-01,9000.0,Romania,ROU
RO,2021-01-01,9600.0,Romania,ROU
RO,2022-01-01,10030.0,Romania,ROU
RO,2023-01-01,10250.0,Romania,ROU
RS,2000-01-01,2650.0,Serbia,SRB
RS,2001-01-01,2840.0,Serbia,SRB
RS,2002-01-01,3020.0,Serbia,SRB
RS,2003-01-01,3160.0,Serbia,SRB
RS,2004-01-01,3460.0,Serbia,SRB
RS,2005-01-01,3660.0,Serbia,SRB
RS,2006-01-01,3860.0,Serbia,SRB
RS,2007-01-01,4130.0,Serbia,SRB
RS,2008-01-01,4380.0,Serbia,SRB
RS,2009-01-01,4280.0,Serbia,SRB
RS,2010-01-01,4330.0,Serbia,SRB
RS,2011-01-01,4450.0,Serbia,SRB
RS,2012-01-01,4440.0,Serbia,SRB
RS,2013-01-01,4590.0,Serbia,SRB
RS,2014-01-01,4540.0,Serbia,SRB
RS,2015-01-01,4640.0,Serbia,SRB
RS,2016-01-01,4820.0,Serbia,SRB
RS,2017-01-01,4950.0,Serbia,SRB
RS,2018-01-01,5200.0,Serbia,SRB
RS,2019-01-01,5460.0,Serbia,SRB
RS,2020-01-01,5440.0,Serbia,SRB
RS,2021-01-01,5920.0,Serbia,SRB
RS,2022-01-01,6230.0,Serbia,SRB
RS,2023-01-01,6430.0,Serbia,SRB
SE,2000-01-01,34240.0,Sweden,SWE
SE,2001-01-01,34600.0,Sweden,SWE
SE,2002-01-01,35270.0,Sweden,SWE
SE,2003-01-01,35810.0,Sweden,SWE
SE,2004-01-01,37160.0,Sweden,SWE
SE,2005-01-01,38060.0,Sweden,SWE
SE,2006-01-01,39590.0,Sweden,SWE
SE,2007-01-01,40590.0,Sweden,SWE
SE,2008-01-01,39900.0,Sweden,SWE
SE,2009-01-01,37880.0,Sweden,SWE
SE,2010-01-01,39710.0,Sweden,SWE
SE,2011-01-01,40660.0,Sweden,SWE
SE,2012-01-01,40200.0,Sweden,SWE
SE,2013-01-01,40310.0,Sweden,SWE
SE,2014-01-01,40820.0,Sweden,SWE
SE,2015-01-01,42170.0,Sweden,SWE
SE,2016-01-01,42630.0,Sweden,SWE
SE,2017-01-01,42820.0,Sweden,SWE
SE,2018-01-01,43130.0,Sweden,SWE
SE,2019-01-01,43790.0,Sweden,SWE
SE,2020-01-01,42600.0,Sweden,SWE
SE,2021-01-01,44860.0,Sweden,SWE
SE,2022-01-01,45100.0,Sweden,SWE
SE,2023-01-01,44610.0,Sweden,SWE
SI,2000-01-01,13890.0,Slovenia,SVN
SI,2001-01-01,14270.0,Slovenia,SVN
SI,2002-01-01,14720.0,Slovenia,SVN
SI,2003-01-01,15180.0,Slovenia,SVN
SI,2004-01-01,15860.0,Slovenia,SVN
SI,2005-01-01,16440.0,Slovenia,SVN
SI,2006-01-01,17350.0,Slovenia,SVN
SI,2007-01-01,18490.0,Slovenia,SVN
SI,2008-01-01,19080.0,Slovenia,SVN
SI,2009-01-01,17460.0,Slovenia,SVN
SI,2010-01-01,17600.0,Slovenia,SVN
SI,2011-01-01,17680.0,Slovenia,SVN
SI,2012-01-01,17130.0,Slovenia,SVN
SI,2013-01-01,16960.0,Slovenia,SVN
SI,2014-01-01,17410.0,Slovenia,SVN
SI,2015-01-01,17820.0,Slovenia,SVN
SI,2016-01-01,18350.0,Slovenia,SVN
SI,2017-01-01,19280.0,Slovenia,SVN
SI,2018-01-01,20070.0,Slovenia,SVN
SI,2019-01-01,20600.0,Slovenia,SVN
SI,2020-01-01,19630.0,Slovenia,SVN
SI,2021-01-01,21230.0,Slovenia,SVN
SI,2022-01-01,21790.0,Slovenia,SVN
SI,2023-01-01,22130.0,Slovenia,SVN
SK,2000-01-01,7780.0,Slovakia,SVK
SK,2001-01-01,8060.0,Slovakia,SVK
SK,2002-01-01,8430.0,Slovakia,SVK
SK,2003-01-01,8890.0,Slovakia,SVK
SK,2004-01-01,9360.0,Slovakia,SVK
SK,2005-01-01,9970.0,Slovakia,SVK
SK,2006-01-01,10800.0,Slovakia,SVK
SK,2007-01-01,11960.0,Slovakia,SVK
SK,2008-01-01,12610.0,Slovakia,SVK
SK,2009-01-01,11890.0,Slovakia,SVK
SK,2010-01-01,12660.0,Slovakia,SVK
SK,2011-01-01,13080.0,Slovakia,SVK
SK,2012-01-01,13230.0,Slovakia,SVK
SK,2013-01-01,13300.0,Slovakia,SVK
SK,2014-01-01,13640.0,Slovakia,SVK
SK,2015-01-01,14340.0,Slovakia,SVK
SK,2016-01-01,14590.0,Slovakia,SVK
SK,2017-01-01,15000.0,Slovakia,SVK
SK,2018-01-01,15580.0,Slovakia,SVK
SK,2019-01-01,15960.0,Slovakia,SVK
SK,2020-01-01,15400.0,Slovakia,SVK
SK,2021-01-01,16200.0,Slovakia,SVK
SK,2022-01-01,16360.0,Slovakia,SVK
SK,2023-01-01,16490.0,Slovakia,SVK
TR,2000-01-01,6130.0,Türkiye,TUR
TR,2001-01-01,5700.0,Türkiye,TUR
TR,2002-01-01,5990.0,Türkiye,TUR
TR,2003-01-01,6260.0,Türkiye,TUR
TR,2004-01-01,6790.0,Türkiye,TUR
TR,2005-01-01,7310.0,Türkiye,TUR
TR,2006-01-01,7720.0,Türkiye,TUR
TR,2007-01-01,8010.0,Türkiye,TUR
TR,2008-01-01,7980.0,Türkiye,TUR
TR,2009-01-01,7490.0,Türkiye,TUR
TR,2010-01-01,8000.0,Türkiye,TUR
TR,2011-01-01,8760.0,Türkiye,TUR
TR,2012-01-01,9070.0,Türkiye,TUR
TR,2013-01-01,9710.0,Türkiye,TUR
TR,2014-01-01,10050.0,Türkiye,TUR
TR,2015-01-01,10520.0,Türkiye,TUR
TR,2016-01-01,10730.0,Türkiye,TUR
TR,2017-01-01,11380.0,Türkiye,TUR
TR,2018-01-01,11570.0,Türkiye,TUR
TR,2019-01-01,11500.0,Türkiye,TUR
TR,2020-01-01,11600.0,Türkiye,TUR
TR,2021-01-01,12810.0,Türkiye,TUR
TR,2022-01-01,13380.0,Türkiye,TUR
UK,2000-01-01,27130.0,United Kingdom,GBR
UK,2001-01-01,27770.0,United Kingdom,GBR
UK,2002-01-01,28250.0,United Kingdom,GBR
UK,2003-01-01,29060.0,United Kingdom,GBR
UK,2004-01-01,29560.0,United Kingdom,GBR
UK,2005-01-01,30210.0,United Kingdom,GBR
UK,2006-01-01,30810.0,United Kingdom,GBR
UK,2007-01-01,31280.0,United Kingdom,GBR
UK,2008-01-01,30940.0,United Kingdom,GBR
UK,2009-01-01,29460.0,United Kingdom,GBR
UK,2010-01-01,29830.0,United Kingdom,GBR
UK,2011-01-01,29960.0,United Kingdom,GBR
UK,2012-01-01,30190.0,United Kingdom,GBR
UK,2013-01-01,30660.0,United Kingdom,GBR
UK,2014-01-01,31290.0,United Kingdom,GBR
UK,2015-01-01,31780.0,United Kingdom,GBR
UK,2016-01-01,32060.0,United Kingdom,GBR
UK,2017-01-01,32430.0,United Kingdom,GBR
UK,2018-01-01,32640.0,United Kingdom,GBR
UK,2019-01-01,32910.0,United Kingdom,GBR
