id,name,date,value
28000,Mississippi,2007-01-01,87611.1
28000,Mississippi,2006-01-01,86642.9
28000,Mississippi,2005-01-01,84002.1
28000,Mississippi,2004-01-01,81973.9
28000,Mississippi,2003-01-01,79510.7
28000,Mississippi,2002-01-01,75851.0
28000,Mississippi,2000-01-01,75549.7
28000,Mississippi,2001-01-01,75165.1
28000,Mississippi,1999-01-01,75509.9
28000,Mississippi,1998-01-01,73401.7
28000,Mississippi,1997-01-01,71308.9
29000,Missouri,1997-01-01,209978.6
29000,Missouri,1998-01-01,214987.1
29000,Missouri,1999-01-01,221226.6
29000,Missouri,2001-01-01,224532.3
29000,Missouri,2000-01-01,226338.4
29000,Missouri,2002-01-01,228824.8
29000,Missouri,2003-01-01,235329.3
29000,Missouri,2004-01-01,242297.4
29000,Missouri,2005-01-01,248399.5
29000,Missouri,2006-01-01,249117.6
29000,Missouri,2007-01-01,250735.3
29000,Missouri,2008-01-01,259515.6
29000,Missouri,2009-01-01,250840.4
29000,Missouri,2010-01-01,257612.1
29000,Missouri,2011-01-01,255223.4
29000,Missouri,2013-01-01,264749.9
29000,Missouri,2012-01-01,259199.0
29000,Missouri,2014-01-01,266653.5
29000,Missouri,2015-01-01,271353.5
29000,Missouri,2016-01-01,271824.8
29000,Missouri,2017-01-01,274374.6
29000,Missouri,2018-01-01,277336.2
29000,Missouri,2019-01-01,284546.0
29000,Missouri,2020-01-01,279532.8
29000,Missouri,2021-01-01,295790.3
29000,Missouri,2022-01-01,303452.7
29000,Missouri,2023-01-01,311369.6
30000,Montana,2023-01-01,49705.4
30000,Montana,2022-01-01,47801.7
30000,Montana,2021-01-01,45890.0
30000,Montana,2020-01-01,42698.3
30000,Montana,2019-01-01,42940.1
30000,Montana,2018-01-01,42221.2
30000,Montana,2017-01-01,41114.8
30000,Montana,2015-01-01,40711.7
30000,Montana,2016-01-01,39925.3
30000,Montana,2014-01-01,39113.3
30000,Montana,2012-01-01,37136.3
30000,Montana,2013-01-01,38127.0
30000,Montana,2011-01-01,36342.3
30000,Montana,2010-01-01,35318.8
30000,Montana,2009-01-01,33842.9
30000,Montana,2008-01-01,34955.1
30000,Montana,2007-01-01,35072.3
30000,Montana,2006-01-01,33213.8
30000,Montana,2005-01-01,32140.9
30000,Montana,2004-01-01,30290.5
30000,Montana,2003-01-01,28644.0
30000,Montana,2002-01-01,27303.9
30000,Montana,2000-01-01,26221.5
30000,Montana,2001-01-01,26442.4
30000,Montana,1999-01-01,25551.2
30000,Montana,1998-01-01,25408.5
30000,Montana,1997-01-01,24199.3
31000,Nebraska,1997-01-01,61193.7
31000,Nebraska,1998-01-01,62852.7
31000,Nebraska,1999-01-01,64689.4
31000,Nebraska,2000-01-01,67484.1
31000,Nebraska,2001-01-01,69014.7
31000,Nebraska,2002-01-01,69687.7
31000,Nebraska,2003-01-01,74521.4
31000,Nebraska,2004-01-01,76927.9
31000,Nebraska,2005-01-01,80923.9
31000,Nebraska,2006-01-01,83034.9
31000,Nebraska,2007-01-01,85935.0
31000,Nebraska,2008-01-01,85789.6
31000,Nebraska,2009-01-01,86139.4
31000,Nebraska,2010-01-01,88970.3
31000,Nebraska,2011-01-01,94808.9
31000,Nebraska,2013-01-01,97026.7
31000,Nebraska,2012-01-01,94907.8
31000,Nebraska,2014-01-01,100848.2
31000,Nebraska,2016-01-01,106144.7
31000,Nebraska,2015-01-01,104954.8
31000,Nebraska,2017-01-01,107859.3
31000,Nebraska,2018-01-01,110128.9
31000,Nebraska,2019-01-01,111980.0
31000,Nebraska,2020-01-01,111086.7
31000,Nebraska,2021-01-01,119532.5
31000,Nebraska,2022-01-01,123742.3
31000,Nebraska,2023-01-01,128970.6
32000,Nevada,2023-01-01,176300.7
32000,Nevada,2022-01-01,171891.9
32000,Nevada,2021-01-01,164419.5
32000,Nevada,2020-01-01,148268.7
32000,Nevada,2019-01-01,157873.7
32000,Nevada,2018-01-01,151043.3
32000,Nevada,2017-01-01,145653.3
32000,Nevada,2015-01-01,134231.8
32000,Nevada,2016-01-01,138644.4
32000,Nevada,2014-01-01,128746.2
32000,Nevada,2012-01-01,126425.9
32000,Nevada,2013-01-01,128088.0
32000,Nevada,2011-01-01,127378.9
32000,Nevada,2010-01-01,125311.4
32000,Nevada,2009-01-01,123198.2
32000,Nevada,2008-01-01,135488.4
32000,Nevada,2007-01-01,140787.9
32000,Nevada,2006-01-01,139791.0
32000,Nevada,2005-01-01,134744.4
32000,Nevada,2004-01-01,123780.0
32000,Nevada,2003-01-01,111125.3
32000,Nevada,2002-01-01,106250.5
32000,Nevada,2001-01-01,102620.9
32000,Nevada,2000-01-01,101422.3
32000,Nevada,1999-01-01,97108.8
32000,Nevada,1998-01-01,90131.1
32000,Nevada,1997-01-01,85315.0
33000,New Hampshire,1997-01-01,43209.2
33000,New Hampshire,1998-01-01,46983.1
33000,New Hampshire,1999-01-01,48784.8
33000,New Hampshire,2000-01-01,52369.0
33000,New Hampshire,2001-01-01,53185.6
33000,New Hampshire,2002-01-01,54849.4
33000,New Hampshire,2003-01-01,57220.2
33000,New Hampshire,2004-01-01,59471.1
33000,New Hampshire,2005-01-01,60452.3
33000,New Hampshire,2006-01-01,62197.9
33000,New Hampshire,2007-01-01,62599.1
33000,New Hampshire,2008-01-01,61742.4
33000,New Hampshire,2009-01-01,61320.5
33000,New Hampshire,2010-01-01,63561.2
33000,New Hampshire,2011-01-01,64323.6
33000,New Hampshire,2013-01-01,66618.5
33000,New Hampshire,2012-01-01,65152.3
33000,New Hampshire,2014-01-01,67902.5
33000,New Hampshire,2016-01-01,72049.6
33000,New Hampshire,2015-01-01,70630.8
33000,New Hampshire,2017-01-01,72452.7
33000,New Hampshire,2018-01-01,73618.0
33000,New Hampshire,2019-01-01,75739.3
33000,New Hampshire,2020-01-01,74712.3
33000,New Hampshire,2021-01-01,81538.0
33000,New Hampshire,2022-01-01,82905.5
33000,New Hampshire,2023-01-01,84816.3
34000,New Jersey,2023-01-01,602760.3
34000,New Jersey,2022-01-01,590053.4
34000,New Jersey,2021-01-01,572402.8
34000,New Jersey,2020-01-01,536861.5
34000,New Jersey,2019-01-01,555426.4
34000,New Jersey,2018-01-01,543970.7
34000,New Jersey,2017-01-01,527401.1
34000,New Jersey,2016-01-01,525108.1
34000,New Jersey,2014-01-01,505730.9
34000,New Jersey,2015-01-01,518092.5
34000,New Jersey,2013-01-01,505817.1
34000,New Jersey,2011-01-01,482886.5
34000,New Jersey,2012-01-01,496478.1
34000,New Jersey,2010-01-01,486122.1
34000,New Jersey,2009-01-01,476736.3
34000,New Jersey,2008-01-01,503028.4
34000,New Jersey,2007-01-01,491522.9
34000,New Jersey,2006-01-01,486670.9
34000,New Jersey,2005-01-01,476878.5
34000,New Jersey,2004-01-01,467626.0
34000,New Jersey,2003-01-01,462349.2
34000,New Jersey,2002-01-01,451706.0
34000,New Jersey,2001-01-01,445032.9
34000,New Jersey,2000-01-01,440778.2
34000,New Jersey,1999-01-01,416096.9
34000,New Jersey,1998-01-01,400025.5
34000,New Jersey,1997-01-01,393467.0
35000,New Mexico,1997-01-01,47445.4
35000,New Mexico,1998-01-01,47063.1
35000,New Mexico,1999-01-01,50541.0
35000,New Mexico,2000-01-01,51565.8
35000,New Mexico,2001-01-01,51502.1
35000,New Mexico,2002-01-01,53139.9
35000,New Mexico,2003-01-01,56156.5
35000,New Mexico,2004-01-01,62413.0
35000,New Mexico,2005-01-01,62875.2
35000,New Mexico,2006-01-01,65369.9
35000,New Mexico,2007-01-01,66530.9
35000,New Mexico,2008-01-01,65946.6
35000,New Mexico,2009-01-01,67635.2
35000,New Mexico,2010-01-01,67419.1
35000,New Mexico,2011-01-01,67224.0
35000,New Mexico,2012-01-01,67365.5
35000,New Mexico,2014-01-01,69721.0
35000,New Mexico,2013-01-01,66976.8
35000,New Mexico,2015-01-01,70896.8
35000,New Mexico,2016-01-01,70059.2
35000,New Mexico,2017-01-01,70331.7
35000,New Mexico,2018-01-01,73237.9
35000,New Mexico,2019-01-01,77054.4
35000,New Mexico,2020-01-01,74364.7
35000,New Mexico,2021-01-01,77406.3
35000,New Mexico,2022-01-01,79344.8
35000,New Mexico,2023-01-01,85546.7
36000,New York,1997-01-01,933890.0
36000,New York,1998-01-01,956620.1
36000,New York,1999-01-01,1012169.6
36000,New York,2000-01-01,1054682.3
36000,New York,2001-01-01,1081946.4
36000,New York,2002-01-01,1070368.5
36000,New York,2003-01-01,1077256.8
36000,New York,2004-01-01,1107549.1
36000,New York,2005-01-01,1138631.1
36000,New York,2006-01-01,1178604.6
36000,New York,2007-01-01,1190203.7
36000,New York,2008-01-01,1162788.7
36000,New York,2009-01-01,1213944.2
36000,New York,2010-01-01,1264197.3
36000,New York,2011-01-01,1274975.2
36000,New York,2012-01-01,1332998.7
36000,New York,2013-01-01,1335094.3
36000,New York,2014-01-01,1370960.5
36000,New York,2015-01-01,1404226.6
36000,New York,2016-01-01,1429759.4
36000,New York,2017-01-01,1461067.2
36000,New York,2018-01-01,1490874.8
36000,New York,2019-01-01,1528457.9
36000,New York,2020-01-01,1488007.4
36000,New York,2021-01-01,1564199.8
36000,New York,2022-01-01,1594001.1
36000,New York,2023-01-01,1615853.2
37000,North Carolina,2012-01-01,417186.0
37000,North Carolina,2013-01-01,427438.9
37000,North Carolina,2011-01-01,411161.1
37000,North Carolina,2010-01-01,408704.5
37000,North Carolina,2009-01-01,400716.5
37000,North Carolina,2008-01-01,420023.7
37000,North Carolina,2007-01-01,408053.8
37000,North Carolina,2006-01-01,403041.6
37000,North Carolina,2005-01-01,376512.9
37000,North Carolina,2004-01-01,357260.7
37000,North Carolina,2003-01-01,343009.8
37000,North Carolina,2002-01-01,333554.8
37000,North Carolina,2001-01-01,327597.2
37000,North Carolina,2000-01-01,325274.0
37000,North Carolina,1999-01-01,314679.7
37000,North Carolina,1998-01-01,296337.0
37000,North Carolina,1997-01-01,286452.0
37000,North Carolina,2022-01-01,544680.9
37000,North Carolina,2023-01-01,562964.6
37000,North Carolina,2021-01-01,527815.7
37000,North Carolina,2020-01-01,492822.1
37000,North Carolina,2019-01-01,494491.8
37000,North Carolina,2018-01-01,483455.8
37000,North Carolina,2017-01-01,474603.2
37000,North Carolina,2016-01-01,465694.3
37000,North Carolina,2015-01-01,455018.0
37000,North Carolina,2014-01-01,440298.7
38000,North Dakota,2014-01-01,54512.3
38000,North Dakota,2015-01-01,52752.1
38000,North Dakota,2016-01-01,48695.5
38000,North Dakota,2017-01-01,50409.8
38000,North Dakota,2018-01-01,52312.5
38000,North Dakota,2019-01-01,53122.5
38000,North Dakota,2020-01-01,49699.8
38000,North Dakota,2021-01-01,50383.3
38000,North Dakota,2023-01-01,54103.8
38000,North Dakota,2022-01-01,49903.7
38000,North Dakota,1997-01-01,18295.4
38000,North Dakota,1998-01-01,19549.2
38000,North Dakota,1999-01-01,19715.3
38000,North Dakota,2000-01-01,20466.1
38000,North Dakota,2001-01-01,20703.9
38000,North Dakota,2002-01-01,21754.1
38000,North Dakota,2003-01-01,23319.2
38000,North Dakota,2004-01-01,23575.2
38000,North Dakota,2005-01-01,24629.8
38000,North Dakota,2006-01-01,25835.2
38000,North Dakota,2007-01-01,27513.8
38000,North Dakota,2008-01-01,30260.4
38000,North Dakota,2009-01-01,30786.6
38000,North Dakota,2010-01-01,33165.5
38000,North Dakota,2011-01-01,37716.7
38000,North Dakota,2013-01-01,49268.8
38000,North Dakota,2012-01-01,47659.5
39000,Ohio,2012-01-01,515243.9
39000,Ohio,2013-01-01,532720.2
39000,Ohio,2011-01-01,508897.2
39000,Ohio,2010-01-01,491459.3
39000,Ohio,2009-01-01,480160.2
39000,Ohio,2008-01-01,508118.9
39000,Ohio,2007-01-01,513588.6
39000,Ohio,2006-01-01,510598.9
39000,Ohio,2005-01-01,511898.8
39000,Ohio,2004-01-01,499050.5
39000,Ohio,2003-01-01,483915.7
39000,Ohio,2002-01-01,473931.0
39000,Ohio,2001-01-01,462169.4
39000,Ohio,2000-01-01,467570.6
39000,Ohio,1999-01-01,459279.3
39000,Ohio,1998-01-01,447264.1
39000,Ohio,1997-01-01,430562.5
39000,Ohio,2022-01-01,623809.1
39000,Ohio,2023-01-01,637310.6
39000,Ohio,2021-01-01,620518.5
39000,Ohio,2020-01-01,586249.8
39000,Ohio,2019-01-01,603203.4
39000,Ohio,2018-01-01,585712.9
39000,Ohio,2017-01-01,581511.3
39000,Ohio,2016-01-01,568138.7
39000,Ohio,2015-01-01,564114.9
39000,Ohio,2014-01-01,555177.7
40000,Oklahoma,2014-01-01,156988.2
40000,Oklahoma,2015-01-01,163961.3
40000,Oklahoma,2016-01-01,160257.7
40000,Oklahoma,2017-01-01,162346.3
40000,Oklahoma,2018-01-01,165508.2
40000,Oklahoma,2019-01-01,169098.6
40000,Oklahoma,2020-01-01,160140.6
40000,Oklahoma,2021-01-01,162594.4
40000,Oklahoma,2023-01-01,174963.0
40000,Oklahoma,2022-01-01,161506.3
40000,Oklahoma,1997-01-01,89052.0
40000,Oklahoma,1998-01-01,91859.4
40000,Oklahoma,1999-01-01,93431.1
40000,Oklahoma,2000-01-01,97049.5
40000,Oklahoma,2001-01-01,100949.5
40000,Oklahoma,2002-01-01,102600.5
40000,Oklahoma,2003-01-01,104733.8
40000,Oklahoma,2004-01-01,108899.6
40000,Oklahoma,2005-01-01,113666.7
40000,Oklahoma,2006-01-01,121779.1
40000,Oklahoma,2007-01-01,124578.6
40000,Oklahoma,2008-01-01,129753.3
40000,Oklahoma,2009-01-01,127352.0
40000,Oklahoma,2010-01-01,128143.7
40000,Oklahoma,2011-01-01,133852.6
40000,Oklahoma,2013-01-01,146636.6
40000,Oklahoma,2012-01-01,142636.7
41000,Oregon,2012-01-01,159963.1
41000,Oregon,2013-01-01,162616.4
41000,Oregon,2011-01-01,157509.8
41000,Oregon,2010-01-01,152920.0
41000,Oregon,2009-01-01,149173.6
41000,Oregon,2007-01-01,153492.5
41000,Oregon,2008-01-01,157022.2
41000,Oregon,2006-01-01,149956.0
41000,Oregon,2005-01-01,142341.0
41000,Oregon,2004-01-01,136761.2
41000,Oregon,2003-01-01,128212.6
41000,Oregon,2002-01-01,121209.5
41000,Oregon,2001-01-01,118360.8
41000,Oregon,2000-01-01,119553.0
41000,Oregon,1999-01-01,109079.6
41000,Oregon,1998-01-01,106329.7
41000,Oregon,1997-01-01,101190.4
41000,Oregon,2022-01-01,223981.8
41000,Oregon,2023-01-01,229024.7
41000,Oregon,2021-01-01,219320.1
41000,Oregon,2020-01-01,207358.2
41000,Oregon,2019-01-01,208693.2
41000,Oregon,2018-01-01,204395.6
41000,Oregon,2017-01-01,196397.5
41000,Oregon,2016-01-01,186487.4
41000,Oregon,2015-01-01,177774.4
41000,Oregon,2014-01-01,168388.2
42000,Pennsylvania,2014-01-01,644888.7
42000,Pennsylvania,2015-01-01,660989.9
42000,Pennsylvania,2016-01-01,671327.4
42000,Pennsylvania,2017-01-01,681400.8
42000,Pennsylvania,2018-01-01,690933.5
42000,Pennsylvania,2019-01-01,698916.4
42000,Pennsylvania,2020-01-01,666493.0
42000,Pennsylvania,2021-01-01,696435.7
42000,Pennsylvania,2023-01-01,729673.4
42000,Pennsylvania,2022-01-01,710537.9
42000,Pennsylvania,1997-01-01,452184.2
42000,Pennsylvania,1998-01-01,464669.9
42000,Pennsylvania,1999-01-01,481416.6
42000,Pennsylvania,2000-01-01,494732.6
42000,Pennsylvania,2001-01-01,504139.2
42000,Pennsylvania,2002-01-01,508656.8
42000,Pennsylvania,2003-01-01,522822.8
42000,Pennsylvania,2004-01-01,537661.9
42000,Pennsylvania,2005-01-01,548836.0
42000,Pennsylvania,2006-01-01,549323.6
42000,Pennsylvania,2008-01-01,586564.2
42000,Pennsylvania,2007-01-01,571657.2
42000,Pennsylvania,2009-01-01,567544.4
42000,Pennsylvania,2010-01-01,589136.8
42000,Pennsylvania,2011-01-01,600489.4
42000,Pennsylvania,2013-01-01,629432.1
42000,Pennsylvania,2012-01-01,614837.8
44000,Rhode Island,2012-01-01,48310.1
44000,Rhode Island,2013-01-01,49037.0
44000,Rhode Island,2011-01-01,47665.6
44000,Rhode Island,2010-01-01,47706.5
44000,Rhode Island,2009-01-01,46187.5
44000,Rhode Island,2007-01-01,47297.7
44000,Rhode Island,2008-01-01,46195.5
44000,Rhode Island,2006-01-01,48422.1
44000,Rhode Island,2005-01-01,46913.8
44000,Rhode Island,2004-01-01,46250.4
44000,Rhode Island,2003-01-01,44272.3
44000,Rhode Island,2002-01-01,42813.9
44000,Rhode Island,2001-01-01,41317.5
44000,Rhode Island,2000-01-01,40727.7
44000,Rhode Island,1999-01-01,38753.0
44000,Rhode Island,1998-01-01,37447.9
44000,Rhode Island,1997-01-01,35564.5
44000,Rhode Island,2022-01-01,54145.0
44000,Rhode Island,2023-01-01,55017.6
44000,Rhode Island,2021-01-01,52827.9
44000,Rhode Island,2020-01-01,50409.6
44000,Rhode Island,2019-01-01,52072.3
44000,Rhode Island,2018-01-01,50672.5
44000,Rhode Island,2017-01-01,50664.1
44000,Rhode Island,2016-01-01,50802.9
44000,Rhode Island,2015-01-01,50590.8
44000,Rhode Island,2014-01-01,49723.2
45000,South Carolina,2014-01-01,172969.3
45000,South Carolina,2015-01-01,180040.7
45000,South Carolina,2016-01-01,186296.5
45000,South Carolina,2017-01-01,190459.5
45000,South Carolina,2018-01-01,197123.0
45000,South Carolina,2019-01-01,204094.5
45000,South Carolina,2020-01-01,198557.6
45000,South Carolina,2021-01-01,210674.2
45000,South Carolina,2023-01-01,225929.4
45000,South Carolina,2022-01-01,218824.9
45000,South Carolina,1997-01-01,118193.5
45000,South Carolina,1998-01-01,123076.3
45000,South Carolina,1999-01-01,128909.6
45000,South Carolina,2000-01-01,132124.5
45000,South Carolina,2001-01-01,133507.0
45000,South Carolina,2002-01-01,137498.4
45000,South Carolina,2003-01-01,143738.6
45000,South Carolina,2004-01-01,146191.4
45000,South Carolina,2005-01-01,151401.0
45000,South Carolina,2006-01-01,155080.5
45000,South Carolina,2008-01-01,158656.4
45000,South Carolina,2007-01-01,160718.0
45000,South Carolina,2009-01-01,150750.7
45000,South Carolina,2010-01-01,156243.1
45000,South Carolina,2011-01-01,160422.0
45000,South Carolina,2013-01-01,167075.8
45000,South Carolina,2012-01-01,162362.5
46000,South Dakota,2012-01-01,43194.3
46000,South Dakota,2013-01-01,43464.1
46000,South Dakota,2011-01-01,41998.5
46000,South Dakota,2010-01-01,39143.4
46000,South Dakota,2009-01-01,38817.9
46000,South Dakota,2007-01-01,36380.3
46000,South Dakota,2008-01-01,37917.9
46000,South Dakota,2006-01-01,34614.7
46000,South Dakota,2005-01-01,33998.3
46000,South Dakota,2004-01-01,32296.1
46000,South Dakota,2003-01-01,30886.7
46000,South Dakota,2002-01-01,30620.8
46000,South Dakota,2001-01-01,27379.6
46000,South Dakota,2000-01-01,26902.8
46000,South Dakota,1999-01-01,24984.2
46000,South Dakota,1998-01-01,23805.0
46000,South Dakota,1997-01-01,22280.4
46000,South Dakota,2022-01-01,49386.2
46000,South Dakota,2023-01-01,51264.8
46000,South Dakota,2021-01-01,49716.1
46000,South Dakota,2020-01-01,46965.0
46000,South Dakota,2019-01-01,46627.8
46000,South Dakota,2018-01-01,46152.2
46000,South Dakota,2017-01-01,46005.1
46000,South Dakota,2016-01-01,45890.6
46000,South Dakota,2015-01-01,45560.3
46000,South Dakota,2014-01-01,44406.6
47000,Tennessee,2014-01-01,285071.7
47000,Tennessee,2015-01-01,296954.3
47000,Tennessee,2016-01-01,304862.5
47000,Tennessee,2017-01-01,316331.6
47000,Tennessee,2018-01-01,323222.3
47000,Tennessee,2019-01-01,331580.9
47000,Tennessee,2020-01-01,328512.6
47000,Tennessee,2021-01-01,361127.6
47000,Tennessee,2023-01-01,380936.8
47000,Tennessee,2022-01-01,373619.9
47000,Tennessee,1997-01-01,192825.3
47000,Tennessee,1998-01-01,205864.7
47000,Tennessee,1999-01-01,212786.0
47000,Tennessee,2000-01-01,215965.3
47000,Tennessee,2001-01-01,216167.3
47000,Tennessee,2002-01-01,222202.3
47000,Tennessee,2003-01-01,231828.5
47000,Tennessee,2004-01-01,245319.4
47000,Tennessee,2005-01-01,250771.0
47000,Tennessee,2006-01-01,257360.3
47000,Tennessee,2007-01-01,259127.9
47000,Tennessee,2008-01-01,260171.5
47000,Tennessee,2009-01-01,248177.1
47000,Tennessee,2010-01-01,255767.8
47000,Tennessee,2011-01-01,263501.6
47000,Tennessee,2013-01-01,279723.5
47000,Tennessee,2012-01-01,272887.4
48000,Texas,2012-01-01,1268910.7
48000,Texas,2013-01-01,1341220.6
48000,Texas,2011-01-01,1203107.4
48000,Texas,2010-01-01,1154947.3
48000,Texas,2009-01-01,1120507.0
48000,Texas,2008-01-01,1126142.7
48000,Texas,2007-01-01,1131821.3
48000,Texas,2006-01-01,1072793.3
48000,Texas,2005-01-01,994385.7
48000,Texas,2004-01-01,964914.3
48000,Texas,2003-01-01,906629.8
48000,Texas,2002-01-01,899737.6
48000,Texas,2001-01-01,882161.3
48000,Texas,2000-01-01,854385.9
48000,Texas,1999-01-01,826327.4
48000,Texas,1998-01-01,792525.4
48000,Texas,1997-01-01,734731.3
48000,Texas,2022-01-01,1760827.2
48000,Texas,2023-01-01,1899702.9
48000,Texas,2021-01-01,1691650.2
48000,Texas,2020-01-01,1587337.7
48000,Texas,2019-01-01,1623040.3
48000,Texas,2018-01-01,1563123.6
48000,Texas,2017-01-01,1484755.0
48000,Texas,2016-01-01,1454864.2
48000,Texas,2015-01-01,1459773.9
48000,Texas,2014-01-01,1387914.2
49000,Utah,2014-01-01,130477.3
49000,Utah,2015-01-01,135902.7
49000,Utah,2016-01-01,142146.7
49000,Utah,2017-01-01,150926.5
49000,Utah,2018-01-01,160846.7
49000,Utah,2019-01-01,170976.2
49000,Utah,2020-01-01,172820.4
49000,Utah,2021-01-01,188213.8
49000,Utah,2023-01-01,200845.5
49000,Utah,2022-01-01,194228.7
49000,Utah,1997-01-01,70025.4
49000,Utah,1998-01-01,74861.3
49000,Utah,1999-01-01,78375.9
49000,Utah,2000-01-01,81344.8
49000,Utah,2001-01-01,82699.5
49000,Utah,2002-01-01,85103.6
49000,Utah,2003-01-01,87103.8
49000,Utah,2004-01-01,93310.9
49000,Utah,2005-01-01,99797.5
49000,Utah,2006-01-01,108373.0
49000,Utah,2007-01-01,114487.4
49000,Utah,2008-01-01,113850.6
49000,Utah,2009-01-01,111398.7
49000,Utah,2010-01-01,114049.1
49000,Utah,2011-01-01,118214.2
49000,Utah,2013-01-01,125700.2
49000,Utah,2012-01-01,121039.9
50000,Vermont,2012-01-01,27277.2
50000,Vermont,2013-01-01,26806.2
50000,Vermont,2011-01-01,26919.9
50000,Vermont,2010-01-01,26295.2
50000,Vermont,2009-01-01,24949.0
50000,Vermont,2008-01-01,25468.9
50000,Vermont,2007-01-01,24690.0
50000,Vermont,2006-01-01,24767.3
50000,Vermont,2005-01-01,24651.5
50000,Vermont,2004-01-01,24417.5
50000,Vermont,2003-01-01,23124.8
50000,Vermont,2002-01-01,22260.4
50000,Vermont,2001-01-01,21523.1
50000,Vermont,2000-01-01,20835.2
50000,Vermont,1999-01-01,19693.8
50000,Vermont,1998-01-01,18512.0
50000,Vermont,1997-01-01,17698.2
50000,Vermont,2022-01-01,30084.3
50000,Vermont,2023-01-01,30460.1
50000,Vermont,2021-01-01,29070.4
50000,Vermont,2020-01-01,27629.0
50000,Vermont,2019-01-01,28710.0
50000,Vermont,2018-01-01,28222.0
50000,Vermont,2017-01-01,27990.8
50000,Vermont,2016-01-01,27722.2
50000,Vermont,2015-01-01,27459.3
50000,Vermont,2014-01-01,27241.6
51000,Virginia,2014-01-01,397500.9
51000,Virginia,2015-01-01,406981.3
51000,Virginia,2016-01-01,410887.6
51000,Virginia,2017-01-01,420739.1
51000,Virginia,2018-01-01,434869.7
51000,Virginia,2019-01-01,447610.6
51000,Virginia,2020-01-01,441441.5
51000,Virginia,2021-01-01,472160.0
51000,Virginia,2022-01-01,485767.7
51000,Virginia,2023-01-01,500712.4
51000,Virginia,1997-01-01,248596.6
51000,Virginia,1998-01-01,266555.8
51000,Virginia,1999-01-01,282591.4
51000,Virginia,2000-01-01,296952.3
51000,Virginia,2001-01-01,309994.7
51000,Virginia,2002-01-01,311958.9
51000,Virginia,2003-01-01,324307.0
51000,Virginia,2004-01-01,338527.0
51000,Virginia,2005-01-01,357102.5
51000,Virginia,2006-01-01,365306.0
51000,Virginia,2007-01-01,369817.2
51000,Virginia,2008-01-01,372301.7
51000,Virginia,2009-01-01,369581.0
51000,Virginia,2010-01-01,384123.5
51000,Virginia,2011-01-01,387916.2
51000,Virginia,2013-01-01,397446.1
51000,Virginia,2012-01-01,391072.7
53000,Washington,2012-01-01,361745.7
53000,Washington,2013-01-01,375258.2
53000,Washington,2011-01-01,347807.1
53000,Washington,2010-01-01,339222.3
53000,Washington,2009-01-01,326996.7
53000,Washington,2008-01-01,337713.7
53000,Washington,2007-01-01,333453.4
53000,Washington,2005-01-01,300143.1
53000,Washington,2006-01-01,311953.8
53000,Washington,2004-01-01,279028.8
53000,Washington,2003-01-01,271647.9
53000,Washington,2002-01-01,266682.4
53000,Washington,2001-01-01,263875.2
53000,Washington,2000-01-01,272004.0
53000,Washington,1999-01-01,269208.7
53000,Washington,1998-01-01,247427.2
53000,Washington,1997-01-01,230705.1
53000,Washington,2023-01-01,601979.9
53000,Washington,2022-01-01,570952.5
53000,Washington,2021-01-01,558951.9
53000,Washington,2020-01-01,519201.6
53000,Washington,2019-01-01,517611.2
53000,Washington,2018-01-01,491700.1
53000,Washington,2017-01-01,458357.4
53000,Washington,2016-01-01,428695.9
53000,Washington,2015-01-01,412111.5
53000,Washington,2014-01-01,391457.4
54000,West Virginia,2014-01-01,61910.8
54000,West Virginia,2015-01-01,62201.0
54000,West Virginia,2016-01-01,61686.8
54000,West Virginia,2017-01-01,63338.1
54000,West Virginia,2018-01-01,65574.3
54000,West Virginia,2019-01-01,65117.8
54000,West Virginia,2020-01-01,62376.4
54000,West Virginia,2021-01-01,63465.8
54000,West Virginia,2022-01-01,64758.4
54000,West Virginia,2023-01-01,68067.8
54000,West Virginia,1997-01-01,49292.6
54000,West Virginia,1998-01-01,50584.3
54000,West Virginia,1999-01-01,52209.0
54000,West Virginia,2000-01-01,51768.1
54000,West Virginia,2001-01-01,51997.4
54000,West Virginia,2002-01-01,52647.1
54000,West Virginia,2003-01-01,52997.4
54000,West Virginia,2004-01-01,53930.7
54000,West Virginia,2006-01-01,56480.0
54000,West Virginia,2005-01-01,55384.9
54000,West Virginia,2007-01-01,56984.4
54000,West Virginia,2008-01-01,58442.4
54000,West Virginia,2009-01-01,58142.1
54000,West Virginia,2010-01-01,59128.5
54000,West Virginia,2011-01-01,60464.4
54000,West Virginia,2013-01-01,61384.7
54000,West Virginia,2012-01-01,60310.3
55000,Wisconsin,2012-01-01,261635.3
55000,Wisconsin,2013-01-01,265518.2
55000,Wisconsin,2011-01-01,256370.5
55000,Wisconsin,2010-01-01,250061.4
55000,Wisconsin,2009-01-01,239906.6
55000,Wisconsin,2008-01-01,249074.3
55000,Wisconsin,2007-01-01,253240.9
55000,Wisconsin,2005-01-01,245804.3
55000,Wisconsin,2006-01-01,250831.3
55000,Wisconsin,2004-01-01,239247.9
55000,Wisconsin,2003-01-01,229567.7
55000,Wisconsin,2002-01-01,222515.6
55000,Wisconsin,2001-01-01,218033.3
55000,Wisconsin,2000-01-01,214786.7
55000,Wisconsin,1999-01-01,209082.4
55000,Wisconsin,1998-01-01,200031.3
55000,Wisconsin,1997-01-01,191520.5
55000,Wisconsin,2023-01-01,308481.2
55000,Wisconsin,2022-01-01,304456.2
