geo_id,value,date
S12000017,29.87,2015
S12000018,27.86,2015
S12000019,27.26,2015
S12000020,33.48,2015
S12000021,30.86,2015
S12000023,28.87,2015
S12000026,28.26,2015
S12000027,30.16,2015
S12000028,29.64,2015
S12000029,31.6,2015
S12000030,31.03,2015
S12000033,34.82,2015
S12000034,35.3,2015
S12000035,29.67,2015
S12000036,40.11,2015
S12000038,31.59,2015
S12000039,32.22,2015
S12000040,31.54,2015
S12000041,27.96,2015
S12000042,27.7,2015
S12000045,29.36,2015
S12000047,30.45,2015
S12000048,35.95,2015
S12000049,29.42,2015
S12000050,32.61,2015
S12000005,38.51,2016
S12000006,29.56,2016
S12000008,26.2,2016
S12000010,31.33,2016
S12000011,29.71,2016
S12000013,25.98,2016
S12000014,33.57,2016
S12000017,30.74,2016
S12000018,27.94,2016
S12000019,28.6,2016
S12000020,33.62,2016
S12000021,31.08,2016
S12000023,27.88,2016
S12000026,28.85,2016
S12000027,30.82,2016
S12000028,30.33,2016
S12000029,32.11,2016
S12000030,30.83,2016
S12000033,33.97,2016
S12000034,34.99,2016
S12000035,30.26,2016
S12000036,41.79,2016
S12000038,31.42,2016
S12000039,33.9,2016
S12000040,32.72,2016
S12000041,28.69,2016
S12000042,27.94,2016
S12000045,30.25,2016
S12000047,31.35,2016
S12000048,36.54,2016
S12000049,29.93,2016
S12000050,33.54,2016
S12000005,41.56,2017
S12000006,30.26,2017
S12000008,26.53,2017
S12000010,32.43,2017
S12000011,30.72,2017
S12000013,26.35,2017
S12000014,34.5,2017
S12000017,31.89,2017
S12000018,28.29,2017
S12000019,29.95,2017
S12000020,34.27,2017
S12000021,31.66,2017
S12000023,26.96,2017
S12000026,29.34,2017
S12000027,32.16,2017
S12000028,31.01,2017
S12000029,32.88,2017
S12000030,31.02,2017
S12000033,33.67,2017
S12000034,34.93,2017
S12000035,31.29,2017
S12000036,43.27,2017
S12000038,31.94,2017
S12000039,35.19,2017
S12000040,33.99,2017
S12000041,29.89,2017
S12000042,28.84,2017
S12000045,30.99,2017
S12000047,32.55,2017
S12000048,37.21,2017
S12000049,30.55,2017
S12000050,34.69,2017
S12000005,44.65,2018
S12000006,32.05,2018
S12000008,27.6,2018
S12000010,33.32,2018
S12000011,31.72,2018
S12000013,27.45,2018
S12000014,35.57,2018
S12000017,33.21,2018
S12000018,28.17,2018
S12000019,31.25,2018
S12000020,36.04,2018
S12000021,33.62,2018
S12000023,27.21,2018
S12000026,30.26,2018
S12000027,33.75,2018
S12000028,32.09,2018
S12000029,33.81,2018
S12000030,31.76,2018
S12000033,34.41,2018
S12000034,35.6,2018
S12000035,32.94,2018
S12000036,44.3,2018
S12000038,33.04,2018
S12000039,36.5,2018
S12000040,35.12,2018
S12000041,32.08,2018
S12000042,30.28,2018
S12000045,32.12,2018
S12000047,34.1,2018
S12000048,37.91,2018
S12000049,31.45,2018
S12000050,35.91,2018
S12000005,46.97,2019
S12000006,33.81,2019
S12000008,28.52,2019
S12000010,33.88,2019
S12000011,33.21,2019
S12000013,28.79,2019
S12000014,36.31,2019
S12000017,34.7,2019
S12000018,28.24,2019
S12000019,32.36,2019
S12000020,38.36,2019
S12000021,35.62,2019
S12000023,28.55,2019
S12000026,31.27,2019
S12000027,35.16,2019
S12000028,32.63,2019
S12000029,34.57,2019
S12000030,33.08,2019
S12000033,35.58,2019
S12000034,36.44,2019
S12000035,34.95,2019
S12000036,45.06,2019
S12000038,34.65,2019
S12000039,37.29,2019
S12000040,36.42,2019
S12000041,34.65,2019
S12000042,31.46,2019
S12000045,33.18,2019
S12000047,35.41,2019
S12000048,38.14,2019
S12000049,32.71,2019
S12000050,37.62,2019
S12000005,48.66,2020
S12000006,35.54,2020
S12000008,30.14,2020
S12000010,34.25,2020
S12000011,34.45,2020
S12000013,29.43,2020
S12000014,36.77,2020
S12000017,35.85,2020
S12000018,27.63,2020
S12000019,33.16,2020
S12000020,41.03,2020
S12000021,38.19,2020
S12000023,30.16,2020
S12000026,32.66,2020
S12000027,35.65,2020
S12000028,33.24,2020
S12000029,35.52,2020
S12000030,34.78,2020
S12000033,36.86,2020
S12000034,36.99,2020
S12000035,37.09,2020
S12000036,46.65,2020
S12000038,35.85,2020
S12000039,37.97,2020
S12000040,38.4,2020
S12000041,36.97,2020
S12000042,32.2,2020
S12000045,34.5,2020
S12000047,36.32,2020
S12000048,38.39,2020
S12000049,34.51,2020
S12000050,39.1,2020
S12000005,49.65,2021
S12000006,36.07,2021
S12000008,31.63,2021
S12000010,35.11,2021
S12000011,36.36,2021
S12000013,29.49,2021
S12000014,37.19,2021
S12000017,36.94,2021
S12000018,28.4,2021
S12000019,34.18,2021
S12000020,43.26,2021
S12000021,39.56,2021
S12000023,31.67,2021
S12000026,34.22,2021
S12000027,36.22,2021
S12000028,33.84,2021
S12000029,36.31,2021
S12000030,36.9,2021
S12000033,37.84,2021
S12000034,37.18,2021
S12000035,39.09,2021
S12000036,49.84,2021
S12000038,37.25,2021
S12000039,39.04,2021
S12000040,41.34,2021
S12000041,38.69,2021
S12000042,32.72,2021
S12000045,35.63,2021
S12000047,36.57,2021
S12000048,38.38,2021
S12000049,36.25,2021
S12000050,41.43,2021
S12000005,50.94,2022
S12000006,36.53,2022
S12000008,33.44,2022
S12000010,36.56,2022
S12000011,37.97,2022
S12000013,29.24,2022
S12000014,38.04,2022
S12000017,37.92,2022
S12000018,29.43,2022
S12000019,35.38,2022
S12000020,45.43,2022
S12000021,40.9,2022
S12000023,33.13,2022
S12000026,35.85,2022
S12000027,36.91,2022
S12000028,34.86,2022
S12000029,37.1,2022
S12000030,38.76,2022
S12000033,38.74,2022
S12000034,37.23,2022
S12000035,40.88,2022
S12000036,53.66,2022
S12000038,38.27,2022
S12000039,40.74,2022
S12000040,44.44,2022
S12000041,39.49,2022
S12000042,33.45,2022
S12000045,36.86,2022
S12000047,36.9,2022
S12000048,39.19,2022
S12000049,37.77,2022
S12000050,43.55,2022
S12000005,51.61,2023
S12000006,36.54,2023
S12000008,34.37,2023
S12000010,37.75,2023
S12000011,39.3,2023
S12000013,29.31,2023
S12000014,38.69,2023
S12000017,38.67,2023
S12000018,30.76,2023
S12000019,36.31,2023
S12000020,46.76,2023
S12000021,41.3,2023
S12000023,34.17,2023
S12000026,36.89,2023
S12000027,37.7,2023
S12000028,35.5,2023
S12000029,37.41,2023
S12000030,39.97,2023
S12000033,39.3,2023
S12000034,37.32,2023
S12000035,42.03,2023
S12000036,56.26,2023
S12000038,39.05,2023
S12000039,42.25,2023
S12000040,46.49,2023
S12000041,39.87,2023
S12000042,34.05,2023
S12000045,37.49,2023
S12000047,37.13,2023
S12000048,39.78,2023
S12000049,38.56,2023
S12000050,45.28,2023
