geo_id,value,date
S12000036,16.0,1993-06-30
S12000038,14.29,1993-06-30
S12000039,15.12,1993-06-30
S12000040,11.07,1993-06-30
S12000041,16.82,1993-06-30
S12000042,16.46,1993-06-30
S12000045,13.07,1993-06-30
S12000047,15.54,1993-06-30
S12000048,18.1,1993-06-30
S12000049,16.06,1993-06-30
S12000050,12.99,1993-06-30
S92000003,15.23,1993-06-30
S12000005,14.03,1994-06-30
S12000006,17.84,1994-06-30
S12000008,15.2,1994-06-30
S12000010,17.29,1994-06-30
S12000011,14.32,1994-06-30
S12000013,18.36,1994-06-30
S12000014,14.83,1994-06-30
S12000017,15.3,1994-06-30
S12000018,15.78,1994-06-30
S12000019,13.81,1994-06-30
S12000020,14.88,1994-06-30
S12000021,14.94,1994-06-30
S12000023,15.85,1994-06-30
S12000026,18.78,1994-06-30
S12000027,13.24,1994-06-30
S12000028,17.97,1994-06-30
S12000029,13.88,1994-06-30
S12000030,15.23,1994-06-30
S12000033,14.45,1994-06-30
S12000034,12.95,1994-06-30
S12000035,17.67,1994-06-30
S12000036,15.84,1994-06-30
S12000038,14.35,1994-06-30
S12000039,15.21,1994-06-30
S12000040,11.09,1994-06-30
S12000041,16.79,1994-06-30
S12000042,16.66,1994-06-30
S12000045,13.3,1994-06-30
S12000047,15.57,1994-06-30
S12000048,17.96,1994-06-30
S12000049,15.95,1994-06-30
S12000050,13.08,1994-06-30
S92000003,15.23,1994-06-30
S12000005,14.2,1995-06-30
S12000006,18.0,1995-06-30
S12000008,15.4,1995-06-30
S12000010,17.26,1995-06-30
S12000011,14.51,1995-06-30
S12000013,18.34,1995-06-30
S12000014,14.88,1995-06-30
S12000017,15.46,1995-06-30
S12000018,15.87,1995-06-30
S12000019,14.07,1995-06-30
S12000020,15.03,1995-06-30
S12000021,15.11,1995-06-30
S12000023,15.92,1995-06-30
S12000026,18.77,1995-06-30
S12000027,13.17,1995-06-30
S12000028,18.08,1995-06-30
S12000029,14.11,1995-06-30
S12000030,15.32,1995-06-30
S12000033,14.5,1995-06-30
S12000034,13.04,1995-06-30
S12000035,17.76,1995-06-30
S12000036,15.74,1995-06-30
S12000038,14.37,1995-06-30
S12000039,15.37,1995-06-30
S12000040,11.13,1995-06-30
S12000041,16.94,1995-06-30
S12000042,16.7,1995-06-30
S12000045,13.57,1995-06-30
S12000047,15.7,1995-06-30
S12000048,17.97,1995-06-30
S12000049,16.0,1995-06-30
S12000050,13.22,1995-06-30
S92000003,15.32,1995-06-30
S12000005,14.13,1996-06-30
S12000006,18.19,1996-06-30
S12000008,15.56,1996-06-30
S12000010,17.18,1996-06-30
S12000011,14.71,1996-06-30
S12000013,18.33,1996-06-30
S12000014,14.98,1996-06-30
S12000017,15.64,1996-06-30
S12000018,16.06,1996-06-30
S12000019,14.21,1996-06-30
S12000020,15.21,1996-06-30
S12000021,15.26,1996-06-30
S12000023,16.04,1996-06-30
S12000026,18.78,1996-06-30
S12000027,13.08,1996-06-30
S12000028,18.22,1996-06-30
S12000029,14.29,1996-06-30
S12000030,15.35,1996-06-30
S12000033,14.6,1996-06-30
S12000034,13.17,1996-06-30
S12000035,17.75,1996-06-30
S12000036,15.67,1996-06-30
S12000038,14.56,1996-06-30
S12000039,15.49,1996-06-30
S12000040,11.18,1996-06-30
S12000041,17.16,1996-06-30
S12000042,16.85,1996-06-30
S12000045,13.92,1996-06-30
S12000047,15.87,1996-06-30
S12000048,18.1,1996-06-30
S12000049,15.96,1996-06-30
S12000050,13.3,1996-06-30
S92000003,15.42,1996-06-30
S12000005,14.21,1997-06-30
S12000006,18.34,1997-06-30
S12000008,15.7,1997-06-30
S12000010,17.16,1997-06-30
S12000011,14.92,1997-06-30
S12000013,18.63,1997-06-30
S12000014,15.05,1997-06-30
S12000017,15.89,1997-06-30
S12000018,16.19,1997-06-30
S12000019,14.37,1997-06-30
S12000020,15.43,1997-06-30
S12000021,15.38,1997-06-30
S12000023,16.06,1997-06-30
S12000026,18.74,1997-06-30
S12000027,13.07,1997-06-30
S12000028,18.33,1997-06-30
S12000029,14.43,1997-06-30
S12000030,15.3,1997-06-30
S12000033,14.74,1997-06-30
S12000034,13.42,1997-06-30
S12000035,17.87,1997-06-30
S12000036,15.61,1997-06-30
S12000038,14.7,1997-06-30
S12000039,15.48,1997-06-30
S12000040,11.27,1997-06-30
S12000041,17.27,1997-06-30
S12000042,17.04,1997-06-30
S12000045,14.2,1997-06-30
S12000047,16.0,1997-06-30
S12000048,18.14,1997-06-30
S12000049,16.06,1997-06-30
S12000050,13.38,1997-06-30
S92000003,15.52,1997-06-30
S12000005,14.24,1998-06-30
S12000006,18.49,1998-06-30
S12000008,15.78,1998-06-30
S12000010,17.14,1998-06-30
S12000011,15.09,1998-06-30
S12000013,18.94,1998-06-30
S12000014,15.12,1998-06-30
S12000017,16.04,1998-06-30
S12000018,16.27,1998-06-30
S12000019,14.42,1998-06-30
S12000020,15.69,1998-06-30
S12000021,15.53,1998-06-30
S12000023,16.2,1998-06-30
S12000026,18.81,1998-06-30
S12000027,13.07,1998-06-30
S12000028,18.54,1998-06-30
S12000029,14.63,1998-06-30
S12000030,15.35,1998-06-30
S12000033,14.92,1998-06-30
S12000034,13.58,1998-06-30
S12000035,17.92,1998-06-30
S12000036,15.61,1998-06-30
S12000038,14.83,1998-06-30
S12000039,15.6,1998-06-30
S12000040,11.28,1998-06-30
S12000041,17.4,1998-06-30
S12000042,17.23,1998-06-30
S12000045,14.51,1998-06-30
S12000047,16.06,1998-06-30
S12000048,18.16,1998-06-30
S12000049,15.99,1998-06-30
S12000050,13.51,1998-06-30
S92000003,15.61,1998-06-30
S12000005,14.34,1999-06-30
S12000006,18.73,1999-06-30
S12000008,15.85,1999-06-30
S12000010,17.16,1999-06-30
S12000011,15.26,1999-06-30
S12000013,19.18,1999-06-30
S12000014,15.17,1999-06-30
S12000017,16.2,1999-06-30
S12000018,16.39,1999-06-30
S12000019,14.53,1999-06-30
S12000020,15.95,1999-06-30
S12000021,15.68,1999-06-30
S12000023,16.38,1999-06-30
S12000026,18.8,1999-06-30
S12000027,13.41,1999-06-30
S12000028,18.65,1999-06-30
S12000029,14.79,1999-06-30
S12000030,15.33,1999-06-30
S12000033,15.04,1999-06-30
S12000034,13.71,1999-06-30
S12000035,17.98,1999-06-30
S12000036,15.54,1999-06-30
S12000038,14.97,1999-06-30
S12000039,15.65,1999-06-30
S12000040,11.28,1999-06-30
S12000041,17.47,1999-06-30
S12000042,17.44,1999-06-30
S12000045,14.85,1999-06-30
S12000047,16.09,1999-06-30
S12000048,18.16,1999-06-30
S12000049,15.83,1999-06-30
S12000050,13.63,1999-06-30
S92000003,15.68,1999-06-30
S12000005,14.37,2000-06-30
S12000006,18.99,2000-06-30
S12000008,16.03,2000-06-30
S12000010,17.15,2000-06-30
S12000011,15.45,2000-06-30
S12000013,19.46,2000-06-30
S12000014,15.31,2000-06-30
S12000017,16.41,2000-06-30
S12000018,16.5,2000-06-30
S12000019,14.68,2000-06-30
S12000020,16.17,2000-06-30
S12000021,15.87,2000-06-30
S12000023,16.59,2000-06-30
S12000026,18.8,2000-06-30
S12000027,13.81,2000-06-30
S12000028,18.9,2000-06-30
S12000029,14.94,2000-06-30
S12000030,15.35,2000-06-30
S12000033,15.17,2000-06-30
S12000034,13.94,2000-06-30
S12000035,18.22,2000-06-30
S12000036,15.44,2000-06-30
S12000038,15.13,2000-06-30
S12000039,15.65,2000-06-30
S12000040,11.35,2000-06-30
S12000041,17.73,2000-06-30
S12000042,17.54,2000-06-30
S12000045,15.15,2000-06-30
S12000047,16.18,2000-06-30
S12000048,18.39,2000-06-30
S12000049,15.84,2000-06-30
S12000050,13.79,2000-06-30
S92000003,15.79,2000-06-30
S12000005,14.48,2001-06-30
S12000006,19.25,2001-06-30
S12000008,16.11,2001-06-30
S12000010,17.34,2001-06-30
S12000011,15.75,2001-06-30
S12000013,19.87,2001-06-30
S12000014,15.45,2001-06-30
S12000017,16.65,2001-06-30
S12000018,16.65,2001-06-30
S12000019,15.01,2001-06-30
S12000020,16.34,2001-06-30
S12000021,16.18,2001-06-30
S12000023,16.77,2001-06-30
S12000026,18.91,2001-06-30
S12000027,14.05,2001-06-30
S12000028,19.19,2001-06-30
S12000029,15.23,2001-06-30
S12000030,15.62,2001-06-30
S12000033,15.31,2001-06-30
S12000034,14.33,2001-06-30
S12000035,18.5,2001-06-30
S12000036,15.42,2001-06-30
S12000038,15.39,2001-06-30
S12000039,15.8,2001-06-30
S12000040,11.53,2001-06-30
S12000041,18.1,2001-06-30
S12000042,17.72,2001-06-30
S12000045,15.57,2001-06-30
S12000047,16.28,2001-06-30
S12000048,18.6,2001-06-30
S12000049,15.66,2001-06-30
S12000050,13.88,2001-06-30
S92000003,15.94,2001-06-30
S12000005,14.67,2002-06-30
S12000006,19.61,2002-06-30
S12000008,16.26,2002-06-30
S12000010,17.26,2002-06-30
S12000011,15.95,2002-06-30
S12000013,19.95,2002-06-30
S12000014,15.54,2002-06-30
S12000017,16.83,2002-06-30
S12000018,16.71,2002-06-30
S12000019,15.16,2002-06-30
S12000020,16.43,2002-06-30
S12000021,16.41,2002-06-30
S12000023,16.92,2002-06-30
S12000026,18.98,2002-06-30
S12000027,14.24,2002-06-30
S12000028,19.47,2002-06-30
S12000029,15.38,2002-06-30
S12000030,15.83,2002-06-30
S12000033,15.37,2002-06-30
S12000034,14.44,2002-06-30
S12000035,18.76,2002-06-30
S12000036,15.41,2002-06-30
S12000038,15.58,2002-06-30
S12000039,15.84,2002-06-30
S12000040,11.69,2002-06-30
S12000041,18.21,2002-06-30
S12000042,17.8,2002-06-30
S12000045,16.14,2002-06-30
S12000047,16.42,2002-06-30
S12000048,18.81,2002-06-30
S12000049,15.54,2002-06-30
S12000050,13.96,2002-06-30
S92000003,16.05,2002-06-30
S12000005,14.91,2003-06-30
S12000006,19.85,2003-06-30
S12000008,16.32,2003-06-30
S12000010,17.42,2003-06-30
S12000011,16.34,2003-06-30
S12000013,20.03,2003-06-30
S12000014,15.58,2003-06-30
S12000017,17.03,2003-06-30
S12000018,16.87,2003-06-30
S12000019,15.28,2003-06-30
S12000020,16.47,2003-06-30
S12000021,16.69,2003-06-30
S12000023,17.18,2003-06-30
S12000026,19.1,2003-06-30
S12000027,14.42,2003-06-30
S12000028,19.64,2003-06-30
S12000029,15.54,2003-06-30
S12000030,15.83,2003-06-30
S12000033,15.44,2003-06-30
S12000034,14.63,2003-06-30
S12000035,19.0,2003-06-30
S12000036,15.42,2003-06-30
S12000038,15.73,2003-06-30
S12000039,15.89,2003-06-30
S12000040,11.84,2003-06-30
S12000041,18.46,2003-06-30
S12000042,17.8,2003-06-30
S12000045,16.59,2003-06-30
S12000047,16.46,2003-06-30
S12000048,18.95,2003-06-30
S12000049,15.43,2003-06-30
S12000050,14.07,2003-06-30
S92000003,16.15,2003-06-30
S12000005,14.94,2004-06-30
S12000006,20.03,2004-06-30
S12000008,16.35,2004-06-30
S12000010,17.42,2004-06-30
S12000011,16.52,2004-06-30
S12000013,19.96,2004-06-30
S12000014,15.66,2004-06-30
S12000017,17.1,2004-06-30
S12000018,16.97,2004-06-30
S12000019,15.53,2004-06-30
S12000020,16.7,2004-06-30
S12000021,16.88,2004-06-30
S12000023,17.36,2004-06-30
S12000026,19.31,2004-06-30
S12000027,14.56,2004-06-30
S12000028,19.74,2004-06-30
S12000029,15.68,2004-06-30
S12000030,16.09,2004-06-30
S12000033,15.53,2004-06-30
S12000034,14.79,2004-06-30
S12000035,19.33,2004-06-30
S12000036,15.32,2004-06-30
S12000038,15.87,2004-06-30
S12000039,16.02,2004-06-30
S12000040,12.06,2004-06-30
S12000041,18.44,2004-06-30
S12000042,17.83,2004-06-30
S12000045,16.93,2004-06-30
S12000047,16.51,2004-06-30
S12000048,19.19,2004-06-30
S12000049,15.3,2004-06-30
S12000050,14.18,2004-06-30
S92000003,16.23,2004-06-30
S12000005,14.91,2005-06-30
S12000006,20.21,2005-06-30
S12000008,16.44,2005-06-30
S12000010,17.47,2005-06-30
S12000011,16.68,2005-06-30
S12000013,20.12,2005-06-30
S12000014,15.62,2005-06-30
S12000017,17.26,2005-06-30
S12000018,17.07,2005-06-30
S12000019,15.69,2005-06-30
S12000020,16.88,2005-06-30
S12000021,17.15,2005-06-30
S12000023,17.86,2005-06-30
S12000026,19.43,2005-06-30
S12000027,14.86,2005-06-30
S12000028,19.96,2005-06-30
S12000029,15.8,2005-06-30
S12000030,16.19,2005-06-30
S12000033,15.49,2005-06-30
S12000034,15.02,2005-06-30
S12000035,19.65,2005-06-30
S12000036,15.12,2005-06-30
S12000038,15.96,2005-06-30
S12000039,16.03,2005-06-30
S12000040,12.24,2005-06-30
S12000041,18.55,2005-06-30
S12000042,17.66,2005-06-30
S12000045,17.33,2005-06-30
S12000047,16.54,2005-06-30
S12000048,19.33,2005-06-30
S12000049,15.1,2005-06-30
S12000050,14.31,2005-06-30
S92000003,16.29,2005-06-30
S12000005,14.84,2006-06-30
S12000006,20.37,2006-06-30
S12000008,16.56,2006-06-30
S12000010,17.53,2006-06-30
S12000011,16.99,2006-06-30
S12000013,20.29,2006-06-30
S12000014,15.66,2006-06-30
S12000017,17.35,2006-06-30
S12000018,17.26,2006-06-30
S12000019,15.83,2006-06-30
S12000020,16.95,2006-06-30
S12000021,17.31,2006-06-30
S12000023,17.92,2006-06-30
S12000026,19.46,2006-06-30
S12000027,15.19,2006-06-30
S12000028,20.11,2006-06-30
S12000029,15.91,2006-06-30
S12000030,16.24,2006-06-30
S12000033,15.37,2006-06-30
S12000034,15.09,2006-06-30
S12000035,19.8,2006-06-30
S12000036,14.97,2006-06-30
S12000038,16.1,2006-06-30
S12000039,16.02,2006-06-30
S12000040,12.39,2006-06-30
S12000041,18.61,2006-06-30
S12000042,17.62,2006-06-30
S12000045,17.61,2006-06-30
S12000047,16.62,2006-06-30
S12000048,19.31,2006-06-30
S12000049,14.93,2006-06-30
S12000050,14.37,2006-06-30
S92000003,16.32,2006-06-30
S12000005,14.89,2007-06-30
S12000006,20.63,2007-06-30
S12000008,16.64,2007-06-30
S12000010,17.44,2007-06-30
S12000011,17.11,2007-06-30
S12000013,20.39,2007-06-30
S12000014,15.68,2007-06-30
S12000017,17.49,2007-06-30
S12000018,17.36,2007-06-30
S12000019,15.91,2007-06-30
S12000020,17.21,2007-06-30
S12000021,17.52,2007-06-30
S12000023,18.4,2007-06-30
S12000026,19.54,2007-06-30
S12000027,15.47,2007-06-30
S12000028,20.32,2007-06-30
S12000029,16.05,2007-06-30
S12000030,16.39,2007-06-30
S12000033,15.14,2007-06-30
S12000034,15.28,2007-06-30
S12000035,20.12,2007-06-30
S12000036,14.82,2007-06-30
S12000038,16.23,2007-06-30
S12000039,16.01,2007-06-30
S12000040,12.59,2007-06-30
S12000041,18.77,2007-06-30
S12000042,17.57,2007-06-30
S12000045,17.93,2007-06-30
S12000047,16.75,2007-06-30
S12000048,19.41,2007-06-30
S12000049,14.67,2007-06-30
S12000050,14.39,2007-06-30
S92000003,16.36,2007-06-30
S12000005,15.0,2008-06-30
S12000006,20.97,2008-06-30
S12000008,16.77,2008-06-30
S12000010,17.36,2008-06-30
S12000011,17.35,2008-06-30
S12000013,20.8,2008-06-30
S12000014,15.83,2008-06-30
S12000017,17.77,2008-06-30
S12000018,17.54,2008-06-30
S12000019,15.98,2008-06-30
S12000020,17.44,2008-06-30
S12000021,17.79,2008-06-30
S12000023,18.82,2008-06-30
S12000026,19.81,2008-06-30
S12000027,15.95,2008-06-30
S12000028,20.65,2008-06-30
S12000029,16.25,2008-06-30
S12000030,16.72,2008-06-30
S12000033,15.0,2008-06-30
S12000034,15.52,2008-06-30
S12000035,20.6,2008-06-30
S12000036,14.76,2008-06-30
S12000038,16.39,2008-06-30
S12000039,16.08,2008-06-30
S12000040,12.87,2008-06-30
S12000041,19.06,2008-06-30
S12000042,17.39,2008-06-30
S12000045,18.32,2008-06-30
S12000047,16.96,2008-06-30
S12000048,19.54,2008-06-30
S12000049,14.45,2008-06-30
S12000050,14.52,2008-06-30
S92000003,16.49,2008-06-30
S12000005,15.28,2009-06-30
S12000006,21.36,2009-06-30
S12000008,16.98,2009-06-30
S12000010,17.58,2009-06-30
S12000011,17.7,2009-06-30
S12000013,21.12,2009-06-30
S12000014,15.99,2009-06-30
S12000017,18.15,2009-06-30
S12000018,17.84,2009-06-30
S12000019,16.28,2009-06-30
S12000020,17.81,2009-06-30
S12000021,18.16,2009-06-30
S12000023,19.25,2009-06-30
S12000026,20.28,2009-06-30
S12000027,16.15,2009-06-30
S12000028,21.02,2009-06-30
S12000029,16.51,2009-06-30
S12000030,17.08,2009-06-30
S12000033,14.78,2009-06-30
S12000034,15.75,2009-06-30
S12000035,21.02,2009-06-30
S12000036,14.67,2009-06-30
S12000038,16.64,2009-06-30
S12000039,16.21,2009-06-30
S12000040,13.11,2009-06-30
S12000041,19.41,2009-06-30
S12000042,17.16,2009-06-30
S12000045,18.78,2009-06-30
S12000047,17.2,2009-06-30
S12000048,19.71,2009-06-30
S12000049,14.22,2009-06-30
S12000050,14.72,2009-06-30
S92000003,16.64,2009-06-30
S12000005,15.74,2010-06-30
S12000006,21.65,2010-06-30
S12000008,17.27,2010-06-30
S12000010,17.68,2010-06-30
S12000011,17.88,2010-06-30
S12000013,21.32,2010-06-30
S12000014,16.2,2010-06-30
S12000017,18.36,2010-06-30
S12000018,18.0,2010-06-30
S12000019,16.64,2010-06-30
S12000020,18.15,2010-06-30
S12000021,18.53,2010-06-30
S12000023,19.59,2010-06-30
S12000026,20.65,2010-06-30
S12000027,16.21,2010-06-30
S12000028,21.31,2010-06-30
S12000029,16.7,2010-06-30
S12000030,17.13,2010-06-30
S12000033,14.56,2010-06-30
S12000034,15.93,2010-06-30
S12000035,21.57,2010-06-30
S12000036,14.55,2010-06-30
S12000038,16.75,2010-06-30
S12000039,16.37,2010-06-30
S12000040,13.43,2010-06-30
S12000041,19.68,2010-06-30
S12000042,16.99,2010-06-30
S12000045,19.22,2010-06-30
S12000047,17.46,2010-06-30
S12000048,19.97,2010-06-30
S12000049,14.04,2010-06-30
S12000050,14.86,2010-06-30
S92000003,16.77,2010-06-30
S12000005,16.14,2011-06-30
S12000006,22.0,2011-06-30
S12000008,17.47,2011-06-30
S12000010,17.93,2011-06-30
S12000011,18.02,2011-06-30
S12000013,21.74,2011-06-30
S12000014,16.31,2011-06-30
S12000017,18.66,2011-06-30
S12000018,18.27,2011-06-30
S12000019,16.87,2011-06-30
S12000020,18.58,2011-06-30
S12000021,18.87,2011-06-30
S12000023,19.93,2011-06-30
S12000026,21.04,2011-06-30
S12000027,16.33,2011-06-30
S12000028,21.62,2011-06-30
S12000029,16.97,2011-06-30
S12000030,17.33,2011-06-30
S12000033,14.5,2011-06-30
S12000034,16.22,2011-06-30
S12000035,21.91,2011-06-30
S12000036,14.4,2011-06-30
S12000038,16.97,2011-06-30
S12000039,16.54,2011-06-30
S12000040,13.77,2011-06-30
S12000041,19.99,2011-06-30
S12000042,16.75,2011-06-30
S12000045,19.64,2011-06-30
S12000047,17.68,2011-06-30
S12000048,20.32,2011-06-30
S12000049,13.87,2011-06-30
S12000050,15.03,2011-06-30
S92000003,16.91,2011-06-30
S12000005,16.97,2012-06-30
S12000006,22.8,2012-06-30
S12000008,18.13,2012-06-30
S12000010,18.41,2012-06-30
S12000011,18.6,2012-06-30
S12000013,22.42,2012-06-30
S12000014,16.88,2012-06-30
S12000017,19.33,2012-06-30
S12000018,18.79,2012-06-30
S12000019,17.45,2012-06-30
S12000020,19.33,2012-06-30
S12000021,19.7,2012-06-30
S12000023,20.66,2012-06-30
S12000026,21.92,2012-06-30
S12000027,17.2,2012-06-30
S12000028,22.36,2012-06-30
S12000029,17.49,2012-06-30
S12000030,17.99,2012-06-30
S12000033,14.82,2012-06-30
S12000034,16.81,2012-06-30
S12000035,23.19,2012-06-30
S12000036,14.75,2012-06-30
S12000038,17.52,2012-06-30
S12000039,16.9,2012-06-30
S12000040,14.36,2012-06-30
S12000041,20.86,2012-06-30
S12000042,17.05,2012-06-30
S12000045,20.29,2012-06-30
S12000047,18.35,2012-06-30
S12000048,21.04,2012-06-30
S12000049,13.97,2012-06-30
S12000050,15.47,2012-06-30
S92000003,17.44,2012-06-30
S12000005,17.51,2013-06-30
S12000006,23.37,2013-06-30
S12000008,18.63,2013-06-30
S12000010,18.81,2013-06-30
S12000011,18.95,2013-06-30
S12000013,22.87,2013-06-30
S12000014,17.3,2013-06-30
S12000017,19.95,2013-06-30
S12000018,19.17,2013-06-30
S12000019,17.84,2013-06-30
S12000020,19.63,2013-06-30
S12000021,20.3,2013-06-30
S12000023,21.13,2013-06-30
S12000026,22.57,2013-06-30
S12000027,17.79,2013-06-30
S12000028,22.92,2013-06-30
S12000029,17.89,2013-06-30
S12000030,18.39,2013-06-30
S12000033,15.01,2013-06-30
S12000034,17.25,2013-06-30
S12000035,23.4,2013-06-30
S12000036,14.97,2013-06-30
S12000038,17.83,2013-06-30
S12000039,17.29,2013-06-30
S12000040,14.93,2013-06-30
S12000041,21.49,2013-06-30
S12000042,17.24,2013-06-30
S12000045,20.84,2013-06-30
S12000047,18.85,2013-06-30
S12000048,21.58,2013-06-30
S12000049,14.02,2013-06-30
S12000050,15.81,2013-06-30
S92000003,17.82,2013-06-30
S12000005,18.11,2014-06-30
S12000006,23.95,2014-06-30
S12000008,19.04,2014-06-30
S12000010,19.05,2014-06-30
S12000011,19.31,2014-06-30
S12000013,23.65,2014-06-30
S12000014,17.73,2014-06-30
S12000017,20.58,2014-06-30
S12000018,19.62,2014-06-30
S12000019,18.06,2014-06-30
S12000020,20.11,2014-06-30
S12000021,20.88,2014-06-30
S12000023,21.79,2014-06-30
S12000026,23.1,2014-06-30
S12000027,18.28,2014-06-30
S12000028,23.48,2014-06-30
S12000029,18.25,2014-06-30
S12000030,18.75,2014-06-30
S12000033,15.21,2014-06-30
S12000034,17.62,2014-06-30
S12000035,24.0,2014-06-30
S12000036,15.22,2014-06-30
S12000038,18.19,2014-06-30
S12000039,17.6,2014-06-30
S12000040,15.36,2014-06-30
S12000041,21.99,2014-06-30
S12000042,17.54,2014-06-30
S12000045,21.27,2014-06-30
S12000047,19.42,2014-06-30
S12000048,22.01,2014-06-30
S12000049,14.05,2014-06-30
S12000050,16.16,2014-06-30
S92000003,18.19,2014-06-30
S12000005,18.67,2015-06-30
S12000006,24.43,2015-06-30
S12000008,19.34,2015-06-30
S12000010,19.28,2015-06-30
S12000011,19.64,2015-06-30
S12000013,24.23,2015-06-30
S12000014,18.03,2015-06-30
S12000017,20.93,2015-06-30
S12000018,19.97,2015-06-30
S12000019,18.28,2015-06-30
S12000020,20.35,2015-06-30
S12000021,21.19,2015-06-30
S12000023,22.17,2015-06-30
S12000026,23.48,2015-06-30
S12000027,18.66,2015-06-30
S12000028,23.85,2015-06-30
S12000029,18.44,2015-06-30
S12000030,18.86,2015-06-30
S12000033,15.26,2015-06-30
S12000034,17.88,2015-06-30
S12000035,24.42,2015-06-30
S12000036,15.28,2015-06-30
S12000038,18.38,2015-06-30
S12000039,17.79,2015-06-30
S12000040,15.66,2015-06-30
S12000041,22.3,2015-06-30
S12000042,17.61,2015-06-30
S12000045,21.64,2015-06-30
S12000047,19.73,2015-06-30
S12000048,22.38,2015-06-30
S12000049,13.95,2015-06-30
S12000050,16.43,2015-06-30
S92000003,18.4,2015-06-30
S12000005,19.06,2016-06-30
S12000006,24.87,2016-06-30
S12000008,19.68,2016-06-30
S12000010,19.54,2016-06-30
S12000011,19.87,2016-06-30
S12000013,24.67,2016-06-30
S12000014,18.29,2016-06-30
S12000017,21.3,2016-06-30
S12000018,20.44,2016-06-30
S12000019,18.47,2016-06-30
S12000020,20.64,2016-06-30
S12000021,21.54,2016-06-30
S12000023,22.71,2016-06-30
S12000026,23.85,2016-06-30
S12000027,19.09,2016-06-30
S12000028,24.25,2016-06-30
S12000029,18.71,2016-06-30
S12000030,19.03,2016-06-30
S12000033,15.56,2016-06-30
S12000034,18.28,2016-06-30
S12000035,24.61,2016-06-30
S12000036,15.33,2016-06-30
S12000038,18.59,2016-06-30
S12000039,18.09,2016-06-30
S12000040,15.98,2016-06-30
S12000041,22.73,2016-06-30
S12000042,17.72,2016-06-30
S12000045,21.96,2016-06-30
S12000047,19.98,2016-06-30
S12000048,22.7,2016-06-30
S12000049,13.84,2016-06-30
S12000050,16.59,2016-06-30
S92000003,18.62,2016-06-30
S12000005,19.38,2017-06-30
S12000006,25.29,2017-06-30
S12000008,19.96,2017-06-30
S12000010,19.81,2017-06-30
S12000011,20.1,2017-06-30
S12000013,25.06,2017-06-30
S12000014,18.44,2017-06-30
S12000017,21.69,2017-06-30
S12000018,20.72,2017-06-30
S12000019,18.5,2017-06-30
S12000020,21.01,2017-06-30
S12000021,21.95,2017-06-30
S12000023,23.06,2017-06-30
S12000026,24.2,2017-06-30
S12000027,19.53,2017-06-30
