geo_id,value,date
S12000045,2.77,2016-04-01
S12000047,2.53,2016-04-01
S12000048,2.69,2016-04-01
S12000049,3.09,2016-04-01
S12000050,2.95,2016-04-01
S92000003,2.89,2016-04-01
S12000005,2.86,2017-04-01
S12000006,2.44,2017-04-01
S12000008,2.89,2017-04-01
S12000010,2.85,2017-04-01
S12000011,2.98,2017-04-01
S12000013,2.58,2017-04-01
S12000014,2.78,2017-04-01
S12000017,2.41,2017-04-01
S12000018,3.25,2017-04-01
S12000019,2.67,2017-04-01
S12000020,2.64,2017-04-01
S12000021,3.02,2017-04-01
S12000023,2.12,2017-04-01
S12000026,2.78,2017-04-01
S12000027,2.72,2017-04-01
S12000028,2.85,2017-04-01
S12000029,2.89,2017-04-01
S12000030,2.96,2017-04-01
S12000033,2.81,2017-04-01
S12000034,2.74,2017-04-01
S12000035,2.71,2017-04-01
S12000036,3.21,2017-04-01
S12000038,2.99,2017-04-01
S12000039,2.88,2017-04-01
S12000040,2.69,2017-04-01
S12000041,2.49,2017-04-01
S12000042,3.07,2017-04-01
S12000045,2.71,2017-04-01
S12000047,2.81,2017-04-01
S12000048,2.53,2017-04-01
S12000049,3.31,2017-04-01
S12000050,2.93,2017-04-01
S92000003,2.89,2017-04-01
S12000005,2.53,2018-04-01
S12000006,2.56,2018-04-01
S12000008,3.13,2018-04-01
S12000010,2.65,2018-04-01
S12000011,2.72,2018-04-01
S12000013,2.51,2018-04-01
S12000014,3.04,2018-04-01
S12000017,2.42,2018-04-01
S12000018,3.06,2018-04-01
S12000019,2.85,2018-04-01
S12000020,2.46,2018-04-01
S12000021,2.74,2018-04-01
S12000023,2.09,2018-04-01
S12000026,2.77,2018-04-01
S12000027,2.47,2018-04-01
S12000028,2.98,2018-04-01
S12000029,2.88,2018-04-01
S12000030,3.14,2018-04-01
S12000033,2.93,2018-04-01
S12000034,2.55,2018-04-01
S12000035,2.68,2018-04-01
S12000036,2.99,2018-04-01
S12000038,2.78,2018-04-01
S12000039,2.72,2018-04-01
S12000040,2.77,2018-04-01
S12000041,2.87,2018-04-01
S12000042,3.36,2018-04-01
S12000045,2.52,2018-04-01
S12000047,2.71,2018-04-01
S12000048,2.81,2018-04-01
S12000049,3.07,2018-04-01
S12000050,2.7,2018-04-01
S92000003,2.83,2018-04-01
S12000005,2.78,2019-04-01
S12000006,2.67,2019-04-01
S12000008,3.15,2019-04-01
S12000010,2.81,2019-04-01
S12000011,2.82,2019-04-01
S12000013,2.23,2019-04-01
S12000014,3.4,2019-04-01
S12000017,2.77,2019-04-01
S12000018,3.03,2019-04-01
S12000019,2.82,2019-04-01
S12000020,2.76,2019-04-01
S12000021,3.39,2019-04-01
S12000023,2.51,2019-04-01
S12000026,3.02,2019-04-01
S12000027,3.28,2019-04-01
S12000028,3.18,2019-04-01
S12000029,3.16,2019-04-01
S12000030,3.01,2019-04-01
S12000033,3.1,2019-04-01
S12000034,2.8,2019-04-01
S12000035,2.57,2019-04-01
S12000036,3.64,2019-04-01
S12000038,3.22,2019-04-01
S12000039,2.97,2019-04-01
S12000040,3.53,2019-04-01
S12000041,2.81,2019-04-01
S12000042,3.55,2019-04-01
S12000045,2.73,2019-04-01
S12000047,3.25,2019-04-01
S12000048,3.06,2019-04-01
S12000049,3.28,2019-04-01
S12000050,2.87,2019-04-01
S92000003,3.12,2019-04-01
S12000005,2.86,2020-04-01
S12000006,3.12,2020-04-01
S12000008,3.29,2020-04-01
S12000010,3.27,2020-04-01
S12000011,2.93,2020-04-01
S12000013,2.67,2020-04-01
S12000014,3.16,2020-04-01
S12000017,2.92,2020-04-01
S12000018,3.27,2020-04-01
S12000019,3.4,2020-04-01
S12000020,3.11,2020-04-01
S12000021,3.76,2020-04-01
S12000023,2.88,2020-04-01
S12000026,3.04,2020-04-01
S12000027,3.26,2020-04-01
S12000028,3.66,2020-04-01
S12000029,3.3,2020-04-01
S12000030,3.19,2020-04-01
S12000033,3.34,2020-04-01
S12000034,3.12,2020-04-01
S12000035,3.06,2020-04-01
S12000036,3.67,2020-04-01
S12000038,3.33,2020-04-01
S12000039,3.15,2020-04-01
S12000040,3.32,2020-04-01
S12000041,3.27,2020-04-01
S12000042,3.59,2020-04-01
S12000045,3.19,2020-04-01
S12000047,3.37,2020-04-01
S12000048,3.4,2020-04-01
S12000049,3.4,2020-04-01
S12000050,3.17,2020-04-01
S92000003,3.31,2020-04-01
S12000005,2.87,2021-04-01
S12000006,2.98,2021-04-01
S12000008,3.33,2021-04-01
S12000010,2.77,2021-04-01
S12000011,2.74,2021-04-01
S12000013,2.79,2021-04-01
S12000014,3.24,2021-04-01
S12000017,2.74,2021-04-01
S12000018,3.14,2021-04-01
S12000019,3.25,2021-04-01
S12000020,2.76,2021-04-01
S12000021,3.43,2021-04-01
S12000026,3.17,2021-04-01
S12000027,2.72,2021-04-01
S12000028,3.29,2021-04-01
S12000029,3.22,2021-04-01
S12000030,3.27,2021-04-01
S12000033,3.11,2021-04-01
S12000034,2.65,2021-04-01
S12000035,2.68,2021-04-01
S12000036,3.22,2021-04-01
S12000038,2.94,2021-04-01
S12000039,3.07,2021-04-01
S12000040,2.99,2021-04-01
S12000041,3.05,2021-04-01
S12000042,3.45,2021-04-01
S12000045,2.72,2021-04-01
S12000047,3.45,2021-04-01
S12000048,2.8,2021-04-01
S12000049,3.28,2021-04-01
S12000050,2.92,2021-04-01
S92000003,3.09,2021-04-01
S12000005,3.4,2022-04-01
S12000006,3.68,2022-04-01
S12000008,3.39,2022-04-01
S12000010,2.68,2022-04-01
S12000011,3.3,2022-04-01
S12000013,2.33,2022-04-01
S12000014,3.28,2022-04-01
S12000017,2.72,2022-04-01
S12000018,3.09,2022-04-01
S12000019,2.67,2022-04-01
S12000020,2.65,2022-04-01
S12000021,3.54,2022-04-01
S12000026,2.86,2022-04-01
S12000027,2.04,2022-04-01
S12000028,3.22,2022-04-01
S12000029,3.27,2022-04-01
S12000030,3.24,2022-04-01
S12000033,3.42,2022-04-01
S12000034,3.05,2022-04-01
S12000035,2.62,2022-04-01
S12000036,3.55,2022-04-01
S12000038,3.26,2022-04-01
S12000039,2.89,2022-04-01
S12000040,3.59,2022-04-01
S12000041,3.11,2022-04-01
S12000042,3.63,2022-04-01
S12000045,2.8,2022-04-01
S12000047,3.36,2022-04-01
S12000048,3.02,2022-04-01
S12000049,3.29,2022-04-01
S12000050,3.22,2022-04-01
S92000003,3.21,2022-04-01
