geo_id,value,date
S12000021,21362.0,2013-01-01
S12000023,33297.0,2013-01-01
S12000026,25040.0,2013-01-01
S12000027,40043.0,2013-01-01
S12000028,27144.0,2013-01-01
S12000029,27245.0,2013-01-01
S12000030,34810.0,2013-01-01
S12000033,59804.0,2013-01-01
S12000034,33369.0,2013-01-01
S12000035,28950.0,2013-01-01
S12000036,53589.0,2013-01-01
S12000038,28584.0,2013-01-01
S12000039,22961.0,2013-01-01
S12000040,27239.0,2013-01-01
S12000041,21225.0,2013-01-01
S12000042,29170.0,2013-01-01
S12000045,16511.0,2013-01-01
S12000047,23489.0,2013-01-01
S12000048,34187.0,2013-01-01
S12000049,40897.0,2013-01-01
S12000050,25931.0,2013-01-01
S92000003,32046.0,2013-01-01
S12000005,23516.0,2014-01-01
S12000006,30360.0,2014-01-01
S12000008,21214.0,2014-01-01
S12000010,20713.0,2014-01-01
S12000011,16228.0,2014-01-01
S12000013,23400.0,2014-01-01
S12000014,30637.0,2014-01-01
S12000017,31810.0,2014-01-01
S12000018,21341.0,2014-01-01
S12000019,22060.0,2014-01-01
S12000020,27559.0,2014-01-01
S12000021,21625.0,2014-01-01
S12000023,33699.0,2014-01-01
S12000026,26480.0,2014-01-01
S12000027,42561.0,2014-01-01
S12000028,28098.0,2014-01-01
S12000029,27563.0,2014-01-01
S12000030,34356.0,2014-01-01
S12000033,60923.0,2014-01-01
S12000034,36140.0,2014-01-01
S12000035,29144.0,2014-01-01
S12000036,53730.0,2014-01-01
S12000038,30651.0,2014-01-01
S12000039,23860.0,2014-01-01
S12000040,28255.0,2014-01-01
S12000041,22372.0,2014-01-01
S12000042,29606.0,2014-01-01
S12000045,17160.0,2014-01-01
S12000047,24103.0,2014-01-01
S12000048,34431.0,2014-01-01
S12000049,41230.0,2014-01-01
S12000050,28025.0,2014-01-01
S92000003,32893.0,2014-01-01
S12000005,23973.0,2015-01-01
S12000006,29830.0,2015-01-01
S12000008,21580.0,2015-01-01
S12000010,20862.0,2015-01-01
S12000011,16417.0,2015-01-01
S12000013,23174.0,2015-01-01
S12000014,31228.0,2015-01-01
S12000017,31888.0,2015-01-01
S12000018,21829.0,2015-01-01
S12000019,22623.0,2015-01-01
S12000020,27579.0,2015-01-01
S12000021,21709.0,2015-01-01
S12000023,33850.0,2015-01-01
S12000026,26759.0,2015-01-01
S12000027,39567.0,2015-01-01
S12000028,28066.0,2015-01-01
S12000029,27693.0,2015-01-01
S12000030,33835.0,2015-01-01
S12000033,62177.0,2015-01-01
S12000034,36351.0,2015-01-01
S12000035,28647.0,2015-01-01
S12000036,54002.0,2015-01-01
S12000038,30870.0,2015-01-01
S12000039,24154.0,2015-01-01
S12000040,29562.0,2015-01-01
S12000041,21551.0,2015-01-01
S12000042,29846.0,2015-01-01
S12000045,17514.0,2015-01-01
S12000047,24382.0,2015-01-01
S12000048,36123.0,2015-01-01
S12000049,41058.0,2015-01-01
S12000050,28231.0,2015-01-01
S92000003,33113.0,2015-01-01
S12000005,24314.0,2016-01-01
S12000006,29896.0,2016-01-01
S12000008,21445.0,2016-01-01
S12000010,21282.0,2016-01-01
S12000011,16396.0,2016-01-01
S12000013,23150.0,2016-01-01
S12000014,31181.0,2016-01-01
S12000017,31870.0,2016-01-01
S12000018,21770.0,2016-01-01
S12000019,22356.0,2016-01-01
S12000020,27115.0,2016-01-01
S12000021,21628.0,2016-01-01
S12000023,32227.0,2016-01-01
S12000026,26217.0,2016-01-01
S12000027,37987.0,2016-01-01
S12000028,27886.0,2016-01-01
S12000029,28141.0,2016-01-01
S12000030,33001.0,2016-01-01
S12000033,56292.0,2016-01-01
S12000034,34748.0,2016-01-01
S12000035,28821.0,2016-01-01
S12000036,56453.0,2016-01-01
S12000038,29722.0,2016-01-01
S12000039,25790.0,2016-01-01
S12000040,29300.0,2016-01-01
S12000041,22117.0,2016-01-01
S12000042,29293.0,2016-01-01
S12000045,17347.0,2016-01-01
S12000047,24687.0,2016-01-01
S12000048,36204.0,2016-01-01
S12000049,40734.0,2016-01-01
S12000050,28519.0,2016-01-01
S92000003,33000.0,2016-01-01
S12000005,24504.0,2017-01-01
S12000006,30960.0,2017-01-01
S12000008,22437.0,2017-01-01
S12000010,21933.0,2017-01-01
S12000011,16980.0,2017-01-01
S12000013,23684.0,2017-01-01
S12000014,31199.0,2017-01-01
S12000017,33382.0,2017-01-01
S12000018,21667.0,2017-01-01
S12000019,22679.0,2017-01-01
S12000020,29164.0,2017-01-01
S12000021,21769.0,2017-01-01
S12000023,31685.0,2017-01-01
S12000026,26833.0,2017-01-01
S12000027,39234.0,2017-01-01
S12000028,28637.0,2017-01-01
S12000029,28940.0,2017-01-01
S12000030,34665.0,2017-01-01
S12000033,53675.0,2017-01-01
S12000034,35111.0,2017-01-01
S12000035,30209.0,2017-01-01
S12000036,58958.0,2017-01-01
S12000038,30985.0,2017-01-01
S12000039,26691.0,2017-01-01
S12000040,30013.0,2017-01-01
S12000041,22224.0,2017-01-01
S12000042,29758.0,2017-01-01
S12000045,18289.0,2017-01-01
S12000047,25208.0,2017-01-01
S12000048,36206.0,2017-01-01
S12000049,42105.0,2017-01-01
S12000050,29962.0,2017-01-01
S92000003,33870.0,2017-01-01
