typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,188,CRI,Costa Rica,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,6573688.0,,6573688.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,191,HRV,Croatia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,29244048.0,,29244048.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,196,CYP,Cyprus,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,32610.0,,32610.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,203,CZE,Czechia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,267769235.0,,267769235.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,208,DNK,Denmark,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,65096862.0,,65096862.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,214,DOM,Dominican Rep.,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,16478423.0,,16478423.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,218,ECU,Ecuador,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,717778.0,,717778.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,222,SLV,El Salvador,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,220469.0,,220469.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,233,EST,Estonia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,2975649.0,,2975649.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,246,FIN,Finland,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,37163033.0,,37163033.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,361614575.0,,361614575.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,268,GEO,Georgia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,6300.0,,6300.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,270,GMB,Gambia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,3997.0,,3997.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,276,DEU,Germany,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,1328421442.0,,1328421442.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,288,GHA,Ghana,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,6512.0,,6512.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,300,GRC,Greece,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,56298980.0,,56298980.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,320,GTM,Guatemala,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,4055696.0,,4055696.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,328,GUY,Guyana,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,22280.0,,22280.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,332,HTI,Haiti,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,236750.0,,236750.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,340,HND,Honduras,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,1254093.0,,1254093.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,35991368.0,,35991368.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,348,HUN,Hungary,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,7608656.0,,7608656.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,352,ISL,Iceland,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,37224.0,,37224.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,360,IDN,Indonesia,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,137187574.0,,137187574.0,0,True,False
C,A,20100101,2010,52,2010,842,USA,USA,M,Import,368,IRQ,Iraq,0,W00,World,H3,HS,True,73,Iron or steel articles,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,False,-1,N/A,,False,,False,,False,159808.0,,159808.0,0,True,False
