income,type,rate
82300,plus_student_loans,0.57
82400,income_tax,0.4
82400,plus_nics,0.42
82400,plus_PA_withdrawl,0.42
82400,plus_child_benefit_withdrawal,0.42
82400,plus_student_loans,0.57
82500,income_tax,0.4
82500,plus_nics,0.42
82500,plus_PA_withdrawl,0.42
82500,plus_child_benefit_withdrawal,0.42
82500,plus_student_loans,0.57
82600,income_tax,0.4
82600,plus_nics,0.42
82600,plus_PA_withdrawl,0.42
82600,plus_child_benefit_withdrawal,0.42
82600,plus_student_loans,0.57
82700,income_tax,0.4
82700,plus_nics,0.42
82700,plus_PA_withdrawl,0.42
82700,plus_child_benefit_withdrawal,0.42
82700,plus_student_loans,0.57
82800,income_tax,0.4
82800,plus_nics,0.42
82800,plus_PA_withdrawl,0.42
82800,plus_child_benefit_withdrawal,0.42
82800,plus_student_loans,0.57
82900,income_tax,0.4
82900,plus_nics,0.42
82900,plus_PA_withdrawl,0.42
82900,plus_child_benefit_withdrawal,0.42
82900,plus_student_loans,0.57
83000,income_tax,0.4
83000,plus_nics,0.42
83000,plus_PA_withdrawl,0.42
83000,plus_child_benefit_withdrawal,0.42
83000,plus_student_loans,0.57
83100,income_tax,0.4
83100,plus_nics,0.42
83100,plus_PA_withdrawl,0.42
83100,plus_child_benefit_withdrawal,0.42
83100,plus_student_loans,0.57
83200,income_tax,0.4
83200,plus_nics,0.42
83200,plus_PA_withdrawl,0.42
83200,plus_child_benefit_withdrawal,0.42
83200,plus_student_loans,0.57
83300,income_tax,0.4
83300,plus_nics,0.42
83300,plus_PA_withdrawl,0.42
83300,plus_child_benefit_withdrawal,0.42
83300,plus_student_loans,0.57
83400,income_tax,0.4
83400,plus_nics,0.42
83400,plus_PA_withdrawl,0.42
83400,plus_child_benefit_withdrawal,0.42
83400,plus_student_loans,0.57
83500,income_tax,0.4
83500,plus_nics,0.42
83500,plus_PA_withdrawl,0.42
83500,plus_child_benefit_withdrawal,0.42
83500,plus_student_loans,0.57
83600,income_tax,0.4
83600,plus_nics,0.42
83600,plus_PA_withdrawl,0.42
83600,plus_child_benefit_withdrawal,0.42
83600,plus_student_loans,0.57
83700,income_tax,0.4
83700,plus_nics,0.42
83700,plus_PA_withdrawl,0.42
83700,plus_child_benefit_withdrawal,0.42
83700,plus_student_loans,0.57
83800,income_tax,0.4
83800,plus_nics,0.42
83800,plus_PA_withdrawl,0.42
83800,plus_child_benefit_withdrawal,0.42
83800,plus_student_loans,0.57
83900,income_tax,0.4
83900,plus_nics,0.42
83900,plus_PA_withdrawl,0.42
83900,plus_child_benefit_withdrawal,0.42
83900,plus_student_loans,0.57
84000,income_tax,0.4
84000,plus_nics,0.42
84000,plus_PA_withdrawl,0.42
84000,plus_child_benefit_withdrawal,0.42
84000,plus_student_loans,0.57
84100,income_tax,0.4
84100,plus_nics,0.42
84100,plus_PA_withdrawl,0.42
84100,plus_child_benefit_withdrawal,0.42
84100,plus_student_loans,0.57
84200,income_tax,0.4
84200,plus_nics,0.42
84200,plus_PA_withdrawl,0.42
84200,plus_child_benefit_withdrawal,0.42
84200,plus_student_loans,0.57
84300,income_tax,0.4
84300,plus_nics,0.42
84300,plus_PA_withdrawl,0.42
84300,plus_child_benefit_withdrawal,0.42
84300,plus_student_loans,0.57
84400,income_tax,0.4
84400,plus_nics,0.42
84400,plus_PA_withdrawl,0.42
84400,plus_child_benefit_withdrawal,0.42
84400,plus_student_loans,0.57
84500,income_tax,0.4
84500,plus_nics,0.42
84500,plus_PA_withdrawl,0.42
84500,plus_child_benefit_withdrawal,0.42
84500,plus_student_loans,0.57
84600,income_tax,0.4
84600,plus_nics,0.42
84600,plus_PA_withdrawl,0.42
84600,plus_child_benefit_withdrawal,0.42
84600,plus_student_loans,0.57
84700,income_tax,0.4
84700,plus_nics,0.42
84700,plus_PA_withdrawl,0.42
84700,plus_child_benefit_withdrawal,0.42
84700,plus_student_loans,0.57
84800,income_tax,0.4
84800,plus_nics,0.42
84800,plus_PA_withdrawl,0.42
84800,plus_child_benefit_withdrawal,0.42
84800,plus_student_loans,0.57
84900,income_tax,0.4
84900,plus_nics,0.42
84900,plus_PA_withdrawl,0.42
84900,plus_child_benefit_withdrawal,0.42
84900,plus_student_loans,0.57
85000,income_tax,0.4
85000,plus_nics,0.42
85000,plus_PA_withdrawl,0.42
85000,plus_child_benefit_withdrawal,0.42
85000,plus_student_loans,0.57
85100,income_tax,0.4
85100,plus_nics,0.42
85100,plus_PA_withdrawl,0.42
85100,plus_child_benefit_withdrawal,0.42
85100,plus_student_loans,0.57
85200,income_tax,0.4
85200,plus_nics,0.42
85200,plus_PA_withdrawl,0.42
85200,plus_child_benefit_withdrawal,0.42
85200,plus_student_loans,0.57
85300,income_tax,0.4
85300,plus_nics,0.42
85300,plus_PA_withdrawl,0.42
85300,plus_child_benefit_withdrawal,0.42
85300,plus_student_loans,0.57
85400,income_tax,0.4
85400,plus_nics,0.42
85400,plus_PA_withdrawl,0.42
85400,plus_child_benefit_withdrawal,0.42
85400,plus_student_loans,0.57
85500,income_tax,0.4
85500,plus_nics,0.42
85500,plus_PA_withdrawl,0.42
85500,plus_child_benefit_withdrawal,0.42
85500,plus_student_loans,0.57
85600,income_tax,0.4
85600,plus_nics,0.42
85600,plus_PA_withdrawl,0.42
85600,plus_child_benefit_withdrawal,0.42
85600,plus_student_loans,0.57
85700,income_tax,0.4
85700,plus_nics,0.42
85700,plus_PA_withdrawl,0.42
85700,plus_child_benefit_withdrawal,0.42
85700,plus_student_loans,0.57
85800,income_tax,0.4
85800,plus_nics,0.42
85800,plus_PA_withdrawl,0.42
85800,plus_child_benefit_withdrawal,0.42
85800,plus_student_loans,0.57
85900,income_tax,0.4
85900,plus_nics,0.42
85900,plus_PA_withdrawl,0.42
85900,plus_child_benefit_withdrawal,0.42
85900,plus_student_loans,0.57
86000,income_tax,0.4
86000,plus_nics,0.42
86000,plus_PA_withdrawl,0.42
86000,plus_child_benefit_withdrawal,0.42
86000,plus_student_loans,0.57
86100,income_tax,0.4
86100,plus_nics,0.42
86100,plus_PA_withdrawl,0.42
86100,plus_child_benefit_withdrawal,0.42
86100,plus_student_loans,0.57
86200,income_tax,0.4
86200,plus_nics,0.42
86200,plus_PA_withdrawl,0.42
86200,plus_child_benefit_withdrawal,0.42
86200,plus_student_loans,0.57
86300,income_tax,0.4
86300,plus_nics,0.42
86300,plus_PA_withdrawl,0.42
86300,plus_child_benefit_withdrawal,0.42
86300,plus_student_loans,0.57
86400,income_tax,0.4
86400,plus_nics,0.42
86400,plus_PA_withdrawl,0.42
86400,plus_child_benefit_withdrawal,0.42
86400,plus_student_loans,0.57
86500,income_tax,0.4
86500,plus_nics,0.42
86500,plus_PA_withdrawl,0.42
86500,plus_child_benefit_withdrawal,0.42
86500,plus_student_loans,0.57
86600,income_tax,0.4
86600,plus_nics,0.42
86600,plus_PA_withdrawl,0.42
86600,plus_child_benefit_withdrawal,0.42
86600,plus_student_loans,0.57
86700,income_tax,0.4
86700,plus_nics,0.42
86700,plus_PA_withdrawl,0.42
86700,plus_child_benefit_withdrawal,0.42
86700,plus_student_loans,0.57
86800,income_tax,0.4
86800,plus_nics,0.42
86800,plus_PA_withdrawl,0.42
86800,plus_child_benefit_withdrawal,0.42
86800,plus_student_loans,0.57
86900,income_tax,0.4
86900,plus_nics,0.42
86900,plus_PA_withdrawl,0.42
86900,plus_child_benefit_withdrawal,0.42
86900,plus_student_loans,0.57
87000,income_tax,0.4
87000,plus_nics,0.42
87000,plus_PA_withdrawl,0.42
87000,plus_child_benefit_withdrawal,0.42
87000,plus_student_loans,0.57
87100,income_tax,0.4
87100,plus_nics,0.42
87100,plus_PA_withdrawl,0.42
87100,plus_child_benefit_withdrawal,0.42
87100,plus_student_loans,0.57
87200,income_tax,0.4
87200,plus_nics,0.42
87200,plus_PA_withdrawl,0.42
87200,plus_child_benefit_withdrawal,0.42
87200,plus_student_loans,0.57
87300,income_tax,0.4
87300,plus_nics,0.42
87300,plus_PA_withdrawl,0.42
87300,plus_child_benefit_withdrawal,0.42
87300,plus_student_loans,0.57
87400,income_tax,0.4
87400,plus_nics,0.42
87400,plus_PA_withdrawl,0.42
87400,plus_child_benefit_withdrawal,0.42
87400,plus_student_loans,0.57
87500,income_tax,0.4
87500,plus_nics,0.42
87500,plus_PA_withdrawl,0.42
87500,plus_child_benefit_withdrawal,0.42
87500,plus_student_loans,0.57
87600,income_tax,0.4
87600,plus_nics,0.42
87600,plus_PA_withdrawl,0.42
87600,plus_child_benefit_withdrawal,0.42
87600,plus_student_loans,0.57
87700,income_tax,0.4
87700,plus_nics,0.42
87700,plus_PA_withdrawl,0.42
87700,plus_child_benefit_withdrawal,0.42
87700,plus_student_loans,0.57
87800,income_tax,0.4
87800,plus_nics,0.42
87800,plus_PA_withdrawl,0.42
87800,plus_child_benefit_withdrawal,0.42
87800,plus_student_loans,0.57
87900,income_tax,0.4
87900,plus_nics,0.42
87900,plus_PA_withdrawl,0.42
87900,plus_child_benefit_withdrawal,0.42
87900,plus_student_loans,0.57
88000,income_tax,0.4
88000,plus_nics,0.42
88000,plus_PA_withdrawl,0.42
88000,plus_child_benefit_withdrawal,0.42
88000,plus_student_loans,0.57
88100,income_tax,0.4
88100,plus_nics,0.42
88100,plus_PA_withdrawl,0.42
88100,plus_child_benefit_withdrawal,0.42
88100,plus_student_loans,0.57
88200,income_tax,0.4
88200,plus_nics,0.42
88200,plus_PA_withdrawl,0.42
88200,plus_child_benefit_withdrawal,0.42
88200,plus_student_loans,0.57
88300,income_tax,0.4
88300,plus_nics,0.42
88300,plus_PA_withdrawl,0.42
88300,plus_child_benefit_withdrawal,0.42
88300,plus_student_loans,0.57
88400,income_tax,0.4
88400,plus_nics,0.42
88400,plus_PA_withdrawl,0.42
88400,plus_child_benefit_withdrawal,0.42
88400,plus_student_loans,0.57
88500,income_tax,0.4
88500,plus_nics,0.42
88500,plus_PA_withdrawl,0.42
88500,plus_child_benefit_withdrawal,0.42
88500,plus_student_loans,0.57
88600,income_tax,0.4
88600,plus_nics,0.42
88600,plus_PA_withdrawl,0.42
88600,plus_child_benefit_withdrawal,0.42
88600,plus_student_loans,0.57
88700,income_tax,0.4
88700,plus_nics,0.42
88700,plus_PA_withdrawl,0.42
88700,plus_child_benefit_withdrawal,0.42
88700,plus_student_loans,0.57
88800,income_tax,0.4
88800,plus_nics,0.42
88800,plus_PA_withdrawl,0.42
88800,plus_child_benefit_withdrawal,0.42
88800,plus_student_loans,0.57
88900,income_tax,0.4
88900,plus_nics,0.42
88900,plus_PA_withdrawl,0.42
88900,plus_child_benefit_withdrawal,0.42
88900,plus_student_loans,0.57
89000,income_tax,0.4
89000,plus_nics,0.42
89000,plus_PA_withdrawl,0.42
89000,plus_child_benefit_withdrawal,0.42
89000,plus_student_loans,0.57
89100,income_tax,0.4
89100,plus_nics,0.42
89100,plus_PA_withdrawl,0.42
89100,plus_child_benefit_withdrawal,0.42
89100,plus_student_loans,0.57
89200,income_tax,0.4
89200,plus_nics,0.42
89200,plus_PA_withdrawl,0.42
89200,plus_child_benefit_withdrawal,0.42
89200,plus_student_loans,0.57
89300,income_tax,0.4
89300,plus_nics,0.42
89300,plus_PA_withdrawl,0.42
89300,plus_child_benefit_withdrawal,0.42
89300,plus_student_loans,0.57
89400,income_tax,0.4
89400,plus_nics,0.42
89400,plus_PA_withdrawl,0.42
89400,plus_child_benefit_withdrawal,0.42
89400,plus_student_loans,0.57
89500,income_tax,0.4
89500,plus_nics,0.42
89500,plus_PA_withdrawl,0.42
89500,plus_child_benefit_withdrawal,0.42
89500,plus_student_loans,0.57
89600,income_tax,0.4
89600,plus_nics,0.42
89600,plus_PA_withdrawl,0.42
89600,plus_child_benefit_withdrawal,0.42
89600,plus_student_loans,0.57
89700,income_tax,0.4
89700,plus_nics,0.42
89700,plus_PA_withdrawl,0.42
89700,plus_child_benefit_withdrawal,0.42
89700,plus_student_loans,0.57
89800,income_tax,0.4
89800,plus_nics,0.42
89800,plus_PA_withdrawl,0.42
89800,plus_child_benefit_withdrawal,0.42
89800,plus_student_loans,0.57
89900,income_tax,0.4
89900,plus_nics,0.42
89900,plus_PA_withdrawl,0.42
89900,plus_child_benefit_withdrawal,0.42
89900,plus_student_loans,0.57
90000,income_tax,0.4
90000,plus_nics,0.42
90000,plus_PA_withdrawl,0.42
90000,plus_child_benefit_withdrawal,0.42
90000,plus_student_loans,0.57
90100,income_tax,0.4
90100,plus_nics,0.42
90100,plus_PA_withdrawl,0.42
90100,plus_child_benefit_withdrawal,0.42
90100,plus_student_loans,0.57
90200,income_tax,0.4
90200,plus_nics,0.42
90200,plus_PA_withdrawl,0.42
90200,plus_child_benefit_withdrawal,0.42
90200,plus_student_loans,0.57
90300,income_tax,0.4
90300,plus_nics,0.42
90300,plus_PA_withdrawl,0.42
90300,plus_child_benefit_withdrawal,0.42
90300,plus_student_loans,0.57
90400,income_tax,0.4
90400,plus_nics,0.42
90400,plus_PA_withdrawl,0.42
90400,plus_child_benefit_withdrawal,0.42
90400,plus_student_loans,0.57
90500,income_tax,0.4
90500,plus_nics,0.42
90500,plus_PA_withdrawl,0.42
90500,plus_child_benefit_withdrawal,0.42
90500,plus_student_loans,0.57
90600,income_tax,0.4
90600,plus_nics,0.42
90600,plus_PA_withdrawl,0.42
90600,plus_child_benefit_withdrawal,0.42
90600,plus_student_loans,0.57
90700,income_tax,0.4
90700,plus_nics,0.42
90700,plus_PA_withdrawl,0.42
90700,plus_child_benefit_withdrawal,0.42
90700,plus_student_loans,0.57
90800,income_tax,0.4
90800,plus_nics,0.42
90800,plus_PA_withdrawl,0.42
90800,plus_child_benefit_withdrawal,0.42
90800,plus_student_loans,0.57
90900,income_tax,0.4
90900,plus_nics,0.42
90900,plus_PA_withdrawl,0.42
90900,plus_child_benefit_withdrawal,0.42
90900,plus_student_loans,0.57
91000,income_tax,0.4
91000,plus_nics,0.42
91000,plus_PA_withdrawl,0.42
91000,plus_child_benefit_withdrawal,0.42
91000,plus_student_loans,0.57
91100,income_tax,0.4
91100,plus_nics,0.42
91100,plus_PA_withdrawl,0.42
91100,plus_child_benefit_withdrawal,0.42
91100,plus_student_loans,0.57
91200,income_tax,0.4
91200,plus_nics,0.42
91200,plus_PA_withdrawl,0.42
91200,plus_child_benefit_withdrawal,0.42
91200,plus_student_loans,0.57
91300,income_tax,0.4
91300,plus_nics,0.42
91300,plus_PA_withdrawl,0.42
91300,plus_child_benefit_withdrawal,0.42
91300,plus_student_loans,0.57
91400,income_tax,0.4
91400,plus_nics,0.42
91400,plus_PA_withdrawl,0.42
91400,plus_child_benefit_withdrawal,0.42
91400,plus_student_loans,0.57
91500,income_tax,0.4
91500,plus_nics,0.42
91500,plus_PA_withdrawl,0.42
91500,plus_child_benefit_withdrawal,0.42
91500,plus_student_loans,0.57
91600,income_tax,0.4
91600,plus_nics,0.42
91600,plus_PA_withdrawl,0.42
91600,plus_child_benefit_withdrawal,0.42
91600,plus_student_loans,0.57
91700,income_tax,0.4
91700,plus_nics,0.42
91700,plus_PA_withdrawl,0.42
91700,plus_child_benefit_withdrawal,0.42
91700,plus_student_loans,0.57
91800,income_tax,0.4
91800,plus_nics,0.42
91800,plus_PA_withdrawl,0.42
91800,plus_child_benefit_withdrawal,0.42
91800,plus_student_loans,0.57
91900,income_tax,0.4
91900,plus_nics,0.42
91900,plus_PA_withdrawl,0.42
91900,plus_child_benefit_withdrawal,0.42
91900,plus_student_loans,0.57
92000,income_tax,0.4
92000,plus_nics,0.42
92000,plus_PA_withdrawl,0.42
92000,plus_child_benefit_withdrawal,0.42
92000,plus_student_loans,0.57
92100,income_tax,0.4
92100,plus_nics,0.42
92100,plus_PA_withdrawl,0.42
92100,plus_child_benefit_withdrawal,0.42
92100,plus_student_loans,0.57
92200,income_tax,0.4
92200,plus_nics,0.42
92200,plus_PA_withdrawl,0.42
92200,plus_child_benefit_withdrawal,0.42
92200,plus_student_loans,0.57
92300,income_tax,0.4
92300,plus_nics,0.42
92300,plus_PA_withdrawl,0.42
92300,plus_child_benefit_withdrawal,0.42
92300,plus_student_loans,0.57
92400,income_tax,0.4
92400,plus_nics,0.42
92400,plus_PA_withdrawl,0.42
92400,plus_child_benefit_withdrawal,0.42
92400,plus_student_loans,0.57
92500,income_tax,0.4
92500,plus_nics,0.42
92500,plus_PA_withdrawl,0.42
92500,plus_child_benefit_withdrawal,0.42
92500,plus_student_loans,0.57
92600,income_tax,0.4
92600,plus_nics,0.42
92600,plus_PA_withdrawl,0.42
92600,plus_child_benefit_withdrawal,0.42
92600,plus_student_loans,0.57
92700,income_tax,0.4
92700,plus_nics,0.42
92700,plus_PA_withdrawl,0.42
92700,plus_child_benefit_withdrawal,0.42
92700,plus_student_loans,0.57
92800,income_tax,0.4
92800,plus_nics,0.42
92800,plus_PA_withdrawl,0.42
92800,plus_child_benefit_withdrawal,0.42
92800,plus_student_loans,0.57
92900,income_tax,0.4
92900,plus_nics,0.42
92900,plus_PA_withdrawl,0.42
92900,plus_child_benefit_withdrawal,0.42
92900,plus_student_loans,0.57
93000,income_tax,0.4
93000,plus_nics,0.42
93000,plus_PA_withdrawl,0.42
93000,plus_child_benefit_withdrawal,0.42
93000,plus_student_loans,0.57
93100,income_tax,0.4
93100,plus_nics,0.42
93100,plus_PA_withdrawl,0.42
93100,plus_child_benefit_withdrawal,0.42
93100,plus_student_loans,0.57
93200,income_tax,0.4
93200,plus_nics,0.42
93200,plus_PA_withdrawl,0.42
93200,plus_child_benefit_withdrawal,0.42
93200,plus_student_loans,0.57
93300,income_tax,0.4
93300,plus_nics,0.42
93300,plus_PA_withdrawl,0.42
93300,plus_child_benefit_withdrawal,0.42
93300,plus_student_loans,0.57
93400,income_tax,0.4
93400,plus_nics,0.42
93400,plus_PA_withdrawl,0.42
93400,plus_child_benefit_withdrawal,0.42
93400,plus_student_loans,0.57
93500,income_tax,0.4
93500,plus_nics,0.42
93500,plus_PA_withdrawl,0.42
93500,plus_child_benefit_withdrawal,0.42
93500,plus_student_loans,0.57
93600,income_tax,0.4
93600,plus_nics,0.42
93600,plus_PA_withdrawl,0.42
93600,plus_child_benefit_withdrawal,0.42
93600,plus_student_loans,0.57
93700,income_tax,0.4
93700,plus_nics,0.42
93700,plus_PA_withdrawl,0.42
93700,plus_child_benefit_withdrawal,0.42
93700,plus_student_loans,0.57
93800,income_tax,0.4
93800,plus_nics,0.42
93800,plus_PA_withdrawl,0.42
93800,plus_child_benefit_withdrawal,0.42
93800,plus_student_loans,0.57
93900,income_tax,0.4
93900,plus_nics,0.42
93900,plus_PA_withdrawl,0.42
93900,plus_child_benefit_withdrawal,0.42
93900,plus_student_loans,0.57
94000,income_tax,0.4
94000,plus_nics,0.42
94000,plus_PA_withdrawl,0.42
94000,plus_child_benefit_withdrawal,0.42
94000,plus_student_loans,0.57
94100,income_tax,0.4
94100,plus_nics,0.42
94100,plus_PA_withdrawl,0.42
94100,plus_child_benefit_withdrawal,0.42
94100,plus_student_loans,0.57
94200,income_tax,0.4
94200,plus_nics,0.42
94200,plus_PA_withdrawl,0.42
94200,plus_child_benefit_withdrawal,0.42
94200,plus_student_loans,0.57
94300,income_tax,0.4
94300,plus_nics,0.42
94300,plus_PA_withdrawl,0.42
94300,plus_child_benefit_withdrawal,0.42
94300,plus_student_loans,0.57
94400,income_tax,0.4
94400,plus_nics,0.42
94400,plus_PA_withdrawl,0.42
94400,plus_child_benefit_withdrawal,0.42
94400,plus_student_loans,0.57
94500,income_tax,0.4
94500,plus_nics,0.42
94500,plus_PA_withdrawl,0.42
94500,plus_child_benefit_withdrawal,0.42
94500,plus_student_loans,0.57
94600,income_tax,0.4
94600,plus_nics,0.42
94600,plus_PA_withdrawl,0.42
94600,plus_child_benefit_withdrawal,0.42
94600,plus_student_loans,0.57
94700,income_tax,0.4
94700,plus_nics,0.42
94700,plus_PA_withdrawl,0.42
94700,plus_child_benefit_withdrawal,0.42
94700,plus_student_loans,0.57
94800,income_tax,0.4
94800,plus_nics,0.42
94800,plus_PA_withdrawl,0.42
94800,plus_child_benefit_withdrawal,0.42
94800,plus_student_loans,0.57
94900,income_tax,0.4
94900,plus_nics,0.42
94900,plus_PA_withdrawl,0.42
94900,plus_child_benefit_withdrawal,0.42
94900,plus_student_loans,0.57
95000,income_tax,0.4
95000,plus_nics,0.42
95000,plus_PA_withdrawl,0.42
95000,plus_child_benefit_withdrawal,0.42
95000,plus_student_loans,0.57
95100,income_tax,0.4
95100,plus_nics,0.42
95100,plus_PA_withdrawl,0.42
95100,plus_child_benefit_withdrawal,0.42
95100,plus_student_loans,0.57
95200,income_tax,0.4
95200,plus_nics,0.42
95200,plus_PA_withdrawl,0.42
95200,plus_child_benefit_withdrawal,0.42
95200,plus_student_loans,0.57
95300,income_tax,0.4
95300,plus_nics,0.42
95300,plus_PA_withdrawl,0.42
95300,plus_child_benefit_withdrawal,0.42
95300,plus_student_loans,0.57
95400,income_tax,0.4
95400,plus_nics,0.42
95400,plus_PA_withdrawl,0.42
95400,plus_child_benefit_withdrawal,0.42
95400,plus_student_loans,0.57
95500,income_tax,0.4
95500,plus_nics,0.42
95500,plus_PA_withdrawl,0.42
95500,plus_child_benefit_withdrawal,0.42
95500,plus_student_loans,0.57
95600,income_tax,0.4
95600,plus_nics,0.42
95600,plus_PA_withdrawl,0.42
95600,plus_child_benefit_withdrawal,0.42
95600,plus_student_loans,0.57
95700,income_tax,0.4
95700,plus_nics,0.42
95700,plus_PA_withdrawl,0.42
95700,plus_child_benefit_withdrawal,0.42
95700,plus_student_loans,0.57
95800,income_tax,0.4
95800,plus_nics,0.42
95800,plus_PA_withdrawl,0.42
95800,plus_child_benefit_withdrawal,0.42
95800,plus_student_loans,0.57
95900,income_tax,0.4
95900,plus_nics,0.42
95900,plus_PA_withdrawl,0.42
95900,plus_child_benefit_withdrawal,0.42
95900,plus_student_loans,0.57
96000,income_tax,0.4
96000,plus_nics,0.42
96000,plus_PA_withdrawl,0.42
96000,plus_child_benefit_withdrawal,0.42
96000,plus_student_loans,0.57
96100,income_tax,0.4
96100,plus_nics,0.42
96100,plus_PA_withdrawl,0.42
96100,plus_child_benefit_withdrawal,0.42
96100,plus_student_loans,0.57
96200,income_tax,0.4
96200,plus_nics,0.42
96200,plus_PA_withdrawl,0.42
96200,plus_child_benefit_withdrawal,0.42
96200,plus_student_loans,0.57
96300,income_tax,0.4
96300,plus_nics,0.42
96300,plus_PA_withdrawl,0.42
96300,plus_child_benefit_withdrawal,0.42
96300,plus_student_loans,0.57
96400,income_tax,0.4
96400,plus_nics,0.42
96400,plus_PA_withdrawl,0.42
96400,plus_child_benefit_withdrawal,0.42
96400,plus_student_loans,0.57
96500,income_tax,0.4
96500,plus_nics,0.42
96500,plus_PA_withdrawl,0.42
96500,plus_child_benefit_withdrawal,0.42
96500,plus_student_loans,0.57
96600,income_tax,0.4
96600,plus_nics,0.42
96600,plus_PA_withdrawl,0.42
96600,plus_child_benefit_withdrawal,0.42
96600,plus_student_loans,0.57
96700,income_tax,0.4
96700,plus_nics,0.42
96700,plus_PA_withdrawl,0.42
96700,plus_child_benefit_withdrawal,0.42
96700,plus_student_loans,0.57
96800,income_tax,0.4
96800,plus_nics,0.42
96800,plus_PA_withdrawl,0.42
96800,plus_child_benefit_withdrawal,0.42
96800,plus_student_loans,0.57
96900,income_tax,0.4
96900,plus_nics,0.42
96900,plus_PA_withdrawl,0.42
96900,plus_child_benefit_withdrawal,0.42
96900,plus_student_loans,0.57
97000,income_tax,0.4
97000,plus_nics,0.42
97000,plus_PA_withdrawl,0.42
97000,plus_child_benefit_withdrawal,0.42
97000,plus_student_loans,0.57
97100,income_tax,0.4
97100,plus_nics,0.42
97100,plus_PA_withdrawl,0.42
97100,plus_child_benefit_withdrawal,0.42
97100,plus_student_loans,0.57
97200,income_tax,0.4
97200,plus_nics,0.42
97200,plus_PA_withdrawl,0.42
97200,plus_child_benefit_withdrawal,0.42
97200,plus_student_loans,0.57
97300,income_tax,0.4
97300,plus_nics,0.42
97300,plus_PA_withdrawl,0.42
97300,plus_child_benefit_withdrawal,0.42
97300,plus_student_loans,0.57
97400,income_tax,0.4
97400,plus_nics,0.42
97400,plus_PA_withdrawl,0.42
97400,plus_child_benefit_withdrawal,0.42
97400,plus_student_loans,0.57
97500,income_tax,0.4
97500,plus_nics,0.42
97500,plus_PA_withdrawl,0.42
97500,plus_child_benefit_withdrawal,0.42
97500,plus_student_loans,0.57
97600,income_tax,0.4
97600,plus_nics,0.42
97600,plus_PA_withdrawl,0.42
97600,plus_child_benefit_withdrawal,0.42
97600,plus_student_loans,0.57
97700,income_tax,0.4
97700,plus_nics,0.42
97700,plus_PA_withdrawl,0.42
97700,plus_child_benefit_withdrawal,0.42
97700,plus_student_loans,0.57
97800,income_tax,0.4
97800,plus_nics,0.42
97800,plus_PA_withdrawl,0.42
97800,plus_child_benefit_withdrawal,0.42
97800,plus_student_loans,0.57
97900,income_tax,0.4
97900,plus_nics,0.42
97900,plus_PA_withdrawl,0.42
97900,plus_child_benefit_withdrawal,0.42
97900,plus_student_loans,0.57
98000,income_tax,0.4
98000,plus_nics,0.42
98000,plus_PA_withdrawl,0.42
98000,plus_child_benefit_withdrawal,0.42
98000,plus_student_loans,0.57
98100,income_tax,0.4
98100,plus_nics,0.42
98100,plus_PA_withdrawl,0.42
98100,plus_child_benefit_withdrawal,0.42
98100,plus_student_loans,0.57
98200,income_tax,0.4
98200,plus_nics,0.42
98200,plus_PA_withdrawl,0.42
98200,plus_child_benefit_withdrawal,0.42
98200,plus_student_loans,0.57
98300,income_tax,0.4
98300,plus_nics,0.42
98300,plus_PA_withdrawl,0.42
98300,plus_child_benefit_withdrawal,0.42
98300,plus_student_loans,0.57
98400,income_tax,0.4
98400,plus_nics,0.42
98400,plus_PA_withdrawl,0.42
98400,plus_child_benefit_withdrawal,0.42
98400,plus_student_loans,0.57
98500,income_tax,0.4
98500,plus_nics,0.42
98500,plus_PA_withdrawl,0.42
98500,plus_child_benefit_withdrawal,0.42
98500,plus_student_loans,0.57
98600,income_tax,0.4
98600,plus_nics,0.42
98600,plus_PA_withdrawl,0.42
98600,plus_child_benefit_withdrawal,0.42
98600,plus_student_loans,0.57
98700,income_tax,0.4
98700,plus_nics,0.42
98700,plus_PA_withdrawl,0.42
98700,plus_child_benefit_withdrawal,0.42
98700,plus_student_loans,0.57
98800,income_tax,0.4
98800,plus_nics,0.42
98800,plus_PA_withdrawl,0.42
98800,plus_child_benefit_withdrawal,0.42
98800,plus_student_loans,0.57
98900,income_tax,0.4
98900,plus_nics,0.42
98900,plus_PA_withdrawl,0.42
98900,plus_child_benefit_withdrawal,0.42
98900,plus_student_loans,0.57
99000,income_tax,0.4
99000,plus_nics,0.42
99000,plus_PA_withdrawl,0.42
99000,plus_child_benefit_withdrawal,0.42
99000,plus_student_loans,0.57
99100,income_tax,0.4
99100,plus_nics,0.42
99100,plus_PA_withdrawl,0.42
99100,plus_child_benefit_withdrawal,0.42
99100,plus_student_loans,0.57
99200,income_tax,0.4
99200,plus_nics,0.42
99200,plus_PA_withdrawl,0.42
99200,plus_child_benefit_withdrawal,0.42
99200,plus_student_loans,0.57
99300,income_tax,0.4
99300,plus_nics,0.42
99300,plus_PA_withdrawl,0.42
99300,plus_child_benefit_withdrawal,0.42
99300,plus_student_loans,0.57
99400,income_tax,0.4
99400,plus_nics,0.42
99400,plus_PA_withdrawl,0.42
99400,plus_child_benefit_withdrawal,0.42
99400,plus_student_loans,0.57
99500,income_tax,0.4
99500,plus_nics,0.42
99500,plus_PA_withdrawl,0.42
99500,plus_child_benefit_withdrawal,0.42
99500,plus_student_loans,0.57
99600,income_tax,0.4
99600,plus_nics,0.42
99600,plus_PA_withdrawl,0.42
