,DATE,Under,Total,underpct,cont
607,2005-12-01,4115,150030,0.027427848,US
608,2006-01-01,4123,150214,0.027447508,US
609,2006-02-01,4174,150641,0.02770826,US
610,2006-03-01,3972,150813,0.026337252,US
611,2006-04-01,3900,150881,0.025848185,US
612,2006-05-01,4111,151069,0.027212731,US
613,2006-06-01,4318,151354,0.028529144,US
614,2006-07-01,4303,151377,0.028425719,US
615,2006-08-01,4195,151716,0.027650347,US
616,2006-09-01,4115,151662,0.027132703,US
617,2006-10-01,4352,152041,0.028623858,US
618,2006-11-01,4190,152406,0.027492356,US
619,2006-12-01,4187,152732,0.027414032,US
620,2007-01-01,4279,153144,0.027941023,US
621,2007-02-01,4220,152983,0.027584764,US
622,2007-03-01,4253,153051,0.027788123,US
623,2007-04-01,4313,152435,0.028294027,US
624,2007-05-01,4473,152670,0.029298487,US
625,2007-06-01,4342,153041,0.028371482,US
626,2007-07-01,4410,153054,0.02881336,US
627,2007-08-01,4576,152749,0.029957643,US
628,2007-09-01,4521,153414,0.029469279,US
629,2007-10-01,4325,153183,0.028234204,US
630,2007-11-01,4494,153835,0.029213118,US
631,2007-12-01,4618,153918,0.030002989,US
632,2008-01-01,4846,154063,0.031454665,US
633,2008-02-01,4902,153653,0.031903054,US
634,2008-03-01,4904,153908,0.031863191,US
635,2008-04-01,5220,153769,0.033947024,US
636,2008-05-01,5286,154303,0.034257273,US
637,2008-06-01,5540,154313,0.035901058,US
638,2008-07-01,5930,154469,0.03838958,US
639,2008-08-01,5851,154641,0.03783602,US
640,2008-09-01,6148,154570,0.039774859,US
641,2008-10-01,6690,154876,0.043195847,US
642,2008-11-01,7311,154639,0.047277854,US
643,2008-12-01,8029,154655,0.051915554,US
644,2009-01-01,8046,154210,0.052175605,US
645,2009-02-01,8796,154538,0.05691804,US
646,2009-03-01,9145,154133,0.059331876,US
647,2009-04-01,8908,154509,0.057653599,US
648,2009-05-01,9113,154747,0.058889672,US
649,2009-06-01,9024,154716,0.058326224,US
650,2009-07-01,8891,154502,0.057546181,US
651,2009-08-01,9029,154307,0.058513224,US
652,2009-09-01,8847,153827,0.05751266,US
653,2009-10-01,8979,153784,0.058387088,US
654,2009-11-01,9114,153878,0.05922874,US
655,2009-12-01,9098,153111,0.059420943,US
656,2010-01-01,8530,153484,0.055575825,US
657,2010-02-01,8936,153694,0.058141502,US
658,2010-03-01,9233,153954,0.059972459,US
659,2010-04-01,9178,154622,0.059357659,US
660,2010-05-01,8845,154091,0.057401146,US
661,2010-06-01,8577,153616,0.055834028,US
662,2010-07-01,8500,153691,0.055305776,US
663,2010-08-01,8800,154086,0.057110964,US
664,2010-09-01,9246,153975,0.060048709,US
665,2010-10-01,8837,153635,0.057519445,US
666,2010-11-01,8873,154125,0.057570154,US
667,2010-12-01,8935,153650,0.058151643,US
668,2011-01-01,8470,153263,0.05526448,US
669,2011-02-01,8464,153214,0.055242993,US
670,2011-03-01,8645,153376,0.056364751,US
671,2011-04-01,8652,153543,0.056349036,US
672,2011-05-01,8576,153479,0.055877351,US
673,2011-06-01,8427,153346,0.054954156,US
674,2011-07-01,8281,153288,0.054022494,US
675,2011-08-01,8788,153760,0.057154006,US
676,2011-09-01,9166,154131,0.059468893,US
677,2011-10-01,8657,153961,0.056228525,US
678,2011-11-01,8447,154128,0.054805097,US
679,2011-12-01,8171,153995,0.053060164,US
680,2012-01-01,8305,154381,0.05379548,US
681,2012-02-01,8238,154671,0.053261439,US
682,2012-03-01,7775,154749,0.050242651,US
683,2012-04-01,7913,154545,0.051201915,US
684,2012-05-01,8101,154866,0.052309739,US
685,2012-06-01,8072,155083,0.052049548,US
686,2012-07-01,8082,154948,0.052159434,US
687,2012-08-01,7974,154763,0.051523943,US
688,2012-09-01,8671,155160,0.055884249,US
689,2012-10-01,8203,155554,0.052734099,US
690,2012-11-01,8166,155338,0.052569236,US
691,2012-12-01,7943,155628,0.051038374,US
692,2013-01-01,8151,155763,0.052329501,US
693,2013-02-01,8178,155312,0.0526553,US
694,2013-03-01,7722,155005,0.049817748,US
695,2013-04-01,7964,155394,0.05125037,US
696,2013-05-01,7937,155536,0.051029987,US
697,2013-06-01,8103,155749,0.052026016,US
698,2013-07-01,8099,155599,0.052050463,US
699,2013-08-01,7816,155605,0.050229748,US
700,2013-09-01,7764,155687,0.049869289,US
701,2013-10-01,7936,154673,0.051308244,US
702,2013-11-01,7718,155265,0.049708563,US
703,2013-12-01,7827,155182,0.050437551,US
704,2014-01-01,7296,155352,0.046964313,US
705,2014-02-01,7299,155483,0.046944039,US
706,2014-03-01,7435,156028,0.047651704,US
707,2014-04-01,7509,155369,0.048330104,US
708,2014-05-01,7254,155684,0.046594383,US
709,2014-06-01,7422,155707,0.04766645,US
710,2014-07-01,7402,156007,0.047446589,US
711,2014-08-01,7177,156130,0.045968104,US
712,2014-09-01,7020,156040,0.044988464,US
713,2014-10-01,7025,156417,0.044911998,US
714,2014-11-01,6898,156494,0.044078367,US
715,2014-12-01,6856,156332,0.043855385,US
716,2015-01-01,6808,157030,0.043354773,US
717,2015-02-01,6665,156644,0.042548709,US
718,2015-03-01,6633,156643,0.042344695,US
719,2015-04-01,6611,157060,0.042092194,US
720,2015-05-01,6634,157651,0.042080291,US
721,2015-06-01,6388,157062,0.040671837,US
722,2015-07-01,6253,156997,0.039828787,US
723,2015-08-01,6418,157172,0.040834245,US
724,2015-09-01,6042,156733,0.038549635,US
725,2015-10-01,5813,157167,0.036986136,US
726,2015-11-01,6170,157463,0.039183808,US
727,2015-12-01,6075,158035,0.038440852,US
728,2016-01-01,5937,158280,0.037509477,US
729,2016-02-01,5938,158640,0.037430661,US
730,2016-03-01,6057,159179,0.038051502,US
731,2016-04-01,6011,159141,0.037771536,US
732,2016-05-01,6488,158784,0.04086054,US
733,2016-06-01,5791,158967,0.036428944,US
734,2016-07-01,5950,159194,0.03737578,US
735,2016-08-01,6033,159562,0.037809754,US
736,2016-09-01,5882,159714,0.036828331,US
737,2016-10-01,5949,159605,0.037273268,US
738,2016-11-01,5685,159506,0.035641292,US
739,2016-12-01,5607,159678,0.035114418,US
740,2017-01-01,5762,159620,0.036098233,US
741,2017-02-01,5562,159859,0.034793161,US
742,2017-03-01,5462,160137,0.034108295,US
743,2017-04-01,5272,160345,0.032879104,US
744,2017-05-01,5259,160068,0.032854787,US
745,2017-06-01,5381,160192,0.033590941,US
746,2017-07-01,5320,160462,0.033154267,US
747,2017-08-01,5301,160586,0.03301035,US
748,2017-09-01,5138,161140,0.031885317,US
749,2017-10-01,4857,160309,0.030297737,US
750,2017-11-01,4745,160579,0.029549318,US
751,2017-12-01,4940,160535,0.030772106,US
752,2018-01-01,5033,160914,0.031277577,US
753,2018-02-01,5119,161778,0.031642127,US
754,2018-03-01,4983,161686,0.030818995,US
755,2018-04-01,4946,161771,0.030574083,US
756,2018-05-01,4940,161848,0.030522466,US
757,2018-06-01,4835,162210,0.02980704,US
758,2018-07-01,4607,162341,0.028378537,US
759,2018-08-01,4400,161660,0.027217617,US
760,2018-09-01,4625,162087,0.028534059,US
761,2018-10-01,4553,162602,0.028000886,US
762,2018-11-01,4665,162836,0.028648456,US
763,2018-12-01,4627,163206,0.028350673,US
764,2019-01-01,5198,162968,0.031895832,US
765,2019-02-01,4349,163023,0.026677217,US
766,2019-03-01,4523,162937,0.027759195,US
767,2019-04-01,4694,162594,0.028869454,US
768,2019-05-01,4362,162756,0.026800855,US
769,2019-06-01,4395,163073,0.02695112,US
770,2019-07-01,3944,163533,0.024117456,US
771,2019-08-01,4397,163763,0.026849777,US
772,2019-09-01,4312,164077,0.026280344,US
773,2019-10-01,4353,164432,0.026472949,US
774,2019-11-01,4218,164553,0.025633079,US
775,2019-12-01,4134,164704,0.025099573,US
776,2020-01-01,4290,164348,0.026103147,US
777,2020-02-01,4389,164458,0.026687665,US
778,2020-03-01,5782,162635,0.035552003,US
779,2020-04-01,10896,156308,0.069708524,US
780,2020-05-01,10631,158067,0.06725629,US
781,2020-06-01,9099,159900,0.056904315,US
782,2020-07-01,8413,160102,0.052547751,US
783,2020-08-01,7569,160722,0.04709374,US
784,2020-09-01,6275,160224,0.039163921,US
785,2020-10-01,6645,160944,0.041287653,US
786,2020-11-01,6599,160687,0.041067417,US
787,2020-12-01,6132,160757,0.038144529,US
788,2021-01-01,5962,160025,0.037256679,US
789,2021-02-01,6098,160187,0.038068008,US
790,2021-03-01,5815,160463,0.036238884,US
791,2021-04-01,5243,160908,0.032583837,US
792,2021-05-01,5248,160740,0.032648998,US
793,2021-06-01,4630,161192,0.02872351,US
794,2021-07-01,4446,161486,0.027531798,US
795,2021-08-01,4465,161535,0.027641068,US
796,2021-09-01,4450,161544,0.027546675,US
797,2021-10-01,4401,161740,0.027210338,US
798,2021-11-01,4271,162315,0.026313033,US
799,2021-12-01,3936,162410,0.024234961,US
800,2022-01-01,3735,163633,0.022825469,US
801,2022-02-01,4137,163862,0.025246854,US
802,2022-03-01,4168,164301,0.025368074,US
803,2022-04-01,4034,163950,0.024605063,US
804,2022-05-01,4317,164278,0.026278625,US
805,2022-06-01,3631,164002,0.022139974,US
806,2022-07-01,3925,163990,0.023934386,US
807,2022-08-01,4140,164714,0.025134476,US
808,2022-09-01,3843,164619,0.023344814,US
809,2022-10-01,3664,164646,0.022253805,US
810,2022-11-01,3688,164527,0.022415774,US
811,2022-12-01,3878,164966,0.023507874,US
812,2023-01-01,4050,165832,0.024422307,US
813,2023-02-01,4067,166251,0.024463011,US
0,2002-01-01,2292.897,27797,0.082487211,UK
1,2002-04-01,2340.576,27933,0.083792503,UK
2,2002-07-01,2434.227,27935,0.087138965,UK
3,2002-10-01,2301.72,28110,0.081882604,UK
4,2003-01-01,2288.03,28099,0.081427453,UK
5,2003-04-01,2288.392,28226,0.081073903,UK
6,2003-07-01,2399.196,28256,0.084909258,UK
7,2003-10-01,2354.459,28304,0.083184674,UK
8,2004-01-01,2337.039,28459,0.082119505,UK
9,2004-04-01,2242.884,28470,0.078780611,UK
10,2004-07-01,2358.718,28518,0.082709797,UK
11,2004-10-01,2269.537,28673,0.079152408,UK
12,2005-01-01,2301.581,28789,0.079946542,UK
13,2005-04-01,2341.483,28802,0.081295848,UK
14,2005-07-01,2400.561,28928,0.082983995,UK
15,2005-10-01,2356.61,28880,0.081600069,UK
16,2006-01-01,2458.925,29048,0.084650406,UK
17,2006-04-01,2406.858,29106,0.082692847,UK
18,2006-07-01,2611.707,29183,0.089494123,UK
19,2006-10-01,2543.38,29214,0.087060314,UK
20,2007-01-01,2601.505,29194,0.089110947,UK
21,2007-04-01,2486.814,29322,0.084810518,UK
22,2007-07-01,2707.353,29420,0.092024235,UK
23,2007-10-01,2650.646,29576,0.089621517,UK
24,2008-01-01,2730.254,29684,0.091977294,UK
25,2008-04-01,2649.936,29722,0.089157392,UK
26,2008-07-01,2879.512,29580,0.097346586,UK
27,2008-10-01,2951.498,29528,0.099955906,UK
28,2009-01-01,3208.916,29366,0.109273173,UK
29,2009-04-01,3309.364,29087,0.113774676,UK
30,2009-07-01,3495.641,29069,0.120253225,UK
31,2009-10-01,3389.01,29102,0.116452821,UK
32,2010-01-01,3478.573,29013,0.119897046,UK
33,2010-04-01,3434.3,29192,0.117645245,UK
34,2010-07-01,3771.081,29385,0.128333538,UK
35,2010-10-01,3684.193,29324,0.125637464,UK
36,2011-01-01,3633.352,29441,0.123411297,UK
37,2011-04-01,3538.187,29447,0.120154413,UK
38,2011-07-01,3691.973,29281,0.126087668,UK
39,2011-10-01,3715.711,29342,0.126634551,UK
40,2012-01-01,3783.615,29454,0.128458444,UK
41,2012-04-01,3817.364,29667,0.128673745,UK
42,2012-07-01,3888.217,29759,0.130656843,UK
43,2012-10-01,3827.63,29908,0.127980139,UK
44,2013-01-01,3863.967,29839,0.12949385,UK
45,2013-04-01,3824.173,29938,0.127736422,UK
46,2013-07-01,3892.007,30106,0.129276789,UK
47,2013-10-01,3874.627,30290,0.127917696,UK
48,2014-01-01,3934.684,30532,0.128870824,UK
49,2014-04-01,3748.503,30705,0.122081192,UK
50,2014-07-01,3697.598,30833,0.119923394,UK
51,2014-10-01,3639.019,30944,0.117600149,UK
52,2015-01-01,3745.099,31156,0.120204744,UK
53,2015-04-01,3547.154,31110,0.114019736,UK
54,2015-07-01,3636.935,31333,0.116073628,UK
55,2015-10-01,3554.04,31540,0.112683576,UK
56,2016-01-01,3559.566,31572,0.112744394,UK
57,2016-04-01,3439.573,31747,0.108343245,UK
58,2016-07-01,3516.875,31810,0.110558787,UK
59,2016-10-01,3363.402,31845,0.105617899,UK
60,2017-01-01,3496.123,31946,0.109438521,UK
61,2017-04-01,3271.371,32065,0.102023109,UK
62,2017-07-01,3354.785,32063,0.104631039,UK
63,2017-10-01,3259.469,32154,0.10137056,UK
64,2018-01-01,3271.81,32343,0.101159756,UK
65,2018-04-01,3159.029,32386,0.097543043,UK
66,2018-07-01,3289.676,32431,0.101436157,UK
67,2018-10-01,3196.544,32597,0.098062521,UK
68,2019-01-01,3216.623,32697,0.098376701,UK
69,2019-04-01,3251.446,32811,0.099096218,UK
70,2019-07-01,3290.113,32753,0.100452264,UK
71,2019-10-01,3307.399,32934,0.100425062,UK
72,2020-01-01,3367.968,32984,0.102109144,UK
73,2020-04-01,3596.681,32560,0.110463176,UK
74,2020-07-01,3524.318,32333,0.109000649,UK
75,2020-10-01,3574.886,32159,0.111162847,UK
76,2021-01-01,3346.471,32165,0.104040759,UK
77,2021-04-01,3028.07,32303,0.093739591,UK
78,2021-07-01,3008.495,32592,0.092307775,UK
79,2021-10-01,3009.014,32567,0.092394571,UK
80,2022-01-01,2986.045,32632,0.09150665,UK
81,2022-04-01,2826.62,32792,0.086198463,UK
82,2022-07-01,2895.171,32739,0.08843187,UK
83,2022-10-01,3130.108,32813,0.095392314,UK
