Date,Country,Gender,Value,Temp,Timestamp
2020-01-01,US,Female,0.746022553,43831.00,1577836800
2020-02-01,US,Female,0.746266484,43862.00,1580515200
2020-03-01,US,Female,0.733685845,43891.00,1583020800
2020-04-01,US,Female,0.634354251,43922.00,1585699200
2020-05-01,US,Female,0.64920322,43952.00,1588291200
2020-06-01,US,Female,0.67574692,43983.00,1590969600
2020-07-01,US,Female,0.680022088,44013.00,1593561600
2020-08-01,US,Female,0.691360611,44044.00,1596240000
2020-09-01,US,Female,0.689743422,44075.00,1598918400
2020-10-01,US,Female,0.701167342,44105.00,1601510400
2020-11-01,US,Female,0.703146243,44136.00,1604188800
2020-12-01,US,Female,0.704707297,44166.00,1606780800
2021-01-01,US,Female,0.703815971,44197.00,1609459200
2021-02-01,US,Female,0.70666923,44228.00,1612137600
2021-03-01,US,Female,0.711180502,44256.00,1614556800
2021-04-01,US,Female,0.711320944,44287.00,1617235200
2021-05-01,US,Female,0.713148647,44317.00,1619827200
2021-06-01,US,Female,0.712680579,44348.00,1622505600
2021-07-01,US,Female,0.71952488,44378.00,1625097600
2021-08-01,US,Female,0.719338679,44409.00,1627776000
2021-09-01,US,Female,0.721029149,44440.00,1630454400
2021-10-01,US,Female,0.722645592,44470.00,1633046400
2021-11-01,US,Female,0.730178103,44501.00,1635724800
2021-12-01,US,Female,0.733603434,44531.00,1638316800
2022-01-01,US,Female,0.733405857,44562.00,1640995200
2022-02-01,US,Female,0.732229729,44593.00,1643673600
2022-03-01,US,Female,0.741739455,44621.00,1646092800
2022-04-01,US,Female,0.739934092,44652.00,1648771200
2022-05-01,US,Female,0.741046328,44682.00,1651363200
2022-06-01,US,Female,0.738338632,44713.00,1654041600
2022-07-01,US,Female,0.741067464,44743.00,1656633600
2022-08-01,US,Female,0.746546548,44774.00,1659312000
2022-09-01,US,Female,0.744224139,44805.00,1661990400
2022-10-01,US,Female,0.740336427,44835.00,1664582400
2022-11-01,US,Female,0.738779491,44866.00,1667260800
2022-12-01,US,Female,0.7417315,44896.00,1669852800
2023-01-01,US,Female,0.746623913,44927.00,1672531200
1977-01-01,US,Male,0.8953425,28126.00,220924800
1977-02-01,US,Male,0.897197908,28157.00,223603200
1977-03-01,US,Male,0.897916045,28185.00,226022400
1977-04-01,US,Male,0.900047244,28216.00,228700800
1977-05-01,US,Male,0.899076931,28246.00,231292800
1977-06-01,US,Male,0.901841471,28277.00,233971200
1977-07-01,US,Male,0.900221893,28307.00,236563200
1977-08-01,US,Male,0.902557608,28338.00,239241600
1977-09-01,US,Male,0.904288656,28369.00,241920000
1977-10-01,US,Male,0.904125053,28399.00,244512000
1977-11-01,US,Male,0.907552707,28430.00,247190400
1977-12-01,US,Male,0.91009658,28460.00,249782400
1978-01-01,US,Male,0.909944906,28491.00,252460800
1978-02-01,US,Male,0.909018895,28522.00,255139200
1978-03-01,US,Male,0.907809592,28550.00,257558400
1978-04-01,US,Male,0.910609766,28581.00,260236800
1978-05-01,US,Male,0.90986502,28611.00,262828800
1978-06-01,US,Male,0.911351547,28642.00,265507200
1978-07-01,US,Male,0.910815403,28672.00,268099200
1978-08-01,US,Male,0.908325736,28703.00,270777600
1978-09-01,US,Male,0.910548644,28734.00,273456000
1978-10-01,US,Male,0.910044985,28764.00,276048000
1978-11-01,US,Male,0.912798904,28795.00,278726400
1978-12-01,US,Male,0.912035735,28825.00,281318400
1979-01-01,US,Male,0.911336316,28856.00,283996800
1979-02-01,US,Male,0.913004359,28887.00,286675200
1979-03-01,US,Male,0.912370485,28915.00,289094400
1979-04-01,US,Male,0.910197794,28946.00,291772800
1979-05-01,US,Male,0.912821284,28976.00,294364800
1979-06-01,US,Male,0.91398645,29007.00,297043200
1979-07-01,US,Male,0.914204616,29037.00,299635200
1979-08-01,US,Male,0.910910301,29068.00,302313600
1979-09-01,US,Male,0.91187749,29099.00,304992000
1979-10-01,US,Male,0.910810123,29129.00,307584000
1979-11-01,US,Male,0.906466129,29160.00,310262400
1979-12-01,US,Male,0.910018329,29190.00,312854400
1980-01-01,US,Male,0.906114181,29221.00,315532800
1980-02-01,US,Male,0.904493174,29252.00,318211200
1980-03-01,US,Male,0.899860466,29281.00,320716800
1980-04-01,US,Male,0.894733027,29312.00,323395200
1980-05-01,US,Male,0.890645777,29342.00,325987200
1980-06-01,US,Male,0.888969925,29373.00,328665600
1980-07-01,US,Male,0.88746522,29403.00,331257600
1980-08-01,US,Male,0.886991556,29434.00,333936000
1980-09-01,US,Male,0.88721744,29465.00,336614400
1980-10-01,US,Male,0.890995876,29495.00,339206400
1980-11-01,US,Male,0.891611809,29526.00,341884800
1980-12-01,US,Male,0.8919064,29556.00,344476800
1981-01-01,US,Male,0.892146557,29587.00,347155200
1981-02-01,US,Male,0.890106614,29618.00,349833600
1981-03-01,US,Male,0.893496823,29646.00,352252800
1981-04-01,US,Male,0.896430721,29677.00,354931200
1981-05-01,US,Male,0.896354723,29707.00,357523200
1981-06-01,US,Male,0.891715387,29738.00,360201600
1981-07-01,US,Male,0.892076079,29768.00,362793600
1981-08-01,US,Male,0.891288599,29799.00,365472000
1981-09-01,US,Male,0.889484249,29830.00,368150400
1981-10-01,US,Male,0.885551371,29860.00,370742400
1981-11-01,US,Male,0.88287426,29891.00,373420800
1981-12-01,US,Male,0.876205982,29921.00,376012800
1982-01-01,US,Male,0.87621337,29952.00,378691200
1982-02-01,US,Male,0.876895754,29983.00,381369600
1982-03-01,US,Male,0.873345062,30011.00,383788800
1982-04-01,US,Male,0.871699369,30042.00,386467200
1982-05-01,US,Male,0.871114607,30072.00,389059200
1982-06-01,US,Male,0.865837339,30103.00,391737600
1982-07-01,US,Male,0.86390299,30133.00,394329600
1982-08-01,US,Male,0.862403268,30164.00,397008000
1982-09-01,US,Male,0.856518169,30195.00,399686400
1982-10-01,US,Male,0.854382719,30225.00,402278400
1982-11-01,US,Male,0.852994338,30256.00,404956800
1982-12-01,US,Male,0.852313401,30286.00,407548800
1983-01-01,US,Male,0.854820309,30317.00,410227200
1983-02-01,US,Male,0.852736468,30348.00,412905600
1983-03-01,US,Male,0.854318815,30376.00,415324800
1983-04-01,US,Male,0.855189707,30407.00,418003200
1983-05-01,US,Male,0.855336357,30437.00,420595200
1983-06-01,US,Male,0.859799234,30468.00,423273600
1983-07-01,US,Male,0.863375709,30498.00,425865600
1983-08-01,US,Male,0.863251636,30529.00,428544000
1983-09-01,US,Male,0.864393931,30560.00,431222400
1983-10-01,US,Male,0.866882766,30590.00,433814400
1983-11-01,US,Male,0.870491359,30621.00,436492800
1983-12-01,US,Male,0.874758533,30651.00,439084800
1984-01-01,US,Male,0.876287474,30682.00,441763200
1984-02-01,US,Male,0.878646739,30713.00,444441600
1984-03-01,US,Male,0.880232674,30742.00,446947200
1984-04-01,US,Male,0.879711125,30773.00,449625600
1984-05-01,US,Male,0.882299883,30803.00,452217600
1984-06-01,US,Male,0.887121421,30834.00,454896000
1984-07-01,US,Male,0.885613043,30864.00,457488000
1984-08-01,US,Male,0.887982708,30895.00,460166400
1984-09-01,US,Male,0.887111256,30926.00,462844800
1984-10-01,US,Male,0.887674279,30956.00,465436800
1984-11-01,US,Male,0.887169204,30987.00,468115200
1984-12-01,US,Male,0.886855604,31017.00,470707200
1985-01-01,US,Male,0.885171291,31048.00,473385600
1985-02-01,US,Male,0.886291022,31079.00,476064000
1985-03-01,US,Male,0.88662821,31107.00,478483200
1985-04-01,US,Male,0.88483964,31138.00,481161600
1985-05-01,US,Male,0.889053962,31168.00,483753600
1985-06-01,US,Male,0.88466081,31199.00,486432000
1985-07-01,US,Male,0.886752028,31229.00,489024000
1985-08-01,US,Male,0.88734085,31260.00,491702400
1985-09-01,US,Male,0.888326411,31291.00,494380800
1985-10-01,US,Male,0.888895143,31321.00,496972800
1985-11-01,US,Male,0.888152949,31352.00,499651200
1985-12-01,US,Male,0.88694602,31382.00,502243200
1986-01-01,US,Male,0.889248844,31413.00,504921600
1986-02-01,US,Male,0.884453018,31444.00,507600000
1986-03-01,US,Male,0.885207489,31472.00,510019200
1986-04-01,US,Male,0.884529691,31503.00,512697600
1986-05-01,US,Male,0.882685674,31533.00,515289600
1986-06-01,US,Male,0.885117131,31564.00,517968000
1986-07-01,US,Male,0.883393202,31594.00,520560000
1986-08-01,US,Male,0.88702007,31625.00,523238400
1986-09-01,US,Male,0.885754929,31656.00,525916800
1986-10-01,US,Male,0.882504705,31686.00,528508800
1986-11-01,US,Male,0.885006793,31717.00,531187200
1986-12-01,US,Male,0.887133663,31747.00,533779200
1987-01-01,US,Male,0.88786777,31778.00,536457600
1987-02-01,US,Male,0.887770222,31809.00,539136000
1987-03-01,US,Male,0.887641215,31837.00,541555200
1987-04-01,US,Male,0.887941491,31868.00,544233600
1987-05-01,US,Male,0.889960776,31898.00,546825600
1987-06-01,US,Male,0.889423563,31929.00,549504000
1987-07-01,US,Male,0.88989042,31959.00,552096000
1987-08-01,US,Male,0.891333029,31990.00,554774400
1987-09-01,US,Male,0.892020756,32021.00,557452800
1987-10-01,US,Male,0.891601629,32051.00,560044800
1987-11-01,US,Male,0.892700644,32082.00,562723200
1987-12-01,US,Male,0.892285208,32112.00,565315200
1988-01-01,US,Male,0.893221638,32143.00,567993600
1988-02-01,US,Male,0.894258006,32174.00,570672000
1988-03-01,US,Male,0.8928142,32203.00,573177600
1988-04-01,US,Male,0.897369701,32234.00,575856000
1988-05-01,US,Male,0.894867569,32264.00,578448000
1988-06-01,US,Male,0.89449499,32295.00,581126400
1988-07-01,US,Male,0.896585249,32325.00,583718400
1988-08-01,US,Male,0.894993158,32356.00,586396800
1988-09-01,US,Male,0.895490462,32387.00,589075200
1988-10-01,US,Male,0.895673738,32417.00,591667200
1988-11-01,US,Male,0.89465889,32448.00,594345600
1988-12-01,US,Male,0.894083875,32478.00,596937600
1989-01-01,US,Male,0.896974467,32509.00,599616000
1989-02-01,US,Male,0.896824906,32540.00,602294400
1989-03-01,US,Male,0.89771252,32568.00,604713600
1989-04-01,US,Male,0.895922855,32599.00,607392000
1989-05-01,US,Male,0.899016263,32629.00,609984000
1989-06-01,US,Male,0.902177703,32660.00,612662400
1989-07-01,US,Male,0.899929985,32690.00,615254400
1989-08-01,US,Male,0.901309873,32721.00,617932800
1989-09-01,US,Male,0.898402732,32752.00,620611200
1989-10-01,US,Male,0.899196385,32782.00,623203200
1989-11-01,US,Male,0.899046554,32813.00,625881600
1989-12-01,US,Male,0.899669387,32843.00,628473600
1990-01-01,US,Male,0.896000007,32874.00,631152000
1990-02-01,US,Male,0.897403883,32905.00,633830400
1990-03-01,US,Male,0.895390526,32933.00,636249600
1990-04-01,US,Male,0.893432663,32964.00,638928000
1990-05-01,US,Male,0.894036035,32994.00,641520000
1990-06-01,US,Male,0.893585859,33025.00,644198400
1990-07-01,US,Male,0.890010798,33055.00,646790400
1990-08-01,US,Male,0.889039867,33086.00,649468800
1990-09-01,US,Male,0.889051256,33117.00,652147200
1990-10-01,US,Male,0.887664073,33147.00,654739200
1990-11-01,US,Male,0.884991864,33178.00,657417600
1990-12-01,US,Male,0.881947405,33208.00,660009600
1991-01-01,US,Male,0.880911582,33239.00,662688000
1991-02-01,US,Male,0.879060094,33270.00,665366400
1991-03-01,US,Male,0.877139471,33298.00,667785600
1991-04-01,US,Male,0.878708054,33329.00,670464000
1991-05-01,US,Male,0.87478687,33359.00,673056000
1991-06-01,US,Male,0.875472473,33390.00,675734400
1991-07-01,US,Male,0.874615848,33420.00,678326400
1991-08-01,US,Male,0.872911832,33451.00,681004800
1991-09-01,US,Male,0.875351996,33482.00,683683200
1991-10-01,US,Male,0.871676056,33512.00,686275200
1991-11-01,US,Male,0.87070368,33543.00,688953600
1991-12-01,US,Male,0.870077617,33573.00,691545600
1992-01-01,US,Male,0.869798174,33604.00,694224000
1992-02-01,US,Male,0.86708266,33635.00,696902400
1992-03-01,US,Male,0.869267572,33664.00,699408000
1992-04-01,US,Male,0.868771576,33695.00,702086400
1992-05-01,US,Male,0.868008626,33725.00,704678400
1992-06-01,US,Male,0.868459117,33756.00,707356800
1992-07-01,US,Male,0.869150945,33786.00,709948800
1992-08-01,US,Male,0.867378876,33817.00,712627200
1992-09-01,US,Male,0.867670142,33848.00,715305600
1992-10-01,US,Male,0.866655189,33878.00,717897600
1992-11-01,US,Male,0.86510521,33909.00,720576000
1992-12-01,US,Male,0.867140578,33939.00,723168000
1993-01-01,US,Male,0.86807693,33970.00,725846400
1993-02-01,US,Male,0.866894289,34001.00,728524800
1993-03-01,US,Male,0.867081794,34029.00,730944000
1993-04-01,US,Male,0.868332775,34060.00,733622400
1993-05-01,US,Male,0.870336727,34090.00,736214400
1993-06-01,US,Male,0.870044657,34121.00,738892800
1993-07-01,US,Male,0.871181016,34151.00,741484800
1993-08-01,US,Male,0.871570893,34182.00,744163200
1993-09-01,US,Male,0.870734683,34213.00,746841600
1993-10-01,US,Male,0.871217945,34243.00,749433600
1993-11-01,US,Male,0.874579063,34274.00,752112000
1993-12-01,US,Male,0.873796642,34304.00,754704000
1994-01-01,US,Male,0.869869673,34335.00,757382400
1994-02-01,US,Male,0.868365232,34366.00,760060800
1994-03-01,US,Male,0.871523017,34394.00,762480000
1994-04-01,US,Male,0.87121269,34425.00,765158400
1994-05-01,US,Male,0.873652815,34455.00,767750400
1994-06-01,US,Male,0.870210119,34486.00,770428800
1994-07-01,US,Male,0.870594491,34516.00,773020800
1994-08-01,US,Male,0.869824844,34547.00,775699200
1994-09-01,US,Male,0.874188108,34578.00,778377600
1994-10-01,US,Male,0.875552354,34608.00,780969600
1994-11-01,US,Male,0.877766873,34639.00,783648000
1994-12-01,US,Male,0.879848727,34669.00,786240000
1995-01-01,US,Male,0.877186589,34700.00,788918400
1995-02-01,US,Male,0.879554487,34731.00,791596800
1995-03-01,US,Male,0.880352524,34759.00,794016000
1995-04-01,US,Male,0.877556753,34790.00,796694400
1995-05-01,US,Male,0.876046283,34820.00,799286400
1995-06-01,US,Male,0.876489573,34851.00,801964800
1995-07-01,US,Male,0.875006863,34881.00,804556800
1995-08-01,US,Male,0.873863495,34912.00,807235200
1995-09-01,US,Male,0.875852204,34943.00,809913600
1995-10-01,US,Male,0.876029554,34973.00,812505600
1995-11-01,US,Male,0.870436601,35004.00,815184000
1995-12-01,US,Male,0.872138619,35034.00,817776000
1996-01-01,US,Male,0.873893287,35065.00,820454400
1996-02-01,US,Male,0.876424837,35096.00,823132800
1996-03-01,US,Male,0.876344702,35125.00,825638400
1996-04-01,US,Male,0.875726559,35156.00,828316800
1996-05-01,US,Male,0.87682596,35186.00,830908800
1996-06-01,US,Male,0.878638462,35217.00,833587200
1996-07-01,US,Male,0.881276719,35247.00,836179200
1996-08-01,US,Male,0.883621434,35278.00,838857600
1996-09-01,US,Male,0.881281392,35309.00,841536000
1996-10-01,US,Male,0.883502843,35339.00,844128000
1996-11-01,US,Male,0.881587693,35370.00,846806400
1996-12-01,US,Male,0.882936451,35400.00,849398400
1997-01-01,US,Male,0.881138293,35431.00,852076800
1997-02-01,US,Male,0.881646017,35462.00,854755200
1997-03-01,US,Male,0.883133876,35490.00,857174400
1997-04-01,US,Male,0.882204794,35521.00,859852800
1997-05-01,US,Male,0.882024112,35551.00,862444800
1997-06-01,US,Male,0.884282613,35582.00,865123200
1997-07-01,US,Male,0.886479182,35612.00,867715200
1997-08-01,US,Male,0.887298014,35643.00,870393600
1997-09-01,US,Male,0.885737949,35674.00,873072000
1997-10-01,US,Male,0.885715657,35704.00,875664000
1997-11-01,US,Male,0.887011905,35735.00,878342400
1997-12-01,US,Male,0.885381762,35765.00,880934400
1998-01-01,US,Male,0.886651229,35796.00,883612800
1998-02-01,US,Male,0.887036293,35827.00,886291200
1998-03-01,US,Male,0.888333217,35855.00,888710400
1998-04-01,US,Male,0.889501521,35886.00,891388800
1998-05-01,US,Male,0.888494274,35916.00,893980800
1998-06-01,US,Male,0.887516789,35947.00,896659200
1998-07-01,US,Male,0.887664028,35977.00,899251200
1998-08-01,US,Male,0.887456598,36008.00,901929600
1998-09-01,US,Male,0.887594569,36039.00,904608000
1998-10-01,US,Male,0.888529402,36069.00,907200000
1998-11-01,US,Male,0.891483134,36100.00,909878400
1998-12-01,US,Male,0.889423816,36130.00,912470400
1999-01-01,US,Male,0.894499741,36161.00,915148800
1999-02-01,US,Male,0.890602345,36192.00,917827200
1999-03-01,US,Male,0.890745143,36220.00,920246400
1999-04-01,US,Male,0.89180449,36251.00,922924800
1999-05-01,US,Male,0.889744669,36281.00,925516800
1999-06-01,US,Male,0.888851957,36312.00,928195200
1999-07-01,US,Male,0.888861644,36342.00,930787200
1999-08-01,US,Male,0.886972169,36373.00,933465600
1999-09-01,US,Male,0.886701392,36404.00,936144000
1999-10-01,US,Male,0.888007179,36434.00,938736000
1999-11-01,US,Male,0.891290346,36465.00,941414400
1999-12-01,US,Male,0.8901901,36495.00,944006400
2000-01-01,US,Male,0.892478767,36526.00,946684800
2000-02-01,US,Male,0.891927228,36557.00,949363200
2000-03-01,US,Male,0.891023642,36586.00,951868800
2000-04-01,US,Male,0.892408642,36617.00,954547200
2000-05-01,US,Male,0.890111385,36647.00,957139200
2000-06-01,US,Male,0.891676142,36678.00,959817600
2000-07-01,US,Male,0.889600509,36708.00,962409600
2000-08-01,US,Male,0.889014406,36739.00,965088000
2000-09-01,US,Male,0.887431003,36770.00,967766400
2000-10-01,US,Male,0.886560759,36800.00,970358400
2000-11-01,US,Male,0.889077622,36831.00,973036800
2000-12-01,US,Male,0.889082416,36861.00,975628800
2001-01-01,US,Male,0.886581002,36892.00,978307200
2001-02-01,US,Male,0.885918595,36923.00,980985600
2001-03-01,US,Male,0.884223757,36951.00,983404800
2001-04-01,US,Male,0.882801101,36982.00,986083200
2001-05-01,US,Male,0.882453156,37012.00,988675200
2001-06-01,US,Male,0.881276696,37043.00,991353600
2001-07-01,US,Male,0.879582299,37073.00,993945600
2001-08-01,US,Male,0.875540228,37104.00,996624000
2001-09-01,US,Male,0.876106464,37135.00,999302400
2001-10-01,US,Male,0.873734638,37165.00,1001894400
2001-11-01,US,Male,0.86982694,37196.00,1004572800
2001-12-01,US,Male,0.871640304,37226.00,1007164800
2002-01-01,US,Male,0.869110838,37257.00,1009843200
2002-02-01,US,Male,0.871451219,37288.00,1012521600
2002-03-01,US,Male,0.870457505,37316.00,1014940800
2002-04-01,US,Male,0.86799611,37347.00,1017619200
2002-05-01,US,Male,0.867351292,37377.00,1020211200
2002-06-01,US,Male,0.864933281,37408.00,1022889600
2002-07-01,US,Male,0.864479073,37438.00,1025481600
2002-08-01,US,Male,0.866985072,37469.00,1028160000
2002-09-01,US,Male,0.867409196,37500.00,1030838400
2002-10-01,US,Male,0.865087317,37530.00,1033430400
2002-11-01,US,Male,0.859378719,37561.00,1036108800
2002-12-01,US,Male,0.860224108,37591.00,1038700800
2003-01-01,US,Male,0.857727813,37622.00,1041379200
2003-02-01,US,Male,0.859661233,37653.00,1044057600
2003-03-01,US,Male,0.859227643,37681.00,1046476800
2003-04-01,US,Male,0.8598526,37712.00,1049155200
2003-05-01,US,Male,0.85599483,37742.00,1051747200
2003-06-01,US,Male,0.857216157,37773.00,1054425600
2003-07-01,US,Male,0.857250251,37803.00,1057017600
2003-08-01,US,Male,0.855996138,37834.00,1059696000
2003-09-01,US,Male,0.857969224,37865.00,1062374400
2003-10-01,US,Male,0.858031626,37895.00,1064966400
2003-11-01,US,Male,0.860454507,37926.00,1067644800
2003-12-01,US,Male,0.863827316,37956.00,1070236800
2004-01-01,US,Male,0.864217336,37987.00,1072915200
2004-02-01,US,Male,0.861034431,38018.00,1075593600
2004-03-01,US,Male,0.86038163,38047.00,1078099200
2004-04-01,US,Male,0.862133334,38078.00,1080777600
2004-05-01,US,Male,0.862009193,38108.00,1083369600
2004-06-01,US,Male,0.864935514,38139.00,1086048000
2004-07-01,US,Male,0.866478551,38169.00,1088640000
2004-08-01,US,Male,0.863901148,38200.00,1091318400
2004-09-01,US,Male,0.863929875,38231.00,1093996800
2004-10-01,US,Male,0.863700377,38261.00,1096588800
2004-11-01,US,Male,0.865454015,38292.00,1099267200
2004-12-01,US,Male,0.862943833,38322.00,1101859200
2005-01-01,US,Male,0.864777625,38353.00,1104537600
2005-02-01,US,Male,0.865877778,38384.00,1107216000
2005-03-01,US,Male,0.86689986,38412.00,1109635200
2005-04-01,US,Male,0.870121758,38443.00,1112313600
2005-05-01,US,Male,0.870235568,38473.00,1114905600
2005-06-01,US,Male,0.869576423,38504.00,1117584000
2005-07-01,US,Male,0.870831087,38534.00,1120176000
2005-08-01,US,Male,0.874093579,38565.00,1122854400
2005-09-01,US,Male,0.870221348,38596.00,1125532800
2005-10-01,US,Male,0.871097502,38626.00,1128124800
2005-11-01,US,Male,0.869302111,38657.00,1130803200
2005-12-01,US,Male,0.868012436,38687.00,1133395200
2006-01-01,US,Male,0.870063908,38718.00,1136073600
2006-02-01,US,Male,0.86877208,38749.00,1138752000
2006-03-01,US,Male,0.872295828,38777.00,1141171200
2006-04-01,US,Male,0.87192902,38808.00,1143849600
2006-05-01,US,Male,0.871414742,38838.00,1146441600
2006-06-01,US,Male,0.872236114,38869.00,1149120000
2006-07-01,US,Male,0.871323828,38899.00,1151712000
2006-08-01,US,Male,0.871733989,38930.00,1154390400
2006-09-01,US,Male,0.875550915,38961.00,1157068800
2006-10-01,US,Male,0.877469106,38991.00,1159660800
2006-11-01,US,Male,0.877511531,39022.00,1162339200
2006-12-01,US,Male,0.877724515,39052.00,1164931200
2007-01-01,US,Male,0.877706634,39083.00,1167609600
2007-02-01,US,Male,0.875397833,39114.00,1170288000
2007-03-01,US,Male,0.876831606,39142.00,1172707200
2007-04-01,US,Male,0.877997174,39173.00,1175385600
2007-05-01,US,Male,0.877352418,39203.00,1177977600
2007-06-01,US,Male,0.875347372,39234.00,1180656000
2007-07-01,US,Male,0.873925132,39264.00,1183248000
2007-08-01,US,Male,0.873836878,39295.00,1185926400
2007-09-01,US,Male,0.872982029,39326.00,1188604800
2007-10-01,US,Male,0.87268154,39356.00,1191196800
2007-11-01,US,Male,0.874468382,39387.00,1193875200
2007-12-01,US,Male,0.873067776,39417.00,1196467200
2008-01-01,US,Male,0.871238056,39448.00,1199145600
2008-02-01,US,Male,0.87000518,39479.00,1201824000
2008-03-01,US,Male,0.868074724,39508.00,1204329600
2008-04-01,US,Male,0.866005495,39539.00,1207008000
2008-05-01,US,Male,0.864883612,39569.00,1209600000
2008-06-01,US,Male,0.862501746,39600.00,1212278400
2008-07-01,US,Male,0.862158776,39630.00,1214870400
2008-08-01,US,Male,0.858736713,39661.00,1217548800
2008-09-01,US,Male,0.854651088,39692.00,1220227200
2008-10-01,US,Male,0.853891408,39722.00,1222819200
2008-11-01,US,Male,0.848109095,39753.00,1225497600
2008-12-01,US,Male,0.839078152,39783.00,1228089600
2009-01-01,US,Male,0.832108099,39814.00,1230768000
2009-02-01,US,Male,0.826129244,39845.00,1233446400
2009-03-01,US,Male,0.821529548,39873.00,1235865600
2009-04-01,US,Male,0.816839018,39904.00,1238544000
2009-05-01,US,Male,0.813133948,39934.00,1241136000
2009-06-01,US,Male,0.811690932,39965.00,1243814400
2009-07-01,US,Male,0.811497063,39995.00,1246406400
2009-08-01,US,Male,0.810511225,40026.00,1249084800
2009-09-01,US,Male,0.806000963,40057.00,1251763200
2009-10-01,US,Male,0.80706889,40087.00,1254355200
2009-11-01,US,Male,0.806938124,40118.00,1257033600
2009-12-01,US,Male,0.807360249,40148.00,1259625600
2010-01-01,US,Male,0.809232288,40179.00,1262304000
2010-02-01,US,Male,0.808391687,40210.00,1264982400
2010-03-01,US,Male,0.809608991,40238.00,1267401600
2010-04-01,US,Male,0.811712103,40269.00,1270080000
2010-05-01,US,Male,0.809760324,40299.00,1272672000
2010-06-01,US,Male,0.808617525,40330.00,1275350400
2010-07-01,US,Male,0.810716166,40360.00,1277942400
2010-08-01,US,Male,0.811417716,40391.00,1280620800
2010-09-01,US,Male,0.810718265,40422.00,1283299200
2010-10-01,US,Male,0.811477146,40452.00,1285891200
2010-11-01,US,Male,0.806238729,40483.00,1288569600
2010-12-01,US,Male,0.81033294,40513.00,1291161600
2011-01-01,US,Male,0.812523895,40544.00,1293840000
2011-02-01,US,Male,0.815179569,40575.00,1296518400
2011-03-01,US,Male,0.814072087,40603.00,1298937600
2011-04-01,US,Male,0.811008173,40634.00,1301616000
2011-05-01,US,Male,0.815705844,40664.00,1304208000
2011-06-01,US,Male,0.811261283,40695.00,1306886400
2011-07-01,US,Male,0.811330671,40725.00,1309478400
2011-08-01,US,Male,0.813240071,40756.00,1312156800
2011-09-01,US,Male,0.812695802,40787.00,1314835200
2011-10-01,US,Male,0.811755207,40817.00,1317427200
2011-11-01,US,Male,0.819294372,40848.00,1320105600
2011-12-01,US,Male,0.822258626,40878.00,1322697600
2012-01-01,US,Male,0.824302709,40909.00,1325376000
2012-02-01,US,Male,0.823953651,40940.00,1328054400
2012-03-01,US,Male,0.823371846,40969.00,1330560000
2012-04-01,US,Male,0.824224246,41000.00,1333238400
2012-05-01,US,Male,0.825446856,41030.00,1335830400
2012-06-01,US,Male,0.824412062,41061.00,1338508800
2012-07-01,US,Male,0.824607557,41091.00,1341100800
2012-08-01,US,Male,0.824388725,41122.00,1343779200
2012-09-01,US,Male,0.827159629,41153.00,1346457600
2012-10-01,US,Male,0.82902502,41183.00,1349049600
2012-11-01,US,Male,0.825169071,41214.00,1351728000
2012-12-01,US,Male,0.828870722,41244.00,1354320000
2013-01-01,US,Male,0.825885382,41275.00,1356998400
2013-02-01,US,Male,0.82749267,41306.00,1359676800
2013-03-01,US,Male,0.826682919,41334.00,1362096000
2013-04-01,US,Male,0.827443918,41365.00,1364774400
2013-05-01,US,Male,0.830561906,41395.00,1367366400
2013-06-01,US,Male,0.828917259,41426.00,1370044800
2013-07-01,US,Male,0.829510109,41456.00,1372636800
2013-08-01,US,Male,0.826248643,41487.00,1375315200
2013-09-01,US,Male,0.826277791,41518.00,1377993600
2013-10-01,US,Male,0.823999021,41548.00,1380585600
2013-11-01,US,Male,0.829796976,41579.00,1383264000
2013-12-01,US,Male,0.831068514,41609.00,1385856000
2014-01-01,US,Male,0.83175987,41640.00,1388534400
2014-02-01,US,Male,0.829578312,41671.00,1391212800
2014-03-01,US,Male,0.833534869,41699.00,1393632000
2014-04-01,US,Male,0.832005269,41730.00,1396310400
2014-05-01,US,Male,0.833690938,41760.00,1398902400
2014-06-01,US,Male,0.837839366,41791.00,1401580800
2014-07-01,US,Male,0.839372106,41821.00,1404172800
2014-08-01,US,Male,0.839366687,41852.00,1406851200
2014-09-01,US,Male,0.841197687,41883.00,1409529600
2014-10-01,US,Male,0.839993565,41913.00,1412121600
2014-11-01,US,Male,0.838594434,41944.00,1414800000
2014-12-01,US,Male,0.841780275,41974.00,1417392000
2015-01-01,US,Male,0.842137145,42005.00,1420070400
2015-02-01,US,Male,0.842514165,42036.00,1422748800
2015-03-01,US,Male,0.84406128,42064.00,1425168000
2015-04-01,US,Male,0.8441211,42095.00,1427846400
2015-05-01,US,Male,0.843412758,42125.00,1430438400
2015-06-01,US,Male,0.844880734,42156.00,1433116800
2015-07-01,US,Male,0.844344905,42186.00,1435708800
2015-08-01,US,Male,0.846450778,42217.00,1438387200
2015-09-01,US,Male,0.846445787,42248.00,1441065600
2015-10-01,US,Male,0.843642435,42278.00,1443657600
2015-11-01,US,Male,0.84364282,42309.00,1446336000
2015-12-01,US,Male,0.844959586,42339.00,1448928000
2016-01-01,US,Male,0.849117467,42370.00,1451606400
2016-02-01,US,Male,0.849528394,42401.00,1454284800
2016-03-01,US,Male,0.851573925,42430.00,1456790400
2016-04-01,US,Male,0.847994295,42461.00,1459468800
