date,value
2006-07-01,13500.0
2006-08-01,14200.0
2006-09-01,14300.0
2006-10-01,15800.0
2006-11-01,16200.0
2006-12-01,19600.0
2007-01-01,11700.0
2007-02-01,14100.0
2007-03-01,16900.0
2007-04-01,16700.0
2007-05-01,17500.0
2007-06-01,18500.0
2007-07-01,19300.0
2007-08-01,20000.0
2007-09-01,18700.0
2007-10-01,22200.0
2007-11-01,22600.0
2007-12-01,24900.0
2008-01-01,15600.0
2008-02-01,21000.0
2008-03-01,23200.0
2008-04-01,25200.0
2008-05-01,24300.0
2008-06-01,25300.0
2008-07-01,28700.0
2008-08-01,27100.0
2008-09-01,27200.0
2008-10-01,26700.0
2008-11-01,21100.0
2008-12-01,23300.0
2009-01-01,10300.0
2009-02-01,13200.0
2009-03-01,14200.0
2009-04-01,14100.0
2009-05-01,13100.0
2009-06-01,14700.0
2009-07-01,15200.0
2009-08-01,14800.0
2009-09-01,16800.0
2009-10-01,18400.0
2009-11-01,18400.0
2009-12-01,20600.0
2010-01-01,11100.0
2010-02-01,15200.0
2010-03-01,18400.0
2010-04-01,18900.0
2010-05-01,19100.0
2010-06-01,19300.0
2010-07-01,20800.0
2010-08-01,23600.0
2010-09-01,23200.0
2010-10-01,24500.0
2010-11-01,24500.0
2010-12-01,27000.0
2011-01-01,16200.0
2011-02-01,21700.0
2011-03-01,26800.0
2011-04-01,26900.0
2011-05-01,27900.0
2011-06-01,27500.0
2011-07-01,26900.0
2011-08-01,29400.0
2011-09-01,26800.0
2011-10-01,28700.0
2011-11-01,29800.0
2011-12-01,30000.0
2012-01-01,19100.0
2012-02-01,24700.0
2012-03-01,28400.0
2012-04-01,26800.0
2012-05-01,28200.0
2012-06-01,27000.0
2012-07-01,29700.0
2012-08-01,30000.0
2012-09-01,27400.0
2012-10-01,32200.000000000004
2012-11-01,30600.0
2012-12-01,31900.0
2013-01-01,21700.0
2013-02-01,26500.0
2013-03-01,28400.0
2013-04-01,29800.0
2013-05-01,26400.0
2013-06-01,28200.0
2013-07-01,30300.0
2013-08-01,28400.0
2013-09-01,28700.0
2013-10-01,30600.0
2013-11-01,29800.0
2013-12-01,32500.0
2014-01-01,21000.0
2014-02-01,24100.0
2014-03-01,27400.0
2014-04-01,27800.0
2014-05-01,26200.0
2014-06-01,26700.0
2014-07-01,29200.0
2014-08-01,25300.0
2014-09-01,26000.0
2014-10-01,26800.0
2014-11-01,23100.0
2014-12-01,24500.0
2015-01-01,12200.0
2015-02-01,15400.0
2015-03-01,17100.0
2015-04-01,16200.0
2015-05-01,15300.0
2015-06-01,16200.0
2015-07-01,16800.0
2015-08-01,16200.0
2015-09-01,16800.0
2015-10-01,16900.0
2015-11-01,16400.0
2015-12-01,17500.0
2016-01-01,9800.0
2016-02-01,12900.0
2016-03-01,15400.0
2016-04-01,15100.0
2016-05-01,14400.0
2016-06-01,16000.0
2016-07-01,16100.000000000002
2016-08-01,18400.0
2016-09-01,18000.0
2016-10-01,18200.0
2016-11-01,17600.0
2016-12-01,19600.0
2017-01-01,13618.0
2017-02-01,15476.0
2017-03-01,19003.0
2017-04-01,18264.0
2017-05-01,19636.0
2017-06-01,20820.0
2017-07-01,20842.0
2017-08-01,22447.0
2017-09-01,20558.0
2017-10-01,21526.0
2017-11-01,22012.0
2017-12-01,24182.0
2018-01-01,16726.0
2018-02-01,19130.0
2018-03-01,21659.0
2018-04-01,20991.0
2018-05-01,21354.0
2018-06-01,21061.0
2018-07-01,21244.0
2018-08-01,21671.0
2018-09-01,19809.0
2018-10-01,21500.0
2018-11-01,21282.0
2018-12-01,22429.0
2019-01-01,16369.0
2019-02-01,18182.0
2019-03-01,20906.0
2019-04-01,22020.0
2019-05-01,19856.0
2019-06-01,19974.0
2019-07-01,22312.0
2019-08-01,21926.0
2019-09-01,20932.0
2019-10-01,23837.0
2019-11-01,23217.0
2019-12-01,24345.0
2020-01-01,17061.0
2020-02-01,18418.0
2020-03-01,20475.0
2020-04-01,17541.0
2020-05-01,17213.0
2020-06-01,19056.0
2020-07-01,19734.0
2020-08-01,19948.0
2020-09-01,20497.0
2020-10-01,21882.0
2020-11-01,22756.0
2020-12-01,25060.0
2021-01-01,17676.0
2021-02-01,21061.0
2021-03-01,25845.0
2021-04-01,26292.0
2021-05-01,24436.0
2021-06-01,25324.0
2021-07-01,26284.0
2021-08-01,26041.0
2021-09-01,25534.0
2021-10-01,26869.0
2021-11-01,27863.0
2021-12-01,30769.0
2022-01-01,24772.0
2022-02-01,27521.0
